#Disneyland NPP, unit 5
#date;fha;ao;bc
1994-06-11;1.352;-6.513;4.499
1994-06-12;1.351;-6.51;4.491
1994-06-13;1.35;-6.508;4.477
1994-06-14;1.349;-6.505;4.469
1994-06-15;1.348;-6.502;4.46
1994-06-16;1.347;-6.5;4.453
1994-06-17;1.346;-6.496;4.441
1994-06-18;1.345;-6.492;4.434
1994-06-19;1.344;-6.489;4.427
1994-06-20;1.343;-6.488;4.419
1994-06-21;1.341;-6.485;4.413
1994-06-22;1.34;-6.484;4.406
1994-06-23;1.339;-6.48;4.393
1994-06-24;1.339;-6.478;4.386
1994-06-25;1.337;-6.475;4.381
1994-06-26;1.336;-6.473;4.367
1994-06-27;1.335;-6.471;4.353
1994-06-28;1.334;-6.468;4.342
1994-06-29;1.334;-6.465;4.331
1994-06-30;1.333;-6.463;4.324
1994-07-01;1.332;-6.46;4.319
1994-07-02;1.331;-6.458;4.309
1994-07-03;1.33;-6.456;4.298
1994-07-04;1.329;-6.453;4.285
1994-07-05;1.328;-6.45;4.279
1994-07-06;1.327;-6.447;4.266
1994-07-07;1.326;-6.444;4.256
1994-07-08;1.325;-6.442;4.243
1994-07-09;1.324;-6.439;4.229
1994-07-10;1.324;-6.436;4.218
1994-07-11;1.322;-6.434;4.212
1994-07-12;1.321;-6.431;4.2
1994-07-13;1.32;-6.428;4.185
1994-07-14;1.319;-6.427;4.18
1994-07-15;1.318;-6.426;4.169
1994-07-16;1.317;-6.422;4.158
1994-07-17;1.316;-6.419;4.147
1994-07-18;1.316;-6.417;4.132
1994-07-19;1.314;-6.414;4.127
1994-07-20;1.314;-6.412;4.119
1994-07-21;1.312;-6.408;4.11
1994-07-22;1.311;-6.405;4.098
1994-07-23;1.31;-6.403;4.092
1994-07-24;1.308;-6.401;4.081
1994-07-25;1.307;-6.399;4.068
1994-07-26;1.306;-6.397;4.062
1994-07-27;1.305;-6.395;4.05
1994-07-28;1.305;-6.393;4.044
1994-07-29;1.304;-6.391;4.031
1994-07-30;1.303;-6.388;4.025
1994-07-31;1.303;-6.385;4.018
1994-08-01;1.302;-6.383;4.013
1994-08-02;1.3;-6.38;4.0
1994-08-03;1.299;-6.378;3.993
1994-08-04;1.298;-6.377;3.979
1994-08-05;1.297;-6.373;3.971
1994-08-06;1.296;-6.372;3.965
1994-08-07;1.295;-6.37;3.95
1994-08-08;1.294;-6.368;3.94
1994-08-09;1.292;-6.367;3.929
1994-08-10;1.291;-6.365;3.922
1994-08-11;1.29;-6.363;3.91
1994-08-12;1.289;-6.362;3.898
1994-08-13;1.288;-6.359;3.89
1994-08-14;1.287;-6.358;3.878
1994-08-15;1.286;-6.355;3.869
1994-08-16;1.285;-6.353;3.855
1994-08-17;1.284;-6.351;3.841
1994-08-18;1.283;-6.348;3.83
1994-08-19;1.283;-6.347;3.82
1994-08-20;1.282;-6.345;3.807
1994-08-21;1.28;-6.343;3.798
1994-08-22;1.279;-6.341;3.79
1994-08-23;1.278;-6.339;3.783
1994-08-24;1.277;-6.337;3.772
1994-08-25;1.276;-6.335;3.76
1994-08-26;1.275;-6.333;3.746
1994-08-27;1.274;-6.33;3.732
1994-08-28;1.273;-6.329;3.723
1994-08-29;1.271;-6.326;3.712
1994-08-30;1.27;-6.324;3.703
1994-08-31;1.27;-6.323;3.693
1994-09-01;1.269;-6.32;3.679
1994-09-02;1.268;-6.318;3.674
1994-09-03;1.267;-6.316;3.66
1994-09-04;1.266;-6.315;3.651
1994-09-05;1.265;-6.313;3.638
1994-09-06;1.264;-6.311;3.627
1994-09-07;1.263;-6.309;3.621
1994-09-08;1.262;-6.307;3.609
1994-09-09;1.261;-6.306;3.597
1994-09-10;1.26;-6.303;3.59
1994-09-11;1.259;-6.301;3.576
1994-09-12;1.259;-6.298;3.567
1994-09-13;1.258;-6.296;3.559
1994-09-14;1.256;-6.295;3.548
1994-09-15;1.255;-6.293;3.536
1994-09-16;1.255;-6.291;3.522
1994-09-17;1.254;-6.29;3.516
1994-09-18;1.252;-6.286;3.51
1994-09-19;1.251;-6.285;3.502
1994-09-20;1.25;-6.283;3.491
1994-09-21;1.249;-6.281;3.479
1994-09-22;1.248;-6.279;3.473
1994-09-23;1.247;-6.277;3.466
1994-09-24;1.246;-6.275;3.452
1994-09-25;1.245;-6.272;3.447
1994-09-26;1.244;-6.269;3.432
1994-09-27;1.243;-6.267;3.421
1994-09-28;1.242;-6.266;3.412
1994-09-29;1.241;-6.264;3.405
1994-09-30;1.241;-6.262;3.397
1994-10-01;1.24;-6.26;3.386
1994-10-02;1.238;-6.259;3.371
1994-10-03;1.237;-6.257;3.366
1994-10-04;1.236;-6.255;3.358
1994-10-05;1.235;-6.252;3.346
1994-10-06;1.234;-6.251;3.335
1994-10-07;1.233;-6.248;3.322
1994-10-08;1.233;-6.246;3.314
1994-10-09;1.232;-6.244;3.308
1994-10-10;1.231;-6.242;3.301
1994-10-11;1.231;-6.24;3.292
1994-10-12;1.23;-6.238;3.279
1994-10-13;1.229;-6.237;3.27
1994-10-14;1.228;-6.235;3.257
1994-10-15;1.227;-6.232;3.242
1994-10-16;1.226;-6.229;3.237
1994-10-17;1.224;-6.228;3.222
1994-10-18;1.223;-6.225;3.215
1994-10-19;1.223;-6.224;3.204
1994-10-20;1.222;-6.223;3.195
1994-10-21;1.221;-6.222;3.181
1994-10-22;1.22;-6.219;3.173
1994-10-23;1.22;-6.217;3.163
1994-10-24;1.218;-6.215;3.153
1994-10-25;1.217;-6.214;3.139
1994-10-26;1.216;-6.212;3.132
1994-10-27;1.215;-6.21;3.125
1994-10-28;1.214;-6.207;3.112
1994-10-29;1.212;-6.206;3.1
1994-10-30;1.211;-6.204;3.093
1994-10-31;1.21;-6.203;3.078
1994-11-01;1.21;-6.2;3.07
1994-11-02;1.209;-6.198;3.057
1994-11-03;1.209;-6.195;3.05
1994-11-04;1.207;-6.192;3.037
1994-11-05;1.207;-6.191;3.03
1994-11-06;1.206;-6.188;3.023
1994-11-07;1.205;-6.187;3.011
1994-11-08;1.203;-6.185;3.002
1994-11-09;1.203;-6.183;2.99
1994-11-10;1.202;-6.18;2.984
1994-11-11;1.201;-6.179;2.974
1994-11-12;1.2;-6.176;2.968
1994-11-13;1.199;-6.175;2.959
1994-11-14;1.197;-6.173;2.948
1994-11-15;1.196;-6.17;2.936
1994-11-16;1.195;-6.169;2.921
1994-11-17;1.194;-6.167;2.908
1994-11-18;1.194;-6.165;2.902
1994-11-19;1.193;-6.163;2.889
1994-11-20;1.192;-6.16;2.878
1994-11-21;1.191;-6.159;2.868
1994-11-22;1.19;-6.156;2.858
1994-11-23;1.189;-6.154;2.844
1994-11-24;1.188;-6.152;2.831
1994-11-25;1.187;-6.151;2.821
1994-11-26;1.186;-6.15;2.812
1994-11-27;1.186;-6.148;2.801
1994-11-28;1.185;-6.146;2.791
1994-11-29;1.184;-6.144;2.779
1994-11-30;1.183;-6.142;2.771
1994-12-01;1.182;-6.141;2.764
1994-12-02;1.18;-6.139;2.75
1994-12-03;1.179;-6.138;2.736
1994-12-04;1.178;-6.136;2.727
1994-12-05;1.178;-6.135;2.715
1994-12-06;1.177;-6.134;2.7
1994-12-07;1.176;-6.132;2.689
1994-12-08;1.176;-6.131;2.684
1994-12-09;1.175;-6.128;2.67
1994-12-10;1.174;-6.127;2.66
1994-12-11;1.173;-6.125;2.647
1994-12-12;1.172;-6.123;2.633
1994-12-13;1.17;-6.12;2.626
1994-12-14;1.17;-6.118;2.613
1994-12-15;1.169;-6.116;2.602
1994-12-16;1.167;-6.114;2.595
1994-12-17;1.166;-6.113;2.589
1994-12-18;1.165;-6.11;2.576
1994-12-19;1.165;-6.108;2.564
1994-12-20;1.164;-6.106;2.557
1994-12-21;1.162;-6.104;2.547
1994-12-22;1.161;-6.103;2.535
1994-12-23;1.16;-6.101;2.525
1994-12-24;1.159;-6.099;2.513
1994-12-25;1.158;-6.097;2.506
1994-12-26;1.157;-6.096;2.496
1994-12-27;1.156;-6.094;2.487
1994-12-28;1.155;-6.093;2.476
1994-12-29;1.155;-6.09;2.465
1994-12-30;1.154;-6.088;2.457
1994-12-31;1.153;-6.085;2.447
1995-01-01;1.151;-6.083;2.438
1995-01-02;1.15;-6.081;2.423
1995-01-03;1.15;-6.08;2.409
1995-01-04;1.149;-6.077;2.398
1995-01-05;1.148;-6.074;2.388
1995-01-06;1.147;-6.073;2.377
1995-01-07;1.146;-6.071;2.369
1995-01-08;1.145;-6.07;2.363
1995-01-09;1.144;-6.068;2.349
1995-01-10;1.143;-6.066;2.341
1995-01-11;1.142;-6.065;2.335
1995-01-12;1.141;-6.064;2.326
1995-01-13;1.14;-6.063;2.32
1995-01-14;1.14;-6.061;2.308
1995-01-15;1.139;-6.059;2.294
1995-01-16;1.138;-6.057;2.283
1995-01-17;1.136;-6.055;2.275
1995-01-18;1.136;-6.054;2.261
1995-01-19;1.135;-6.052;2.253
1995-01-20;1.134;-6.051;2.242
1995-01-21;1.133;-6.049;2.235
1995-01-22;1.132;-6.047;2.221
1995-01-23;1.13;-6.045;2.213
1995-01-24;1.129;-6.044;2.2
1995-01-25;1.128;-6.042;2.192
1995-01-26;1.126;-6.039;2.178
1995-01-27;1.125;-6.037;2.17
1995-01-28;1.124;-6.036;2.164
1995-01-29;1.123;-6.034;2.15
1995-01-30;1.122;-6.033;2.143
1995-01-31;1.121;-6.03;2.134
1995-02-01;1.12;-6.028;2.129
1995-02-02;1.119;-6.027;2.123
1995-02-03;1.117;-6.025;2.114
1995-02-04;1.117;-6.024;2.106
1995-02-05;1.116;-6.023;2.099
1995-02-06;1.115;-6.021;2.09
1995-02-07;1.114;-6.019;2.083
1995-02-08;1.113;-6.016;2.071
1995-02-09;1.111;-6.014;2.064
1995-02-10;1.11;-6.012;2.053
1995-02-11;1.109;-6.011;2.046
1995-02-12;1.108;-6.009;2.033
1995-02-13;1.107;-6.007;2.024
1995-02-14;1.105;-6.006;2.01
1995-02-15;1.104;-6.004;1.998
1995-02-16;1.103;-6.002;1.984
1995-02-17;1.102;-6.0;1.979
1995-02-18;1.101;-5.998;1.967
1995-02-19;1.1;-5.995;1.956
1995-02-20;1.099;-5.993;1.943
1995-02-21;1.098;-5.991;1.933
1995-02-22;1.097;-5.99;1.922
1995-02-23;1.096;-5.988;1.91
1995-02-24;1.096;-5.986;1.897
1995-02-25;1.095;-5.985;1.886
1995-02-26;1.094;-5.983;1.873
1995-02-27;1.093;-5.98;1.861
1995-02-28;1.092;-5.978;1.856
1995-03-01;1.091;-5.977;1.848
1995-03-02;1.09;-5.976;1.842
1995-03-03;1.089;-5.975;1.835
1995-03-04;1.088;-5.973;1.821
1995-03-05;1.087;-5.971;1.81
1995-03-06;1.086;-5.97;1.803
1995-03-07;1.084;-5.967;1.795
1995-03-08;1.083;-5.966;1.787
1995-03-09;1.082;-5.964;1.781
1995-03-10;1.082;-5.963;1.775
1995-03-11;1.08;-5.96;1.766
1995-03-12;1.08;-5.959;1.751
1995-03-13;1.078;-5.957;1.742
1995-03-14;1.078;-5.955;1.736
1995-03-15;1.077;-5.953;1.729
1995-03-16;1.076;-5.951;1.718
1995-03-17;1.075;-5.949;1.713
1995-03-18;1.074;-5.948;1.699
1995-03-19;1.073;-5.946;1.684
1995-03-20;1.072;-5.945;1.67
1995-03-21;1.071;-5.943;1.661
1995-03-22;1.07;-5.941;1.651
1995-03-23;1.069;-5.939;1.641
1995-03-24;1.068;-5.937;1.626
1995-03-25;1.067;-5.936;1.613
1995-03-26;1.066;-5.933;1.605
1995-03-27;1.065;-5.932;1.599
1995-03-28;1.064;-5.93;1.592
1995-03-29;1.063;-5.928;1.58
1995-03-30;1.062;-5.925;1.569
1995-03-31;1.06;-5.924;1.555
1995-04-01;1.059;-5.922;1.546
1995-04-02;1.058;-5.92;1.539
1995-04-03;1.057;-5.918;1.526
1995-04-04;1.056;-5.918;1.52
1995-04-05;1.055;-5.915;1.512
1995-04-06;1.054;-5.913;1.502
1995-04-07;1.053;-5.912;1.495
1995-04-08;1.053;-5.909;1.487
1995-04-09;1.052;-5.908;1.481
1995-04-10;1.05;-5.907;1.468
1995-04-11;1.05;-5.905;1.455
1995-04-12;1.048;-5.903;1.446
1995-04-13;1.048;-5.901;1.432
1995-04-14;1.047;-5.898;1.423
1995-04-15;1.046;-5.897;1.415
1995-04-16;1.045;-5.896;1.401
1995-04-17;1.044;-5.893;1.391
1995-04-18;1.044;-5.891;1.376
1995-04-19;1.043;-5.89;1.37
1995-04-20;1.042;-5.888;1.361
1995-04-21;1.04;-5.887;1.348
1995-04-22;1.039;-5.886;1.333
1995-04-23;1.037;-5.885;1.319
1995-04-24;1.036;-5.884;1.308
1995-04-25;1.035;-5.882;1.299
1995-04-26;1.034;-5.881;1.291
1995-04-27;1.033;-5.879;1.284
1995-04-28;1.033;-5.877;1.27
1995-04-29;1.031;-5.876;1.258
1995-04-30;1.03;-5.874;1.248
1995-05-01;1.029;-5.873;1.241
1995-05-02;1.028;-5.872;1.233
1995-05-03;1.027;-5.87;1.225
1995-05-04;1.026;-5.869;1.216
1995-05-05;1.025;-5.867;1.206
1995-05-06;1.023;-5.865;1.199
1995-05-07;1.022;-5.864;1.189
1995-05-08;1.02;-5.861;1.18
1995-05-09;1.019;-5.86;1.17
1995-05-10;1.019;-5.857;1.159
1995-05-11;1.017;-5.856;1.153
1995-05-12;1.016;-5.854;1.138
1995-05-13;1.015;-5.852;1.131
1995-05-14;1.014;-5.85;1.119
1995-05-15;1.013;-5.849;1.111
1995-05-16;1.012;-5.847;1.105
1995-05-17;1.011;-5.845;1.099
1995-05-18;1.01;-5.843;1.086
1995-05-19;1.01;-5.842;1.076
1995-05-20;1.008;-5.841;1.064
1995-05-21;1.008;-5.839;1.058
1995-05-22;1.007;-5.838;1.045
1995-05-23;1.006;-5.837;1.038
1995-05-24;1.004;-5.835;1.029
1995-05-25;1.003;-5.833;1.016
1995-05-26;1.002;-5.831;1.008
1995-05-27;1.001;-5.829;0.999
1995-05-28;0.999;-5.828;0.989
1995-05-29;0.999;-5.827;0.974
1995-05-30;0.998;-5.824;0.967
1995-05-31;0.996;-5.823;0.96
1995-06-01;0.995;-5.821;0.951
1995-06-02;0.994;-5.819;0.944
1995-06-03;0.993;-5.818;0.931
1995-06-04;0.992;-5.816;0.924
1995-06-05;0.991;-5.815;0.919
1995-06-06;0.99;-5.814;0.906
1995-06-07;0.989;-5.813;0.896
1995-06-08;0.988;-5.811;0.889
1995-06-09;0.987;-5.809;0.88
1995-06-10;0.985;-5.807;0.866
1995-06-11;0.984;-5.805;0.856
1995-06-12;0.984;-5.803;0.846
1995-06-13;0.983;-5.802;0.838
1995-06-14;0.982;-5.8;0.831
1995-06-15;0.981;-5.799;0.826
1995-06-16;0.98;-5.798;0.813
1995-06-17;0.979;-5.797;0.803
1995-06-18;0.978;-5.795;0.792
1995-06-19;0.977;-5.793;0.784
1995-06-20;0.976;-5.791;0.772
1995-06-21;0.975;-5.79;0.766
1995-06-22;0.974;-5.788;0.753
1995-06-23;0.973;-5.787;0.743
1995-06-24;0.972;-5.785;0.732
1995-06-25;0.971;-5.783;0.725
1995-06-26;0.97;-5.781;0.711
1995-06-27;0.969;-5.779;0.698
1995-06-28;0.968;-5.778;0.686
1995-06-29;0.967;-5.776;0.678
1995-06-30;0.966;-5.775;0.671
1995-07-01;0.965;-5.774;0.658
1995-07-02;0.964;-5.772;0.648
1995-07-03;0.962;-5.77;0.64
1995-07-04;0.961;-5.769;0.63
1995-07-05;0.96;-5.767;0.62
1995-07-06;0.959;-5.766;0.611
1995-07-07;0.958;-5.764;0.598
1995-07-08;0.957;-5.763;0.589
1995-07-09;0.955;-5.761;0.575
1995-07-10;0.955;-5.76;0.567
1995-07-11;0.954;-5.759;0.559
1995-07-12;0.953;-5.758;0.546
1995-07-13;0.952;-5.756;0.536
1995-07-14;0.951;-5.755;0.526
1995-07-15;0.95;-5.754;0.514
1995-07-16;0.949;-5.752;0.503
1995-07-17;0.948;-5.751;0.493
1995-07-18;0.947;-5.749;0.483
1995-07-19;0.946;-5.748;0.475
1995-07-20;0.945;-5.746;0.464
1995-07-21;0.944;-5.745;0.455
1995-07-22;0.943;-5.743;0.444
1995-07-23;0.943;-5.741;0.439
1995-07-24;0.942;-5.74;0.424
1995-07-25;0.941;-5.738;0.416
1995-07-26;0.94;-5.736;0.404
1995-07-27;0.939;-5.734;0.395
1995-07-28;0.938;-5.732;0.385
1995-07-29;0.937;-5.731;0.379
1995-07-30;0.936;-5.73;0.374
1995-07-31;0.935;-5.729;0.368
1995-08-01;0.935;-5.728;0.353
1995-08-02;0.934;-5.726;0.348
1995-08-03;0.932;-5.725;0.34
1995-08-04;0.932;-5.723;0.328
1995-08-05;0.93;-5.721;0.316
1995-08-06;0.929;-5.72;0.303
1995-08-07;0.928;-5.718;0.293
1995-08-08;0.927;-5.717;0.278
1995-08-09;0.926;-5.715;0.272
1995-08-10;0.925;-5.713;0.263
1995-08-11;0.923;-5.712;0.25
1995-08-12;0.923;-5.71;0.238
1995-08-13;0.922;-5.708;0.232
1995-08-14;0.92;-5.707;0.221
1995-08-15;0.919;-5.704;0.214
1995-08-16;0.918;-5.702;0.202
1995-08-17;0.917;-5.7;0.189
1995-08-18;0.915;-5.698;0.18
1995-08-19;0.914;-5.697;0.168
1995-08-20;0.913;-5.695;0.156
1995-08-21;0.912;-5.693;0.143
1995-08-22;0.911;-5.691;0.135
1995-08-23;0.911;-5.691;0.125
1995-08-24;0.909;-5.689;0.111
1995-08-25;0.908;-5.688;0.103
1995-08-26;0.907;-5.687;0.092
1995-08-27;0.906;-5.686;0.086
1995-08-28;0.905;-5.685;0.071
1995-08-29;0.904;-5.682;0.059
1995-08-30;0.903;-5.681;0.046
1995-08-31;0.902;-5.68;0.032
1995-09-01;0.901;-5.678;0.024
1995-09-02;0.9;-5.676;0.014
1995-09-03;0.898;-5.675;0.002
