#Atlantis NPP, unit 3
#date;bc;ao;fha
1982-10-25;3.244;-7.229;1.045
1982-10-26;3.239;-7.226;1.044
1982-10-27;3.226;-7.224;1.043
1982-10-28;3.22;-7.222;1.041
1982-10-29;3.211;-7.221;1.04
1982-10-30;3.206;-7.22;1.04
1982-10-31;3.2;-7.218;1.039
1982-11-01;3.185;-7.217;1.038
1982-11-02;3.172;-7.215;1.037
1982-11-03;3.164;-7.214;1.036
1982-11-04;3.149;-7.212;1.035
1982-11-05;3.144;-7.21;1.034
1982-11-06;3.13;-7.208;1.033
1982-11-07;3.118;-7.206;1.031
1982-11-08;3.111;-7.204;1.03
1982-11-09;3.103;-7.202;1.028
1982-11-10;3.089;-7.2;1.028
1982-11-11;3.075;-7.199;1.026
1982-11-12;3.064;-7.198;1.025
1982-11-13;3.052;-7.196;1.024
1982-11-14;3.045;-7.193;1.023
1982-11-15;3.035;-7.191;1.022
1982-11-16;3.028;-7.189;1.02
1982-11-17;3.018;-7.187;1.019
1982-11-18;3.011;-7.185;1.018
1982-11-19;3.001;-7.184;1.016
1982-11-20;2.995;-7.182;1.015
1982-11-21;2.988;-7.18;1.014
1982-11-22;2.98;-7.178;1.013
1982-11-23;2.974;-7.177;1.012
1982-11-24;2.961;-7.175;1.011
1982-11-25;2.947;-7.172;1.009
1982-11-26;2.941;-7.17;1.008
1982-11-27;2.931;-7.169;1.007
1982-11-28;2.922;-7.168;1.006
1982-11-29;2.915;-7.166;1.005
1982-11-30;2.901;-7.165;1.004
1982-12-01;2.894;-7.162;1.003
1982-12-02;2.883;-7.161;1.002
1982-12-03;2.871;-7.158;1.001
1982-12-04;2.858;-7.155;1.0
1982-12-05;2.848;-7.154;0.999
1982-12-06;2.833;-7.152;0.998
1982-12-07;2.825;-7.15;0.997
1982-12-08;2.82;-7.148;0.996
1982-12-09;2.814;-7.146;0.995
1982-12-10;2.809;-7.143;0.994
1982-12-11;2.802;-7.142;0.993
1982-12-12;2.793;-7.14;0.992
1982-12-13;2.788;-7.139;0.991
1982-12-14;2.777;-7.137;0.99
1982-12-15;2.771;-7.135;0.989
1982-12-16;2.758;-7.134;0.988
1982-12-17;2.747;-7.133;0.987
1982-12-18;2.739;-7.131;0.986
1982-12-19;2.724;-7.13;0.984
1982-12-20;2.712;-7.127;0.983
1982-12-21;2.702;-7.126;0.982
1982-12-22;2.687;-7.124;0.982
1982-12-23;2.677;-7.122;0.981
1982-12-24;2.668;-7.121;0.98
1982-12-25;2.66;-7.119;0.978
1982-12-26;2.655;-7.116;0.978
1982-12-27;2.643;-7.115;0.977
1982-12-28;2.629;-7.113;0.975
1982-12-29;2.615;-7.112;0.975
1982-12-30;2.6;-7.11;0.974
1982-12-31;2.591;-7.109;0.973
1983-01-01;2.585;-7.107;0.972
1983-01-02;2.573;-7.105;0.971
1983-01-03;2.564;-7.104;0.969
1983-01-04;2.556;-7.102;0.968
1983-01-05;2.544;-7.1;0.967
1983-01-06;2.529;-7.099;0.966
1983-01-07;2.523;-7.097;0.964
1983-01-08;2.517;-7.095;0.964
1983-01-09;2.51;-7.093;0.963
1983-01-10;2.499;-7.091;0.961
1983-01-11;2.491;-7.091;0.961
1983-01-12;2.478;-7.089;0.96
1983-01-13;2.47;-7.087;0.959
1983-01-14;2.457;-7.086;0.959
1983-01-15;2.449;-7.083;0.958
1983-01-16;2.444;-7.082;0.957
1983-01-17;2.439;-7.08;0.956
1983-01-18;2.426;-7.079;0.955
1983-01-19;2.411;-7.077;0.954
1983-01-20;2.401;-7.076;0.953
1983-01-21;2.395;-7.074;0.952
1983-01-22;2.384;-7.072;0.951
1983-01-23;2.371;-7.071;0.949
1983-01-24;2.356;-7.069;0.948
1983-01-25;2.348;-7.067;0.947
1983-01-26;2.34;-7.066;0.947
1983-01-27;2.327;-7.064;0.946
1983-01-28;2.322;-7.062;0.944
1983-01-29;2.314;-7.061;0.943
1983-01-30;2.303;-7.059;0.942
1983-01-31;2.296;-7.056;0.941
1983-02-01;2.284;-7.055;0.94
1983-02-02;2.272;-7.054;0.939
1983-02-03;2.263;-7.052;0.939
1983-02-04;2.254;-7.05;0.938
1983-02-05;2.24;-7.048;0.937
1983-02-06;2.232;-7.046;0.937
1983-02-07;2.217;-7.044;0.936
1983-02-08;2.205;-7.043;0.935
1983-02-09;2.191;-7.041;0.934
1983-02-10;2.182;-7.039;0.934
1983-02-11;2.175;-7.037;0.933
1983-02-12;2.167;-7.035;0.932
1983-02-13;2.159;-7.034;0.932
1983-02-14;2.145;-7.032;0.931
1983-02-15;2.138;-7.032;0.931
1983-02-16;2.128;-7.03;0.93
1983-02-17;2.117;-7.028;0.928
1983-02-18;2.107;-7.027;0.927
1983-02-19;2.101;-7.024;0.926
1983-02-20;2.094;-7.023;0.925
1983-02-21;2.084;-7.022;0.924
1983-02-22;2.076;-7.02;0.923
1983-02-23;2.065;-7.019;0.922
1983-02-24;2.057;-7.017;0.922
1983-02-25;2.044;-7.015;0.921
1983-02-26;2.039;-7.014;0.919
1983-02-27;2.03;-7.013;0.918
1983-02-28;2.021;-7.012;0.917
1983-03-01;2.011;-7.01;0.915
1983-03-02;2.002;-7.009;0.915
1983-03-03;1.996;-7.008;0.914
1983-03-04;1.985;-7.007;0.913
1983-03-05;1.977;-7.005;0.913
1983-03-06;1.965;-7.004;0.912
1983-03-07;1.953;-7.003;0.911
1983-03-08;1.945;-7.0;0.91
1983-03-09;1.93;-6.999;0.91
1983-03-10;1.916;-6.997;0.909
1983-03-11;1.907;-6.994;0.908
1983-03-12;1.901;-6.992;0.907
1983-03-13;1.891;-6.991;0.906
1983-03-14;1.879;-6.99;0.905
1983-03-15;1.867;-6.988;0.905
1983-03-16;1.859;-6.986;0.904
1983-03-17;1.846;-6.985;0.902
1983-03-18;1.839;-6.983;0.901
1983-03-19;1.834;-6.981;0.9
1983-03-20;1.82;-6.979;0.9
1983-03-21;1.813;-6.977;0.899
1983-03-22;1.806;-6.976;0.898
1983-03-23;1.791;-6.974;0.898
1983-03-24;1.782;-6.972;0.897
1983-03-25;1.768;-6.97;0.896
1983-03-26;1.763;-6.969;0.895
1983-03-27;1.755;-6.967;0.894
1983-03-28;1.75;-6.966;0.893
1983-03-29;1.736;-6.965;0.892
1983-03-30;1.727;-6.963;0.892
1983-03-31;1.718;-6.962;0.891
1983-04-01;1.708;-6.96;0.89
1983-04-02;1.701;-6.957;0.89
1983-04-03;1.691;-6.955;0.889
1983-04-04;1.679;-6.954;0.887
1983-04-05;1.671;-6.953;0.886
1983-04-06;1.663;-6.952;0.885
1983-04-07;1.648;-6.951;0.884
1983-04-08;1.635;-6.95;0.883
1983-04-09;1.625;-6.949;0.881
1983-04-10;1.619;-6.947;0.881
1983-04-11;1.608;-6.945;0.879
1983-04-12;1.598;-6.944;0.879
1983-04-13;1.584;-6.942;0.877
1983-04-14;1.573;-6.942;0.877
1983-04-15;1.562;-6.94;0.876
1983-04-16;1.549;-6.938;0.874
1983-04-17;1.544;-6.937;0.874
1983-04-18;1.533;-6.935;0.873
1983-04-19;1.523;-6.934;0.872
1983-04-20;1.512;-6.933;0.871
1983-04-21;1.505;-6.932;0.87
1983-04-22;1.493;-6.93;0.869
1983-04-23;1.484;-6.928;0.868
1983-04-24;1.469;-6.926;0.867
1983-04-25;1.457;-6.924;0.866
1983-04-26;1.444;-6.922;0.865
1983-04-27;1.431;-6.921;0.864
1983-04-28;1.422;-6.919;0.863
1983-04-29;1.409;-6.918;0.861
1983-04-30;1.4;-6.916;0.861
1983-05-01;1.392;-6.914;0.86
1983-05-02;1.377;-6.912;0.859
1983-05-03;1.369;-6.911;0.858
1983-05-04;1.364;-6.909;0.857
1983-05-05;1.356;-6.908;0.855
1983-05-06;1.342;-6.906;0.854
1983-05-07;1.337;-6.904;0.853
1983-05-08;1.331;-6.902;0.852
1983-05-09;1.322;-6.9;0.851
1983-05-10;1.309;-6.899;0.85
1983-05-11;1.295;-6.897;0.849
1983-05-12;1.287;-6.895;0.848
1983-05-13;1.275;-6.895;0.847
1983-05-14;1.267;-6.893;0.846
1983-05-15;1.253;-6.891;0.845
1983-05-16;1.248;-6.89;0.844
1983-05-17;1.24;-6.888;0.843
1983-05-18;1.231;-6.886;0.843
1983-05-19;1.22;-6.884;0.842
1983-05-20;1.212;-6.883;0.841
1983-05-21;1.198;-6.881;0.84
1983-05-22;1.192;-6.88;0.839
1983-05-23;1.179;-6.878;0.837
1983-05-24;1.17;-6.877;0.837
1983-05-25;1.165;-6.876;0.836
1983-05-26;1.154;-6.875;0.835
1983-05-27;1.148;-6.873;0.834
1983-05-28;1.134;-6.871;0.833
1983-05-29;1.12;-6.87;0.832
1983-05-30;1.112;-6.869;0.831
1983-05-31;1.102;-6.867;0.83
1983-06-01;1.092;-6.865;0.829
1983-06-02;1.083;-6.864;0.828
1983-06-03;1.077;-6.863;0.827
1983-06-04;1.067;-6.862;0.825
1983-06-05;1.062;-6.861;0.824
1983-06-06;1.051;-6.86;0.824
1983-06-07;1.044;-6.859;0.823
1983-06-08;1.039;-6.858;0.822
1983-06-09;1.029;-6.856;0.821
1983-06-10;1.014;-6.854;0.821
1983-06-11;1.009;-6.853;0.819
1983-06-12;1.001;-6.852;0.818
1983-06-13;0.994;-6.851;0.818
1983-06-14;0.986;-6.849;0.817
1983-06-15;0.974;-6.847;0.815
1983-06-16;0.965;-6.846;0.815
1983-06-17;0.951;-6.845;0.814
1983-06-18;0.937;-6.843;0.813
1983-06-19;0.923;-6.842;0.812
1983-06-20;0.911;-6.84;0.811
1983-06-21;0.897;-6.838;0.81
1983-06-22;0.885;-6.836;0.809
1983-06-23;0.871;-6.834;0.808
1983-06-24;0.86;-6.832;0.808
1983-06-25;0.848;-6.831;0.806
1983-06-26;0.837;-6.829;0.806
1983-06-27;0.827;-6.827;0.805
1983-06-28;0.822;-6.825;0.804
1983-06-29;0.813;-6.823;0.803
1983-06-30;0.799;-6.822;0.802
1983-07-01;0.79;-6.821;0.801
1983-07-02;0.776;-6.82;0.8
1983-07-03;0.767;-6.819;0.799
1983-07-04;0.762;-6.817;0.799
1983-07-05;0.756;-6.815;0.797
1983-07-06;0.748;-6.814;0.797
1983-07-07;0.739;-6.811;0.795
1983-07-08;0.727;-6.81;0.794
1983-07-09;0.715;-6.807;0.793
1983-07-10;0.704;-6.806;0.792
1983-07-11;0.698;-6.804;0.791
1983-07-12;0.689;-6.803;0.79
1983-07-13;0.683;-6.801;0.788
1983-07-14;0.676;-6.799;0.787
1983-07-15;0.67;-6.797;0.786
1983-07-16;0.659;-6.795;0.785
1983-07-17;0.65;-6.794;0.784
1983-07-18;0.644;-6.793;0.783
1983-07-19;0.635;-6.792;0.782
1983-07-20;0.622;-6.79;0.781
1983-07-21;0.608;-6.788;0.78
1983-07-22;0.602;-6.786;0.779
1983-07-23;0.591;-6.785;0.778
1983-07-24;0.582;-6.783;0.777
1983-07-25;0.574;-6.781;0.775
1983-07-26;0.566;-6.78;0.775
1983-07-27;0.558;-6.779;0.774
1983-07-28;0.544;-6.777;0.773
1983-07-29;0.534;-6.775;0.772
1983-07-30;0.521;-6.774;0.771
1983-07-31;0.515;-6.772;0.77
1983-08-01;0.507;-6.77;0.769
1983-08-02;0.497;-6.769;0.768
1983-08-03;0.488;-6.767;0.768
1983-08-04;0.476;-6.766;0.767
1983-08-05;0.464;-6.765;0.765
1983-08-06;0.458;-6.763;0.765
1983-08-07;0.452;-6.762;0.764
1983-08-08;0.441;-6.76;0.763
1983-08-09;0.43;-6.758;0.761
1983-08-10;0.418;-6.756;0.761
1983-08-11;0.404;-6.755;0.76
1983-08-12;0.398;-6.754;0.759
1983-08-13;0.385;-6.753;0.758
1983-08-14;0.376;-6.751;0.757
1983-08-15;0.365;-6.749;0.756
1983-08-16;0.353;-6.748;0.755
1983-08-17;0.344;-6.747;0.754
1983-08-18;0.337;-6.746;0.754
1983-08-19;0.325;-6.744;0.752
1983-08-20;0.313;-6.743;0.751
1983-08-21;0.308;-6.742;0.751
1983-08-22;0.298;-6.74;0.75
1983-08-23;0.292;-6.738;0.749
1983-08-24;0.283;-6.736;0.748
1983-08-25;0.276;-6.734;0.746
1983-08-26;0.263;-6.733;0.745
1983-08-27;0.249;-6.731;0.745
1983-08-28;0.236;-6.73;0.744
1983-08-29;0.224;-6.728;0.743
1983-08-30;0.211;-6.727;0.742
1983-08-31;0.204;-6.725;0.741
1983-09-01;0.195;-6.723;0.739
1983-09-02;0.185;-6.721;0.739
1983-09-03;0.172;-6.719;0.738
1983-09-04;0.162;-6.718;0.737
1983-09-05;0.156;-6.717;0.736
1983-09-06;0.147;-6.715;0.735
1983-09-07;0.141;-6.714;0.733
1983-09-08;0.135;-6.712;0.732
1983-09-09;0.126;-6.711;0.73
1983-09-10;0.118;-6.71;0.73
1983-09-11;0.103;-6.708;0.728
1983-09-12;0.093;-6.707;0.727
1983-09-13;0.081;-6.706;0.726
1983-09-14;0.074;-6.704;0.724
1983-09-15;0.061;-6.703;0.724
1983-09-16;0.054;-6.701;0.723
1983-09-17;0.044;-6.699;0.722
1983-09-18;0.031;-6.698;0.721
1983-09-19;0.026;-6.696;0.719
1983-09-20;0.014;-6.695;0.718
