#CandyMountain NPP, unit 14
#date;fha;bc;ao
4.10.1986;1.306;4.715;-5.007
5.10.1986;1.305;4.701;-5.002
6.10.1986;1.304;4.693;-4.999
7.10.1986;1.302;4.681;-4.995
8.10.1986;1.301;4.676;-4.991
9.10.1986;1.3;4.67;-4.99
10.10.1986;1.3;4.66;-4.988
11.10.1986;1.299;4.652;-4.984
12.10.1986;1.298;4.643;-4.982
13.10.1986;1.297;4.635;-4.979
14.10.1986;1.296;4.627;-4.977
15.10.1986;1.295;4.616;-4.975
16.10.1986;1.294;4.609;-4.971
17.10.1986;1.292;4.601;-4.968
18.10.1986;1.291;4.587;-4.965
19.10.1986;1.29;4.572;-4.963
20.10.1986;1.289;4.56;-4.96
21.10.1986;1.288;4.554;-4.956
22.10.1986;1.287;4.546;-4.952
23.10.1986;1.286;4.534;-4.95
24.10.1986;1.285;4.521;-4.947
25.10.1986;1.284;4.509;-4.944
26.10.1986;1.283;4.502;-4.941
27.10.1986;1.282;4.488;-4.94
28.10.1986;1.281;4.477;-4.938
29.10.1986;1.28;4.466;-4.936
30.10.1986;1.279;4.454;-4.932
31.10.1986;1.278;4.445;-4.928
1.11.1986;1.277;4.439;-4.925
2.11.1986;1.276;4.425;-4.922
3.11.1986;1.275;4.411;-4.919
4.11.1986;1.274;4.398;-4.917
5.11.1986;1.273;4.385;-4.915
6.11.1986;1.272;4.375;-4.914
7.11.1986;1.271;4.363;-4.911
8.11.1986;1.27;4.355;-4.908
9.11.1986;1.27;4.346;-4.905
10.11.1986;1.269;4.337;-4.904
11.11.1986;1.268;4.326;-4.9
12.11.1986;1.267;4.311;-4.898
13.11.1986;1.266;4.303;-4.896
14.11.1986;1.265;4.293;-4.893
15.11.1986;1.264;4.283;-4.891
16.11.1986;1.263;4.27;-4.888
17.11.1986;1.262;4.258;-4.885
18.11.1986;1.26;4.246;-4.883
19.11.1986;1.26;4.241;-4.882
20.11.1986;1.258;4.229;-4.879
21.11.1986;1.258;4.221;-4.875
22.11.1986;1.257;4.207;-4.872
23.11.1986;1.256;4.199;-4.869
24.11.1986;1.256;4.189;-4.868
25.11.1986;1.255;4.174;-4.865
26.11.1986;1.254;4.168;-4.863
27.11.1986;1.253;4.153;-4.861
28.11.1986;1.252;4.146;-4.858
29.11.1986;1.251;4.139;-4.855
30.11.1986;1.25;4.131;-4.852
1.12.1986;1.249;4.116;-4.848
2.12.1986;1.248;4.109;-4.846
3.12.1986;1.247;4.097;-4.845
4.12.1986;1.245;4.088;-4.843
5.12.1986;1.245;4.081;-4.84
6.12.1986;1.243;4.074;-4.837
7.12.1986;1.243;4.059;-4.836
8.12.1986;1.241;4.049;-4.832
9.12.1986;1.241;4.042;-4.831
10.12.1986;1.239;4.028;-4.828
11.12.1986;1.239;4.016;-4.824
12.12.1986;1.237;4.011;-4.821
13.12.1986;1.236;4.003;-4.819
14.12.1986;1.235;3.996;-4.816
15.12.1986;1.234;3.987;-4.814
16.12.1986;1.233;3.981;-4.811
17.12.1986;1.233;3.968;-4.808
18.12.1986;1.231;3.954;-4.806
19.12.1986;1.23;3.946;-4.805
20.12.1986;1.229;3.931;-4.802
21.12.1986;1.229;3.921;-4.8
22.12.1986;1.227;3.912;-4.797
23.12.1986;1.227;3.906;-4.796
24.12.1986;1.225;3.894;-4.792
25.12.1986;1.224;3.883;-4.79
26.12.1986;1.223;3.868;-4.787
27.12.1986;1.222;3.862;-4.785
28.12.1986;1.221;3.849;-4.782
29.12.1986;1.22;3.842;-4.779
30.12.1986;1.219;3.829;-4.776
31.12.1986;1.219;3.819;-4.774
1.1.1987;1.218;3.814;-4.771
2.1.1987;1.217;3.805;-4.77
3.1.1987;1.217;3.79;-4.767
4.1.1987;1.215;3.781;-4.764
5.1.1987;1.214;3.767;-4.761
6.1.1987;1.213;3.757;-4.759
7.1.1987;1.212;3.75;-4.758
8.1.1987;1.211;3.74;-4.755
9.1.1987;1.21;3.733;-4.752
10.1.1987;1.209;3.727;-4.75
11.1.1987;1.208;3.718;-4.747
12.1.1987;1.207;3.705;-4.745
13.1.1987;1.206;3.695;-4.744
14.1.1987;1.205;3.686;-4.742
15.1.1987;1.204;3.678;-4.739
16.1.1987;1.202;3.669;-4.737
17.1.1987;1.201;3.655;-4.734
18.1.1987;1.2;3.647;-4.732
19.1.1987;1.199;3.634;-4.729
20.1.1987;1.198;3.629;-4.727
21.1.1987;1.197;3.617;-4.725
22.1.1987;1.196;3.609;-4.723
23.1.1987;1.196;3.595;-4.722
24.1.1987;1.195;3.589;-4.719
25.1.1987;1.194;3.581;-4.716
26.1.1987;1.193;3.571;-4.713
27.1.1987;1.192;3.558;-4.711
28.1.1987;1.192;3.543;-4.709
29.1.1987;1.19;3.531;-4.706
30.1.1987;1.189;3.52;-4.704
31.1.1987;1.188;3.511;-4.701
1.2.1987;1.186;3.505;-4.698
2.2.1987;1.185;3.492;-4.697
3.2.1987;1.185;3.486;-4.694
4.2.1987;1.184;3.477;-4.691
5.2.1987;1.183;3.467;-4.689
6.2.1987;1.182;3.462;-4.687
7.2.1987;1.181;3.448;-4.685
8.2.1987;1.18;3.436;-4.683
9.2.1987;1.179;3.426;-4.68
10.2.1987;1.178;3.414;-4.678
11.2.1987;1.176;3.401;-4.675
12.2.1987;1.175;3.395;-4.673
13.2.1987;1.175;3.384;-4.671
14.2.1987;1.174;3.372;-4.669
15.2.1987;1.173;3.358;-4.666
16.2.1987;1.172;3.343;-4.664
17.2.1987;1.171;3.338;-4.662
18.2.1987;1.171;3.328;-4.661
19.2.1987;1.17;3.32;-4.659
20.2.1987;1.169;3.308;-4.657
21.2.1987;1.168;3.298;-4.655
22.2.1987;1.167;3.291;-4.652
23.2.1987;1.166;3.281;-4.65
24.2.1987;1.165;3.275;-4.648
25.2.1987;1.163;3.265;-4.647
26.2.1987;1.162;3.257;-4.645
27.2.1987;1.162;3.247;-4.644
28.2.1987;1.161;3.232;-4.641
1.3.1987;1.16;3.227;-4.638
2.3.1987;1.159;3.219;-4.636
3.3.1987;1.158;3.205;-4.634
4.3.1987;1.157;3.192;-4.633
5.3.1987;1.156;3.177;-4.63
6.3.1987;1.155;3.164;-4.629
7.3.1987;1.154;3.158;-4.627
8.3.1987;1.153;3.144;-4.625
9.3.1987;1.152;3.137;-4.624
10.3.1987;1.151;3.129;-4.622
11.3.1987;1.15;3.117;-4.621
12.3.1987;1.148;3.111;-4.618
13.3.1987;1.147;3.105;-4.617
14.3.1987;1.147;3.096;-4.615
15.3.1987;1.146;3.081;-4.614
16.3.1987;1.145;3.072;-4.613
17.3.1987;1.145;3.058;-4.611
18.3.1987;1.144;3.051;-4.609
19.3.1987;1.143;3.039;-4.607
20.3.1987;1.142;3.029;-4.606
21.3.1987;1.141;3.019;-4.605
22.3.1987;1.14;3.006;-4.603
23.3.1987;1.139;2.998;-4.6
24.3.1987;1.138;2.984;-4.597
25.3.1987;1.137;2.969;-4.595
26.3.1987;1.136;2.957;-4.593
27.3.1987;1.135;2.943;-4.592
28.3.1987;1.134;2.936;-4.589
29.3.1987;1.132;2.925;-4.587
30.3.1987;1.131;2.912;-4.585
31.3.1987;1.13;2.904;-4.582
1.4.1987;1.129;2.893;-4.581
2.4.1987;1.128;2.885;-4.579
3.4.1987;1.127;2.875;-4.577
4.4.1987;1.126;2.861;-4.575
5.4.1987;1.125;2.856;-4.574
6.4.1987;1.124;2.842;-4.572
7.4.1987;1.123;2.835;-4.571
8.4.1987;1.121;2.825;-4.57
9.4.1987;1.12;2.81;-4.568
10.4.1987;1.12;2.803;-4.567
11.4.1987;1.119;2.791;-4.566
12.4.1987;1.118;2.783;-4.564
13.4.1987;1.117;2.776;-4.563
14.4.1987;1.116;2.763;-4.561
15.4.1987;1.115;2.757;-4.558
16.4.1987;1.114;2.748;-4.557
17.4.1987;1.113;2.734;-4.554
18.4.1987;1.112;2.725;-4.553
19.4.1987;1.111;2.715;-4.552
20.4.1987;1.11;2.701;-4.551
21.4.1987;1.11;2.693;-4.549
22.4.1987;1.109;2.68;-4.548
23.4.1987;1.108;2.667;-4.547
24.4.1987;1.107;2.653;-4.544
25.4.1987;1.106;2.64;-4.542
26.4.1987;1.105;2.632;-4.54
27.4.1987;1.104;2.622;-4.538
28.4.1987;1.103;2.611;-4.536
29.4.1987;1.102;2.6;-4.534
30.4.1987;1.1;2.588;-4.533
1.5.1987;1.099;2.58;-4.531
2.5.1987;1.098;2.57;-4.53
3.5.1987;1.097;2.556;-4.527
4.5.1987;1.096;2.542;-4.524
5.5.1987;1.095;2.535;-4.523
6.5.1987;1.094;2.523;-4.522
7.5.1987;1.093;2.516;-4.52
8.5.1987;1.093;2.502;-4.519
9.5.1987;1.091;2.496;-4.517
10.5.1987;1.09;2.482;-4.516
11.5.1987;1.09;2.469;-4.515
12.5.1987;1.089;2.46;-4.514
13.5.1987;1.088;2.446;-4.511
14.5.1987;1.087;2.437;-4.51
15.5.1987;1.086;2.427;-4.508
16.5.1987;1.085;2.418;-4.505
17.5.1987;1.084;2.41;-4.504
18.5.1987;1.083;2.403;-4.502
19.5.1987;1.082;2.392;-4.5
20.5.1987;1.08;2.385;-4.498
21.5.1987;1.079;2.371;-4.495
22.5.1987;1.078;2.365;-4.494
23.5.1987;1.077;2.35;-4.493
24.5.1987;1.076;2.339;-4.491
25.5.1987;1.074;2.332;-4.489
26.5.1987;1.073;2.326;-4.487
27.5.1987;1.072;2.317;-4.486
28.5.1987;1.071;2.303;-4.485
29.5.1987;1.07;2.293;-4.483
30.5.1987;1.069;2.283;-4.48
31.5.1987;1.067;2.272;-4.479
1.6.1987;1.067;2.265;-4.477
2.6.1987;1.066;2.258;-4.475
3.6.1987;1.065;2.248;-4.473
4.6.1987;1.064;2.243;-4.47
5.6.1987;1.063;2.229;-4.469
6.6.1987;1.062;2.219;-4.466
7.6.1987;1.061;2.207;-4.465
8.6.1987;1.06;2.194;-4.463
9.6.1987;1.058;2.184;-4.461
10.6.1987;1.057;2.171;-4.459
11.6.1987;1.056;2.166;-4.457
12.6.1987;1.055;2.158;-4.455
13.6.1987;1.054;2.144;-4.453
14.6.1987;1.053;2.138;-4.452
15.6.1987;1.052;2.128;-4.45
16.6.1987;1.051;2.121;-4.449
17.6.1987;1.05;2.107;-4.446
18.6.1987;1.05;2.1;-4.445
19.6.1987;1.049;2.086;-4.444
20.6.1987;1.049;2.079;-4.443
21.6.1987;1.047;2.068;-4.441
22.6.1987;1.046;2.054;-4.438
23.6.1987;1.045;2.047;-4.437
24.6.1987;1.044;2.037;-4.435
25.6.1987;1.042;2.032;-4.433
26.6.1987;1.041;2.024;-4.432
27.6.1987;1.04;2.018;-4.43
28.6.1987;1.039;2.005;-4.429
29.6.1987;1.039;1.994;-4.427
30.6.1987;1.038;1.979;-4.425
1.7.1987;1.037;1.973;-4.424
2.7.1987;1.036;1.958;-4.423
3.7.1987;1.036;1.948;-4.421
4.7.1987;1.035;1.934;-4.419
5.7.1987;1.034;1.926;-4.417
6.7.1987;1.032;1.914;-4.416
7.7.1987;1.031;1.909;-4.415
8.7.1987;1.031;1.899;-4.414
9.7.1987;1.03;1.885;-4.412
10.7.1987;1.029;1.876;-4.411
11.7.1987;1.028;1.867;-4.408
12.7.1987;1.027;1.862;-4.407
13.7.1987;1.026;1.848;-4.406
14.7.1987;1.025;1.84;-4.404
15.7.1987;1.024;1.827;-4.403
16.7.1987;1.024;1.813;-4.401
17.7.1987;1.022;1.798;-4.4
18.7.1987;1.022;1.787;-4.398
19.7.1987;1.021;1.778;-4.397
20.7.1987;1.019;1.766;-4.396
21.7.1987;1.018;1.752;-4.393
22.7.1987;1.017;1.738;-4.391
23.7.1987;1.016;1.73;-4.389
24.7.1987;1.015;1.72;-4.387
25.7.1987;1.014;1.705;-4.384
26.7.1987;1.013;1.694;-4.382
27.7.1987;1.012;1.68;-4.38
28.7.1987;1.011;1.669;-4.378
29.7.1987;1.01;1.663;-4.376
30.7.1987;1.009;1.653;-4.375
31.7.1987;1.008;1.638;-4.374
1.8.1987;1.007;1.629;-4.373
2.8.1987;1.006;1.619;-4.371
3.8.1987;1.005;1.61;-4.37
4.8.1987;1.004;1.604;-4.369
5.8.1987;1.003;1.595;-4.368
6.8.1987;1.002;1.588;-4.366
7.8.1987;1.001;1.583;-4.364
8.8.1987;1.001;1.568;-4.362
9.8.1987;1.0;1.557;-4.36
10.8.1987;0.999;1.552;-4.358
11.8.1987;0.999;1.544;-4.356
12.8.1987;0.997;1.537;-4.354
13.8.1987;0.996;1.531;-4.353
14.8.1987;0.995;1.518;-4.351
15.8.1987;0.994;1.504;-4.35
16.8.1987;0.993;1.491;-4.348
17.8.1987;0.993;1.481;-4.347
18.8.1987;0.991;1.469;-4.345
19.8.1987;0.991;1.456;-4.343
20.8.1987;0.99;1.45;-4.341
21.8.1987;0.989;1.436;-4.34
22.8.1987;0.988;1.425;-4.338
23.8.1987;0.988;1.414;-4.337
24.8.1987;0.986;1.407;-4.336
25.8.1987;0.985;1.397;-4.334
26.8.1987;0.984;1.387;-4.333
27.8.1987;0.983;1.38;-4.331
28.8.1987;0.982;1.369;-4.33
29.8.1987;0.981;1.358;-4.329
30.8.1987;0.98;1.351;-4.327
31.8.1987;0.979;1.338;-4.325
1.9.1987;0.977;1.323;-4.323
2.9.1987;0.976;1.318;-4.322
3.9.1987;0.976;1.304;-4.32
4.9.1987;0.975;1.292;-4.318
5.9.1987;0.974;1.284;-4.317
6.9.1987;0.972;1.273;-4.316
7.9.1987;0.972;1.263;-4.315
8.9.1987;0.971;1.255;-4.314
9.9.1987;0.97;1.246;-4.311
10.9.1987;0.969;1.234;-4.309
11.9.1987;0.968;1.221;-4.308
12.9.1987;0.967;1.209;-4.306
13.9.1987;0.966;1.198;-4.305
14.9.1987;0.965;1.183;-4.302
15.9.1987;0.963;1.169;-4.301
16.9.1987;0.962;1.158;-4.299
17.9.1987;0.961;1.146;-4.298
18.9.1987;0.96;1.133;-4.296
19.9.1987;0.959;1.126;-4.294
20.9.1987;0.958;1.113;-4.292
21.9.1987;0.957;1.104;-4.291
22.9.1987;0.956;1.097;-4.29
23.9.1987;0.955;1.083;-4.287
24.9.1987;0.954;1.068;-4.286
25.9.1987;0.953;1.062;-4.283
26.9.1987;0.952;1.052;-4.282
27.9.1987;0.951;1.038;-4.281
28.9.1987;0.95;1.027;-4.279
29.9.1987;0.949;1.015;-4.277
30.9.1987;0.949;1.009;-4.276
1.10.1987;0.948;0.996;-4.274
2.10.1987;0.946;0.986;-4.273
3.10.1987;0.945;0.976;-4.271
4.10.1987;0.944;0.969;-4.27
5.10.1987;0.943;0.963;-4.268
6.10.1987;0.941;0.952;-4.266
7.10.1987;0.94;0.938;-4.263
8.10.1987;0.939;0.93;-4.262
9.10.1987;0.938;0.917;-4.261
10.10.1987;0.937;0.907;-4.258
11.10.1987;0.936;0.898;-4.256
12.10.1987;0.935;0.885;-4.255
13.10.1987;0.934;0.876;-4.253
14.10.1987;0.934;0.865;-4.251
15.10.1987;0.933;0.85;-4.25
16.10.1987;0.932;0.836;-4.248
17.10.1987;0.931;0.824;-4.246
18.10.1987;0.929;0.816;-4.244
19.10.1987;0.928;0.805;-4.243
20.10.1987;0.927;0.79;-4.241
21.10.1987;0.926;0.778;-4.239
22.10.1987;0.925;0.768;-4.237
23.10.1987;0.923;0.761;-4.235
24.10.1987;0.923;0.753;-4.232
25.10.1987;0.922;0.741;-4.23
26.10.1987;0.92;0.733;-4.229
27.10.1987;0.92;0.728;-4.228
28.10.1987;0.919;0.721;-4.226
29.10.1987;0.917;0.709;-4.224
30.10.1987;0.916;0.7;-4.223
31.10.1987;0.915;0.687;-4.222
1.11.1987;0.915;0.677;-4.22
2.11.1987;0.913;0.671;-4.218
3.11.1987;0.912;0.665;-4.216
4.11.1987;0.911;0.658;-4.214
5.11.1987;0.91;0.644;-4.212
6.11.1987;0.909;0.633;-4.21
7.11.1987;0.908;0.627;-4.209
8.11.1987;0.907;0.614;-4.207
9.11.1987;0.905;0.601;-4.205
10.11.1987;0.904;0.593;-4.204
11.11.1987;0.903;0.58;-4.203
12.11.1987;0.902;0.57;-4.202
13.11.1987;0.9;0.558;-4.201
14.11.1987;0.899;0.553;-4.199
15.11.1987;0.898;0.543;-4.197
16.11.1987;0.897;0.531;-4.196
17.11.1987;0.897;0.522;-4.194
18.11.1987;0.895;0.51;-4.192
19.11.1987;0.895;0.503;-4.191
20.11.1987;0.894;0.49;-4.19
21.11.1987;0.893;0.485;-4.189
22.11.1987;0.892;0.474;-4.188
23.11.1987;0.891;0.468;-4.186
24.11.1987;0.89;0.456;-4.184
25.11.1987;0.889;0.446;-4.183
26.11.1987;0.888;0.439;-4.181
27.11.1987;0.887;0.427;-4.179
28.11.1987;0.886;0.42;-4.178
29.11.1987;0.885;0.406;-4.177
30.11.1987;0.884;0.395;-4.175
1.12.1987;0.884;0.39;-4.174
2.12.1987;0.883;0.385;-4.173
3.12.1987;0.882;0.371;-4.171
4.12.1987;0.881;0.365;-4.17
5.12.1987;0.88;0.355;-4.169
6.12.1987;0.879;0.344;-4.167
7.12.1987;0.878;0.336;-4.166
8.12.1987;0.877;0.327;-4.164
9.12.1987;0.876;0.316;-4.162
10.12.1987;0.875;0.309;-4.16
11.12.1987;0.874;0.304;-4.158
12.12.1987;0.873;0.297;-4.156
13.12.1987;0.872;0.283;-4.155
14.12.1987;0.871;0.272;-4.153
15.12.1987;0.87;0.261;-4.151
16.12.1987;0.869;0.253;-4.15
17.12.1987;0.868;0.241;-4.148
18.12.1987;0.867;0.228;-4.147
19.12.1987;0.866;0.219;-4.146
20.12.1987;0.865;0.211;-4.143
21.12.1987;0.864;0.198;-4.141
22.12.1987;0.863;0.188;-4.14
23.12.1987;0.861;0.176;-4.138
24.12.1987;0.861;0.165;-4.137
25.12.1987;0.86;0.158;-4.136
26.12.1987;0.859;0.144;-4.135
27.12.1987;0.858;0.138;-4.133
28.12.1987;0.857;0.123;-4.132
29.12.1987;0.857;0.116;-4.13
30.12.1987;0.856;0.104;-4.128
31.12.1987;0.855;0.094;-4.127
1.1.1988;0.854;0.088;-4.126
2.1.1988;0.853;0.076;-4.124
3.1.1988;0.852;0.069;-4.123
4.1.1988;0.851;0.057;-4.122
5.1.1988;0.849;0.045;-4.12
6.1.1988;0.849;0.033;-4.119
7.1.1988;0.848;0.024;-4.118
8.1.1988;0.847;0.011;-4.116
9.1.1988;0.846;0.001;-4.115
