#Atlantis NPP, unit 4
#date;fha;ao;bc
1992-01-22;0.994;-5.148;2.745
1992-01-23;0.993;-5.147;2.739
1992-01-24;0.993;-5.145;2.727
1992-01-25;0.991;-5.143;2.713
1992-01-26;0.991;-5.141;2.704
1992-01-27;0.99;-5.14;2.691
1992-01-28;0.988;-5.139;2.683
1992-01-29;0.987;-5.137;2.676
1992-01-30;0.986;-5.135;2.67
1992-01-31;0.986;-5.134;2.662
1992-02-01;0.985;-5.132;2.653
1992-02-02;0.984;-5.129;2.642
1992-02-03;0.983;-5.128;2.63
1992-02-04;0.983;-5.127;2.618
1992-02-05;0.982;-5.125;2.607
1992-02-06;0.981;-5.124;2.593
1992-02-07;0.98;-5.123;2.58
1992-02-08;0.978;-5.121;2.573
1992-02-09;0.977;-5.12;2.566
1992-02-10;0.976;-5.119;2.556
1992-02-11;0.976;-5.116;2.543
1992-02-12;0.975;-5.115;2.534
1992-02-13;0.974;-5.113;2.521
1992-02-14;0.973;-5.111;2.507
1992-02-15;0.972;-5.108;2.497
1992-02-16;0.971;-5.107;2.491
1992-02-17;0.97;-5.105;2.478
1992-02-18;0.968;-5.104;2.47
1992-02-19;0.968;-5.102;2.465
1992-02-20;0.967;-5.101;2.454
1992-02-21;0.966;-5.1;2.447
1992-02-22;0.964;-5.099;2.434
1992-02-23;0.963;-5.097;2.42
1992-02-24;0.962;-5.095;2.408
1992-02-25;0.96;-5.094;2.394
1992-02-26;0.959;-5.092;2.386
1992-02-27;0.959;-5.09;2.376
1992-02-28;0.958;-5.088;2.369
1992-02-29;0.957;-5.086;2.363
1992-03-01;0.957;-5.084;2.355
1992-03-02;0.956;-5.083;2.342
1992-03-03;0.955;-5.081;2.332
1992-03-04;0.954;-5.079;2.323
1992-03-05;0.953;-5.078;2.315
1992-03-06;0.952;-5.077;2.302
1992-03-07;0.951;-5.075;2.294
1992-03-08;0.95;-5.073;2.284
1992-03-09;0.949;-5.071;2.276
1992-03-10;0.948;-5.07;2.266
1992-03-11;0.948;-5.068;2.256
1992-03-12;0.946;-5.066;2.246
1992-03-13;0.945;-5.065;2.241
1992-03-14;0.945;-5.063;2.231
1992-03-15;0.944;-5.061;2.224
1992-03-16;0.943;-5.059;2.216
1992-03-17;0.942;-5.057;2.208
1992-03-18;0.941;-5.056;2.195
1992-03-19;0.94;-5.054;2.19
1992-03-20;0.939;-5.052;2.181
1992-03-21;0.938;-5.05;2.168
1992-03-22;0.937;-5.049;2.159
1992-03-23;0.936;-5.047;2.144
1992-03-24;0.935;-5.045;2.135
1992-03-25;0.934;-5.043;2.123
1992-03-26;0.934;-5.042;2.117
1992-03-27;0.933;-5.041;2.104
1992-03-28;0.932;-5.04;2.096
1992-03-29;0.931;-5.038;2.088
1992-03-30;0.93;-5.036;2.08
1992-03-31;0.929;-5.034;2.065
1992-04-01;0.928;-5.032;2.059
1992-04-02;0.928;-5.03;2.054
1992-04-03;0.927;-5.029;2.04
1992-04-04;0.926;-5.027;2.033
1992-04-05;0.925;-5.025;2.027
1992-04-06;0.924;-5.023;2.014
1992-04-07;0.923;-5.02;2.001
1992-04-08;0.922;-5.019;1.99
1992-04-09;0.921;-5.018;1.979
1992-04-10;0.92;-5.016;1.971
1992-04-11;0.92;-5.015;1.964
1992-04-12;0.919;-5.014;1.95
1992-04-13;0.918;-5.013;1.941
1992-04-14;0.917;-5.012;1.929
1992-04-15;0.916;-5.011;1.92
1992-04-16;0.915;-5.009;1.908
1992-04-17;0.913;-5.008;1.893
1992-04-18;0.913;-5.006;1.884
1992-04-19;0.911;-5.005;1.873
1992-04-20;0.91;-5.003;1.867
1992-04-21;0.909;-5.001;1.856
1992-04-22;0.908;-5.0;1.846
1992-04-23;0.907;-4.999;1.833
1992-04-24;0.906;-4.997;1.827
1992-04-25;0.905;-4.996;1.817
1992-04-26;0.903;-4.994;1.811
1992-04-27;0.903;-4.993;1.8
1992-04-28;0.902;-4.991;1.786
1992-04-29;0.901;-4.989;1.78
1992-04-30;0.9;-4.988;1.772
1992-05-01;0.899;-4.986;1.761
1992-05-02;0.898;-4.985;1.754
1992-05-03;0.897;-4.983;1.747
1992-05-04;0.896;-4.982;1.739
1992-05-05;0.895;-4.981;1.726
1992-05-06;0.894;-4.979;1.718
1992-05-07;0.894;-4.977;1.704
1992-05-08;0.893;-4.975;1.697
1992-05-09;0.892;-4.973;1.691
1992-05-10;0.891;-4.972;1.682
1992-05-11;0.89;-4.971;1.667
1992-05-12;0.889;-4.969;1.655
1992-05-13;0.888;-4.967;1.648
1992-05-14;0.887;-4.966;1.639
1992-05-15;0.887;-4.965;1.633
1992-05-16;0.886;-4.963;1.624
1992-05-17;0.885;-4.962;1.615
1992-05-18;0.884;-4.96;1.61
1992-05-19;0.883;-4.958;1.601
1992-05-20;0.882;-4.956;1.592
1992-05-21;0.882;-4.954;1.582
1992-05-22;0.881;-4.952;1.57
1992-05-23;0.88;-4.951;1.565
1992-05-24;0.879;-4.951;1.557
1992-05-25;0.878;-4.948;1.547
1992-05-26;0.877;-4.946;1.533
1992-05-27;0.876;-4.945;1.521
1992-05-28;0.874;-4.943;1.514
1992-05-29;0.873;-4.942;1.506
1992-05-30;0.873;-4.941;1.5
1992-05-31;0.872;-4.939;1.489
1992-06-01;0.87;-4.936;1.477
1992-06-02;0.869;-4.935;1.462
1992-06-03;0.868;-4.933;1.451
1992-06-04;0.868;-4.931;1.439
1992-06-05;0.867;-4.929;1.429
1992-06-06;0.866;-4.927;1.418
1992-06-07;0.865;-4.926;1.41
1992-06-08;0.864;-4.926;1.397
1992-06-09;0.864;-4.924;1.391
1992-06-10;0.862;-4.922;1.385
1992-06-11;0.861;-4.921;1.379
1992-06-12;0.86;-4.919;1.367
1992-06-13;0.859;-4.918;1.358
1992-06-14;0.858;-4.917;1.35
1992-06-15;0.857;-4.915;1.338
1992-06-16;0.856;-4.914;1.329
1992-06-17;0.855;-4.913;1.321
1992-06-18;0.854;-4.911;1.309
1992-06-19;0.853;-4.909;1.294
1992-06-20;0.852;-4.907;1.285
1992-06-21;0.851;-4.906;1.272
1992-06-22;0.849;-4.904;1.26
1992-06-23;0.848;-4.903;1.254
1992-06-24;0.847;-4.901;1.242
1992-06-25;0.846;-4.9;1.234
1992-06-26;0.845;-4.899;1.222
1992-06-27;0.843;-4.897;1.209
1992-06-28;0.842;-4.896;1.202
1992-06-29;0.841;-4.895;1.192
1992-06-30;0.84;-4.893;1.185
1992-07-01;0.839;-4.892;1.18
1992-07-02;0.838;-4.891;1.173
1992-07-03;0.837;-4.889;1.159
1992-07-04;0.836;-4.887;1.146
1992-07-05;0.835;-4.886;1.131
1992-07-06;0.834;-4.885;1.122
1992-07-07;0.833;-4.884;1.108
1992-07-08;0.832;-4.883;1.096
1992-07-09;0.83;-4.882;1.087
1992-07-10;0.829;-4.88;1.073
1992-07-11;0.829;-4.879;1.061
1992-07-12;0.828;-4.877;1.054
1992-07-13;0.827;-4.877;1.043
1992-07-14;0.826;-4.876;1.033
1992-07-15;0.825;-4.874;1.026
1992-07-16;0.824;-4.873;1.021
1992-07-17;0.823;-4.871;1.012
1992-07-18;0.822;-4.869;1.006
1992-07-19;0.821;-4.868;0.993
1992-07-20;0.82;-4.867;0.978
1992-07-21;0.819;-4.866;0.967
1992-07-22;0.818;-4.865;0.958
1992-07-23;0.816;-4.864;0.952
1992-07-24;0.816;-4.861;0.94
1992-07-25;0.815;-4.859;0.93
1992-07-26;0.813;-4.859;0.917
1992-07-27;0.813;-4.857;0.904
1992-07-28;0.812;-4.855;0.893
1992-07-29;0.811;-4.853;0.885
1992-07-30;0.81;-4.852;0.88
1992-07-31;0.809;-4.851;0.87
1992-08-01;0.808;-4.849;0.861
1992-08-02;0.807;-4.847;0.847
1992-08-03;0.806;-4.845;0.838
1992-08-04;0.806;-4.843;0.832
1992-08-05;0.805;-4.842;0.821
1992-08-06;0.804;-4.841;0.815
1992-08-07;0.803;-4.839;0.808
1992-08-08;0.802;-4.839;0.801
1992-08-09;0.801;-4.837;0.789
1992-08-10;0.8;-4.835;0.782
1992-08-11;0.799;-4.834;0.774
1992-08-12;0.797;-4.832;0.767
1992-08-13;0.796;-4.831;0.754
1992-08-14;0.795;-4.829;0.745
1992-08-15;0.794;-4.827;0.731
1992-08-16;0.794;-4.826;0.723
1992-08-17;0.793;-4.824;0.71
1992-08-18;0.791;-4.823;0.701
1992-08-19;0.79;-4.821;0.687
1992-08-20;0.789;-4.819;0.676
1992-08-21;0.788;-4.818;0.666
1992-08-22;0.787;-4.817;0.659
1992-08-23;0.786;-4.816;0.65
1992-08-24;0.784;-4.814;0.636
1992-08-25;0.783;-4.813;0.627
1992-08-26;0.782;-4.812;0.618
1992-08-27;0.781;-4.809;0.606
1992-08-28;0.781;-4.808;0.601
1992-08-29;0.78;-4.807;0.591
1992-08-30;0.779;-4.805;0.582
1992-08-31;0.778;-4.803;0.571
1992-09-01;0.777;-4.802;0.564
1992-09-02;0.776;-4.8;0.55
1992-09-03;0.775;-4.798;0.54
1992-09-04;0.774;-4.797;0.533
1992-09-05;0.773;-4.795;0.523
1992-09-06;0.772;-4.793;0.511
1992-09-07;0.772;-4.792;0.501
1992-09-08;0.771;-4.791;0.492
1992-09-09;0.771;-4.789;0.487
1992-09-10;0.77;-4.787;0.48
1992-09-11;0.769;-4.785;0.465
1992-09-12;0.767;-4.784;0.459
1992-09-13;0.766;-4.782;0.45
1992-09-14;0.765;-4.781;0.435
1992-09-15;0.764;-4.779;0.429
1992-09-16;0.763;-4.778;0.415
1992-09-17;0.762;-4.777;0.401
1992-09-18;0.761;-4.776;0.394
1992-09-19;0.761;-4.773;0.38
1992-09-20;0.76;-4.772;0.368
1992-09-21;0.759;-4.77;0.358
1992-09-22;0.758;-4.769;0.353
1992-09-23;0.758;-4.767;0.341
1992-09-24;0.756;-4.765;0.335
1992-09-25;0.755;-4.763;0.329
1992-09-26;0.755;-4.761;0.323
1992-09-27;0.753;-4.759;0.315
1992-09-28;0.752;-4.758;0.305
1992-09-29;0.752;-4.757;0.292
1992-09-30;0.751;-4.755;0.284
1992-10-01;0.75;-4.753;0.276
1992-10-02;0.749;-4.752;0.27
1992-10-03;0.748;-4.75;0.257
1992-10-04;0.748;-4.749;0.249
1992-10-05;0.747;-4.748;0.238
1992-10-06;0.746;-4.746;0.228
1992-10-07;0.745;-4.744;0.214
1992-10-08;0.744;-4.743;0.201
1992-10-09;0.742;-4.742;0.191
1992-10-10;0.741;-4.741;0.183
1992-10-11;0.74;-4.739;0.17
1992-10-12;0.738;-4.737;0.163
1992-10-13;0.737;-4.736;0.151
1992-10-14;0.736;-4.735;0.139
1992-10-15;0.735;-4.733;0.124
1992-10-16;0.734;-4.732;0.112
1992-10-17;0.733;-4.731;0.101
1992-10-18;0.733;-4.73;0.092
1992-10-19;0.732;-4.729;0.083
1992-10-20;0.731;-4.726;0.072
1992-10-21;0.731;-4.725;0.059
1992-10-22;0.73;-4.724;0.048
1992-10-23;0.728;-4.723;0.042
1992-10-24;0.728;-4.722;0.035
1992-10-25;0.727;-4.721;0.028
1992-10-26;0.726;-4.72;0.02
1992-10-27;0.725;-4.718;0.011
