#Disneyland NPP, unit 6
#date;fha;ao;bc
1987-08-14;1.173;-5.647;4.218
1987-08-15;1.172;-5.645;4.204
1987-08-16;1.171;-5.644;4.196
1987-08-17;1.17;-5.642;4.19
1987-08-18;1.169;-5.639;4.177
1987-08-19;1.168;-5.636;4.169
1987-08-20;1.167;-5.634;4.162
1987-08-21;1.166;-5.632;4.152
1987-08-22;1.166;-5.63;4.146
1987-08-23;1.164;-5.628;4.135
1987-08-24;1.163;-5.626;4.127
1987-08-25;1.163;-5.624;4.12
1987-08-26;1.161;-5.622;4.112
1987-08-27;1.161;-5.621;4.103
1987-08-28;1.16;-5.619;4.092
1987-08-29;1.159;-5.618;4.077
1987-08-30;1.158;-5.616;4.07
1987-08-31;1.157;-5.614;4.061
1987-09-01;1.155;-5.612;4.046
1987-09-02;1.154;-5.611;4.04
1987-09-03;1.153;-5.608;4.034
1987-09-04;1.153;-5.606;4.027
1987-09-05;1.152;-5.605;4.018
1987-09-06;1.151;-5.603;4.004
1987-09-07;1.15;-5.602;3.994
1987-09-08;1.149;-5.6;3.98
1987-09-09;1.148;-5.599;3.971
1987-09-10;1.146;-5.597;3.961
1987-09-11;1.145;-5.595;3.951
1987-09-12;1.144;-5.594;3.946
1987-09-13;1.143;-5.592;3.931
1987-09-14;1.143;-5.591;3.917
1987-09-15;1.141;-5.588;3.903
1987-09-16;1.14;-5.586;3.89
1987-09-17;1.139;-5.584;3.882
1987-09-18;1.138;-5.583;3.876
1987-09-19;1.137;-5.581;3.871
1987-09-20;1.136;-5.579;3.862
1987-09-21;1.135;-5.577;3.856
1987-09-22;1.134;-5.575;3.842
1987-09-23;1.133;-5.574;3.828
1987-09-24;1.132;-5.572;3.822
1987-09-25;1.132;-5.57;3.813
1987-09-26;1.13;-5.567;3.806
1987-09-27;1.13;-5.565;3.799
1987-09-28;1.129;-5.564;3.792
1987-09-29;1.127;-5.562;3.787
1987-09-30;1.127;-5.56;3.774
1987-10-01;1.126;-5.558;3.761
1987-10-02;1.125;-5.557;3.753
1987-10-03;1.124;-5.555;3.742
1987-10-04;1.123;-5.554;3.735
1987-10-05;1.122;-5.553;3.726
1987-10-06;1.121;-5.55;3.712
1987-10-07;1.121;-5.548;3.698
1987-10-08;1.12;-5.546;3.692
1987-10-09;1.119;-5.544;3.681
1987-10-10;1.118;-5.542;3.671
1987-10-11;1.117;-5.54;3.663
1987-10-12;1.116;-5.538;3.649
1987-10-13;1.115;-5.536;3.637
1987-10-14;1.114;-5.533;3.631
1987-10-15;1.113;-5.532;3.625
1987-10-16;1.112;-5.53;3.613
1987-10-17;1.111;-5.528;3.606
1987-10-18;1.11;-5.526;3.596
1987-10-19;1.109;-5.524;3.591
1987-10-20;1.108;-5.521;3.579
1987-10-21;1.107;-5.52;3.566
1987-10-22;1.106;-5.519;3.557
1987-10-23;1.106;-5.518;3.544
1987-10-24;1.105;-5.517;3.531
1987-10-25;1.104;-5.514;3.52
1987-10-26;1.103;-5.512;3.507
1987-10-27;1.102;-5.509;3.495
1987-10-28;1.101;-5.506;3.487
1987-10-29;1.099;-5.504;3.478
1987-10-30;1.099;-5.502;3.473
1987-10-31;1.098;-5.501;3.467
1987-11-01;1.097;-5.499;3.456
1987-11-02;1.096;-5.498;3.446
1987-11-03;1.095;-5.496;3.435
1987-11-04;1.094;-5.495;3.427
1987-11-05;1.093;-5.494;3.414
1987-11-06;1.092;-5.492;3.401
1987-11-07;1.091;-5.491;3.394
1987-11-08;1.089;-5.49;3.388
1987-11-09;1.088;-5.488;3.378
1987-11-10;1.087;-5.487;3.37
1987-11-11;1.086;-5.484;3.356
1987-11-12;1.086;-5.483;3.345
1987-11-13;1.084;-5.482;3.332
1987-11-14;1.083;-5.48;3.323
1987-11-15;1.081;-5.477;3.315
1987-11-16;1.08;-5.476;3.301
1987-11-17;1.079;-5.475;3.294
1987-11-18;1.078;-5.474;3.284
1987-11-19;1.077;-5.472;3.275
1987-11-20;1.076;-5.47;3.268
1987-11-21;1.075;-5.469;3.256
1987-11-22;1.074;-5.468;3.249
1987-11-23;1.073;-5.465;3.238
1987-11-24;1.072;-5.463;3.223
1987-11-25;1.071;-5.462;3.217
1987-11-26;1.07;-5.46;3.207
1987-11-27;1.068;-5.459;3.2
1987-11-28;1.067;-5.457;3.189
1987-11-29;1.066;-5.456;3.178
1987-11-30;1.065;-5.453;3.171
1987-12-01;1.064;-5.452;3.158
1987-12-02;1.063;-5.45;3.144
1987-12-03;1.062;-5.448;3.132
1987-12-04;1.061;-5.447;3.118
1987-12-05;1.061;-5.445;3.111
1987-12-06;1.06;-5.443;3.099
1987-12-07;1.058;-5.442;3.092
1987-12-08;1.057;-5.44;3.084
1987-12-09;1.057;-5.438;3.078
1987-12-10;1.056;-5.435;3.063
1987-12-11;1.054;-5.434;3.048
1987-12-12;1.054;-5.433;3.035
1987-12-13;1.053;-5.43;3.022
1987-12-14;1.051;-5.429;3.017
1987-12-15;1.05;-5.426;3.008
1987-12-16;1.049;-5.424;3.0
1987-12-17;1.049;-5.423;2.993
1987-12-18;1.048;-5.422;2.985
1987-12-19;1.047;-5.421;2.979
1987-12-20;1.046;-5.419;2.969
1987-12-21;1.045;-5.418;2.956
1987-12-22;1.045;-5.417;2.948
1987-12-23;1.044;-5.416;2.934
1987-12-24;1.043;-5.415;2.927
1987-12-25;1.042;-5.413;2.917
1987-12-26;1.041;-5.412;2.905
1987-12-27;1.039;-5.409;2.891
1987-12-28;1.038;-5.409;2.885
1987-12-29;1.037;-5.407;2.876
1987-12-30;1.036;-5.406;2.865
1987-12-31;1.035;-5.404;2.853
1988-01-01;1.034;-5.402;2.846
1988-01-02;1.033;-5.4;2.835
1988-01-03;1.032;-5.399;2.83
1988-01-04;1.03;-5.397;2.822
1988-01-05;1.03;-5.395;2.811
1988-01-06;1.028;-5.393;2.798
1988-01-07;1.028;-5.39;2.79
1988-01-08;1.026;-5.388;2.782
1988-01-09;1.025;-5.387;2.776
1988-01-10;1.024;-5.384;2.765
1988-01-11;1.023;-5.382;2.759
1988-01-12;1.022;-5.38;2.75
1988-01-13;1.02;-5.378;2.739
1988-01-14;1.019;-5.377;2.732
1988-01-15;1.018;-5.375;2.72
1988-01-16;1.017;-5.374;2.707
1988-01-17;1.016;-5.372;2.697
1988-01-18;1.015;-5.37;2.69
1988-01-19;1.014;-5.368;2.681
1988-01-20;1.013;-5.367;2.672
1988-01-21;1.012;-5.366;2.659
1988-01-22;1.011;-5.363;2.644
1988-01-23;1.011;-5.362;2.636
1988-01-24;1.009;-5.36;2.629
1988-01-25;1.008;-5.357;2.615
1988-01-26;1.007;-5.356;2.603
1988-01-27;1.006;-5.355;2.596
1988-01-28;1.006;-5.353;2.582
1988-01-29;1.005;-5.351;2.577
1988-01-30;1.004;-5.349;2.569
1988-01-31;1.003;-5.348;2.554
1988-02-01;1.002;-5.346;2.549
1988-02-02;1.0;-5.344;2.536
1988-02-03;1.0;-5.343;2.525
1988-02-04;0.998;-5.341;2.512
1988-02-05;0.998;-5.339;2.504
1988-02-06;0.997;-5.338;2.495
1988-02-07;0.996;-5.337;2.489
1988-02-08;0.995;-5.335;2.477
1988-02-09;0.994;-5.334;2.469
1988-02-10;0.993;-5.333;2.462
1988-02-11;0.992;-5.331;2.449
1988-02-12;0.991;-5.329;2.434
1988-02-13;0.99;-5.328;2.42
1988-02-14;0.988;-5.327;2.413
1988-02-15;0.987;-5.326;2.406
1988-02-16;0.986;-5.325;2.399
1988-02-17;0.985;-5.324;2.389
1988-02-18;0.984;-5.321;2.378
1988-02-19;0.982;-5.32;2.367
1988-02-20;0.982;-5.318;2.359
1988-02-21;0.981;-5.316;2.347
1988-02-22;0.98;-5.315;2.336
1988-02-23;0.979;-5.313;2.328
1988-02-24;0.978;-5.311;2.321
1988-02-25;0.977;-5.309;2.31
1988-02-26;0.976;-5.308;2.301
1988-02-27;0.975;-5.307;2.292
1988-02-28;0.974;-5.306;2.282
1988-02-29;0.973;-5.304;2.271
1988-03-01;0.972;-5.303;2.265
1988-03-02;0.971;-5.302;2.259
1988-03-03;0.97;-5.3;2.245
1988-03-04;0.969;-5.298;2.232
1988-03-05;0.968;-5.297;2.222
1988-03-06;0.968;-5.296;2.208
1988-03-07;0.966;-5.295;2.2
1988-03-08;0.966;-5.293;2.194
1988-03-09;0.965;-5.291;2.187
1988-03-10;0.964;-5.29;2.176
1988-03-11;0.964;-5.288;2.164
1988-03-12;0.962;-5.287;2.156
1988-03-13;0.961;-5.286;2.15
1988-03-14;0.96;-5.284;2.143
1988-03-15;0.959;-5.282;2.138
1988-03-16;0.958;-5.281;2.127
1988-03-17;0.958;-5.28;2.118
1988-03-18;0.957;-5.277;2.111
1988-03-19;0.956;-5.275;2.097
1988-03-20;0.954;-5.273;2.083
1988-03-21;0.953;-5.272;2.07
1988-03-22;0.952;-5.27;2.059
1988-03-23;0.951;-5.268;2.047
1988-03-24;0.95;-5.266;2.042
1988-03-25;0.949;-5.265;2.028
1988-03-26;0.947;-5.264;2.017
1988-03-27;0.947;-5.262;2.011
1988-03-28;0.946;-5.26;1.999
1988-03-29;0.945;-5.259;1.986
1988-03-30;0.943;-5.257;1.979
1988-03-31;0.943;-5.255;1.97
1988-04-01;0.942;-5.253;1.964
1988-04-02;0.941;-5.252;1.951
1988-04-03;0.94;-5.25;1.938
1988-04-04;0.939;-5.248;1.924
1988-04-05;0.938;-5.247;1.912
1988-04-06;0.937;-5.245;1.899
1988-04-07;0.936;-5.242;1.889
1988-04-08;0.935;-5.24;1.883
1988-04-09;0.934;-5.238;1.875
1988-04-10;0.933;-5.237;1.866
1988-04-11;0.933;-5.236;1.854
1988-04-12;0.932;-5.234;1.848
1988-04-13;0.93;-5.233;1.835
1988-04-14;0.929;-5.231;1.827
1988-04-15;0.928;-5.23;1.821
1988-04-16;0.928;-5.229;1.813
1988-04-17;0.927;-5.227;1.808
1988-04-18;0.926;-5.227;1.793
1988-04-19;0.925;-5.224;1.78
1988-04-20;0.924;-5.223;1.766
1988-04-21;0.922;-5.222;1.752
1988-04-22;0.921;-5.22;1.738
1988-04-23;0.92;-5.219;1.723
1988-04-24;0.919;-5.218;1.714
1988-04-25;0.918;-5.216;1.707
1988-04-26;0.917;-5.214;1.697
1988-04-27;0.916;-5.213;1.683
1988-04-28;0.916;-5.212;1.676
1988-04-29;0.915;-5.21;1.667
1988-04-30;0.913;-5.209;1.653
1988-05-01;0.913;-5.208;1.64
1988-05-02;0.912;-5.207;1.633
1988-05-03;0.911;-5.204;1.627
1988-05-04;0.91;-5.203;1.621
1988-05-05;0.909;-5.202;1.612
1988-05-06;0.908;-5.201;1.605
1988-05-07;0.907;-5.199;1.6
1988-05-08;0.906;-5.197;1.595
1988-05-09;0.906;-5.195;1.583
1988-05-10;0.904;-5.194;1.576
1988-05-11;0.904;-5.192;1.565
1988-05-12;0.903;-5.19;1.555
1988-05-13;0.902;-5.188;1.548
1988-05-14;0.901;-5.187;1.539
1988-05-15;0.899;-5.185;1.524
1988-05-16;0.899;-5.183;1.513
1988-05-17;0.897;-5.182;1.507
1988-05-18;0.896;-5.18;1.495
1988-05-19;0.895;-5.178;1.488
1988-05-20;0.894;-5.176;1.479
1988-05-21;0.894;-5.174;1.466
1988-05-22;0.893;-5.172;1.456
1988-05-23;0.891;-5.17;1.45
1988-05-24;0.89;-5.169;1.44
1988-05-25;0.889;-5.168;1.425
1988-05-26;0.888;-5.167;1.414
1988-05-27;0.887;-5.165;1.408
1988-05-28;0.886;-5.163;1.4
1988-05-29;0.885;-5.161;1.39
1988-05-30;0.883;-5.159;1.384
1988-05-31;0.883;-5.157;1.378
1988-06-01;0.882;-5.156;1.369
1988-06-02;0.881;-5.154;1.354
1988-06-03;0.88;-5.153;1.34
1988-06-04;0.879;-5.152;1.325
1988-06-05;0.878;-5.15;1.314
1988-06-06;0.877;-5.149;1.308
1988-06-07;0.876;-5.148;1.302
1988-06-08;0.875;-5.146;1.296
1988-06-09;0.873;-5.144;1.287
1988-06-10;0.872;-5.143;1.28
1988-06-11;0.871;-5.141;1.273
1988-06-12;0.87;-5.139;1.265
1988-06-13;0.869;-5.137;1.26
1988-06-14;0.868;-5.136;1.253
1988-06-15;0.867;-5.135;1.246
1988-06-16;0.866;-5.134;1.241
1988-06-17;0.865;-5.133;1.23
1988-06-18;0.864;-5.132;1.221
1988-06-19;0.864;-5.131;1.21
1988-06-20;0.862;-5.13;1.197
1988-06-21;0.861;-5.129;1.183
1988-06-22;0.86;-5.128;1.173
1988-06-23;0.859;-5.125;1.159
1988-06-24;0.858;-5.124;1.15
1988-06-25;0.857;-5.122;1.14
1988-06-26;0.856;-5.121;1.134
1988-06-27;0.855;-5.12;1.121
1988-06-28;0.854;-5.119;1.114
1988-06-29;0.853;-5.117;1.107
1988-06-30;0.852;-5.116;1.096
1988-07-01;0.851;-5.114;1.087
1988-07-02;0.85;-5.112;1.076
1988-07-03;0.849;-5.11;1.07
1988-07-04;0.847;-5.108;1.059
1988-07-05;0.846;-5.107;1.05
1988-07-06;0.846;-5.105;1.04
1988-07-07;0.845;-5.104;1.026
1988-07-08;0.844;-5.102;1.015
1988-07-09;0.844;-5.1;1.004
1988-07-10;0.843;-5.099;0.995
1988-07-11;0.841;-5.097;0.982
1988-07-12;0.841;-5.095;0.968
1988-07-13;0.84;-5.094;0.957
1988-07-14;0.839;-5.093;0.946
1988-07-15;0.838;-5.091;0.94
1988-07-16;0.837;-5.09;0.93
1988-07-17;0.835;-5.088;0.924
1988-07-18;0.835;-5.086;0.91
1988-07-19;0.834;-5.085;0.904
1988-07-20;0.833;-5.083;0.894
1988-07-21;0.832;-5.081;0.887
1988-07-22;0.831;-5.079;0.875
1988-07-23;0.83;-5.077;0.87
1988-07-24;0.829;-5.075;0.862
1988-07-25;0.828;-5.074;0.857
1988-07-26;0.827;-5.072;0.849
1988-07-27;0.826;-5.071;0.839
1988-07-28;0.825;-5.069;0.827
1988-07-29;0.823;-5.067;0.821
1988-07-30;0.823;-5.065;0.81
1988-07-31;0.822;-5.064;0.802
1988-08-01;0.82;-5.062;0.791
1988-08-02;0.819;-5.061;0.781
1988-08-03;0.819;-5.059;0.774
1988-08-04;0.818;-5.056;0.768
1988-08-05;0.817;-5.055;0.761
1988-08-06;0.816;-5.054;0.756
1988-08-07;0.815;-5.053;0.748
1988-08-08;0.813;-5.052;0.741
1988-08-09;0.812;-5.051;0.734
1988-08-10;0.811;-5.05;0.721
1988-08-11;0.809;-5.049;0.71
1988-08-12;0.808;-5.048;0.698
1988-08-13;0.808;-5.045;0.685
1988-08-14;0.807;-5.044;0.678
1988-08-15;0.806;-5.042;0.673
1988-08-16;0.805;-5.041;0.667
1988-08-17;0.804;-5.039;0.662
1988-08-18;0.803;-5.037;0.647
1988-08-19;0.802;-5.035;0.641
1988-08-20;0.801;-5.033;0.635
1988-08-21;0.8;-5.032;0.629
1988-08-22;0.799;-5.03;0.615
1988-08-23;0.798;-5.029;0.604
1988-08-24;0.797;-5.027;0.598
1988-08-25;0.796;-5.026;0.591
1988-08-26;0.796;-5.025;0.582
1988-08-27;0.795;-5.024;0.574
1988-08-28;0.794;-5.023;0.569
1988-08-29;0.793;-5.022;0.556
1988-08-30;0.792;-5.02;0.548
1988-08-31;0.791;-5.019;0.537
1988-09-01;0.79;-5.017;0.531
1988-09-02;0.789;-5.016;0.517
1988-09-03;0.788;-5.015;0.511
1988-09-04;0.788;-5.013;0.505
1988-09-05;0.787;-5.011;0.497
1988-09-06;0.786;-5.009;0.485
1988-09-07;0.786;-5.007;0.47
1988-09-08;0.785;-5.006;0.455
1988-09-09;0.783;-5.004;0.449
1988-09-10;0.782;-5.003;0.442
1988-09-11;0.781;-5.001;0.43
1988-09-12;0.781;-4.999;0.419
1988-09-13;0.78;-4.998;0.411
1988-09-14;0.778;-4.996;0.401
1988-09-15;0.778;-4.994;0.387
1988-09-16;0.776;-4.992;0.379
1988-09-17;0.776;-4.991;0.37
1988-09-18;0.774;-4.989;0.356
1988-09-19;0.773;-4.988;0.35
1988-09-20;0.772;-4.986;0.342
1988-09-21;0.771;-4.984;0.327
1988-09-22;0.769;-4.982;0.321
1988-09-23;0.768;-4.982;0.311
1988-09-24;0.767;-4.98;0.303
1988-09-25;0.767;-4.979;0.288
1988-09-26;0.765;-4.977;0.282
1988-09-27;0.764;-4.975;0.269
1988-09-28;0.763;-4.973;0.256
1988-09-29;0.762;-4.972;0.246
1988-09-30;0.761;-4.97;0.237
1988-10-01;0.76;-4.969;0.228
1988-10-02;0.759;-4.968;0.219
1988-10-03;0.758;-4.966;0.211
1988-10-04;0.757;-4.965;0.197
1988-10-05;0.756;-4.964;0.185
1988-10-06;0.755;-4.962;0.179
1988-10-07;0.754;-4.961;0.168
1988-10-08;0.753;-4.96;0.161
1988-10-09;0.752;-4.958;0.147
1988-10-10;0.751;-4.956;0.132
1988-10-11;0.75;-4.955;0.126
1988-10-12;0.749;-4.954;0.117
1988-10-13;0.748;-4.953;0.106
1988-10-14;0.747;-4.952;0.094
1988-10-15;0.746;-4.951;0.088
1988-10-16;0.745;-4.949;0.083
1988-10-17;0.743;-4.948;0.075
1988-10-18;0.743;-4.946;0.061
1988-10-19;0.741;-4.945;0.047
1988-10-20;0.74;-4.943;0.035
1988-10-21;0.739;-4.942;0.024
1988-10-22;0.738;-4.941;0.018
1988-10-23;0.737;-4.939;0.003
