#Atlantis NPP, unit 7
#date;bc;ao;fha
1986-05-16;3.681;-6.27;1.143
1986-05-17;3.668;-6.267;1.142
1986-05-18;3.661;-6.266;1.141
1986-05-19;3.656;-6.264;1.14
1986-05-20;3.647;-6.263;1.138
1986-05-21;3.635;-6.26;1.137
1986-05-22;3.624;-6.258;1.136
1986-05-23;3.61;-6.256;1.136
1986-05-24;3.596;-6.255;1.135
1986-05-25;3.584;-6.252;1.134
1986-05-26;3.578;-6.249;1.133
1986-05-27;3.57;-6.247;1.132
1986-05-28;3.56;-6.244;1.131
1986-05-29;3.551;-6.241;1.13
1986-05-30;3.54;-6.238;1.129
1986-05-31;3.529;-6.235;1.128
1986-06-01;3.515;-6.233;1.127
1986-06-02;3.5;-6.231;1.125
1986-06-03;3.49;-6.229;1.124
1986-06-04;3.483;-6.227;1.123
1986-06-05;3.469;-6.225;1.122
1986-06-06;3.458;-6.222;1.12
1986-06-07;3.447;-6.22;1.12
1986-06-08;3.436;-6.217;1.118
1986-06-09;3.423;-6.216;1.117
1986-06-10;3.412;-6.214;1.116
1986-06-11;3.403;-6.213;1.115
1986-06-12;3.395;-6.211;1.114
1986-06-13;3.388;-6.209;1.113
1986-06-14;3.38;-6.207;1.113
1986-06-15;3.371;-6.206;1.112
1986-06-16;3.359;-6.204;1.111
1986-06-17;3.352;-6.202;1.111
1986-06-18;3.341;-6.201;1.109
1986-06-19;3.335;-6.198;1.109
1986-06-20;3.326;-6.197;1.108
1986-06-21;3.319;-6.196;1.107
1986-06-22;3.305;-6.194;1.106
1986-06-23;3.292;-6.193;1.106
1986-06-24;3.279;-6.191;1.105
1986-06-25;3.27;-6.189;1.104
1986-06-26;3.263;-6.186;1.103
1986-06-27;3.249;-6.184;1.102
1986-06-28;3.243;-6.183;1.101
1986-06-29;3.233;-6.182;1.1
1986-06-30;3.225;-6.18;1.099
1986-07-01;3.214;-6.178;1.098
1986-07-02;3.203;-6.176;1.097
1986-07-03;3.198;-6.174;1.096
1986-07-04;3.183;-6.171;1.095
1986-07-05;3.172;-6.17;1.094
1986-07-06;3.161;-6.168;1.092
1986-07-07;3.155;-6.166;1.091
1986-07-08;3.144;-6.165;1.091
1986-07-09;3.137;-6.163;1.09
1986-07-10;3.132;-6.16;1.089
1986-07-11;3.123;-6.158;1.088
1986-07-12;3.115;-6.157;1.088
1986-07-13;3.103;-6.154;1.086
1986-07-14;3.089;-6.152;1.085
1986-07-15;3.077;-6.15;1.084
1986-07-16;3.067;-6.148;1.083
1986-07-17;3.057;-6.146;1.082
1986-07-18;3.048;-6.145;1.081
1986-07-19;3.034;-6.144;1.08
1986-07-20;3.028;-6.142;1.079
1986-07-21;3.014;-6.14;1.079
1986-07-22;3.008;-6.137;1.077
1986-07-23;2.994;-6.136;1.077
1986-07-24;2.985;-6.134;1.075
1986-07-25;2.979;-6.132;1.074
1986-07-26;2.971;-6.13;1.073
1986-07-27;2.963;-6.129;1.072
1986-07-28;2.956;-6.127;1.071
1986-07-29;2.948;-6.125;1.07
1986-07-30;2.939;-6.123;1.069
1986-07-31;2.925;-6.12;1.068
1986-08-01;2.914;-6.119;1.068
1986-08-02;2.902;-6.117;1.067
1986-08-03;2.896;-6.115;1.066
1986-08-04;2.881;-6.113;1.065
1986-08-05;2.872;-6.111;1.064
1986-08-06;2.863;-6.109;1.063
1986-08-07;2.854;-6.108;1.063
1986-08-08;2.843;-6.105;1.062
1986-08-09;2.832;-6.103;1.061
1986-08-10;2.825;-6.102;1.06
1986-08-11;2.815;-6.101;1.059
1986-08-12;2.81;-6.099;1.058
1986-08-13;2.802;-6.098;1.057
1986-08-14;2.791;-6.095;1.056
1986-08-15;2.782;-6.093;1.055
1986-08-16;2.768;-6.092;1.054
1986-08-17;2.757;-6.089;1.053
1986-08-18;2.743;-6.088;1.052
1986-08-19;2.736;-6.087;1.051
1986-08-20;2.725;-6.084;1.051
1986-08-21;2.712;-6.082;1.049
1986-08-22;2.699;-6.079;1.049
1986-08-23;2.687;-6.078;1.048
1986-08-24;2.677;-6.076;1.047
1986-08-25;2.666;-6.073;1.046
1986-08-26;2.659;-6.072;1.045
1986-08-27;2.65;-6.071;1.044
1986-08-28;2.642;-6.068;1.043
1986-08-29;2.632;-6.066;1.042
1986-08-30;2.618;-6.065;1.04
1986-08-31;2.606;-6.063;1.04
1986-09-01;2.592;-6.061;1.039
1986-09-02;2.585;-6.059;1.037
1986-09-03;2.576;-6.057;1.036
1986-09-04;2.566;-6.056;1.035
1986-09-05;2.555;-6.053;1.034
1986-09-06;2.544;-6.051;1.033
1986-09-07;2.536;-6.048;1.032
1986-09-08;2.528;-6.047;1.03
1986-09-09;2.519;-6.045;1.029
1986-09-10;2.509;-6.043;1.029
1986-09-11;2.504;-6.041;1.027
1986-09-12;2.492;-6.039;1.026
1986-09-13;2.479;-6.038;1.025
1986-09-14;2.467;-6.037;1.025
1986-09-15;2.46;-6.034;1.023
1986-09-16;2.45;-6.032;1.023
1986-09-17;2.443;-6.03;1.022
1986-09-18;2.429;-6.028;1.021
1986-09-19;2.417;-6.027;1.02
1986-09-20;2.41;-6.024;1.019
1986-09-21;2.404;-6.022;1.019
1986-09-22;2.397;-6.02;1.017
1986-09-23;2.388;-6.018;1.016
1986-09-24;2.38;-6.016;1.015
1986-09-25;2.369;-6.015;1.015
1986-09-26;2.361;-6.014;1.013
1986-09-27;2.347;-6.011;1.012
1986-09-28;2.332;-6.009;1.011
1986-09-29;2.324;-6.007;1.009
1986-09-30;2.318;-6.005;1.008
1986-10-01;2.305;-6.003;1.007
1986-10-02;2.29;-6.001;1.006
1986-10-03;2.282;-5.998;1.005
1986-10-04;2.275;-5.997;1.003
1986-10-05;2.266;-5.995;1.002
1986-10-06;2.251;-5.994;1.002
1986-10-07;2.243;-5.992;1.001
1986-10-08;2.229;-5.99;1.0
1986-10-09;2.221;-5.989;0.999
1986-10-10;2.212;-5.987;0.998
1986-10-11;2.206;-5.986;0.997
1986-10-12;2.191;-5.985;0.996
1986-10-13;2.179;-5.983;0.996
1986-10-14;2.172;-5.982;0.995
1986-10-15;2.162;-5.98;0.995
1986-10-16;2.155;-5.979;0.993
1986-10-17;2.145;-5.978;0.993
1986-10-18;2.136;-5.977;0.992
1986-10-19;2.124;-5.976;0.991
1986-10-20;2.11;-5.974;0.99
1986-10-21;2.098;-5.973;0.989
1986-10-22;2.089;-5.971;0.988
1986-10-23;2.075;-5.97;0.987
1986-10-24;2.062;-5.968;0.986
1986-10-25;2.047;-5.966;0.985
1986-10-26;2.033;-5.965;0.984
1986-10-27;2.023;-5.964;0.983
1986-10-28;2.012;-5.962;0.982
1986-10-29;2.002;-5.961;0.981
1986-10-30;1.995;-5.96;0.98
1986-10-31;1.98;-5.959;0.978
1986-11-01;1.969;-5.957;0.978
1986-11-02;1.962;-5.955;0.976
1986-11-03;1.949;-5.953;0.975
1986-11-04;1.941;-5.951;0.974
1986-11-05;1.93;-5.95;0.974
1986-11-06;1.922;-5.948;0.973
1986-11-07;1.91;-5.946;0.971
1986-11-08;1.903;-5.944;0.971
1986-11-09;1.888;-5.943;0.969
1986-11-10;1.879;-5.941;0.968
1986-11-11;1.867;-5.94;0.967
1986-11-12;1.855;-5.938;0.966
1986-11-13;1.847;-5.937;0.965
1986-11-14;1.837;-5.935;0.964
1986-11-15;1.828;-5.932;0.962
1986-11-16;1.816;-5.93;0.962
1986-11-17;1.81;-5.928;0.96
1986-11-18;1.801;-5.926;0.96
1986-11-19;1.788;-5.925;0.958
1986-11-20;1.782;-5.923;0.957
1986-11-21;1.773;-5.92;0.956
1986-11-22;1.765;-5.92;0.955
1986-11-23;1.754;-5.917;0.954
1986-11-24;1.74;-5.915;0.953
1986-11-25;1.734;-5.914;0.952
1986-11-26;1.724;-5.912;0.952
1986-11-27;1.719;-5.91;0.951
1986-11-28;1.704;-5.908;0.95
1986-11-29;1.693;-5.906;0.949
1986-11-30;1.688;-5.905;0.948
1986-12-01;1.679;-5.902;0.947
1986-12-02;1.667;-5.901;0.946
1986-12-03;1.656;-5.9;0.945
1986-12-04;1.648;-5.9;0.944
1986-12-05;1.634;-5.898;0.943
1986-12-06;1.629;-5.896;0.942
1986-12-07;1.622;-5.894;0.941
1986-12-08;1.614;-5.893;0.94
1986-12-09;1.6;-5.892;0.939
1986-12-10;1.589;-5.89;0.939
1986-12-11;1.578;-5.888;0.938
1986-12-12;1.57;-5.887;0.937
1986-12-13;1.563;-5.885;0.936
1986-12-14;1.554;-5.883;0.935
1986-12-15;1.546;-5.882;0.934
1986-12-16;1.536;-5.88;0.933
1986-12-17;1.525;-5.878;0.932
1986-12-18;1.518;-5.877;0.931
1986-12-19;1.503;-5.874;0.93
1986-12-20;1.497;-5.873;0.928
1986-12-21;1.491;-5.872;0.927
1986-12-22;1.484;-5.87;0.926
1986-12-23;1.476;-5.868;0.925
1986-12-24;1.467;-5.867;0.924
1986-12-25;1.458;-5.866;0.923
1986-12-26;1.451;-5.864;0.922
1986-12-27;1.441;-5.862;0.921
1986-12-28;1.427;-5.861;0.92
1986-12-29;1.415;-5.859;0.918
1986-12-30;1.408;-5.858;0.917
1986-12-31;1.399;-5.857;0.916
1987-01-01;1.393;-5.855;0.914
1987-01-02;1.387;-5.854;0.914
1987-01-03;1.373;-5.853;0.913
1987-01-04;1.366;-5.851;0.912
1987-01-05;1.36;-5.849;0.912
1987-01-06;1.353;-5.848;0.911
1987-01-07;1.339;-5.846;0.91
1987-01-08;1.332;-5.845;0.908
1987-01-09;1.322;-5.843;0.907
1987-01-10;1.31;-5.841;0.906
1987-01-11;1.305;-5.84;0.905
1987-01-12;1.295;-5.839;0.905
1987-01-13;1.287;-5.838;0.903
1987-01-14;1.28;-5.835;0.903
1987-01-15;1.272;-5.834;0.902
1987-01-16;1.265;-5.832;0.901
1987-01-17;1.255;-5.83;0.9
1987-01-18;1.245;-5.829;0.898
1987-01-19;1.237;-5.827;0.897
1987-01-20;1.224;-5.826;0.896
1987-01-21;1.21;-5.825;0.896
1987-01-22;1.195;-5.824;0.894
1987-01-23;1.182;-5.822;0.894
1987-01-24;1.173;-5.821;0.893
1987-01-25;1.159;-5.819;0.891
1987-01-26;1.149;-5.817;0.891
1987-01-27;1.143;-5.815;0.89
1987-01-28;1.134;-5.814;0.889
1987-01-29;1.128;-5.813;0.888
1987-01-30;1.116;-5.81;0.887
1987-01-31;1.107;-5.809;0.886
1987-02-01;1.099;-5.807;0.885
1987-02-02;1.087;-5.805;0.884
1987-02-03;1.081;-5.804;0.883
1987-02-04;1.066;-5.802;0.883
1987-02-05;1.058;-5.802;0.881
1987-02-06;1.044;-5.8;0.88
1987-02-07;1.036;-5.799;0.879
1987-02-08;1.031;-5.798;0.878
1987-02-09;1.023;-5.796;0.877
1987-02-10;1.013;-5.794;0.876
1987-02-11;1.0;-5.793;0.875
1987-02-12;0.991;-5.791;0.874
1987-02-13;0.983;-5.789;0.872
1987-02-14;0.97;-5.788;0.872
1987-02-15;0.96;-5.785;0.871
1987-02-16;0.946;-5.783;0.87
1987-02-17;0.939;-5.782;0.869
1987-02-18;0.93;-5.78;0.868
1987-02-19;0.922;-5.779;0.866
1987-02-20;0.915;-5.777;0.865
1987-02-21;0.903;-5.776;0.864
1987-02-22;0.892;-5.774;0.863
1987-02-23;0.879;-5.772;0.862
1987-02-24;0.873;-5.771;0.861
1987-02-25;0.867;-5.769;0.86
1987-02-26;0.856;-5.768;0.859
1987-02-27;0.85;-5.766;0.858
1987-02-28;0.839;-5.765;0.857
1987-03-01;0.831;-5.764;0.856
1987-03-02;0.824;-5.761;0.855
1987-03-03;0.817;-5.759;0.854
1987-03-04;0.81;-5.758;0.853
1987-03-05;0.802;-5.757;0.852
1987-03-06;0.791;-5.756;0.851
1987-03-07;0.785;-5.755;0.85
1987-03-08;0.778;-5.753;0.849
1987-03-09;0.769;-5.751;0.848
1987-03-10;0.758;-5.75;0.847
1987-03-11;0.749;-5.749;0.846
1987-03-12;0.736;-5.746;0.844
1987-03-13;0.721;-5.745;0.843
1987-03-14;0.709;-5.743;0.842
1987-03-15;0.7;-5.741;0.84
1987-03-16;0.685;-5.74;0.839
1987-03-17;0.674;-5.739;0.839
1987-03-18;0.662;-5.737;0.838
1987-03-19;0.653;-5.736;0.837
1987-03-20;0.64;-5.734;0.837
1987-03-21;0.628;-5.733;0.836
1987-03-22;0.621;-5.73;0.835
1987-03-23;0.615;-5.728;0.834
1987-03-24;0.605;-5.727;0.833
1987-03-25;0.6;-5.725;0.832
1987-03-26;0.591;-5.724;0.831
1987-03-27;0.577;-5.722;0.83
1987-03-28;0.567;-5.72;0.829
1987-03-29;0.553;-5.719;0.828
1987-03-30;0.544;-5.717;0.827
1987-03-31;0.531;-5.715;0.826
1987-04-01;0.522;-5.713;0.825
1987-04-02;0.515;-5.711;0.824
1987-04-03;0.508;-5.709;0.823
1987-04-04;0.494;-5.708;0.822
1987-04-05;0.484;-5.706;0.821
1987-04-06;0.47;-5.704;0.82
1987-04-07;0.464;-5.703;0.819
1987-04-08;0.453;-5.702;0.818
1987-04-09;0.448;-5.7;0.816
1987-04-10;0.44;-5.699;0.815
1987-04-11;0.432;-5.697;0.814
1987-04-12;0.42;-5.696;0.813
1987-04-13;0.415;-5.696;0.813
1987-04-14;0.404;-5.694;0.812
1987-04-15;0.397;-5.693;0.81
1987-04-16;0.389;-5.692;0.81
1987-04-17;0.378;-5.69;0.808
1987-04-18;0.369;-5.688;0.807
1987-04-19;0.361;-5.687;0.806
1987-04-20;0.347;-5.685;0.806
1987-04-21;0.337;-5.684;0.805
1987-04-22;0.331;-5.682;0.804
1987-04-23;0.318;-5.68;0.803
1987-04-24;0.306;-5.678;0.802
1987-04-25;0.3;-5.676;0.801
1987-04-26;0.293;-5.675;0.8
1987-04-27;0.287;-5.674;0.799
1987-04-28;0.277;-5.672;0.799
1987-04-29;0.268;-5.671;0.798
1987-04-30;0.263;-5.669;0.798
1987-05-01;0.254;-5.667;0.796
1987-05-02;0.242;-5.665;0.796
1987-05-03;0.229;-5.664;0.794
1987-05-04;0.221;-5.662;0.793
1987-05-05;0.213;-5.661;0.792
1987-05-06;0.2;-5.66;0.79
1987-05-07;0.19;-5.658;0.79
1987-05-08;0.184;-5.657;0.788
1987-05-09;0.173;-5.656;0.787
1987-05-10;0.166;-5.653;0.787
1987-05-11;0.16;-5.652;0.785
1987-05-12;0.146;-5.649;0.785
1987-05-13;0.138;-5.648;0.784
1987-05-14;0.129;-5.647;0.783
1987-05-15;0.117;-5.646;0.782
1987-05-16;0.105;-5.645;0.781
1987-05-17;0.096;-5.643;0.78
1987-05-18;0.083;-5.641;0.779
1987-05-19;0.077;-5.64;0.778
1987-05-20;0.066;-5.638;0.777
1987-05-21;0.058;-5.637;0.776
1987-05-22;0.044;-5.635;0.775
1987-05-23;0.033;-5.634;0.774
1987-05-24;0.02;-5.632;0.773
1987-05-25;0.013;-5.631;0.772
1987-05-26;0.002;-5.629;0.77
