#CandyMountain NPP, unit 12
#date;fha;ao;bc
5.11.1980;1.207;-6.012;4.656
6.11.1980;1.206;-6.009;4.644
7.11.1980;1.205;-6.008;4.632
8.11.1980;1.204;-6.005;4.626
9.11.1980;1.203;-6.003;4.614
10.11.1980;1.202;-6.0;4.606
11.11.1980;1.201;-5.998;4.594
12.11.1980;1.2;-5.996;4.588
13.11.1980;1.198;-5.994;4.576
14.11.1980;1.197;-5.992;4.57
15.11.1980;1.196;-5.99;4.564
16.11.1980;1.195;-5.988;4.556
17.11.1980;1.194;-5.985;4.548
18.11.1980;1.193;-5.982;4.535
19.11.1980;1.192;-5.98;4.525
20.11.1980;1.191;-5.979;4.512
21.11.1980;1.19;-5.976;4.499
22.11.1980;1.19;-5.973;4.491
23.11.1980;1.189;-5.971;4.481
24.11.1980;1.188;-5.968;4.474
25.11.1980;1.187;-5.965;4.461
26.11.1980;1.185;-5.963;4.454
27.11.1980;1.185;-5.961;4.448
28.11.1980;1.183;-5.958;4.434
29.11.1980;1.182;-5.956;4.427
30.11.1980;1.181;-5.954;4.42
1.12.1980;1.179;-5.953;4.414
2.12.1980;1.178;-5.95;4.406
3.12.1980;1.177;-5.947;4.395
4.12.1980;1.176;-5.945;4.382
5.12.1980;1.175;-5.943;4.37
6.12.1980;1.175;-5.94;4.359
7.12.1980;1.174;-5.938;4.346
8.12.1980;1.173;-5.936;4.334
9.12.1980;1.172;-5.933;4.328
10.12.1980;1.171;-5.931;4.321
11.12.1980;1.171;-5.929;4.313
12.12.1980;1.169;-5.926;4.299
13.12.1980;1.168;-5.923;4.294
14.12.1980;1.168;-5.92;4.281
15.12.1980;1.167;-5.917;4.268
16.12.1980;1.166;-5.914;4.253
17.12.1980;1.165;-5.911;4.247
18.12.1980;1.164;-5.909;4.233
19.12.1980;1.163;-5.906;4.223
20.12.1980;1.163;-5.904;4.213
21.12.1980;1.162;-5.902;4.201
22.12.1980;1.161;-5.901;4.187
23.12.1980;1.16;-5.899;4.179
24.12.1980;1.159;-5.897;4.168
25.12.1980;1.159;-5.895;4.159
26.12.1980;1.158;-5.892;4.145
27.12.1980;1.157;-5.889;4.133
28.12.1980;1.156;-5.887;4.118
29.12.1980;1.155;-5.886;4.104
30.12.1980;1.153;-5.884;4.097
31.12.1980;1.152;-5.881;4.087
1.1.1981;1.151;-5.879;4.074
2.1.1981;1.149;-5.878;4.068
3.1.1981;1.148;-5.875;4.059
4.1.1981;1.147;-5.874;4.049
5.1.1981;1.146;-5.871;4.04
6.1.1981;1.146;-5.868;4.03
7.1.1981;1.145;-5.866;4.022
8.1.1981;1.143;-5.864;4.012
9.1.1981;1.143;-5.861;4.004
10.1.1981;1.142;-5.859;3.997
11.1.1981;1.14;-5.857;3.992
12.1.1981;1.139;-5.854;3.986
13.1.1981;1.138;-5.852;3.978
14.1.1981;1.137;-5.849;3.963
15.1.1981;1.136;-5.847;3.955
16.1.1981;1.135;-5.844;3.946
17.1.1981;1.133;-5.842;3.936
18.1.1981;1.133;-5.84;3.922
19.1.1981;1.132;-5.838;3.909
20.1.1981;1.131;-5.837;3.902
21.1.1981;1.13;-5.835;3.892
22.1.1981;1.129;-5.833;3.882
23.1.1981;1.128;-5.831;3.873
24.1.1981;1.127;-5.829;3.866
25.1.1981;1.127;-5.828;3.855
26.1.1981;1.126;-5.826;3.842
27.1.1981;1.125;-5.825;3.836
28.1.1981;1.124;-5.823;3.827
29.1.1981;1.122;-5.822;3.819
30.1.1981;1.122;-5.819;3.81
31.1.1981;1.121;-5.818;3.799
1.2.1981;1.119;-5.815;3.79
2.2.1981;1.118;-5.814;3.775
3.2.1981;1.117;-5.811;3.764
4.2.1981;1.116;-5.809;3.756
5.2.1981;1.115;-5.807;3.749
6.2.1981;1.115;-5.804;3.737
7.2.1981;1.113;-5.802;3.726
8.2.1981;1.112;-5.801;3.717
9.2.1981;1.111;-5.798;3.708
10.2.1981;1.11;-5.796;3.703
11.2.1981;1.109;-5.794;3.689
12.2.1981;1.108;-5.793;3.677
13.2.1981;1.106;-5.791;3.667
14.2.1981;1.105;-5.79;3.66
15.2.1981;1.104;-5.789;3.653
16.2.1981;1.103;-5.787;3.645
17.2.1981;1.101;-5.785;3.63
18.2.1981;1.101;-5.784;3.624
19.2.1981;1.099;-5.782;3.616
20.2.1981;1.098;-5.779;3.605
21.2.1981;1.097;-5.777;3.598
22.2.1981;1.096;-5.775;3.585
23.2.1981;1.095;-5.774;3.573
24.2.1981;1.094;-5.771;3.564
25.2.1981;1.093;-5.769;3.557
26.2.1981;1.093;-5.766;3.549
27.2.1981;1.091;-5.765;3.541
28.2.1981;1.09;-5.763;3.534
1.3.1981;1.089;-5.76;3.527
2.3.1981;1.088;-5.758;3.518
3.3.1981;1.087;-5.755;3.51
4.3.1981;1.086;-5.754;3.495
5.3.1981;1.085;-5.752;3.48
6.3.1981;1.084;-5.751;3.469
7.3.1981;1.083;-5.748;3.458
8.3.1981;1.083;-5.747;3.446
9.3.1981;1.082;-5.744;3.433
10.3.1981;1.081;-5.743;3.428
11.3.1981;1.08;-5.741;3.421
12.3.1981;1.079;-5.739;3.409
13.3.1981;1.078;-5.736;3.397
14.3.1981;1.077;-5.733;3.39
15.3.1981;1.076;-5.731;3.377
16.3.1981;1.075;-5.728;3.364
17.3.1981;1.074;-5.726;3.35
18.3.1981;1.072;-5.725;3.341
19.3.1981;1.071;-5.724;3.332
20.3.1981;1.07;-5.722;3.323
21.3.1981;1.069;-5.721;3.314
22.3.1981;1.068;-5.719;3.307
23.3.1981;1.066;-5.717;3.293
24.3.1981;1.066;-5.715;3.279
25.3.1981;1.064;-5.713;3.266
26.3.1981;1.063;-5.71;3.253
27.3.1981;1.062;-5.708;3.244
28.3.1981;1.061;-5.707;3.231
29.3.1981;1.06;-5.704;3.224
30.3.1981;1.058;-5.703;3.212
31.3.1981;1.057;-5.702;3.205
1.4.1981;1.056;-5.699;3.19
2.4.1981;1.056;-5.698;3.178
3.4.1981;1.055;-5.696;3.167
4.4.1981;1.054;-5.694;3.153
5.4.1981;1.053;-5.693;3.139
6.4.1981;1.052;-5.69;3.13
7.4.1981;1.051;-5.688;3.12
8.4.1981;1.05;-5.686;3.113
9.4.1981;1.049;-5.684;3.104
10.4.1981;1.048;-5.683;3.094
11.4.1981;1.047;-5.681;3.084
12.4.1981;1.046;-5.679;3.071
13.4.1981;1.045;-5.677;3.057
14.4.1981;1.044;-5.674;3.042
15.4.1981;1.043;-5.672;3.037
16.4.1981;1.041;-5.67;3.027
17.4.1981;1.04;-5.669;3.013
18.4.1981;1.039;-5.667;3.005
19.4.1981;1.038;-5.666;2.991
20.4.1981;1.037;-5.663;2.985
21.4.1981;1.036;-5.661;2.978
22.4.1981;1.035;-5.659;2.964
23.4.1981;1.034;-5.657;2.952
24.4.1981;1.034;-5.655;2.939
25.4.1981;1.032;-5.654;2.929
26.4.1981;1.031;-5.651;2.915
27.4.1981;1.03;-5.649;2.907
28.4.1981;1.028;-5.647;2.895
29.4.1981;1.027;-5.645;2.89
30.4.1981;1.027;-5.643;2.88
1.5.1981;1.026;-5.641;2.867
2.5.1981;1.025;-5.639;2.862
3.5.1981;1.023;-5.637;2.848
4.5.1981;1.023;-5.635;2.833
5.5.1981;1.022;-5.633;2.828
6.5.1981;1.021;-5.631;2.816
7.5.1981;1.02;-5.629;2.809
8.5.1981;1.018;-5.627;2.795
9.5.1981;1.017;-5.624;2.781
10.5.1981;1.016;-5.623;2.773
11.5.1981;1.015;-5.621;2.766
12.5.1981;1.014;-5.62;2.758
13.5.1981;1.013;-5.618;2.746
14.5.1981;1.012;-5.616;2.732
15.5.1981;1.011;-5.615;2.72
16.5.1981;1.01;-5.612;2.71
17.5.1981;1.009;-5.611;2.705
18.5.1981;1.008;-5.609;2.691
19.5.1981;1.008;-5.607;2.684
20.5.1981;1.007;-5.605;2.678
21.5.1981;1.006;-5.603;2.669
22.5.1981;1.005;-5.601;2.661
23.5.1981;1.004;-5.6;2.653
24.5.1981;1.003;-5.598;2.645
25.5.1981;1.002;-5.597;2.638
26.5.1981;1.001;-5.595;2.625
27.5.1981;1.0;-5.594;2.614
28.5.1981;0.999;-5.591;2.602
29.5.1981;0.998;-5.589;2.592
30.5.1981;0.997;-5.588;2.584
31.5.1981;0.996;-5.587;2.577
1.6.1981;0.994;-5.585;2.567
2.6.1981;0.993;-5.583;2.558
3.6.1981;0.993;-5.581;2.551
4.6.1981;0.992;-5.58;2.542
5.6.1981;0.991;-5.578;2.533
6.6.1981;0.99;-5.575;2.52
7.6.1981;0.99;-5.574;2.511
8.6.1981;0.989;-5.573;2.498
9.6.1981;0.988;-5.571;2.486
10.6.1981;0.987;-5.569;2.477
11.6.1981;0.986;-5.568;2.462
12.6.1981;0.984;-5.566;2.451
13.6.1981;0.983;-5.564;2.44
14.6.1981;0.982;-5.562;2.426
15.6.1981;0.982;-5.561;2.411
16.6.1981;0.981;-5.559;2.402
17.6.1981;0.98;-5.557;2.395
18.6.1981;0.979;-5.555;2.39
19.6.1981;0.978;-5.553;2.383
20.6.1981;0.977;-5.551;2.37
21.6.1981;0.976;-5.55;2.362
22.6.1981;0.975;-5.549;2.356
23.6.1981;0.974;-5.546;2.345
24.6.1981;0.973;-5.544;2.337
25.6.1981;0.972;-5.542;2.33
26.6.1981;0.971;-5.539;2.317
27.6.1981;0.971;-5.538;2.303
28.6.1981;0.97;-5.535;2.295
29.6.1981;0.969;-5.533;2.286
30.6.1981;0.968;-5.531;2.278
1.7.1981;0.968;-5.529;2.268
2.7.1981;0.967;-5.527;2.254
3.7.1981;0.967;-5.526;2.239
4.7.1981;0.965;-5.524;2.232
5.7.1981;0.964;-5.523;2.221
6.7.1981;0.963;-5.522;2.216
7.7.1981;0.962;-5.519;2.209
8.7.1981;0.961;-5.518;2.195
9.7.1981;0.961;-5.516;2.186
10.7.1981;0.96;-5.515;2.178
11.7.1981;0.959;-5.513;2.166
12.7.1981;0.958;-5.511;2.158
13.7.1981;0.957;-5.509;2.15
14.7.1981;0.956;-5.506;2.144
15.7.1981;0.954;-5.505;2.133
16.7.1981;0.953;-5.503;2.122
17.7.1981;0.952;-5.501;2.116
18.7.1981;0.952;-5.5;2.101
19.7.1981;0.95;-5.497;2.093
20.7.1981;0.949;-5.496;2.083
21.7.1981;0.947;-5.493;2.072
22.7.1981;0.946;-5.492;2.064
23.7.1981;0.945;-5.491;2.055
24.7.1981;0.944;-5.488;2.049
25.7.1981;0.944;-5.486;2.035
26.7.1981;0.943;-5.485;2.022
27.7.1981;0.942;-5.484;2.013
28.7.1981;0.941;-5.482;2.001
29.7.1981;0.94;-5.481;1.994
30.7.1981;0.939;-5.479;1.981
31.7.1981;0.938;-5.477;1.974
1.8.1981;0.938;-5.474;1.968
2.8.1981;0.936;-5.472;1.959
3.8.1981;0.936;-5.471;1.944
4.8.1981;0.935;-5.47;1.932
5.8.1981;0.934;-5.469;1.918
6.8.1981;0.932;-5.467;1.912
7.8.1981;0.931;-5.465;1.898
8.8.1981;0.93;-5.463;1.885
9.8.1981;0.928;-5.461;1.873
10.8.1981;0.927;-5.459;1.859
11.8.1981;0.926;-5.457;1.844
12.8.1981;0.925;-5.456;1.838
13.8.1981;0.923;-5.455;1.831
14.8.1981;0.923;-5.454;1.821
15.8.1981;0.922;-5.452;1.815
16.8.1981;0.921;-5.451;1.807
17.8.1981;0.92;-5.45;1.796
18.8.1981;0.919;-5.448;1.79
19.8.1981;0.919;-5.447;1.785
20.8.1981;0.918;-5.445;1.774
21.8.1981;0.917;-5.442;1.762
22.8.1981;0.916;-5.441;1.754
23.8.1981;0.915;-5.439;1.749
24.8.1981;0.914;-5.438;1.742
25.8.1981;0.913;-5.436;1.729
26.8.1981;0.912;-5.435;1.723
27.8.1981;0.912;-5.432;1.717
28.8.1981;0.91;-5.43;1.71
29.8.1981;0.91;-5.428;1.696
30.8.1981;0.908;-5.426;1.686
31.8.1981;0.907;-5.424;1.68
1.9.1981;0.906;-5.422;1.665
2.9.1981;0.905;-5.42;1.656
3.9.1981;0.904;-5.418;1.649
4.9.1981;0.903;-5.416;1.642
5.9.1981;0.902;-5.415;1.634
6.9.1981;0.901;-5.414;1.624
7.9.1981;0.9;-5.412;1.617
8.9.1981;0.899;-5.41;1.608
9.9.1981;0.898;-5.409;1.594
10.9.1981;0.898;-5.407;1.588
11.9.1981;0.896;-5.405;1.577
12.9.1981;0.896;-5.402;1.564
13.9.1981;0.895;-5.401;1.55
14.9.1981;0.893;-5.399;1.535
15.9.1981;0.893;-5.397;1.525
16.9.1981;0.892;-5.395;1.516
17.9.1981;0.892;-5.394;1.501
18.9.1981;0.891;-5.393;1.488
19.9.1981;0.89;-5.391;1.477
20.9.1981;0.889;-5.389;1.472
21.9.1981;0.888;-5.388;1.46
22.9.1981;0.886;-5.387;1.447
23.9.1981;0.885;-5.386;1.442
24.9.1981;0.884;-5.384;1.429
25.9.1981;0.883;-5.382;1.418
26.9.1981;0.882;-5.38;1.41
27.9.1981;0.881;-5.379;1.401
28.9.1981;0.88;-5.377;1.396
29.9.1981;0.879;-5.376;1.382
30.9.1981;0.878;-5.374;1.371
1.10.1981;0.877;-5.372;1.363
2.10.1981;0.876;-5.369;1.351
3.10.1981;0.876;-5.368;1.343
4.10.1981;0.875;-5.367;1.335
5.10.1981;0.874;-5.366;1.322
6.10.1981;0.873;-5.365;1.314
7.10.1981;0.872;-5.364;1.301
8.10.1981;0.872;-5.362;1.293
9.10.1981;0.871;-5.36;1.279
10.10.1981;0.87;-5.359;1.267
11.10.1981;0.869;-5.358;1.257
12.10.1981;0.868;-5.356;1.246
13.10.1981;0.867;-5.354;1.235
14.10.1981;0.866;-5.352;1.225
15.10.1981;0.866;-5.35;1.216
16.10.1981;0.865;-5.349;1.207
17.10.1981;0.863;-5.348;1.199
18.10.1981;0.862;-5.346;1.189
19.10.1981;0.861;-5.344;1.182
20.10.1981;0.861;-5.343;1.171
21.10.1981;0.86;-5.342;1.162
22.10.1981;0.858;-5.339;1.152
23.10.1981;0.858;-5.338;1.138
24.10.1981;0.857;-5.337;1.131
25.10.1981;0.856;-5.336;1.12
26.10.1981;0.855;-5.334;1.109
27.10.1981;0.854;-5.333;1.102
28.10.1981;0.853;-5.331;1.09
29.10.1981;0.852;-5.329;1.08
30.10.1981;0.851;-5.327;1.065
31.10.1981;0.85;-5.326;1.054
1.11.1981;0.849;-5.325;1.041
2.11.1981;0.848;-5.323;1.029
3.11.1981;0.847;-5.322;1.016
4.11.1981;0.846;-5.32;1.011
5.11.1981;0.845;-5.319;1.001
6.11.1981;0.844;-5.317;0.992
7.11.1981;0.843;-5.316;0.978
8.11.1981;0.842;-5.315;0.964
9.11.1981;0.841;-5.314;0.959
10.11.1981;0.841;-5.312;0.951
11.11.1981;0.84;-5.311;0.944
12.11.1981;0.839;-5.309;0.93
13.11.1981;0.838;-5.307;0.919
14.11.1981;0.836;-5.306;0.906
15.11.1981;0.835;-5.305;0.896
16.11.1981;0.835;-5.304;0.891
17.11.1981;0.834;-5.302;0.881
18.11.1981;0.833;-5.3;0.872
19.11.1981;0.832;-5.299;0.861
20.11.1981;0.831;-5.298;0.85
21.11.1981;0.83;-5.296;0.837
22.11.1981;0.829;-5.294;0.829
23.11.1981;0.828;-5.293;0.816
24.11.1981;0.827;-5.291;0.807
25.11.1981;0.826;-5.289;0.798
26.11.1981;0.824;-5.287;0.784
27.11.1981;0.824;-5.286;0.779
28.11.1981;0.823;-5.284;0.769
29.11.1981;0.822;-5.284;0.764
30.11.1981;0.821;-5.283;0.751
1.12.1981;0.82;-5.281;0.744
2.12.1981;0.819;-5.28;0.731
3.12.1981;0.818;-5.278;0.72
4.12.1981;0.817;-5.277;0.708
5.12.1981;0.816;-5.275;0.695
6.12.1981;0.815;-5.273;0.684
7.12.1981;0.814;-5.272;0.672
8.12.1981;0.813;-5.271;0.665
9.12.1981;0.812;-5.269;0.658
10.12.1981;0.811;-5.267;0.647
11.12.1981;0.81;-5.266;0.638
12.12.1981;0.809;-5.264;0.631
13.12.1981;0.808;-5.262;0.618
14.12.1981;0.806;-5.26;0.606
15.12.1981;0.805;-5.259;0.595
16.12.1981;0.804;-5.258;0.58
17.12.1981;0.803;-5.256;0.569
18.12.1981;0.803;-5.254;0.557
19.12.1981;0.801;-5.253;0.552
20.12.1981;0.8;-5.251;0.538
21.12.1981;0.799;-5.25;0.526
22.12.1981;0.798;-5.248;0.512
23.12.1981;0.796;-5.246;0.502
24.12.1981;0.795;-5.244;0.488
25.12.1981;0.794;-5.243;0.477
26.12.1981;0.793;-5.241;0.466
27.12.1981;0.792;-5.239;0.461
28.12.1981;0.791;-5.238;0.452
29.12.1981;0.791;-5.236;0.441
30.12.1981;0.79;-5.234;0.428
31.12.1981;0.789;-5.233;0.419
1.1.1982;0.789;-5.231;0.404
2.1.1982;0.787;-5.229;0.398
3.1.1982;0.787;-5.227;0.388
4.1.1982;0.786;-5.226;0.374
5.1.1982;0.785;-5.224;0.361
6.1.1982;0.784;-5.222;0.355
7.1.1982;0.783;-5.22;0.344
8.1.1982;0.782;-5.218;0.332
9.1.1982;0.781;-5.216;0.325
10.1.1982;0.78;-5.215;0.319
11.1.1982;0.778;-5.214;0.312
12.1.1982;0.777;-5.212;0.301
13.1.1982;0.776;-5.21;0.295
14.1.1982;0.775;-5.209;0.286
15.1.1982;0.774;-5.207;0.272
16.1.1982;0.773;-5.205;0.259
17.1.1982;0.772;-5.203;0.25
18.1.1982;0.771;-5.202;0.235
19.1.1982;0.77;-5.201;0.222
20.1.1982;0.769;-5.2;0.214
21.1.1982;0.768;-5.199;0.202
22.1.1982;0.768;-5.197;0.195
23.1.1982;0.767;-5.195;0.181
24.1.1982;0.765;-5.194;0.171
25.1.1982;0.765;-5.193;0.161
26.1.1982;0.764;-5.192;0.147
27.1.1982;0.763;-5.19;0.141
28.1.1982;0.762;-5.187;0.128
29.1.1982;0.761;-5.186;0.12
30.1.1982;0.761;-5.185;0.106
31.1.1982;0.76;-5.183;0.097
1.2.1982;0.759;-5.181;0.084
2.2.1982;0.758;-5.178;0.07
3.2.1982;0.758;-5.178;0.057
4.2.1982;0.756;-5.177;0.048
5.2.1982;0.755;-5.175;0.036
6.2.1982;0.755;-5.173;0.026
7.2.1982;0.754;-5.172;0.018
8.2.1982;0.753;-5.17;0.004
