#CandyMountain NPP, unit 3
#date;fha;ao;bc
18.11.1985;1.314;-6.164;5.038
19.11.1985;1.313;-6.16;5.024
20.11.1985;1.312;-6.157;5.011
21.11.1985;1.311;-6.153;4.997
22.11.1985;1.31;-6.151;4.989
23.11.1985;1.308;-6.148;4.977
24.11.1985;1.307;-6.146;4.968
25.11.1985;1.306;-6.142;4.96
26.11.1985;1.305;-6.138;4.952
27.11.1985;1.304;-6.136;4.94
28.11.1985;1.304;-6.132;4.933
29.11.1985;1.303;-6.128;4.924
30.11.1985;1.301;-6.125;4.914
1.12.1985;1.3;-6.123;4.899
2.12.1985;1.299;-6.122;4.885
3.12.1985;1.298;-6.118;4.873
4.12.1985;1.297;-6.116;4.859
5.12.1985;1.295;-6.114;4.847
6.12.1985;1.295;-6.112;4.833
7.12.1985;1.293;-6.111;4.825
8.12.1985;1.293;-6.108;4.81
9.12.1985;1.292;-6.106;4.802
10.12.1985;1.291;-6.102;4.79
11.12.1985;1.29;-6.1;4.783
12.12.1985;1.289;-6.098;4.769
13.12.1985;1.287;-6.095;4.762
14.12.1985;1.287;-6.093;4.753
15.12.1985;1.286;-6.09;4.743
16.12.1985;1.285;-6.087;4.731
17.12.1985;1.284;-6.083;4.723
18.12.1985;1.283;-6.08;4.709
19.12.1985;1.283;-6.078;4.698
20.12.1985;1.281;-6.076;4.693
21.12.1985;1.28;-6.073;4.687
22.12.1985;1.279;-6.071;4.674
23.12.1985;1.278;-6.069;4.663
24.12.1985;1.277;-6.067;4.654
25.12.1985;1.276;-6.064;4.646
26.12.1985;1.275;-6.061;4.633
27.12.1985;1.274;-6.057;4.621
28.12.1985;1.273;-6.054;4.607
29.12.1985;1.272;-6.052;4.601
30.12.1985;1.271;-6.049;4.592
31.12.1985;1.27;-6.046;4.579
1.1.1986;1.27;-6.042;4.564
2.1.1986;1.268;-6.04;4.559
3.1.1986;1.267;-6.038;4.551
4.1.1986;1.266;-6.035;4.538
5.1.1986;1.265;-6.033;4.528
6.1.1986;1.264;-6.032;4.514
7.1.1986;1.263;-6.029;4.502
8.1.1986;1.263;-6.028;4.49
9.1.1986;1.262;-6.025;4.481
10.1.1986;1.261;-6.023;4.466
11.1.1986;1.26;-6.021;4.455
12.1.1986;1.259;-6.019;4.446
13.1.1986;1.258;-6.018;4.433
14.1.1986;1.257;-6.015;4.426
15.1.1986;1.256;-6.013;4.412
16.1.1986;1.255;-6.012;4.405
17.1.1986;1.254;-6.01;4.394
18.1.1986;1.253;-6.006;4.388
19.1.1986;1.253;-6.003;4.382
20.1.1986;1.252;-6.002;4.368
21.1.1986;1.251;-5.999;4.358
22.1.1986;1.25;-5.997;4.352
23.1.1986;1.249;-5.994;4.347
24.1.1986;1.248;-5.993;4.339
25.1.1986;1.247;-5.989;4.329
26.1.1986;1.246;-5.986;4.318
27.1.1986;1.245;-5.983;4.311
28.1.1986;1.244;-5.981;4.301
29.1.1986;1.243;-5.979;4.291
30.1.1986;1.242;-5.976;4.278
31.1.1986;1.24;-5.974;4.265
1.2.1986;1.239;-5.972;4.253
2.2.1986;1.239;-5.969;4.242
3.2.1986;1.237;-5.965;4.236
4.2.1986;1.237;-5.963;4.229
5.2.1986;1.236;-5.962;4.216
6.2.1986;1.235;-5.96;4.21
7.2.1986;1.233;-5.958;4.199
8.2.1986;1.232;-5.956;4.188
9.2.1986;1.231;-5.953;4.174
10.2.1986;1.23;-5.952;4.16
11.2.1986;1.229;-5.949;4.15
12.2.1986;1.228;-5.947;4.139
13.2.1986;1.227;-5.945;4.131
14.2.1986;1.226;-5.942;4.12
15.2.1986;1.226;-5.939;4.107
16.2.1986;1.224;-5.937;4.093
17.2.1986;1.224;-5.935;4.078
18.2.1986;1.222;-5.933;4.071
19.2.1986;1.221;-5.93;4.061
20.2.1986;1.22;-5.929;4.051
21.2.1986;1.219;-5.927;4.042
22.2.1986;1.218;-5.925;4.028
23.2.1986;1.217;-5.922;4.016
24.2.1986;1.216;-5.92;4.001
25.2.1986;1.215;-5.918;3.995
26.2.1986;1.214;-5.915;3.989
27.2.1986;1.213;-5.913;3.983
28.2.1986;1.213;-5.911;3.978
1.3.1986;1.212;-5.908;3.968
2.3.1986;1.211;-5.905;3.961
3.3.1986;1.21;-5.904;3.949
4.3.1986;1.209;-5.902;3.944
5.3.1986;1.208;-5.9;3.937
6.3.1986;1.207;-5.898;3.93
7.3.1986;1.206;-5.896;3.923
8.3.1986;1.205;-5.895;3.916
9.3.1986;1.205;-5.892;3.904
10.3.1986;1.203;-5.889;3.892
11.3.1986;1.203;-5.887;3.883
12.3.1986;1.202;-5.884;3.873
13.3.1986;1.202;-5.883;3.865
14.3.1986;1.201;-5.881;3.853
15.3.1986;1.2;-5.879;3.844
16.3.1986;1.198;-5.877;3.836
17.3.1986;1.198;-5.875;3.823
18.3.1986;1.197;-5.872;3.813
19.3.1986;1.196;-5.869;3.8
20.3.1986;1.195;-5.867;3.795
21.3.1986;1.194;-5.864;3.788
22.3.1986;1.193;-5.862;3.774
23.3.1986;1.192;-5.86;3.763
24.3.1986;1.191;-5.858;3.75
25.3.1986;1.191;-5.855;3.741
26.3.1986;1.19;-5.852;3.726
27.3.1986;1.189;-5.851;3.711
28.3.1986;1.188;-5.849;3.698
29.3.1986;1.187;-5.848;3.686
30.3.1986;1.186;-5.846;3.673
31.3.1986;1.185;-5.844;3.667
1.4.1986;1.184;-5.842;3.658
2.4.1986;1.183;-5.839;3.653
3.4.1986;1.182;-5.838;3.646
4.4.1986;1.181;-5.836;3.636
5.4.1986;1.181;-5.834;3.623
6.4.1986;1.179;-5.832;3.612
7.4.1986;1.178;-5.831;3.602
8.4.1986;1.176;-5.83;3.593
9.4.1986;1.176;-5.828;3.582
10.4.1986;1.175;-5.827;3.576
11.4.1986;1.174;-5.824;3.569
12.4.1986;1.173;-5.821;3.556
13.4.1986;1.172;-5.819;3.542
14.4.1986;1.171;-5.818;3.532
15.4.1986;1.17;-5.815;3.523
16.4.1986;1.169;-5.814;3.516
17.4.1986;1.168;-5.813;3.503
18.4.1986;1.167;-5.81;3.49
19.4.1986;1.166;-5.808;3.483
20.4.1986;1.165;-5.806;3.468
21.4.1986;1.164;-5.805;3.459
22.4.1986;1.163;-5.803;3.453
23.4.1986;1.162;-5.801;3.442
24.4.1986;1.161;-5.798;3.435
25.4.1986;1.159;-5.795;3.425
26.4.1986;1.158;-5.793;3.417
27.4.1986;1.156;-5.79;3.406
28.4.1986;1.155;-5.788;3.4
29.4.1986;1.154;-5.787;3.393
30.4.1986;1.153;-5.784;3.383
1.5.1986;1.152;-5.782;3.371
2.5.1986;1.151;-5.779;3.357
3.5.1986;1.15;-5.777;3.346
4.5.1986;1.149;-5.774;3.34
5.5.1986;1.149;-5.772;3.327
6.5.1986;1.147;-5.77;3.315
7.5.1986;1.146;-5.767;3.304
8.5.1986;1.145;-5.765;3.296
9.5.1986;1.144;-5.763;3.291
10.5.1986;1.143;-5.761;3.281
11.5.1986;1.141;-5.758;3.275
12.5.1986;1.141;-5.756;3.261
13.5.1986;1.14;-5.755;3.246
14.5.1986;1.139;-5.753;3.238
15.5.1986;1.137;-5.752;3.232
16.5.1986;1.136;-5.75;3.221
17.5.1986;1.135;-5.749;3.207
18.5.1986;1.134;-5.746;3.202
19.5.1986;1.134;-5.744;3.187
20.5.1986;1.133;-5.743;3.177
21.5.1986;1.132;-5.741;3.165
22.5.1986;1.131;-5.739;3.151
23.5.1986;1.13;-5.736;3.143
24.5.1986;1.129;-5.734;3.138
25.5.1986;1.127;-5.732;3.13
26.5.1986;1.126;-5.73;3.12
27.5.1986;1.125;-5.728;3.11
28.5.1986;1.124;-5.725;3.104
29.5.1986;1.123;-5.724;3.096
30.5.1986;1.123;-5.723;3.09
31.5.1986;1.122;-5.721;3.081
1.6.1986;1.121;-5.719;3.069
2.6.1986;1.119;-5.716;3.057
3.6.1986;1.119;-5.714;3.044
4.6.1986;1.118;-5.712;3.035
5.6.1986;1.116;-5.71;3.029
6.6.1986;1.115;-5.708;3.023
7.6.1986;1.114;-5.707;3.016
8.6.1986;1.113;-5.704;3.004
9.6.1986;1.112;-5.703;2.989
10.6.1986;1.111;-5.702;2.983
11.6.1986;1.111;-5.7;2.976
12.6.1986;1.109;-5.698;2.965
13.6.1986;1.109;-5.697;2.954
14.6.1986;1.108;-5.695;2.939
15.6.1986;1.107;-5.692;2.929
16.6.1986;1.106;-5.69;2.919
17.6.1986;1.105;-5.689;2.905
18.6.1986;1.104;-5.688;2.893
19.6.1986;1.103;-5.685;2.881
20.6.1986;1.102;-5.684;2.876
21.6.1986;1.101;-5.682;2.868
22.6.1986;1.101;-5.681;2.862
23.6.1986;1.1;-5.679;2.85
24.6.1986;1.098;-5.677;2.841
25.6.1986;1.098;-5.676;2.834
26.6.1986;1.097;-5.674;2.827
27.6.1986;1.096;-5.673;2.813
28.6.1986;1.095;-5.671;2.806
29.6.1986;1.093;-5.668;2.795
30.6.1986;1.092;-5.665;2.784
1.7.1986;1.092;-5.664;2.777
2.7.1986;1.091;-5.661;2.764
3.7.1986;1.09;-5.66;2.751
4.7.1986;1.089;-5.658;2.739
5.7.1986;1.088;-5.657;2.73
6.7.1986;1.087;-5.655;2.722
7.7.1986;1.086;-5.654;2.709
8.7.1986;1.085;-5.651;2.697
9.7.1986;1.084;-5.649;2.691
10.7.1986;1.083;-5.648;2.684
11.7.1986;1.082;-5.647;2.671
12.7.1986;1.081;-5.645;2.657
13.7.1986;1.08;-5.643;2.649
14.7.1986;1.078;-5.64;2.637
15.7.1986;1.077;-5.639;2.631
16.7.1986;1.076;-5.638;2.617
17.7.1986;1.075;-5.635;2.61
18.7.1986;1.074;-5.634;2.6
19.7.1986;1.073;-5.632;2.589
20.7.1986;1.071;-5.63;2.576
21.7.1986;1.07;-5.629;2.565
22.7.1986;1.069;-5.627;2.554
23.7.1986;1.068;-5.625;2.548
24.7.1986;1.066;-5.624;2.542
25.7.1986;1.066;-5.622;2.534
26.7.1986;1.064;-5.621;2.523
27.7.1986;1.063;-5.619;2.509
28.7.1986;1.062;-5.618;2.496
29.7.1986;1.062;-5.616;2.484
30.7.1986;1.06;-5.614;2.477
31.7.1986;1.059;-5.613;2.469
1.8.1986;1.059;-5.611;2.463
2.8.1986;1.058;-5.609;2.452
3.8.1986;1.057;-5.607;2.445
4.8.1986;1.056;-5.605;2.436
5.8.1986;1.055;-5.603;2.428
6.8.1986;1.054;-5.602;2.42
7.8.1986;1.053;-5.6;2.408
8.8.1986;1.052;-5.599;2.399
9.8.1986;1.052;-5.596;2.386
10.8.1986;1.051;-5.594;2.377
11.8.1986;1.05;-5.591;2.368
12.8.1986;1.049;-5.589;2.356
13.8.1986;1.048;-5.588;2.343
14.8.1986;1.047;-5.587;2.328
15.8.1986;1.046;-5.585;2.318
16.8.1986;1.045;-5.584;2.304
17.8.1986;1.044;-5.582;2.292
18.8.1986;1.044;-5.581;2.285
19.8.1986;1.043;-5.58;2.275
20.8.1986;1.042;-5.578;2.267
21.8.1986;1.04;-5.576;2.255
22.8.1986;1.039;-5.574;2.243
23.8.1986;1.039;-5.572;2.233
24.8.1986;1.038;-5.571;2.225
25.8.1986;1.037;-5.569;2.217
26.8.1986;1.036;-5.567;2.207
27.8.1986;1.035;-5.565;2.2
28.8.1986;1.034;-5.563;2.192
29.8.1986;1.033;-5.561;2.182
30.8.1986;1.032;-5.558;2.174
31.8.1986;1.031;-5.557;2.163
1.9.1986;1.03;-5.556;2.155
2.9.1986;1.03;-5.554;2.149
3.9.1986;1.029;-5.552;2.142
4.9.1986;1.028;-5.55;2.13
5.9.1986;1.027;-5.549;2.124
6.9.1986;1.026;-5.547;2.119
7.9.1986;1.025;-5.545;2.107
8.9.1986;1.024;-5.542;2.1
9.9.1986;1.024;-5.54;2.092
10.9.1986;1.022;-5.539;2.083
11.9.1986;1.022;-5.537;2.074
12.9.1986;1.021;-5.535;2.066
13.9.1986;1.02;-5.535;2.059
14.9.1986;1.019;-5.532;2.048
15.9.1986;1.018;-5.53;2.034
16.9.1986;1.017;-5.529;2.022
17.9.1986;1.016;-5.528;2.015
18.9.1986;1.015;-5.527;2.001
19.9.1986;1.014;-5.525;1.995
20.9.1986;1.013;-5.523;1.988
21.9.1986;1.012;-5.522;1.98
22.9.1986;1.011;-5.521;1.968
23.9.1986;1.011;-5.519;1.953
24.9.1986;1.009;-5.517;1.945
25.9.1986;1.008;-5.516;1.935
26.9.1986;1.008;-5.514;1.923
27.9.1986;1.007;-5.512;1.909
28.9.1986;1.006;-5.51;1.902
29.9.1986;1.005;-5.508;1.89
30.9.1986;1.003;-5.507;1.88
1.10.1986;1.003;-5.505;1.867
2.10.1986;1.002;-5.503;1.855
3.10.1986;1.001;-5.501;1.843
4.10.1986;1.0;-5.499;1.837
5.10.1986;0.999;-5.496;1.824
6.10.1986;0.998;-5.495;1.809
7.10.1986;0.997;-5.494;1.799
8.10.1986;0.996;-5.493;1.785
9.10.1986;0.995;-5.491;1.773
10.10.1986;0.994;-5.489;1.766
11.10.1986;0.993;-5.486;1.752
12.10.1986;0.992;-5.485;1.739
13.10.1986;0.991;-5.483;1.729
14.10.1986;0.99;-5.482;1.72
15.10.1986;0.989;-5.481;1.711
16.10.1986;0.988;-5.48;1.699
17.10.1986;0.986;-5.478;1.693
18.10.1986;0.985;-5.477;1.684
19.10.1986;0.984;-5.476;1.678
20.10.1986;0.983;-5.474;1.667
21.10.1986;0.982;-5.472;1.656
22.10.1986;0.981;-5.47;1.642
23.10.1986;0.979;-5.468;1.635
24.10.1986;0.978;-5.467;1.623
25.10.1986;0.977;-5.465;1.613
26.10.1986;0.977;-5.463;1.599
27.10.1986;0.975;-5.462;1.59
28.10.1986;0.975;-5.459;1.584
29.10.1986;0.973;-5.457;1.578
30.10.1986;0.972;-5.456;1.567
31.10.1986;0.97;-5.453;1.556
1.11.1986;0.969;-5.453;1.55
2.11.1986;0.968;-5.451;1.536
3.11.1986;0.968;-5.45;1.531
4.11.1986;0.967;-5.448;1.519
5.11.1986;0.965;-5.446;1.51
6.11.1986;0.964;-5.445;1.496
7.11.1986;0.963;-5.443;1.486
8.11.1986;0.962;-5.442;1.478
9.11.1986;0.961;-5.44;1.466
10.11.1986;0.96;-5.438;1.461
11.11.1986;0.959;-5.436;1.447
12.11.1986;0.958;-5.435;1.432
13.11.1986;0.957;-5.434;1.42
14.11.1986;0.956;-5.433;1.414
15.11.1986;0.956;-5.432;1.402
16.11.1986;0.955;-5.43;1.392
17.11.1986;0.954;-5.428;1.387
18.11.1986;0.953;-5.427;1.375
19.11.1986;0.953;-5.426;1.367
20.11.1986;0.952;-5.425;1.361
21.11.1986;0.95;-5.424;1.35
22.11.1986;0.95;-5.422;1.34
23.11.1986;0.948;-5.421;1.332
24.11.1986;0.947;-5.419;1.319
25.11.1986;0.946;-5.416;1.306
26.11.1986;0.945;-5.414;1.293
27.11.1986;0.944;-5.413;1.281
28.11.1986;0.943;-5.411;1.271
29.11.1986;0.942;-5.41;1.265
30.11.1986;0.941;-5.408;1.259
1.12.1986;0.941;-5.407;1.25
2.12.1986;0.94;-5.406;1.238
3.12.1986;0.939;-5.404;1.227
4.12.1986;0.938;-5.401;1.215
5.12.1986;0.937;-5.4;1.206
6.12.1986;0.936;-5.399;1.2
7.12.1986;0.936;-5.397;1.187
8.12.1986;0.935;-5.395;1.177
9.12.1986;0.934;-5.393;1.167
10.12.1986;0.933;-5.392;1.154
11.12.1986;0.932;-5.391;1.14
12.12.1986;0.931;-5.388;1.133
13.12.1986;0.931;-5.386;1.124
14.12.1986;0.93;-5.385;1.117
15.12.1986;0.929;-5.383;1.102
16.12.1986;0.927;-5.38;1.088
17.12.1986;0.927;-5.378;1.078
18.12.1986;0.926;-5.377;1.066
19.12.1986;0.924;-5.374;1.053
20.12.1986;0.923;-5.373;1.044
21.12.1986;0.922;-5.372;1.036
22.12.1986;0.921;-5.37;1.025
23.12.1986;0.919;-5.369;1.019
24.12.1986;0.919;-5.368;1.007
25.12.1986;0.917;-5.365;1.0
26.12.1986;0.916;-5.364;0.992
27.12.1986;0.915;-5.363;0.987
28.12.1986;0.914;-5.362;0.974
29.12.1986;0.913;-5.36;0.961
30.12.1986;0.912;-5.359;0.953
31.12.1986;0.91;-5.358;0.94
1.1.1987;0.91;-5.356;0.935
2.1.1987;0.908;-5.356;0.926
3.1.1987;0.908;-5.354;0.918
4.1.1987;0.907;-5.352;0.912
5.1.1987;0.906;-5.35;0.905
6.1.1987;0.905;-5.349;0.896
7.1.1987;0.904;-5.347;0.888
8.1.1987;0.903;-5.345;0.881
9.1.1987;0.902;-5.344;0.869
10.1.1987;0.901;-5.342;0.86
11.1.1987;0.9;-5.341;0.85
12.1.1987;0.9;-5.34;0.844
13.1.1987;0.898;-5.339;0.837
14.1.1987;0.897;-5.338;0.826
15.1.1987;0.896;-5.337;0.817
16.1.1987;0.894;-5.335;0.803
17.1.1987;0.893;-5.334;0.789
18.1.1987;0.892;-5.332;0.776
19.1.1987;0.891;-5.33;0.762
20.1.1987;0.89;-5.329;0.749
21.1.1987;0.889;-5.327;0.739
22.1.1987;0.889;-5.326;0.729
23.1.1987;0.888;-5.325;0.718
24.1.1987;0.887;-5.323;0.706
25.1.1987;0.886;-5.322;0.695
26.1.1987;0.885;-5.321;0.682
27.1.1987;0.885;-5.319;0.67
28.1.1987;0.884;-5.317;0.659
29.1.1987;0.883;-5.315;0.648
30.1.1987;0.882;-5.314;0.634
31.1.1987;0.881;-5.312;0.629
1.2.1987;0.88;-5.311;0.622
2.2.1987;0.879;-5.311;0.608
3.2.1987;0.878;-5.309;0.595
4.2.1987;0.877;-5.307;0.583
5.2.1987;0.876;-5.306;0.569
6.2.1987;0.875;-5.304;0.564
7.2.1987;0.874;-5.302;0.558
8.2.1987;0.874;-5.301;0.544
9.2.1987;0.873;-5.3;0.535
10.2.1987;0.872;-5.298;0.527
11.2.1987;0.871;-5.297;0.519
12.2.1987;0.87;-5.296;0.511
13.2.1987;0.869;-5.294;0.505
14.2.1987;0.868;-5.292;0.499
15.2.1987;0.867;-5.29;0.493
16.2.1987;0.865;-5.289;0.485
17.2.1987;0.865;-5.287;0.474
18.2.1987;0.863;-5.286;0.464
19.2.1987;0.862;-5.285;0.453
20.2.1987;0.861;-5.283;0.446
21.2.1987;0.86;-5.281;0.434
22.2.1987;0.859;-5.28;0.423
23.2.1987;0.859;-5.279;0.412
24.2.1987;0.858;-5.277;0.402
25.2.1987;0.857;-5.275;0.393
26.2.1987;0.856;-5.274;0.385
27.2.1987;0.855;-5.272;0.372
28.2.1987;0.854;-5.271;0.366
1.3.1987;0.853;-5.269;0.353
2.3.1987;0.851;-5.268;0.341
3.3.1987;0.85;-5.267;0.332
4.3.1987;0.849;-5.265;0.317
5.3.1987;0.848;-5.263;0.306
6.3.1987;0.847;-5.261;0.301
7.3.1987;0.846;-5.26;0.286
8.3.1987;0.845;-5.258;0.281
9.3.1987;0.844;-5.256;0.273
10.3.1987;0.842;-5.255;0.264
11.3.1987;0.841;-5.254;0.253
12.3.1987;0.841;-5.253;0.24
13.3.1987;0.84;-5.251;0.231
14.3.1987;0.838;-5.25;0.223
15.3.1987;0.837;-5.248;0.208
16.3.1987;0.836;-5.246;0.198
17.3.1987;0.836;-5.244;0.186
18.3.1987;0.835;-5.243;0.181
19.3.1987;0.834;-5.241;0.171
20.3.1987;0.832;-5.239;0.159
21.3.1987;0.831;-5.238;0.151
22.3.1987;0.83;-5.236;0.145
23.3.1987;0.829;-5.234;0.137
24.3.1987;0.828;-5.232;0.129
25.3.1987;0.827;-5.23;0.123
26.3.1987;0.826;-5.229;0.117
27.3.1987;0.825;-5.227;0.102
28.3.1987;0.824;-5.226;0.09
29.3.1987;0.823;-5.224;0.077
30.3.1987;0.822;-5.221;0.068
31.3.1987;0.821;-5.22;0.054
1.4.1987;0.82;-5.219;0.042
2.4.1987;0.819;-5.217;0.031
3.4.1987;0.818;-5.214;0.02
4.4.1987;0.817;-5.213;0.005
