# x : elapsed time
# label : secret experiment #3689
#y4 y2 time y1 y3
0.5127 2.4993 0.42 0.6078 1.4925
1.329 2.3847 0.43 0.7026 1.5002
1.9699 2.1113 0.44 0.6404 1.7512
2.2487 2.3532 0.45 0.5364 1.7966
1.4634 2.0387 0.46 0.3737 2.0039
0.084 2.0284 0.47 0.148 2.0341
-1.1056 1.5815 0.48 -0.0589 2.3453
-1.248 1.6328 0.49 -0.234 2.6004
-0.8125 1.3737 0.5 -0.3864 2.4739
0.2586 1.0808 0.51 -0.375 2.4339
1.0725 0.8074 0.52 -0.3426 2.2825
1.2576 0.5325 0.53 -0.1165 2.4962
1.055 0.3596 0.54 0.182 2.4297
0.6321 0.1646 0.55 0.5033 2.4504
0.6568 -0.0263 0.56 0.8862 2.1138
1.0791 -0.1982 0.57 1.4632 2.4309
1.7637 -0.3478 0.58 1.7597 2.3173
1.9497 -0.4331 0.59 2.4284 2.2079
1.3758 -0.4438 0.6 2.2956 1.8531
0.2544 -0.5175 0.61 2.5004 1.8736
-0.9628 -0.569 0.62 2.8553 1.5743
-1.4551 -0.4831 0.63 2.5653 1.342
-0.8073 -0.4304 0.64 2.6243 1.2905
0.2926 -0.308 0.65 2.4039 1.2056
1.4488 -0.2027 0.66 2.0418 1.0057
1.866 -0.0927 0.67 1.4635 0.8547
1.8466 0.0577 0.68 1.2012 0.6691
1.023 0.2012 0.69 1.0443 0.6108
0.7993 0.3733 0.7 0.7466 0.5587
0.7934 0.4969 0.71 0.7637 0.4621
1.2203 0.7085 0.72 0.7755 0.4145
1.5003 0.737 0.73 0.8715 0.4032
1.3916 0.7811 0.74 0.9852 0.4098
0.4075 0.9964 0.75 1.2875 0.4677
-0.6252 0.9298 0.76 1.2772 0.4884
-1.2259 0.9802 0.77 1.5634 0.4949
-0.701 0.9436 0.78 1.6747 0.6056
0.3518 0.9432 0.79 2.0096 0.674
1.6918 0.9185 0.8 1.803 0.8831
2.3592 0.7188 0.81 1.726 0.8982
2.3971 0.6269 0.82 1.5276 1.1109
1.6825 0.5428 0.83 1.0145 1.1704
0.8334 0.3726 0.84 0.7423 1.3255
0.522 0.2047 0.85 0.3352 1.5222
0.7312 0.0458 0.86 -0.1017 1.603
0.9707 -0.1118 0.87 -0.4166 1.572
1.1469 -0.243 0.88 -0.7128 1.8165
0.7009 -0.3636 0.89 -0.9513 1.7183
-0.1493 -0.5036 0.9 -0.9497 2.0047
-0.7857 -0.5926 0.91 -0.8863 2.1533
-0.5631 -0.716 0.92 -0.7947 2.0857
0.4339 -0.6536 0.93 -0.4344 2.1739
1.6485 -0.6565 0.94 -0.1333 1.9039
2.8168 -0.6144 0.95 0.2427 1.9547
2.8106 -0.6034 0.96 0.6097 1.8197
2.166 -0.4555 0.97 0.8791 1.8064
0.8932 -0.281 0.98 1.166 1.5924
0.1751 -0.1255 0.99 1.329 1.6204
0.1233 0.0734 1.0 1.3162 1.4175
0.5752 0.2669 1.01 1.3389 1.3586
0.8629 0.4988 1.02 1.1777 1.0964
0.8819 0.778 1.03 1.0147 0.9904
0.3757 0.9876 1.04 0.7939 0.7313
-0.162 1.1093 1.05 0.6322 0.5645
-0.1448 1.3376 1.06 0.4574 0.3679
0.5533 1.565 1.07 0.3931 0.1964
1.849 1.7542 1.08 0.3759 0.0572
2.4927 1.9113 1.09 0.4495 -0.0911
2.9873 2.0602 1.1 0.7043 -0.1956
2.3538 1.9666 1.11 0.9534 -0.3477
0.9508 1.9619 1.12 1.3296 -0.4486
-0.0524 2.1733 1.13 1.6157 -0.5004
-0.3676 2.1199 1.14 1.8518 -0.5657
0.0108 2.0805 1.15 2.2326 -0.5686
0.6621 2.16 1.16 2.4695 -0.5466
1.1229 2.0045 1.17 3.0102 -0.56
0.9904 1.7083 1.18 2.8467 -0.5283
0.512 1.7649 1.19 2.8135 -0.4831
0.3088 1.5957 1.2 2.9628 -0.382
0.6814 1.3433 1.21 2.6359 -0.258
1.6955 1.0821 1.22 2.0483 -0.1607
2.5027 0.9211 1.23 1.6115 -0.037
2.576 0.8183 1.24 1.3209 0.0949
2.2654 0.7481 1.25 0.8254 0.2371
0.91 0.5762 1.26 0.5681 0.3779
-0.2205 0.563 1.27 0.4106 0.475
-0.7572 0.5153 1.28 0.2614 0.5778
-0.3875 0.4702 1.29 0.229 0.7422
0.3959 0.5275 1.3 0.3329 0.9
1.1362 0.5868 1.31 0.4733 0.936
1.544 0.6506 1.32 0.6588 1.0272
1.0997 0.6877 1.33 0.9284 1.1326
0.9195 0.7837 1.34 0.9702 1.1054
0.7983 0.8592 1.35 1.1829 0.9873
1.5287 1.0764 1.36 1.1666 1.0503
2.3227 1.2574 1.37 1.1964 0.9281
2.6771 1.3024 1.38 1.0936 0.9385
2.2618 1.3526 1.39 0.8427 0.9289
1.0851 1.7373 1.4 0.4277 0.7478
-0.2288 1.8264 1.41 0.0795 0.7378
-0.9605 1.7846 1.42 -0.328 0.5262
-0.6449 1.7983 1.43 -0.6389 0.4279
0.2545 1.7715 1.44 -0.9439 0.2558
1.3666 1.7597 1.45 -1.2603 0.1135
2.0787 1.7404 1.46 -1.1818 -0.0343
1.7671 1.8526 1.47 -1.1445 -0.1663
1.4471 1.484 1.48 -1.0886 -0.3158
0.9493 1.5882 1.49 -0.8674 -0.4699
1.2004 1.2396 1.5 -0.4538 -0.6447
1.5746 1.0272 1.51 -0.0993 -0.7059
2.0611 0.9024 1.52 0.3221 -0.7562
1.8586 0.5625 1.53 0.7566 -0.8251
1.0206 0.3515 1.54 0.9412 -0.9128
-0.1621 0.0587 1.55 1.3509 -0.9568
-0.9819 -0.1899 1.56 1.4967 -0.9695
-0.8617 -0.4952 1.57 1.4745 -0.8781
0.1087 -0.6643 1.58 1.457 -0.8573
1.3336 -0.9526 1.59 1.1308 -0.8171
2.3139 -0.9919 1.6 1.0022 -0.7451
2.22 -1.3767 1.61 0.7473 -0.6618
1.6748 -1.2681 1.62 0.5207 -0.5356
1.219 -1.6023 1.63 0.3926 -0.4089
0.7873 -1.6492 1.64 0.2605 -0.2819
0.9056 -1.5564 1.65 0.2788 -0.1252
1.2335 -1.5843 1.66 0.3086 0.0536
1.306 -1.4008 1.67 0.5027 0.2208
0.9721 -1.3919 1.68 0.7259 0.3836
0.0209 -1.4805 1.69 1.0316 0.5141
-0.7363 -1.4109 1.7 1.2796 0.6464
-0.7684 -1.1597 1.71 1.5788 0.7777
0.0409 -1.0646 1.72 1.8505 0.9613
1.4461 -0.9489 1.73 2.1402 1.0299
2.2648 -0.839 1.74 2.3443 1.2615
2.6949 -0.7354 1.75 2.2231 1.154
2.1458 -0.6744 1.76 1.9674 1.2964
1.1119 -0.5651 1.77 1.8652 1.3431
0.4838 -0.4999 1.78 1.4951 1.3427
0.3015 -0.4421 1.79 1.0227 1.3846
0.6152 -0.5147 1.8 0.5486 1.431
1.0034 -0.5229 1.81 0.063 1.3197
0.8346 -0.5409 1.82 -0.3463 1.1962
0.3002 -0.6642 1.83 -0.5782 1.1252
-0.3481 -0.7109 1.84 -0.8478 1.0152
-0.5788 -0.9972 1.85 -0.9469 0.9473
0.0549 -1.1503 1.86 -1.0214 0.7297
1.1943 -1.343 1.87 -0.777 0.6411
2.4029 -1.3676 1.88 -0.6511 0.495
2.9877 -1.6692 1.89 -0.4426 0.4208
2.2126 -1.7654 1.9 -0.2526 0.2965
1.1705 -1.8569 1.91 -0.0611 0.1934
0.1233 -1.9814 1.92 0.0658 0.096
-0.3067 -2.3996 1.93 0.1247 0.0262
-0.1162 -2.3458 1.94 0.0761 -0.0385
0.3953 -2.3469 1.95 -0.0676 -0.0864
0.7824 -2.4466 1.96 -0.2692 -0.1133
0.5896 -2.573 1.97 -0.5431 -0.1239
0.1204 -2.5873 1.98 -0.8447 -0.0966
-0.1958 -2.3723 1.99 -1.2177 -0.048
0.1501 -2.2014 2.0 -1.4367 0.012
0.9723 -2.0114 2.01 -1.7642 0.093
1.945 -2.0741 2.02 -1.7532 0.2097
2.4813 -1.7258 2.03 -1.9193 0.3176
2.1052 -1.7182 2.04 -1.7469 0.4488
1.0504 -1.3606 2.05 -1.4644 0.5997
-0.1105 -1.025 2.06 -1.1953 0.8216
-0.9048 -0.8317 2.07 -0.8747 0.8733
-0.74 -0.6354 2.08 -0.3624 1.2237
-0.0707 -0.4509 2.09 0.0456 1.3106
0.6716 -0.2628 2.1 0.4368 1.4333
0.977 -0.0772 2.11 0.803 1.5573
0.6361 0.0756 2.12 0.9763 1.8995
0.2864 0.2116 2.13 1.1313 1.7957
0.2523 0.2759 2.14 1.0492 2.072
0.8564 0.3133 2.15 0.9211 2.0584
1.7638 0.3713 2.16 0.784 2.2119
2.2983 0.3691 2.17 0.4552 2.3358
2.0971 0.3153 2.18 0.2404 2.5361
0.9634 0.235 2.19 -0.0281 2.512
-0.2735 0.1442 2.2 -0.2437 2.4897
-1.2003 0.0246 2.21 -0.3757 2.471
-1.2522 -0.0962 2.22 -0.3919 2.3188
-0.4815 -0.2611 2.23 -0.35 2.3963
0.5208 -0.3507 2.24 -0.2406 2.1087
1.1426 -0.5523 2.25 -0.0326 2.1792
1.2309 -0.722 2.26 0.2003 2.1482
0.7015 -0.7819 2.27 0.5094 1.9884
0.4257 -0.8007 2.28 0.7856 1.7243
0.5167 -0.9055 2.29 0.9616 1.5674
1.0873 -0.9718 2.3 1.1247 1.4305
1.7228 -1.0008 2.31 0.9655 1.3038
1.679 -1.1164 2.32 0.8187 1.0579
0.7411 -0.9262 2.33 0.6135 0.985
-0.432 -0.9034 2.34 0.3706 0.8909
-1.2956 -0.7627 2.35 -0.0698 0.8096
-1.5147 -0.701 2.36 -0.4764 0.7247
-0.7678 -0.601 2.37 -0.9153 0.6903
0.3386 -0.4128 2.38 -1.5408 0.687
1.4434 -0.2668 2.39 -1.7652 0.6828
1.5313 -0.0844 2.4 -1.9998 0.5772
1.0797 0.0919 2.41 -2.1547 0.6304
0.5397 0.2522 2.42 -2.2525 0.6807
0.2504 0.4351 2.43 -2.1354 0.7703
0.492 0.522 2.44 -2.1522 0.8366
0.9478 0.6752 2.45 -1.8459 0.8726
1.005 0.7079 2.46 -1.5514 1.0853
0.5425 0.795 2.47 -1.2635 1.2083
-0.3939 0.805 2.48 -0.9327 1.4287
-1.4123 0.7289 2.49 -0.8616 1.3602
-1.6495 0.6713 2.5 -0.7164 1.7211
-1.0212 0.6952 2.51 -0.7608 1.8304
0.1919 0.5534 2.52 -0.8072 1.8713
1.4877 0.3484 2.53 -1.0642 1.9903
1.7951 0.1988 2.54 -1.1873 1.9526
1.505 0.0114 2.55 -1.4592 2.3049
0.64 -0.2061 2.56 -1.659 2.3202
-0.0265 -0.4158 2.57 -2.15 2.2667
-0.2314 -0.6146 2.58 -2.0596 2.1844
0.0627 -0.8399 2.59 -2.0503 2.3073
0.3522 -0.9952 2.6 -2.0328 2.565
0.2621 -1.4084 2.61 -2.0012 2.2596
-0.3346 -1.4905 2.62 -1.5707 2.4168
-1.1117 -1.5756 2.63 -1.3477 2.4582
-1.6737 -1.8971 2.64 -0.9411 2.0627
-1.0218 -1.7683 2.65 -0.4161 2.1152
0.0353 -1.9365 2.66 -0.0232 2.0638
1.2258 -1.983 2.67 0.3182 1.9409
1.7661 -2.1259 2.68 0.5656 1.4726
1.8309 -1.7845 2.69 0.8345 1.5262
0.7362 -1.7119 2.7 0.766 1.2662
-0.282 -1.965 2.71 0.7192 1.068
-0.8539 -1.608 2.72 0.5934 0.9765
-0.79 -1.4415 2.73 0.3155 0.7686
-0.2966 -1.5414 2.74 0.0184 0.5199
-0.0444 -1.2693 2.75 -0.3108 0.3869
-0.2742 -1.1779 2.76 -0.5946 0.2646
-0.7851 -0.9364 2.77 -0.7833 0.1334
-1.1099 -0.7802 2.78 -1.0221 0.0077
-0.9583 -0.734 2.79 -1.0783 -0.0898
-0.1374 -0.5599 2.8 -1.0754 -0.1669
1.0428 -0.5554 2.81 -0.9529 -0.2033
1.7217 -0.5032 2.82 -0.7661 -0.2643
1.6584 -0.3959 2.83 -0.5187 -0.2736
0.6459 -0.4203 2.84 -0.2657 -0.2338
-0.5888 -0.5089 2.85 -0.0595 -0.2108
-1.4882 -0.5156 2.86 0.0724 -0.1437
-1.4819 -0.6784 2.87 0.134 -0.089
-0.9792 -0.804 2.88 0.0816 -0.0007
-0.3496 -0.8371 2.89 -0.0844 0.0936
-0.1305 -0.9553 2.9 -0.32 0.2
-0.4064 -1.2502 2.91 -0.7018 0.3146
-0.8399 -1.306 2.92 -1.1278 0.3755
-0.8568 -1.4597 2.93 -1.5912 0.4913
-0.2565 -1.6319 2.94 -2.1126 0.5962
0.7114 -1.6948 2.95 -2.4639 0.7375
1.5554 -1.7697 2.96 -2.4332 0.826
1.546 -2.0996 2.97 -2.9655 0.9018
0.5677 -1.8696 2.98 -2.8194 0.9561
-0.7303 -2.1041 2.99 -2.5717 0.9959
-1.6419 -2.1149 3.0 -2.482 0.9303
-2.234 -1.8193 3.01 -2.3016 1.0394
-1.6284 -1.8314 3.02 -2.0946 1.0227
-0.6932 -1.5689 3.03 -1.7669 0.9312
-0.004 -1.4956 3.04 -1.4615 0.7337
0.0742 -1.3938 3.05 -1.1703 0.7618
-0.2634 -1.0993 3.06 -0.9522 0.6084
-0.5755 -0.8917 3.07 -0.8281 0.496
-0.3967 -0.6687 3.08 -0.7881 0.313
0.1993 -0.3687 3.09 -0.8552 0.1334
0.8262 -0.1205 3.1 -0.8948 -0.036
1.0544 0.1356 3.11 -1.2059 -0.2176
0.333 0.4134 3.12 -1.4269 -0.4294
-0.8303 0.5934 3.13 -1.5956 -0.651
-2.1537 0.8599 3.14 -1.6411 -0.7739
-2.6235 1.0957 3.15 -1.6704 -0.934
-1.8573 1.0704 3.16 -1.6799 -1.0864
-0.8816 1.2163 3.17 -1.663 -1.2272
0.0876 1.4638 3.18 -1.4033 -1.3229
0.497 1.3793 3.19 -1.131 -1.6422
0.1973 1.4418 3.2 -0.7908 -1.8254
-0.2769 1.4122 3.21 -0.319 -1.8605
-0.537 1.2547 3.22 0.1266 -1.7325
-0.3341 1.3134 3.23 0.5416 -1.6978
0.1739 1.1648 3.24 0.8299 -1.8798
0.4104 1.138 3.25 0.9773 -1.749
0.0319 0.9314 3.26 1.0116 -1.9205
-1.0012 0.807 3.27 1.0065 -1.778
-2.1688 0.7934 3.28 1.0094 -1.6738
-2.4638 0.7272 3.29 0.7199 -1.7012
-2.3741 0.5813 3.3 0.3946 -1.5298
-1.1887 0.463 3.31 0.0059 -1.5294
0.1115 0.4262 3.32 -0.3697 -1.2755
0.7127 0.3717 3.33 -0.6678 -1.2593
0.6993 0.386 3.34 -0.9287 -1.074
-0.0295 0.4485 3.35 -1.1815 -0.8411
-0.7086 0.4857 3.36 -1.2665 -0.816
-0.8379 0.5637 3.37 -1.0789 -0.623
-0.5546 0.7726 3.38 -1.1104 -0.6258
-0.267 0.8707 3.39 -0.771 -0.5284
-0.3454 0.9876 3.4 -0.5647 -0.3787
-1.0635 1.2303 3.41 -0.367 -0.3633
-2.0088 1.4126 3.42 -0.2263 -0.3232
-2.5588 1.4353 3.43 -0.0809 -0.3046
-2.4802 1.8056 3.44 -0.0486 -0.3438
-1.2855 2.1107 3.45 -0.1053 -0.3792
0.071 2.133 3.46 -0.2736 -0.4415
0.9425 2.2327 3.47 -0.4968 -0.4949
0.8948 2.365 3.48 -0.8696 -0.5398
0.2002 2.325 3.49 -1.2197 -0.7377
-0.8033 2.7758 3.5 -1.4919 -0.779
-1.3095 2.3792 3.51 -1.7992 -0.9192
-1.3399 2.6546 3.52 -2.1093 -1.0258
-1.0328 2.5798 3.53 -2.5995 -1.3168
-0.704 2.4936 3.54 -2.7759 -1.4398
-0.9601 2.3397 3.55 -2.5627 -1.6649
-1.4625 2.3186 3.56 -2.5216 -1.733
-2.1442 2.2437 3.57 -1.8799 -1.9061
-1.9344 1.7654 3.58 -1.7097 -1.9595
-1.1607 1.7119 3.59 -1.416 -2.0534
-0.0436 1.4937 3.6 -0.8771 -2.2688
0.9198 1.1784 3.61 -0.5386 -2.12
1.05 1.0111 3.62 -0.206 -2.2878
0.2968 0.7853 3.63 0.0437 -2.4941
-0.8033 0.539 3.64 0.1969 -2.5338
-1.6161 0.3264 3.65 0.2373 -2.5818
-2.0635 0.1923 3.66 0.1668 -2.2622
-1.6005 0.0488 3.67 0.0432 -2.0406
-1.0048 -0.0576 3.68 -0.1297 -2.2881
-0.9169 -0.1454 3.69 -0.3373 -1.9897
-1.1263 -0.1623 3.7 -0.4672 -1.8535
-1.5033 -0.1973 3.71 -0.5906 -1.8625
-1.6798 -0.18 3.72 -0.7043 -1.6504
-1.2629 -0.113 3.73 -0.6176 -1.407
-0.232 -0.0331 3.74 -0.5194 -1.3191
0.6972 0.0628 3.75 -0.2806 -1.1744
0.9081 0.1689 3.76 0.0369 -1.0326
0.3174 0.3108 3.77 0.4104 -0.8309
-0.9693 0.4291 3.78 0.7936 -0.6793
-1.9691 0.6263 3.79 1.2125 -0.5611
-2.6187 0.6773 3.8 1.3433 -0.4262
-2.3047 0.8839 3.81 1.6222 -0.3335
-1.3313 1.0059 3.82 1.6837 -0.2105
-0.8369 1.0901 3.83 2.013 -0.1204
-0.7622 0.9783 3.84 1.8751 -0.0647
-1.1055 1.1472 3.85 1.5712 -0.0322
-1.3696 1.2091 3.86 1.1495 -0.0134
-1.162 1.0212 3.87 0.8454 -0.0154
-0.4451 1.1191 3.88 0.4051 -0.0443
0.3737 1.0172 3.89 -0.0202 -0.0805
0.6993 0.7739 3.9 -0.3904 -0.1572
0.2039 0.656 3.91 -0.669 -0.2468
-0.9711 0.5624 3.92 -0.7582 -0.3316
-2.0863 0.3687 3.93 -0.8778 -0.451
-3.093 0.1613 3.94 -0.743 -0.5064
-2.4006 -0.0228 3.95 -0.6243 -0.6403
-1.6398 -0.2118 3.96 -0.4719 -0.7712
-0.7606 -0.3534 3.97 -0.1964 -1.0014
-0.2583 -0.5737 3.98 0.0187 -1.0109
-0.3854 -0.6038 3.99 0.2182 -1.2156
-0.7655 -0.7835 4.0 0.3222 -1.2787
-1.1135 -0.9092 4.01 0.3809 -1.3482
-0.7269 -0.8188 4.02 0.3192 -1.3708
-0.1449 -0.9535 4.03 0.1942 -1.3812
0.2259 -0.9491 4.04 -0.0573 -1.5349
-0.0139 -0.7769 4.05 -0.3698 -1.5861
-1.011 -0.7618 4.06 -0.6867 -1.5599
-2.3218 -0.638 4.07 -0.909 -1.3632
-2.6837 -0.5038 4.08 -1.1619 -1.3982
-2.9426 -0.2699 4.09 -1.4737 -1.292
-1.6949 -0.0792 4.1 -1.6006 -1.1435
-0.6648 0.1373 4.11 -1.6158 -1.1889
0.1576 0.3396 4.12 -1.3853 -0.9727
0.2173 0.6077 4.13 -1.2503 -0.8789
-0.2822 0.7839 4.14 -0.7521 -0.658
-0.8214 0.9733 4.15 -0.3589 -0.4887
-0.942 1.1755 4.16 0.057 -0.3955
-0.67 1.4499 4.17 0.525 -0.1851
-0.3317 1.6493 4.18 0.8726 -0.0287
-0.3198 1.5248 4.19 1.1702 0.1327
-0.948 1.9057 4.2 1.5979 0.2788
-2.1728 1.6777 4.21 1.7359 0.4717
-2.9252 1.6644 4.22 1.6475 0.598
-3.0074 1.685 4.23 1.611 0.7213
-1.8689 1.6433 4.24 1.4126 0.725
-0.5764 1.7117 4.25 1.1925 0.9116
0.4806 1.5638 4.26 0.9769 0.8983
0.773 1.4798 4.27 0.7428 0.9767
0.1456 1.3549 4.28 0.5451 0.9868
-0.7617 1.0872 4.29 0.5228 0.8954
-1.4044 1.0647 4.3 0.5857 0.8868
-1.2592 0.9308 4.31 0.6499 0.7253
-0.9694 0.792 4.32 0.8587 0.6385
-0.6768 0.5823 4.33 1.0994 0.5736
-0.9398 0.5375 4.34 1.5356 0.4635
-1.6759 0.4381 4.35 1.6451 0.3133
-2.2516 0.3886 4.36 1.8799 0.2156
-2.5505 0.3498 4.37 2.4544 0.0558
-1.6794 0.3732 4.38 2.3336 -0.0882
-0.4823 0.376 4.39 2.2202 -0.25
0.6872 0.4668 4.4 2.5176 -0.3716
0.9259 0.5671 4.41 2.36 -0.5002
0.49 0.5794 4.42 1.7124 -0.6636
-0.4971 0.7611 4.43 1.4294 -0.7357
-1.5827 0.9012 4.44 1.1195 -0.8086
-1.6715 1.1112 4.45 0.6168 -0.9234
-1.5431 1.3435 4.46 0.1777 -0.8945
-1.118 1.3997 4.47 -0.1528 -1.0164
-0.9608 1.5484 4.48 -0.3978 -1.0751
-1.2045 1.6464 4.49 -0.5428 -0.8813
-1.8664 1.723 4.5 -0.5036 -0.9474
-2.1336 1.9491 4.51 -0.4734 -0.9627
-1.4922 1.9438 4.52 -0.273 -0.7756
-0.4733 2.0451 4.53 -0.0376 -0.676
0.6444 2.1291 4.54 0.2104 -0.6297
1.2094 1.9418 4.55 0.5076 -0.5183
0.7546 1.8987 4.56 0.6897 -0.3577
-0.3484 1.8443 4.57 0.8505 -0.2444
-1.4816 1.6038 4.58 0.9313 -0.0945
-2.3168 1.4671 4.59 0.801 0.0364
-1.9004 1.3979 4.6 0.665 0.1827
-1.2438 1.1235 4.61 0.5256 0.295
-0.7226 0.9425 4.62 0.2746 0.4006
-0.6462 0.6027 4.63 -0.0095 0.4695
-1.0631 0.3962 4.64 -0.2661 0.5531
-1.3888 0.1513 4.65 -0.5135 0.7002
-1.1689 -0.0876 4.66 -0.6022 0.7266
-0.4506 -0.337 4.67 -0.5795 0.7846
0.4395 -0.5908 4.68 -0.5304 0.7053
1.0374 -0.728 4.69 -0.3654 0.7238
0.8509 -0.8363 4.7 -0.0305 0.66
-0.2738 -1.0163 4.71 0.3641 0.5963
-1.6257 -1.1395 4.72 0.807 0.5902
-2.5125 -1.1714 4.73 1.3393 0.4475
-2.4411 -1.3248 4.74 1.7957 0.3443
-1.5757 -1.2978 4.75 2.0263 0.1748
-0.6905 -1.3416 4.76 2.189 0.0206
-0.1687 -1.2559 4.77 2.6758 -0.145
-0.2601 -1.2172 4.78 2.7806 -0.3427
-0.5989 -0.9411 4.79 2.3342 -0.5277
-0.8453 -0.9562 4.8 2.3886 -0.6751
-0.4698 -0.8622 4.81 2.2415 -0.8933
0.2357 -0.7528 4.82 1.9897 -0.9466
0.7258 -0.6336 4.83 1.6735 -1.2142
0.6366 -0.4669 4.84 1.2593 -1.3361
-0.1641 -0.4098 4.85 1.1129 -1.4068
-1.368 -0.37 4.86 0.9299 -1.53
-2.2221 -0.3456 4.87 0.9346 -1.7516
-2.5832 -0.335 4.88 1.0032 -1.602
-1.771 -0.3532 4.89 1.207 -1.7685
-0.6084 -0.3736 4.9 1.4212 -1.749
0.271 -0.4515 4.91 1.8567 -1.8945
0.4869 -0.5756 4.92 1.8151 -1.9634
0.1187 -0.6703 4.93 2.3577 -1.6312
-0.3578 -0.9117 4.94 2.1526 -1.6056
-0.4926 -0.9932 4.95 2.5286 -1.4949
-0.1351 -1.3185 4.96 2.0953 -1.522
0.3607 -1.4263 4.97 1.9473 -1.3108
0.4289 -1.4991 4.98 1.6934 -1.2008
-0.1052 -1.797 4.99 1.4618 -1.1368
-1.1975 -1.8488 5.0 1.1246 -1.048
-2.2615 -2.1553 5.01 0.6539 -0.908
-2.5858 -2.4035 5.02 0.1693 -0.8077
-1.6328 -2.3998 5.03 -0.2037 -0.7687
-0.4363 -2.7854 5.04 -0.4727 -0.5922
0.627 -2.8627 5.05 -0.7091 -0.5255
1.141 -2.5295 5.06 -0.7564 -0.4519
0.8093 -2.7334 5.07 -0.7922 -0.365
0.0556 -2.8645 5.08 -0.6156 -0.3708
-0.4483 -2.7473 5.09 -0.3543 -0.3201
-0.5073 -2.379 5.1 -0.0882 -0.3726
-0.1445 -2.177 5.11 0.2271 -0.3687
0.1299 -2.2678 5.12 0.5265 -0.4121
-0.0945 -1.8698 5.13 0.7543 -0.4964
-0.8085 -1.6187 5.14 0.8359 -0.5728
-1.7982 -1.4511 5.15 1.0433 -0.7004
-1.8254 -1.3511 5.16 1.0412 -0.8183
-1.524 -1.08 5.17 0.8257 -1.0334
-0.3137 -0.891 5.18 0.5949 -1.1781
0.9543 -0.6331 5.19 0.4594 -1.2732
1.5265 -0.4445 5.2 0.1801 -1.4655
1.2794 -0.3079 5.21 -0.0338 -1.7107
0.4931 -0.1708 5.22 -0.186 -1.9341
-0.4442 -0.0956 5.23 -0.2687 -1.8203
-0.8276 -0.0264 5.24 -0.2501 -2.2047
-0.6762 0.0014 5.25 -0.1323 -2.1606
-0.2476 -0.0017 5.26 0.0956 -2.3275
-0.0862 -0.0383 5.27 0.4453 -2.7102
-0.4788 -0.0994 5.28 0.8933 -2.4682
-1.0354 -0.1672 5.29 1.2338 -2.7671
-1.3328 -0.3089 5.3 1.7441 -2.6104
-1.0997 -0.3668 5.31 1.9263 -2.638
-0.132 -0.5404 5.32 2.2378 -2.8342
1.1043 -0.6741 5.33 2.5492 -2.7013
1.9296 -0.7565 5.34 2.8823 -2.59
1.8138 -0.8314 5.35 2.5641 -2.7853
0.7751 -0.9899 5.36 2.5778 -2.4099
-0.4056 -1.1616 5.37 2.1762 -2.4846
-1.1091 -1.1489 5.38 1.7763 -2.3129
-1.1152 -1.2906 5.39 1.5036 -2.0373
-0.5819 -1.2768 5.4 1.1487 -2.0221
-0.0849 -1.129 5.41 0.847 -1.7055
0.0018 -1.1396 5.42 0.6478 -1.5928
-0.3247 -1.0147 5.43 0.4212 -1.4125
-0.7767 -0.8878 5.44 0.4454 -1.2203
-0.6701 -0.7842 5.45 0.467 -1.3087
0.039 -0.6134 5.46 0.5584 -0.9583
1.0976 -0.4313 5.47 0.6935 -0.9811
