# y : signal strength
# label : detector calibration 19. 10. 2015
#time y2 y1
3.66 -0.2837 -0.5731
3.67 -0.4587 -0.4471
3.68 -0.5909 -0.3804
3.69 -0.852 -0.2336
3.7 -0.9293 -0.1294
3.71 -1.0765 -0.012
3.72 -1.1921 0.1211
3.73 -1.4319 0.2315
3.74 -1.5146 0.3483
3.75 -1.5168 0.5
3.76 -1.6558 0.6161
3.77 -1.8816 0.634
3.78 -1.8315 0.742
3.79 -1.9517 0.8958
3.8 -1.93 0.99
3.81 -1.9853 0.8728
3.82 -1.9238 0.9441
3.83 -1.8287 1.0651
3.84 -1.5714 1.0191
3.85 -1.4735 1.005
3.86 -1.4066 1.0088
3.87 -1.1201 1.0376
3.88 -0.9082 0.9624
3.89 -0.7367 0.9869
3.9 -0.5617 0.8609
3.91 -0.3941 0.7291
3.92 -0.1701 0.6708
3.93 0.0559 0.6089
3.94 0.263 0.4848
3.95 0.5198 0.4525
3.96 0.7239 0.3643
3.97 0.8343 0.243
3.98 1.0995 0.1404
3.99 1.0986 0.0295
4.0 1.3628 -0.0666
4.01 1.3758 -0.1745
4.02 1.4533 -0.2571
4.03 1.6168 -0.3445
4.04 1.4421 -0.37
4.05 1.4058 -0.496
4.06 1.547 -0.4865
4.07 1.3679 -0.4905
4.08 1.1698 -0.5202
4.09 1.0507 -0.6155
4.1 1.0089 -0.5376
4.11 0.8589 -0.5023
4.12 0.6008 -0.5253
4.13 0.3573 -0.485
4.14 0.1527 -0.4044
4.15 -0.0739 -0.344
4.16 -0.3172 -0.2787
4.17 -0.5406 -0.157
4.18 -0.83 -0.0519
4.19 -0.9877 0.0601
4.2 -1.284 0.1662
4.21 -1.3476 0.3163
4.22 -1.5942 0.4089
4.23 -1.9318 0.5477
4.24 -2.0813 0.6816
4.25 -2.1887 0.8884
4.26 -2.2762 0.8951
4.27 -2.4038 1.0051
4.28 -2.3864 1.1545
4.29 -2.4057 1.3659
4.3 -2.5199 1.4937
4.31 -2.5412 1.6177
4.32 -2.2739 1.5971
4.33 -2.3249 1.7063
4.34 -2.0442 1.6104
4.35 -1.8256 1.8682
4.36 -1.8367 1.8296
4.37 -1.6812 1.9234
4.38 -1.7053 1.9756
4.39 -1.3586 1.8353
4.4 -1.3644 1.676
4.41 -1.2076 1.8345
4.42 -0.9963 1.7721
4.43 -0.7641 1.5643
4.44 -0.5775 1.4977
4.45 -0.4535 1.5545
4.46 -0.3462 1.5157
4.47 -0.2428 1.2394
4.48 -0.1697 1.1402
4.49 -0.0801 1.0324
4.5 -0.0205 1.005
4.51 0.0251 0.7898
4.52 0.0485 0.7664
4.53 0.06 0.6547
4.54 0.0517 0.4634
4.55 0.0254 0.3693
4.56 -0.0155 0.2802
4.57 -0.0648 0.203
4.58 -0.1266 0.1273
4.59 -0.1856 0.064
4.6 -0.264 0.0093
4.61 -0.3323 -0.0347
4.62 -0.4476 -0.067
4.63 -0.5241 -0.0905
4.64 -0.5906 -0.086
4.65 -0.653 -0.0822
4.66 -0.711 -0.0599
4.67 -0.7266 -0.0188
4.68 -0.8391 0.026
4.69 -0.8073 0.0835
4.7 -0.9101 0.1536
4.71 -0.8685 0.2078
4.72 -0.8762 0.2993
4.73 -0.9425 0.4365
4.74 -0.8333 0.5205
4.75 -0.9428 0.5555
4.76 -0.8239 0.6782
4.77 -0.7618 0.7759
4.78 -0.794 0.8848
4.79 -0.7119 0.9257
4.8 -0.6023 1.1741
4.81 -0.5797 1.1821
4.82 -0.5124 1.2391
4.83 -0.5658 1.3517
4.84 -0.529 1.4303
4.85 -0.4316 1.5361
4.86 -0.4939 1.3268
4.87 -0.4472 1.604
4.88 -0.458 1.5338
4.89 -0.4774 1.3471
4.9 -0.5021 1.3635
4.91 -0.5864 1.5242
4.92 -0.6621 1.3213
4.93 -0.6791 1.2294
4.94 -0.8984 1.2353
4.95 -0.9603 1.1616
4.96 -1.0793 1.0226
4.97 -1.0802 0.9495
4.98 -1.4213 0.8119
4.99 -1.3794 0.6952
5.0 -1.4714 0.5606
5.01 -1.7096 0.369
5.02 -1.7773 0.2103
5.03 -2.1298 0.076
5.04 -2.062 -0.0644
5.05 -1.9936 -0.2218
5.06 -2.117 -0.3706
5.07 -2.2202 -0.5145
5.08 -2.3741 -0.6169
5.09 -2.2415 -0.7729
5.1 -2.2786 -0.9182
5.11 -2.3425 -0.9782
5.12 -2.5427 -1.0123
5.13 -2.2609 -1.2704
5.14 -2.0354 -1.3739
5.15 -2.276 -1.3983
5.16 -1.8474 -1.427
5.17 -1.852 -1.4531
5.18 -1.764 -1.3672
5.19 -1.4121 -1.4551
5.2 -1.2054 -1.4006
5.21 -0.9911 -1.2893
5.22 -0.7936 -1.3989
5.23 -0.6418 -1.2052
5.24 -0.4249 -1.1657
5.25 -0.2265 -1.1114
5.26 -0.0093 -1.2492
5.27 0.1806 -1.1575
5.28 0.3354 -1.0438
5.29 0.523 -0.8637
5.3 0.6601 -0.7418
5.31 0.8048 -0.7758
5.32 0.9309 -0.6912
5.33 0.9801 -0.5383
5.34 0.9407 -0.5324
5.35 0.9347 -0.404
5.36 0.8952 -0.3489
5.37 0.9041 -0.3239
5.38 0.814 -0.267
5.39 0.7636 -0.2915
5.4 0.5204 -0.2398
5.41 0.3766 -0.2639
5.42 0.2256 -0.2422
5.43 0.0363 -0.2797
5.44 -0.1728 -0.3324
5.45 -0.3875 -0.4108
5.46 -0.6464 -0.4149
5.47 -0.836 -0.4745
5.48 -1.1989 -0.6639
5.49 -1.4715 -0.635
5.5 -1.5225 -0.7516
5.51 -1.9415 -0.8474
5.52 -1.8208 -1.0461
5.53 -2.3234 -1.2184
5.54 -2.4235 -1.3425
5.55 -2.4588 -1.5713
5.56 -2.4846 -1.5121
5.57 -2.4453 -1.8251
5.58 -2.659 -1.7342
5.59 -2.664 -2.1614
5.6 -3.012 -2.1927
5.61 -3.0019 -2.3732
5.62 -2.9349 -2.3743
5.63 -2.4795 -2.5294
5.64 -2.4897 -2.591
5.65 -2.3513 -2.8354
5.66 -2.3635 -2.4946
5.67 -2.2616 -2.5152
5.68 -1.954 -2.5645
5.69 -1.8214 -2.5873
5.7 -1.4962 -2.8703
5.71 -1.3565 -2.7038
5.72 -1.2335 -2.9181
5.73 -0.9763 -2.3885
5.74 -0.7717 -2.4883
5.75 -0.5798 -2.3638
5.76 -0.4892 -2.3096
5.77 -0.3011 -2.4849
5.78 -0.1785 -2.2726
5.79 -0.0764 -2.2487
5.8 0.0247 -2.061
5.81 0.1005 -1.9143
5.82 0.1649 -1.8524
5.83 0.217 -1.592
5.84 0.2032 -1.5202
5.85 0.2306 -1.4242
5.86 0.183 -1.2479
5.87 0.1724 -1.0822
5.88 0.1088 -1.0788
5.89 0.0566 -0.9346
5.9 -0.0206 -0.7611
5.91 -0.1066 -0.6308
5.92 -0.1833 -0.5561
5.93 -0.2735 -0.5285
5.94 -0.3395 -0.4737
5.95 -0.4071 -0.4411
5.96 -0.5331 -0.3928
5.97 -0.5666 -0.4252
5.98 -0.7166 -0.4429
5.99 -0.6671 -0.3995
6.0 -0.7407 -0.4145
6.01 -0.8123 -0.4896
6.02 -0.8403 -0.4762
6.03 -0.8382 -0.5192
6.04 -0.9181 -0.5925
6.05 -0.9228 -0.7318
6.06 -0.83 -0.71
6.07 -0.7609 -0.9124
6.08 -0.7616 -0.9872
6.09 -0.7019 -1.1129
6.1 -0.6879 -0.9939
6.11 -0.5892 -1.1562
6.12 -0.5571 -1.1982
6.13 -0.4958 -1.3701
6.14 -0.4927 -1.373
6.15 -0.4589 -1.4254
6.16 -0.3849 -1.3631
6.17 -0.3769 -1.5852
6.18 -0.3672 -1.4599
6.19 -0.3223 -1.5468
6.2 -0.3611 -1.4301
6.21 -0.3413 -1.4865
6.22 -0.3793 -1.336
6.23 -0.4395 -1.3772
6.24 -0.5074 -1.3108
6.25 -0.5081 -1.3569
6.26 -0.6657 -1.1209
6.27 -0.7144 -1.1026
6.28 -0.753 -0.9198
6.29 -0.908 -0.8776
6.3 -1.0568 -0.6917
6.31 -1.0568 -0.5475
6.32 -1.1897 -0.3812
6.33 -1.4406 -0.2054
6.34 -1.4241 -0.0532
6.35 -1.4023 0.1172
6.36 -1.6896 0.2838
6.37 -1.5408 0.4762
6.38 -1.7064 0.6224
6.39 -1.9237 0.718
6.4 -1.8598 1.0085
6.41 -1.6879 1.0242
6.42 -1.814 1.2888
6.43 -1.6763 1.2946
6.44 -1.5895 1.5654
6.45 -1.6274 1.6904
6.46 -1.4305 1.718
6.47 -1.3007 1.7599
6.48 -1.0396 1.8158
6.49 -0.9957 1.8164
6.5 -0.7445 1.8515
6.51 -0.5875 1.9365
6.52 -0.3406 2.032
6.53 -0.1091 1.8831
6.54 0.1021 1.7293
6.55 0.2996 1.709
6.56 0.4909 1.9482
6.57 0.6597 1.8317
6.58 0.8708 1.8145
6.59 1.0055 1.7259
6.6 1.1566 1.512
6.61 1.3201 1.4087
6.62 1.4552 1.3226
6.63 1.7036 1.2716
6.64 1.5161 1.0975
6.65 1.6428 1.0618
6.66 1.7351 1.036
6.67 1.5002 1.0217
6.68 1.5073 0.8738
6.69 1.3312 0.9332
6.7 1.3874 0.821
6.71 1.3388 0.7758
6.72 0.9895 0.7762
6.73 0.8818 0.8029
6.74 0.7426 0.7839
6.75 0.426 0.7376
6.76 0.256 0.799
6.77 0.0148 0.8826
6.78 -0.2095 0.9299
6.79 -0.4681 0.9624
6.8 -0.6693 1.0732
6.81 -0.8229 1.126
6.82 -0.9893 1.2592
6.83 -1.2764 1.3902
6.84 -1.3535 1.4238
6.85 -1.5642 1.6675
6.86 -1.8216 1.7618
6.87 -1.8563 1.9577
6.88 -1.8593 1.9001
6.89 -1.9057 2.1313
6.9 -1.8232 2.1597
6.91 -2.1203 2.2836
6.92 -2.0776 2.227
6.93 -1.7781 2.5293
6.94 -1.8447 2.8223
6.95 -1.7023 2.7517
6.96 -1.5857 2.5688
6.97 -1.3244 3.0064
6.98 -1.1199 2.68
6.99 -0.9549 3.004
7.0 -0.7961 2.792
7.01 -0.4863 2.8089
7.02 -0.3223 2.8332
7.03 -0.0991 2.7784
7.04 0.1055 2.6562
7.05 0.3103 2.8553
7.06 0.4484 2.5758
7.07 0.6937 2.9435
7.08 0.8381 2.4251
7.09 1.0308 2.2562
7.1 1.0444 2.2644
7.11 1.185 2.2986
7.12 1.2004 2.318
7.13 1.2845 2.1348
7.14 1.3811 1.9699
7.15 1.3368 1.7689
7.16 1.4006 1.6711
7.17 1.4472 1.5166
7.18 1.4651 1.4105
7.19 1.2642 1.1469
7.2 1.1251 1.0657
7.21 1.1476 0.9705
7.22 1.1141 0.778
7.23 0.9964 0.6789
7.24 0.9273 0.6356
7.25 0.7304 0.4822
7.26 0.626 0.3992
7.27 0.5014 0.3485
7.28 0.4677 0.3323
7.29 0.3607 0.2816
7.3 0.2867 0.3003
7.31 0.2314 0.2644
7.32 0.1598 0.276
7.33 0.1387 0.3037
7.34 0.106 0.3604
7.35 0.0761 0.3434
7.36 0.0787 0.4153
7.37 0.0777 0.518
7.38 0.0982 0.4969
7.39 0.1412 0.6506
7.4 0.1558 0.7251
7.41 0.2203 0.6971
7.42 0.2428 0.7598
7.43 0.3218 0.8974
7.44 0.3926 1.0172
7.45 0.4708 0.9625
7.46 0.5087 1.0555
7.47 0.4918 1.0883
7.48 0.6056 1.0766
7.49 0.6365 1.2482
7.5 0.6416 1.3383
7.51 0.6852 1.2454
7.52 0.5928 1.1564
7.53 0.6662 1.1893
7.54 0.6387 1.1312
7.55 0.5452 1.1891
7.56 0.5555 1.1008
7.57 0.4474 1.1036
7.58 0.398 0.9287
7.59 0.3399 0.8902
7.6 0.2442 0.7158
7.61 0.1307 0.5615
7.62 0.045 0.4252
7.63 -0.0443 0.3035
7.64 -0.139 0.1438
7.65 -0.2049 0.0022
7.66 -0.302 -0.1459
7.67 -0.319 -0.3061
7.68 -0.3841 -0.4675
7.69 -0.4204 -0.5849
7.7 -0.5122 -0.8028
7.71 -0.4625 -0.9452
7.72 -0.4516 -1.0647
7.73 -0.4071 -1.2498
7.74 -0.3717 -1.259
7.75 -0.3206 -1.4723
7.76 -0.2337 -1.6606
7.77 -0.1008 -1.6315
7.78 0.0245 -1.8626
7.79 0.175 -1.7332
7.8 0.3239 -2.0881
7.81 0.517 -2.0717
7.82 0.6952 -1.8717
7.83 0.9393 -2.1837
7.84 1.0221 -2.091
7.85 1.3098 -2.1633
7.86 1.5714 -2.1042
7.87 1.736 -1.9825
7.88 1.7981 -1.9629
7.89 2.1278 -1.7833
7.9 2.0732 -1.6501
7.91 2.0895 -1.6259
7.92 2.4051 -1.5864
7.93 2.7201 -1.5387
7.94 2.5144 -1.3162
7.95 2.3828 -1.325
7.96 2.5462 -1.194
7.97 2.5424 -1.0322
7.98 2.6898 -0.9692
7.99 2.611 -0.998
8.0 2.1969 -0.9008
8.01 2.3841 -0.7943
8.02 2.0386 -0.7167
8.03 2.1316 -0.6268
8.04 1.7462 -0.6117
8.05 1.6616 -0.6049
8.06 1.4618 -0.5522
8.07 1.0149 -0.6257
8.08 0.9111 -0.6339
8.09 0.6137 -0.6072
8.1 0.4357 -0.658
8.11 0.1682 -0.6622
8.12 -0.033 -0.7911
8.13 -0.2387 -0.8993
8.14 -0.3882 -0.9678
8.15 -0.5924 -1.037
8.16 -0.7675 -1.0232
8.17 -0.8587 -1.0931
8.18 -1.0432 -1.3966
8.19 -1.0603 -1.5053
8.2 -0.9813 -1.5115
8.21 -1.0214 -1.7123
8.22 -0.9784 -1.6367
8.23 -1.068 -1.9072
8.24 -0.8365 -1.8795
8.25 -0.8243 -1.9906
8.26 -0.6887 -2.0545
8.27 -0.5282 -2.1143
8.28 -0.336 -2.4876
8.29 -0.163 -2.4849
8.3 0.0482 -2.1895
8.31 0.232 -2.6934
8.32 0.4325 -2.2789
8.33 0.6275 -2.5716
8.34 0.858 -2.3604
8.35 1.1977 -2.5396
8.36 1.3215 -2.4502
8.37 1.3737 -2.1253
8.38 1.5824 -2.0815
8.39 1.809 -2.1738
8.4 1.803 -2.0651
8.41 2.0932 -2.0581
8.42 2.2593 -1.9352
8.43 2.4023 -1.6054
8.44 2.1456 -1.5492
8.45 2.4354 -1.5422
8.46 2.27 -1.3766
8.47 2.5534 -1.1194
8.48 2.1804 -1.1421
8.49 2.1057 -0.9374
8.5 2.2793 -0.8352
8.51 1.9214 -0.5886
8.52 1.8723 -0.5176
8.53 1.9255 -0.3748
8.54 1.8121 -0.2704
8.55 1.7658 -0.148
8.56 1.5228 -0.0494
8.57 1.3793 0.0374
8.58 1.15 0.1036
8.59 1.13 0.1534
8.6 0.9938 0.2277
8.61 1.0027 0.2359
8.62 0.7673 0.2671
8.63 0.6816 0.2453
8.64 0.7296 0.2761
8.65 0.6807 0.2145
8.66 0.6158 0.2104
8.67 0.591 0.1526
8.68 0.5023 0.1119
8.69 0.533 0.0416
8.7 0.5886 -0.0338
8.71 0.5385 -0.1161
8.72 0.5681 -0.1753
8.73 0.6399 -0.263
8.74 0.7045 -0.3799
8.75 0.7528 -0.4374
8.76 0.8588 -0.4855
8.77 0.9364 -0.6133
8.78 0.9847 -0.7181
8.79 1.0269 -0.7555
8.8 0.9615 -0.8899
8.81 1.0738 -0.7851
8.82 1.0658 -0.9176
8.83 0.9604 -0.9056
8.84 1.0942 -0.9707
8.85 1.1049 -0.9545
8.86 0.934 -0.9949
8.87 0.9715 -0.954
8.88 0.8333 -0.8696
8.89 0.8178 -0.9142
8.9 0.7958 -0.8245
8.91 0.7371 -0.7111
8.92 0.5941 -0.5972
8.93 0.5981 -0.5426
8.94 0.4677 -0.3954
8.95 0.3675 -0.2642
8.96 0.338 -0.1675
8.97 0.2238 -0.0232
8.98 0.173 0.1076
8.99 0.1366 0.2705
9.0 0.0894 0.403
9.01 0.0547 0.5353
9.02 0.0485 0.6797
9.03 0.0494 0.7705
9.04 0.0766 1.0135
9.05 0.0998 1.0545
9.06 0.1541 1.1448
9.07 0.2248 1.3958
9.08 0.3241 1.2586
9.09 0.4822 1.4302
9.1 0.5537 1.3931
9.11 0.7588 1.6838
9.12 0.8741 1.4864
9.13 1.0772 1.7925
9.14 1.1286 1.6272
9.15 1.3298 1.7786
9.16 1.3826 1.619
9.17 1.7946 1.5566
9.18 1.8137 1.5194
9.19 2.1049 1.5205
9.2 2.0311 1.2922
9.21 2.3119 1.481
9.22 2.5923 1.3347
9.23 2.6922 1.1259
9.24 2.5606 1.1412
9.25 2.6545 0.9463
9.26 2.574 0.8102
9.27 2.3464 0.7214
9.28 2.6716 0.5669
9.29 2.5097 0.5365
9.3 2.2375 0.4071
9.31 2.5129 0.2783
9.32 2.1923 0.1758
9.33 1.8373 0.0821
9.34 1.7694 0.0081
9.35 1.6664 -0.0586
9.36 1.2548 -0.1357
9.37 1.1828 -0.1895
9.38 0.8558 -0.2128
9.39 0.7293 -0.2289
9.4 0.4591 -0.2232
9.41 0.1949 -0.2369
9.42 -0.025 -0.2248
9.43 -0.2199 -0.2078
9.44 -0.4561 -0.1544
9.45 -0.664 -0.0934
9.46 -0.7532 -0.0283
9.47 -1.0157 0.044
9.48 -1.1447 0.1375
9.49 -1.0633 0.2007
