#Disneyland NPP, unit 1
#date;bc;ao;fha
12/28/1982;4.694;-6.489;1.217
12/29/1982;4.682;-6.488;1.217
12/30/1982;4.675;-6.486;1.216
12/31/1982;4.666;-6.483;1.215
01/01/1983;4.651;-6.479;1.214
01/02/1983;4.638;-6.476;1.213
01/03/1983;4.632;-6.474;1.213
01/04/1983;4.622;-6.472;1.211
01/05/1983;4.613;-6.47;1.21
01/06/1983;4.601;-6.467;1.209
01/07/1983;4.595;-6.464;1.208
01/08/1983;4.582;-6.461;1.207
01/09/1983;4.572;-6.458;1.206
01/10/1983;4.565;-6.455;1.205
01/11/1983;4.553;-6.453;1.205
01/12/1983;4.545;-6.451;1.204
01/13/1983;4.536;-6.45;1.202
01/14/1983;4.529;-6.448;1.201
01/15/1983;4.522;-6.446;1.2
01/16/1983;4.513;-6.444;1.199
01/17/1983;4.503;-6.441;1.199
01/18/1983;4.493;-6.44;1.197
01/19/1983;4.48;-6.437;1.196
01/20/1983;4.471;-6.434;1.196
01/21/1983;4.458;-6.433;1.195
01/22/1983;4.451;-6.431;1.194
01/23/1983;4.442;-6.428;1.193
01/24/1983;4.431;-6.426;1.191
01/25/1983;4.42;-6.425;1.19
01/26/1983;4.411;-6.422;1.189
01/27/1983;4.406;-6.421;1.189
01/28/1983;4.394;-6.419;1.187
01/29/1983;4.381;-6.416;1.186
01/30/1983;4.367;-6.414;1.185
01/31/1983;4.356;-6.411;1.184
02/01/1983;4.344;-6.409;1.183
02/02/1983;4.33;-6.406;1.183
02/03/1983;4.321;-6.403;1.182
02/04/1983;4.315;-6.399;1.18
02/05/1983;4.3;-6.396;1.18
02/06/1983;4.289;-6.393;1.179
02/07/1983;4.281;-6.391;1.178
02/08/1983;4.275;-6.387;1.177
02/09/1983;4.268;-6.386;1.175
02/10/1983;4.256;-6.383;1.174
02/11/1983;4.25;-6.382;1.173
02/12/1983;4.241;-6.38;1.172
02/13/1983;4.232;-6.377;1.172
02/14/1983;4.225;-6.376;1.171
02/15/1983;4.218;-6.373;1.17
02/16/1983;4.211;-6.37;1.169
02/17/1983;4.202;-6.369;1.168
02/18/1983;4.187;-6.368;1.167
02/19/1983;4.176;-6.365;1.166
02/20/1983;4.169;-6.363;1.164
02/21/1983;4.157;-6.361;1.163
02/22/1983;4.143;-6.36;1.163
02/23/1983;4.131;-6.358;1.161
02/24/1983;4.117;-6.356;1.161
02/25/1983;4.109;-6.354;1.16
02/26/1983;4.101;-6.351;1.158
02/27/1983;4.088;-6.35;1.157
02/28/1983;4.083;-6.347;1.156
03/01/1983;4.075;-6.344;1.155
03/02/1983;4.066;-6.342;1.154
03/03/1983;4.051;-6.34;1.153
03/04/1983;4.043;-6.337;1.153
03/05/1983;4.031;-6.336;1.151
03/06/1983;4.024;-6.334;1.15
03/07/1983;4.012;-6.332;1.149
03/08/1983;4.002;-6.33;1.149
03/09/1983;3.991;-6.327;1.148
03/10/1983;3.98;-6.325;1.147
03/11/1983;3.973;-6.323;1.146
03/12/1983;3.963;-6.322;1.145
03/13/1983;3.952;-6.32;1.144
03/14/1983;3.942;-6.318;1.143
03/15/1983;3.929;-6.317;1.142
03/16/1983;3.917;-6.314;1.14
03/17/1983;3.907;-6.312;1.139
03/18/1983;3.897;-6.309;1.139
03/19/1983;3.892;-6.307;1.138
03/20/1983;3.882;-6.304;1.137
03/21/1983;3.876;-6.301;1.136
03/22/1983;3.868;-6.299;1.135
03/23/1983;3.857;-6.297;1.134
03/24/1983;3.846;-6.296;1.134
03/25/1983;3.831;-6.294;1.132
03/26/1983;3.822;-6.292;1.132
03/27/1983;3.814;-6.289;1.131
03/28/1983;3.801;-6.287;1.13
03/29/1983;3.794;-6.284;1.129
03/30/1983;3.787;-6.282;1.129
03/31/1983;3.776;-6.281;1.128
04/01/1983;3.765;-6.28;1.127
04/02/1983;3.753;-6.278;1.126
04/03/1983;3.747;-6.276;1.125
04/04/1983;3.741;-6.275;1.124
04/05/1983;3.732;-6.272;1.124
04/06/1983;3.723;-6.27;1.122
04/07/1983;3.71;-6.268;1.121
04/08/1983;3.701;-6.266;1.121
04/09/1983;3.694;-6.263;1.12
04/10/1983;3.686;-6.26;1.119
04/11/1983;3.676;-6.258;1.118
04/12/1983;3.664;-6.255;1.116
04/13/1983;3.651;-6.254;1.115
04/14/1983;3.646;-6.251;1.114
04/15/1983;3.633;-6.249;1.113
04/16/1983;3.621;-6.247;1.112
04/17/1983;3.606;-6.245;1.11
04/18/1983;3.601;-6.244;1.11
04/19/1983;3.595;-6.242;1.108
04/20/1983;3.583;-6.24;1.107
04/21/1983;3.571;-6.237;1.106
04/22/1983;3.56;-6.234;1.105
04/23/1983;3.549;-6.233;1.104
04/24/1983;3.543;-6.231;1.103
04/25/1983;3.537;-6.228;1.102
04/26/1983;3.523;-6.227;1.101
04/27/1983;3.517;-6.224;1.099
04/28/1983;3.508;-6.222;1.098
04/29/1983;3.499;-6.219;1.097
04/30/1983;3.487;-6.217;1.096
05/01/1983;3.479;-6.214;1.096
05/02/1983;3.47;-6.211;1.095
05/03/1983;3.458;-6.21;1.094
05/04/1983;3.445;-6.209;1.093
05/05/1983;3.432;-6.206;1.092
05/06/1983;3.417;-6.205;1.091
05/07/1983;3.407;-6.202;1.09
05/08/1983;3.401;-6.201;1.089
05/09/1983;3.394;-6.199;1.088
05/10/1983;3.386;-6.197;1.087
05/11/1983;3.377;-6.195;1.087
05/12/1983;3.37;-6.194;1.086
05/13/1983;3.355;-6.193;1.085
05/14/1983;3.349;-6.192;1.084
05/15/1983;3.338;-6.19;1.083
05/16/1983;3.328;-6.189;1.083
05/17/1983;3.322;-6.187;1.082
05/18/1983;3.314;-6.184;1.081
05/19/1983;3.307;-6.183;1.081
05/20/1983;3.299;-6.181;1.079
05/21/1983;3.291;-6.179;1.079
05/22/1983;3.278;-6.178;1.077
05/23/1983;3.263;-6.176;1.077
05/24/1983;3.257;-6.174;1.076
05/25/1983;3.242;-6.172;1.075
05/26/1983;3.234;-6.17;1.074
05/27/1983;3.228;-6.167;1.073
05/28/1983;3.219;-6.164;1.072
05/29/1983;3.205;-6.163;1.071
05/30/1983;3.2;-6.162;1.07
05/31/1983;3.192;-6.159;1.069
06/01/1983;3.186;-6.158;1.068
06/02/1983;3.179;-6.157;1.067
06/03/1983;3.164;-6.154;1.067
06/04/1983;3.154;-6.153;1.066
06/05/1983;3.147;-6.152;1.065
06/06/1983;3.141;-6.151;1.064
06/07/1983;3.136;-6.15;1.063
06/08/1983;3.125;-6.148;1.062
06/09/1983;3.115;-6.146;1.061
06/10/1983;3.104;-6.145;1.06
06/11/1983;3.094;-6.143;1.059
06/12/1983;3.082;-6.141;1.058
06/13/1983;3.07;-6.14;1.057
06/14/1983;3.064;-6.139;1.056
06/15/1983;3.057;-6.137;1.055
06/16/1983;3.052;-6.136;1.055
06/17/1983;3.044;-6.135;1.054
06/18/1983;3.034;-6.133;1.053
06/19/1983;3.025;-6.132;1.052
06/20/1983;3.013;-6.129;1.051
06/21/1983;3.0;-6.127;1.05
06/22/1983;2.992;-6.125;1.049
06/23/1983;2.983;-6.123;1.048
06/24/1983;2.972;-6.121;1.047
06/25/1983;2.958;-6.12;1.046
06/26/1983;2.949;-6.119;1.045
06/27/1983;2.941;-6.118;1.044
06/28/1983;2.934;-6.116;1.043
06/29/1983;2.925;-6.115;1.042
06/30/1983;2.911;-6.113;1.041
07/01/1983;2.898;-6.111;1.04
07/02/1983;2.892;-6.11;1.039
07/03/1983;2.878;-6.107;1.038
07/04/1983;2.867;-6.106;1.037
07/05/1983;2.855;-6.103;1.036
07/06/1983;2.842;-6.102;1.034
07/07/1983;2.831;-6.1;1.033
07/08/1983;2.818;-6.098;1.032
07/09/1983;2.81;-6.097;1.032
07/10/1983;2.8;-6.095;1.03
07/11/1983;2.793;-6.094;1.029
07/12/1983;2.779;-6.092;1.028
07/13/1983;2.768;-6.089;1.027
07/14/1983;2.754;-6.087;1.026
07/15/1983;2.743;-6.085;1.025
07/16/1983;2.737;-6.083;1.024
07/17/1983;2.728;-6.081;1.023
07/18/1983;2.714;-6.08;1.022
07/19/1983;2.703;-6.078;1.021
07/20/1983;2.692;-6.076;1.02
07/21/1983;2.685;-6.074;1.019
07/22/1983;2.671;-6.073;1.019
07/23/1983;2.663;-6.071;1.018
07/24/1983;2.649;-6.07;1.016
07/25/1983;2.642;-6.068;1.015
07/26/1983;2.633;-6.065;1.015
07/27/1983;2.625;-6.064;1.014
07/28/1983;2.619;-6.063;1.013
07/29/1983;2.608;-6.061;1.012
07/30/1983;2.601;-6.059;1.011
07/31/1983;2.594;-6.057;1.009
08/01/1983;2.581;-6.055;1.008
08/02/1983;2.568;-6.053;1.007
08/03/1983;2.562;-6.051;1.005
08/04/1983;2.55;-6.048;1.004
08/05/1983;2.537;-6.047;1.004
08/06/1983;2.53;-6.045;1.003
08/07/1983;2.52;-6.043;1.002
08/08/1983;2.511;-6.042;1.001
08/09/1983;2.504;-6.041;1.0
08/10/1983;2.493;-6.038;0.998
08/11/1983;2.486;-6.036;0.998
08/12/1983;2.475;-6.033;0.997
08/13/1983;2.462;-6.031;0.996
08/14/1983;2.45;-6.03;0.995
08/15/1983;2.44;-6.027;0.994
08/16/1983;2.427;-6.025;0.994
08/17/1983;2.422;-6.023;0.993
08/18/1983;2.416;-6.021;0.992
08/19/1983;2.404;-6.02;0.991
08/20/1983;2.392;-6.018;0.991
08/21/1983;2.382;-6.016;0.989
08/22/1983;2.374;-6.015;0.988
08/23/1983;2.365;-6.013;0.988
08/24/1983;2.355;-6.01;0.986
08/25/1983;2.343;-6.008;0.985
08/26/1983;2.336;-6.007;0.984
08/27/1983;2.325;-6.005;0.983
08/28/1983;2.312;-6.004;0.982
08/29/1983;2.301;-6.003;0.982
08/30/1983;2.293;-6.0;0.981
08/31/1983;2.286;-5.999;0.979
09/01/1983;2.275;-5.998;0.979
09/02/1983;2.265;-5.997;0.977
09/03/1983;2.259;-5.996;0.976
09/04/1983;2.249;-5.994;0.976
09/05/1983;2.234;-5.993;0.975
09/06/1983;2.226;-5.991;0.974
09/07/1983;2.212;-5.99;0.973
09/08/1983;2.204;-5.988;0.972
09/09/1983;2.193;-5.987;0.972
09/10/1983;2.18;-5.985;0.971
09/11/1983;2.166;-5.984;0.969
09/12/1983;2.158;-5.983;0.968
09/13/1983;2.146;-5.982;0.967
09/14/1983;2.132;-5.98;0.966
09/15/1983;2.118;-5.978;0.965
09/16/1983;2.106;-5.975;0.965
09/17/1983;2.099;-5.973;0.963
09/18/1983;2.086;-5.972;0.962
09/19/1983;2.075;-5.97;0.961
09/20/1983;2.07;-5.969;0.96
09/21/1983;2.065;-5.966;0.96
09/22/1983;2.055;-5.965;0.959
09/23/1983;2.046;-5.963;0.958
09/24/1983;2.037;-5.961;0.957
09/25/1983;2.023;-5.959;0.955
09/26/1983;2.01;-5.957;0.954
09/27/1983;2.001;-5.955;0.953
09/28/1983;1.994;-5.954;0.952
09/29/1983;1.984;-5.952;0.951
09/30/1983;1.974;-5.952;0.95
10/01/1983;1.962;-5.95;0.95
10/02/1983;1.956;-5.949;0.949
10/03/1983;1.948;-5.948;0.948
10/04/1983;1.939;-5.946;0.948
10/05/1983;1.925;-5.944;0.946
10/06/1983;1.917;-5.943;0.945
10/07/1983;1.908;-5.941;0.944
10/08/1983;1.899;-5.939;0.943
10/09/1983;1.892;-5.937;0.942
10/10/1983;1.883;-5.936;0.941
10/11/1983;1.877;-5.934;0.94
10/12/1983;1.87;-5.933;0.939
10/13/1983;1.859;-5.932;0.939
10/14/1983;1.852;-5.93;0.938
10/15/1983;1.843;-5.928;0.937
10/16/1983;1.833;-5.927;0.936
10/17/1983;1.828;-5.926;0.935
10/18/1983;1.822;-5.924;0.933
10/19/1983;1.815;-5.922;0.933
10/20/1983;1.801;-5.919;0.931
10/21/1983;1.794;-5.918;0.93
10/22/1983;1.78;-5.915;0.929
10/23/1983;1.771;-5.914;0.928
10/24/1983;1.757;-5.912;0.927
10/25/1983;1.748;-5.91;0.926
10/26/1983;1.737;-5.909;0.925
10/27/1983;1.731;-5.907;0.924
10/28/1983;1.725;-5.906;0.923
10/29/1983;1.719;-5.904;0.922
10/30/1983;1.707;-5.903;0.921
10/31/1983;1.7;-5.902;0.92
11/01/1983;1.691;-5.9;0.919
11/02/1983;1.681;-5.899;0.918
11/03/1983;1.671;-5.897;0.917
11/04/1983;1.663;-5.896;0.916
11/05/1983;1.652;-5.895;0.915
11/06/1983;1.646;-5.893;0.914
11/07/1983;1.632;-5.891;0.914
11/08/1983;1.62;-5.89;0.913
11/09/1983;1.61;-5.888;0.912
11/10/1983;1.605;-5.887;0.911
11/11/1983;1.591;-5.886;0.91
11/12/1983;1.577;-5.885;0.909
11/13/1983;1.571;-5.884;0.908
11/14/1983;1.563;-5.883;0.907
11/15/1983;1.553;-5.882;0.906
11/16/1983;1.539;-5.879;0.905
11/17/1983;1.532;-5.877;0.904
11/18/1983;1.519;-5.876;0.902
11/19/1983;1.507;-5.873;0.901
11/20/1983;1.494;-5.873;0.901
11/21/1983;1.482;-5.871;0.899
11/22/1983;1.473;-5.869;0.899
11/23/1983;1.458;-5.868;0.898
11/24/1983;1.445;-5.866;0.897
11/25/1983;1.438;-5.865;0.896
11/26/1983;1.425;-5.864;0.895
11/27/1983;1.42;-5.862;0.894
11/28/1983;1.408;-5.86;0.893
11/29/1983;1.395;-5.859;0.892
11/30/1983;1.381;-5.857;0.891
12/01/1983;1.37;-5.855;0.89
12/02/1983;1.364;-5.854;0.89
12/03/1983;1.356;-5.852;0.889
12/04/1983;1.348;-5.85;0.887
12/05/1983;1.341;-5.849;0.887
12/06/1983;1.332;-5.848;0.885
12/07/1983;1.32;-5.845;0.884
12/08/1983;1.308;-5.843;0.884
12/09/1983;1.296;-5.842;0.882
12/10/1983;1.288;-5.841;0.881
12/11/1983;1.28;-5.84;0.88
12/12/1983;1.269;-5.839;0.879
12/13/1983;1.262;-5.836;0.878
12/14/1983;1.254;-5.834;0.878
12/15/1983;1.243;-5.832;0.877
12/16/1983;1.233;-5.83;0.876
12/17/1983;1.221;-5.828;0.875
12/18/1983;1.211;-5.826;0.874
12/19/1983;1.2;-5.825;0.873
12/20/1983;1.189;-5.822;0.872
12/21/1983;1.182;-5.822;0.871
12/22/1983;1.173;-5.819;0.87
12/23/1983;1.163;-5.817;0.869
12/24/1983;1.154;-5.816;0.868
12/25/1983;1.145;-5.814;0.867
12/26/1983;1.139;-5.812;0.866
12/27/1983;1.126;-5.811;0.865
12/28/1983;1.113;-5.809;0.864
12/29/1983;1.107;-5.807;0.863
12/30/1983;1.101;-5.806;0.862
12/31/1983;1.09;-5.805;0.861
01/01/1984;1.077;-5.803;0.859
01/02/1984;1.069;-5.802;0.858
01/03/1984;1.06;-5.8;0.857
01/04/1984;1.045;-5.798;0.856
01/05/1984;1.032;-5.796;0.855
01/06/1984;1.026;-5.795;0.854
01/07/1984;1.02;-5.794;0.853
01/08/1984;1.011;-5.793;0.852
01/09/1984;1.001;-5.792;0.851
01/10/1984;0.994;-5.79;0.85
01/11/1984;0.982;-5.789;0.85
01/12/1984;0.968;-5.787;0.849
01/13/1984;0.963;-5.786;0.848
01/14/1984;0.953;-5.785;0.846
01/15/1984;0.945;-5.783;0.846
01/16/1984;0.931;-5.781;0.845
01/17/1984;0.925;-5.78;0.844
01/18/1984;0.92;-5.779;0.842
01/19/1984;0.906;-5.776;0.842
01/20/1984;0.897;-5.774;0.84
01/21/1984;0.891;-5.772;0.839
01/22/1984;0.884;-5.771;0.838
01/23/1984;0.87;-5.77;0.837
01/24/1984;0.86;-5.768;0.836
01/25/1984;0.851;-5.767;0.835
01/26/1984;0.842;-5.766;0.834
01/27/1984;0.828;-5.764;0.832
01/28/1984;0.816;-5.762;0.831
01/29/1984;0.806;-5.762;0.83
01/30/1984;0.793;-5.76;0.829
01/31/1984;0.784;-5.758;0.828
02/01/1984;0.778;-5.756;0.827
02/02/1984;0.773;-5.754;0.826
02/03/1984;0.767;-5.752;0.825
02/04/1984;0.76;-5.751;0.824
02/05/1984;0.749;-5.75;0.823
02/06/1984;0.738;-5.748;0.822
02/07/1984;0.724;-5.746;0.821
02/08/1984;0.711;-5.744;0.819
02/09/1984;0.7;-5.742;0.819
02/10/1984;0.691;-5.74;0.818
02/11/1984;0.684;-5.739;0.817
02/12/1984;0.677;-5.737;0.815
02/13/1984;0.663;-5.736;0.814
02/14/1984;0.657;-5.735;0.813
02/15/1984;0.649;-5.734;0.812
02/16/1984;0.637;-5.732;0.811
02/17/1984;0.626;-5.73;0.809
02/18/1984;0.612;-5.729;0.808
02/19/1984;0.601;-5.728;0.807
02/20/1984;0.587;-5.726;0.807
02/21/1984;0.573;-5.724;0.806
02/22/1984;0.564;-5.723;0.804
02/23/1984;0.557;-5.721;0.803
02/24/1984;0.548;-5.719;0.801
02/25/1984;0.536;-5.717;0.801
02/26/1984;0.527;-5.716;0.8
02/27/1984;0.52;-5.714;0.798
02/28/1984;0.51;-5.713;0.797
02/29/1984;0.501;-5.712;0.796
03/01/1984;0.495;-5.71;0.795
03/02/1984;0.482;-5.709;0.795
03/03/1984;0.473;-5.708;0.794
03/04/1984;0.464;-5.707;0.793
03/05/1984;0.454;-5.706;0.792
03/06/1984;0.447;-5.705;0.791
03/07/1984;0.433;-5.703;0.79
03/08/1984;0.419;-5.702;0.79
03/09/1984;0.412;-5.7;0.789
03/10/1984;0.405;-5.698;0.788
03/11/1984;0.4;-5.697;0.787
03/12/1984;0.389;-5.696;0.786
03/13/1984;0.382;-5.695;0.784
03/14/1984;0.367;-5.694;0.783
03/15/1984;0.356;-5.693;0.782
03/16/1984;0.349;-5.691;0.781
03/17/1984;0.337;-5.689;0.78
03/18/1984;0.326;-5.687;0.779
03/19/1984;0.313;-5.685;0.779
03/20/1984;0.298;-5.685;0.777
03/21/1984;0.292;-5.684;0.776
03/22/1984;0.281;-5.683;0.775
03/23/1984;0.272;-5.681;0.774
03/24/1984;0.264;-5.68;0.773
03/25/1984;0.252;-5.679;0.772
03/26/1984;0.246;-5.677;0.771
03/27/1984;0.24;-5.676;0.77
03/28/1984;0.226;-5.674;0.77
03/29/1984;0.217;-5.672;0.768
03/30/1984;0.208;-5.671;0.768
03/31/1984;0.196;-5.67;0.767
04/01/1984;0.188;-5.668;0.766
04/02/1984;0.174;-5.666;0.765
04/03/1984;0.167;-5.665;0.764
04/04/1984;0.156;-5.664;0.763
04/05/1984;0.15;-5.662;0.762
04/06/1984;0.14;-5.66;0.761
04/07/1984;0.131;-5.659;0.76
04/08/1984;0.124;-5.658;0.759
04/09/1984;0.116;-5.657;0.757
04/10/1984;0.107;-5.655;0.756
04/11/1984;0.101;-5.654;0.755
04/12/1984;0.095;-5.653;0.755
04/13/1984;0.088;-5.651;0.754
04/14/1984;0.077;-5.649;0.752
04/15/1984;0.069;-5.648;0.751
04/16/1984;0.06;-5.647;0.75
04/17/1984;0.054;-5.646;0.749
04/18/1984;0.04;-5.645;0.748
04/19/1984;0.03;-5.644;0.747
04/20/1984;0.019;-5.643;0.746
04/21/1984;0.005;-5.641;0.745
