#Atlantis NPP, unit 5
#date;bc;ao;fha
05/11/1992;5.127;-6.328;1.363
05/12/1992;5.116;-6.326;1.361
05/13/1992;5.104;-6.323;1.36
05/14/1992;5.093;-6.32;1.36
05/15/1992;5.085;-6.316;1.359
05/16/1992;5.077;-6.315;1.358
05/17/1992;5.066;-6.311;1.357
05/18/1992;5.053;-6.308;1.356
05/19/1992;5.045;-6.306;1.355
05/20/1992;5.032;-6.303;1.353
05/21/1992;5.024;-6.3;1.352
05/22/1992;5.017;-6.298;1.351
05/23/1992;5.012;-6.296;1.35
05/24/1992;5.004;-6.293;1.349
05/25/1992;4.994;-6.289;1.348
05/26/1992;4.989;-6.288;1.347
05/27/1992;4.979;-6.286;1.346
05/28/1992;4.969;-6.284;1.345
05/29/1992;4.96;-6.282;1.344
05/30/1992;4.948;-6.279;1.343
05/31/1992;4.934;-6.277;1.342
06/01/1992;4.924;-6.275;1.341
06/02/1992;4.918;-6.274;1.339
06/03/1992;4.909;-6.27;1.338
06/04/1992;4.897;-6.268;1.337
06/05/1992;4.887;-6.265;1.335
06/06/1992;4.881;-6.263;1.334
06/07/1992;4.866;-6.261;1.333
06/08/1992;4.859;-6.258;1.331
06/09/1992;4.845;-6.255;1.33
06/10/1992;4.831;-6.253;1.329
06/11/1992;4.824;-6.252;1.328
06/12/1992;4.819;-6.25;1.327
06/13/1992;4.808;-6.248;1.326
06/14/1992;4.795;-6.246;1.325
06/15/1992;4.783;-6.244;1.324
06/16/1992;4.77;-6.242;1.323
06/17/1992;4.761;-6.239;1.322
06/18/1992;4.75;-6.237;1.321
06/19/1992;4.743;-6.234;1.32
06/20/1992;4.738;-6.232;1.319
06/21/1992;4.728;-6.231;1.318
06/22/1992;4.714;-6.228;1.318
06/23/1992;4.707;-6.225;1.317
06/24/1992;4.701;-6.222;1.316
06/25/1992;4.694;-6.22;1.315
06/26/1992;4.685;-6.218;1.315
06/27/1992;4.671;-6.214;1.313
06/28/1992;4.663;-6.212;1.313
06/29/1992;4.653;-6.21;1.311
06/30/1992;4.644;-6.207;1.31
07/01/1992;4.632;-6.206;1.31
07/02/1992;4.617;-6.203;1.309
07/03/1992;4.612;-6.2;1.308
07/04/1992;4.598;-6.198;1.307
07/05/1992;4.585;-6.195;1.306
07/06/1992;4.576;-6.193;1.305
07/07/1992;4.568;-6.19;1.304
07/08/1992;4.555;-6.187;1.303
07/09/1992;4.546;-6.184;1.302
07/10/1992;4.531;-6.183;1.3
07/11/1992;4.517;-6.18;1.3
07/12/1992;4.505;-6.176;1.299
07/13/1992;4.495;-6.175;1.298
07/14/1992;4.487;-6.172;1.297
07/15/1992;4.482;-6.17;1.296
07/16/1992;4.471;-6.167;1.295
07/17/1992;4.458;-6.166;1.294
07/18/1992;4.445;-6.164;1.293
07/19/1992;4.436;-6.163;1.292
07/20/1992;4.424;-6.16;1.291
07/21/1992;4.412;-6.158;1.29
07/22/1992;4.401;-6.157;1.288
07/23/1992;4.393;-6.155;1.288
07/24/1992;4.381;-6.154;1.287
07/25/1992;4.374;-6.152;1.286
07/26/1992;4.36;-6.15;1.285
07/27/1992;4.354;-6.148;1.284
07/28/1992;4.341;-6.145;1.283
07/29/1992;4.328;-6.143;1.282
07/30/1992;4.318;-6.14;1.281
07/31/1992;4.31;-6.138;1.28
08/01/1992;4.3;-6.137;1.279
08/02/1992;4.293;-6.136;1.278
08/03/1992;4.288;-6.134;1.277
08/04/1992;4.278;-6.131;1.276
08/05/1992;4.269;-6.129;1.275
08/06/1992;4.262;-6.127;1.273
08/07/1992;4.249;-6.125;1.272
08/08/1992;4.241;-6.122;1.271
08/09/1992;4.227;-6.12;1.27
08/10/1992;4.214;-6.117;1.269
08/11/1992;4.205;-6.116;1.268
08/12/1992;4.193;-6.114;1.268
08/13/1992;4.186;-6.113;1.266
08/14/1992;4.179;-6.112;1.265
08/15/1992;4.17;-6.111;1.264
08/16/1992;4.159;-6.108;1.263
08/17/1992;4.153;-6.106;1.262
08/18/1992;4.148;-6.103;1.262
08/19/1992;4.139;-6.102;1.261
08/20/1992;4.129;-6.1;1.259
08/21/1992;4.115;-6.099;1.258
08/22/1992;4.104;-6.097;1.258
08/23/1992;4.095;-6.094;1.257
08/24/1992;4.086;-6.093;1.256
08/25/1992;4.077;-6.091;1.255
08/26/1992;4.063;-6.09;1.254
08/27/1992;4.052;-6.088;1.253
08/28/1992;4.04;-6.085;1.252
08/29/1992;4.026;-6.083;1.251
08/30/1992;4.017;-6.08;1.249
08/31/1992;4.01;-6.078;1.249
09/01/1992;4.003;-6.075;1.248
09/02/1992;3.995;-6.073;1.247
09/03/1992;3.987;-6.072;1.246
09/04/1992;3.977;-6.069;1.244
09/05/1992;3.966;-6.067;1.243
09/06/1992;3.956;-6.065;1.242
09/07/1992;3.947;-6.062;1.24
09/08/1992;3.937;-6.06;1.239
09/09/1992;3.931;-6.057;1.238
09/10/1992;3.92;-6.055;1.237
09/11/1992;3.906;-6.054;1.236
09/12/1992;3.899;-6.052;1.235
09/13/1992;3.891;-6.051;1.234
09/14/1992;3.879;-6.049;1.233
09/15/1992;3.87;-6.047;1.232
09/16/1992;3.856;-6.046;1.231
09/17/1992;3.841;-6.044;1.23
09/18/1992;3.828;-6.041;1.229
09/19/1992;3.819;-6.04;1.228
09/20/1992;3.813;-6.039;1.227
09/21/1992;3.799;-6.037;1.226
09/22/1992;3.787;-6.034;1.225
09/23/1992;3.779;-6.032;1.223
09/24/1992;3.767;-6.029;1.223
09/25/1992;3.759;-6.027;1.222
09/26/1992;3.753;-6.024;1.221
09/27/1992;3.748;-6.022;1.22
09/28/1992;3.739;-6.019;1.219
09/29/1992;3.733;-6.017;1.218
09/30/1992;3.718;-6.015;1.217
10/01/1992;3.707;-6.012;1.216
10/02/1992;3.697;-6.011;1.215
10/03/1992;3.688;-6.009;1.214
10/04/1992;3.673;-6.007;1.212
10/05/1992;3.659;-6.005;1.212
10/06/1992;3.648;-6.002;1.211
10/07/1992;3.637;-6.001;1.21
10/08/1992;3.628;-5.999;1.209
10/09/1992;3.621;-5.998;1.207
10/10/1992;3.612;-5.996;1.206
10/11/1992;3.598;-5.995;1.205
10/12/1992;3.583;-5.994;1.204
10/13/1992;3.575;-5.992;1.203
10/14/1992;3.569;-5.989;1.202
10/15/1992;3.561;-5.988;1.2
10/16/1992;3.548;-5.985;1.199
10/17/1992;3.537;-5.983;1.198
10/18/1992;3.528;-5.981;1.197
10/19/1992;3.522;-5.978;1.195
10/20/1992;3.508;-5.976;1.194
10/21/1992;3.495;-5.973;1.193
10/22/1992;3.483;-5.972;1.192
10/23/1992;3.474;-5.969;1.191
10/24/1992;3.462;-5.968;1.191
10/25/1992;3.448;-5.966;1.19
10/26/1992;3.437;-5.964;1.189
10/27/1992;3.432;-5.962;1.188
10/28/1992;3.418;-5.961;1.187
10/29/1992;3.404;-5.959;1.186
10/30/1992;3.39;-5.957;1.185
10/31/1992;3.378;-5.954;1.184
11/01/1992;3.369;-5.952;1.183
11/02/1992;3.363;-5.95;1.182
11/03/1992;3.356;-5.947;1.181
11/04/1992;3.35;-5.946;1.18
11/05/1992;3.344;-5.944;1.178
11/06/1992;3.335;-5.943;1.177
11/07/1992;3.329;-5.941;1.176
11/08/1992;3.318;-5.939;1.175
11/09/1992;3.31;-5.937;1.175
11/10/1992;3.301;-5.935;1.173
11/11/1992;3.295;-5.934;1.172
11/12/1992;3.283;-5.933;1.171
11/13/1992;3.268;-5.931;1.17
11/14/1992;3.262;-5.929;1.169
11/15/1992;3.249;-5.926;1.168
11/16/1992;3.244;-5.925;1.167
11/17/1992;3.233;-5.922;1.166
11/18/1992;3.218;-5.92;1.165
11/19/1992;3.213;-5.918;1.164
11/20/1992;3.202;-5.917;1.163
11/21/1992;3.196;-5.915;1.162
11/22/1992;3.182;-5.914;1.162
11/23/1992;3.168;-5.911;1.161
11/24/1992;3.155;-5.909;1.16
11/25/1992;3.141;-5.907;1.159
11/26/1992;3.133;-5.905;1.158
11/27/1992;3.125;-5.903;1.157
11/28/1992;3.117;-5.901;1.156
11/29/1992;3.11;-5.899;1.155
11/30/1992;3.096;-5.897;1.155
12/01/1992;3.09;-5.895;1.154
12/02/1992;3.084;-5.893;1.153
12/03/1992;3.075;-5.892;1.153
12/04/1992;3.062;-5.89;1.152
12/05/1992;3.053;-5.888;1.152
12/06/1992;3.042;-5.886;1.151
12/07/1992;3.037;-5.884;1.15
12/08/1992;3.028;-5.881;1.149
12/09/1992;3.015;-5.88;1.148
12/10/1992;3.003;-5.879;1.147
12/11/1992;2.993;-5.877;1.146
12/12/1992;2.985;-5.875;1.145
12/13/1992;2.973;-5.873;1.144
12/14/1992;2.962;-5.872;1.143
12/15/1992;2.954;-5.869;1.141
12/16/1992;2.945;-5.867;1.14
12/17/1992;2.939;-5.866;1.139
12/18/1992;2.933;-5.865;1.138
12/19/1992;2.924;-5.863;1.137
12/20/1992;2.909;-5.861;1.136
12/21/1992;2.902;-5.859;1.135
12/22/1992;2.893;-5.856;1.135
12/23/1992;2.886;-5.854;1.134
12/24/1992;2.877;-5.853;1.133
12/25/1992;2.867;-5.851;1.133
12/26/1992;2.859;-5.85;1.132
12/27/1992;2.849;-5.848;1.131
12/28/1992;2.844;-5.846;1.13
12/29/1992;2.835;-5.845;1.129
12/30/1992;2.822;-5.844;1.129
12/31/1992;2.813;-5.842;1.128
01/01/1993;2.803;-5.841;1.127
01/02/1993;2.793;-5.839;1.126
01/03/1993;2.788;-5.837;1.125
01/04/1993;2.775;-5.836;1.124
01/05/1993;2.769;-5.835;1.123
01/06/1993;2.755;-5.833;1.122
01/07/1993;2.743;-5.83;1.122
01/08/1993;2.729;-5.828;1.121
01/09/1993;2.72;-5.827;1.12
01/10/1993;2.709;-5.824;1.119
01/11/1993;2.698;-5.822;1.118
01/12/1993;2.686;-5.821;1.116
01/13/1993;2.675;-5.818;1.115
01/14/1993;2.668;-5.816;1.114
01/15/1993;2.661;-5.815;1.112
01/16/1993;2.646;-5.814;1.112
01/17/1993;2.638;-5.811;1.111
01/18/1993;2.624;-5.809;1.11
01/19/1993;2.614;-5.807;1.109
01/20/1993;2.607;-5.805;1.108
01/21/1993;2.601;-5.804;1.108
01/22/1993;2.591;-5.802;1.107
01/23/1993;2.579;-5.8;1.106
01/24/1993;2.572;-5.799;1.105
01/25/1993;2.563;-5.797;1.103
01/26/1993;2.553;-5.795;1.103
01/27/1993;2.545;-5.792;1.101
01/28/1993;2.538;-5.791;1.1
01/29/1993;2.529;-5.789;1.1
01/30/1993;2.515;-5.787;1.098
01/31/1993;2.502;-5.786;1.097
02/01/1993;2.491;-5.784;1.096
02/02/1993;2.483;-5.784;1.095
02/03/1993;2.474;-5.782;1.095
02/04/1993;2.46;-5.78;1.094
02/05/1993;2.454;-5.779;1.093
02/06/1993;2.445;-5.778;1.092
02/07/1993;2.432;-5.776;1.091
02/08/1993;2.419;-5.775;1.09
02/09/1993;2.408;-5.773;1.089
02/10/1993;2.393;-5.772;1.088
02/11/1993;2.385;-5.77;1.087
02/12/1993;2.376;-5.768;1.086
02/13/1993;2.366;-5.766;1.085
02/14/1993;2.353;-5.764;1.084
02/15/1993;2.339;-5.763;1.083
02/16/1993;2.327;-5.762;1.082
02/17/1993;2.318;-5.759;1.08
02/18/1993;2.313;-5.757;1.079
02/19/1993;2.3;-5.755;1.078
02/20/1993;2.295;-5.754;1.077
02/21/1993;2.288;-5.752;1.076
02/22/1993;2.276;-5.751;1.075
02/23/1993;2.262;-5.749;1.075
02/24/1993;2.247;-5.748;1.074
02/25/1993;2.238;-5.746;1.073
02/26/1993;2.227;-5.744;1.072
02/27/1993;2.218;-5.742;1.071
02/28/1993;2.208;-5.74;1.071
03/01/1993;2.2;-5.738;1.069
03/02/1993;2.185;-5.736;1.069
03/03/1993;2.176;-5.734;1.068
03/04/1993;2.168;-5.732;1.067
03/05/1993;2.155;-5.73;1.066
03/06/1993;2.149;-5.729;1.065
03/07/1993;2.143;-5.728;1.064
03/08/1993;2.134;-5.727;1.062
03/09/1993;2.128;-5.724;1.062
03/10/1993;2.12;-5.722;1.061
03/11/1993;2.108;-5.72;1.06
03/12/1993;2.097;-5.718;1.059
03/13/1993;2.09;-5.717;1.058
03/14/1993;2.079;-5.714;1.057
03/15/1993;2.067;-5.713;1.056
03/16/1993;2.06;-5.712;1.055
03/17/1993;2.047;-5.71;1.054
03/18/1993;2.034;-5.708;1.053
03/19/1993;2.025;-5.706;1.053
03/20/1993;2.018;-5.705;1.052
03/21/1993;2.011;-5.704;1.051
03/22/1993;2.0;-5.702;1.05
03/23/1993;1.986;-5.7;1.049
03/24/1993;1.978;-5.698;1.048
03/25/1993;1.972;-5.696;1.047
03/26/1993;1.96;-5.694;1.046
03/27/1993;1.947;-5.693;1.045
03/28/1993;1.938;-5.69;1.045
03/29/1993;1.932;-5.689;1.044
03/30/1993;1.925;-5.687;1.042
03/31/1993;1.917;-5.684;1.041
04/01/1993;1.91;-5.683;1.04
04/02/1993;1.9;-5.681;1.039
04/03/1993;1.885;-5.679;1.039
04/04/1993;1.871;-5.678;1.037
04/05/1993;1.866;-5.676;1.036
04/06/1993;1.857;-5.674;1.036
04/07/1993;1.851;-5.673;1.035
04/08/1993;1.842;-5.671;1.034
04/09/1993;1.835;-5.669;1.032
04/10/1993;1.821;-5.668;1.032
04/11/1993;1.816;-5.667;1.03
04/12/1993;1.811;-5.665;1.029
04/13/1993;1.802;-5.664;1.029
04/14/1993;1.789;-5.662;1.027
04/15/1993;1.782;-5.66;1.026
04/16/1993;1.776;-5.659;1.025
04/17/1993;1.761;-5.657;1.025
04/18/1993;1.748;-5.655;1.024
04/19/1993;1.738;-5.654;1.023
04/20/1993;1.724;-5.652;1.022
04/21/1993;1.717;-5.65;1.021
04/22/1993;1.712;-5.649;1.02
04/23/1993;1.698;-5.648;1.02
04/24/1993;1.692;-5.646;1.019
04/25/1993;1.683;-5.644;1.018
04/26/1993;1.671;-5.642;1.017
04/27/1993;1.658;-5.641;1.016
04/28/1993;1.645;-5.639;1.014
04/29/1993;1.639;-5.638;1.013
04/30/1993;1.632;-5.636;1.012
05/01/1993;1.624;-5.634;1.011
05/02/1993;1.613;-5.633;1.01
05/03/1993;1.599;-5.631;1.009
05/04/1993;1.592;-5.63;1.008
05/05/1993;1.582;-5.628;1.007
05/06/1993;1.575;-5.627;1.006
05/07/1993;1.566;-5.625;1.005
05/08/1993;1.557;-5.624;1.004
05/09/1993;1.547;-5.622;1.003
05/10/1993;1.535;-5.622;1.002
05/11/1993;1.529;-5.62;1.001
05/12/1993;1.522;-5.618;0.999
05/13/1993;1.516;-5.617;0.998
05/14/1993;1.505;-5.615;0.997
05/15/1993;1.494;-5.615;0.996
05/16/1993;1.487;-5.613;0.995
05/17/1993;1.473;-5.612;0.994
05/18/1993;1.467;-5.61;0.994
05/19/1993;1.462;-5.608;0.993
05/20/1993;1.453;-5.606;0.992
05/21/1993;1.443;-5.605;0.991
05/22/1993;1.432;-5.603;0.99
05/23/1993;1.42;-5.602;0.989
05/24/1993;1.414;-5.6;0.988
05/25/1993;1.4;-5.599;0.987
05/26/1993;1.391;-5.597;0.986
05/27/1993;1.385;-5.595;0.985
05/28/1993;1.378;-5.593;0.984
05/29/1993;1.367;-5.591;0.983
05/30/1993;1.355;-5.589;0.982
05/31/1993;1.341;-5.588;0.981
06/01/1993;1.332;-5.586;0.98
06/02/1993;1.321;-5.584;0.979
06/03/1993;1.315;-5.583;0.978
06/04/1993;1.304;-5.581;0.977
06/05/1993;1.294;-5.58;0.976
06/06/1993;1.288;-5.578;0.975
06/07/1993;1.274;-5.577;0.975
06/08/1993;1.259;-5.575;0.973
06/09/1993;1.253;-5.574;0.972
06/10/1993;1.241;-5.572;0.97
06/11/1993;1.227;-5.57;0.97
06/12/1993;1.222;-5.568;0.969
06/13/1993;1.216;-5.566;0.968
06/14/1993;1.202;-5.565;0.967
06/15/1993;1.192;-5.563;0.966
06/16/1993;1.186;-5.562;0.965
06/17/1993;1.178;-5.561;0.963
06/18/1993;1.165;-5.56;0.963
06/19/1993;1.152;-5.559;0.962
06/20/1993;1.139;-5.557;0.961
06/21/1993;1.126;-5.556;0.96
06/22/1993;1.114;-5.554;0.959
06/23/1993;1.108;-5.552;0.958
06/24/1993;1.095;-5.55;0.957
06/25/1993;1.087;-5.548;0.956
06/26/1993;1.08;-5.546;0.955
06/27/1993;1.071;-5.544;0.954
06/28/1993;1.059;-5.542;0.953
06/29/1993;1.044;-5.541;0.952
06/30/1993;1.033;-5.539;0.951
07/01/1993;1.02;-5.537;0.95
07/02/1993;1.014;-5.535;0.948
07/03/1993;1.008;-5.533;0.947
07/04/1993;0.998;-5.532;0.946
07/05/1993;0.988;-5.531;0.945
07/06/1993;0.978;-5.529;0.944
07/07/1993;0.966;-5.528;0.943
07/08/1993;0.957;-5.526;0.942
07/09/1993;0.947;-5.525;0.941
07/10/1993;0.937;-5.524;0.939
07/11/1993;0.923;-5.522;0.938
07/12/1993;0.917;-5.521;0.937
07/13/1993;0.91;-5.519;0.937
07/14/1993;0.9;-5.518;0.935
07/15/1993;0.895;-5.517;0.935
07/16/1993;0.887;-5.515;0.934
07/17/1993;0.877;-5.514;0.933
07/18/1993;0.869;-5.513;0.932
07/19/1993;0.864;-5.511;0.931
07/20/1993;0.85;-5.509;0.93
07/21/1993;0.839;-5.508;0.929
07/22/1993;0.83;-5.506;0.928
07/23/1993;0.818;-5.505;0.927
07/24/1993;0.807;-5.503;0.926
07/25/1993;0.797;-5.502;0.925
07/26/1993;0.782;-5.501;0.924
07/27/1993;0.774;-5.5;0.924
07/28/1993;0.766;-5.499;0.923
07/29/1993;0.757;-5.498;0.922
07/30/1993;0.743;-5.497;0.922
07/31/1993;0.734;-5.495;0.921
08/01/1993;0.723;-5.493;0.92
08/02/1993;0.713;-5.492;0.919
08/03/1993;0.698;-5.491;0.918
08/04/1993;0.692;-5.49;0.917
08/05/1993;0.682;-5.488;0.916
08/06/1993;0.674;-5.486;0.914
08/07/1993;0.665;-5.484;0.913
08/08/1993;0.651;-5.483;0.912
08/09/1993;0.637;-5.481;0.911
08/10/1993;0.628;-5.479;0.91
08/11/1993;0.616;-5.478;0.908
08/12/1993;0.604;-5.477;0.907
08/13/1993;0.598;-5.475;0.906
08/14/1993;0.587;-5.473;0.905
08/15/1993;0.575;-5.471;0.904
08/16/1993;0.561;-5.469;0.903
08/17/1993;0.553;-5.468;0.902
08/18/1993;0.544;-5.467;0.901
08/19/1993;0.53;-5.465;0.9
08/20/1993;0.518;-5.464;0.899
08/21/1993;0.506;-5.462;0.898
08/22/1993;0.493;-5.461;0.897
08/23/1993;0.485;-5.459;0.896
08/24/1993;0.476;-5.457;0.895
08/25/1993;0.471;-5.455;0.894
08/26/1993;0.463;-5.453;0.893
08/27/1993;0.449;-5.452;0.892
08/28/1993;0.434;-5.451;0.891
08/29/1993;0.42;-5.449;0.889
08/30/1993;0.405;-5.448;0.888
08/31/1993;0.394;-5.446;0.888
09/01/1993;0.384;-5.443;0.887
09/02/1993;0.379;-5.442;0.886
09/03/1993;0.371;-5.441;0.885
09/04/1993;0.357;-5.439;0.884
09/05/1993;0.345;-5.437;0.883
09/06/1993;0.333;-5.436;0.882
09/07/1993;0.328;-5.434;0.881
09/08/1993;0.318;-5.432;0.879
09/09/1993;0.306;-5.431;0.878
09/10/1993;0.3;-5.429;0.878
09/11/1993;0.292;-5.428;0.876
09/12/1993;0.278;-5.426;0.875
09/13/1993;0.266;-5.425;0.874
09/14/1993;0.253;-5.424;0.873
09/15/1993;0.247;-5.423;0.872
09/16/1993;0.233;-5.421;0.871
09/17/1993;0.218;-5.419;0.869
09/18/1993;0.207;-5.417;0.868
09/19/1993;0.194;-5.415;0.867
09/20/1993;0.186;-5.414;0.866
09/21/1993;0.179;-5.412;0.865
09/22/1993;0.17;-5.411;0.864
09/23/1993;0.159;-5.408;0.863
09/24/1993;0.152;-5.406;0.862
09/25/1993;0.145;-5.405;0.861
09/26/1993;0.132;-5.403;0.859
09/27/1993;0.123;-5.401;0.858
09/28/1993;0.116;-5.4;0.857
09/29/1993;0.111;-5.398;0.856
09/30/1993;0.096;-5.397;0.855
10/01/1993;0.09;-5.395;0.854
10/02/1993;0.08;-5.393;0.853
10/03/1993;0.069;-5.391;0.851
10/04/1993;0.058;-5.389;0.85
10/05/1993;0.049;-5.388;0.849
10/06/1993;0.04;-5.387;0.848
10/07/1993;0.027;-5.385;0.847
10/08/1993;0.014;-5.384;0.847
10/09/1993;0.002;-5.382;0.845
