#CandyMountain NPP, unit 9
#date;fha;ao;bc
1995-03-14;1.186;-7.378;3.713
1995-03-15;1.185;-7.375;3.698
1995-03-16;1.185;-7.373;3.685
1995-03-17;1.184;-7.371;3.671
1995-03-18;1.183;-7.368;3.662
1995-03-19;1.182;-7.367;3.647
1995-03-20;1.181;-7.365;3.641
1995-03-21;1.18;-7.362;3.635
1995-03-22;1.179;-7.36;3.626
1995-03-23;1.178;-7.358;3.611
1995-03-24;1.177;-7.357;3.606
1995-03-25;1.177;-7.354;3.598
1995-03-26;1.176;-7.352;3.585
1995-03-27;1.175;-7.35;3.571
1995-03-28;1.174;-7.349;3.557
1995-03-29;1.173;-7.348;3.547
1995-03-30;1.173;-7.346;3.537
1995-03-31;1.172;-7.345;3.529
1995-04-01;1.171;-7.344;3.521
1995-04-02;1.17;-7.342;3.514
1995-04-03;1.169;-7.34;3.501
1995-04-04;1.168;-7.339;3.495
1995-04-05;1.167;-7.337;3.486
1995-04-06;1.166;-7.336;3.475
1995-04-07;1.165;-7.333;3.461
1995-04-08;1.164;-7.33;3.455
1995-04-09;1.162;-7.328;3.446
1995-04-10;1.161;-7.326;3.434
1995-04-11;1.161;-7.324;3.427
1995-04-12;1.16;-7.322;3.414
1995-04-13;1.159;-7.32;3.407
1995-04-14;1.158;-7.319;3.396
1995-04-15;1.157;-7.316;3.391
1995-04-16;1.156;-7.315;3.38
1995-04-17;1.155;-7.313;3.372
1995-04-18;1.154;-7.31;3.358
1995-04-19;1.153;-7.308;3.345
1995-04-20;1.152;-7.306;3.33
1995-04-21;1.151;-7.304;3.316
1995-04-22;1.151;-7.303;3.307
1995-04-23;1.149;-7.3;3.295
1995-04-24;1.148;-7.299;3.284
1995-04-25;1.148;-7.297;3.275
1995-04-26;1.147;-7.296;3.26
1995-04-27;1.146;-7.294;3.249
1995-04-28;1.145;-7.293;3.239
1995-04-29;1.145;-7.291;3.226
1995-04-30;1.144;-7.289;3.214
1995-05-01;1.143;-7.287;3.206
1995-05-02;1.142;-7.286;3.199
1995-05-03;1.141;-7.284;3.187
1995-05-04;1.14;-7.282;3.177
1995-05-05;1.138;-7.281;3.17
1995-05-06;1.138;-7.278;3.158
1995-05-07;1.137;-7.276;3.153
1995-05-08;1.135;-7.274;3.138
1995-05-09;1.135;-7.273;3.125
1995-05-10;1.134;-7.272;3.116
1995-05-11;1.133;-7.27;3.102
1995-05-12;1.132;-7.268;3.097
1995-05-13;1.132;-7.266;3.082
1995-05-14;1.131;-7.265;3.073
1995-05-15;1.13;-7.263;3.066
1995-05-16;1.129;-7.261;3.058
1995-05-17;1.127;-7.258;3.044
1995-05-18;1.126;-7.256;3.032
1995-05-19;1.125;-7.255;3.018
1995-05-20;1.124;-7.253;3.004
1995-05-21;1.123;-7.251;2.992
1995-05-22;1.122;-7.249;2.979
1995-05-23;1.121;-7.247;2.969
1995-05-24;1.12;-7.244;2.958
1995-05-25;1.118;-7.242;2.943
1995-05-26;1.117;-7.24;2.928
1995-05-27;1.116;-7.238;2.916
1995-05-28;1.115;-7.237;2.909
1995-05-29;1.114;-7.235;2.904
1995-05-30;1.113;-7.233;2.891
1995-05-31;1.112;-7.232;2.879
1995-06-01;1.111;-7.23;2.865
1995-06-02;1.109;-7.228;2.851
1995-06-03;1.108;-7.227;2.841
1995-06-04;1.107;-7.225;2.836
1995-06-05;1.106;-7.224;2.826
1995-06-06;1.106;-7.222;2.82
1995-06-07;1.105;-7.221;2.814
1995-06-08;1.104;-7.22;2.803
1995-06-09;1.103;-7.218;2.795
1995-06-10;1.102;-7.217;2.786
1995-06-11;1.102;-7.214;2.776
1995-06-12;1.101;-7.212;2.765
1995-06-13;1.1;-7.209;2.758
1995-06-14;1.1;-7.208;2.751
1995-06-15;1.099;-7.206;2.744
1995-06-16;1.097;-7.204;2.732
1995-06-17;1.097;-7.203;2.725
1995-06-18;1.096;-7.201;2.719
1995-06-19;1.095;-7.198;2.705
1995-06-20;1.095;-7.197;2.696
1995-06-21;1.093;-7.196;2.688
1995-06-22;1.092;-7.195;2.678
1995-06-23;1.091;-7.193;2.673
1995-06-24;1.09;-7.192;2.662
1995-06-25;1.089;-7.19;2.656
1995-06-26;1.088;-7.189;2.644
1995-06-27;1.087;-7.186;2.637
1995-06-28;1.086;-7.185;2.627
1995-06-29;1.085;-7.184;2.616
1995-06-30;1.084;-7.181;2.606
1995-07-01;1.083;-7.179;2.596
1995-07-02;1.082;-7.178;2.59
1995-07-03;1.081;-7.176;2.584
1995-07-04;1.08;-7.174;2.57
1995-07-05;1.079;-7.172;2.556
1995-07-06;1.078;-7.17;2.544
1995-07-07;1.077;-7.168;2.538
1995-07-08;1.076;-7.167;2.526
1995-07-09;1.074;-7.166;2.515
1995-07-10;1.074;-7.163;2.502
1995-07-11;1.073;-7.162;2.494
1995-07-12;1.072;-7.161;2.481
1995-07-13;1.071;-7.158;2.474
1995-07-14;1.07;-7.156;2.466
1995-07-15;1.069;-7.155;2.451
1995-07-16;1.068;-7.152;2.439
1995-07-17;1.067;-7.151;2.427
1995-07-18;1.066;-7.149;2.421
1995-07-19;1.066;-7.147;2.411
1995-07-20;1.064;-7.144;2.4
1995-07-21;1.063;-7.143;2.394
1995-07-22;1.061;-7.142;2.382
1995-07-23;1.061;-7.14;2.377
1995-07-24;1.06;-7.138;2.363
1995-07-25;1.059;-7.136;2.358
1995-07-26;1.058;-7.134;2.343
1995-07-27;1.057;-7.132;2.333
1995-07-28;1.056;-7.13;2.328
1995-07-29;1.055;-7.129;2.317
1995-07-30;1.054;-7.127;2.309
1995-07-31;1.053;-7.125;2.297
1995-08-01;1.052;-7.124;2.284
1995-08-02;1.051;-7.123;2.27
1995-08-03;1.05;-7.121;2.257
1995-08-04;1.049;-7.119;2.252
1995-08-05;1.048;-7.117;2.237
1995-08-06;1.048;-7.115;2.231
1995-08-07;1.046;-7.114;2.22
1995-08-08;1.045;-7.112;2.207
1995-08-09;1.044;-7.111;2.194
1995-08-10;1.043;-7.109;2.188
1995-08-11;1.042;-7.108;2.179
1995-08-12;1.041;-7.105;2.166
1995-08-13;1.04;-7.104;2.151
1995-08-14;1.04;-7.102;2.139
1995-08-15;1.039;-7.101;2.134
1995-08-16;1.037;-7.099;2.128
1995-08-17;1.037;-7.098;2.113
1995-08-18;1.036;-7.097;2.102
1995-08-19;1.034;-7.095;2.095
1995-08-20;1.033;-7.093;2.084
1995-08-21;1.032;-7.091;2.07
1995-08-22;1.031;-7.09;2.065
1995-08-23;1.031;-7.089;2.055
1995-08-24;1.03;-7.086;2.049
1995-08-25;1.029;-7.084;2.043
1995-08-26;1.028;-7.083;2.031
1995-08-27;1.027;-7.08;2.025
1995-08-28;1.026;-7.078;2.014
1995-08-29;1.024;-7.076;2.005
1995-08-30;1.023;-7.076;1.995
1995-08-31;1.023;-7.074;1.988
1995-09-01;1.022;-7.073;1.979
1995-09-02;1.021;-7.071;1.966
1995-09-03;1.02;-7.069;1.957
1995-09-04;1.019;-7.067;1.948
1995-09-05;1.018;-7.065;1.937
1995-09-06;1.017;-7.063;1.93
1995-09-07;1.016;-7.061;1.918
1995-09-08;1.015;-7.059;1.904
1995-09-09;1.015;-7.058;1.892
1995-09-10;1.014;-7.056;1.878
1995-09-11;1.012;-7.055;1.864
1995-09-12;1.011;-7.054;1.851
1995-09-13;1.011;-7.052;1.843
1995-09-14;1.01;-7.051;1.831
1995-09-15;1.009;-7.049;1.823
1995-09-16;1.009;-7.048;1.815
1995-09-17;1.008;-7.046;1.805
1995-09-18;1.006;-7.044;1.798
1995-09-19;1.005;-7.042;1.788
1995-09-20;1.004;-7.04;1.778
1995-09-21;1.003;-7.038;1.772
1995-09-22;1.002;-7.036;1.757
1995-09-23;1.001;-7.034;1.748
1995-09-24;1.0;-7.033;1.741
1995-09-25;0.998;-7.031;1.728
1995-09-26;0.998;-7.029;1.721
1995-09-27;0.996;-7.027;1.714
1995-09-28;0.995;-7.026;1.707
1995-09-29;0.994;-7.024;1.698
1995-09-30;0.993;-7.023;1.689
1995-10-01;0.992;-7.02;1.679
1995-10-02;0.992;-7.018;1.669
1995-10-03;0.99;-7.017;1.656
1995-10-04;0.99;-7.015;1.642
1995-10-05;0.989;-7.013;1.635
1995-10-06;0.988;-7.012;1.627
1995-10-07;0.986;-7.01;1.615
1995-10-08;0.985;-7.01;1.603
1995-10-09;0.984;-7.007;1.591
1995-10-10;0.983;-7.005;1.586
1995-10-11;0.982;-7.003;1.576
1995-10-12;0.981;-7.002;1.565
1995-10-13;0.98;-6.999;1.56
1995-10-14;0.979;-6.997;1.55
1995-10-15;0.979;-6.995;1.537
1995-10-16;0.977;-6.994;1.528
1995-10-17;0.977;-6.992;1.514
1995-10-18;0.976;-6.99;1.506
1995-10-19;0.975;-6.989;1.492
1995-10-20;0.974;-6.988;1.481
1995-10-21;0.973;-6.986;1.467
1995-10-22;0.972;-6.985;1.453
1995-10-23;0.97;-6.984;1.448
1995-10-24;0.969;-6.983;1.438
1995-10-25;0.969;-6.982;1.425
1995-10-26;0.968;-6.981;1.416
1995-10-27;0.967;-6.98;1.41
1995-10-28;0.967;-6.977;1.399
1995-10-29;0.966;-6.976;1.391
1995-10-30;0.965;-6.975;1.379
1995-10-31;0.964;-6.974;1.373
1995-11-01;0.963;-6.972;1.362
1995-11-02;0.962;-6.97;1.349
1995-11-03;0.961;-6.969;1.343
1995-11-04;0.96;-6.967;1.331
1995-11-05;0.958;-6.966;1.323
1995-11-06;0.957;-6.964;1.313
1995-11-07;0.956;-6.963;1.298
1995-11-08;0.955;-6.961;1.286
1995-11-09;0.955;-6.959;1.28
1995-11-10;0.954;-6.958;1.275
1995-11-11;0.954;-6.957;1.266
1995-11-12;0.953;-6.955;1.252
1995-11-13;0.952;-6.954;1.24
1995-11-14;0.952;-6.952;1.235
1995-11-15;0.951;-6.95;1.222
1995-11-16;0.95;-6.948;1.208
1995-11-17;0.948;-6.946;1.196
1995-11-18;0.948;-6.944;1.185
1995-11-19;0.947;-6.942;1.172
1995-11-20;0.947;-6.939;1.166
1995-11-21;0.946;-6.938;1.156
1995-11-22;0.945;-6.937;1.15
1995-11-23;0.944;-6.936;1.145
1995-11-24;0.943;-6.934;1.139
1995-11-25;0.942;-6.933;1.128
1995-11-26;0.941;-6.931;1.12
1995-11-27;0.94;-6.929;1.112
1995-11-28;0.939;-6.928;1.1
1995-11-29;0.938;-6.926;1.092
1995-11-30;0.937;-6.925;1.087
1995-12-01;0.937;-6.923;1.073
1995-12-02;0.936;-6.92;1.066
1995-12-03;0.935;-6.918;1.057
1995-12-04;0.934;-6.917;1.047
1995-12-05;0.933;-6.915;1.039
1995-12-06;0.932;-6.914;1.034
1995-12-07;0.931;-6.912;1.02
1995-12-08;0.93;-6.91;1.013
1995-12-09;0.929;-6.908;1.004
1995-12-10;0.928;-6.907;0.999
1995-12-11;0.928;-6.905;0.984
1995-12-12;0.926;-6.903;0.972
1995-12-13;0.926;-6.9;0.966
1995-12-14;0.925;-6.899;0.956
1995-12-15;0.924;-6.898;0.942
1995-12-16;0.923;-6.896;0.933
1995-12-17;0.922;-6.895;0.923
1995-12-18;0.921;-6.894;0.914
1995-12-19;0.919;-6.892;0.908
1995-12-20;0.918;-6.891;0.895
1995-12-21;0.918;-6.889;0.881
1995-12-22;0.916;-6.887;0.873
1995-12-23;0.915;-6.885;0.86
1995-12-24;0.914;-6.884;0.848
1995-12-25;0.913;-6.882;0.837
1995-12-26;0.912;-6.88;0.831
1995-12-27;0.912;-6.879;0.822
1995-12-28;0.911;-6.878;0.81
1995-12-29;0.91;-6.876;0.796
1995-12-30;0.909;-6.875;0.781
1995-12-31;0.908;-6.874;0.773
1996-01-01;0.907;-6.872;0.758
1996-01-02;0.906;-6.871;0.752
1996-01-03;0.904;-6.869;0.74
1996-01-04;0.903;-6.867;0.734
1996-01-05;0.903;-6.865;0.724
1996-01-06;0.902;-6.863;0.713
1996-01-07;0.901;-6.862;0.701
1996-01-08;0.9;-6.861;0.693
1996-01-09;0.898;-6.86;0.678
1996-01-10;0.897;-6.859;0.671
1996-01-11;0.896;-6.858;0.66
1996-01-12;0.895;-6.856;0.653
1996-01-13;0.894;-6.855;0.644
1996-01-14;0.893;-6.853;0.636
1996-01-15;0.893;-6.851;0.627
1996-01-16;0.892;-6.85;0.618
1996-01-17;0.891;-6.848;0.604
1996-01-18;0.889;-6.846;0.595
1996-01-19;0.889;-6.845;0.589
1996-01-20;0.888;-6.843;0.575
1996-01-21;0.887;-6.841;0.562
1996-01-22;0.886;-6.84;0.55
1996-01-23;0.885;-6.838;0.537
1996-01-24;0.885;-6.837;0.525
1996-01-25;0.883;-6.835;0.514
1996-01-26;0.883;-6.834;0.508
1996-01-27;0.881;-6.832;0.5
1996-01-28;0.88;-6.831;0.495
1996-01-29;0.879;-6.829;0.488
1996-01-30;0.878;-6.828;0.473
1996-01-31;0.877;-6.826;0.463
1996-02-01;0.876;-6.824;0.454
1996-02-02;0.876;-6.822;0.441
1996-02-03;0.875;-6.821;0.427
1996-02-04;0.874;-6.819;0.42
1996-02-05;0.873;-6.818;0.406
1996-02-06;0.872;-6.816;0.394
1996-02-07;0.87;-6.814;0.386
1996-02-08;0.869;-6.812;0.375
1996-02-09;0.868;-6.811;0.361
1996-02-10;0.867;-6.808;0.353
1996-02-11;0.866;-6.807;0.343
1996-02-12;0.865;-6.806;0.334
1996-02-13;0.863;-6.804;0.326
1996-02-14;0.862;-6.803;0.312
1996-02-15;0.861;-6.801;0.299
1996-02-16;0.86;-6.8;0.29
1996-02-17;0.86;-6.798;0.284
1996-02-18;0.859;-6.797;0.275
1996-02-19;0.858;-6.796;0.262
1996-02-20;0.857;-6.795;0.249
1996-02-21;0.857;-6.793;0.241
1996-02-22;0.856;-6.791;0.233
1996-02-23;0.855;-6.791;0.226
1996-02-24;0.854;-6.789;0.213
1996-02-25;0.852;-6.788;0.202
1996-02-26;0.851;-6.786;0.197
1996-02-27;0.85;-6.783;0.185
1996-02-28;0.849;-6.782;0.179
1996-02-29;0.848;-6.78;0.165
1996-03-01;0.847;-6.779;0.159
1996-03-02;0.846;-6.778;0.146
1996-03-03;0.845;-6.777;0.136
1996-03-04;0.844;-6.775;0.127
1996-03-05;0.843;-6.773;0.12
1996-03-06;0.843;-6.772;0.111
1996-03-07;0.842;-6.77;0.1
1996-03-08;0.841;-6.768;0.091
1996-03-09;0.84;-6.766;0.077
1996-03-10;0.838;-6.765;0.072
1996-03-11;0.837;-6.763;0.062
1996-03-12;0.836;-6.761;0.053
1996-03-13;0.835;-6.759;0.039
1996-03-14;0.833;-6.757;0.033
1996-03-15;0.832;-6.755;0.024
1996-03-16;0.831;-6.753;0.012
1996-03-17;0.83;-6.752;0.001
