#Disneyland NPP, unit 8
#date;fha;bc;ao
8.8.1998;1.124;4.809;-5.734
9.8.1998;1.123;4.799;-5.732
10.8.1998;1.122;4.784;-5.731
11.8.1998;1.121;4.777;-5.73
12.8.1998;1.12;4.765;-5.727
13.8.1998;1.119;4.754;-5.724
14.8.1998;1.118;4.748;-5.722
15.8.1998;1.117;4.736;-5.72
16.8.1998;1.116;4.726;-5.717
17.8.1998;1.115;4.715;-5.715
18.8.1998;1.113;4.703;-5.712
19.8.1998;1.112;4.697;-5.711
20.8.1998;1.111;4.691;-5.709
21.8.1998;1.11;4.681;-5.707
22.8.1998;1.109;4.672;-5.706
23.8.1998;1.108;4.658;-5.704
24.8.1998;1.107;4.653;-5.702
25.8.1998;1.106;4.641;-5.7
26.8.1998;1.105;4.633;-5.697
27.8.1998;1.104;4.622;-5.694
28.8.1998;1.103;4.608;-5.693
29.8.1998;1.102;4.599;-5.691
30.8.1998;1.102;4.588;-5.689
31.8.1998;1.1;4.581;-5.687
1.9.1998;1.099;4.571;-5.684
2.9.1998;1.098;4.565;-5.681
3.9.1998;1.097;4.554;-5.68
4.9.1998;1.096;4.549;-5.678
5.9.1998;1.095;4.539;-5.676
6.9.1998;1.094;4.531;-5.673
7.9.1998;1.093;4.519;-5.672
8.9.1998;1.092;4.51;-5.67
9.9.1998;1.091;4.498;-5.669
10.9.1998;1.09;4.493;-5.668
11.9.1998;1.089;4.481;-5.667
12.9.1998;1.087;4.474;-5.664
13.9.1998;1.087;4.461;-5.661
14.9.1998;1.085;4.446;-5.659
15.9.1998;1.084;4.44;-5.657
16.9.1998;1.083;4.431;-5.655
17.9.1998;1.082;4.423;-5.652
18.9.1998;1.081;4.417;-5.65
19.9.1998;1.08;4.41;-5.648
20.9.1998;1.079;4.4;-5.646
21.9.1998;1.078;4.388;-5.645
22.9.1998;1.077;4.381;-5.644
23.9.1998;1.077;4.369;-5.642
24.9.1998;1.076;4.364;-5.639
25.9.1998;1.075;4.358;-5.637
26.9.1998;1.074;4.351;-5.636
27.9.1998;1.073;4.336;-5.634
28.9.1998;1.072;4.324;-5.633
29.9.1998;1.071;4.311;-5.63
30.9.1998;1.07;4.298;-5.628
1.10.1998;1.069;4.29;-5.627
2.10.1998;1.068;4.284;-5.625
3.10.1998;1.066;4.272;-5.624
4.10.1998;1.065;4.263;-5.623
5.10.1998;1.064;4.254;-5.621
6.10.1998;1.062;4.245;-5.62
7.10.1998;1.062;4.235;-5.618
8.10.1998;1.06;4.228;-5.615
9.10.1998;1.06;4.214;-5.614
10.10.1998;1.059;4.2;-5.612
11.10.1998;1.058;4.19;-5.611
12.10.1998;1.056;4.182;-5.61
13.10.1998;1.056;4.174;-5.607
14.10.1998;1.054;4.164;-5.605
15.10.1998;1.053;4.154;-5.602
16.10.1998;1.051;4.141;-5.6
17.10.1998;1.051;4.126;-5.598
18.10.1998;1.05;4.119;-5.596
19.10.1998;1.049;4.113;-5.594
20.10.1998;1.048;4.105;-5.592
21.10.1998;1.047;4.092;-5.59
22.10.1998;1.046;4.08;-5.588
23.10.1998;1.045;4.067;-5.586
24.10.1998;1.044;4.058;-5.583
25.10.1998;1.043;4.045;-5.581
26.10.1998;1.042;4.033;-5.579
27.10.1998;1.042;4.024;-5.578
28.10.1998;1.041;4.016;-5.576
29.10.1998;1.04;4.004;-5.574
30.10.1998;1.039;3.996;-5.572
31.10.1998;1.038;3.989;-5.57
1.11.1998;1.037;3.981;-5.569
2.11.1998;1.036;3.974;-5.567
3.11.1998;1.035;3.969;-5.565
4.11.1998;1.034;3.962;-5.562
5.11.1998;1.033;3.948;-5.561
6.11.1998;1.032;3.94;-5.559
7.11.1998;1.031;3.926;-5.558
8.11.1998;1.031;3.919;-5.556
9.11.1998;1.03;3.912;-5.554
10.11.1998;1.028;3.899;-5.551
11.11.1998;1.027;3.89;-5.55
12.11.1998;1.026;3.879;-5.549
13.11.1998;1.025;3.871;-5.547
14.11.1998;1.024;3.858;-5.545
15.11.1998;1.023;3.853;-5.544
16.11.1998;1.022;3.842;-5.543
17.11.1998;1.02;3.829;-5.541
18.11.1998;1.019;3.821;-5.539
19.11.1998;1.018;3.807;-5.537
20.11.1998;1.017;3.799;-5.535
21.11.1998;1.017;3.785;-5.532
22.11.1998;1.016;3.774;-5.531
23.11.1998;1.015;3.769;-5.529
24.11.1998;1.015;3.764;-5.528
25.11.1998;1.014;3.749;-5.525
26.11.1998;1.013;3.74;-5.523
27.11.1998;1.011;3.727;-5.521
28.11.1998;1.01;3.719;-5.519
29.11.1998;1.009;3.712;-5.516
30.11.1998;1.008;3.701;-5.514
1.12.1998;1.007;3.692;-5.514
2.12.1998;1.005;3.687;-5.512
3.12.1998;1.004;3.68;-5.51
4.12.1998;1.003;3.669;-5.508
5.12.1998;1.002;3.656;-5.506
6.12.1998;1.001;3.642;-5.504
7.12.1998;1.0;3.631;-5.501
8.12.1998;0.999;3.625;-5.5
9.12.1998;0.999;3.617;-5.499
10.12.1998;0.998;3.604;-5.497
11.12.1998;0.996;3.59;-5.496
12.12.1998;0.995;3.58;-5.494
13.12.1998;0.995;3.565;-5.492
14.12.1998;0.994;3.554;-5.491
15.12.1998;0.993;3.542;-5.489
16.12.1998;0.992;3.535;-5.488
17.12.1998;0.991;3.525;-5.486
18.12.1998;0.99;3.514;-5.484
19.12.1998;0.988;3.509;-5.483
20.12.1998;0.987;3.503;-5.481
21.12.1998;0.985;3.493;-5.479
22.12.1998;0.984;3.487;-5.477
23.12.1998;0.984;3.479;-5.475
24.12.1998;0.982;3.467;-5.474
25.12.1998;0.981;3.452;-5.472
26.12.1998;0.98;3.441;-5.47
27.12.1998;0.978;3.431;-5.469
28.12.1998;0.977;3.423;-5.467
29.12.1998;0.976;3.408;-5.465
30.12.1998;0.975;3.396;-5.463
31.12.1998;0.974;3.382;-5.461
1.1.1999;0.972;3.376;-5.459
2.1.1999;0.971;3.365;-5.458
3.1.1999;0.97;3.352;-5.457
4.1.1999;0.969;3.341;-5.456
5.1.1999;0.968;3.326;-5.454
6.1.1999;0.966;3.319;-5.452
7.1.1999;0.965;3.305;-5.45
8.1.1999;0.964;3.296;-5.448
9.1.1999;0.963;3.286;-5.446
10.1.1999;0.962;3.275;-5.444
11.1.1999;0.961;3.268;-5.442
12.1.1999;0.96;3.262;-5.44
13.1.1999;0.959;3.254;-5.439
14.1.1999;0.958;3.246;-5.437
15.1.1999;0.957;3.232;-5.436
16.1.1999;0.956;3.224;-5.434
17.1.1999;0.955;3.213;-5.432
18.1.1999;0.954;3.207;-5.431
19.1.1999;0.953;3.196;-5.429
20.1.1999;0.952;3.191;-5.428
21.1.1999;0.95;3.177;-5.425
22.1.1999;0.949;3.172;-5.424
23.1.1999;0.948;3.159;-5.423
24.1.1999;0.946;3.153;-5.421
25.1.1999;0.946;3.138;-5.42
26.1.1999;0.945;3.129;-5.418
27.1.1999;0.944;3.121;-5.417
28.1.1999;0.943;3.112;-5.415
29.1.1999;0.942;3.1;-5.413
30.1.1999;0.941;3.087;-5.412
31.1.1999;0.94;3.074;-5.409
1.2.1999;0.939;3.067;-5.408
2.2.1999;0.938;3.054;-5.406
3.2.1999;0.936;3.043;-5.405
4.2.1999;0.935;3.038;-5.403
5.2.1999;0.934;3.031;-5.401
6.2.1999;0.933;3.025;-5.399
7.2.1999;0.932;3.016;-5.397
8.2.1999;0.931;3.005;-5.396
9.2.1999;0.93;2.994;-5.394
10.2.1999;0.929;2.988;-5.391
11.2.1999;0.928;2.976;-5.39
12.2.1999;0.927;2.966;-5.388
13.2.1999;0.926;2.955;-5.385
14.2.1999;0.926;2.95;-5.383
15.2.1999;0.925;2.944;-5.382
16.2.1999;0.924;2.934;-5.38
17.2.1999;0.923;2.928;-5.377
18.2.1999;0.922;2.916;-5.376
19.2.1999;0.92;2.901;-5.374
20.2.1999;0.919;2.894;-5.371
21.2.1999;0.918;2.879;-5.37
22.2.1999;0.917;2.873;-5.368
23.2.1999;0.916;2.866;-5.367
24.2.1999;0.915;2.854;-5.365
25.2.1999;0.914;2.847;-5.363
26.2.1999;0.913;2.842;-5.362
27.2.1999;0.912;2.834;-5.36
28.2.1999;0.911;2.824;-5.359
1.3.1999;0.91;2.814;-5.356
2.3.1999;0.91;2.803;-5.355
3.3.1999;0.908;2.793;-5.354
4.3.1999;0.908;2.781;-5.351
5.3.1999;0.907;2.77;-5.35
6.3.1999;0.906;2.764;-5.347
7.3.1999;0.905;2.749;-5.346
8.3.1999;0.905;2.74;-5.345
9.3.1999;0.903;2.733;-5.342
10.3.1999;0.902;2.727;-5.34
11.3.1999;0.901;2.717;-5.339
12.3.1999;0.9;2.703;-5.337
13.3.1999;0.899;2.696;-5.336
14.3.1999;0.898;2.682;-5.334
15.3.1999;0.897;2.673;-5.332
16.3.1999;0.896;2.663;-5.329
17.3.1999;0.895;2.651;-5.327
18.3.1999;0.894;2.64;-5.325
19.3.1999;0.893;2.632;-5.323
20.3.1999;0.892;2.621;-5.322
21.3.1999;0.891;2.611;-5.32
22.3.1999;0.89;2.6;-5.318
23.3.1999;0.889;2.593;-5.316
24.3.1999;0.889;2.581;-5.314
25.3.1999;0.887;2.574;-5.312
26.3.1999;0.886;2.561;-5.31
27.3.1999;0.885;2.55;-5.308
28.3.1999;0.884;2.541;-5.306
29.3.1999;0.883;2.529;-5.303
30.3.1999;0.882;2.52;-5.302
31.3.1999;0.881;2.508;-5.3
1.4.1999;0.88;2.494;-5.299
2.4.1999;0.879;2.486;-5.298
3.4.1999;0.877;2.471;-5.296
4.4.1999;0.877;2.465;-5.294
5.4.1999;0.876;2.46;-5.293
6.4.1999;0.875;2.447;-5.292
7.4.1999;0.874;2.434;-5.29
8.4.1999;0.873;2.427;-5.288
9.4.1999;0.872;2.417;-5.286
10.4.1999;0.871;2.404;-5.284
11.4.1999;0.87;2.395;-5.281
12.4.1999;0.869;2.386;-5.28
13.4.1999;0.867;2.374;-5.279
14.4.1999;0.867;2.362;-5.277
15.4.1999;0.866;2.349;-5.275
16.4.1999;0.865;2.343;-5.274
17.4.1999;0.864;2.338;-5.273
18.4.1999;0.863;2.328;-5.271
19.4.1999;0.861;2.319;-5.269
20.4.1999;0.86;2.305;-5.268
21.4.1999;0.859;2.299;-5.266
22.4.1999;0.858;2.291;-5.265
23.4.1999;0.857;2.277;-5.263
24.4.1999;0.856;2.264;-5.262
25.4.1999;0.856;2.254;-5.261
26.4.1999;0.854;2.243;-5.26
27.4.1999;0.854;2.232;-5.257
28.4.1999;0.853;2.223;-5.255
29.4.1999;0.852;2.211;-5.254
30.4.1999;0.852;2.202;-5.253
1.5.1999;0.85;2.195;-5.251
2.5.1999;0.849;2.189;-5.248
3.5.1999;0.848;2.175;-5.247
4.5.1999;0.847;2.163;-5.245
5.5.1999;0.846;2.15;-5.243
6.5.1999;0.845;2.145;-5.242
7.5.1999;0.844;2.133;-5.24
8.5.1999;0.843;2.122;-5.238
9.5.1999;0.842;2.113;-5.237
10.5.1999;0.841;2.098;-5.235
11.5.1999;0.84;2.088;-5.234
12.5.1999;0.839;2.083;-5.233
13.5.1999;0.838;2.074;-5.23
14.5.1999;0.837;2.059;-5.23
15.5.1999;0.836;2.049;-5.228
16.5.1999;0.835;2.037;-5.227
17.5.1999;0.834;2.029;-5.225
18.5.1999;0.833;2.015;-5.223
19.5.1999;0.831;2.0;-5.222
20.5.1999;0.83;1.987;-5.22
21.5.1999;0.83;1.979;-5.219
22.5.1999;0.828;1.967;-5.217
23.5.1999;0.827;1.955;-5.215
24.5.1999;0.826;1.948;-5.214
25.5.1999;0.825;1.942;-5.212
26.5.1999;0.824;1.931;-5.211
27.5.1999;0.823;1.922;-5.21
28.5.1999;0.821;1.914;-5.209
29.5.1999;0.821;1.904;-5.208
30.5.1999;0.82;1.893;-5.207
31.5.1999;0.819;1.887;-5.204
1.6.1999;0.818;1.873;-5.203
2.6.1999;0.817;1.868;-5.202
3.6.1999;0.816;1.855;-5.201
4.6.1999;0.815;1.841;-5.199
5.6.1999;0.814;1.827;-5.197
6.6.1999;0.813;1.819;-5.196
7.6.1999;0.812;1.813;-5.194
8.6.1999;0.811;1.807;-5.192
9.6.1999;0.811;1.8;-5.191
10.6.1999;0.809;1.787;-5.189
11.6.1999;0.809;1.776;-5.188
12.6.1999;0.808;1.769;-5.186
13.6.1999;0.807;1.754;-5.184
14.6.1999;0.806;1.749;-5.182
15.6.1999;0.804;1.736;-5.18
16.6.1999;0.803;1.722;-5.179
17.6.1999;0.802;1.715;-5.179
18.6.1999;0.801;1.703;-5.177
19.6.1999;0.8;1.697;-5.176
20.6.1999;0.799;1.684;-5.174
21.6.1999;0.799;1.677;-5.173
22.6.1999;0.797;1.667;-5.171
23.6.1999;0.796;1.655;-5.17
24.6.1999;0.795;1.642;-5.169
25.6.1999;0.793;1.631;-5.168
26.6.1999;0.793;1.624;-5.167
27.6.1999;0.792;1.611;-5.164
28.6.1999;0.791;1.602;-5.163
29.6.1999;0.79;1.588;-5.161
30.6.1999;0.789;1.582;-5.159
1.7.1999;0.788;1.576;-5.157
2.7.1999;0.786;1.562;-5.155
3.7.1999;0.785;1.55;-5.154
4.7.1999;0.784;1.536;-5.153
5.7.1999;0.784;1.523;-5.151
6.7.1999;0.783;1.508;-5.149
7.7.1999;0.782;1.501;-5.147
8.7.1999;0.78;1.49;-5.146
9.7.1999;0.779;1.481;-5.144
10.7.1999;0.777;1.467;-5.142
11.7.1999;0.777;1.453;-5.141
12.7.1999;0.775;1.442;-5.14
13.7.1999;0.774;1.435;-5.138
14.7.1999;0.774;1.428;-5.136
15.7.1999;0.773;1.418;-5.134
16.7.1999;0.772;1.409;-5.132
17.7.1999;0.771;1.4;-5.131
18.7.1999;0.77;1.386;-5.129
19.7.1999;0.769;1.38;-5.128
20.7.1999;0.768;1.369;-5.126
21.7.1999;0.767;1.358;-5.124
22.7.1999;0.767;1.344;-5.123
23.7.1999;0.766;1.333;-5.122
24.7.1999;0.765;1.325;-5.121
25.7.1999;0.764;1.314;-5.118
26.7.1999;0.763;1.301;-5.117
27.7.1999;0.762;1.289;-5.115
28.7.1999;0.761;1.28;-5.113
29.7.1999;0.76;1.272;-5.112
30.7.1999;0.759;1.262;-5.11
31.7.1999;0.757;1.253;-5.108
1.8.1999;0.757;1.245;-5.107
2.8.1999;0.756;1.232;-5.104
3.8.1999;0.754;1.226;-5.103
4.8.1999;0.753;1.22;-5.101
5.8.1999;0.752;1.206;-5.099
6.8.1999;0.751;1.199;-5.098
7.8.1999;0.75;1.19;-5.097
8.8.1999;0.749;1.18;-5.095
9.8.1999;0.748;1.173;-5.093
10.8.1999;0.748;1.161;-5.092
11.8.1999;0.747;1.156;-5.09
12.8.1999;0.746;1.149;-5.089
13.8.1999;0.745;1.138;-5.088
14.8.1999;0.744;1.126;-5.087
15.8.1999;0.742;1.113;-5.086
16.8.1999;0.741;1.099;-5.085
17.8.1999;0.74;1.086;-5.082
18.8.1999;0.739;1.079;-5.081
19.8.1999;0.738;1.069;-5.08
20.8.1999;0.737;1.059;-5.079
21.8.1999;0.736;1.05;-5.078
22.8.1999;0.736;1.038;-5.077
23.8.1999;0.734;1.031;-5.075
24.8.1999;0.733;1.018;-5.073
25.8.1999;0.732;1.003;-5.072
26.8.1999;0.731;0.99;-5.07
27.8.1999;0.73;0.978;-5.069
28.8.1999;0.729;0.964;-5.067
29.8.1999;0.728;0.957;-5.066
30.8.1999;0.727;0.948;-5.064
31.8.1999;0.726;0.941;-5.063
1.9.1999;0.725;0.932;-5.061
2.9.1999;0.724;0.923;-5.06
3.9.1999;0.723;0.91;-5.058
4.9.1999;0.721;0.897;-5.057
5.9.1999;0.72;0.889;-5.056
6.9.1999;0.72;0.883;-5.055
7.9.1999;0.718;0.872;-5.053
8.9.1999;0.718;0.865;-5.052
9.9.1999;0.717;0.86;-5.05
10.9.1999;0.716;0.849;-5.049
11.9.1999;0.714;0.835;-5.048
12.9.1999;0.714;0.822;-5.046
13.9.1999;0.713;0.807;-5.044
14.9.1999;0.712;0.801;-5.042
15.9.1999;0.711;0.795;-5.042
16.9.1999;0.71;0.788;-5.041
17.9.1999;0.709;0.78;-5.039
18.9.1999;0.708;0.769;-5.038
19.9.1999;0.707;0.756;-5.036
20.9.1999;0.706;0.751;-5.034
21.9.1999;0.706;0.744;-5.032
22.9.1999;0.704;0.735;-5.031
23.9.1999;0.703;0.729;-5.03
24.9.1999;0.701;0.715;-5.029
25.9.1999;0.701;0.708;-5.027
26.9.1999;0.7;0.703;-5.026
27.9.1999;0.699;0.696;-5.025
28.9.1999;0.699;0.69;-5.023
29.9.1999;0.698;0.675;-5.021
30.9.1999;0.696;0.661;-5.02
1.10.1999;0.696;0.651;-5.019
2.10.1999;0.695;0.641;-5.017
3.10.1999;0.694;0.627;-5.015
4.10.1999;0.693;0.613;-5.014
5.10.1999;0.692;0.598;-5.013
6.10.1999;0.691;0.591;-5.011
7.10.1999;0.69;0.576;-5.009
8.10.1999;0.689;0.567;-5.008
9.10.1999;0.688;0.559;-5.007
10.10.1999;0.688;0.545;-5.005
11.10.1999;0.687;0.54;-5.003
12.10.1999;0.686;0.534;-5.001
13.10.1999;0.685;0.529;-5.0
14.10.1999;0.683;0.522;-4.998
15.10.1999;0.682;0.509;-4.997
16.10.1999;0.681;0.497;-4.996
17.10.1999;0.68;0.489;-4.994
18.10.1999;0.679;0.478;-4.991
19.10.1999;0.679;0.471;-4.99
20.10.1999;0.677;0.458;-4.989
21.10.1999;0.676;0.451;-4.988
22.10.1999;0.675;0.444;-4.986
23.10.1999;0.674;0.436;-4.985
24.10.1999;0.672;0.429;-4.984
25.10.1999;0.671;0.416;-4.983
26.10.1999;0.67;0.406;-4.981
27.10.1999;0.669;0.395;-4.979
28.10.1999;0.668;0.388;-4.977
29.10.1999;0.667;0.378;-4.976
30.10.1999;0.666;0.37;-4.975
31.10.1999;0.665;0.363;-4.973
1.11.1999;0.664;0.354;-4.972
2.11.1999;0.662;0.344;-4.971
3.11.1999;0.662;0.329;-4.969
4.11.1999;0.661;0.322;-4.967
5.11.1999;0.66;0.316;-4.966
6.11.1999;0.659;0.309;-4.964
7.11.1999;0.659;0.301;-4.962
8.11.1999;0.658;0.288;-4.96
9.11.1999;0.657;0.277;-4.959
10.11.1999;0.656;0.263;-4.957
11.11.1999;0.655;0.255;-4.955
12.11.1999;0.654;0.243;-4.954
13.11.1999;0.653;0.236;-4.953
14.11.1999;0.652;0.231;-4.952
15.11.1999;0.651;0.225;-4.95
16.11.1999;0.65;0.217;-4.949
17.11.1999;0.649;0.204;-4.948
18.11.1999;0.648;0.198;-4.947
19.11.1999;0.647;0.187;-4.945
20.11.1999;0.646;0.178;-4.943
21.11.1999;0.645;0.164;-4.941
22.11.1999;0.644;0.154;-4.94
23.11.1999;0.643;0.145;-4.939
24.11.1999;0.642;0.134;-4.938
25.11.1999;0.641;0.119;-4.936
26.11.1999;0.64;0.108;-4.935
27.11.1999;0.639;0.101;-4.933
28.11.1999;0.638;0.089;-4.931
29.11.1999;0.637;0.075;-4.93
30.11.1999;0.636;0.068;-4.929
1.12.1999;0.635;0.063;-4.927
2.12.1999;0.634;0.054;-4.926
3.12.1999;0.633;0.044;-4.924
4.12.1999;0.631;0.036;-4.923
5.12.1999;0.63;0.03;-4.921
6.12.1999;0.629;0.017;-4.919
7.12.1999;0.628;0.008;-4.918
