#CandyMountain NPP, unit 10
#date;ao;fha;bc
08/11/1997;-5.505;1.409;4.986
08/12/1997;-5.503;1.408;4.975
08/13/1997;-5.501;1.406;4.968
08/14/1997;-5.499;1.405;4.955
08/15/1997;-5.496;1.404;4.94
08/16/1997;-5.492;1.403;4.934
08/17/1997;-5.489;1.403;4.919
08/18/1997;-5.486;1.402;4.904
08/19/1997;-5.485;1.401;4.892
08/20/1997;-5.482;1.4;4.879
08/21/1997;-5.48;1.399;4.872
08/22/1997;-5.476;1.399;4.859
08/23/1997;-5.475;1.397;4.848
08/24/1997;-5.473;1.396;4.839
08/25/1997;-5.471;1.395;4.826
08/26/1997;-5.468;1.394;4.812
08/27/1997;-5.466;1.394;4.804
08/28/1997;-5.463;1.392;4.798
08/29/1997;-5.46;1.391;4.788
08/30/1997;-5.457;1.39;4.78
08/31/1997;-5.454;1.389;4.769
09/01/1997;-5.451;1.388;4.762
09/02/1997;-5.447;1.387;4.747
09/03/1997;-5.445;1.386;4.739
09/04/1997;-5.443;1.384;4.733
09/05/1997;-5.44;1.384;4.725
09/06/1997;-5.438;1.383;4.712
09/07/1997;-5.435;1.381;4.698
09/08/1997;-5.433;1.381;4.684
09/09/1997;-5.431;1.38;4.67
09/10/1997;-5.429;1.379;4.656
09/11/1997;-5.427;1.378;4.645
09/12/1997;-5.425;1.378;4.633
09/13/1997;-5.423;1.377;4.625
09/14/1997;-5.421;1.376;4.62
09/15/1997;-5.418;1.374;4.605
09/16/1997;-5.415;1.373;4.594
09/17/1997;-5.413;1.372;4.584
09/18/1997;-5.41;1.371;4.574
09/19/1997;-5.408;1.37;4.566
09/20/1997;-5.407;1.369;4.558
09/21/1997;-5.405;1.368;4.55
09/22/1997;-5.403;1.367;4.535
09/23/1997;-5.399;1.366;4.525
09/24/1997;-5.398;1.366;4.519
09/25/1997;-5.395;1.365;4.513
09/26/1997;-5.392;1.364;4.5
09/27/1997;-5.39;1.363;4.487
09/28/1997;-5.388;1.362;4.481
09/29/1997;-5.386;1.361;4.469
09/30/1997;-5.384;1.36;4.458
10/01/1997;-5.383;1.359;4.443
10/02/1997;-5.38;1.358;4.438
10/03/1997;-5.377;1.357;4.428
10/04/1997;-5.376;1.356;4.415
10/05/1997;-5.373;1.355;4.407
10/06/1997;-5.37;1.354;4.395
10/07/1997;-5.368;1.353;4.389
10/08/1997;-5.366;1.352;4.383
10/09/1997;-5.364;1.351;4.373
10/10/1997;-5.363;1.349;4.366
10/11/1997;-5.36;1.348;4.356
10/12/1997;-5.358;1.346;4.35
10/13/1997;-5.356;1.346;4.339
10/14/1997;-5.353;1.345;4.328
10/15/1997;-5.35;1.344;4.32
10/16/1997;-5.347;1.343;4.311
10/17/1997;-5.346;1.342;4.303
10/18/1997;-5.344;1.341;4.295
10/19/1997;-5.342;1.34;4.282
10/20/1997;-5.339;1.338;4.271
10/21/1997;-5.336;1.337;4.26
10/22/1997;-5.335;1.337;4.253
10/23/1997;-5.332;1.335;4.242
10/24/1997;-5.329;1.334;4.233
10/25/1997;-5.326;1.333;4.219
10/26/1997;-5.324;1.332;4.213
10/27/1997;-5.322;1.331;4.204
10/28/1997;-5.32;1.33;4.193
10/29/1997;-5.318;1.329;4.181
10/30/1997;-5.315;1.328;4.173
10/31/1997;-5.313;1.327;4.167
11/01/1997;-5.311;1.326;4.158
11/02/1997;-5.309;1.325;4.153
11/03/1997;-5.308;1.324;4.142
11/04/1997;-5.307;1.323;4.127
11/05/1997;-5.304;1.322;4.114
11/06/1997;-5.302;1.32;4.106
11/07/1997;-5.3;1.319;4.096
11/08/1997;-5.297;1.318;4.081
11/09/1997;-5.295;1.317;4.068
11/10/1997;-5.294;1.317;4.062
11/11/1997;-5.292;1.315;4.056
11/12/1997;-5.291;1.314;4.05
11/13/1997;-5.289;1.313;4.045
11/14/1997;-5.287;1.312;4.03
11/15/1997;-5.286;1.311;4.02
11/16/1997;-5.283;1.31;4.007
11/17/1997;-5.281;1.31;4.0
11/18/1997;-5.278;1.309;3.989
11/19/1997;-5.276;1.307;3.982
11/20/1997;-5.274;1.306;3.974
11/21/1997;-5.271;1.305;3.967
11/22/1997;-5.269;1.304;3.954
11/23/1997;-5.266;1.303;3.94
11/24/1997;-5.263;1.302;3.934
11/25/1997;-5.261;1.301;3.921
11/26/1997;-5.258;1.301;3.912
11/27/1997;-5.256;1.3;3.906
11/28/1997;-5.253;1.298;3.897
11/29/1997;-5.25;1.298;3.89
11/30/1997;-5.248;1.297;3.883
12/01/1997;-5.247;1.296;3.875
12/02/1997;-5.245;1.295;3.862
12/03/1997;-5.242;1.293;3.851
12/04/1997;-5.24;1.292;3.843
12/05/1997;-5.238;1.291;3.831
12/06/1997;-5.236;1.29;3.819
12/07/1997;-5.235;1.289;3.811
12/08/1997;-5.233;1.288;3.805
12/09/1997;-5.231;1.287;3.797
12/10/1997;-5.229;1.286;3.786
12/11/1997;-5.226;1.285;3.781
12/12/1997;-5.223;1.284;3.775
12/13/1997;-5.222;1.283;3.761
12/14/1997;-5.221;1.282;3.756
12/15/1997;-5.219;1.28;3.748
12/16/1997;-5.216;1.28;3.742
12/17/1997;-5.215;1.279;3.735
12/18/1997;-5.212;1.277;3.721
12/19/1997;-5.209;1.276;3.706
12/20/1997;-5.207;1.275;3.698
12/21/1997;-5.205;1.274;3.689
12/22/1997;-5.203;1.274;3.682
12/23/1997;-5.201;1.273;3.677
12/24/1997;-5.199;1.272;3.667
12/25/1997;-5.197;1.27;3.658
12/26/1997;-5.195;1.27;3.65
12/27/1997;-5.192;1.269;3.635
12/28/1997;-5.191;1.267;3.63
12/29/1997;-5.188;1.266;3.615
12/30/1997;-5.186;1.264;3.607
12/31/1997;-5.184;1.263;3.6
01/01/1998;-5.182;1.263;3.594
01/02/1998;-5.181;1.261;3.586
01/03/1998;-5.179;1.26;3.576
01/04/1998;-5.177;1.259;3.565
01/05/1998;-5.174;1.258;3.558
01/06/1998;-5.173;1.257;3.543
01/07/1998;-5.171;1.256;3.536
01/08/1998;-5.168;1.255;3.524
01/09/1998;-5.166;1.254;3.514
01/10/1998;-5.165;1.253;3.505
01/11/1998;-5.164;1.253;3.498
01/12/1998;-5.162;1.252;3.486
01/13/1998;-5.16;1.251;3.473
01/14/1998;-5.158;1.25;3.465
01/15/1998;-5.156;1.249;3.459
01/16/1998;-5.154;1.248;3.45
01/17/1998;-5.152;1.248;3.438
01/18/1998;-5.151;1.246;3.431
01/19/1998;-5.149;1.245;3.422
01/20/1998;-5.147;1.244;3.417
01/21/1998;-5.145;1.243;3.407
01/22/1998;-5.144;1.242;3.396
01/23/1998;-5.142;1.241;3.383
01/24/1998;-5.14;1.24;3.374
01/25/1998;-5.137;1.239;3.361
01/26/1998;-5.136;1.238;3.351
01/27/1998;-5.135;1.237;3.341
01/28/1998;-5.132;1.236;3.328
01/29/1998;-5.13;1.235;3.315
01/30/1998;-5.127;1.235;3.306
01/31/1998;-5.126;1.234;3.299
02/01/1998;-5.124;1.233;3.292
02/02/1998;-5.122;1.231;3.281
02/03/1998;-5.121;1.231;3.268
02/04/1998;-5.12;1.23;3.262
02/05/1998;-5.119;1.23;3.252
02/06/1998;-5.116;1.229;3.239
02/07/1998;-5.114;1.227;3.234
02/08/1998;-5.112;1.226;3.219
02/09/1998;-5.111;1.225;3.211
02/10/1998;-5.109;1.223;3.203
02/11/1998;-5.107;1.222;3.194
02/12/1998;-5.105;1.221;3.179
02/13/1998;-5.102;1.22;3.172
02/14/1998;-5.101;1.219;3.163
02/15/1998;-5.099;1.218;3.149
02/16/1998;-5.097;1.216;3.134
02/17/1998;-5.094;1.215;3.12
02/18/1998;-5.092;1.214;3.109
02/19/1998;-5.089;1.213;3.098
02/20/1998;-5.088;1.213;3.086
02/21/1998;-5.086;1.211;3.076
02/22/1998;-5.085;1.21;3.062
02/23/1998;-5.082;1.209;3.051
02/24/1998;-5.081;1.208;3.044
02/25/1998;-5.079;1.207;3.037
02/26/1998;-5.078;1.206;3.028
02/27/1998;-5.077;1.205;3.02
02/28/1998;-5.074;1.204;3.012
03/01/1998;-5.073;1.203;3.003
03/02/1998;-5.072;1.201;2.996
03/03/1998;-5.07;1.201;2.988
03/04/1998;-5.068;1.2;2.974
03/05/1998;-5.066;1.199;2.965
03/06/1998;-5.064;1.198;2.953
03/07/1998;-5.063;1.197;2.944
03/08/1998;-5.061;1.197;2.932
03/09/1998;-5.059;1.196;2.923
03/10/1998;-5.057;1.195;2.915
03/11/1998;-5.055;1.194;2.909
03/12/1998;-5.053;1.193;2.899
03/13/1998;-5.051;1.192;2.886
03/14/1998;-5.049;1.191;2.873
03/15/1998;-5.047;1.191;2.868
03/16/1998;-5.045;1.19;2.859
03/17/1998;-5.043;1.189;2.85
03/18/1998;-5.041;1.188;2.838
03/19/1998;-5.039;1.187;2.828
03/20/1998;-5.038;1.186;2.823
03/21/1998;-5.036;1.185;2.817
03/22/1998;-5.035;1.184;2.803
03/23/1998;-5.034;1.183;2.79
03/24/1998;-5.032;1.182;2.782
03/25/1998;-5.03;1.182;2.772
03/26/1998;-5.028;1.181;2.76
03/27/1998;-5.027;1.179;2.746
03/28/1998;-5.025;1.179;2.74
03/29/1998;-5.024;1.178;2.729
03/30/1998;-5.022;1.176;2.722
03/31/1998;-5.021;1.175;2.709
04/01/1998;-5.02;1.174;2.695
04/02/1998;-5.018;1.173;2.686
04/03/1998;-5.017;1.172;2.68
04/04/1998;-5.015;1.17;2.669
04/05/1998;-5.013;1.169;2.66
04/06/1998;-5.012;1.168;2.646
04/07/1998;-5.009;1.167;2.641
04/08/1998;-5.007;1.166;2.629
04/09/1998;-5.006;1.164;2.615
04/10/1998;-5.004;1.164;2.607
04/11/1998;-5.002;1.163;2.593
04/12/1998;-5.0;1.162;2.586
04/13/1998;-4.998;1.161;2.573
04/14/1998;-4.997;1.16;2.561
04/15/1998;-4.995;1.158;2.55
04/16/1998;-4.992;1.157;2.537
04/17/1998;-4.991;1.156;2.526
04/18/1998;-4.989;1.155;2.513
04/19/1998;-4.987;1.154;2.507
04/20/1998;-4.985;1.153;2.497
04/21/1998;-4.983;1.152;2.49
04/22/1998;-4.981;1.151;2.484
04/23/1998;-4.98;1.15;2.474
04/24/1998;-4.978;1.149;2.469
04/25/1998;-4.976;1.148;2.464
04/26/1998;-4.973;1.147;2.457
04/27/1998;-4.972;1.146;2.449
04/28/1998;-4.97;1.145;2.44
04/29/1998;-4.967;1.145;2.433
04/30/1998;-4.965;1.144;2.42
05/01/1998;-4.963;1.143;2.407
05/02/1998;-4.962;1.142;2.396
05/03/1998;-4.961;1.141;2.383
05/04/1998;-4.959;1.14;2.377
05/05/1998;-4.957;1.139;2.366
05/06/1998;-4.955;1.138;2.359
05/07/1998;-4.953;1.137;2.349
05/08/1998;-4.951;1.137;2.337
05/09/1998;-4.949;1.135;2.326
05/10/1998;-4.948;1.135;2.318
05/11/1998;-4.946;1.134;2.308
05/12/1998;-4.944;1.133;2.294
05/13/1998;-4.943;1.132;2.286
05/14/1998;-4.94;1.131;2.278
05/15/1998;-4.938;1.13;2.267
05/16/1998;-4.936;1.129;2.255
05/17/1998;-4.934;1.129;2.244
05/18/1998;-4.933;1.128;2.237
05/19/1998;-4.932;1.127;2.227
05/20/1998;-4.929;1.126;2.22
05/21/1998;-4.927;1.125;2.213
05/22/1998;-4.925;1.123;2.204
05/23/1998;-4.924;1.123;2.196
05/24/1998;-4.922;1.122;2.184
05/25/1998;-4.92;1.121;2.17
05/26/1998;-4.919;1.12;2.155
05/27/1998;-4.918;1.12;2.147
05/28/1998;-4.916;1.119;2.139
05/29/1998;-4.915;1.117;2.127
05/30/1998;-4.913;1.116;2.114
05/31/1998;-4.911;1.115;2.108
06/01/1998;-4.909;1.114;2.103
06/02/1998;-4.907;1.113;2.097
06/03/1998;-4.906;1.112;2.091
06/04/1998;-4.903;1.111;2.081
06/05/1998;-4.902;1.11;2.073
06/06/1998;-4.9;1.109;2.064
06/07/1998;-4.898;1.108;2.054
06/08/1998;-4.896;1.107;2.043
06/09/1998;-4.895;1.106;2.036
06/10/1998;-4.892;1.105;2.026
06/11/1998;-4.89;1.104;2.011
06/12/1998;-4.889;1.104;2.005
06/13/1998;-4.888;1.102;1.999
06/14/1998;-4.885;1.102;1.985
06/15/1998;-4.884;1.101;1.976
06/16/1998;-4.882;1.1;1.963
06/17/1998;-4.879;1.099;1.957
06/18/1998;-4.878;1.099;1.948
06/19/1998;-4.877;1.097;1.941
06/20/1998;-4.875;1.096;1.932
06/21/1998;-4.873;1.095;1.918
06/22/1998;-4.872;1.094;1.904
06/23/1998;-4.87;1.093;1.894
06/24/1998;-4.868;1.092;1.881
06/25/1998;-4.867;1.091;1.869
06/26/1998;-4.865;1.091;1.861
06/27/1998;-4.864;1.089;1.848
06/28/1998;-4.862;1.088;1.838
06/29/1998;-4.86;1.087;1.831
06/30/1998;-4.859;1.086;1.823
07/01/1998;-4.856;1.086;1.811
07/02/1998;-4.854;1.084;1.798
07/03/1998;-4.853;1.083;1.789
07/04/1998;-4.851;1.083;1.775
07/05/1998;-4.849;1.082;1.765
07/06/1998;-4.847;1.081;1.753
07/07/1998;-4.846;1.08;1.747
07/08/1998;-4.845;1.078;1.734
07/09/1998;-4.844;1.078;1.721
07/10/1998;-4.842;1.077;1.713
07/11/1998;-4.841;1.076;1.7
07/12/1998;-4.839;1.075;1.691
07/13/1998;-4.837;1.074;1.684
07/14/1998;-4.835;1.073;1.671
07/15/1998;-4.833;1.072;1.658
07/16/1998;-4.832;1.072;1.645
07/17/1998;-4.829;1.071;1.64
07/18/1998;-4.828;1.07;1.625
07/19/1998;-4.826;1.068;1.615
07/20/1998;-4.824;1.067;1.603
07/21/1998;-4.822;1.066;1.59
07/22/1998;-4.82;1.065;1.584
07/23/1998;-4.819;1.064;1.572
07/24/1998;-4.818;1.063;1.558
07/25/1998;-4.815;1.061;1.551
07/26/1998;-4.814;1.06;1.536
07/27/1998;-4.812;1.059;1.523
07/28/1998;-4.811;1.058;1.511
07/29/1998;-4.809;1.057;1.497
07/30/1998;-4.807;1.057;1.49
07/31/1998;-4.806;1.055;1.481
08/01/1998;-4.804;1.055;1.473
08/02/1998;-4.804;1.053;1.461
08/03/1998;-4.802;1.052;1.453
08/04/1998;-4.8;1.051;1.446
08/05/1998;-4.798;1.05;1.437
08/06/1998;-4.797;1.049;1.424
08/07/1998;-4.796;1.049;1.417
08/08/1998;-4.795;1.048;1.407
08/09/1998;-4.793;1.046;1.397
08/10/1998;-4.792;1.045;1.386
08/11/1998;-4.791;1.044;1.379
08/12/1998;-4.79;1.043;1.367
08/13/1998;-4.788;1.042;1.359
08/14/1998;-4.786;1.041;1.344
08/15/1998;-4.784;1.04;1.339
08/16/1998;-4.782;1.039;1.327
08/17/1998;-4.78;1.038;1.317
08/18/1998;-4.778;1.037;1.311
08/19/1998;-4.776;1.036;1.302
08/20/1998;-4.775;1.036;1.294
08/21/1998;-4.774;1.034;1.283
08/22/1998;-4.772;1.034;1.269
08/23/1998;-4.771;1.033;1.259
08/24/1998;-4.77;1.032;1.246
08/25/1998;-4.767;1.031;1.234
08/26/1998;-4.766;1.03;1.227
08/27/1998;-4.764;1.029;1.221
08/28/1998;-4.762;1.029;1.213
08/29/1998;-4.76;1.027;1.205
08/30/1998;-4.759;1.026;1.19
08/31/1998;-4.758;1.025;1.182
09/01/1998;-4.756;1.024;1.175
09/02/1998;-4.754;1.023;1.168
09/03/1998;-4.752;1.022;1.159
09/04/1998;-4.751;1.021;1.145
09/05/1998;-4.75;1.02;1.136
09/06/1998;-4.749;1.019;1.13
09/07/1998;-4.747;1.019;1.121
09/08/1998;-4.746;1.018;1.115
09/09/1998;-4.744;1.017;1.108
09/10/1998;-4.742;1.016;1.099
09/11/1998;-4.74;1.015;1.092
09/12/1998;-4.739;1.014;1.083
09/13/1998;-4.738;1.013;1.068
09/14/1998;-4.737;1.012;1.062
09/15/1998;-4.735;1.011;1.048
09/16/1998;-4.734;1.01;1.036
09/17/1998;-4.733;1.01;1.029
09/18/1998;-4.731;1.009;1.017
09/19/1998;-4.73;1.008;1.011
09/20/1998;-4.728;1.007;1.006
09/21/1998;-4.726;1.006;1.0
09/22/1998;-4.725;1.005;0.993
09/23/1998;-4.724;1.004;0.985
09/24/1998;-4.722;1.003;0.97
09/25/1998;-4.72;1.002;0.961
09/26/1998;-4.718;1.002;0.949
09/27/1998;-4.718;1.0;0.934
09/28/1998;-4.717;1.0;0.926
09/29/1998;-4.715;0.999;0.92
09/30/1998;-4.714;0.998;0.906
10/01/1998;-4.713;0.997;0.893
10/02/1998;-4.711;0.996;0.887
10/03/1998;-4.709;0.995;0.879
10/04/1998;-4.708;0.994;0.864
10/05/1998;-4.707;0.993;0.856
10/06/1998;-4.705;0.991;0.85
10/07/1998;-4.704;0.99;0.841
10/08/1998;-4.703;0.989;0.83
10/09/1998;-4.7;0.988;0.822
10/10/1998;-4.7;0.987;0.808
10/11/1998;-4.697;0.987;0.8
10/12/1998;-4.696;0.985;0.792
10/13/1998;-4.693;0.984;0.786
10/14/1998;-4.692;0.984;0.778
10/15/1998;-4.691;0.983;0.764
10/16/1998;-4.69;0.982;0.752
10/17/1998;-4.688;0.981;0.746
10/18/1998;-4.687;0.979;0.736
10/19/1998;-4.686;0.978;0.729
10/20/1998;-4.684;0.978;0.714
10/21/1998;-4.682;0.977;0.704
10/22/1998;-4.682;0.976;0.696
10/23/1998;-4.68;0.975;0.687
10/24/1998;-4.679;0.974;0.675
10/25/1998;-4.678;0.973;0.666
10/26/1998;-4.677;0.972;0.651
10/27/1998;-4.675;0.97;0.642
10/28/1998;-4.674;0.969;0.63
10/29/1998;-4.672;0.968;0.621
10/30/1998;-4.67;0.968;0.612
10/31/1998;-4.668;0.967;0.598
11/01/1998;-4.666;0.966;0.589
11/02/1998;-4.665;0.965;0.576
11/03/1998;-4.664;0.964;0.565
11/04/1998;-4.662;0.963;0.559
11/05/1998;-4.66;0.962;0.545
11/06/1998;-4.658;0.962;0.53
11/07/1998;-4.657;0.961;0.516
11/08/1998;-4.655;0.96;0.507
11/09/1998;-4.653;0.959;0.495
11/10/1998;-4.652;0.958;0.49
11/11/1998;-4.65;0.957;0.476
11/12/1998;-4.648;0.956;0.47
11/13/1998;-4.646;0.956;0.465
11/14/1998;-4.645;0.955;0.455
11/15/1998;-4.644;0.955;0.448
11/16/1998;-4.642;0.953;0.439
11/17/1998;-4.641;0.952;0.428
11/18/1998;-4.64;0.952;0.415
11/19/1998;-4.639;0.951;0.404
11/20/1998;-4.637;0.95;0.393
11/21/1998;-4.637;0.949;0.381
11/22/1998;-4.636;0.948;0.374
11/23/1998;-4.634;0.947;0.366
11/24/1998;-4.633;0.945;0.352
11/25/1998;-4.631;0.944;0.34
11/26/1998;-4.629;0.943;0.33
11/27/1998;-4.627;0.941;0.322
11/28/1998;-4.626;0.94;0.309
11/29/1998;-4.625;0.939;0.301
11/30/1998;-4.624;0.939;0.293
12/01/1998;-4.623;0.937;0.281
12/02/1998;-4.621;0.937;0.268
12/03/1998;-4.619;0.936;0.258
12/04/1998;-4.617;0.935;0.249
12/05/1998;-4.616;0.934;0.237
12/06/1998;-4.614;0.932;0.231
12/07/1998;-4.613;0.931;0.218
12/08/1998;-4.611;0.93;0.204
12/09/1998;-4.61;0.93;0.198
12/10/1998;-4.608;0.929;0.186
12/11/1998;-4.607;0.927;0.178
12/12/1998;-4.605;0.926;0.163
12/13/1998;-4.603;0.925;0.152
12/14/1998;-4.602;0.924;0.14
12/15/1998;-4.601;0.923;0.131
12/16/1998;-4.6;0.923;0.119
12/17/1998;-4.599;0.921;0.109
12/18/1998;-4.597;0.92;0.095
12/19/1998;-4.596;0.919;0.083
12/20/1998;-4.595;0.918;0.074
12/21/1998;-4.593;0.917;0.066
12/22/1998;-4.591;0.916;0.058
12/23/1998;-4.591;0.914;0.045
12/24/1998;-4.589;0.913;0.039
12/25/1998;-4.588;0.913;0.026
12/26/1998;-4.586;0.912;0.015
12/27/1998;-4.584;0.911;0.005
