#CandyMountain NPP, unit 13
#date;fha;ao;bc
01/10/1986;1.058;-5.844;3.172
01/11/1986;1.057;-5.842;3.157
01/12/1986;1.055;-5.841;3.143
01/13/1986;1.055;-5.839;3.137
01/14/1986;1.054;-5.838;3.129
01/15/1986;1.053;-5.837;3.116
01/16/1986;1.052;-5.834;3.107
01/17/1986;1.05;-5.832;3.097
01/18/1986;1.049;-5.831;3.084
01/19/1986;1.049;-5.828;3.072
01/20/1986;1.048;-5.827;3.058
01/21/1986;1.046;-5.824;3.047
01/22/1986;1.046;-5.823;3.032
01/23/1986;1.045;-5.821;3.02
01/24/1986;1.043;-5.819;3.011
01/25/1986;1.043;-5.817;2.996
01/26/1986;1.042;-5.816;2.99
01/27/1986;1.041;-5.814;2.978
01/28/1986;1.04;-5.813;2.97
01/29/1986;1.039;-5.811;2.961
01/30/1986;1.038;-5.809;2.948
01/31/1986;1.037;-5.807;2.942
02/01/1986;1.036;-5.804;2.935
02/02/1986;1.036;-5.803;2.924
02/03/1986;1.034;-5.802;2.919
02/04/1986;1.033;-5.799;2.912
02/05/1986;1.033;-5.798;2.906
02/06/1986;1.032;-5.795;2.892
02/07/1986;1.031;-5.794;2.878
02/08/1986;1.03;-5.792;2.872
02/09/1986;1.029;-5.79;2.861
02/10/1986;1.028;-5.788;2.852
02/11/1986;1.027;-5.786;2.841
02/12/1986;1.026;-5.784;2.828
02/13/1986;1.025;-5.781;2.815
02/14/1986;1.024;-5.778;2.81
02/15/1986;1.023;-5.777;2.795
02/16/1986;1.022;-5.774;2.785
02/17/1986;1.021;-5.772;2.779
02/18/1986;1.02;-5.77;2.769
02/19/1986;1.02;-5.768;2.759
02/20/1986;1.018;-5.767;2.749
02/21/1986;1.018;-5.764;2.738
02/22/1986;1.017;-5.763;2.732
02/23/1986;1.016;-5.761;2.723
02/24/1986;1.015;-5.758;2.714
02/25/1986;1.014;-5.757;2.701
02/26/1986;1.013;-5.754;2.691
02/27/1986;1.012;-5.752;2.684
02/28/1986;1.011;-5.749;2.671
03/01/1986;1.01;-5.747;2.664
03/02/1986;1.009;-5.746;2.657
03/03/1986;1.008;-5.744;2.649
03/04/1986;1.007;-5.743;2.643
03/05/1986;1.006;-5.741;2.634
03/06/1986;1.004;-5.739;2.626
03/07/1986;1.003;-5.738;2.621
03/08/1986;1.003;-5.736;2.607
03/09/1986;1.001;-5.734;2.595
03/10/1986;1.001;-5.732;2.586
03/11/1986;1.0;-5.731;2.574
03/12/1986;0.999;-5.729;2.567
03/13/1986;0.997;-5.728;2.554
03/14/1986;0.997;-5.726;2.548
03/15/1986;0.996;-5.725;2.541
03/16/1986;0.995;-5.723;2.532
03/17/1986;0.994;-5.722;2.52
03/18/1986;0.993;-5.721;2.515
03/19/1986;0.991;-5.718;2.507
03/20/1986;0.99;-5.716;2.499
03/21/1986;0.989;-5.715;2.489
03/22/1986;0.988;-5.714;2.475
03/23/1986;0.987;-5.713;2.466
03/24/1986;0.986;-5.711;2.461
03/25/1986;0.985;-5.709;2.448
03/26/1986;0.983;-5.708;2.437
03/27/1986;0.982;-5.707;2.425
03/28/1986;0.981;-5.705;2.412
03/29/1986;0.979;-5.703;2.398
03/30/1986;0.978;-5.702;2.39
03/31/1986;0.978;-5.7;2.375
04/01/1986;0.977;-5.698;2.367
04/02/1986;0.976;-5.696;2.353
04/03/1986;0.975;-5.694;2.339
04/04/1986;0.974;-5.692;2.324
04/05/1986;0.973;-5.69;2.315
04/06/1986;0.972;-5.689;2.307
04/07/1986;0.97;-5.687;2.3
04/08/1986;0.97;-5.684;2.288
04/09/1986;0.969;-5.682;2.279
04/10/1986;0.968;-5.681;2.27
04/11/1986;0.967;-5.68;2.261
04/12/1986;0.965;-5.679;2.251
04/13/1986;0.965;-5.677;2.238
04/14/1986;0.964;-5.675;2.228
04/15/1986;0.963;-5.673;2.216
04/16/1986;0.961;-5.672;2.203
04/17/1986;0.96;-5.671;2.196
04/18/1986;0.959;-5.67;2.183
04/19/1986;0.958;-5.668;2.172
04/20/1986;0.957;-5.668;2.161
04/21/1986;0.956;-5.666;2.153
04/22/1986;0.955;-5.664;2.142
04/23/1986;0.954;-5.662;2.134
04/24/1986;0.953;-5.661;2.12
04/25/1986;0.952;-5.66;2.114
04/26/1986;0.951;-5.657;2.103
04/27/1986;0.95;-5.655;2.088
04/28/1986;0.949;-5.652;2.082
04/29/1986;0.948;-5.651;2.077
04/30/1986;0.947;-5.649;2.065
05/01/1986;0.945;-5.646;2.055
05/02/1986;0.945;-5.644;2.048
05/03/1986;0.944;-5.643;2.038
05/04/1986;0.942;-5.642;2.032
05/05/1986;0.941;-5.641;2.017
05/06/1986;0.94;-5.639;2.005
05/07/1986;0.939;-5.637;1.997
05/08/1986;0.938;-5.635;1.986
05/09/1986;0.938;-5.633;1.978
05/10/1986;0.937;-5.632;1.964
05/11/1986;0.935;-5.631;1.952
05/12/1986;0.935;-5.629;1.942
05/13/1986;0.934;-5.627;1.935
05/14/1986;0.933;-5.625;1.922
05/15/1986;0.932;-5.624;1.914
05/16/1986;0.931;-5.623;1.902
05/17/1986;0.93;-5.62;1.892
05/18/1986;0.929;-5.618;1.884
05/19/1986;0.928;-5.616;1.876
05/20/1986;0.927;-5.614;1.867
05/21/1986;0.926;-5.612;1.854
05/22/1986;0.925;-5.61;1.845
05/23/1986;0.924;-5.608;1.839
05/24/1986;0.923;-5.606;1.827
05/25/1986;0.922;-5.605;1.819
05/26/1986;0.922;-5.602;1.807
05/27/1986;0.921;-5.602;1.801
05/28/1986;0.92;-5.601;1.795
05/29/1986;0.919;-5.599;1.785
05/30/1986;0.918;-5.597;1.775
05/31/1986;0.917;-5.596;1.764
06/01/1986;0.916;-5.594;1.756
06/02/1986;0.915;-5.593;1.751
06/03/1986;0.914;-5.591;1.742
06/04/1986;0.913;-5.591;1.729
06/05/1986;0.913;-5.59;1.717
06/06/1986;0.912;-5.588;1.71
06/07/1986;0.911;-5.586;1.697
06/08/1986;0.91;-5.583;1.683
06/09/1986;0.909;-5.582;1.671
06/10/1986;0.908;-5.579;1.658
06/11/1986;0.907;-5.578;1.644
06/12/1986;0.906;-5.576;1.631
06/13/1986;0.905;-5.575;1.622
06/14/1986;0.904;-5.574;1.612
06/15/1986;0.903;-5.573;1.605
06/16/1986;0.902;-5.571;1.599
06/17/1986;0.901;-5.569;1.585
06/18/1986;0.9;-5.568;1.572
06/19/1986;0.899;-5.566;1.564
06/20/1986;0.898;-5.564;1.553
06/21/1986;0.898;-5.563;1.545
06/22/1986;0.897;-5.562;1.533
06/23/1986;0.896;-5.56;1.525
06/24/1986;0.895;-5.558;1.51
06/25/1986;0.894;-5.557;1.5
06/26/1986;0.893;-5.555;1.493
06/27/1986;0.893;-5.554;1.488
06/28/1986;0.892;-5.552;1.473
06/29/1986;0.891;-5.55;1.461
06/30/1986;0.889;-5.548;1.45
07/01/1986;0.889;-5.546;1.441
07/02/1986;0.888;-5.544;1.428
07/03/1986;0.887;-5.541;1.421
07/04/1986;0.886;-5.54;1.412
07/05/1986;0.885;-5.539;1.406
07/06/1986;0.883;-5.536;1.394
07/07/1986;0.882;-5.535;1.383
07/08/1986;0.881;-5.534;1.369
07/09/1986;0.88;-5.533;1.361
07/10/1986;0.879;-5.532;1.348
07/11/1986;0.878;-5.531;1.341
07/12/1986;0.878;-5.529;1.329
07/13/1986;0.877;-5.527;1.318
07/14/1986;0.877;-5.524;1.31
07/15/1986;0.876;-5.523;1.297
07/16/1986;0.875;-5.522;1.292
07/17/1986;0.874;-5.521;1.284
07/18/1986;0.873;-5.519;1.27
07/19/1986;0.872;-5.517;1.262
07/20/1986;0.871;-5.516;1.255
07/21/1986;0.87;-5.515;1.24
07/22/1986;0.869;-5.513;1.229
07/23/1986;0.867;-5.512;1.22
07/24/1986;0.866;-5.51;1.21
07/25/1986;0.865;-5.508;1.201
07/26/1986;0.864;-5.506;1.195
07/27/1986;0.863;-5.505;1.185
07/28/1986;0.862;-5.504;1.177
07/29/1986;0.86;-5.502;1.172
07/30/1986;0.859;-5.501;1.166
07/31/1986;0.859;-5.5;1.151
08/01/1986;0.858;-5.498;1.144
08/02/1986;0.857;-5.496;1.132
08/03/1986;0.856;-5.494;1.118
08/04/1986;0.854;-5.492;1.11
08/05/1986;0.853;-5.491;1.105
08/06/1986;0.853;-5.49;1.1
08/07/1986;0.852;-5.488;1.092
08/08/1986;0.85;-5.486;1.081
08/09/1986;0.849;-5.485;1.074
08/10/1986;0.848;-5.484;1.059
08/11/1986;0.847;-5.482;1.044
08/12/1986;0.846;-5.48;1.038
08/13/1986;0.845;-5.478;1.031
08/14/1986;0.843;-5.477;1.026
08/15/1986;0.843;-5.476;1.014
08/16/1986;0.842;-5.473;1.001
08/17/1986;0.842;-5.472;0.994
08/18/1986;0.84;-5.469;0.985
08/19/1986;0.84;-5.468;0.972
08/20/1986;0.838;-5.466;0.96
08/21/1986;0.837;-5.465;0.948
08/22/1986;0.836;-5.463;0.941
08/23/1986;0.835;-5.462;0.926
08/24/1986;0.834;-5.46;0.916
08/25/1986;0.833;-5.459;0.905
08/26/1986;0.832;-5.456;0.897
08/27/1986;0.831;-5.454;0.89
08/28/1986;0.83;-5.452;0.88
08/29/1986;0.828;-5.45;0.871
08/30/1986;0.828;-5.448;0.857
08/31/1986;0.827;-5.446;0.846
09/01/1986;0.826;-5.444;0.84
09/02/1986;0.825;-5.443;0.827
09/03/1986;0.825;-5.441;0.813
09/04/1986;0.824;-5.439;0.805
09/05/1986;0.823;-5.438;0.792
09/06/1986;0.822;-5.435;0.779
09/07/1986;0.821;-5.433;0.773
09/08/1986;0.82;-5.431;0.76
09/09/1986;0.82;-5.429;0.748
09/10/1986;0.819;-5.428;0.738
09/11/1986;0.818;-5.427;0.731
09/12/1986;0.817;-5.425;0.718
09/13/1986;0.816;-5.424;0.708
09/14/1986;0.815;-5.422;0.699
09/15/1986;0.814;-5.42;0.692
09/16/1986;0.814;-5.418;0.678
09/17/1986;0.813;-5.416;0.665
09/18/1986;0.812;-5.414;0.652
09/19/1986;0.811;-5.413;0.641
09/20/1986;0.81;-5.411;0.634
09/21/1986;0.809;-5.409;0.625
09/22/1986;0.808;-5.408;0.614
09/23/1986;0.807;-5.407;0.605
09/24/1986;0.806;-5.405;0.594
09/25/1986;0.805;-5.404;0.589
09/26/1986;0.804;-5.402;0.579
09/27/1986;0.802;-5.401;0.565
09/28/1986;0.801;-5.4;0.558
09/29/1986;0.8;-5.399;0.548
09/30/1986;0.799;-5.396;0.535
10/01/1986;0.798;-5.394;0.527
10/02/1986;0.797;-5.393;0.521
10/03/1986;0.795;-5.392;0.513
10/04/1986;0.794;-5.39;0.503
10/05/1986;0.793;-5.389;0.497
10/06/1986;0.792;-5.388;0.484
10/07/1986;0.791;-5.387;0.476
10/08/1986;0.79;-5.385;0.469
10/09/1986;0.79;-5.383;0.456
10/10/1986;0.789;-5.382;0.444
10/11/1986;0.788;-5.381;0.435
10/12/1986;0.787;-5.379;0.423
10/13/1986;0.787;-5.378;0.417
10/14/1986;0.785;-5.376;0.403
10/15/1986;0.785;-5.375;0.388
10/16/1986;0.784;-5.374;0.383
10/17/1986;0.783;-5.372;0.369
10/18/1986;0.782;-5.371;0.359
10/19/1986;0.781;-5.37;0.351
10/20/1986;0.78;-5.368;0.337
10/21/1986;0.779;-5.367;0.328
10/22/1986;0.777;-5.365;0.316
10/23/1986;0.777;-5.364;0.302
10/24/1986;0.775;-5.362;0.296
10/25/1986;0.775;-5.36;0.289
10/26/1986;0.774;-5.358;0.279
10/27/1986;0.773;-5.357;0.268
10/28/1986;0.771;-5.356;0.258
10/29/1986;0.771;-5.355;0.244
10/30/1986;0.77;-5.354;0.231
10/31/1986;0.769;-5.353;0.218
11/01/1986;0.768;-5.352;0.208
11/02/1986;0.768;-5.35;0.193
11/03/1986;0.767;-5.348;0.183
11/04/1986;0.766;-5.347;0.176
11/05/1986;0.765;-5.345;0.167
11/06/1986;0.764;-5.344;0.153
11/07/1986;0.763;-5.342;0.146
11/08/1986;0.762;-5.34;0.136
11/09/1986;0.761;-5.339;0.123
11/10/1986;0.759;-5.337;0.11
11/11/1986;0.758;-5.335;0.101
11/12/1986;0.757;-5.334;0.086
11/13/1986;0.756;-5.333;0.072
11/14/1986;0.754;-5.331;0.067
11/15/1986;0.754;-5.33;0.056
11/16/1986;0.753;-5.33;0.051
11/17/1986;0.753;-5.328;0.043
11/18/1986;0.751;-5.327;0.03
11/19/1986;0.75;-5.326;0.024
11/20/1986;0.749;-5.324;0.017
11/21/1986;0.748;-5.321;0.011
11/22/1986;0.747;-5.319;0.002
