2010-01-08  	 	364cc0	  4.1987e-01
08.01.2010      419e15  8.2116e-01
01/08/2010    : 0699fa  	5.4978e-01
01/08/2010      9064ad 	6.7809e-01
09. 01. 2010   	 7e174b		 	9.2761e-01
2010-01-09   	05e4d4	  0.2476962775063889
2010-01-09     	 804d2a  3.4869e-01
09. 01. 2010 	   11ccd8  9.1781e-01
01/09/2010 	: 82637a  6.1198e-01
2010-01-09     6a2980  3.6897e-01
01/09/2010	  	  8b1393   5.0231e-01
2010-01-09   	 	4a2894   2.8962e-01
2010-01-09	      804d2a  	2.4403e-01
01/10/2010       3a3dff    5.4324e-01
01/10/2010 	   3bcf08  	6.1703e-01
2010-01-10    1390bb  1.5429e-01
10. 01. 2010 				5ac197    9.4500e-01
2010-01-11   33c0f7    2.9693e-01
2010-01-11    	1ffc03  	0.2147909245708577
11. 01. 2010 	  	2e32ad   9.6760e-01
2010-01-11	 	6778c4	3.0791e-01
11. 01. 2010   629781  	 9.3027e-01
2010-01-11  	  385e44	  4.2214e-01
01/11/2010 		 82637a		  6.9811e-01
2010-01-11      47d8df  	0.37018984214074147
2010-01-12 	: 	  593290 	 0.0053460183337445955
01/12/2010     3e1ff4    5.3357e-01
2010-01-12	 	    0d319c  	 0.21975118850922426
2010-01-12    29a0fd  	 0.2542235318878564
2010-01-12	  	    8b9aa7   6.2394e-02
2010-01-12   9122dc   5.6318e-02
2010-01-12   8d0705   3.9916e-01
01/12/2010      8c86f6 6.6642e-01
12. 01. 2010 	    08d85f   8.7593e-01
12.01.2010     87243a 	8.3959e-01
01/13/2010 	      2711d2	 0.6812056005632778
01/13/2010      0e8c3f   6.9081e-01
13.01.2010   92b474 	0.804377349077996
2010-01-13		 91655e   1.0748e-02
13. 01. 2010 	 	   628e00    0.9714686520352203
01/13/2010 	  7012fa	  	5.7438e-01
2010-01-13    33c0f7   2.6486e-01
13. 01. 2010    638aa7 		 0.9348834916389093
2010-01-13   	   4e8784 1.2515e-01
2010-01-13	  2e32ad  3.6986e-01
14.01.2010 	7c6539   0.77016452726436
2010-01-14      809feb  0.35506689988112605
14.01.2010    88d8f6	7.7718e-01
14.01.2010     2344cf    7.6285e-01
01/14/2010	    980d20  5.9630e-01
2010-01-14      7d8dfe 	4.3741e-01
2010-01-15	    	 	77cc96 4.0566e-02
2010-01-15	    	6626bb  3.0270e-01
2010-01-15 	 		   021103  1.8050e-01
2010-01-15  	  0a3d03    0.48520126803524044
2010-01-15    	4aef2e    3.2724e-01
16. 01. 2010	  	 		 49274b 8.8867e-01
2010-01-16     08b1c9 4.4272e-01
2010-01-16   93d7a0	  	4.5210e-01
16. 01. 2010 	   3313fc	 9.1756e-01
2010-01-16	    1390bb    3.3946e-01
16. 01. 2010	   83a9fb 9.7045e-01
01/17/2010   9676e0    6.0537e-01
01/17/2010    	  4f48ec 			6.2738e-01
01/17/2010   	3bac48 5.6776e-01
17.01.2010	    87d077	  8.4437e-01
2010-01-17 		     08d85f  0.22677564857297072
2010-01-18    	  214d21	 1.8481e-01
18.01.2010   		45d6df 7.6126e-01
2010-01-18 	      778904 4.8716e-01
01/18/2010		   2dcb2d    6.1117e-01
01/18/2010     0a6726 	 5.7935e-01
2010-01-18	 36a5b2    2.7791e-01
2010-01-19 	   6ba358   9.7967e-02
19.01.2010   	  	42011a	 7.4886e-01
2010-01-19       7503f3 7.7100e-02
20.01.2010 	      7c6539   7.6135e-01
2010-01-20 		0f5c7e   3.1988e-01
20.01.2010        218d75  	7.8401e-01
01/20/2010		     3eb222				6.2143e-01
2010-01-21  	93b0a9  4.2839e-01
2010-01-21 	   43fe07   4.9753e-01
2010-01-21 	    39ba75 2.0937e-01
2010-01-21   :  689a7e 0.46434610859871805
2010-01-21      0699fa 1.6167e-02
2010-01-22   	 4d2f69 	0.48938929459138225
2010-01-22  		    659271 3.3953e-01
2010-01-22	 	  2ed59d 	2.4749e-01
2010-01-22 	  	4bcad0  1.5922e-01
2010-01-22	     418409    0.03741319491817152
01/22/2010     	857d65    5.0153e-01
2010-01-22   24c8c9 3.9455e-01
01/23/2010     2344cf 6.3280e-01
2010-01-23	   4e7a78 		 1.9235e-01
2010-01-23     	81540f	 3.7226e-01
2010-01-23   66a876  4.9278e-01
23. 01. 2010 	  	  4a2894	 	 8.9088e-01
2010-01-23    93d7a0   	3.0468e-01
2010-01-23   4bd73d	 3.1378e-01
23.01.2010   8c86f6	8.4613e-01
2010-01-23   	 	  8fec72  0.2485801468494967
2010-01-24    2178f3   1.0759e-03
01/24/2010 	    8a96e2 	 0.5172552488313467
01/24/2010		  	  	03793d	  6.8291e-01
2010-01-24     898dae   3.7050e-02
01/24/2010  8ab764    6.1139e-01
24. 01. 2010   	:    384559   9.1844e-01
2010-01-25	  869de4   3.3307e-01
01/25/2010 		 	628e00  6.1307e-01
01/25/2010 	  	  05e4d4   	0.579212202510624
2010-01-25    	  	3eb222	   0.4491785196575636
01/25/2010 	  65f586  5.3818e-01
25.01.2010   752adb   8.3918e-01
2010-01-25    280bfd  1.1904e-01
25.01.2010  	    7e4d65   7.1679e-01
2010-01-25     536638   	1.4330e-01
2010-01-26     891e9d   	7.5776e-03
01/26/2010 	   5ac8df 5.0700e-01
2010-01-26  1a39e8	 3.1867e-01
01/26/2010    	  2e7fb8   5.4439e-01
26.01.2010   5d8522 7.7633e-01
01/27/2010  	5c45c7 5.9872e-01
27.01.2010   123331 	 0.7936390933078975
2010-01-27	 		 9676e0 	2.0550e-01
27. 01. 2010   		   35da41    8.6371e-01
2010-01-27  		 22c94c 2.8285e-01
2010-01-28		 704f01  4.8530e-02
01/28/2010  	08b1c9 6.5374e-01
28.01.2010      3ce3a1	7.2080e-01
28.01.2010 	   40ccc4   8.3101e-01
28. 01. 2010        6cedc3 	8.6604e-01
2010-01-29 	  	0c4de9  1.2822e-01
2010-01-29	    4d14d6	4.8473e-01
2010-01-29	 	 0f0f77  		2.3130e-01
01/29/2010 	: 	04f4c2  6.5278e-01
01/29/2010 	 925f33 5.3142e-01
2010-01-29    4e7a78  4.7849e-01
01/29/2010  	:  689a7e 	6.7908e-01
2010-01-29    85956e	  0.19909954210195047
01/29/2010   :	  561240   	6.9800e-01
01/30/2010   752adb	  0.5429101490847984
01/30/2010      827e6c	  6.2059e-01
30.01.2010  		 8b1393 7.9998e-01
2010-01-30  :  2e53f1  		1.0878e-01
01/30/2010	   	459994 	 5.9715e-01
2010-01-30 		209348 0.2655135961519852
30. 01. 2010    638aa7   9.8361e-01
2010-01-30       214c10 			5.4152e-02
01/30/2010    43fe07  5.8009e-01
31. 01. 2010      7da7e2 0.9414555214262692
2010-01-31  	 28c685   7.5787e-02
01/31/2010   2b0722 	6.8203e-01
2010-01-31    	 5d17c3   	4.9908e-01
2010-01-31  	   50320f   0.39890346159187307
2010-01-31  	   1818cf  2.8233e-01
2010-02-01   959cd2 3.2093e-01
01. 02. 2010	   14917d    9.9502e-01
01. 02. 2010 	      793aa0    9.2352e-01
02/01/2010   	 	76c9e3 5.8357e-01
02.02.2010  	:  362326  	 8.4542e-01
02/02/2010    418409	 5.8880e-01
2010-02-02    385e44   2.6208e-01
02/03/2010	   	1818cf 	 6.1519e-01
03.02.2010       8444d6    7.3308e-01
2010-02-03     	 	5d38c9	 	 4.7574e-01
2010-02-03   347b0d  4.7592e-01
2010-02-03   2d59dc    1.4696e-01
03. 02. 2010	   	30ebd0	9.4147e-01
2010-02-03     188df6   0.04093486388472056
2010-02-03  	  	249cba   3.4483e-01
2010-02-04   	721d04 	  3.3062e-01
2010-02-04   	  191d04   	0.44699509542811944
04.02.2010 	    2333c3   8.2757e-01
04.02.2010  	   63eed2  0.7982080660467092
2010-02-04   	 563185   0.3467039551288206
04.02.2010    7c3b1f  	8.1464e-01
2010-02-04    	6c33dd   0.43057616485223504
2010-02-05    44b492  0.1547132264552431
05. 02. 2010  	4034cc	  9.8907e-01
02/05/2010      0dbdba	   6.0980e-01
02/05/2010    18421b	 6.5006e-01
05.02.2010     	959cd2	8.2408e-01
05.02.2010   	13f75c	  7.7317e-01
06.02.2010  	  8dc229   7.5483e-01
2010-02-06	  	 2bd4e2	1.4738e-01
2010-02-06	      96eb89 		1.4796e-01
06. 02. 2010    		  655cf2  9.7573e-01
2010-02-06	      14fd27 1.5724e-01
2010-02-06   7c0c55 	3.6310e-01
2010-02-06	 	  	 676059 0.057960616932470344
2010-02-06 	    04f96a   3.0653e-01
07.02.2010  	 7c92f2    8.2547e-01
07. 02. 2010  	 	3d7124 8.9871e-01
02/07/2010     8576f6   5.3044e-01
07. 02. 2010 		 7da187 9.0875e-01
02/07/2010  	   005332 	5.9028e-01
2010-02-07 	:	74e613    2.3821e-01
2010-02-07        700492   2.7614e-01
07.02.2010     	 92286e   7.7616e-01
2010-02-07 			28a4d2	 3.6528e-01
02/08/2010   	6b5e3a    6.2938e-01
2010-02-08  0b1b0e    4.9258e-01
08. 02. 2010   3aa9e9    0.959587208612197
2010-02-08 		85012d 9.0676e-03
08.02.2010  	  47ff1e    8.2448e-01
2010-02-08 	   		 0aae92 	0.09642049465568703
2010-02-08  	 4abeea  6.6111e-02
2010-02-08  	 33d3a3    0.04375128663385841
02/08/2010      2e53f1  6.0443e-01
08.02.2010    	  3811a4  0.8598996334749648
09.02.2010 	   18421b   7.9746e-01
2010-02-09      967b58    2.6776e-01
2010-02-09       97ee46    3.3400e-01
09.02.2010	   		81a167    7.0400e-01
2010-02-09    45bd44 	  1.3944e-01
09.02.2010  44522b  	 8.3390e-01
2010-02-10     5826fc 2.0838e-01
2010-02-10  	   5ac197  4.0571e-01
02/10/2010 :	88d8f6	 6.8584e-01
10.02.2010   0f944c  	7.8067e-01
02/10/2010    	28a4d2   5.1073e-01
2010-02-11	 	     956ae9	 	4.2294e-01
02/11/2010 	  5c2bb5 	0.574095695927351
2010-02-11  3c6290    3.7386e-01
2010-02-11   	 	6dbd5a 		 0.0682492229601086
02/11/2010 	 	:   6f41d6   5.6926e-01
2010-02-11      31b1a6 3.5417e-01
02/11/2010    5aa79d  6.1994e-01
11. 02. 2010 : 		70885b	   9.1449e-01
12.02.2010 	 	 	741737  	7.4727e-01
2010-02-12   	 025c6b 8.6967e-02
2010-02-12 :		 696d28   	0.03808498586426534
12.02.2010 	   08e6b7    7.6321e-01
12. 02. 2010      0cdc5c 8.8532e-01
13. 02. 2010	    1c931b   8.9250e-01
2010-02-13	    0b2af1  1.9896e-01
2010-02-13     3a3873    3.2036e-01
13. 02. 2010     1aa6ee   8.7821e-01
2010-02-13	 		 22c94c  1.7548e-01
2010-02-13  	 6dabaa    0.23822631596324506
13.02.2010 	 18d0de  0.8025809595586825
14.02.2010   	37a6be 7.6149e-01
2010-02-14   0a0c27  		1.3607e-01
2010-02-14    4d9503  1.4878e-01
14.02.2010   	25dc7c	7.8867e-01
14.02.2010	    866add 7.7181e-01
02/14/2010     364cc0   5.8353e-01
14. 02. 2010 	 5fd8ce 	 9.6739e-01
14. 02. 2010   414d68  9.3307e-01
2010-02-14   	   28f794  0.13234044561169445
15.02.2010  44522b 0.7533603892872518
2010-02-15     46df70 	2.1131e-01
2010-02-15    		6250ea	 2.1126e-01
15. 02. 2010  	  4e33f1  	 9.9949e-01
2010-02-15 	   475e30    4.3630e-02
2010-02-15	    	 	3a500d 0.4497663603930242
2010-02-15   	  	97d22a 3.6580e-01
02/16/2010  :  417b1f 		 6.2509e-01
2010-02-16 	    62708d	 	 0.35784243395870674
2010-02-16 	 	 0f944c    4.4585e-01
02/16/2010	    1dde38	0.6340459235405873
2010-02-16	   		4aef2e 1.8356e-01
2010-02-17   269214	  4.6604e-01
17. 02. 2010	    3adb61   8.6085e-01
02/17/2010	 47d14a	5.9694e-01
2010-02-17  	   2ff02c		2.4398e-01
2010-02-17   42f7f3 1.5606e-02
17. 02. 2010	   778904  	9.1709e-01
2010-02-17 	 	   1310a4 2.8346e-01
2010-02-17   020af5  2.1348e-01
02/17/2010     3821b4 6.8749e-01
2010-02-18  	 214d21	 0.02851728190374425
2010-02-18  	 	 477a5a  1.9612e-01
2010-02-18 	  2b3d13  0.1884870717064755
18.02.2010 	   09a2a6  7.4611e-01
18. 02. 2010    7012fa 9.9189e-01
18. 02. 2010   	459994 	9.2509e-01
02/18/2010     561240 		6.1465e-01
02/18/2010 		   1d5fcc  	 0.663225044815403
18. 02. 2010 	     	43b30a 8.8394e-01
2010-02-19	  	 	3e90f3 1.6198e-01
19. 02. 2010		 2cbbd9 8.8304e-01
19.02.2010    3715c6    7.2359e-01
02/19/2010	 	 7c92f2    6.9372e-01
2010-02-19   	4034cc  0.4017272396968926
2010-02-19  	 6250ea	 0.34583853665265374
02/19/2010  8b9aa7	   5.4376e-01
2010-02-19  	     3e90f3	3.2098e-01
2010-02-19   	 97d22a 0.3575328199874074
19. 02. 2010   0a8abc   0.9048139775932035
02/19/2010 	 	15423e   5.9310e-01
2010-02-19      968967 	0.1842954369071692
2010-02-19    	 7d5a96  	 4.9786e-01
2010-02-20       925f33   4.7060e-01
20.02.2010     	383aa5	  7.1717e-01
20. 02. 2010 		  5668df  	 9.4032e-01
02/20/2010    29b707  5.3050e-01
2010-02-20    1c931b 3.1319e-01
02/20/2010 	 7f0978 	5.2177e-01
2010-02-20     025c6b   0.3906358514114664
2010-02-20 		 		  2018e6 1.0083e-01
2010-02-20		   	 2d6151    4.4294e-01
2010-02-20   	 	 1aa6ee		 3.1196e-01
02/20/2010   0850c6   5.2788e-01
2010-02-20       46df70  4.2747e-01
20. 02. 2010      6f41d6    0.9833902299010211
2010-02-20 	  74e613	 	0.4904861865122647
2010-02-20   3878d3  7.8823e-02
02/21/2010		 	 	 4bcad0   	6.6101e-01
02/21/2010 		  10dad9 5.5789e-01
21. 02. 2010   80617c  8.6107e-01
02/21/2010 	   09f170 6.5719e-01
2010-02-21 	     0806d1 		 3.6453e-01
2010-02-21    33ad1d   0.2878737611900426
21.02.2010   384559  	0.7035287199292886
2010-02-21   02b4f9 0.27241635554832555
02/22/2010    69ff5b  0.6814061853253691
22.02.2010  	 5789c5    7.3325e-01
02/22/2010		     97eb77 5.1785e-01
22.02.2010	  	8e231a    7.9074e-01
22.02.2010  21fd97   7.8313e-01
2010-02-22    	  375541  4.0784e-02
2010-02-22	  	 7f9e62  1.3564e-01
2010-02-22	   0a8abc	4.6217e-01
23.02.2010   9111b7  8.0043e-01
2010-02-23    		  0a2e07   1.8209e-01
2010-02-23   3a3dff 0.42272097448095425
2010-02-23 	8a96e2 3.7943e-01
02/23/2010	     	78083e    6.6098e-01
02/23/2010  	088b46 	5.8844e-01
2010-02-23    345272 4.4241e-01
2010-02-23 		 72163b  2.6364e-01
2010-02-23   : 70ff6e   4.2249e-01
23. 02. 2010     486792  0.9088013960934667
2010-02-24	    655cf2	2.5521e-01
2010-02-24	  	56993a 4.4686e-01
02/24/2010 :   5668df	 6.9444e-01
24.02.2010 	   809feb		 0.753884487993707
25.02.2010  	   4a7bf1 7.3269e-01
2010-02-25   	  07e664	 0.29036000188864486
2010-02-25	  :   5fb586   4.2536e-01
25.02.2010  80617c   7.8259e-01
2010-02-25	       2bf72f    3.8249e-01
25.02.2010		    	3df493    8.5483e-01
02/25/2010   	   6301a5	  6.8069e-01
25.02.2010      8fec72    7.3861e-01
02/25/2010    	1ffc03  6.8601e-01
2010-02-25 	 		006a7c  1.3442e-01
25.02.2010  :   1c62f9	  7.8785e-01
2010-02-26 	: 696d28 0.3329208702101689
2010-02-26   74dd66	   4.6680e-01
26. 02. 2010 	 	 	  2723a6	 0.9751396732198181
2010-02-26 	  55bac9 3.7951e-01
02/26/2010    113c65	 6.0757e-01
2010-02-26   50f9a1  6.3383e-02
2010-02-26	  15423e  	 0.2110664128927603
2010-02-26 	  91655e	  3.6465e-01
2010-02-26     3e1ff4    2.4096e-01
2010-02-27  0f155a 		2.3056e-01
02/27/2010    2651f8  6.4173e-01
02/27/2010     	 7be462	0.5961477300729796
02/27/2010 :	 4d14d6		  6.7986e-01
2010-02-27	 	  00eb93 4.1951e-01
02/27/2010  : 3df493 	 6.7871e-01
2010-02-27    72a7e2  1.8578e-01
02/27/2010   1a6c21 0.6543537262515273
28. 02. 2010 	   903edc 0.8749630126933096
28.02.2010     951ae4 0.7763214286642347
28. 02. 2010 	 	    30ebd0 		0.9840356910761283
28.02.2010   	6b6b13  8.1212e-01
28. 02. 2010  536638  	 9.9463e-01
28.02.2010  		 	0114ee  7.0955e-01
2010-02-28   6ed653 3.3868e-01
2010-02-28     0ca47a 1.7821e-01
28.02.2010		     309d6c	  0.8441986280460478
02/28/2010	   	60f1f9  0.6900623422663199
2010-02-28	 	 2e4b6d    1.4444e-01
2010-02-28  	   570121   2.7029e-01
2010-02-28    823e6c 		9.2554e-03
28.02.2010  4bd38c  8.3060e-01
01.03.2010   	 873470    7.6667e-01
03/01/2010     0dbdba  6.6508e-01
2010-03-01    08e6b7   4.8978e-01
2010-03-01	      2178f3  1.8314e-01
01. 03. 2010	 	 8dc229	  9.5902e-01
2010-03-01     4fb573	  0.13833240268738145
03/01/2010     113c65  6.7252e-01
01.03.2010    	475e30 8.0698e-01
03/01/2010 	 7b884f 5.6387e-01
2010-03-01    6626bb  4.6504e-01
2010-03-01 		  		4c4d6b  	0.015731477058009147
2010-03-02  : 	 4b8a9b 6.1682e-02
2010-03-02    	280bfd   1.9277e-01
02. 03. 2010	 	 123fe4   8.8574e-01
02. 03. 2010  		595416    0.8836557734026274
2010-03-02   03793d 2.9302e-01
02.03.2010  		562857		  0.7194934266621563
2010-03-02     2efaaf	  2.8195e-01
02.03.2010   	  79d44a		8.5859e-01
03/02/2010   :	   14917d   6.6900e-01
2010-03-02    4107de 2.1622e-01
02.03.2010  	  51acc6   7.6771e-01
02.03.2010      155ad3    7.9303e-01
02.03.2010   1a3770 8.4727e-01
2010-03-02	  66a876 	 1.4591e-01
2010-03-03   	8476d9  1.9466e-01
03. 03. 2010       8476d9   9.9501e-01
03.03.2010 	  	769c7a   7.4374e-01
2010-03-03       8c2d19  2.4515e-01
2010-03-03    417b1f   2.1271e-01
2010-03-03      6a4870    2.9873e-01
03/03/2010	     2dcb2d 5.1858e-01
2010-03-04    :   	218d75  2.5947e-01
2010-03-04    	  2fe182   0.10227879034078113
04.03.2010     	 	9064ad	 	7.2323e-01
2010-03-04     	7c0c55  2.5781e-01
04.03.2010     	39bfa8   8.4950e-01
2010-03-04       30eef4 	  3.8022e-01
03/04/2010   1ac56c  0.5930071495186888
2010-03-04 	  419e15  3.5423e-01
03/04/2010    857d65	5.4158e-01
2010-03-05    		96940d   1.1749e-02
05.03.2010   42990b 	7.0313e-01
2010-03-05	 	08ffe8 3.9489e-01
2010-03-05	:   0e8c3f    4.0454e-01
2010-03-05	    14fd27 	  0.3244437307546898
05. 03. 2010 	  	86180f 9.9506e-01
2010-03-05  	  	  3821b4 		 6.3173e-02
05.03.2010     933522		 0.7179880611110334
2010-03-05	  	:  8c5683	  	0.06833674201976392
03/05/2010	 1477e3 	5.8579e-01
05.03.2010 	      088b46 8.4983e-01
2010-03-05     65624d   5.9145e-02
03/06/2010      8472d3   0.6404044482774417
06.03.2010     	77e3b2   7.3567e-01
2010-03-06  	280228 4.0784e-01
06.03.2010   	90c5f5 8.2558e-01
03/06/2010 	  	928af3    6.4833e-01
06.03.2010      2a6d4c   8.5793e-01
2010-03-07     	338888  3.3900e-01
07. 03. 2010 			  9122dc	0.8837036543977506
03/07/2010 	  80b3f9 	  6.2612e-01
2010-03-07    7bb0f7	2.5421e-02
2010-03-07    0fd6da 3.4283e-01
07. 03. 2010	    7be462    9.1400e-01
08.03.2010      3c6290	 8.4041e-01
03/08/2010      72877d   5.1345e-01
08. 03. 2010	  	  36a635   	9.8652e-01
2010-03-08  2ccddd    1.5717e-01
2010-03-08	 722f4c	4.8836e-01
2010-03-08  	 873604    1.8631e-01
08.03.2010  5789c5   8.0822e-01
08. 03. 2010 	 	    47ff1e 8.7263e-01
2010-03-08       34c58d    4.4978e-01
2010-03-08   	123331	  4.4165e-01
2010-03-09	     793aa0	 2.9781e-01
2010-03-09    	  4f48ec  3.4216e-01
09.03.2010  	 93b0a9    7.1750e-01
03/09/2010  	8fb156  	6.6835e-01
09. 03. 2010   434c95 9.5881e-01
09. 03. 2010			  	879878  	9.1553e-01
03/09/2010	   		  563185	   5.3000e-01
03/09/2010     6e000c  6.5034e-01
2010-03-10   	856117 	3.8177e-01
2010-03-10    28f794 4.4288e-01
2010-03-10    480cc8 3.6834e-01
2010-03-10     6526f2   0.425949903099051
03/10/2010      020af5  6.7193e-01
10.03.2010    094a53	   7.8927e-01
2010-03-10     01d8e3   1.3737e-01
10.03.2010  	  0806d1 8.5689e-01
10.03.2010	 4bd73d	8.3561e-01
2010-03-10   6bc5eb	  1.5963e-01
03/10/2010	   20d53b  	6.5086e-01
2010-03-11  	 	0b57a0  4.6794e-01
11. 03. 2010  		 838d41   9.8452e-01
11.03.2010     80b3f9	 	0.7921989496233492
2010-03-11    38b1e3  		4.9517e-01
2010-03-11 	  3165dc    4.8465e-01
2010-03-11       415e53 0.3135904457103805
2010-03-11  	 42f1e0 9.6525e-02
2010-03-11   51f59a 4.7221e-01
03/11/2010 	  		 0534e9    5.2538e-01
11.03.2010	  : 		 3d04f5  0.7117952301485257
2010-03-11        96d0bc	   3.8059e-01
03/11/2010	 		 5c04e8	  5.4607e-01
03/11/2010	  7b884f 6.1563e-01
2010-03-11    			 0d319c  3.8400e-01
2010-03-12 	  0a0c27 8.8988e-02
2010-03-12 	   73c576   3.2115e-01
2010-03-12 		42aa3b 	2.8235e-01
12. 03. 2010   	 77cc96  	8.9961e-01
2010-03-12	   338888    0.21468660837742237
2010-03-12 	   30b3a5 0.1409608011557132
12. 03. 2010       62708d  9.9022e-01
2010-03-12       68d3a2  1.7584e-01
12. 03. 2010  	 7d1176	9.2068e-01
03/13/2010 	    6b25e6 	5.4526e-01
13.03.2010  		   4c1b71	  7.2099e-01
2010-03-13      808c78		  1.0822e-01
13.03.2010       4abeea	   8.0665e-01
2010-03-13       5826fc 2.1224e-01
03/13/2010  	 : 	7ff6f1  6.1030e-01
13.03.2010    2db89a  	 8.4275e-01
13. 03. 2010      8589b0    9.4861e-01
2010-03-13	 11796a   4.9600e-01
13. 03. 2010  	    14f571 	 9.6919e-01
2010-03-13  49274b  1.3091e-01
2010-03-13	   124c37 2.0401e-01
14. 03. 2010 	 	206711 9.4870e-01
2010-03-14   66bb50    2.6233e-01
2010-03-14	  	    101947 	 3.6045e-01
14.03.2010    0a6726    7.1981e-01
2010-03-14   	3384fc 3.9171e-01
2010-03-14  6db1d1	 9.7024e-02
14.03.2010  	  4ccdf9	7.7328e-01
2010-03-15  	  173f97 1.4635e-02
2010-03-15 	    6d1710    3.8850e-01
15.03.2010  : 5dbb30 	 7.1586e-01
03/15/2010       	3d7124 0.5022334142460436
15.03.2010   		4cf9a1   8.5598e-01
15. 03. 2010    31dd3c  	 8.7669e-01
2010-03-15  6a2980 1.7042e-01
15. 03. 2010	  67c917  9.7303e-01
16. 03. 2010     	 0bf2d9	 8.9387e-01
16. 03. 2010	     08537e  9.4673e-01
2010-03-16     3ce3a1    4.7552e-01
03/16/2010	   	 291717   5.8026e-01
2010-03-16        8eb57f		3.7015e-01
03/16/2010       347b0d   5.2862e-01
2010-03-16    	 87daa6  		2.0040e-01
16.03.2010 	  66ad2e 	7.5260e-01
17.03.2010 : 	 20d53b  	8.2644e-01
2010-03-17	  	 37a6be 3.4623e-01
2010-03-17    		92286e  7.1698e-02
17. 03. 2010  	 	  33ae56 	0.9953680824424334
17.03.2010  	93bf5e 7.5171e-01
2010-03-17   5ac8df  3.0712e-01
17.03.2010  	 6ae7c2  	0.7296521435978025
18. 03. 2010  :    1fffbf 	9.0812e-01
03/18/2010	    92e71d 	0.5771343896816391
2010-03-18     	8715c7	  1.7032e-01
18.03.2010  	  	 6dc6f3  0.7089749914112214
2010-03-18  		3811a4   0.2717953560019779
2010-03-18	     1aed31 3.5309e-02
2010-03-18	     	721d04  0.37530760300946575
2010-03-18  	 	51f59a 6.4457e-02
03/18/2010	 7d8dfe   5.4754e-01
18.03.2010	    743ed9 7.2338e-01
03/18/2010  	     852f91 	  5.9025e-01
2010-03-18    	9077fa    3.2688e-01
18.03.2010 	     60e4c6    7.8892e-01
18. 03. 2010  	 0b1677   8.7987e-01
2010-03-18 	     	72d2c6   0.2663533932989547
2010-03-19    	0b2af1    1.9223e-01
2010-03-19      72a1f2   4.3653e-01
2010-03-19	 		45bd44	 3.6674e-01
03/19/2010    263ce6  5.9662e-01
2010-03-19	  691b64    2.5548e-01
19.03.2010    	32b609  0.8025150224092578
03/19/2010    08ffe8 5.1074e-01
19.03.2010 	   04f4c2 	8.2929e-01
19.03.2010   	154c82  0.768135270739102
2010-03-20	   09a2a6  0.46579464088565603
03/20/2010	   	5d17c3   6.1123e-01
2010-03-20     79c619  0.4828625235554389
20. 03. 2010	  7857fa 9.6318e-01
2010-03-20 : 0b57a0 0.19864831785013626
2010-03-20 	838d41 	 7.3202e-02
20.03.2010     	 7b6f6c   7.7156e-01
20. 03. 2010   5a4595  0.9177981258125059
03/20/2010   72a7e2	 5.9397e-01
2010-03-21   	8c24ed   2.8130e-01
2010-03-21   	09f170  0.39687842429246845
03/21/2010 :  3bac48 	5.8873e-01
2010-03-21	   1879a2  1.8060e-02
21. 03. 2010	      85012d   9.1284e-01
2010-03-21  409966 2.2788e-01
22. 03. 2010   28145d 	  0.87792334807146
2010-03-22   83c10c 1.4031e-01
22.03.2010 	 35f7f3   7.6461e-01
2010-03-22    6d1710	7.8982e-02
22.03.2010     78083e 7.5232e-01
2010-03-22  	  	124c37 1.8989e-01
2010-03-22   			 846b0e	   4.5188e-01
