0.99	0.8813	-0.1784	0.152	
1.0	0.9499	-0.1127	0.1246	
1.01	1.0542	-0.0416	0.6962	
1.02	1.0102	0.047	1.616	
1.03	1.1154	0.1256	2.2383	
1.04	1.2594	0.2045	2.4895	
1.05	1.3685	0.3385	1.9335	
1.06	1.3532	0.4235	1.0053	
1.07	1.5564	0.4771	0.514	
1.08	1.6233	0.5864	0.6437	
1.09	1.595	0.7229	1.2114	
1.1	1.6824	0.6899	1.9622	
1.11	1.5451	0.7714	2.5731	
1.12	1.7982	0.9361	2.3087	
1.13	1.7185	1.0063	1.8431	
1.14	1.6507	0.8995	1.1512	
1.15	1.741	1.1132	0.7038	
1.16	1.7196	1.1111	0.9829	
1.17	1.4702	1.0826	1.5641	
1.18	1.4988	1.1191	2.5344	
1.19	1.4108	0.9683	2.913	
1.2	1.197	1.0736	2.5978	
1.21	1.1319	1.0104	1.9081	
1.22	0.9503	0.8378	1.0787	
1.23	0.8135	0.7502	0.7732	
1.24	0.7189	0.8137	0.9035	
1.25	0.62	0.6728	1.7306	
1.26	0.4186	0.5848	2.2962	
1.27	0.2819	0.4297	2.4455	
1.28	0.0898	0.3213	2.1983	
1.29	-0.0582	0.237	1.5008	
1.3	-0.2073	0.1022	0.6955	
1.31	-0.3499	-0.0041	0.4026	
1.32	-0.4999	-0.1238	0.7836	
1.33	-0.6109	-0.2333	1.5667	
1.34	-0.7681	-0.3248	1.9589	
1.35	-0.9656	-0.4864	2.0662	
1.36	-1.0154	-0.5047	1.6489	
1.37	-1.0409	-0.5855	0.8735	
1.38	-1.2571	-0.6416	0.1688	
1.39	-1.2761	-0.7233	-0.0077	
1.4	-1.2643	-0.9042	0.4249	
1.41	-1.4272	-0.8228	1.0822	
1.42	-1.2888	-0.9156	1.5536	
1.43	-1.4949	-0.8683	1.6809	
1.44	-1.415	-0.8073	0.9793	
1.45	-1.4121	-0.9436	0.2385	
1.46	-1.3679	-0.8885	-0.3906	
1.47	-1.3174	-0.7353	-0.4747	
1.48	-1.279	-0.6592	0.055	
1.49	-1.0529	-0.6851	0.7929	
1.5	-1.0693	-0.576	1.362	
1.51	-0.8859	-0.4463	1.2196	
1.52	-0.8716	-0.3232	0.4548	
1.53	-0.6901	-0.22	-0.3173	
1.54	-0.6815	-0.0732	-0.8384	
1.55	-0.5059	0.0739	-0.7141	
1.56	-0.4351	0.2249	-0.1663	
1.57	-0.3251	0.3592	0.6239	
1.58	-0.2879	0.4966	1.0261	
1.59	-0.1673	0.6888	0.7252	
1.6	-0.1063	0.8469	0.109	
1.61	-0.0529	0.9624	-0.7233	
1.62	-0.0057	1.0809	-1.1082	
1.63	0.0303	1.1145	-0.7528	
1.64	0.0597	1.2168	-0.1148	
1.65	0.0594	1.2891	0.6733	
1.66	0.061	1.3673	0.8841	
1.67	0.0429	1.715	0.7394	
1.68	0.008	1.6668	-0.0239	
1.69	-0.0348	1.5647	-0.7748	
1.7	-0.0951	1.5974	-0.9561	
1.71	-0.1775	1.7959	-0.6147	
1.72	-0.2682	1.9006	0.1995	
1.73	-0.3781	1.6635	1.0062	
1.74	-0.4451	1.9275	1.2148	
1.75	-0.586	1.8613	0.8515	
1.76	-0.6171	1.6391	0.1268	
1.77	-0.8282	1.6721	-0.5057	
1.78	-0.9115	1.6278	-0.6198	
1.79	-1.0213	1.5706	-0.1061	
1.8	-1.1307	1.4407	0.7003	
1.81	-1.2823	1.3801	1.4693	
1.82	-1.5339	1.3166	1.4858	
1.83	-1.4048	1.1175	1.1981	
1.84	-1.5729	1.1078	0.4155	
1.85	-1.8874	1.0072	-0.0662	
1.86	-1.9982	0.8086	-0.0469	
1.87	-1.8895	0.7861	0.546	
1.88	-1.782	0.6708	1.3679	
1.89	-1.9128	0.5268	1.9609	
1.9	-2.1716	0.4644	1.9497	
1.91	-2.1817	0.429	1.4579	
1.92	-1.8458	0.3691	0.7858	
1.93	-2.1076	0.3136	0.4171	
1.94	-1.87	0.3167	0.5097	
1.95	-2.0476	0.2806	1.284	
1.96	-1.9199	0.258	2.0965	
1.97	-1.912	0.2427	2.811	
1.98	-1.5976	0.2842	2.6608	
1.99	-1.5968	0.301	1.8061	
2.0	-1.3459	0.3543	1.1002	
2.01	-1.4657	0.4364	0.8797	
2.02	-1.3457	0.4652	1.1154	
2.03	-1.0621	0.5668	1.7134	
2.04	-1.0699	0.6765	2.5959	
2.05	-0.7639	0.8002	2.9316	
2.06	-0.651	0.8528	2.7028	
2.07	-0.5379	0.933	1.8461	
2.08	-0.4841	1.0809	1.2254	
2.09	-0.3154	1.1908	0.9482	
2.1	-0.226	1.1729	1.1937	
2.11	-0.1105	1.3937	2.2044	
2.12	-0.004	1.5948	2.6113	
2.13	0.0814	1.6402	2.8137	
2.14	0.1623	1.6711	2.5613	
2.15	0.2145	1.8372	1.9112	
2.16	0.2569	1.8745	1.1687	
2.17	0.3074	1.944	0.9891	
2.18	0.3039	2.0457	1.3708	
2.19	0.3145	2.106	1.844	
2.2	0.2654	1.9663	2.3863	
2.21	0.2698	1.9926	2.9414	
2.22	0.2199	2.0102	2.465	
2.23	0.1696	1.9942	1.4747	
2.24	0.0945	1.7574	0.7588	
2.25	0.0213	2.0263	0.6139	
2.26	-0.0708	1.6183	0.9996	
2.27	-0.1673	1.735	1.703	
2.28	-0.2761	1.6556	2.2197	
2.29	-0.3615	1.4152	2.2455	
2.3	-0.4563	1.4135	1.7388	
2.31	-0.6114	1.1717	0.7299	
2.32	-0.642	1.1709	0.2045	
2.33	-0.7466	1.0265	0.154	
2.34	-0.7899	0.881	0.6433	
2.35	-0.9497	0.6063	1.3031	
2.36	-1.0096	0.4532	1.7371	
2.37	-1.1157	0.3192	1.6489	
2.38	-1.0841	0.1438	0.9219	
2.39	-1.1811	-0.0055	0.1325	
2.4	-1.2238	-0.1465	-0.3935	
2.41	-1.2221	-0.2816	-0.2804	
2.42	-1.2366	-0.4876	0.3251	
2.43	-1.3184	-0.6098	0.9908	
2.44	-1.3071	-0.6736	1.235	
2.45	-1.2585	-0.8679	1.0744	
2.46	-1.2247	-0.8816	0.3465	
2.47	-1.0004	-0.9416	-0.4563	
2.48	-0.9869	-0.9901	-0.7721	
2.49	-0.9191	-1.1624	-0.6242	
2.5	-0.7545	-1.2044	0.0658	
2.51	-0.62	-1.3166	0.8042	
2.52	-0.5211	-1.1162	1.111	
2.53	-0.4145	-1.2111	0.7145	
2.54	-0.2827	-1.316	-0.073	
2.55	-0.1449	-1.1588	-0.7836	
2.56	-0.0224	-1.1173	-1.0362	
2.57	0.1144	-1.1298	-0.6251	
2.58	0.2266	-1.1055	0.0635	
2.59	0.3715	-1.0218	0.7083	
2.6	0.5161	-0.9304	0.86	
2.61	0.5872	-0.9465	0.4917	
2.62	0.701	-0.8678	-0.2499	
2.63	0.8223	-0.787	-0.8958	
2.64	0.9498	-0.7104	-0.9804	
2.65	0.9923	-0.5846	-0.4226	
2.66	0.9853	-0.4943	0.3365	
2.67	0.9559	-0.487	1.0806	
2.68	0.9503	-0.3913	1.0443	
2.69	1.0611	-0.357	0.564	
2.7	0.9598	-0.3105	-0.1059	
2.71	1.0365	-0.3136	-0.5732	
2.72	0.8744	-0.2787	-0.5855	
2.73	0.886	-0.3025	0.0117	
2.74	0.7867	-0.3284	0.9156	
2.75	0.7689	-0.3062	1.4972	
2.76	0.6548	-0.3624	1.5606	
2.77	0.5736	-0.4491	0.9933	
2.78	0.4711	-0.4898	0.1971	
2.79	0.3476	-0.5655	-0.2276	
2.8	0.2101	-0.6977	-0.0556	
2.81	0.0866	-0.777	0.5906	
2.82	-0.0306	-0.9365	1.3706	
2.83	-0.1482	-0.9108	2.0702	
2.84	-0.266	-1.0033	1.9589	
2.85	-0.4169	-1.2443	1.2468	
2.86	-0.5135	-1.3085	0.539	
2.87	-0.589	-1.654	0.2324	
2.88	-0.6265	-1.7256	0.4926	
2.89	-0.8291	-1.816	1.3663	
2.9	-0.7639	-1.9943	1.9032	
2.91	-0.8719	-2.1637	2.498	
2.92	-0.8835	-2.1646	2.2688	
2.93	-1.073	-2.1456	1.4071	
2.94	-0.9381	-2.5	0.9033	
2.95	-1.0926	-2.7221	0.6368	
2.96	-0.9314	-2.8293	0.9165	
2.97	-0.9487	-2.8417	1.6058	
2.98	-0.9684	-2.6294	2.2968	
2.99	-0.8346	-2.6688	2.7604	
3.0	-0.7734	-2.9066	2.4564	
3.01	-0.7649	-2.9578	1.7646	
3.02	-0.6161	-3.0041	0.8806	
3.03	-0.4778	-2.5759	0.7497	
3.04	-0.4191	-2.7901	1.2646	
3.05	-0.2834	-2.6265	2.0038	
3.06	-0.1841	-2.8799	2.8072	
3.07	-0.0901	-2.7679	2.9571	
3.08	0.0243	-2.5399	2.1025	
3.09	0.1251	-2.408	1.293	
3.1	0.2207	-2.1458	0.7202	
3.11	0.3545	-2.0519	0.7495	
3.12	0.4109	-1.9263	1.2604	
3.13	0.4884	-1.9741	1.9125	
3.14	0.5471	-1.7907	2.6536	
3.15	0.593	-1.5004	2.5269	
3.16	0.7246	-1.417	1.7441	
3.17	0.7233	-1.477	0.8577	
3.18	0.684	-1.307	0.3659	
3.19	0.7489	-1.122	0.3497	
3.2	0.746	-1.0793	0.9684	
3.21	0.7182	-0.7859	1.4987	
3.22	0.6056	-0.7614	2.011	
3.23	0.6106	-0.5999	1.762	
3.24	0.5789	-0.5924	1.2358	
3.25	0.4884	-0.4917	0.2995	
3.26	0.4088	-0.4454	-0.2094	
3.27	0.2752	-0.3882	-0.0896	
3.28	0.1689	-0.3726	0.5368	
3.29	0.0384	-0.3466	1.1088	
3.3	-0.0872	-0.2872	1.4613	
3.31	-0.2257	-0.3124	1.1371	
3.32	-0.3487	-0.3236	0.3727	
3.33	-0.4851	-0.373	-0.3858	
3.34	-0.656	-0.3889	-0.8325	
3.35	-0.6961	-0.4427	-0.5571	
3.36	-0.8291	-0.5523	0.0867	
3.37	-0.9913	-0.6356	0.7453	
3.38	-1.0838	-0.7049	0.9704	
3.39	-1.263	-0.7158	0.5211	
3.4	-1.2861	-0.8313	-0.2564	
3.41	-1.2492	-0.9607	-0.9471	
3.42	-1.5291	-1.0342	-1.1872	
3.43	-1.3684	-1.1394	-0.8988	
3.44	-1.4957	-1.2066	-0.1845	
3.45	-1.6024	-1.2573	0.4828	
3.46	-1.361	-1.2104	0.5326	
3.47	-1.428	-1.2979	0.1006	
3.48	-1.4594	-1.5229	-0.7488	
3.49	-1.4938	-1.5037	-1.2308	
3.5	-1.3562	-1.3287	-1.5697	
3.51	-1.2019	-1.5538	-0.8912	
3.52	-1.1472	-1.6066	-0.1984	
3.53	-0.9853	-1.4705	0.4063	
3.54	-1.0133	-1.4644	0.4505	
3.55	-0.7833	-1.4675	-0.0845	
3.56	-0.7412	-1.4065	-0.8456	
3.57	-0.6566	-1.3803	-1.3738	
3.58	-0.4591	-1.2363	-1.3614	
3.59	-0.3435	-1.0955	-0.6823	
3.6	-0.2414	-1.0094	0.0564	
3.61	-0.1268	-0.8054	0.5716	
3.62	0.0002	-0.8008	0.5247	
3.63	0.1026	-0.6014	-0.0237	
3.64	0.2083	-0.4929	-0.6886	
3.65	0.3246	-0.3307	-1.1513	
3.66	0.3914	-0.2001	-0.941	
3.67	0.4228	-0.0567	-0.2584	
3.68	0.5114	0.0859	0.5132	
3.69	0.5067	0.2064	1.0856	
3.7	0.6388	0.3368	0.8601	
3.71	0.5628	0.4775	0.2164	
3.72	0.5927	0.5469	-0.4531	
3.73	0.5871	0.751	-0.786	
3.74	0.52	0.8533	-0.4579	
3.75	0.5572	0.9463	0.3028	
3.76	0.467	0.9798	1.0247	
3.77	0.4281	1.1297	1.5528	
3.78	0.3312	1.0874	1.1666	
3.79	0.21	1.224	0.6088	
3.8	0.1285	1.0683	-0.0984	
3.81	0.0451	1.1111	-0.296	
3.82	-0.055	1.2252	0.1323	
3.83	-0.1467	1.1723	0.9849	
3.84	-0.2682	1.1382	1.6871	
3.85	-0.3357	0.9105	1.9553	
3.86	-0.4998	1.0109	1.4141	
3.87	-0.5154	0.7707	0.8545	
3.88	-0.7034	0.7254	0.1982	
3.89	-0.715	0.6849	0.0927	
3.9	-0.8531	0.5973	0.5501	
3.91	-0.8117	0.4696	1.3872	
3.92	-0.9828	0.289	1.8772	
3.93	-0.8653	0.179	2.0501	
3.94	-0.9984	0.0469	1.5763	
3.95	-0.9834	-0.0695	0.8612	
3.96	-0.8497	-0.1945	0.2493	
3.97	-0.8275	-0.3429	0.2259	
3.98	-0.8483	-0.4204	0.8152	
3.99	-0.8534	-0.5812	1.6691	
4.0	-0.7485	-0.6429	2.1986	
4.01	-0.6069	-0.8164	1.8893	
4.02	-0.587	-0.8197	1.5459	
4.03	-0.4691	-0.9858	0.6111	
4.04	-0.3223	-0.9999	0.0942	
4.05	-0.1824	-1.0392	0.1479	
4.06	-0.0386	-0.9728	0.7653	
4.07	0.1016	-1.1233	1.4587	
4.08	0.2545	-1.0023	1.7329	
4.09	0.3692	-1.0147	1.7651	
4.1	0.5404	-0.9831	0.9153	
4.11	0.7096	-0.9494	0.1442	
4.12	0.8962	-0.8761	-0.2932	
4.13	1.0127	-0.9711	-0.1871	
4.14	1.0202	-0.9096	0.4939	
4.15	1.3683	-0.685	1.1269	
4.16	1.4952	-0.6798	1.5171	
4.17	1.566	-0.5456	1.1404	
4.18	1.695	-0.4723	0.2977	
4.19	1.5848	-0.437	-0.495	
4.2	1.6881	-0.3057	-0.8188	
4.21	1.9095	-0.2233	-0.6966	
4.22	1.7099	-0.1113	0.0273	
4.23	1.8091	-0.0333	0.6446	
4.24	1.735	0.0499	0.886	
4.25	1.9304	0.1282	0.3621	
4.26	1.9461	0.1823	-0.4341	
4.27	1.6473	0.2385	-1.2072	
4.28	1.6378	0.2973	-1.4583	
4.29	1.4657	0.302	-1.0554	
4.3	1.4959	0.3367	-0.3873	
4.31	1.5628	0.3599	0.1739	
4.32	1.3897	0.3736	0.2506	
4.33	1.2123	0.3007	-0.2877	
4.34	1.2291	0.2789	-1.1263	
4.35	1.1612	0.2594	-1.8114	
4.36	0.9763	0.1888	-1.7623	
4.37	0.9127	0.1254	-1.2659	
4.38	0.783	0.0325	-0.6287	
4.39	0.7844	-0.0537	-0.1311	
4.4	0.6131	-0.1528	-0.1689	
4.41	0.5715	-0.2784	-0.7695	
4.42	0.5216	-0.4098	-1.5791	
4.43	0.4268	-0.5622	-1.9878	
4.44	0.403	-0.6769	-2.1224	
4.45	0.4086	-0.777	-1.4812	
4.46	0.4017	-0.9534	-0.7467	
4.47	0.3946	-0.9411	-0.2023	
4.48	0.402	-1.1784	-0.3281	
4.49	0.4118	-1.3272	-0.9065	
4.5	0.4801	-1.3338	-1.7695	
4.51	0.5362	-1.4148	-2.0889	
4.52	0.6302	-1.4696	-1.9251	
4.53	0.6653	-1.556	-1.1136	
4.54	0.8293	-1.7852	-0.4293	
4.55	0.902	-1.7678	-0.0307	
4.56	1.0485	-1.8693	-0.2356	
4.57	1.2288	-1.9526	-0.8264	
4.58	1.3475	-1.912	-1.6927	
4.59	1.4299	-1.9308	-1.837	
4.6	1.6311	-1.9736	-1.6354	
4.61	1.5394	-1.7619	-0.8162	
4.62	1.7787	-1.7989	0.0138	
4.63	1.9378	-1.7357	0.3519	
4.64	1.9167	-1.7684	0.0664	
4.65	1.96	-1.6515	-0.5963	
4.66	2.2261	-1.3485	-1.3292	
4.67	2.3953	-1.4224	-1.5019	
4.68	2.3517	-1.1597	-0.8812	
4.69	2.5769	-1.1988	-0.1571	
4.7	2.4444	-1.0816	0.6316	
4.71	2.6072	-0.922	0.8161	
4.72	2.6074	-0.6985	0.4308	
4.73	2.4239	-0.5548	-0.3185	
4.74	2.3532	-0.4338	-0.8165	
4.75	2.7239	-0.2808	-0.9449	
4.76	2.2139	-0.159	-0.357	
4.77	2.5867	-0.0192	0.4224	
4.78	2.1469	0.1048	1.1596	
4.79	2.2411	0.2443	1.2411	
4.8	1.9019	0.3209	0.6566	
4.81	2.1102	0.4645	-0.0444	
4.82	1.9718	0.5529	-0.5508	
4.83	1.7592	0.5273	-0.5437	
4.84	1.725	0.6831	0.0705	
4.85	1.3436	0.7288	0.9691	
4.86	1.2849	0.6564	1.4837	
4.87	1.188	0.6676	1.2949	
4.88	1.0257	0.7472	0.762	
4.89	0.8244	0.6718	-0.0031	
4.9	0.8206	0.7469	-0.5077	
4.91	0.6035	0.695	-0.3228	
4.92	0.567	0.6482	0.3	
4.93	0.4146	0.5842	0.9966	
4.94	0.3458	0.553	1.4731	
4.95	0.2292	0.4878	1.1479	
4.96	0.155	0.373	0.5099	
4.97	0.0978	0.3285	-0.2132	
4.98	0.0495	0.264	-0.6267	
4.99	0.0203	0.2086	-0.3916	
5.0	0.0007	0.1127	0.2773	
5.01	-0.0034	0.0507	0.903	
5.02	0.0058	-0.0081	1.1698	
5.03	0.0287	-0.0641	0.8446	
5.04	0.0659	-0.1235	0.0775	
5.05	0.1106	-0.1525	-0.6623	
5.06	0.1556	-0.1721	-0.982	
5.07	0.2467	-0.1944	-0.7528	
5.08	0.329	-0.1965	-0.0348	
5.09	0.4002	-0.2176	0.5925	
5.1	0.4352	-0.1887	0.66	
5.11	0.545	-0.1302	0.251	
5.12	0.6225	-0.0951	-0.554	
5.13	0.6654	-0.0307	-1.3151	
5.14	0.721	0.0431	-1.4401	
5.15	0.8669	0.1511	-1.102	
5.16	0.9455	0.246	-0.4683	
5.17	0.9765	0.3746	0.1068	
5.18	1.0903	0.4613	0.1255	
5.19	1.0597	0.6284	-0.4699	
5.2	1.1591	0.6928	-1.3305	
5.21	1.1798	0.8233	-1.9072	
5.22	1.1389	1.0409	-2.2051	
5.23	1.0681	1.0986	-1.4654	
5.24	1.0277	1.4587	-0.7968	
5.25	1.0355	1.6524	-0.3424	
5.26	0.8488	1.7167	-0.4129	
5.27	0.8859	1.7316	-1.1869	
5.28	0.7708	2.0554	-1.7977	
5.29	0.5995	2.3016	-2.7129	
5.3	0.4779	2.167	-2.3744	
5.31	0.3834	2.2951	-1.9504	
5.32	0.2448	2.6173	-1.1698	
5.33	0.072	2.821	-0.6889	
5.34	-0.0836	2.5428	-0.8786	
5.35	-0.241	2.5735	-1.5239	
5.36	-0.384	2.9794	-2.1746	
5.37	-0.5374	2.6516	-2.6868	
5.38	-0.7645	2.8553	-2.7854	
5.39	-0.9535	2.6819	-1.9309	
5.4	-0.9743	2.7216	-1.1305	
5.41	-1.2829	2.6475	-0.8058	
5.42	-1.4487	3.0065	-1.0385	
5.43	-1.3973	2.8258	-1.8601	
5.44	-1.6719	2.798	-2.2952	
5.45	-1.7015	2.4278	-2.8903	
5.46	-1.9706	2.6397	-2.3405	
5.47	-2.0017	2.4859	-1.5686	
5.48	-1.8692	2.1968	-0.9332	
5.49	-2.2454	2.2503	-0.6075	
5.5	-2.1152	2.0833	-0.8498	
5.51	-2.2133	1.8277	-1.6248	
5.52	-2.3157	1.8774	-2.4567	
5.53	-2.3648	1.5647	-2.2946	
5.54	-2.3056	1.6986	-1.9895	
5.55	-2.0265	1.4811	-1.1468	
5.56	-2.0552	1.2855	-0.369	
5.57	-1.9519	1.3254	-0.1898	
5.58	-2.0457	1.0832	-0.6007	
5.59	-1.8814	1.0045	-1.3952	
5.6	-1.8547	0.9594	-2.0621	
5.61	-1.7055	0.9763	-1.9518	
5.62	-1.5558	0.9448	-1.2273	
5.63	-1.6398	0.8923	-0.4416	
5.64	-1.5125	0.8743	0.1693	
5.65	-1.3125	0.8687	0.2267	
5.66	-1.2782	0.8497	-0.2323	
5.67	-1.2037	0.9368	-0.9766	
5.68	-0.9846	0.8916	-1.475	
5.69	-1.0206	0.9969	-1.4484	
5.7	-0.9616	0.9054	-0.673	
5.71	-0.9917	1.1181	0.1386	
5.72	-0.9423	1.0718	0.6674	
5.73	-0.8581	1.1634	0.6637	
5.74	-0.8878	1.3034	0.0393	
5.75	-0.8164	1.3699	-0.6543	
5.76	-0.8824	1.5675	-1.1212	
5.77	-0.8836	1.6457	-0.9147	
5.78	-1.0571	1.5219	-0.1828	
5.79	-0.9459	1.8024	0.5929	
5.8	-1.0016	1.9339	1.0799	
5.81	-1.2617	1.8509	0.7612	
5.82	-1.167	1.7172	0.1295	
5.83	-1.3452	1.924	-0.5533	
5.84	-1.417	1.9134	-1.0011	
5.85	-1.7542	1.907	-0.6931	
5.86	-1.8687	2.0563	0.0528	
5.87	-2.0221	2.0794	0.7792	
5.88	-2.0431	2.0653	0.989	
5.89	-2.1318	1.9445	0.7074	
5.9	-2.1408	1.8794	-0.06	
5.91	-2.4045	1.8241	-0.8531	
5.92	-2.5014	1.9216	-1.0279	
5.93	-2.6	1.9421	-0.6646	
5.94	-2.4212	1.749	0.0263	
5.95	-2.822	1.6062	0.5956	
5.96	-2.8762	1.6495	0.7417	
5.97	-2.624	1.2543	0.3299	
5.98	-3.016	1.2289	-0.5165	
5.99	-3.0507	1.0941	-1.2104	
6.0	-2.7271	0.9109	-1.3554	
6.01	-2.6741	0.7723	-1.0212	
6.02	-3.0568	0.6031	-0.2245	
6.03	-2.7633	0.4789	0.2828	
6.04	-2.5571	0.2949	0.2855	
6.05	-2.6424	0.1591	-0.314	
6.06	-2.5006	0.004	-1.2256	
6.07	-2.7255	-0.1581	-1.696	
6.08	-2.6207	-0.3006	-1.9234	
6.09	-2.2458	-0.4502	-1.4357	
6.1	-2.3807	-0.5525	-0.6159	
6.11	-1.9322	-0.638	-0.1818	
6.12	-1.7765	-0.8066	-0.2846	
6.13	-1.8897	-0.8223	-1.0196	
6.14	-1.7217	-0.8682	-1.9401	
6.15	-1.5188	-0.8993	-2.3194	
6.16	-1.3945	-0.9223	-2.5193	
6.17	-1.2236	-0.9965	-1.811	
6.18	-1.0314	-1.0036	-0.9458	
6.19	-0.8968	-1.0748	-0.6109	
6.2	-0.7751	-0.9731	-0.9105	
6.21	-0.7252	-1.0155	-1.7281	
6.22	-0.5425	-0.8998	-2.245	
6.23	-0.4485	-0.8475	-2.8391	
6.24	-0.4317	-0.8509	-2.4085	
6.25	-0.3426	-0.7282	-2.0541	
6.26	-0.2844	-0.6711	-1.2168	
6.27	-0.252	-0.5839	-0.9346	
6.28	-0.2178	-0.4448	-1.2653	
6.29	-0.2245	-0.3256	-1.9046	
6.3	-0.2422	-0.262	-2.8397	
6.31	-0.2684	-0.1448	-2.7966	
6.32	-0.2503	-0.0568	-2.6587	
6.33	-0.3369	0.0478	-1.838	
6.34	-0.3715	0.1385	-1.2773	
6.35	-0.4444	0.2379	-0.902	
6.36	-0.4678	0.2768	-1.451	
6.37	-0.5972	0.39	-1.9101	
6.38	-0.7015	0.4322	-2.5662	
6.39	-0.741	0.4777	-2.6812	
6.4	-0.7406	0.5735	-2.3316	
6.41	-0.8421	0.5312	-1.5565	
6.42	-1.0477	0.6049	-0.9587	
6.43	-1.0032	0.5072	-0.8629	
6.44	-1.0514	0.5095	-1.1709	
6.45	-1.0969	0.5507	-2.0834	
6.46	-1.2164	0.4999	-2.3099	
6.47	-1.1086	0.4258	-2.5659	
6.48	-1.2346	0.3686	-1.789	
6.49	-1.2045	0.3167	-1.0942	
6.5	-1.2548	0.1967	-0.4502	
6.51	-1.2024	0.121	-0.3999	
6.52	-1.0776	0.0221	-0.8466	
6.53	-1.0157	-0.0821	-1.7444	
6.54	-0.9503	-0.201	-1.8706	
6.55	-0.9267	-0.2745	-1.9335	
6.56	-0.9057	-0.387	-1.1917	
6.57	-0.7922	-0.4901	-0.3661	
6.58	-0.6813	-0.6364	0.1322	
6.59	-0.5197	-0.6766	0.0745	
6.6	-0.3883	-0.8617	-0.4867	
6.61	-0.2194	-0.9458	-1.2336	
6.62	-0.0485	-0.853	-1.555	
6.63	0.1201	-0.9209	-1.2498	
6.64	0.2975	-1.1495	-0.5345	
