1.06	-0.6203	
1.07	-0.4492	
1.08	-0.2741	
1.09	-0.1182	
1.1	0.0328	
1.11	0.1998	
1.12	0.3537	
1.13	0.4695	
1.14	0.5918	
1.15	0.7876	
1.16	0.7805	
1.17	0.9124	
1.18	1.0548	
1.19	1.0533	
1.2	0.925	
1.21	0.9674	
1.22	0.8638	
1.23	0.8046	
1.24	0.7322	
1.25	0.5454	
1.26	0.4236	
1.27	0.2838	
1.28	0.1471	
1.29	-0.0042	
1.3	-0.1611	
1.31	-0.2667	
1.32	-0.4286	
1.33	-0.5405	
1.34	-0.5572	
1.35	-0.6662	
1.36	-0.6425	
1.37	-0.6087	
1.38	-0.6518	
1.39	-0.57	
1.4	-0.4732	
1.41	-0.3279	
1.42	-0.2174	
1.43	-0.0346	
1.44	0.1351	
1.45	0.374	
1.46	0.5169	
1.47	0.7473	
1.48	1.0331	
1.49	1.0785	
1.5	1.3898	
1.51	1.4935	
1.52	1.5946	
1.53	1.9102	
1.54	1.9008	
1.55	1.9325	
1.56	2.1489	
1.57	2.1279	
1.58	1.9519	
1.59	2.1154	
1.6	1.8352	
1.61	1.9373	
1.62	1.7919	
1.63	1.4453	
1.64	1.2951	
1.65	1.2187	
1.66	1.099	
1.67	1.0298	
1.68	0.7822	
1.69	0.701	
1.7	0.7003	
1.71	0.5868	
1.72	0.513	
1.73	0.5649	
1.74	0.5511	
1.75	0.5575	
1.76	0.5785	
1.77	0.655	
1.78	0.7622	
1.79	1.0054	
1.8	1.1966	
1.81	1.2372	
1.82	1.4877	
1.83	1.6423	
1.84	1.9075	
1.85	1.942	
1.86	2.3332	
1.87	2.119	
1.88	2.615	
1.89	2.5388	
1.9	2.7257	
1.91	2.4748	
1.92	2.6917	
1.93	2.4623	
1.94	2.8165	
1.95	2.7491	
1.96	2.4534	
1.97	2.2981	
1.98	1.9386	
1.99	2.0154	
2.0	1.9152	
2.01	1.5226	
2.02	1.4446	
2.03	1.1062	
2.04	1.0505	
2.05	0.7977	
2.06	0.6675	
2.07	0.5246	
2.08	0.4543	
2.09	0.3681	
2.1	0.2685	
2.11	0.2145	
2.12	0.2273	
2.13	0.2432	
2.14	0.3037	
2.15	0.3496	
2.16	0.4434	
2.17	0.4957	
2.18	0.5852	
2.19	0.8365	
2.2	0.9149	
2.21	0.9993	
2.22	1.022	
2.23	1.2798	
2.24	1.2699	
2.25	1.3812	
2.26	1.3335	
2.27	1.4862	
2.28	1.4546	
2.29	1.2659	
2.3	1.3777	
2.31	1.1422	
2.32	1.1882	
2.33	0.9624	
2.34	0.7977	
2.35	0.6192	
2.36	0.3423	
2.37	0.1446	
2.38	-0.0837	
2.39	-0.3111	
2.4	-0.5307	
2.41	-0.7381	
2.42	-0.9606	
2.43	-1.1491	
2.44	-1.1286	
2.45	-1.2545	
2.46	-1.4891	
2.47	-1.5889	
2.48	-1.4779	
2.49	-1.7057	
2.5	-1.5058	
2.51	-1.4764	
2.52	-1.469	
2.53	-1.2958	
2.54	-1.195	
2.55	-1.1527	
2.56	-0.9216	
2.57	-0.8167	
2.58	-0.6412	
2.59	-0.5421	
2.6	-0.4744	
2.61	-0.3299	
2.62	-0.2517	
2.63	-0.1822	
2.64	-0.1576	
2.65	-0.1625	
2.66	-0.1651	
2.67	-0.2073	
2.68	-0.3251	
2.69	-0.4068	
2.7	-0.4756	
2.71	-0.6784	
2.72	-0.8544	
2.73	-0.9885	
2.74	-1.1246	
2.75	-1.3475	
2.76	-1.4957	
2.77	-1.6398	
2.78	-1.7684	
2.79	-1.7937	
2.8	-2.0889	
2.81	-2.0998	
2.82	-2.1317	
2.83	-2.2451	
2.84	-2.2385	
2.85	-2.1387	
2.86	-2.0055	
2.87	-2.1751	
2.88	-1.7576	
2.89	-1.8729	
2.9	-1.662	
2.91	-1.5985	
2.92	-1.3072	
2.93	-1.1838	
2.94	-0.9179	
2.95	-0.7487	
2.96	-0.4936	
2.97	-0.3532	
2.98	-0.2256	
2.99	-0.0958	
3.0	0.0036	
3.01	0.0769	
3.02	0.1303	
3.03	0.1395	
3.04	0.1333	
3.05	0.0872	
3.06	0.0311	
3.07	-0.06	
3.08	-0.1643	
3.09	-0.2762	
3.1	-0.3802	
3.11	-0.5306	
3.12	-0.7072	
3.13	-0.8226	
3.14	-0.9783	
3.15	-1.1542	
3.16	-1.066	
3.17	-1.152	
3.18	-1.4172	
3.19	-1.4396	
3.2	-1.3183	
3.21	-1.3306	
3.22	-1.3117	
3.23	-1.1061	
3.24	-0.9855	
3.25	-0.8491	
3.26	-0.8128	
3.27	-0.5503	
3.28	-0.4268	
3.29	-0.1902	
3.3	-0.007	
3.31	0.1742	
3.32	0.3886	
3.33	0.5415	
3.34	0.7336	
3.35	0.7424	
3.36	0.8454	
3.37	0.9753	
3.38	1.0136	
3.39	1.143	
3.4	0.9546	
3.41	0.9054	
3.42	0.8273	
3.43	0.777	
3.44	0.745	
3.45	0.5536	
3.46	0.3745	
3.47	0.2197	
3.48	0.0439	
3.49	-0.1354	
3.5	-0.2761	
3.51	-0.5016	
3.52	-0.5625	
3.53	-0.6779	
3.54	-0.8703	
3.55	-0.9927	
3.56	-1.0174	
3.57	-0.9684	
3.58	-1.1378	
3.59	-1.0778	
3.6	-1.0494	
3.61	-0.8622	
3.62	-0.7354	
3.63	-0.7228	
3.64	-0.6208	
3.65	-0.4191	
3.66	-0.3181	
3.67	-0.1653	
3.68	-0.0137	
3.69	0.1046	
3.7	0.2084	
3.71	0.3007	
3.72	0.388	
3.73	0.4595	
3.74	0.4933	
3.75	0.408	
3.76	0.3673	
3.77	0.3017	
3.78	0.2053	
3.79	0.1016	
3.8	-0.0501	
3.81	-0.2242	
3.82	-0.3849	
3.83	-0.6162	
3.84	-0.8512	
3.85	-0.9809	
3.86	-1.1955	
3.87	-1.5496	
3.88	-1.7836	
3.89	-1.9386	
3.9	-2.1343	
3.91	-2.003	
3.92	-2.098	
3.93	-2.1289	
3.94	-2.0762	
3.95	-2.2872	
3.96	-2.266	
3.97	-2.2951	
3.98	-2.3026	
3.99	-2.088	
4.0	-1.9425	
4.01	-1.9125	
4.02	-1.6502	
4.03	-1.5363	
4.04	-1.5132	
4.05	-1.2563	
4.06	-1.0449	
4.07	-1.0389	
4.08	-0.9556	
4.09	-0.9018	
4.1	-0.8593	
4.11	-0.7079	
4.12	-0.8281	
4.13	-0.8338	
4.14	-0.8258	
4.15	-0.964	
4.16	-0.9936	
4.17	-1.0687	
4.18	-1.3837	
4.19	-1.5451	
4.2	-1.6763	
4.21	-1.8452	
4.22	-2.1629	
4.23	-2.2705	
4.24	-2.0857	
4.25	-2.4682	
4.26	-2.7045	
4.27	-2.4586	
4.28	-2.913	
4.29	-2.5243	
4.3	-2.8413	
4.31	-2.7831	
4.32	-2.5903	
4.33	-2.46	
4.34	-2.6004	
4.35	-2.176	
4.36	-2.0414	
4.37	-2.181	
4.38	-1.6999	
4.39	-1.5933	
4.4	-1.3432	
4.41	-1.3177	
4.42	-0.9766	
4.43	-0.829	
4.44	-0.6924	
4.45	-0.5223	
4.46	-0.4214	
4.47	-0.3152	
4.48	-0.2304	
4.49	-0.1675	
4.5	-0.152	
4.51	-0.1687	
4.52	-0.2133	
4.53	-0.2674	
4.54	-0.3492	
4.55	-0.4107	
4.56	-0.5997	
4.57	-0.6525	
4.58	-0.7829	
4.59	-0.9208	
4.6	-1.1193	
4.61	-1.2159	
4.62	-1.1461	
4.63	-1.3378	
4.64	-1.337	
4.65	-1.3301	
4.66	-1.2064	
4.67	-1.3228	
4.68	-1.2489	
4.69	-1.0423	
4.7	-1.0658	
4.71	-0.8032	
4.72	-0.7001	
4.73	-0.5122	
4.74	-0.2746	
4.75	-0.0633	
4.76	0.1633	
4.77	0.3786	
4.78	0.5361	
4.79	0.7559	
4.8	1.0081	
4.81	1.0906	
4.82	1.3695	
4.83	1.2975	
4.84	1.5763	
4.85	1.635	
4.86	1.4873	
4.87	1.7159	
4.88	1.4236	
4.89	1.429	
4.9	1.3355	
4.91	1.2915	
4.92	1.0661	
4.93	1.1152	
4.94	0.8369	
4.95	0.7674	
4.96	0.6551	
4.97	0.5158	
4.98	0.3633	
4.99	0.2576	
5.0	0.1492	
5.01	0.0755	
5.02	0.0323	
5.03	0.0144	
5.04	0.023	
5.05	0.065	
5.06	0.1226	
5.07	0.2251	
5.08	0.3074	
5.09	0.4995	
5.1	0.6121	
5.11	0.805	
5.12	1.017	
5.13	1.052	
5.14	1.3489	
5.15	1.5245	
5.16	1.52	
5.17	1.7554	
5.18	1.8423	
5.19	1.7398	
5.2	1.9153	
5.21	1.9686	
5.22	2.0567	
5.23	1.929	
5.24	1.6677	
5.25	1.7959	
5.26	1.7658	
5.27	1.3846	
5.28	1.1831	
5.29	1.1052	
5.3	0.9084	
5.31	0.6884	
5.32	0.5471	
5.33	0.3732	
5.34	0.1485	
5.35	-0.0065	
5.36	-0.1484	
5.37	-0.2978	
5.38	-0.386	
5.39	-0.4437	
5.4	-0.5041	
5.41	-0.564	
5.42	-0.5043	
5.43	-0.5056	
5.44	-0.3892	
5.45	-0.3053	
5.46	-0.2152	
5.47	-0.1137	
5.48	0.033	
5.49	0.1831	
5.5	0.3023	
5.51	0.4951	
5.52	0.5713	
5.53	0.6977	
5.54	0.7323	
5.55	0.8492	
5.56	0.9063	
5.57	1.0171	
5.58	0.9412	
5.59	0.8988	
5.6	0.8813	
5.61	0.7961	
5.62	0.708	
5.63	0.5753	
5.64	0.4707	
5.65	0.2832	
5.66	0.1325	
5.67	-0.048	
5.68	-0.2099	
5.69	-0.3781	
5.7	-0.5974	
5.71	-0.6839	
5.72	-0.8307	
5.73	-0.9453	
5.74	-1.1271	
5.75	-1.1698	
5.76	-1.0875	
5.77	-1.2839	
5.78	-1.0892	
5.79	-1.0114	
5.8	-1.0278	
5.81	-0.8215	
5.82	-0.7211	
5.83	-0.5763	
5.84	-0.479	
5.85	-0.2786	
5.86	-0.0753	
5.87	0.1159	
5.88	0.2914	
5.89	0.4223	
5.9	0.6399	
5.91	0.7302	
5.92	0.8445	
5.93	0.9133	
5.94	1.021	
5.95	1.0751	
5.96	1.0448	
5.97	1.1838	
5.98	1.1503	
5.99	1.0843	
6.0	0.9647	
6.01	0.8194	
6.02	0.6596	
6.03	0.5362	
6.04	0.4636	
6.05	0.304	
6.06	0.1824	
6.07	0.0708	
6.08	-0.0287	
6.09	-0.108	
6.1	-0.1696	
6.11	-0.2065	
6.12	-0.2422	
6.13	-0.2072	
6.14	-0.1828	
6.15	-0.0923	
6.16	0.0093	
6.17	0.1445	
6.18	0.3157	
6.19	0.4991	
6.2	0.662	
6.21	0.8779	
6.22	1.0146	
6.23	1.2083	
6.24	1.6241	
6.25	1.6531	
6.26	1.765	
6.27	1.9389	
6.28	2.1506	
6.29	2.5629	
6.3	2.2526	
6.31	2.464	
6.32	2.6176	
6.33	2.4736	
6.34	2.4425	
6.35	2.6333	
6.36	2.4443	
6.37	2.29	
6.38	2.0356	
6.39	2.1852	
6.4	2.0298	
6.41	1.6531	
6.42	1.6729	
6.43	1.3961	
6.44	1.4363	
6.45	1.2818	
6.46	1.1892	
6.47	0.9416	
6.48	0.919	
6.49	0.9755	
6.5	0.9137	
6.51	0.94	
6.52	1.0737	
6.53	1.0015	
6.54	1.1926	
6.55	1.2317	
6.56	1.3994	
6.57	1.6065	
6.58	1.7215	
6.59	1.9577	
6.6	2.0797	
6.61	2.1994	
6.62	2.2953	
6.63	2.2402	
6.64	2.4457	
6.65	2.657	
6.66	2.5104	
6.67	2.8404	
6.68	2.7743	
6.69	2.7359	
6.7	2.8642	
6.71	2.3986	
6.72	2.2764	
6.73	2.5339	
6.74	2.2795	
6.75	2.0411	
6.76	1.6842	
6.77	1.667	
6.78	1.3149	
6.79	1.1236	
6.8	0.8962	
6.81	0.827	
6.82	0.5885	
6.83	0.47	
6.84	0.3188	
6.85	0.1952	
6.86	0.1065	
6.87	0.0643	
6.88	0.0413	
6.89	0.0567	
6.9	0.0839	
6.91	0.1387	
6.92	0.2098	
6.93	0.3085	
6.94	0.4266	
6.95	0.5746	
6.96	0.6783	
6.97	0.844	
6.98	0.9537	
6.99	0.9891	
7.0	1.1024	
7.01	1.0511	
7.02	1.3215	
7.03	1.1484	
7.04	1.1597	
7.05	1.2952	
7.06	1.1229	
7.07	0.9558	
7.08	0.9213	
7.09	0.7635	
7.1	0.6072	
7.11	0.3978	
7.12	0.2044	
7.13	0.0053	
7.14	-0.1869	
7.15	-0.4022	
7.16	-0.616	
7.17	-0.8834	
7.18	-1.0738	
7.19	-1.2025	
7.2	-1.1969	
7.21	-1.4091	
7.22	-1.5172	
7.23	-1.5816	
7.24	-1.7056	
7.25	-1.39	
7.26	-1.4417	
7.27	-1.5583	
7.28	-1.3073	
7.29	-1.3046	
7.3	-1.0679	
7.31	-0.9212	
7.32	-0.8565	
7.33	-0.6675	
7.34	-0.4829	
7.35	-0.3718	
7.36	-0.2076	
7.37	-0.0743	
7.38	0.0233	
7.39	0.1013	
7.4	0.1673	
7.41	0.1849	
7.42	0.2084	
7.43	0.1808	
7.44	0.1072	
7.45	0.033	
7.46	-0.0621	
7.47	-0.1868	
7.48	-0.3447	
7.49	-0.4347	
7.5	-0.569	
7.51	-0.7297	
7.52	-0.854	
7.53	-1.0879	
7.54	-1.2384	
7.55	-1.4281	
7.56	-1.5798	
7.57	-1.6323	
7.58	-1.6635	
7.59	-1.5663	
7.6	-1.5808	
7.61	-1.4077	
7.62	-1.5674	
7.63	-1.4864	
7.64	-1.2272	
7.65	-1.0641	
7.66	-0.8327	
7.67	-0.7385	
7.68	-0.5506	
7.69	-0.3516	
7.7	-0.1399	
7.71	0.0564	
7.72	0.2326	
7.73	0.4004	
7.74	0.5531	
7.75	0.7598	
7.76	0.7309	
7.77	0.8715	
7.78	0.9701	
7.79	0.9028	
7.8	0.8384	
7.81	0.8915	
7.82	0.788	
7.83	0.7878	
7.84	0.5897	
7.85	0.4775	
7.86	0.3376	
7.87	0.2222	
7.88	0.0544	
7.89	-0.1004	
7.9	-0.2173	
7.91	-0.389	
7.92	-0.4635	
7.93	-0.5767	
7.94	-0.6849	
7.95	-0.7039	
7.96	-0.6222	
7.97	-0.6634	
7.98	-0.6176	
7.99	-0.5486	
8.0	-0.4315	
8.01	-0.3257	
8.02	-0.2048	
8.03	-0.0709	
8.04	0.0917	
8.05	0.2464	
8.06	0.4121	
8.07	0.6545	
8.08	0.8121	
8.09	0.8838	
8.1	1.0508	
8.11	1.2335	
8.12	1.2121	
8.13	1.2983	
8.14	1.2991	
8.15	1.3795	
8.16	1.3629	
8.17	1.1995	
8.18	1.0722	
8.19	0.8857	
8.2	0.7709	
8.21	0.6716	
8.22	0.4917	
8.23	0.3009	
8.24	0.0868	
8.25	-0.1214	
8.26	-0.3349	
8.27	-0.4745	
8.28	-0.6136	
8.29	-0.7699	
8.3	-1.0223	
8.31	-0.9746	
8.32	-1.0548	
8.33	-1.2318	
8.34	-1.1356	
8.35	-1.2322	
8.36	-1.2229	
8.37	-1.0483	
8.38	-1.1613	
8.39	-1.0093	
8.4	-0.9226	
8.41	-0.7987	
8.42	-0.6727	
8.43	-0.533	
8.44	-0.3834	
8.45	-0.2438	
8.46	-0.1811	
8.47	-0.0803	
8.48	-0.0223	
8.49	0.0138	
8.5	0.0216	
8.51	0.0046	
8.52	-0.0475	
8.53	-0.1315	
8.54	-0.2066	
8.55	-0.3444	
8.56	-0.5531	
8.57	-0.7291	
8.58	-0.8914	
8.59	-1.1673	
8.6	-1.4095	
8.61	-1.5295	
8.62	-1.6036	
8.63	-2.0127	
8.64	-2.1924	
8.65	-2.2141	
8.66	-2.5325	
8.67	-2.673	
8.68	-2.7553	
8.69	-2.8186	
8.7	-2.9204	
8.71	-2.8311	
8.72	-2.6358	
8.73	-2.7422	
8.74	-2.702	
8.75	-2.3849	
8.76	-2.1906	
8.77	-2.0589	
8.78	-2.2361	
8.79	-1.7989	
8.8	-1.6105	
8.81	-1.5366	
8.82	-1.3146	
8.83	-1.329	
8.84	-1.0945	
8.85	-1.0364	
8.86	-1.0207	
8.87	-0.9639	
8.88	-0.9951	
8.89	-0.9576	
8.9	-0.984	
8.91	-1.1476	
8.92	-1.224	
8.93	-1.3596	
8.94	-1.4278	
8.95	-1.5288	
8.96	-1.7177	
8.97	-2.0292	
8.98	-1.8886	
8.99	-2.1913	
9.0	-2.2468	
9.01	-2.3097	
9.02	-2.5952	
9.03	-2.7721	
9.04	-2.4308	
9.05	-2.9294	
9.06	-2.5514	
9.07	-2.4807	
9.08	-2.844	
9.09	-2.5292	
9.1	-2.1561	
9.11	-2.066	
9.12	-1.9542	
9.13	-1.7002	
9.14	-1.6888	
9.15	-1.5134	
9.16	-1.1803	
9.17	-0.972	
9.18	-0.8365	
9.19	-0.6352	
9.2	-0.4177	
9.21	-0.2946	
9.22	-0.1676	
9.23	-0.0529	
9.24	0.0321	
9.25	0.0849	
9.26	0.1055	
9.27	0.0896	
9.28	0.0694	
9.29	0.0069	
9.3	-0.0734	
9.31	-0.1593	
9.32	-0.2995	
9.33	-0.428	
9.34	-0.5105	
9.35	-0.6377	
9.36	-0.8095	
9.37	-0.9366	
9.38	-0.8724	
9.39	-1.1137	
9.4	-1.1628	
9.41	-1.1876	
9.42	-1.1426	
9.43	-1.0778	
9.44	-0.9927	
9.45	-0.9667	
9.46	-0.8024	
9.47	-0.648	
9.48	-0.5893	
9.49	-0.3747	
9.5	-0.1782	
9.51	0.0227	
9.52	0.2309	
9.53	0.4151	
9.54	0.6528	
9.55	0.8327	
9.56	1.032	
9.57	1.2002	
9.58	1.2583	
9.59	1.2249	
9.6	1.4607	
9.61	1.3261	
9.62	1.5859	
9.63	1.4074	
9.64	1.4202	
9.65	1.3269	
9.66	1.1278	
9.67	1.1524	
9.68	0.9865	
9.69	0.8817	
9.7	0.6233	
9.71	0.4845	
9.72	0.3239	
9.73	0.1455	
9.74	-0.0064	
9.75	-0.1403	
9.76	-0.2343	
9.77	-0.3734	
9.78	-0.4486	
9.79	-0.4412	
9.8	-0.4573	
9.81	-0.4646	
9.82	-0.4274	
9.83	-0.3416	
9.84	-0.2368	
9.85	-0.1305	
9.86	-0.0057	
9.87	0.1422	
9.88	0.2923	
9.89	0.4041	
9.9	0.5966	
9.91	0.7517	
9.92	0.8497	
9.93	0.9457	
9.94	1.0499	
9.95	1.2265	
9.96	1.1331	
9.97	1.1203	
9.98	1.2242	
9.99	1.1564	
10.0	1.0598	
10.01	0.9996	
10.02	0.8111	
10.03	0.7246	
10.04	0.515	
10.05	0.3092	
10.06	0.1257	
10.07	-0.0771	
10.08	-0.2713	
10.09	-0.4583	
10.1	-0.6572	
10.11	-0.7541	
10.12	-0.8821	
10.13	-1.1486	
10.14	-1.1936	
10.15	-1.1521	
10.16	-1.3961	
10.17	-1.3431	
10.18	-1.2188	
10.19	-1.1904	
10.2	-1.169	
10.21	-1.2069	
10.22	-0.9805	
10.23	-0.7781	
10.24	-0.6897	
10.25	-0.5837	
10.26	-0.3922	
10.27	-0.2534	
10.28	-0.094	
10.29	0.0442	
10.3	0.1761	
10.31	0.2412	
10.32	0.3687	
10.33	0.3956	
10.34	0.3804	
10.35	0.3848	
10.36	0.4012	
10.37	0.3521	
10.38	0.2736	
10.39	0.1434	
10.4	0.0219	
10.41	-0.107	
10.42	-0.282	
10.43	-0.4369	
10.44	-0.5977	
10.45	-0.7757	
10.46	-0.8959	
10.47	-0.9386	
10.48	-1.2266	
10.49	-1.1786	
10.5	-1.381	
10.51	-1.2873	
10.52	-1.3195	
10.53	-1.3461	
10.54	-1.315	
10.55	-1.2163	
10.56	-1.0581	
10.57	-0.9603	
10.58	-0.7901	
10.59	-0.6719	
10.6	-0.4679	
10.61	-0.2732	
10.62	-0.046	
10.63	0.1674	
10.64	0.3727	
10.65	0.6183	
10.66	0.6942	
10.67	0.883	
10.68	1.1258	
10.69	1.2553	
10.7	1.3537	
10.71	1.2124	
10.72	1.286	
10.73	1.2474	
10.74	1.3356	
10.75	1.2311	
10.76	1.1711	
10.77	1.2035	
10.78	0.9373	
10.79	0.993	
10.8	0.7987	
10.81	0.6216	
10.82	0.548	
10.83	0.4565	
10.84	0.3228	
10.85	0.2648	
10.86	0.2063	
10.87	0.1588	
10.88	0.1451	
10.89	0.1656	
10.9	0.2396	
10.91	0.3253	
10.92	0.4406	
10.93	0.4989	
10.94	0.734	
10.95	0.8728	
10.96	1.0953	
10.97	1.1363	
10.98	1.3214	
10.99	1.6103	
11.0	1.8708	
11.01	2.0563	
11.02	2.3016	
11.03	2.3029	
11.04	2.442	
11.05	2.8989	
11.06	3.0182	
11.07	2.6287	
11.08	2.671	
11.09	2.6525	
11.1	2.9179	
11.11	2.8156	
11.12	2.4289	
11.13	2.7382	
11.14	2.4424	
11.15	2.0926	
11.16	2.2077	
11.17	2.0179	
11.18	1.755	
11.19	1.6355	
11.2	1.4456	
11.21	1.4298	
11.22	1.2325	
11.23	1.0839	
11.24	0.9892	
11.25	1.0896	
11.26	0.9988	
11.27	0.9039	
11.28	1.0263	
11.29	1.047	
11.3	1.1632	
11.31	1.2074	
11.32	1.4848	
11.33	1.6134	
11.34	1.548	
11.35	1.9547	
11.36	1.9955	
11.37	1.8872	
11.38	2.0091	
11.39	2.3308	
11.4	2.2531	
11.41	2.321	
11.42	2.6182	
11.43	2.5934	
11.44	2.3503	
11.45	2.5587	
11.46	2.3861	
11.47	2.4413	
11.48	2.0046	
11.49	1.9803	
11.5	1.9078	
11.51	1.7298	
11.52	1.3447	
11.53	1.3437	
11.54	1.1112	
11.55	0.8787	
11.56	0.6814	
11.57	0.4353	
11.58	0.2537	
11.59	0.1021	
11.6	-0.0197	
11.61	-0.1406	
11.62	-0.2228	
11.63	-0.2475	
11.64	-0.2997	
11.65	-0.2972	
11.66	-0.2398	
11.67	-0.1617	
11.68	-0.084	
11.69	0.0097	
11.7	0.1346	
11.71	0.2733	
11.72	0.4101	
11.73	0.547	
11.74	0.6038	
11.75	0.7176	
11.76	0.7793	
11.77	0.914	
11.78	1.0454	
11.79	1.0296	
11.8	0.999	
11.81	1.0402	
11.82	0.9912	
11.83	0.8706	
11.84	0.8452	
11.85	0.6459	
11.86	0.5038	
11.87	0.3865	
11.88	0.1632	
11.89	-0.0119	
11.9	-0.2138	
11.91	-0.4023	
11.92	-0.598	
11.93	-0.807	
11.94	-0.9446	
11.95	-0.9611	
11.96	-1.2132	
11.97	-1.175	
11.98	-1.3284	
11.99	-1.2839	
12.0	-1.2268	
12.01	-1.3511	
12.02	-1.2456	
12.03	-1.0809	
12.04	-1.1352	
12.05	-0.9006	
12.06	-0.7602	
12.07	-0.5393	
12.08	-0.4406	
12.09	-0.2402	
12.1	-0.0673	
12.11	0.0989	
12.12	0.2743	
12.13	0.3848	
12.14	0.5605	
12.15	0.6577	
12.16	0.733	
12.17	0.692	
12.18	0.7071	
12.19	0.8287	
12.2	0.7493	
12.21	0.6771	
12.22	0.6235	
12.23	0.4866	
12.24	0.3457	
12.25	0.2483	
12.26	0.0953	
12.27	-0.0455	
12.28	-0.1971	
12.29	-0.329	
12.3	-0.4079	
12.31	-0.5386	
12.32	-0.5902	
12.33	-0.7608	
12.34	-0.7259	
12.35	-0.7895	
12.36	-0.7863	
12.37	-0.6916	
12.38	-0.6081	
12.39	-0.5306	
12.4	-0.4118	
12.41	-0.2747	
12.42	-0.0812	
12.43	0.1012	
12.44	0.2682	
12.45	0.4764	
12.46	0.6679	
12.47	0.8275	
12.48	1.0274	
12.49	1.2854	
12.5	1.3493	
12.51	1.5716	
12.52	1.5419	
12.53	1.7262	
12.54	1.8552	
12.55	1.6223	
12.56	1.6957	
12.57	1.467	
12.58	1.6952	
12.59	1.5578	
12.6	1.4166	
12.61	1.0907	
12.62	0.9563	
12.63	0.8515	
12.64	0.6727	
12.65	0.5812	
12.66	0.3783	
12.67	0.2202	
12.68	0.088	
12.69	-0.0167	
12.7	-0.1149	
12.71	-0.1539	
12.72	-0.1922	
12.73	-0.2032	
12.74	-0.2103	
12.75	-0.1604	
12.76	-0.081	
12.77	0.0097	
12.78	0.126	
12.79	0.2396	
12.8	0.3616	
12.81	0.5062	
12.82	0.6924	
12.83	0.771	
12.84	0.9297	
12.85	1.1718	
12.86	1.1872	
12.87	1.3104	
12.88	1.4551	
12.89	1.4124	
12.9	1.4825	
12.91	1.2758	
12.92	1.195	
12.93	1.2028	
12.94	1.0425	
12.95	1.0061	
12.96	0.7316	
12.97	0.6467	
12.98	0.3964	
12.99	0.1992	
13.0	-0.0192	
13.01	-0.2277	
13.02	-0.4923	
13.03	-0.6298	
13.04	-0.7748	
13.05	-1.0772	
13.06	-1.1957	
13.07	-1.3321	
13.08	-1.41	
13.09	-1.4637	
13.1	-1.4166	
13.11	-1.5987	
13.12	-1.4142	
13.13	-1.4725	
13.14	-1.5087	
13.15	-1.3702	
13.16	-1.2467	
13.17	-1.1077	
13.18	-0.9622	
13.19	-0.8195	
13.2	-0.7141	
13.21	-0.5465	
13.22	-0.5388	
13.23	-0.4201	
13.24	-0.3646	
13.25	-0.3349	
13.26	-0.2917	
13.27	-0.3288	
13.28	-0.3911	
13.29	-0.4537	
13.3	-0.4851	
13.31	-0.6665	
13.32	-0.7213	
13.33	-0.8728	
13.34	-1.2385	
13.35	-1.3391	
13.36	-1.4495	
13.37	-1.5928	
13.38	-2.0083	
13.39	-1.9762	
13.4	-2.2834	
13.41	-2.2804	
13.42	-2.6798	
13.43	-2.4835	
13.44	-2.9847	
13.45	-2.8868	
13.46	-2.6299	
13.47	-2.8771	
13.48	-2.5693	
13.49	-2.5162	
13.5	-2.6438	
