1.42	1.4137	0.9416	-0.61	-0.1978	0.5126	-0.5607	
1.43	1.664	1.1363	-0.8288	-0.7175	1.185	-0.3111	
1.44	1.8353	1.0154	-1.1109	-1.0853	1.3063	0.1845	
1.45	1.4639	1.1423	-1.2563	-1.1141	0.8321	0.7634	
1.46	1.1572	1.3076	-1.1659	-0.8966	-0.0391	1.0459	
1.47	0.8339	1.2061	-1.0925	-0.43	-0.7451	1.1541	
1.48	0.4171	1.3269	-0.9482	0.0892	-0.7798	1.0585	
1.49	0.1167	1.2127	-0.7193	0.5341	-0.4274	0.6192	
1.5	0.0411	1.234	-0.5001	0.7932	0.3175	0.0948	
1.51	0.2072	1.2671	-0.192	0.6321	0.9124	-0.411	
1.52	0.5753	1.1368	0.0217	0.3004	0.9762	-0.7282	
1.53	1.0126	1.05	0.1835	-0.2615	0.3894	-0.8696	
1.54	1.6649	1.0329	0.2136	-0.7834	-0.3973	-0.5475	
1.55	1.8685	0.9124	0.2007	-1.2626	-1.0932	-0.036	
1.56	2.3377	0.6494	0.023	-1.4768	-1.2024	0.5297	
1.57	2.2703	0.6109	-0.2267	-1.3513	-0.6268	0.9656	
1.58	1.8918	0.4304	-0.6052	-0.8661	0.0969	1.1406	
1.59	1.5998	0.2274	-0.9181	-0.3428	0.5654	0.8861	
1.6	1.3019	0.0747	-1.3393	0.1784	0.6175	0.595	
1.61	0.8319	-0.0849	-1.7635	0.4325	0.0161	0.0076	
1.62	0.6401	-0.2809	-2.0142	0.4813	-0.7778	-0.5093	
1.63	0.6315	-0.4133	-1.9803	0.2117	-1.4942	-0.8694	
1.64	0.7684	-0.5796	-2.2889	-0.2303	-1.3241	-0.8778	
1.65	1.1857	-0.8291	-2.3543	-0.7537	-0.8189	-0.6331	
1.66	1.5336	-0.8774	-2.0495	-1.3736	-0.084	-0.2162	
1.67	2.3107	-1.1721	-2.0966	-1.6296	0.3653	0.3553	
1.68	2.5375	-1.2251	-1.6463	-1.4622	0.3108	0.7658	
1.69	2.6994	-1.2584	-1.5182	-1.2404	-0.3123	1.082	
1.7	2.8302	-1.3685	-1.0651	-0.6671	-1.0502	0.9792	
1.71	2.3385	-1.6913	-0.8805	-0.1094	-1.6242	0.5781	
1.72	2.1973	-1.4941	-0.6658	0.2497	-1.5278	-0.0121	
1.73	1.3998	-1.5434	-0.641	0.3907	-0.9264	-0.5601	
1.74	1.0936	-1.8439	-0.6279	0.2518	-0.2504	-0.9558	
1.75	0.9701	-1.6163	-0.8336	-0.1763	0.1813	-1.0813	
1.76	0.9715	-1.7076	-1.0871	-0.7363	0.0045	-0.7112	
1.77	1.1792	-1.5477	-1.4596	-1.194	-0.7002	-0.2856	
1.78	1.5357	-1.7558	-1.5852	-1.5825	-1.4555	0.2522	
1.79	2.1227	-1.5061	-1.9845	-1.4407	-2.0512	0.7149	
1.8	2.426	-1.6565	-2.1951	-1.4744	-1.62	0.9365	
1.81	2.6342	-1.5135	-2.6628	-0.9159	-1.1027	0.9426	
1.82	2.7188	-1.5008	-2.8545	-0.3521	-0.3415	0.5873	
1.83	2.6462	-1.1847	-2.404	0.1228	-0.0207	0.0466	
1.84	2.2564	-1.0971	-2.3733	0.3588	-0.2638	-0.5217	
1.85	1.9832	-1.1573	-2.295	0.2986	-0.9371	-0.9351	
1.86	1.6229	-1.0211	-1.9976	-0.0301	-1.6271	-1.0582	
1.87	1.0695	-0.8678	-1.6297	-0.5676	-2.0086	-0.7325	
1.88	0.9705	-0.7678	-1.4015	-1.0072	-1.8294	-0.3154	
1.89	0.945	-0.6784	-1.0245	-1.4448	-1.2793	0.284	
1.9	1.351	-0.6163	-0.7039	-1.659	-0.451	0.6933	
1.91	1.6832	-0.5851	-0.4213	-1.5822	-0.1811	1.1182	
1.92	2.3575	-0.5488	-0.3394	-1.099	-0.4635	1.0287	
1.93	2.4357	-0.4365	-0.3339	-0.4946	-1.1251	0.6447	
1.94	2.5797	-0.4185	-0.4221	0.0308	-2.0813	0.1864	
1.95	2.7083	-0.4023	-0.6488	0.3634	-2.4375	-0.4005	
1.96	2.3801	-0.4735	-0.9015	0.4205	-2.0283	-0.7736	
1.97	2.4118	-0.4382	-1.1809	0.1666	-1.2979	-0.886	
1.98	1.7309	-0.5216	-1.3721	-0.302	-0.5271	-0.7555	
1.99	1.1197	-0.5966	-1.4991	-0.8398	-0.3416	-0.2528	
2.0	0.8842	-0.6878	-1.7264	-1.1807	-0.6638	0.3063	
2.01	0.7525	-0.7966	-1.8313	-1.3883	-1.5323	0.8626	
2.02	0.7577	-0.8629	-1.7332	-1.5518	-2.0392	1.0877	
2.03	1.1752	-0.9813	-1.5393	-1.0418	-2.1927	1.0939	
2.04	1.5949	-1.0548	-1.2381	-0.6064	-1.8272	0.8534	
2.05	1.993	-1.329	-0.7779	-0.0302	-1.1304	0.3894	
2.06	2.2157	-1.3283	-0.3729	0.3683	-0.6064	-0.1566	
2.07	2.5252	-1.5986	0.0601	0.5473	-0.4609	-0.5242	
2.08	2.2772	-1.846	0.4636	0.4403	-0.9019	-0.6884	
2.09	2.339	-1.885	0.7545	0.0077	-1.7802	-0.5926	
2.1	1.5577	-1.8293	0.9905	-0.5273	-2.0585	-0.1238	
2.11	1.0855	-2.1534	1.1214	-1.037	-2.3427	0.4259	
2.12	0.7481	-2.3721	1.1855	-1.294	-1.9878	0.8807	
2.13	0.3703	-2.4753	0.9526	-1.2703	-1.1629	1.1866	
2.14	0.2281	-2.3208	0.8795	-1.1021	-0.6133	1.402	
2.15	0.3772	-2.4014	0.6618	-0.5884	-0.4646	1.1154	
2.16	0.6696	-2.5928	0.399	-0.0658	-0.9431	0.6026	
2.17	1.2004	-2.7862	0.1461	0.4445	-1.9059	0.0861	
2.18	1.547	-2.5828	-0.0173	0.6501	-2.2928	-0.36	
2.19	1.8727	-2.6458	-0.1068	0.65	-2.1998	-0.4916	
2.2	1.8965	-2.6865	-0.0945	0.286	-2.0359	-0.3439	
2.21	1.6921	-3.1488	0.0133	-0.1956	-1.1787	0.0449	
2.22	1.4578	-3.0744	0.243	-0.7172	-0.5887	0.605	
2.23	1.01	-2.9776	0.5976	-1.1869	-0.5324	1.0953	
2.24	0.5198	-2.5144	0.9477	-1.3358	-1.0923	1.4761	
2.25	0.0572	-2.963	1.2395	-1.0148	-1.6898	1.7183	
2.26	-0.2108	-2.6624	1.8182	-0.6013	-2.4352	1.4785	
2.27	-0.2816	-2.2656	1.9327	-0.1086	-2.3037	0.8871	
2.28	-0.1165	-2.5862	2.2093	0.4609	-1.7739	0.3478	
2.29	0.2112	-2.2199	2.7181	0.8107	-1.0752	-0.0652	
2.3	0.645	-1.9603	2.7621	0.8985	-0.52	-0.2431	
2.31	1.1403	-2.0332	2.5702	0.636	-0.5147	-0.144	
2.32	1.4623	-1.7578	2.1749	0.1594	-1.1462	0.2379	
2.33	1.5488	-1.6737	1.9961	-0.395	-1.7825	0.8306	
2.34	1.1625	-1.7022	1.9023	-0.8321	-2.5745	1.3634	
2.35	0.8494	-1.4376	1.3582	-1.1176	-2.0398	1.7112	
2.36	0.416	-1.4345	1.2357	-1.0602	-1.475	1.7015	
2.37	-0.0987	-1.2855	0.9881	-0.6416	-0.7824	1.647	
2.38	-0.5182	-1.2624	0.8664	-0.137	-0.4031	1.239	
2.39	-0.8104	-1.109	0.7564	0.4137	-0.537	0.6814	
2.4	-0.7711	-1.0966	0.8726	0.8336	-1.1056	0.2344	
2.41	-0.4933	-1.0011	1.1786	1.0022	-1.694	0.0004	
2.42	-0.0969	-0.9387	1.2775	0.7917	-2.2583	0.0863	
2.43	0.3571	-1.0203	1.6408	0.4355	-2.1607	0.4292	
2.44	0.8096	-1.0176	1.9855	-0.0768	-1.3385	1.0419	
2.45	1.0533	-1.008	2.1003	-0.5264	-0.5993	1.484	
2.46	1.0424	-1.0058	2.523	-0.9659	-0.2642	1.9892	
2.47	0.7784	-1.1273	2.8847	-0.9921	-0.4594	2.3084	
2.48	0.4659	-1.0544	3.0184	-0.7086	-1.1464	1.892	
2.49	-0.0164	-1.2271	2.5874	-0.2129	-1.8188	1.5855	
2.5	-0.4827	-1.4291	2.435	0.3173	-2.0495	1.0155	
2.51	-0.7772	-1.5267	2.3682	0.8497	-1.9141	0.4557	
2.52	-1.0643	-1.4917	2.1061	0.9464	-1.1782	0.2286	
2.53	-0.9837	-1.7502	1.507	0.9739	-0.4899	0.3275	
2.54	-0.6051	-1.7155	1.2567	0.6421	-0.0976	0.6544	
2.55	-0.1996	-2.0137	0.928	0.1715	-0.3564	1.0968	
2.56	0.2717	-2.1247	0.5779	-0.3175	-1.0134	1.8469	
2.57	0.6634	-2.1302	0.4103	-0.8063	-1.7881	2.2725	
2.58	0.9099	-2.1896	0.3503	-0.838	-1.9845	2.3316	
2.59	0.9278	-2.3259	0.3533	-0.6968	-1.7514	2.3769	
2.6	0.7676	-2.27	0.5373	-0.3882	-0.962	1.7839	
2.61	0.3098	-2.4463	0.6688	0.1741	-0.2262	1.2653	
2.62	-0.176	-2.3268	1.0134	0.6787	0.0566	0.761	
2.63	-0.5996	-2.5149	1.3491	0.9534	-0.2677	0.4903	
2.64	-0.8838	-2.5839	1.5947	1.0489	-0.9819	0.4502	
2.65	-1.0422	-2.6435	1.7761	0.9104	-1.5666	0.7926	
2.66	-0.8679	-2.5988	1.9034	0.3457	-1.8738	1.2511	
2.67	-0.5021	-2.4771	1.6854	-0.1748	-1.522	1.7677	
2.68	0.0204	-2.4316	1.7291	-0.6178	-0.7138	2.3631	
2.69	0.5135	-2.3232	1.5352	-0.9503	0.0245	2.2783	
2.7	0.9653	-2.3192	1.0064	-0.8332	0.2314	2.3349	
2.71	1.0347	-2.0455	0.7024	-0.5179	-0.1479	1.953	
2.72	1.1261	-2.085	0.3669	-0.0499	-0.9417	1.3094	
2.73	0.7998	-1.838	-0.0435	0.4677	-1.5471	0.8454	
2.74	0.4426	-1.6931	-0.4002	0.9396	-1.5707	0.6157	
2.75	-0.0374	-1.7077	-0.5775	0.9755	-1.0709	0.6309	
2.76	-0.4111	-1.6354	-0.8586	0.9818	-0.3537	0.8072	
2.77	-0.646	-1.3702	-0.8926	0.5322	0.2685	1.3822	
2.78	-0.6798	-1.1192	-0.7206	-0.0523	0.4255	1.796	
2.79	-0.4265	-1.0442	-0.5879	-0.5772	-0.0562	2.5758	
2.8	-0.0255	-0.775	-0.4003	-0.9399	-0.7816	2.8106	
2.81	0.533	-0.6526	-0.0969	-1.0725	-1.3727	2.2815	
2.82	0.9021	-0.5421	0.1735	-0.7892	-1.3697	1.9907	
2.83	1.3171	-0.3774	0.4801	-0.3673	-0.9284	1.6322	
2.84	1.6176	-0.2475	0.6165	0.2002	-0.0854	1.0149	
2.85	1.4467	-0.1481	0.7612	0.6563	0.468	0.7448	
2.86	1.2445	-0.0508	0.6331	0.9522	0.5593	0.5855	
2.87	0.7286	0.0277	0.5699	0.8101	0.0574	0.898	
2.88	0.3083	0.0923	0.3849	0.5018	-0.7071	1.2665	
2.89	-0.0638	0.1293	0.0683	-0.0029	-1.3262	1.78	
2.9	-0.2434	0.1754	-0.3035	-0.56	-1.1932	2.3476	
2.91	-0.1807	0.182	-0.6113	-1.0556	-0.6505	2.8191	
2.92	0.1068	0.1724	-0.9374	-1.2153	0.1818	2.6529	
2.93	0.5678	0.145	-1.1867	-1.0341	0.6984	2.0142	
2.94	1.1331	0.1095	-1.4453	-0.7395	0.7484	1.738	
2.95	1.5345	0.049	-1.4981	-0.1565	0.1512	0.9885	
2.96	2.0909	-0.0202	-1.4589	0.3076	-0.5449	0.7246	
2.97	1.815	-0.1001	-1.4082	0.6868	-1.012	0.6515	
2.98	1.7298	-0.1785	-1.1432	0.679	-0.9189	0.7834	
2.99	1.6653	-0.2537	-0.848	0.4984	-0.3172	1.3373	
3.0	1.0754	-0.3431	-0.4893	-0.0154	0.4914	1.9805	
3.01	0.6432	-0.5025	-0.1117	-0.6294	0.9686	2.2509	
3.02	0.3894	-0.5745	0.1592	-1.0482	0.8173	2.3379	
3.03	0.252	-0.6434	0.3799	-1.2524	0.2297	2.6134	
3.04	0.3643	-0.702	0.4531	-1.4745	-0.5136	2.2687	
3.05	0.6762	-0.8457	0.5047	-1.0655	-0.9419	1.5742	
3.06	1.0674	-0.8212	0.4001	-0.5929	-0.661	1.055	
3.07	1.6199	-0.8991	0.2341	-0.0578	-0.0561	0.6112	
3.08	1.9484	-1.051	-0.0418	0.3695	0.7615	0.5078	
3.09	2.4353	-0.94	-0.3493	0.465	1.1874	0.6216	
3.1	2.2447	-1.0205	-0.7072	0.3529	0.8887	1.1633	
3.11	2.0281	-1.0155	-0.8524	-0.0738	0.3198	1.7427	
3.12	1.7781	-0.9385	-1.0534	-0.5838	-0.3934	2.205	
3.13	1.5285	-0.9512	-1.3539	-1.2192	-0.7661	2.5486	
3.14	0.9604	-0.9023	-1.165	-1.4594	-0.5431	2.1258	
3.15	0.6233	-0.7657	-1.1614	-1.4968	0.2094	2.0308	
3.16	0.5422	-0.6891	-0.8761	-1.3813	0.976	1.5778	
3.17	0.7431	-0.5436	-0.7224	-0.9681	1.3428	0.9332	
3.18	1.0656	-0.4159	-0.3148	-0.4805	1.1333	0.4102	
3.19	1.4485	-0.3028	0.0388	-0.0228	0.3284	0.2844	
3.2	1.9615	-0.139	0.3961	0.2083	-0.3395	0.4105	
3.21	2.2178	0.0137	0.6968	0.1774	-0.6249	0.7727	
3.22	2.6116	0.1783	0.9092	-0.1508	-0.3108	1.2438	
3.23	2.6623	0.3199	0.9834	-0.6825	0.4292	1.8056	
3.24	2.1595	0.5461	0.9569	-1.1991	1.1399	2.1325	
3.25	2.0645	0.6701	0.8992	-1.5461	1.3592	1.9603	
3.26	1.3855	0.8565	0.6106	-1.9621	1.1216	1.7318	
3.27	1.01	1.0767	0.4269	-1.6037	0.3784	1.1911	
3.28	0.7504	1.2718	0.0737	-1.3538	-0.2933	0.6404	
3.29	0.7351	1.3781	-0.2246	-0.9572	-0.5618	0.1929	
3.3	0.8464	1.5876	-0.4584	-0.3658	-0.1362	-0.0018	
3.31	1.3465	1.5521	-0.763	-0.0715	0.6963	0.1145	
3.32	1.6204	1.7365	-0.7497	-0.0198	1.3487	0.4835	
3.33	2.3425	1.6903	-0.861	-0.2788	1.592	0.9149	
3.34	2.2932	1.902	-0.6762	-0.7689	1.1913	1.6252	
3.35	2.8295	1.72	-0.4538	-1.3893	0.399	1.846	
3.36	2.4913	1.8698	-0.2035	-1.7614	-0.2915	1.9521	
3.37	1.9796	2.0258	0.1313	-2.105	-0.3862	1.4214	
3.38	1.664	1.83	0.4676	-1.974	0.0361	1.0552	
3.39	1.246	1.8614	0.7691	-1.7251	0.7319	0.4055	
3.4	0.7762	1.7142	1.014	-1.1849	1.4821	-0.0963	
3.41	0.5197	1.9908	1.062	-0.8248	1.6007	-0.3052	
3.42	0.4926	1.66	1.1282	-0.3453	1.1396	-0.2657	
3.43	0.6828	1.5768	1.0459	-0.214	0.3776	0.0836	
3.44	1.1268	1.4365	0.8709	-0.3547	-0.2743	0.5858	
3.45	1.4785	1.4302	0.6603	-0.6849	-0.3209	1.1957	
3.46	1.8877	1.4396	0.2974	-1.2779	0.1708	1.5326	
3.47	2.1698	1.3425	-0.0552	-1.9232	0.9852	1.5269	
3.48	2.1547	1.0644	-0.4101	-1.9819	1.4569	1.1693	
3.49	1.895	1.0022	-0.6459	-2.3298	1.4674	0.6651	
3.5	1.5574	0.9999	-0.9714	-1.9102	1.0803	0.0774	
3.51	1.1435	0.9253	-1.0684	-1.7291	0.3151	-0.3942	
3.52	0.6136	0.7792	-1.0674	-0.9939	-0.2453	-0.7165	
3.53	0.2581	0.6618	-1.0116	-0.6282	-0.2601	-0.6809	
3.54	0.0417	0.7145	-0.8077	-0.3661	0.3121	-0.3502	
3.55	0.0495	0.5993	-0.5136	-0.3769	0.9857	0.1792	
3.56	0.2922	0.6371	-0.265	-0.6649	1.4992	0.6765	
3.57	0.7055	0.5656	0.0148	-1.2371	1.4899	1.0951	
3.58	1.1696	0.6061	0.2683	-1.8223	1.0735	1.0752	
3.59	1.6254	0.6572	0.4064	-2.1425	0.2328	0.8465	
3.6	1.7221	0.7088	0.4845	-2.3773	-0.2747	0.3103	
3.61	1.775	0.6467	0.4893	-2.3534	-0.2315	-0.2683	
3.62	1.4182	0.8281	0.3309	-1.9496	0.3789	-0.8318	
3.63	0.9853	0.8599	0.0888	-1.3791	1.0613	-1.1736	
3.64	0.5164	0.9714	-0.2657	-0.7816	1.6678	-1.0318	
3.65	-0.0383	1.0108	-0.5605	-0.3914	1.6232	-0.8037	
3.66	-0.3817	1.2038	-0.9319	-0.3484	0.928	-0.2661	
3.67	-0.5714	1.4208	-1.2649	-0.4981	0.1237	0.2323	
3.68	-0.5306	1.446	-1.6247	-0.9294	-0.3323	0.6692	
3.69	-0.2381	1.7333	-2.0075	-1.4244	-0.19	0.6935	
3.7	0.1522	1.9335	-2.1002	-2.1433	0.4614	0.5119	
3.71	0.6405	1.9628	-2.0269	-2.255	1.1626	0.0117	
3.72	0.9589	1.9305	-1.8002	-2.2394	1.683	-0.5283	
3.73	1.0725	2.474	-1.7371	-1.7838	1.4542	-1.154	
3.74	0.9704	2.3242	-1.5144	-1.5358	0.7114	-1.3516	
3.75	0.6874	2.445	-1.2286	-0.7989	-0.0033	-1.4057	
3.76	0.2435	2.7513	-0.9237	-0.4791	-0.405	-1.0938	
3.77	-0.289	2.5436	-0.6998	-0.2561	-0.167	-0.6386	
3.78	-0.8075	3.0649	-0.515	-0.3729	0.4653	-0.1637	
3.79	-1.0902	2.8223	-0.4565	-0.714	1.1842	0.2356	
3.8	-1.119	2.8131	-0.4322	-1.1504	1.652	0.3523	
3.81	-0.9984	3.0879	-0.6185	-1.7444	1.2004	0.1754	
3.82	-0.6763	3.0826	-0.8478	-1.99	0.5524	-0.2558	
