2.25	-0.8973	-1.0831	2.8821	
2.26	-0.9393	-1.0991	2.6919	
2.27	-0.8975	-1.0775	2.865	
2.28	-0.7928	-1.0136	2.4688	
2.29	-0.6994	-0.8831	2.0075	
2.3	-0.4657	-0.9735	1.7955	
2.31	-0.3211	-0.8155	1.4186	
2.32	-0.0868	-0.781	1.0983	
2.33	0.1182	-0.7592	0.8084	
2.34	0.3167	-0.5512	0.7775	
2.35	0.5509	-0.5206	0.8083	
2.36	0.7632	-0.3422	1.1839	
2.37	0.8575	-0.2243	1.3852	
2.38	0.9841	-0.0705	1.7302	
2.39	1.123	0.0841	2.224	
2.4	1.1845	0.2572	2.3811	
2.41	1.0633	0.4225	2.4592	
2.42	1.0688	0.5841	2.4637	
2.43	0.9822	0.6895	2.1753	
2.44	0.9152	0.9967	1.8696	
2.45	0.7771	1.0474	1.4252	
2.46	0.6829	1.3201	0.964	
2.47	0.5591	1.3611	0.5468	
2.48	0.4981	1.7172	0.1733	
2.49	0.3587	1.572	-0.0383	
2.5	0.3043	1.7653	-0.1104	
2.51	0.2778	1.9629	-0.0206	
2.52	0.2629	2.2006	0.2038	
2.53	0.3101	2.2267	0.5369	
2.54	0.3423	2.2382	0.7732	
2.55	0.4719	2.1962	1.1029	
2.56	0.6334	2.3402	1.2803	
2.57	0.8235	2.6124	1.3506	
2.58	1.0325	2.3071	1.185	
2.59	1.1566	2.8275	1.0427	
2.6	1.6302	2.4016	0.6789	
2.61	1.7677	2.7882	0.316	
2.62	1.7849	2.3835	-0.1393	
2.63	2.3657	2.5589	-0.5501	
2.64	2.3283	2.292	-0.93	
2.65	2.4692	2.5691	-1.0345	
2.66	2.4945	2.2787	-1.1709	
2.67	2.5271	2.1388	-0.9753	
2.68	2.7687	2.2593	-0.6564	
2.69	2.25	2.0262	-0.3301	
2.7	2.3617	2.1908	0.0265	
2.71	2.0651	1.7505	0.375	
2.72	1.915	1.8291	0.6261	
2.73	1.7133	1.7549	0.6719	
2.74	1.3902	1.4708	0.5767	
2.75	1.0755	1.2424	0.3652	
2.76	0.7187	1.3063	0.0836	
2.77	0.3982	1.1417	-0.3193	
2.78	0.075	0.9219	-0.7192	
2.79	-0.1863	0.916	-1.1193	
2.8	-0.4742	0.7178	-1.3329	
2.81	-0.6922	0.6377	-1.2912	
2.82	-0.8214	0.4718	-1.2948	
2.83	-0.8657	0.393	-1.0686	
2.84	-0.9515	0.2522	-0.8213	
2.85	-0.866	0.1579	-0.3288	
2.86	-0.9629	0.0717	0.0578	
2.87	-0.774	0.0013	0.4574	
2.88	-0.6421	-0.0716	0.7146	
2.89	-0.5904	-0.1132	0.8958	
2.9	-0.3983	-0.1845	0.872	
2.91	-0.1975	-0.1975	0.6513	
2.92	-0.0327	-0.2575	0.3734	
2.93	0.131	-0.2289	0.0058	
2.94	0.2422	-0.2586	-0.3542	
2.95	0.3851	-0.2662	-0.6733	
2.96	0.4089	-0.244	-0.7743	
2.97	0.4938	-0.2117	-0.8862	
2.98	0.4593	-0.2126	-0.6949	
2.99	0.4378	-0.1519	-0.3977	
3.0	0.4449	-0.1162	-0.0378	
3.01	0.3236	-0.0823	0.4086	
3.02	0.2061	-0.0298	0.7714	
3.03	0.0683	0.0242	1.1466	
3.04	-0.0725	0.0804	1.5373	
3.05	-0.2141	0.1374	1.5294	
3.06	-0.3393	0.2084	1.4756	
3.07	-0.4752	0.2598	1.3037	
3.08	-0.5339	0.328	1.0587	
3.09	-0.5428	0.3634	0.7187	
3.1	-0.5215	0.4447	0.4281	
3.11	-0.4743	0.5535	0.1603	
3.12	-0.3835	0.5206	0.005	
3.13	-0.2575	0.5556	-0.0098	
3.14	-0.0983	0.6991	0.1229	
3.15	0.1018	0.621	0.3691	
3.16	0.3631	0.7589	0.83	
3.17	0.6644	0.7693	1.089	
3.18	0.8614	0.708	1.5327	
3.19	1.1243	0.8354	1.8795	
3.2	1.5304	0.7934	2.3114	
3.21	1.722	0.7799	2.2377	
3.22	1.7684	0.7917	2.1761	
3.23	1.8624	0.7221	1.9811	
3.24	1.9068	0.776	1.6641	
3.25	2.2625	0.738	1.0161	
3.26	2.0733	0.7283	0.7735	
3.27	2.1023	0.685	0.4587	
3.28	2.0643	0.6706	0.2669	
3.29	1.9885	0.6197	0.197	
3.3	1.5151	0.6776	0.3183	
3.31	1.3715	0.5582	0.5022	
3.32	1.0683	0.5332	0.9342	
3.33	0.9009	0.4878	1.1271	
3.34	0.5463	0.4699	1.4111	
3.35	0.2689	0.4534	1.999	
3.36	-0.0378	0.4185	2.0038	
3.37	-0.2739	0.3862	1.8676	
3.38	-0.4969	0.4052	1.827	
3.39	-0.7733	0.329	1.3048	
3.4	-0.8443	0.3197	1.0516	
3.41	-1.0044	0.3382	0.6032	
3.42	-1.0747	0.3141	0.1257	
3.43	-1.134	0.3425	-0.2211	
3.44	-0.98	0.354	-0.4737	
3.45	-1.0881	0.3652	-0.4584	
3.46	-0.8342	0.355	-0.452	
3.47	-0.7244	0.3753	-0.2306	
3.48	-0.7003	0.411	0.0846	
3.49	-0.4812	0.4267	0.4181	
3.5	-0.4084	0.4438	0.6698	
3.51	-0.2624	0.4606	0.8716	
3.52	-0.1764	0.5041	0.9152	
3.53	-0.0911	0.5875	0.9727	
3.54	-0.0567	0.639	0.6084	
3.55	-0.0561	0.7324	0.34	
3.56	-0.1068	0.7392	-0.1365	
3.57	-0.1757	0.8334	-0.5491	
3.58	-0.2477	0.8764	-0.9853	
3.59	-0.3837	0.8931	-1.4822	
3.6	-0.5589	1.0676	-1.6066	
3.61	-0.66	1.0896	-1.5023	
3.62	-0.8096	1.0659	-1.3616	
3.63	-0.9501	1.0511	-1.1851	
3.64	-1.167	1.2302	-0.8741	
3.65	-1.3248	1.1008	-0.5677	
3.66	-1.3656	1.3099	-0.2665	
3.67	-1.3211	1.2327	-0.0711	
3.68	-1.5929	1.3132	0.002	
3.69	-1.3677	1.2493	-0.0734	
3.7	-1.3642	1.2858	-0.3089	
3.71	-1.2637	1.3117	-0.5783	
3.72	-1.0816	1.1693	-1.0086	
3.73	-0.7441	1.11	-1.4548	
3.74	-0.5526	0.9891	-1.7879	
3.75	-0.235	0.9626	-2.1203	
3.76	0.0662	1.0181	-2.1068	
3.77	0.3493	0.8829	-2.3893	
3.78	0.6909	0.718	-1.8759	
3.79	0.9365	0.6899	-1.5279	
3.8	1.203	0.6478	-1.3741	
3.81	1.3199	0.4917	-0.89	
3.82	1.6011	0.3666	-0.5443	
3.83	1.7414	0.2715	-0.286	
3.84	1.7309	0.1195	-0.189	
3.85	1.5078	0.0019	-0.2127	
3.86	1.4317	-0.1303	-0.3981	
3.87	1.3915	-0.2386	-0.7463	
3.88	1.3415	-0.3718	-1.0933	
3.89	1.1623	-0.5533	-1.2854	
3.9	0.8965	-0.6082	-1.7012	
3.91	0.6169	-0.7316	-1.9613	
3.92	0.2838	-0.8239	-2.0879	
3.93	0.0257	-1.0759	-2.0134	
3.94	-0.2292	-1.2367	-1.5035	
3.95	-0.4441	-1.3096	-1.1572	
3.96	-0.6605	-1.3818	-0.8257	
3.97	-0.8826	-1.431	-0.3083	
3.98	-1.1116	-1.3515	0.0489	
3.99	-1.0662	-1.5072	0.2922	
4.0	-1.1178	-1.5646	0.4465	
4.01	-1.1285	-1.4754	0.4554	
4.02	-1.2456	-1.5695	0.2611	
4.03	-1.1831	-1.5436	-0.0278	
4.04	-0.9912	-1.486	-0.3373	
4.05	-0.9145	-1.5856	-0.6691	
4.06	-0.8612	-1.7245	-0.9452	
4.07	-0.6349	-1.5979	-1.1529	
4.08	-0.5647	-1.4108	-1.0556	
4.09	-0.4785	-1.2411	-0.9965	
4.1	-0.4004	-1.4051	-0.7041	
4.11	-0.3963	-1.2456	-0.288	
4.12	-0.3843	-0.9628	0.1246	
4.13	-0.4885	-1.002	0.5572	
4.14	-0.5137	-0.8079	0.9258	
4.15	-0.6782	-0.6259	1.1514	
4.16	-0.8206	-0.4887	1.1864	
4.17	-1.0062	-0.4001	1.0302	
4.18	-1.0575	-0.216	0.8313	
4.19	-1.4118	-0.0464	0.6485	
4.2	-1.6375	0.1153	0.2193	
4.21	-1.7923	0.272	-0.1248	
4.22	-1.9258	0.4523	-0.3817	
4.23	-1.9273	0.549	-0.578	
4.24	-1.9868	0.7222	-0.603	
4.25	-2.1744	0.968	-0.4719	
4.26	-2.1112	1.0153	-0.2616	
4.27	-2.4387	1.0955	0.1008	
4.28	-2.2289	1.3834	0.4437	
4.29	-2.1324	1.2973	0.9181	
4.3	-1.684	1.4436	1.2288	
4.31	-1.6345	1.6005	1.1864	
4.32	-1.3403	1.607	1.289	
4.33	-1.0993	1.836	1.1433	
4.34	-0.756	1.6205	0.7604	
4.35	-0.4147	1.5879	0.4747	
4.36	-0.1406	1.8638	0.0231	
4.37	0.1572	1.9061	-0.3816	
4.38	0.427	1.6155	-0.7346	
4.39	0.6266	1.7655	-0.979	
4.4	0.7739	1.5848	-0.9549	
4.41	0.9159	1.6427	-0.9893	
4.42	1.0561	1.5278	-0.7412	
4.43	1.1428	1.3217	-0.3536	
4.44	1.0793	1.3076	-0.0484	
4.45	1.0118	1.0559	0.2516	
4.46	0.8688	0.9428	0.5006	
4.47	0.648	0.8302	0.5805	
4.48	0.5031	0.6194	0.4723	
4.49	0.2349	0.4646	0.2943	
4.5	0.0098	0.2694	-0.0717	
4.51	-0.2053	0.1029	-0.4727	
4.52	-0.4789	-0.0843	-0.9586	
4.53	-0.7131	-0.2967	-1.4563	
4.54	-0.8867	-0.4701	-1.8296	
4.55	-0.9681	-0.6373	-2.1342	
4.56	-1.1742	-0.7559	-2.1233	
4.57	-1.2547	-0.91	-1.886	
4.58	-1.099	-1.1243	-1.5733	
4.59	-1.2632	-1.2066	-1.3246	
4.6	-1.2037	-1.5436	-0.9322	
4.61	-1.1518	-1.5446	-0.7008	
4.62	-1.0426	-1.661	-0.5531	
4.63	-0.921	-1.8639	-0.4177	
4.64	-0.7157	-2.0213	-0.5809	
4.65	-0.6769	-2.2132	-0.7279	
4.66	-0.5723	-2.0645	-1.0565	
4.67	-0.5114	-2.4484	-1.3904	
4.68	-0.4506	-2.3425	-2.0898	
4.69	-0.4408	-2.1779	-2.3693	
4.7	-0.4506	-2.477	-2.6406	
4.71	-0.5512	-2.3002	-2.8368	
4.72	-0.6971	-2.4725	-2.7544	
4.73	-0.8159	-2.3311	-2.5235	
4.74	-0.9835	-2.2747	-2.2737	
4.75	-1.1491	-2.2771	-1.8014	
4.76	-1.4371	-2.1191	-1.5568	
4.77	-1.7298	-1.9533	-1.2924	
4.78	-1.7586	-1.8273	-1.1128	
4.79	-1.9785	-1.7207	-0.9925	
4.8	-2.2109	-1.5895	-0.9305	
4.81	-2.5983	-1.6384	-1.1918	
4.82	-2.5608	-1.5799	-1.5349	
4.83	-2.9464	-1.3116	-1.7979	
4.84	-2.8844	-1.1641	-2.2869	
4.85	-2.9026	-1.0925	-2.4965	
4.86	-2.8053	-0.9017	-2.9179	
4.87	-2.7441	-0.848	-2.8703	
4.88	-2.5308	-0.6788	-2.8736	
4.89	-2.297	-0.5324	-2.5297	
4.9	-1.897	-0.3499	-2.0174	
4.91	-1.6599	-0.2535	-1.7846	
4.92	-1.3848	-0.1195	-1.1836	
4.93	-1.0439	-0.0133	-0.907	
4.94	-0.8351	0.1037	-0.5949	
4.95	-0.4696	0.2022	-0.3901	
4.96	-0.207	0.269	-0.4108	
4.97	0.0403	0.3346	-0.653	
4.98	0.2409	0.4068	-0.8245	
4.99	0.4326	0.4978	-1.167	
5.0	0.5355	0.5171	-1.4489	
5.01	0.5725	0.5237	-1.7197	
5.02	0.5512	0.5435	-1.9949	
5.03	0.5298	0.6537	-2.1346	
5.04	0.4761	0.6642	-1.6408	
5.05	0.3237	0.5977	-1.676	
5.06	0.1653	0.5902	-1.1609	
5.07	-0.028	0.5161	-0.6835	
5.08	-0.2009	0.5138	-0.257	
5.09	-0.3797	0.4235	0.1359	
5.1	-0.5335	0.3412	0.3595	
5.11	-0.815	0.2919	0.478	
5.12	-0.862	0.2523	0.4878	
5.13	-0.9864	0.1416	0.2822	
5.14	-0.9722	0.0668	-0.028	
5.15	-1.1786	-0.0292	-0.3692	
5.16	-1.0019	-0.1133	-0.7225	
5.17	-1.0934	-0.2069	-0.9311	
5.18	-0.9392	-0.3193	-1.0943	
5.19	-0.9633	-0.4157	-1.2283	
5.2	-0.8114	-0.4799	-1.0695	
5.21	-0.6263	-0.5747	-0.6744	
5.22	-0.5531	-0.6869	-0.3485	
5.23	-0.3863	-0.7763	0.0613	
5.24	-0.2907	-0.8758	0.4848	
5.25	-0.2363	-0.9974	0.8273	
5.26	-0.194	-1.0894	1.0123	
5.27	-0.2017	-1.097	1.0421	
5.28	-0.2494	-1.225	0.8218	
5.29	-0.3235	-1.2132	0.6128	
5.3	-0.4425	-1.234	0.2268	
5.31	-0.6371	-1.3575	-0.1453	
5.32	-0.7453	-1.3877	-0.5073	
5.33	-1.0733	-1.2827	-0.9185	
5.34	-1.2676	-1.3072	-1.042	
5.35	-1.6753	-1.2763	-0.9975	
5.36	-1.9855	-1.2623	-0.9087	
5.37	-2.0946	-1.3862	-0.7809	
5.38	-2.5116	-1.3642	-0.4423	
5.39	-2.721	-1.3563	-0.0632	
5.4	-2.7769	-1.3661	0.2416	
5.41	-2.8687	-1.3332	0.471	
5.42	-2.9779	-1.1313	0.6319	
5.43	-2.8016	-1.2816	0.5567	
5.44	-2.7868	-1.2687	0.4168	
5.45	-3.0237	-1.2272	0.052	
5.46	-2.775	-1.1856	-0.3988	
5.47	-2.314	-1.0724	-0.8834	
5.48	-2.4993	-0.9776	-1.2475	
5.49	-1.8258	-1.1055	-1.439	
5.5	-1.872	-1.0708	-1.7882	
5.51	-1.4424	-1.0477	-1.7074	
5.52	-1.087	-0.9662	-1.5883	
5.53	-0.8868	-0.8484	-1.4928	
5.54	-0.5499	-0.8345	-1.2139	
5.55	-0.3013	-0.9269	-0.7908	
5.56	-0.1166	-0.8457	-0.56	
5.57	0.053	-0.8358	-0.3922	
5.58	0.1833	-0.9105	-0.2888	
5.59	0.2614	-0.8944	-0.3237	
5.6	0.2449	-1.0211	-0.5942	
5.61	0.226	-0.9515	-0.9583	
5.62	0.1963	-1.0688	-1.3691	
5.63	0.0828	-1.0665	-1.7609	
5.64	-0.0314	-1.1617	-2.2589	
5.65	-0.1616	-1.178	-2.5055	
5.66	-0.2883	-1.1889	-2.7258	
5.67	-0.4236	-1.1615	-2.8682	
5.68	-0.625	-1.2313	-2.61	
5.69	-0.661	-1.3826	-2.1149	
5.7	-0.8363	-1.4113	-1.823	
5.71	-0.8461	-1.3782	-1.4902	
5.72	-0.9294	-1.3053	-1.2264	
5.73	-0.9165	-1.502	-0.9655	
5.74	-0.8913	-1.4397	-0.8844	
5.75	-0.8266	-1.5538	-0.9946	
5.76	-0.6916	-1.7121	-1.0269	
5.77	-0.5477	-1.4302	-1.4768	
5.78	-0.3863	-1.5523	-1.8866	
5.79	-0.2032	-1.644	-2.3069	
5.8	-0.0621	-1.5131	-2.7065	
5.81	0.0734	-1.6531	-2.815	
5.82	0.2014	-1.5187	-3.0018	
5.83	0.2768	-1.6098	-3.0101	
5.84	0.3718	-1.5963	-2.5038	
5.85	0.3655	-1.5015	-2.0492	
5.86	0.3394	-1.4422	-1.798	
5.87	0.2219	-1.5199	-1.3359	
5.88	0.1104	-1.3886	-1.0566	
5.89	-0.0581	-1.2183	-0.7374	
5.9	-0.2532	-1.1352	-0.5482	
5.91	-0.4759	-1.1082	-0.6537	
5.92	-0.7729	-1.048	-0.8356	
5.93	-0.9991	-0.9546	-0.9857	
5.94	-1.3851	-0.9063	-1.4283	
5.95	-1.5016	-0.7687	-1.5337	
5.96	-1.8745	-0.7759	-2.1026	
5.97	-2.1246	-0.6205	-2.3173	
5.98	-2.4651	-0.4606	-2.1663	
5.99	-2.5424	-0.3923	-2.0178	
6.0	-2.8325	-0.279	-1.5994	
6.01	-2.764	-0.1905	-1.246	
6.02	-2.7678	-0.1121	-0.8594	
6.03	-2.6169	-0.0173	-0.3726	
6.04	-2.5558	0.0707	-0.0021	
6.05	-2.4753	0.1374	0.2936	
6.06	-2.4193	0.2367	0.4267	
6.07	-1.8037	0.2596	0.3947	
6.08	-1.6339	0.346	0.2057	
6.09	-1.5708	0.387	-0.0621	
6.1	-1.0802	0.4291	-0.3997	
6.11	-0.8095	0.4322	-0.7184	
6.12	-0.633	0.4071	-0.8682	
6.13	-0.4032	0.4667	-1.0319	
6.14	-0.19	0.424	-1.1916	
6.15	-0.0503	0.3888	-0.9742	
6.16	0.076	0.3738	-0.6664	
6.17	0.1473	0.3064	-0.2285	
6.18	0.1821	0.2256	0.1869	
6.19	0.1741	0.1313	0.5712	
6.2	0.1073	0.0547	1.017	
6.21	0.0335	-0.0559	1.1115	
6.22	-0.0722	-0.1777	1.2839	
6.23	-0.1936	-0.3105	1.2709	
6.24	-0.3155	-0.4017	1.0016	
6.25	-0.4432	-0.5965	0.6212	
6.26	-0.5235	-0.6931	0.2362	
6.27	-0.6145	-0.8864	-0.1142	
6.28	-0.6023	-0.8985	-0.3867	
6.29	-0.6046	-1.202	-0.619	
6.3	-0.6175	-1.2368	-0.6089	
6.31	-0.6047	-1.4559	-0.5086	
6.32	-0.4996	-1.7141	-0.2139	
6.33	-0.3421	-1.6152	0.1202	
6.34	-0.2266	-2.0557	0.5026	
6.35	-0.0404	-2.1695	0.9342	
6.36	0.1468	-2.1878	1.1012	
6.37	0.3624	-2.2538	1.3581	
6.38	0.5229	-2.4032	1.2627	
6.39	0.6653	-2.7626	1.194	
6.4	0.8875	-2.5938	0.7303	
6.41	1.0301	-2.9385	0.3912	
6.42	1.1555	-2.7535	-0.0375	
6.43	1.0161	-2.9357	-0.4458	
6.44	0.9965	-2.8453	-0.7811	
6.45	0.9798	-2.9662	-0.939	
6.46	0.8224	-2.6743	-0.945	
6.47	0.754	-2.9186	-0.8338	
6.48	0.4951	-2.7225	-0.7355	
6.49	0.2373	-2.99	-0.3316	
6.5	-0.018	-2.8395	-0.0263	
6.51	-0.3244	-2.663	0.2781	
6.52	-0.594	-2.6507	0.485	
6.53	-0.8425	-2.2829	0.5963	
6.54	-1.1526	-2.3726	0.5332	
6.55	-1.39	-2.4061	0.3156	
6.56	-1.8307	-2.0663	-0.0329	
6.57	-1.8057	-2.0923	-0.4896	
6.58	-2.0786	-1.8373	-0.9452	
6.59	-2.0016	-1.4945	-1.1907	
6.6	-2.1223	-1.5525	-1.7231	
6.61	-2.0047	-1.2827	-1.6785	
6.62	-2.0162	-1.0353	-1.9926	
6.63	-2.1063	-0.7912	-1.852	
