04.01.2013;197848;08:19;15:09
04.01.2013;268580;08:59;15:30
04.01.2013;700033;08:54;14:30
04.01.2013;221436;08:45;15:43
04.01.2013;268803;08:52;14:49
04.01.2013;189485;07:25;15:22
04.01.2013;834714;07:48;14:17
04.01.2013;493751;08:29;15:10
04.01.2013;707845;07:09;14:32
04.01.2013;516338;07:35;15:08
04.01.2013;527723;08:15;15:13
04.01.2013;138441;07:50;14:26
04.01.2013;696577;08:34;14:36
04.01.2013;651153;08:20;14:21
04.01.2013;310278;07:23;14:41
04.01.2013;143223;08:56;14:19
04.01.2013;808002;07:16;14:18
04.01.2013;740892;08:43;14:13
04.01.2013;457629;08:35;15:53
04.01.2013;435704;08:33;14:42
04.01.2013;114448;07:39;14:33
04.01.2013;284405;07:10;14:34
04.01.2013;868396;07:49;14:33
04.01.2013;132088;07:19;14:58
04.01.2013;687813;08:33;15:42
04.01.2013;625010;08:22;14:12
04.01.2013;762183;07:59;15:40
04.01.2013;853786;07:16;14:04
04.01.2013;276895;07:00;15:30
04.01.2013;847201;08:12;14:42
04.01.2013;921844;07:33;14:32
04.01.2013;378414;08:26;14:47
04.01.2013;412696;08:51;15:10
04.01.2013;843839;07:32;14:43
04.01.2013;371263;08:24;15:20
04.01.2013;101699;07:20;15:21
04.01.2013;652262;07:19;14:28
04.01.2013;679110;08:14;15:57
04.01.2013;683679;08:31;15:28
04.01.2013;936509;07:56;15:51
04.01.2013;307307;08:52;14:09
04.01.2013;485985;07:38;15:03
04.01.2013;470704;07:23;14:29
04.01.2013;604994;07:39;15:57
04.01.2013;812681;08:40;14:44
04.01.2013;407113;08:25;14:54
04.01.2013;769300;07:28;15:03
04.01.2013;581388;08:22;15:30
04.01.2013;996624;07:32;14:39
04.01.2013;441256;07:03;15:07
04.01.2013;395923;07:19;14:07
04.01.2013;379447;08:06;14:38
04.01.2013;740408;07:20;15:56
04.01.2013;477614;07:25;14:00
04.01.2013;528098;07:12;15:16
04.01.2013;522392;08:58;14:16
04.01.2013;785913;07:31;14:50
04.01.2013;824129;08:56;15:06
04.01.2013;814478;07:25;15:16
04.01.2013;720978;08:14;15:25
04.01.2013;220395;08:04;15:46
04.01.2013;350856;08:10;15:42
04.01.2013;333493;07:05;14:14
04.01.2013;241000;08:42;15:12
04.01.2013;198977;07:03;14:07
04.01.2013;101309;08:49;14:33
04.01.2013;180264;07:21;15:29
04.01.2013;298147;08:56;15:25
04.01.2013;653602;08:45;15:04
04.01.2013;106918;07:21;14:25
04.01.2013;619532;07:37;14:22
04.01.2013;890412;07:05;15:13
04.01.2013;808264;07:36;14:21
04.01.2013;600753;07:05;15:00
04.01.2013;932209;08:40;15:22
04.01.2013;327828;08:51;14:14
04.01.2013;278597;08:43;14:34
04.01.2013;107495;08:39;15:55
04.01.2013;972528;07:48;15:47
04.01.2013;202690;07:36;14:44
04.01.2013;682557;08:40;14:26
04.01.2013;768828;08:33;14:18
04.01.2013;535810;07:58;14:26
04.01.2013;306154;08:54;15:10
04.01.2013;980249;08:04;15:31
04.01.2013;162907;07:18;15:10
04.01.2013;494204;08:06;15:44
04.01.2013;574610;07:16;15:39
04.01.2013;722686;08:39;14:58
04.01.2013;562768;07:18;14:32
04.01.2013;931791;08:22;15:04
04.01.2013;840606;08:13;14:38
04.01.2013;672064;07:06;14:56
04.01.2013;826207;08:28;15:09
04.01.2013;473496;07:55;15:22
05.01.2013;270421;07:18;15:54
05.01.2013;622789;07:51;14:32
05.01.2013;818782;07:25;14:18
05.01.2013;197848;08:24;15:03
05.01.2013;268580;07:17;15:58
05.01.2013;700033;07:16;14:58
05.01.2013;221436;08:28;15:54
05.01.2013;268803;08:15;14:55
05.01.2013;189485;07:14;15:10
05.01.2013;834714;07:33;15:34
05.01.2013;493751;07:42;15:30
05.01.2013;707845;07:43;14:53
05.01.2013;516338;07:34;15:15
05.01.2013;527723;08:16;14:34
05.01.2013;138441;08:23;14:57
05.01.2013;696577;08:07;15:51
05.01.2013;651153;07:45;15:10
05.01.2013;310278;08:28;14:55
05.01.2013;143223;08:12;15:13
05.01.2013;808002;08:55;15:05
05.01.2013;740892;08:58;15:19
05.01.2013;457629;07:16;14:08
05.01.2013;435704;07:42;15:29
05.01.2013;114448;07:38;14:07
05.01.2013;284405;08:56;15:01
05.01.2013;868396;07:31;14:11
05.01.2013;132088;07:44;14:15
05.01.2013;687813;07:50;14:29
05.01.2013;625010;08:40;15:09
05.01.2013;762183;07:56;14:13
05.01.2013;167405;07:07;14:24
05.01.2013;853786;08:35;15:47
05.01.2013;276895;08:34;15:19
05.01.2013;847201;07:59;15:23
05.01.2013;921844;07:34;15:05
05.01.2013;412696;08:07;14:45
05.01.2013;843839;07:24;14:39
05.01.2013;371263;07:13;15:16
05.01.2013;101699;07:45;14:43
05.01.2013;652262;07:54;14:07
05.01.2013;679110;08:05;15:42
05.01.2013;936509;07:04;14:26
05.01.2013;883617;07:36;15:55
05.01.2013;307307;07:39;14:13
05.01.2013;485985;07:11;15:38
05.01.2013;470704;08:57;14:33
05.01.2013;604994;07:00;15:53
05.01.2013;812681;08:01;15:44
05.01.2013;407113;07:21;14:52
05.01.2013;769300;08:28;15:10
05.01.2013;581388;07:18;15:31
05.01.2013;996624;08:49;14:44
05.01.2013;441256;08:26;14:35
05.01.2013;395923;07:22;15:51
05.01.2013;379447;07:39;15:21
05.01.2013;740408;08:10;14:14
05.01.2013;477614;08:38;15:24
05.01.2013;528098;08:20;15:46
05.01.2013;522392;08:42;14:07
05.01.2013;785913;07:38;15:43
05.01.2013;824129;07:45;15:42
05.01.2013;814478;08:02;15:40
05.01.2013;720978;07:58;15:09
05.01.2013;220395;07:51;14:18
05.01.2013;350856;08:58;14:30
05.01.2013;333493;07:57;14:46
05.01.2013;241000;08:44;15:23
05.01.2013;198977;07:43;15:14
05.01.2013;101309;08:27;14:34
05.01.2013;180264;07:23;15:34
05.01.2013;298147;07:11;14:43
05.01.2013;653602;07:36;14:00
05.01.2013;106918;07:28;14:31
05.01.2013;619532;07:28;15:40
05.01.2013;890412;07:58;14:43
05.01.2013;808264;08:40;14:49
05.01.2013;600753;07:06;14:02
05.01.2013;932209;08:16;15:37
05.01.2013;327828;08:49;14:04
05.01.2013;278597;08:26;15:28
05.01.2013;107495;07:37;14:32
05.01.2013;972528;07:01;15:29
05.01.2013;202690;08:27;15:35
05.01.2013;682557;07:06;15:38
05.01.2013;768828;07:42;14:15
05.01.2013;535810;07:49;14:23
05.01.2013;306154;08:35;15:59
05.01.2013;980249;07:09;15:39
05.01.2013;162907;08:40;14:48
05.01.2013;494204;08:32;14:02
05.01.2013;574610;07:28;15:32
05.01.2013;722686;08:57;15:21
05.01.2013;562768;07:28;14:12
05.01.2013;931791;07:50;14:10
05.01.2013;840606;08:39;15:24
05.01.2013;672064;08:51;15:07
05.01.2013;826207;08:17;14:29
05.01.2013;473496;08:17;15:09
06.01.2013;270421;08:47;15:04
06.01.2013;622789;07:06;14:54
06.01.2013;818782;08:12;15:59
06.01.2013;197848;08:35;15:23
06.01.2013;268580;07:04;15:11
06.01.2013;700033;08:37;14:48
06.01.2013;221436;07:37;15:23
06.01.2013;268803;08:14;15:29
06.01.2013;189485;08:34;15:32
06.01.2013;834714;08:23;14:37
06.01.2013;493751;08:12;14:01
06.01.2013;707845;08:56;15:14
06.01.2013;516338;07:59;14:54
06.01.2013;527723;07:01;14:29
06.01.2013;138441;08:11;15:12
06.01.2013;696577;08:28;14:05
06.01.2013;651153;08:55;15:21
06.01.2013;143223;08:41;14:26
06.01.2013;808002;08:35;14:01
06.01.2013;740892;08:55;14:57
06.01.2013;457629;07:18;14:58
06.01.2013;435704;07:54;14:39
06.01.2013;114448;07:08;15:11
06.01.2013;284405;07:55;14:55
06.01.2013;868396;08:09;14:01
06.01.2013;132088;07:09;14:37
06.01.2013;687813;07:48;14:46
06.01.2013;625010;08:50;14:35
06.01.2013;762183;07:17;14:11
06.01.2013;167405;07:11;14:00
06.01.2013;853786;07:55;15:40
06.01.2013;276895;07:15;14:52
06.01.2013;847201;08:00;15:10
06.01.2013;921844;08:19;15:13
06.01.2013;378414;07:01;15:29
06.01.2013;412696;07:07;14:51
06.01.2013;843839;08:21;14:05
06.01.2013;371263;08:45;15:49
06.01.2013;101699;08:33;14:45
06.01.2013;652262;08:32;14:12
06.01.2013;679110;08:49;15:18
06.01.2013;683679;07:08;15:14
06.01.2013;936509;08:51;14:02
06.01.2013;307307;08:03;15:53
06.01.2013;485985;08:00;14:34
06.01.2013;470704;07:15;15:25
06.01.2013;604994;08:09;14:59
06.01.2013;812681;08:30;15:57
06.01.2013;407113;08:01;15:19
06.01.2013;769300;07:18;14:48
06.01.2013;581388;07:07;15:27
06.01.2013;996624;07:33;14:38
06.01.2013;441256;07:13;14:30
06.01.2013;395923;08:08;15:11
06.01.2013;379447;07:18;14:35
06.01.2013;740408;08:03;15:30
06.01.2013;477614;08:34;15:03
06.01.2013;528098;07:06;15:57
06.01.2013;522392;07:42;15:27
06.01.2013;785913;07:27;14:58
06.01.2013;824129;07:55;15:20
06.01.2013;814478;07:19;14:55
06.01.2013;720978;07:43;15:30
06.01.2013;220395;07:31;14:39
06.01.2013;350856;08:47;15:38
06.01.2013;333493;08:11;14:02
06.01.2013;241000;07:53;14:54
06.01.2013;198977;07:36;15:49
06.01.2013;101309;07:56;14:34
06.01.2013;180264;08:23;14:12
06.01.2013;298147;08:03;14:17
06.01.2013;653602;07:59;15:04
06.01.2013;106918;07:37;14:20
06.01.2013;619532;07:10;14:32
06.01.2013;890412;08:43;15:06
06.01.2013;808264;08:05;14:39
06.01.2013;600753;07:30;15:51
06.01.2013;932209;07:19;15:36
06.01.2013;327828;08:24;14:56
06.01.2013;278597;08:06;14:06
06.01.2013;107495;07:33;14:32
06.01.2013;972528;08:17;15:52
06.01.2013;202690;08:01;15:42
06.01.2013;682557;07:28;14:41
06.01.2013;768828;07:45;15:06
06.01.2013;535810;07:18;15:10
06.01.2013;306154;07:46;14:56
06.01.2013;980249;07:12;14:03
06.01.2013;162907;08:55;15:01
06.01.2013;494204;07:56;15:21
06.01.2013;574610;08:23;15:28
06.01.2013;722686;08:00;14:08
06.01.2013;562768;08:04;15:15
06.01.2013;931791;08:53;14:00
06.01.2013;840606;07:04;14:09
06.01.2013;672064;07:40;14:53
06.01.2013;826207;08:13;14:30
06.01.2013;473496;08:05;15:14
07.01.2013;270421;08:59;15:28
07.01.2013;622789;07:50;15:01
07.01.2013;818782;07:52;15:48
07.01.2013;197848;08:03;14:09
07.01.2013;268580;07:36;15:45
07.01.2013;700033;07:26;15:03
07.01.2013;221436;08:00;15:01
07.01.2013;268803;07:18;14:43
07.01.2013;189485;08:16;15:08
07.01.2013;834714;07:08;15:06
07.01.2013;493751;08:20;15:08
07.01.2013;707845;07:45;14:49
07.01.2013;516338;08:55;15:19
07.01.2013;527723;08:03;14:48
07.01.2013;138441;08:07;15:58
07.01.2013;696577;07:22;15:09
07.01.2013;651153;08:52;15:30
07.01.2013;310278;07:13;15:24
07.01.2013;143223;07:57;15:05
07.01.2013;740892;07:22;14:01
07.01.2013;457629;07:00;15:43
07.01.2013;435704;08:35;15:35
07.01.2013;114448;07:27;15:26
07.01.2013;284405;07:13;14:27
07.01.2013;868396;07:30;15:29
07.01.2013;132088;08:06;15:09
07.01.2013;687813;08:23;15:01
07.01.2013;625010;08:03;14:16
07.01.2013;762183;07:26;14:31
07.01.2013;167405;07:50;14:03
07.01.2013;853786;07:47;15:35
07.01.2013;276895;08:27;15:12
07.01.2013;847201;08:40;15:12
07.01.2013;921844;07:42;15:24
07.01.2013;378414;08:46;15:15
07.01.2013;412696;07:09;14:16
07.01.2013;843839;08:01;15:53
07.01.2013;371263;08:54;15:40
07.01.2013;101699;08:26;14:09
07.01.2013;652262;07:53;15:10
07.01.2013;679110;07:39;15:59
07.01.2013;683679;07:31;14:55
07.01.2013;883617;08:55;14:09
07.01.2013;307307;08:57;14:58
07.01.2013;485985;07:38;14:26
07.01.2013;470704;08:37;14:04
07.01.2013;604994;08:20;14:53
07.01.2013;812681;08:02;14:39
07.01.2013;407113;08:20;14:22
07.01.2013;769300;08:36;14:50
07.01.2013;581388;08:39;14:44
07.01.2013;996624;08:31;15:06
07.01.2013;441256;07:52;15:26
07.01.2013;395923;08:08;15:13
07.01.2013;379447;08:45;15:06
07.01.2013;740408;08:52;14:05
07.01.2013;477614;07:38;14:52
07.01.2013;528098;07:54;15:48
07.01.2013;522392;08:29;14:34
07.01.2013;785913;08:03;15:49
07.01.2013;824129;08:30;14:46
07.01.2013;814478;07:44;14:10
07.01.2013;720978;08:54;14:33
07.01.2013;220395;07:43;14:06
07.01.2013;350856;07:26;15:39
07.01.2013;333493;08:25;15:22
07.01.2013;241000;07:01;14:43
07.01.2013;198977;07:09;14:58
07.01.2013;101309;08:36;15:16
07.01.2013;180264;07:02;14:48
07.01.2013;298147;08:42;15:15
07.01.2013;653602;07:01;14:11
07.01.2013;106918;08:55;14:01
07.01.2013;619532;08:18;14:55
07.01.2013;890412;07:07;14:06
07.01.2013;808264;07:37;14:34
07.01.2013;600753;07:29;14:45
07.01.2013;932209;08:51;14:52
07.01.2013;327828;08:55;15:56
07.01.2013;278597;08:17;14:52
07.01.2013;107495;07:39;14:26
07.01.2013;972528;08:02;15:47
07.01.2013;202690;07:06;14:46
07.01.2013;682557;08:16;15:00
07.01.2013;768828;08:54;14:44
07.01.2013;535810;08:19;15:33
07.01.2013;306154;08:28;14:05
07.01.2013;162907;07:53;15:07
07.01.2013;494204;08:32;15:40
07.01.2013;574610;07:01;14:18
07.01.2013;722686;07:32;14:15
07.01.2013;562768;07:20;14:53
07.01.2013;931791;08:42;14:39
07.01.2013;840606;07:18;15:43
07.01.2013;672064;07:27;15:17
07.01.2013;826207;08:02;15:12
07.01.2013;473496;07:09;14:27
08.01.2013;270421;08:58;14:06
08.01.2013;622789;08:21;14:00
08.01.2013;818782;08:02;14:02
08.01.2013;197848;08:54;15:37
08.01.2013;268580;07:48;14:10
08.01.2013;700033;08:10;14:22
08.01.2013;221436;07:58;14:33
08.01.2013;268803;07:43;14:59
08.01.2013;189485;08:01;14:56
08.01.2013;834714;07:50;14:34
08.01.2013;493751;07:29;15:39
08.01.2013;516338;08:03;15:28
08.01.2013;527723;08:39;14:22
08.01.2013;138441;07:04;15:28
08.01.2013;696577;08:21;14:19
08.01.2013;651153;07:17;14:43
08.01.2013;310278;08:48;14:59
08.01.2013;143223;08:20;14:29
08.01.2013;808002;08:34;14:34
08.01.2013;740892;07:31;14:19
08.01.2013;457629;08:57;14:05
08.01.2013;435704;07:54;15:44
08.01.2013;114448;08:28;15:34
08.01.2013;284405;07:49;14:44
08.01.2013;868396;08:54;14:25
08.01.2013;132088;08:53;15:37
08.01.2013;687813;07:49;14:50
08.01.2013;625010;08:56;14:41
08.01.2013;762183;07:41;14:32
08.01.2013;167405;07:01;15:49
08.01.2013;853786;08:00;15:53
08.01.2013;276895;08:52;14:08
08.01.2013;847201;07:27;15:21
08.01.2013;921844;08:43;14:58
08.01.2013;378414;07:35;14:20
08.01.2013;412696;07:13;14:27
08.01.2013;843839;08:58;15:41
08.01.2013;371263;07:33;15:14
08.01.2013;101699;08:13;15:17
08.01.2013;652262;07:47;14:46
08.01.2013;679110;07:21;14:09
08.01.2013;683679;07:14;14:52
08.01.2013;936509;08:33;14:14
08.01.2013;883617;07:31;15:41
08.01.2013;307307;07:29;15:06
08.01.2013;485985;08:41;15:34
08.01.2013;470704;08:15;14:19
08.01.2013;604994;07:57;14:47
08.01.2013;812681;07:44;14:10
08.01.2013;407113;07:21;15:06
08.01.2013;769300;08:41;14:28
08.01.2013;581388;08:19;14:48
08.01.2013;996624;07:24;14:10
08.01.2013;441256;08:49;15:00
08.01.2013;395923;08:28;14:46
08.01.2013;379447;07:23;14:32
08.01.2013;740408;08:28;14:17
08.01.2013;477614;07:27;14:23
08.01.2013;528098;07:11;15:15
08.01.2013;522392;08:04;15:33
08.01.2013;785913;07:07;14:36
08.01.2013;824129;07:27;15:07
08.01.2013;814478;08:59;15:02
08.01.2013;720978;07:59;15:54
08.01.2013;220395;07:35;15:32
08.01.2013;350856;07:40;14:24
08.01.2013;333493;07:10;14:14
08.01.2013;241000;07:11;15:38
08.01.2013;198977;07:10;15:57
08.01.2013;101309;08:56;14:10
08.01.2013;180264;08:09;15:35
08.01.2013;298147;07:50;14:43
08.01.2013;653602;08:14;15:51
08.01.2013;106918;08:25;15:55
08.01.2013;619532;08:33;15:03
08.01.2013;890412;08:16;15:13
08.01.2013;808264;07:06;15:57
08.01.2013;600753;08:19;15:25
08.01.2013;932209;08:48;14:21
08.01.2013;327828;08:16;14:27
08.01.2013;278597;07:44;14:43
08.01.2013;107495;08:31;14:54
08.01.2013;972528;08:24;15:27
08.01.2013;202690;07:48;15:46
08.01.2013;682557;07:21;14:15
08.01.2013;768828;08:01;15:33
08.01.2013;535810;07:46;14:54
08.01.2013;306154;07:19;14:43
08.01.2013;980249;07:04;14:06
08.01.2013;162907;08:42;15:29
08.01.2013;494204;08:19;14:39
08.01.2013;574610;08:42;14:46
