#y1 y2 y4 y3 time
0.4232 1.9769 0.3629 1.3813 1.23
-0.4229 1.9257 -0.2895 1.1411 1.24
-0.9138 1.9041 -0.606 0.6873 1.25
-0.878 2.1376 -0.2736 0.0418 1.26
-0.1437 1.7791 0.5516 -0.0808 1.27
0.6511 1.8029 1.5759 0.4675 1.28
1.1 1.9582 2.1033 1.277 1.29
0.6453 1.7021 1.8084 2.014 1.3
-0.1765 1.799 1.5312 2.5873 1.31
-0.819 1.6704 0.8041 2.1546 1.32
-0.6458 1.6168 0.5833 1.5198 1.33
0.1249 1.3652 0.9543 0.8555 1.34
1.0479 1.2639 1.5017 1.0266 1.35
1.3194 1.0992 2.4048 1.7357 1.36
1.0405 1.1021 2.8168 2.5464 1.37
0.3207 0.8583 2.9524 3.0783 1.38
-0.2272 0.7357 2.1355 2.6416 1.39
-0.126 0.5502 1.4625 2.0303 1.4
0.5865 0.4228 1.0143 1.185 1.41
1.4971 0.2753 1.2212 0.7933 1.42
2.1491 0.1167 1.7961 0.8716 1.43
1.8518 -0.0357 2.2267 1.7268 1.44
1.0188 -0.1963 2.7091 2.3846 1.45
0.4455 -0.34 2.1333 2.098 1.46
0.4224 -0.429 1.5822 1.858 1.47
1.2499 -0.5672 0.6432 0.7719 1.48
2.0086 -0.7063 0.1649 0.0123 1.49
2.4947 -0.7734 0.3152 -0.2218 1.5
2.1363 -0.8261 0.8517 0.1402 1.51
1.6304 -1.0897 1.4659 0.7702 1.52
0.9905 -1.1229 1.7189 1.2682 1.53
0.9678 -1.2334 1.2721 1.046 1.54
1.7115 -1.089 0.3391 0.4459 1.55
2.6218 -1.3169 -0.4723 -0.4125 1.56
3.2194 -1.1889 -0.8031 -1.0362 1.57
2.7769 -1.2589 -0.6599 -0.8578 1.58
1.958 -1.1869 0.0585 -0.1286 1.59
1.1052 -1.3347 0.7758 0.6771 1.6
1.1421 -1.1686 0.9356 1.0337 1.61
1.6493 -1.3169 0.6903 0.8541 1.62
2.6377 -1.1785 0.0082 0.1123 1.63
3.0269 -1.1445 -0.6874 -0.4995 1.64
2.6022 -1.0675 -0.8948 -0.6368 1.65
1.911 -0.9588 -0.3968 -0.0454 1.66
1.1254 -0.8825 0.4118 0.9509 1.67
0.7815 -0.9076 1.1974 1.703 1.68
1.3106 -0.7562 1.5445 2.0163 1.69
2.1969 -0.6623 1.3226 1.6007 1.7
2.37 -0.6883 0.8057 0.7718 1.71
2.3885 -0.5693 0.2819 0.4387 1.72
1.5902 -0.5436 0.2041 0.5884 1.73
0.5909 -0.4598 0.6364 1.3906 1.74
0.3057 -0.3978 1.7049 2.1491 1.75
0.6971 -0.3668 2.2853 2.9783 1.76
1.5523 -0.284 2.6178 2.6275 1.77
2.1073 -0.287 2.6142 1.9149 1.78
1.8927 -0.2238 1.5972 1.3353 1.79
0.8273 -0.2189 1.0653 1.0442 1.8
0.0092 -0.2399 1.0269 1.3303 1.81
-0.3157 -0.2121 1.2521 2.0148 1.82
0.0333 -0.2366 2.2018 2.863 1.83
0.7444 -0.2959 2.5479 2.5482 1.84
1.4198 -0.2949 2.8776 2.168 1.85
1.196 -0.3435 2.6516 1.314 1.86
0.4294 -0.4838 1.7263 0.5858 1.87
-0.5271 -0.4796 0.902 0.4401 1.88
-0.8641 -0.6535 0.5082 0.8052 1.89
-0.4627 -0.756 0.7568 1.3961 1.9
0.3332 -0.7944 1.5181 1.843 1.91
0.8335 -0.9403 1.8326 1.6691 1.92
0.929 -0.9437 1.828 0.8298 1.93
0.1488 -1.1369 1.5023 -0.0891 1.94
-0.7603 -1.3837 0.4537 -0.5927 1.95
-1.0133 -1.3383 -0.3403 -0.4992 1.96
-0.7559 -1.66 -0.5561 0.1359 1.97
0.1525 -1.8333 -0.2816 0.8825 1.98
0.7702 -1.9779 0.3855 1.1188 1.99
0.9465 -1.9788 0.9396 0.6151 2.0
0.2298 -2.1946 1.0634 -0.1951 2.01
-0.5483 -2.0244 0.5058 -0.8504 2.02
-0.8875 -2.3408 -0.3493 -0.8862 2.03
-0.5703 -2.3753 -1.0262 -0.4001 2.04
0.3498 -2.567 -0.9998 0.4712 2.05
1.2118 -2.5374 -0.5408 1.0452 2.06
1.1626 -2.9536 0.2656 1.1984 2.07
0.7468 -2.7548 0.9086 0.6797 2.08
-0.0982 -2.5787 1.075 0.0638 2.09
-0.4787 -2.8421 0.7766 -0.2771 2.1
-0.0829 -2.8678 0.1083 -0.0072 2.11
0.8493 -3.1419 -0.3612 0.8827 2.12
1.535 -2.7153 -0.3082 1.7965 2.13
1.6724 -2.9129 0.3081 2.0815 2.14
1.3243 -2.6201 1.1386 1.9641 2.15
0.5453 -3.0851 1.7871 1.5384 2.16
0.1089 -2.7215 2.1163 0.9322 2.17
0.4525 -2.923 1.7582 0.7684 2.18
1.3728 -2.6234 1.0279 1.2622 2.19
2.3434 -2.3922 0.6736 2.0305 2.2
2.3616 -2.3965 0.6542 2.8897 2.21
1.9656 -2.1733 1.2557 2.6146 2.22
0.9702 -2.2135 2.2686 2.0984 2.23
0.5692 -2.1449 2.8713 1.5075 2.24
0.7747 -2.0607 2.5761 0.9138 2.25
1.5284 -1.8777 2.4055 0.8777 2.26
2.4234 -1.8925 1.5119 1.4165 2.27
2.4857 -1.5832 0.7924 1.9363 2.28
2.3813 -1.716 0.7333 2.4275 2.29
1.3295 -1.5333 1.1863 2.1616 2.3
0.8476 -1.4521 1.6808 1.2091 2.31
0.9099 -1.3163 2.3519 0.3185 2.32
1.6292 -1.328 1.8969 -0.1662 2.33
2.2888 -1.1748 1.5016 -0.0019 2.34
2.9151 -1.0781 0.4888 0.6531 2.35
2.2638 -1.0071 -0.1949 1.2697 2.36
1.2715 -0.9847 -0.3571 1.1677 2.37
0.6097 -0.9897 0.0702 0.6314 2.38
0.656 -0.8995 0.7177 -0.2093 2.39
1.207 -0.945 1.0686 -1.0179 2.4
1.9597 -0.7999 0.9752 -1.1124 2.41
2.354 -0.8627 0.2632 -0.521 2.42
1.6397 -0.8159 -0.6509 0.209 2.43
0.7506 -1.0156 -1.147 0.7268 2.44
0.0941 -0.9979 -1.1692 0.7009 2.45
0.0774 -1.0536 -0.6875 0.0757 2.46
0.7383 -1.0584 0.1045 -0.6996 2.47
1.3453 -1.015 0.6517 -1.0427 2.48
1.7573 -1.082 0.5503 -0.7251 2.49
1.0636 -1.2081 0.0454 0.1127 2.5
0.2239 -1.3124 -0.6861 0.9855 2.51
-0.5588 -1.4951 -1.161 1.3067 2.52
-0.67 -1.5977 -0.8855 1.336 2.53
-0.0336 -1.4842 -0.1616 0.6433 2.54
0.6521 -1.66 0.7805 0.0448 2.55
0.9873 -1.6803 1.2608 0.0146 2.56
0.621 -1.9706 1.3158 0.5837 2.57
-0.3192 -2.1081 0.8937 1.62 2.58
-1.1909 -1.9282 0.2995 2.086 2.59
-1.2396 -2.0214 -0.0596 2.4912 2.6
-0.5993 -2.2366 0.174 2.0555 2.61
0.1927 -2.2522 0.8193 1.2336 2.62
0.5636 -2.3275 1.6087 0.6261 2.63
0.223 -2.1501 2.3823 0.8002 2.64
-0.6019 -2.1456 2.4385 1.6003 2.65
-1.3316 -2.42 1.622 2.0846 2.66
-1.4717 -2.3313 1.0184 2.6914 2.67
-0.9226 -2.4666 0.4784 2.0679 2.68
-0.0164 -2.0013 0.6153 1.3421 2.69
0.4945 -2.3345 1.3024 0.5583 2.7
0.2017 -2.2713 1.7811 0.231 2.71
-0.537 -1.8564 2.498 0.4834 2.72
-1.4046 -1.9539 1.925 1.0938 2.73
-1.4157 -1.8729 1.4054 1.7477 2.74
-0.7133 -1.914 0.3621 1.6501 2.75
0.1498 -1.5338 -0.16 0.932 2.76
0.6624 -1.6115 -0.1518 -0.0115 2.77
0.5437 -1.5007 0.3413 -0.7703 2.78
-0.177 -1.2517 0.8686 -0.9083 2.79
-0.8254 -1.0927 1.2616 -0.3689 2.8
-0.9327 -0.8815 0.9272 0.2795 2.81
-0.3478 -0.8849 0.0726 0.7008 2.82
0.5424 -0.6849 -0.8934 0.4778 2.83
1.1552 -0.5448 -1.3471 -0.2735 2.84
1.1757 -0.3705 -1.3592 -1.0209 2.85
0.3654 -0.2059 -0.6369 -1.4045 2.86
-0.3039 -0.0716 -0.0015 -1.1858 2.87
-0.4757 0.0505 0.3504 -0.3972 2.88
0.106 0.1952 0.0706 0.3498 2.89
1.083 0.3226 -0.5899 0.5965 2.9
1.7399 0.4334 -1.319 0.3279 2.91
1.6693 0.4595 -1.571 -0.3527 2.92
0.8516 0.625 -1.5297 -0.9084 2.93
0.1777 0.7302 -0.6832 -0.8626 2.94
-0.0281 0.7492 0.1547 -0.1978 2.95
0.4417 0.8133 0.5725 0.6573 2.96
1.3125 0.8089 0.519 1.394 2.97
1.9153 0.8204 -0.0636 1.6007 2.98
1.9421 0.8347 -0.6668 0.9989 2.99
1.2528 0.8034 -0.8728 0.386 3.0
0.4176 0.9698 -0.4515 0.0178 3.01
0.1282 0.8442 0.383 0.3339 3.02
0.5092 0.7805 1.3184 1.0562 3.03
1.3763 0.7376 1.6679 1.8527 3.04
2.0045 0.7664 1.6145 2.4248 3.05
2.0948 0.7595 0.8368 2.013 3.06
1.2618 0.6982 0.2714 1.1723 3.07
0.3634 0.579 0.0045 0.4803 3.08
-0.0718 0.564 0.3334 0.2611 3.09
0.2248 0.4448 1.0803 0.6418 3.1
0.9446 0.3521 1.6735 1.3478 3.11
1.5177 0.3209 2.1972 1.9622 3.12
1.6135 0.2411 1.7734 1.8326 3.13
0.7533 0.1816 1.0114 1.1892 3.14
-0.1066 0.1077 0.1678 0.2416 3.15
-0.6465 0.0496 -0.2342 -0.46 3.16
-0.3615 0.0022 -0.0186 -0.5493 3.17
0.3774 -0.039 0.5773 -0.0446 3.18
0.9234 -0.0728 1.2425 0.6208 3.19
0.9033 -0.0951 1.2074 0.9404 3.2
0.2195 -0.1182 0.8287 0.5376 3.21
-0.7087 -0.119 -0.0975 -0.327 3.22
-1.3647 -0.1064 -1.0212 -1.1552 3.23
-1.1139 -0.0892 -1.3958 -1.6408 3.24
-0.3744 -0.0547 -1.1807 -1.3212 3.25
0.3188 -0.013 -0.5728 -0.6102 3.26
0.3141 0.0433 -0.0049 -0.0185 3.27
-0.3822 0.1171 0.1172 0.1292 3.28
-1.1803 0.2003 -0.3369 -0.3824 3.29
-1.7673 0.2537 -1.0843 -1.2398 3.3
-1.7208 0.4045 -2.0307 -1.7864 3.31
-1.036 0.5237 -1.953 -1.722 3.32
-0.2543 0.6416 -1.6149 -1.0499 3.33
-0.1387 0.6879 -1.1097 -0.1146 3.34
-0.7227 0.9085 -0.3254 0.5266 3.35
-1.7391 0.9449 -0.0565 0.4867 3.36
-2.0722 1.0677 -0.3937 -0.029 3.37
-2.1086 1.1533 -1.0012 -0.6915 3.38
-1.1628 1.4436 -1.5943 -0.843 3.39
-0.4311 1.6644 -1.7011 -0.5829 3.4
-0.2738 1.573 -1.244 0.3281 3.41
-0.6968 1.6943 -0.2451 1.2657 3.42
-1.5336 2.1243 0.561 1.4681 3.43
-2.1136 2.0408 0.9041 1.3484 3.44
-1.9821 2.0838 0.5686 0.5539 3.45
-1.2426 2.2943 -0.0565 0.0089 3.46
-0.3041 2.6019 -0.5492 -0.0655 3.47
-0.0066 2.4049 -0.6854 0.4588 3.48
-0.4673 2.3746 -0.1094 1.2139 3.49
-1.1131 2.4558 0.789 2.0118 3.5
-1.831 2.892 1.3245 1.8794 3.51
-1.4624 2.5802 1.6776 1.2205 3.52
-0.84 2.5449 1.2502 0.2514 3.53
0.1105 2.9062 0.4825 -0.2999 3.54
0.5178 2.9882 -0.2073 -0.2481 3.55
0.1311 2.8797 -0.4103 0.3394 3.56
-0.6734 2.513 0.0133 0.8782 3.57
-1.2697 2.8597 0.6312 1.2525 3.58
-1.0425 2.7587 1.1674 0.7526 3.59
-0.3072 2.7081 1.154 -0.1972 3.6
0.6211 2.552 0.6325 -1.1538 3.61
1.1081 2.5441 -0.2927 -1.376 3.62
0.6336 2.277 -1.056 -1.2959 3.63
-0.0844 2.2597 -1.2263 -0.5592 3.64
-0.7545 2.1624 -0.9507 -0.0061 3.65
-0.631 2.1102 -0.345 -0.0298 3.66
0.0966 1.9187 0.1002 -0.6988 3.67
0.9898 1.8647 0.0355 -1.5246 3.68
1.3113 1.6741 -0.625 -2.2247 3.69
1.0214 1.5453 -1.416 -2.2276 3.7
0.2544 1.5004 -1.965 -1.625 3.71
-0.4325 1.3909 -2.3317 -0.6377 3.72
-0.5118 1.3648 -1.9392 -0.2153 3.73
0.1592 1.1725 -1.1215 -0.3669 3.74
0.9742 1.2075 -0.5704 -0.8945 3.75
1.3537 1.197 -0.5971 -1.5083 3.76
1.1669 1.0488 -1.0821 -1.732 3.77
0.2485 1.043 -1.7704 -1.2969 3.78
-0.5023 0.9174 -2.1687 -0.5959 3.79
-0.6877 0.9055 -2.3422 0.279 3.8
-0.0989 0.8444 -1.8182 0.5865 3.81
0.7033 0.8374 -0.8376 0.3078 3.82
1.1756 0.9885 -0.1342 -0.3294 3.83
0.7905 0.9985 0.018 -0.8465 3.84
-0.1363 1.0737 -0.4128 -0.7614 3.85
-0.9224 0.9544 -0.9589 -0.1076 3.86
-1.2414 1.0324 -1.3606 0.8173 3.87
-0.7087 1.1851 -1.1902 1.3771 3.88
0.072 1.3153 -0.6651 1.3257 3.89
0.4987 1.4038 0.243 0.8344 3.9
0.1771 1.3534 0.8954 -0.0033 3.91
-0.7722 1.356 1.0498 -0.424 3.92
-1.5115 1.6106 0.5048 -0.2361 3.93
-2.0295 1.5059 -0.1565 0.4556 3.94
-1.2632 1.7089 -0.5929 1.1308 3.95
-0.6189 1.8991 -0.6538 1.3844 3.96
-0.1783 1.9539 -0.0417 0.9315 3.97
-0.4087 1.8687 0.7727 -0.0105 3.98
-1.2234 2.1173 1.224 -0.8417 3.99
-2.2172 2.0379 1.0877 -1.0602 4.0
-2.4363 2.3589 0.4393 -0.8073 4.01
-1.8919 2.3044 -0.472 -0.1424 4.02
-1.1419 2.4243 -1.1178 0.2858 4.03
-0.7386 2.5254 -1.2146 0.1561 4.04
-0.8563 2.2521 -0.7365 -0.6047 4.05
-1.632 2.4045 -0.0562 -1.6229 4.06
-2.4618 2.2658 0.2911 -1.9512 4.07
-2.6289 2.5331 0.064 -2.1021 4.08
-2.12 2.4003 -0.7294 -1.5091 4.09
-1.343 2.5948 -1.7148 -0.8761 4.1
-0.9212 2.231 -2.2447 -0.5092 4.11
-0.8805 2.4901 -2.4655 -0.8755 4.12
-1.6933 2.3729 -1.7782 -1.6737 4.13
-2.5674 2.2177 -1.0206 -2.4305 4.14
-2.5038 2.211 -0.769 -2.3366 4.15
-2.4362 2.0041 -0.9111 -1.9437 4.16
-1.3655 2.0081 -1.6098 -1.1785 4.17
-0.7302 1.8327 -2.1556 -0.5614 4.18
-0.6941 1.7226 -2.9578 -0.2755 4.19
-1.3718 1.4152 -2.8792 -0.6623 4.2
-2.2089 1.4923 -2.1449 -1.4751 4.21
-2.2247 1.2127 -1.1872 -1.7413 4.22
-1.9927 1.2494 -0.6418 -1.641 4.23
-0.9639 1.0845 -0.6357 -0.9162 4.24
-0.2425 0.8635 -1.1118 0.0456 4.25
-0.1331 0.7455 -1.9365 0.7127 4.26
-0.7748 0.5861 -1.9911 0.6024 4.27
-1.4701 0.4007 -1.7624 0.0388 4.28
-1.9537 0.3141 -0.9889 -0.6779 4.29
-1.3277 0.1734 -0.2146 -0.8452 4.3
-0.4781 0.0644 0.3409 -0.4937 4.31
0.3081 -0.046 0.3274 0.2802 4.32
0.4152 -0.1485 -0.1916 1.1274 4.33
-0.0921 -0.2322 -0.8637 1.2467 4.34
-0.92 -0.2991 -1.0978 0.8158 4.35
-1.1472 -0.3913 -0.9525 -0.0108 4.36
-0.8736 -0.3892 -0.1556 -0.69 4.37
-0.0394 -0.4838 0.6313 -0.8916 4.38
0.7801 -0.4971 1.1397 -0.4258 4.39
0.959 -0.532 0.9379 0.2397 4.4
0.3603 -0.5327 0.1933 0.6574 4.41
-0.5328 -0.4876 -0.5887 0.5366 4.42
-1.0573 -0.5537 -0.9985 -0.317 4.43
-0.6875 -0.437 -0.8504 -1.2782 4.44
0.0947 -0.4398 -0.3586 -1.7077 4.45
0.8979 -0.4243 0.2762 -1.6447 4.46
0.9452 -0.3671 0.5419 -1.3284 4.47
0.4353 -0.3038 0.1723 -0.6551 4.48
-0.474 -0.2414 -0.6628 -0.4408 4.49
-1.0867 -0.1728 -1.5334 -0.8458 4.5
-0.839 -0.085 -1.8956 -1.5944 4.51
-0.1297 -0.0181 -1.9774 -2.4252 4.52
0.5984 0.0493 -1.337 -2.9272 4.53
0.7239 0.1216 -0.8002 -2.2727 4.54
0.1333 0.1738 -0.5703 -1.5891 4.55
-0.7634 0.2746 -0.9992 -0.9782 4.56
-1.2852 0.2882 -1.6609 -0.8094 4.57
-1.3359 0.3561 -2.641 -1.4607 4.58
-0.6862 0.3689 -3.1831 -2.0174 4.59
0.0384 0.4808 -2.6445 -2.6149 4.6
0.216 0.4387 -1.8847 -2.4281 4.61
-0.3431 0.5022 -1.1834 -1.5295 4.62
-1.2196 0.4602 -1.0305 -0.6569 4.63
-2.09 0.4733 -1.2327 -0.1691 4.64
-1.8117 0.457 -1.9237 -0.2514 4.65
-1.2429 0.453 -2.7145 -0.8259 4.66
-0.6012 0.3833 -2.7206 -1.4219 4.67
-0.3694 0.3543 -2.4148 -1.5989 4.68
-0.8409 0.2489 -1.5445 -1.0718 4.69
-2.0177 0.1721 -0.5359 -0.2135 4.7
-2.4188 0.0957 -0.1445 0.5798 4.71
-2.4475 -0.0096 -0.3047 0.8994 4.72
-1.777 -0.1064 -0.8229 0.4148 4.73
-1.243 -0.2525 -1.463 -0.3227 4.74
-0.8601 -0.3759 -1.4796 -0.9129 4.75
-1.2873 -0.5016 -1.2337 -0.7923 4.76
-2.1329 -0.6504 -0.2817 -0.2785 4.77
-3.0937 -0.7218 0.5455 0.5016 4.78
-3.0094 -0.8872 0.8945 0.9573 4.79
-2.1955 -1.0787 0.5995 0.7427 4.8
-1.3484 -1.1227 -0.1087 -0.0076 4.81
-1.0387 -1.3747 -0.7168 -0.8059 4.82
-1.2214 -1.4876 -0.9322 -1.3008 4.83
-2.0593 -1.5815 -0.7046 -1.1562 4.84
-2.6868 -1.8347 0.0368 -0.6133 4.85
-2.9074 -2.0039 0.6731 -0.065 4.86
-2.3413 -2.0005 0.7827 0.0348 4.87
-1.1688 -2.0877 0.3702 -0.4836 4.88
-0.7608 -2.0754 -0.4719 -1.3208 4.89
-1.1142 -2.182 -1.184 -2.3703 4.9
-1.7566 -2.388 -1.7094 -2.4838 4.91
-2.4513 -2.4603 -1.3333 -2.0408 4.92
-2.3712 -2.3989 -0.7141 -1.3324 4.93
-1.6994 -2.6566 -0.2492 -0.9343 4.94
-0.8754 -2.6683 -0.2251 -0.9423 4.95
-0.2609 -2.6088 -0.6886 -1.7048 4.96
-0.45 -2.6031 -1.4892 -2.6189 4.97
-1.1927 -2.307 -2.5782 -2.8814 4.98
-1.8355 -2.5347 -2.9034 -2.6866 4.99
-1.8736 -2.3312 -2.3397 -2.2043 5.0
-1.1164 -2.1703 -1.8215 -1.1596 5.01
-0.2219 -2.4734 -1.0237 -0.7911 5.02
0.3743 -2.4513 -1.0675 -1.041 5.03
0.2251 -2.2164 -1.4524 -1.6102 5.04
-0.447 -2.1408 -2.1368 -2.1608 5.05
-1.1075 -2.1215 -2.8907 -2.5274 5.06
-1.1883 -2.0625 -3.1122 -1.8971 5.07
-0.7147 -1.6671 -2.2618 -0.7862 5.08
0.2857 -1.857 -1.4993 -0.0109 5.09
0.852 -1.6193 -0.7031 0.2183 5.1
0.7647 -1.6602 -0.4768 -0.1848 5.11
0.0144 -1.5109 -0.7899 -0.9406 5.12
-0.6716 -1.4401 -1.4044 -1.3154 5.13
-0.9185 -1.3439 -1.7881 -1.1291 5.14
-0.444 -1.2322 -2.058 -0.3903 5.15
0.4224 -1.1308 -1.4022 0.4361 5.16
0.9771 -1.0922 -0.3839 0.9702 5.17
0.895 -0.9231 0.4049 0.784 5.18
0.1679 -0.8851 0.6426 0.0718 5.19
-0.6272 -0.9847 0.2713 -0.66 5.2
-0.8939 -0.943 -0.4434 -1.0715 5.21
-0.5326 -0.8303 -0.9104 -0.8155 5.22
0.289 -0.7995 -0.9017 -0.071 5.23
0.83 -0.8417 -0.4008 0.5063 5.24
0.7337 -0.8642 0.4163 0.6423 5.25
-0.0339 -0.8711 1.0814 0.0111 5.26
-0.9156 -0.9515 1.0925 -0.9035 5.27
-1.2127 -1.1254 0.4804 -1.6827 5.28
-0.9178 -1.2278 -0.3209 -1.8475 5.29
-0.1624 -1.0924 -1.0172 -1.3251 5.3
0.4338 -1.3933 -1.1343 -0.8012 5.31
0.306 -1.3328 -0.7017 -0.3849 5.32
-0.4404 -1.4192 -0.0503 -0.6414 5.33
-1.2934 -1.5479 0.413 -1.4698 5.34
-1.9591 -1.7314 0.3148 -2.4054 5.35
-1.4116 -1.6916 -0.3701 -2.6548 5.36
-0.7514 -1.9723 -1.1591 -2.8554 5.37
-0.1907 -2.1534 -1.789 -1.7985 5.38
-0.2529 -2.1162 -2.1845 -1.2385 5.39
-1.0871 -2.057 -1.7422 -1.0678 5.4
-1.717 -2.2699 -1.0965 -1.4422 5.41
-2.5268 -2.3483 -0.6092 -1.9735 5.42
-2.1179 -2.5267 -0.6696 -2.6642 5.43
-1.3893 -2.364 -1.3604 -2.6037 5.44
-0.6829 -2.3341 -2.0442 -2.1157 5.45
-0.6079 -2.7023 -2.7008 -1.363 5.46
-1.3536 -2.469 -2.5739 -0.5355 5.47
-2.3581 -2.7313 -2.1415 -0.4327 5.48
-2.6933 -2.9119 -1.4421 -0.9057 5.49
