#y3 y4 y2 y1 time
1.3122 0.6121 -0.2168 -0.3206 1.18
1.2411 0.7074 -0.5098 0.8452 1.19
1.3138 0.7201 -0.8066 1.0472 1.2
1.111 0.8399 -0.9621 -0.0453 1.21
1.0108 0.9579 -1.0849 -0.7065 1.22
0.8358 1.0772 -1.0575 0.2176 1.23
0.8333 1.1342 -1.0279 1.4428 1.24
0.59 1.3178 -0.8088 1.04 1.25
0.4714 1.6509 -0.6848 -0.1133 1.26
0.367 1.8727 -0.464 -0.3634 1.27
0.1796 1.934 -0.1805 0.7348 1.28
0.0408 1.9783 0.0459 1.5895 1.29
-0.0881 2.0581 0.2536 1.0237 1.3
-0.2121 2.2952 0.3946 -0.1082 1.31
-0.3218 2.2013 0.4288 0.1178 1.32
-0.5125 2.5025 0.4488 1.4343 1.33
-0.6304 2.1679 0.3438 1.755 1.34
-0.7317 2.3851 0.1525 0.822 1.35
-0.7712 2.3978 -0.1058 0.0335 1.36
-0.7537 2.0415 -0.4131 0.6528 1.37
-0.8535 1.7402 -0.7299 1.8258 1.38
-0.9985 1.7368 -1.1569 1.9572 1.39
-0.875 1.4396 -1.5079 0.8594 1.4
-0.8836 1.1598 -1.6831 0.2731 1.41
-0.8802 1.011 -1.8656 1.2331 1.42
-0.8978 0.5939 -1.9354 2.2991 1.43
-0.8105 0.4199 -1.9682 2.0425 1.44
-0.8275 0.1185 -1.7846 0.7571 1.45
-0.682 -0.1059 -1.6369 0.6679 1.46
-0.6507 -0.3447 -1.503 1.8821 1.47
-0.5615 -0.4756 -1.2639 2.4012 1.48
-0.4414 -0.6289 -1.0583 1.847 1.49
-0.3493 -0.7039 -0.8194 0.7024 1.5
-0.2413 -0.8522 -0.5525 1.0904 1.51
-0.1245 -0.8226 -0.4381 2.2547 1.52
-0.0135 -0.8145 -0.3257 2.6094 1.53
0.1134 -0.8098 -0.2629 1.6536 1.54
0.2271 -0.7999 -0.3431 0.836 1.55
0.3325 -0.6132 -0.4632 1.4927 1.56
0.4475 -0.5202 -0.6597 2.4785 1.57
0.4906 -0.3776 -0.9969 2.8355 1.58
0.582 -0.2628 -1.18 1.5374 1.59
0.667 -0.1511 -1.752 1.0364 1.6
0.7451 -0.0579 -1.8407 1.8526 1.61
0.8535 0.0309 -2.0531 2.9782 1.62
0.8126 0.0913 -2.416 2.5115 1.63
0.853 0.121 -2.4737 1.1449 1.64
0.8936 0.1268 -2.702 1.0651 1.65
0.9361 0.096 -2.4013 2.511 1.66
0.8069 0.017 -2.4689 3.0884 1.67
0.7728 -0.0894 -2.1705 1.9168 1.68
0.7896 -0.2355 -1.9805 1.1346 1.69
0.7452 -0.3813 -1.5711 1.3498 1.7
0.7269 -0.5331 -1.2649 2.6389 1.71
0.6645 -0.8001 -0.9456 2.8986 1.72
0.485 -1.006 -0.7192 1.5923 1.73
0.4192 -1.177 -0.663 1.0015 1.74
0.3235 -1.6102 -0.5954 1.5755 1.75
0.2184 -1.8298 -0.6407 2.5974 1.76
0.1063 -1.7203 -0.6716 2.7084 1.77
-0.0124 -1.8237 -0.9368 1.3062 1.78
-0.1286 -2.0699 -1.1776 0.8597 1.79
-0.2119 -2.0345 -1.46 1.758 1.8
-0.333 -2.4957 -1.6289 2.848 1.81
-0.4774 -2.131 -2.0351 1.9994 1.82
-0.5598 -2.2257 -2.3509 0.8854 1.83
-0.6338 -2.2377 -2.3861 0.8593 1.84
-0.715 -2.0941 -2.3744 2.1681 1.85
-0.7747 -1.8982 -2.5539 2.6752 1.86
-0.7102 -1.5975 -2.4149 1.6457 1.87
-0.7725 -1.6131 -2.264 0.5737 1.88
-0.8011 -1.2937 -2.0873 0.9063 1.89
-0.8652 -1.0978 -1.7912 2.2878 1.9
-0.8704 -0.7529 -1.4888 2.091 1.91
-0.7728 -0.5481 -1.1956 1.1799 1.92
-0.662 -0.4044 -1.0029 0.3186 1.93
-0.6234 -0.1956 -0.6593 1.1993 1.94
-0.6305 -0.0394 -0.5114 2.2794 1.95
-0.4601 0.0802 -0.3826 2.0019 1.96
-0.4258 0.1609 -0.3612 0.5084 1.97
-0.2777 0.2089 -0.4554 0.1877 1.98
-0.164 0.2447 -0.5764 1.3052 1.99
-0.04 0.2182 -0.7238 1.9408 2.0
0.1025 0.1495 -0.9499 1.2633 2.01
0.236 0.0543 -1.1719 0.073 2.02
0.372 -0.0623 -1.6839 0.136 2.03
0.4962 -0.1839 -1.7478 1.2899 2.04
0.7119 -0.3297 -1.804 1.7529 2.05
0.7402 -0.5125 -2.0282 0.7453 2.06
0.8793 -0.6727 -1.9319 -0.2719 2.07
1.1452 -0.8354 -1.9293 0.2067 2.08
1.2543 -0.9246 -2.0515 1.3927 2.09
1.3577 -0.9727 -1.643 1.228 2.1
1.282 -0.9995 -1.5533 0.1468 2.11
1.4169 -1.0454 -1.1194 -0.5192 2.12
1.4774 -1.1478 -0.7105 0.3051 2.13
1.5717 -1.0311 -0.4389 1.3298 2.14
1.6224 -1.0147 -0.1989 0.8814 2.15
1.6426 -0.832 0.0225 -0.3365 2.16
1.6225 -0.7572 0.1761 -0.5632 2.17
1.5215 -0.5468 0.2051 0.4686 2.18
1.6682 -0.4247 0.2037 1.1086 2.19
1.7531 -0.2247 0.0791 0.3873 2.2
1.6939 0.0001 -0.0916 -0.6689 2.21
1.5711 0.2001 -0.3106 -0.5073 2.22
1.4183 0.3667 -0.5607 0.7123 2.23
1.2267 0.549 -0.8638 1.0463 2.24
1.3011 0.7031 -1.0509 -0.058 2.25
1.1184 0.8437 -1.3303 -1.0124 2.26
1.0768 0.8746 -1.2991 -0.3482 2.27
0.9039 1.038 -1.4142 0.7658 2.28
0.8376 0.91 -1.3481 0.7045 2.29
0.7335 0.9696 -1.3172 -0.4777 2.3
0.6147 0.8203 -0.9973 -1.0296 2.31
0.4649 0.769 -0.7281 -0.0798 2.32
0.371 0.5773 -0.4527 0.9057 2.33
0.2613 0.4043 -0.1464 0.4304 2.34
0.2058 0.2197 0.1721 -0.7943 2.35
0.1092 0.0069 0.4276 -0.9791 2.36
0.0529 -0.2229 0.7259 0.2702 2.37
-0.0017 -0.5111 0.8765 0.9897 2.38
-0.0426 -0.7603 0.9183 0.135 2.39
-0.0729 -0.9305 0.8728 -0.9537 2.4
-0.0795 -1.1762 0.814 -0.6792 2.41
-0.0773 -1.4071 0.628 0.5915 2.42
-0.0623 -1.4831 0.4123 0.8466 2.43
-0.0301 -1.7559 0.2141 -0.1675 2.44
0.0167 -1.5863 -0.0665 -0.9664 2.45
0.0761 -1.7524 -0.3091 -0.2481 2.46
0.1425 -1.763 -0.5134 0.9932 2.47
0.2162 -1.6587 -0.6132 0.862 2.48
0.2962 -1.4847 -0.7877 -0.3734 2.49
0.4255 -1.6071 -0.7544 -0.8566 2.5
0.5477 -1.4699 -0.5978 0.2519 2.51
0.6565 -1.3024 -0.471 1.2228 2.52
0.6986 -1.1006 -0.1824 0.7255 2.53
0.8739 -0.9204 0.1059 -0.457 2.54
1.046 -0.9357 0.4343 -0.4634 2.55
1.0898 -0.779 0.8012 0.7451 2.56
1.1206 -0.6223 0.9951 1.4365 2.57
1.3345 -0.5387 1.1844 0.5381 2.58
1.4068 -0.4983 1.4925 -0.487 2.59
1.3927 -0.4853 1.4163 -0.0197 2.6
1.5485 -0.5538 1.5257 1.1986 2.61
1.4986 -0.649 1.3283 1.3621 2.62
1.5658 -0.7679 1.1902 0.3696 2.63
1.5058 -0.8297 1.0402 -0.295 2.64
1.7293 -0.9605 0.7454 0.4826 2.65
1.8351 -1.2216 0.5475 1.8313 2.66
1.7948 -1.3378 0.2516 1.4958 2.67
1.7147 -1.6479 0.044 0.3111 2.68
1.4326 -1.6998 -0.1443 -0.0314 2.69
1.534 -2.0125 -0.2353 1.028 2.7
1.3602 -2.2589 -0.2714 1.8142 2.71
1.3381 -2.5756 -0.2087 1.4332 2.72
1.2714 -2.5812 -0.0415 0.2447 2.73
1.1807 -2.6411 0.1797 0.3558 2.74
0.9441 -2.8733 0.4798 1.7225 2.75
0.8393 -2.8805 0.7089 2.1663 2.76
0.7816 -3.0153 1.0398 1.2366 2.77
0.5765 -2.5082 1.3117 0.2887 2.78
0.4573 -2.8045 1.517 0.782 2.79
0.284 -2.4154 1.8403 2.18 2.8
0.1055 -2.3377 1.6903 2.1551 2.81
-0.0379 -1.9595 1.9145 0.9504 2.82
-0.1858 -1.7847 1.7555 0.4312 2.83
-0.3105 -1.7108 1.5432 1.3509 2.84
-0.4997 -1.3445 1.3413 2.3986 2.85
-0.5673 -1.0943 1.1167 2.2034 2.86
-0.71 -1.0121 0.9122 0.8526 2.87
-0.8402 -0.6659 0.5308 0.6463 2.88
-0.972 -0.5596 0.2866 1.8665 2.89
-1.0233 -0.3292 0.087 2.4319 2.9
-0.9793 -0.188 -0.047 1.7346 2.91
-1.0444 -0.0822 -0.096 0.7023 2.92
-1.1128 -0.023 -0.0812 0.9483 2.93
-1.1867 0.0087 0.0353 2.2889 2.94
-1.0374 0.0038 0.2023 2.7164 2.95
-1.1241 -0.0304 0.4246 1.7163 2.96
-1.2084 -0.1046 0.6692 0.5936 2.97
-1.083 -0.2032 1.075 1.1988 2.98
-0.9946 -0.2993 1.1986 2.401 2.99
-0.9596 -0.4118 1.6187 2.6614 3.0
-0.8979 -0.5128 1.6208 1.2411 3.01
-0.7938 -0.5902 1.8935 0.6686 3.02
-0.7857 -0.6802 1.75 1.6775 3.03
-0.7117 -0.8285 1.7843 2.3113 3.04
-0.528 -0.8017 1.5883 2.0738 3.05
-0.5264 -0.9152 1.4165 0.8952 3.06
-0.4287 -0.8343 1.1577 0.6728 3.07
-0.3119 -0.7702 0.8829 1.6447 3.08
-0.2664 -0.7237 0.5635 2.6245 3.09
-0.1894 -0.6688 0.2297 1.7764 3.1
-0.1559 -0.4493 0.0105 0.5168 3.11
-0.0918 -0.2909 -0.169 0.7836 3.12
-0.07 -0.0946 -0.2555 2.1476 3.13
-0.0398 0.129 -0.2389 2.0804 3.14
-0.036 0.3703 -0.1762 1.2721 3.15
-0.0359 0.5836 -0.0167 0.286 3.16
-0.0528 0.8793 0.2181 0.9075 3.17
-0.0976 1.0282 0.4726 1.9616 3.18
-0.1329 1.4609 0.7258 1.7468 3.19
-0.1863 1.46 0.9286 0.6342 3.2
-0.2975 1.8539 1.2293 0.0855 3.21
-0.4105 1.7552 1.4467 1.1005 3.22
-0.5183 1.8845 1.6957 1.9308 3.23
-0.5771 2.1095 1.6576 1.2845 3.24
-0.6892 1.9508 1.5943 0.119 3.25
-0.9222 2.0033 1.2965 -0.0119 3.26
-0.9568 2.0168 1.1706 1.0641 3.27
-1.1221 1.7611 0.9472 1.7503 3.28
-1.2042 1.698 0.5782 0.8201 3.29
-1.4367 1.2996 0.3055 -0.3662 3.3
-1.7441 1.1772 -0.0035 -0.0343 3.31
-1.8783 1.0782 -0.2359 1.1842 3.32
-1.7799 0.7977 -0.4625 1.4277 3.33
-1.8448 0.6851 -0.5395 0.1694 3.34
-2.1326 0.4513 -0.5775 -0.6064 3.35
-2.0886 0.2999 -0.593 0.0115 3.36
-2.38 0.1467 -0.4184 1.0987 3.37
-2.5405 0.019 -0.2133 0.9151 3.38
-2.6073 -0.0581 0.0446 -0.4726 3.39
-2.5442 -0.0974 0.3235 -0.9684 3.4
-2.8659 -0.1046 0.5957 0.0941 3.41
-2.899 -0.0877 0.8231 0.8786 3.42
-2.7169 -0.0219 0.9603 0.2974 3.43
-2.8247 0.0778 1.2358 -0.8758 3.44
-2.9204 0.1777 1.1139 -0.9864 3.45
-2.8286 0.3526 1.252 0.1803 3.46
-2.8672 0.4971 1.1234 0.7082 3.47
-2.9592 0.6002 0.9358 -0.2714 3.48
-2.9012 0.7255 0.587 -1.2309 3.49
-2.4926 0.9557 0.3339 -0.8629 3.5
-2.4173 1.0459 0.0197 0.2703 3.51
-2.4673 1.1781 -0.2601 0.3617 3.52
-2.069 1.1163 -0.5121 -0.7988 3.53
-2.2313 1.2212 -0.7354 -1.646 3.54
-1.8742 1.3438 -0.8105 -0.7491 3.55
-1.7943 1.1655 -0.9077 0.2925 3.56
-1.6751 1.0924 -0.8666 -0.0472 3.57
-1.6822 1.0546 -0.8484 -1.3386 3.58
-1.6806 0.97 -0.5953 -1.7928 3.59
-1.4578 0.7705 -0.3337 -0.6356 3.6
-1.3858 0.5001 -0.0574 0.2142 3.61
-1.1968 0.271 0.2088 -0.4673 3.62
-1.2105 0.0676 0.4856 -1.6322 3.63
-1.0526 -0.1695 0.6795 -1.508 3.64
-1.0584 -0.3591 0.8205 -0.3695 3.65
-1.1153 -0.6373 1.0266 0.1062 3.66
-0.9509 -0.7724 1.0098 -0.941 3.67
-0.9751 -0.9652 0.8373 -1.8768 3.68
-1.0253 -1.112 0.7012 -1.421 3.69
-1.0512 -1.1566 0.4675 -0.1065 3.7
-1.0541 -1.1052 0.1644 -0.078 3.71
-1.0318 -1.0771 -0.1454 -1.2728 3.72
-1.1156 -1.0705 -0.4525 -2.0452 3.73
-1.0325 -1.1251 -0.6687 -0.9691 3.74
-1.1504 -0.8883 -0.8975 0.0777 3.75
-1.2276 -0.7652 -1.1545 -0.299 3.76
-1.3047 -0.5911 -1.0424 -1.4296 3.77
-1.4393 -0.3748 -1.116 -1.6844 3.78
-1.4109 -0.1917 -1.0536 -0.6092 3.79
-1.8053 0.0451 -0.8447 0.1943 3.8
-1.7466 0.2439 -0.611 -0.5086 3.81
-1.7895 0.5178 -0.2759 -1.5847 3.82
-1.9364 0.6945 0.0112 -1.3794 3.83
-2.1492 0.7902 0.2891 -0.1334 3.84
-2.207 1.0363 0.4888 0.2507 3.85
-2.355 1.0023 0.6467 -0.8171 3.86
-2.4675 1.2198 0.787 -1.6909 3.87
-2.263 1.1776 0.7799 -0.9551 3.88
-2.321 1.1185 0.7568 0.27 3.89
-2.4025 1.2273 0.6803 0.2261 3.9
-2.6085 1.0706 0.436 -0.9787 3.91
-2.3205 1.0548 0.1715 -1.4858 3.92
-2.2399 0.9003 -0.1187 -0.4863 3.93
-2.4903 0.8288 -0.3858 0.5922 3.94
-2.3714 0.7037 -0.7331 0.1333 3.95
-2.2563 0.5653 -0.8248 -1.0956 3.96
-2.136 0.429 -1.0945 -1.1156 3.97
-2.33 0.3384 -1.0722 0.0794 3.98
-2.2378 0.2144 -1.1649 0.787 3.99
-2.1194 0.1536 -1.0749 0.0044 4.0
-1.915 0.1137 -0.9091 -0.94 4.01
-1.7006 0.124 -0.6144 -0.7429 4.02
-1.4435 0.1516 -0.3352 0.5576 4.03
-1.4669 0.2523 -0.0189 0.8183 4.04
-1.2264 0.3535 0.2646 -0.1477 4.05
-1.0289 0.5287 0.5414 -0.8653 4.06
-0.9589 0.6545 0.7315 -0.2009 4.07
-0.7899 0.8838 0.8906 0.9032 4.08
-0.6488 1.0843 0.9713 0.9649 4.09
-0.4842 1.4046 0.8443 -0.3137 4.1
-0.3384 1.7241 0.796 -0.6703 4.11
-0.204 1.9428 0.5949 0.3232 4.12
-0.0762 2.2092 0.3221 1.1754 4.13
0.0449 2.1997 0.0568 0.7902 4.14
0.1549 2.6586 -0.2277 -0.442 4.15
0.2557 2.7365 -0.5053 -0.4148 4.16
0.3068 2.6811 -0.7108 0.8345 4.17
0.4201 3.1215 -0.9804 1.5058 4.18
0.4266 2.7694 -1.007 0.5678 4.19
0.4901 2.7712 -0.9905 -0.4377 4.2
0.5248 2.9058 -0.9812 -0.0243 4.21
0.4695 2.828 -0.8237 1.3205 4.22
0.4843 2.6713 -0.5528 1.419 4.23
0.455 2.3495 -0.235 0.3304 4.24
0.4632 2.1936 0.0534 -0.402 4.25
0.3917 2.1589 0.3448 0.3953 4.26
0.3055 1.8772 0.5778 1.6008 4.27
0.2675 1.5818 0.9152 1.1434 4.28
0.1826 1.5539 0.9418 0.0286 4.29
0.0862 1.176 1.1491 -0.3009 4.3
0.0098 0.9938 1.0142 0.7233 4.31
-0.0785 1.0076 0.9147 1.4839 4.32
-0.1812 0.8783 0.7183 0.9826 4.33
-0.2624 0.7384 0.5512 -0.205 4.34
-0.3328 0.7305 0.2867 -0.1623 4.35
-0.3918 0.5988 -0.009 0.9988 4.36
-0.4798 0.7375 -0.3103 1.4252 4.37
-0.5526 0.7953 -0.5307 0.5711 4.38
-0.6306 0.8559 -0.6656 -0.4138 4.39
-0.7016 0.9901 -0.7692 0.0408 4.4
-0.6748 1.0972 -0.8938 1.2125 4.41
-0.7505 1.0498 -0.855 1.233 4.42
-0.6855 1.184 -0.6655 0.1079 4.43
-0.6648 1.3641 -0.4542 -0.6339 4.44
-0.694 1.4763 -0.1988 0.2485 4.45
-0.6673 1.7206 0.0919 1.3566 4.46
-0.5999 1.5674 0.4155 0.9684 4.47
-0.5688 1.7716 0.6836 -0.3535 4.48
-0.44 1.5648 0.9726 -0.6202 4.49
-0.374 1.7854 1.1491 0.4314 4.5
-0.2351 1.6523 1.1261 1.1408 4.51
-0.1335 1.5327 1.178 0.4331 4.52
-0.0071 1.4614 1.1296 -0.7995 4.53
0.1236 1.0444 0.8337 -0.6565 4.54
0.232 0.9412 0.7156 0.5735 4.55
0.4302 0.6731 0.3912 0.9097 4.56
0.5 0.4343 0.125 -0.1633 4.57
0.7316 0.1439 -0.1668 -1.1508 4.58
0.8195 -0.1114 -0.4324 -0.5669 4.59
0.9228 -0.3756 -0.6323 0.5589 4.6
1.0087 -0.5864 -0.7644 0.4842 4.61
1.317 -0.8395 -0.793 -0.805 4.62
1.3785 -1.079 -0.8098 -1.4267 4.63
1.5254 -1.2778 -0.6698 -0.5486 4.64
1.647 -1.3991 -0.5348 0.4699 4.65
1.5401 -1.4949 -0.2948 -0.0399 4.66
1.5718 -1.3789 0.0 -1.351 4.67
1.7498 -1.5517 0.2788 -1.6104 4.68
1.7513 -1.4568 0.5456 -0.4859 4.69
1.8481 -1.3086 0.8152 0.2042 4.7
1.8485 -1.3756 0.9168 -0.6593 4.71
1.5617 -1.1531 1.0638 -1.9276 4.72
1.5903 -0.8841 0.9913 -1.4651 4.73
1.5372 -0.742 1.0327 -0.3566 4.74
1.5858 -0.6669 0.949 -0.1273 4.75
1.3791 -0.4082 0.6183 -1.2792 4.76
1.3887 -0.2634 0.3776 -2.1384 4.77
1.4426 -0.1162 0.0661 -1.5936 4.78
1.3028 -0.0053 -0.2128 -0.4213 4.79
1.1624 0.0983 -0.5213 -0.5697 4.8
0.8971 0.1434 -0.766 -1.7582 4.81
0.8755 0.1877 -1.0064 -2.4344 4.82
0.6842 0.1655 -1.0992 -1.3656 4.83
0.6581 0.1236 -0.9445 -0.4372 4.84
0.4726 0.0558 -0.9754 -1.1221 4.85
0.3544 -0.0563 -0.7515 -2.3355 4.86
0.2225 -0.1882 -0.5581 -2.2953 4.87
0.1332 -0.3294 -0.2745 -1.3208 4.88
0.0245 -0.4945 -0.0043 -0.6558 4.89
-0.0646 -0.6029 0.2512 -1.6595 4.9
-0.1598 -0.8046 0.5473 -2.5226 4.91
-0.233 -1.0693 0.7511 -2.1448 4.92
-0.2647 -1.1838 0.8284 -0.9841 4.93
-0.2988 -1.2254 0.8094 -0.8197 4.94
-0.3729 -1.3127 0.7465 -1.7928 4.95
-0.3295 -1.3042 0.6743 -2.937 4.96
-0.3386 -1.3126 0.4106 -2.1979 4.97
-0.3321 -1.4296 0.1388 -0.9591 4.98
-0.2962 -1.234 -0.1497 -1.1497 4.99
-0.2599 -1.1314 -0.4183 -2.3525 5.0
-0.2041 -1.0907 -0.8113 -2.9019 5.01
-0.1544 -0.8799 -1.0152 -1.6903 5.02
-0.0648 -0.7116 -1.273 -0.8461 5.03
0.0163 -0.487 -1.344 -1.4429 5.04
0.1072 -0.2079 -1.3735 -2.5021 5.05
0.2049 0.0197 -1.1921 -2.7767 5.06
0.3443 0.2604 -1.1395 -1.3123 5.07
0.4114 0.4796 -0.9015 -0.7914 5.08
0.5784 0.6992 -0.7501 -1.667 5.09
0.6643 0.8999 -0.4529 -2.6268 5.1
0.659 0.9678 -0.1417 -2.4264 5.11
0.7626 1.2066 0.0886 -1.0296 5.12
0.983 1.232 0.2996 -0.7856 5.13
0.9488 1.2544 0.3902 -1.8352 5.14
1.0224 1.2104 0.461 -2.8832 5.15
1.0483 1.288 0.4073 -1.7873 5.16
1.08 1.0252 0.3349 -0.7415 5.17
1.156 1.0086 0.1091 -0.9072 5.18
1.1736 0.8703 -0.1519 -2.0077 5.19
1.3045 0.7144 -0.4227 -2.4432 5.2
1.2742 0.4972 -0.7844 -1.2223 5.21
1.2076 0.2536 -0.9757 -0.4314 5.22
1.2176 0.0842 -1.4131 -1.1883 5.23
1.0941 -0.1127 -1.4867 -2.1658 5.24
1.0215 -0.314 -1.576 -2.1915 5.25
0.87 -0.4607 -1.6258 -0.8322 5.26
0.7878 -0.5591 -1.6622 -0.2913 5.27
0.7739 -0.67 -1.4097 -1.303 5.28
0.6235 -0.7337 -1.3183 -2.0006 5.29
0.4488 -0.8209 -1.0279 -1.691 5.3
0.3404 -0.7483 -0.7847 -0.3255 5.31
0.2292 -0.7226 -0.5797 -0.2181 5.32
0.0881 -0.6873 -0.2878 -1.361 5.33
-0.0432 -0.6051 -0.0793 -1.7768 5.34
-0.1704 -0.448 0.0823 -0.9755 5.35
-0.308 -0.284 0.1635 0.094 5.36
-0.473 -0.1545 0.1404 -0.2773 5.37
-0.5337 -0.0143 0.0557 -1.459 5.38
-0.6138 0.1133 -0.1101 -1.4521 5.39
-0.7281 0.2624 -0.3255 -0.3945 5.4
-0.9303 0.3578 -0.6238 0.3738 5.41
-0.9971 0.438 -0.9135 -0.3613 5.42
-1.0547 0.4852 -1.1286 -1.4136 5.43
-1.1812 0.4836 -1.5612 -1.1896 5.44
-1.19 0.4343 -1.787 0.0953 5.45
-1.2031 0.3633 -1.7315 0.5254 5.46
-1.0764 0.2243 -1.8287 -0.5069 5.47
-1.1333 0.0973 -1.8936 -1.2707 5.48
-1.0262 -0.0896 -1.8138 -0.7292 5.49
-1.0503 -0.2842 -1.4234 0.5604 5.5
-0.9432 -0.5227 -1.2958 0.4471 5.51
-0.8596 -0.8361 -0.9537 -0.629 5.52
