#time y2 y1
1.86 0.8983 0.7797
1.87 0.7904 0.735
1.88 0.7931 0.9579
1.89 0.8966 0.911
1.9 1.0803 1.0459
1.91 1.2185 1.0764
1.92 1.2674 1.1433
1.93 1.5784 1.1156
1.94 1.5714 1.0665
1.95 1.8726 1.1946
1.96 2.0125 1.2152
1.97 1.8987 1.195
1.98 1.803 1.1007
1.99 1.4776 1.1337
2.0 1.16 1.1227
2.01 0.9677 1.1156
2.02 0.4892 1.0413
2.03 0.1372 0.9154
2.04 -0.2316 0.8929
2.05 -0.544 0.7005
2.06 -0.8504 0.6231
2.07 -1.0963 0.6011
2.08 -1.0136 0.5078
2.09 -1.1068 0.4024
2.1 -0.9647 0.2645
2.11 -0.7897 0.1709
2.12 -0.5817 0.0523
2.13 -0.2682 -0.0548
2.14 0.0468 -0.1602
2.15 0.3749 -0.2645
2.16 0.6296 -0.3955
2.17 0.9169 -0.4927
2.18 1.1379 -0.6262
2.19 1.1628 -0.697
2.2 1.169 -0.7845
2.21 1.0881 -0.8534
2.22 1.1663 -0.9494
2.23 0.8821 -0.9058
2.24 0.7989 -0.9106
2.25 0.5673 -0.9787
2.26 0.4412 -0.9337
2.27 0.299 -1.0157
2.28 0.2181 -0.9867
2.29 0.2065 -0.9368
2.3 0.2936 -1.0868
2.31 0.4456 -1.0497
2.32 0.7764 -0.9166
2.33 0.9391 -0.8365
2.34 1.3988 -0.812
2.35 1.4964 -0.7891
2.36 1.9584 -0.66
2.37 2.3581 -0.6005
2.38 2.2363 -0.4868
2.39 2.6846 -0.3859
2.4 2.5453 -0.2928
2.41 2.3201 -0.2098
2.42 2.4908 -0.0873
2.43 2.2195 0.0209
2.44 1.7203 0.1227
2.45 1.4396 0.217
2.46 1.129 0.3276
2.47 0.6716 0.4411
2.48 0.3874 0.5631
2.49 0.0803 0.6416
2.5 -0.1559 0.7509
2.51 -0.2664 0.853
2.52 -0.3746 0.8835
2.53 -0.3406 0.85
2.54 -0.2436 1.0325
2.55 -0.1128 1.065
2.56 0.0595 0.9796
2.57 0.2251 0.9832
2.58 0.4221 1.0574
2.59 0.5441 0.985
2.6 0.6139 1.0795
2.61 0.5861 1.0613
2.62 0.5682 0.954
2.63 0.381 0.9244
2.64 0.2224 0.9217
2.65 -0.0479 0.8031
2.66 -0.3498 0.7427
2.67 -0.6587 0.7037
2.68 -0.9509 0.6439
2.69 -1.2033 0.6344
2.7 -1.2322 0.4978
2.71 -1.336 0.4643
2.72 -1.4924 0.3007
2.73 -1.4062 0.219
2.74 -1.1205 0.142
2.75 -0.8916 0.0585
2.76 -0.6486 -0.0254
2.77 -0.2338 -0.1037
2.78 0.1641 -0.2034
2.79 0.5124 -0.2841
2.8 0.8171 -0.3478
2.81 1.0652 -0.41
2.82 1.4609 -0.4713
2.83 1.4637 -0.519
2.84 1.5713 -0.5427
2.85 1.5819 -0.57
2.86 1.3817 -0.5253
2.87 1.1712 -0.6067
2.88 1.0184 -0.5487
2.89 0.8525 -0.5704
2.9 0.6035 -0.5407
2.91 0.3567 -0.4664
2.92 0.2237 -0.4045
2.93 0.1359 -0.3183
2.94 0.1597 -0.2924
2.95 0.2119 -0.2049
2.96 0.3658 -0.1221
2.97 0.4945 -0.0186
2.98 0.6936 0.0738
2.99 1.0127 0.1772
3.0 1.3166 0.2915
3.01 1.4052 0.3729
3.02 1.5166 0.4768
3.03 1.6177 0.7009
3.04 1.4375 0.7174
3.05 1.3681 0.9111
3.06 1.1612 0.9289
3.07 0.8626 1.1571
3.08 0.4641 1.2471
3.09 0.0988 1.4312
3.1 -0.3184 1.3349
3.11 -0.6586 1.4362
3.12 -1.1094 1.7146
3.13 -1.4643 1.6153
3.14 -1.5583 1.7582
3.15 -1.699 1.8285
3.16 -1.8542 1.8204
3.17 -1.5711 1.8087
3.18 -1.6175 1.7083
3.19 -1.3267 2.0304
3.2 -1.0444 2.0751
3.21 -0.8605 2.0182
3.22 -0.6802 1.9435
3.23 -0.4229 1.9337
3.24 -0.2401 1.6448
3.25 -0.168 1.7305
3.26 -0.129 1.7918
3.27 -0.166 1.758
3.28 -0.282 1.6322
3.29 -0.4102 1.6028
3.3 -0.63 1.3532
3.31 -0.8484 1.3821
3.32 -0.9974 1.2507
3.33 -1.1033 1.0991
3.34 -1.4068 1.0037
3.35 -1.4749 0.9742
3.36 -1.3913 0.8238
3.37 -1.1308 0.7043
3.38 -1.0693 0.599
3.39 -0.7119 0.5754
3.4 -0.4232 0.4926
3.41 -0.0303 0.4069
3.42 0.327 0.3102
3.43 0.7696 0.2968
3.44 1.0934 0.2525
3.45 1.1618 0.2034
3.46 1.5468 0.1475
3.47 1.4345 0.1482
3.48 1.6053 0.1245
3.49 1.4144 0.1243
3.5 1.1576 0.149
3.51 0.8531 0.1696
3.52 0.5909 0.1821
3.53 0.2838 0.2353
3.54 -0.018 0.2879
3.55 -0.3355 0.317
3.56 -0.5408 0.4296
3.57 -0.768 0.4937
3.58 -0.7552 0.5725
3.59 -0.7607 0.6296
3.6 -0.7725 0.7575
3.61 -0.645 0.892
3.62 -0.4767 0.8997
3.63 -0.3693 1.0944
3.64 -0.1748 1.0335
3.65 -0.0257 1.1299
3.66 0.0744 1.2603
3.67 0.0947 1.3699
3.68 0.0456 1.6382
3.69 -0.0799 1.7386
3.7 -0.3141 1.8392
3.71 -0.6037 1.6
3.72 -0.9725 1.7069
3.73 -1.136 1.7706
3.74 -1.6722 1.7471
3.75 -1.9064 2.0632
3.76 -2.13 2.0106
3.77 -2.3507 2.0753
3.78 -2.3972 2.0003
3.79 -2.4621 2.1787
3.8 -2.6256 2.0878
3.81 -2.3945 2.0838
3.82 -2.2066 1.9322
3.83 -1.8087 1.8075
3.84 -1.6957 1.6944
3.85 -1.2192 1.7165
3.86 -0.9189 1.5597
3.87 -0.5876 1.4939
3.88 -0.3591 1.5947
3.89 -0.1648 1.5072
3.9 -0.045 1.3252
3.91 -0.0173 1.2705
3.92 -0.0631 1.055
3.93 -0.1768 0.9239
3.94 -0.3747 0.9065
3.95 -0.4874 0.7398
3.96 -0.7771 0.5827
3.97 -0.9556 0.5512
3.98 -0.923 0.4214
3.99 -1.0986 0.259
4.0 -1.0821 0.1629
4.01 -1.0298 0.0688
4.02 -0.8414 -0.0301
4.03 -0.6251 -0.1136
4.04 -0.3573 -0.1993
4.05 -0.0459 -0.2778
4.06 0.2421 -0.3381
4.07 0.5073 -0.3932
4.08 0.7668 -0.4467
4.09 0.9073 -0.4472
4.1 0.9638 -0.4818
4.11 1.0634 -0.5167
4.12 0.8588 -0.4384
4.13 0.7699 -0.4633
4.14 0.4618 -0.4531
4.15 0.0869 -0.3986
4.16 -0.2861 -0.3526
4.17 -0.7623 -0.3747
4.18 -1.1735 -0.2692
4.19 -1.3134 -0.2401
4.2 -1.7086 -0.1745
4.21 -2.0133 -0.1045
4.22 -2.0762 -0.024
4.23 -2.1693 0.0515
4.24 -1.9103 0.1318
4.25 -2.0671 0.2157
4.26 -1.8269 0.3087
4.27 -1.5717 0.3307
4.28 -1.2556 0.4136
4.29 -1.1048 0.4971
4.3 -0.9566 0.6035
4.31 -1.0307 0.5881
4.32 -0.8657 0.6873
4.33 -0.9504 0.7796
4.34 -0.9841 0.787
4.35 -1.2676 0.7238
4.36 -1.4494 0.7576
4.37 -1.5721 0.813
4.38 -1.8243 0.8578
4.39 -2.2135 0.7405
4.4 -2.5569 0.7839
4.41 -2.5201 0.7053
4.42 -2.6437 0.61
4.43 -2.5042 0.5885
4.44 -2.5246 0.5614
4.45 -2.4041 0.4296
4.46 -1.881 0.4113
4.47 -1.6178 0.3021
4.48 -1.1245 0.2089
4.49 -0.8125 0.079
4.5 -0.4029 -0.0357
4.51 -0.038 -0.1501
4.52 0.2422 -0.2872
4.53 0.3999 -0.3959
4.54 0.5191 -0.5002
4.55 0.5904 -0.7337
4.56 0.4846 -0.7508
4.57 0.3702 -0.9293
4.58 0.1477 -1.0705
4.59 -0.0885 -1.2825
4.6 -0.314 -1.3753
4.61 -0.5441 -1.4002
4.62 -0.8291 -1.4417
4.63 -0.9085 -1.7375
4.64 -0.9201 -1.6965
4.65 -1.0815 -1.7556
4.66 -0.9095 -1.9887
4.67 -0.857 -2.1005
4.68 -0.6676 -1.8797
4.69 -0.4656 -1.996
4.7 -0.2298 -2.1352
4.71 -0.0109 -2.0654
4.72 0.1571 -1.9744
4.73 0.2436 -2.2301
4.74 0.2613 -2.2656
4.75 0.2108 -2.1889
4.76 0.0536 -2.0029
4.77 -0.1739 -1.828
4.78 -0.4661 -2.1119
4.79 -0.8185 -1.7434
4.8 -1.2247 -1.6368
4.81 -1.6789 -1.6407
4.82 -1.8142 -1.7521
4.83 -2.3873 -1.7154
4.84 -2.4788 -1.3973
4.85 -2.6092 -1.4435
4.86 -2.634 -1.3205
4.87 -3.012 -1.1509
4.88 -2.8376 -1.2036
4.89 -2.3662 -1.0107
4.9 -2.1029 -1.1082
4.91 -2.021 -0.9842
4.92 -1.6605 -0.8487
4.93 -1.489 -0.9254
4.94 -1.108 -0.8204
4.95 -0.9889 -0.6938
4.96 -0.725 -0.7132
4.97 -0.7842 -0.6914
4.98 -0.7595 -0.7503
4.99 -0.7972 -0.6179
5.0 -1.0459 -0.6505
5.01 -1.149 -0.7555
5.02 -1.4145 -0.6675
5.03 -1.6146 -0.7116
5.04 -1.7658 -0.8897
5.05 -1.5522 -0.8326
5.06 -1.663 -1.0219
5.07 -1.5987 -0.9741
5.08 -1.6292 -1.1941
5.09 -1.1691 -1.1352
5.1 -0.9668 -1.3015
5.11 -0.6746 -1.3616
5.12 -0.2782 -1.3647
5.13 0.1126 -1.5188
5.14 0.435 -1.8318
5.15 0.8043 -1.7872
5.16 1.0102 -1.8047
5.17 1.2079 -2.1337
5.18 1.1134 -2.106
5.19 1.1608 -2.0998
5.2 0.9558 -2.1066
5.21 0.7764 -2.2536
5.22 0.419 -2.6498
5.23 0.1059 -2.7211
5.24 -0.2328 -2.5628
5.25 -0.5298 -2.8445
5.26 -0.7821 -2.948
5.27 -1.0624 -3.0569
5.28 -1.185 -3.0906
5.29 -1.2957 -2.8569
5.3 -1.2946 -2.8856
5.31 -1.2886 -2.7004
5.32 -1.1658 -2.6371
5.33 -0.996 -2.8346
5.34 -0.7992 -2.6338
5.35 -0.5624 -2.9913
5.36 -0.4323 -2.832
5.37 -0.3323 -2.6892
5.38 -0.2729 -2.6074
5.39 -0.3325 -2.6258
5.4 -0.4053 -2.2734
5.41 -0.6022 -2.4519
5.42 -0.8616 -2.3602
5.43 -1.2409 -2.1042
5.44 -1.3533 -2.2864
5.45 -1.9254 -2.1361
5.46 -1.9696 -2.0209
5.47 -2.4956 -1.7274
5.48 -2.5904 -1.6685
5.49 -2.7541 -1.6498
5.5 -2.3677 -1.2958
5.51 -2.2037 -1.3547
5.52 -2.3831 -1.2181
5.53 -1.7673 -1.1103
5.54 -1.7034 -1.0996
5.55 -1.29 -1.013
5.56 -0.8934 -0.9953
5.57 -0.4792 -0.8229
5.58 -0.1283 -0.7888
5.59 0.1537 -0.8344
5.6 0.3351 -0.7124
5.61 0.4545 -0.7813
5.62 0.5045 -0.7229
5.63 0.4615 -0.7157
5.64 0.3434 -0.7091
5.65 0.165 -0.7594
5.66 -0.0176 -0.7212
5.67 -0.2159 -0.8105
5.68 -0.349 -0.8405
5.69 -0.5322 -0.975
5.7 -0.504 -1.0397
5.71 -0.5668 -1.1143
5.72 -0.4426 -1.0967
5.73 -0.2688 -1.1377
5.74 -0.0687 -1.4046
5.75 0.1855 -1.3672
5.76 0.4549 -1.5736
5.77 0.7439 -1.4544
5.78 0.9989 -1.4936
5.79 1.2073 -1.5819
5.8 1.423 -1.8442
5.81 1.3015 -1.89
5.82 1.3429 -2.0207
5.83 1.1576 -2.1796
5.84 1.0614 -2.1248
5.85 0.7523 -1.9584
5.86 0.3463 -2.3138
5.87 -0.0318 -2.3105
5.88 -0.418 -2.0731
5.89 -0.819 -2.2245
5.9 -1.0539 -2.2621
5.91 -1.4115 -2.0109
5.92 -1.6909 -2.3628
5.93 -1.5597 -2.1379
5.94 -1.6188 -1.9419
5.95 -1.484 -2.1367
5.96 -1.329 -2.1481
5.97 -1.0863 -1.8175
5.98 -0.9213 -1.8403
5.99 -0.7665 -1.8589
6.0 -0.5286 -1.4655
6.01 -0.3216 -1.5705
6.02 -0.1916 -1.2743
6.03 -0.1361 -1.1862
6.04 -0.1356 -1.0553
6.05 -0.2213 -1.097
6.06 -0.3885 -0.9659
6.07 -0.5261 -0.8225
6.08 -0.7606 -0.6548
6.09 -0.9373 -0.5163
6.1 -1.2843 -0.406
6.11 -1.2519 -0.2994
6.12 -1.5448 -0.1654
6.13 -1.4515 -0.0656
6.14 -1.4216 0.0348
6.15 -1.097 0.1205
6.16 -0.8786 0.2231
6.17 -0.5666 0.293
6.18 -0.2019 0.3504
6.19 0.2182 0.3873
6.2 0.5746 0.44
6.21 1.084 0.5417
6.22 1.264 0.5159
6.23 1.5712 0.5142
6.24 1.7257 0.5425
6.25 1.962 0.554
6.26 1.872 0.4814
6.27 1.6262 0.5099
6.28 1.6629 0.4
6.29 1.4797 0.3646
6.3 1.0654 0.3318
6.31 0.7685 0.2608
6.32 0.6054 0.2017
6.33 0.3198 0.1275
6.34 0.2073 0.0586
6.35 0.1105 -0.0187
6.36 0.0941 -0.1048
6.37 0.1667 -0.1924
6.38 0.2619 -0.2764
6.39 0.4712 -0.3604
6.4 0.6393 -0.4767
6.41 0.8972 -0.4863
6.42 1.1137 -0.5554
6.43 1.1809 -0.6824
6.44 1.2922 -0.7425
6.45 1.2791 -0.7079
6.46 1.2116 -0.7604
6.47 1.0703 -0.938
6.48 0.8814 -0.8498
6.49 0.4775 -0.9769
6.5 0.1457 -0.939
6.51 -0.205 -0.9992
6.52 -0.5492 -0.9924
6.53 -0.8599 -0.8435
6.54 -1.2824 -0.8902
6.55 -1.3345 -0.8538
6.56 -1.6753 -0.7891
6.57 -1.5037 -0.6922
6.58 -1.4475 -0.7079
6.59 -1.2055 -0.5521
6.6 -0.9761 -0.5192
6.61 -0.8164 -0.4398
6.62 -0.4438 -0.3142
6.63 -0.1047 -0.2074
6.64 0.2273 -0.0893
6.65 0.4956 0.0136
6.66 0.6717 0.1259
6.67 0.8044 0.2398
6.68 0.869 0.3705
6.69 0.9699 0.457
6.7 0.9214 0.533
6.71 0.7499 0.7173
6.72 0.5634 0.7158
6.73 0.3577 0.8429
6.74 0.2298 0.9887
6.75 0.1132 0.9588
6.76 0.0395 1.0444
6.77 0.036 1.1244
6.78 0.1221 1.3351
6.79 0.2993 1.2924
6.8 0.4952 1.1912
6.81 0.7874 1.3735
6.82 1.2406 1.4217
6.83 1.3789 1.2323
6.84 1.7322 1.3763
6.85 2.2995 1.3695
6.86 2.4464 1.3772
6.87 2.5129 1.2087
6.88 2.7709 1.2435
6.89 2.6895 1.1477
6.9 2.6484 1.0762
6.91 2.4545 1.0504
6.92 2.1934 0.9849
6.93 1.659 0.7784
6.94 1.4409 0.7144
6.95 1.002 0.6454
6.96 0.6426 0.5015
6.97 0.4229 0.4403
6.98 0.1701 0.297
6.99 -0.0018 0.1962
7.0 -0.0766 0.0902
7.01 -0.0764 -0.0079
7.02 0.0073 -0.1057
7.03 0.141 -0.1885
7.04 0.3272 -0.3076
7.05 0.518 -0.3827
7.06 0.666 -0.4356
7.07 0.9496 -0.5633
7.08 1.031 -0.6019
7.09 0.9939 -0.6323
7.1 1.0456 -0.6244
7.11 0.8207 -0.72
7.12 0.6544 -0.7508
7.13 0.4393 -0.7485
7.14 0.2082 -0.7133
7.15 -0.086 -0.6638
7.16 -0.3469 -0.6443
7.17 -0.5752 -0.6433
7.18 -0.7381 -0.6343
7.19 -0.9669 -0.5362
7.2 -1.0462 -0.5232
7.21 -0.9832 -0.4289
7.22 -0.7521 -0.3824
7.23 -0.454 -0.3077
7.24 -0.1878 -0.1982
7.25 0.19 -0.1236
7.26 0.5626 -0.0288
7.27 1.0337 0.0588
7.28 1.4417 0.1677
7.29 1.7964 0.2586
7.3 2.0716 0.3325
7.31 2.332 0.3931
7.32 2.3467 0.5408
7.33 2.0884 0.6436
7.34 2.3326 0.6742
7.35 2.1229 0.7446
7.36 1.8263 0.8597
7.37 1.4532 0.825
7.38 1.4145 0.8934
7.39 1.2587 0.9989
7.4 1.1378 0.9193
7.41 0.926 1.0267
7.42 0.9893 1.0538
7.43 1.0582 0.9664
7.44 1.1332 0.8845
7.45 1.4726 0.9632
7.46 1.5419 0.8825
7.47 1.8134 0.7563
7.48 2.2023 0.8129
7.49 2.169 0.6494
7.5 2.3626 0.6123
7.51 2.7461 0.5365
7.52 2.5909 0.4636
7.53 2.3205 0.3075
7.54 2.3768 0.2381
7.55 2.1486 0.1238
7.56 1.6538 0.0136
7.57 1.2186 -0.099
7.58 0.9604 -0.2178
7.59 0.4556 -0.3552
7.6 0.1198 -0.4432
7.61 -0.1956 -0.6017
7.62 -0.456 -0.6292
7.63 -0.6195 -0.8375
7.64 -0.6212 -0.9233
7.65 -0.6763 -1.0124
7.66 -0.491 -1.128
7.67 -0.3529 -1.1649
7.68 -0.0924 -1.2559
7.69 0.1742 -1.2133
7.7 0.4115 -1.201
7.71 0.6749 -1.4839
7.72 0.9274 -1.3223
7.73 1.0202 -1.3194
7.74 1.0215 -1.451
7.75 1.0568 -1.4457
7.76 0.9303 -1.3969
7.77 0.7973 -1.4296
7.78 0.6783 -1.3824
7.79 0.3953 -1.2368
7.8 0.2223 -1.3586
7.81 0.0349 -1.2514
7.82 -0.0938 -1.1058
7.83 -0.1575 -1.0563
7.84 -0.1403 -1.041
7.85 -0.0403 -0.8146
7.86 0.1609 -0.769
7.87 0.3943 -0.7336
7.88 0.7316 -0.6287
7.89 1.2232 -0.5355
7.9 1.5158 -0.4042
7.91 1.7983 -0.3146
7.92 2.3342 -0.2235
7.93 2.4048 -0.1231
7.94 2.8778 -0.0342
7.95 3.0237 0.0446
7.96 2.6318 0.1245
7.97 2.7083 0.1933
7.98 2.5811 0.2412
7.99 2.5939 0.2932
8.0 1.9538 0.3042
8.01 1.713 0.3496
8.02 1.6409 0.4159
8.03 1.2701 0.4157
8.04 0.9714 0.3806
8.05 0.8055 0.3962
8.06 0.7027 0.3784
8.07 0.6564 0.3637
8.08 0.6941 0.2784
8.09 0.7061 0.2342
8.1 1.0084 0.1896
8.11 1.0352 0.1208
8.12 1.3011 0.0496
8.13 1.5143 -0.0292
8.14 1.5045 -0.1253
8.15 1.6563 -0.2018
8.16 1.5789 -0.2959
8.17 1.356 -0.422
8.18 1.3395 -0.5233
8.19 1.0675 -0.5849
8.2 0.7032 -0.6402
8.21 0.3825 -0.7168
8.22 0.0173 -0.8317
8.23 -0.3047 -0.9437
8.24 -0.6363 -0.9763
8.25 -0.8704 -1.1442
8.26 -0.9752 -1.2336
8.27 -1.0661 -1.3436
8.28 -1.1143 -1.3689
8.29 -1.1296 -1.3484
8.3 -0.8886 -1.4054
8.31 -0.5495 -1.5177
8.32 -0.2481 -1.3614
8.33 0.0905 -1.5568
8.34 0.4277 -1.327
8.35 0.7261 -1.4135
8.36 1.1454 -1.3461
8.37 1.2284 -1.2419
8.38 1.4367 -1.4458
8.39 1.4642 -1.2012
8.4 1.3333 -1.2924
8.41 1.3102 -1.0583
8.42 1.1302 -0.9723
8.43 1.062 -0.907
8.44 0.8244 -0.8821
8.45 0.6671 -0.6931
8.46 0.5052 -0.6628
8.47 0.4151 -0.5069
8.48 0.4082 -0.3557
8.49 0.4813 -0.2632
8.5 0.5715 -0.1418
8.51 0.7906 -0.0263
8.52 0.9778 0.0922
8.53 1.449 0.2263
8.54 1.624 0.3464
8.55 1.7655 0.4419
8.56 2.3428 0.5083
8.57 2.5686 0.679
8.58 2.4664 0.7639
8.59 2.283 0.8153
8.6 2.3113 0.883
8.61 2.0548 0.8407
8.62 2.0808 0.9655
8.63 1.6477 0.9596
8.64 1.3349 1.0018
8.65 0.9728 0.9828
8.66 0.5785 0.9936
8.67 0.1554 0.9943
8.68 -0.149 1.1177
8.69 -0.3609 1.1156
8.7 -0.5149 1.0656
8.71 -0.6114 1.0167
8.72 -0.5636 0.8421
8.73 -0.5523 0.8725
8.74 -0.3549 0.725
8.75 -0.2124 0.7381
8.76 -0.009 0.6924
8.77 0.1886 0.5808
8.78 0.3196 0.4747
8.79 0.4777 0.4057
8.8 0.458 0.315
8.81 0.4043 0.2372
8.82 0.3301 0.187
8.83 0.1606 0.1007
8.84 -0.0576 0.0373
8.85 -0.3372 -0.0235
8.86 -0.6037 -0.0791
8.87 -0.9114 -0.1448
8.88 -1.0782 -0.1812
8.89 -1.2282 -0.2048
8.9 -1.3473 -0.2604
8.91 -1.2353 -0.2412
8.92 -1.1688 -0.2743
8.93 -1.0638 -0.2564
8.94 -0.7333 -0.2734
8.95 -0.4415 -0.2359
8.96 -0.0863 -0.1864
8.97 0.2884 -0.1597
8.98 0.746 -0.1014
8.99 1.1183 -0.0356
9.0 1.2331 0.0376
9.01 1.4835 0.1154
9.02 1.622 0.2264
9.03 1.718 0.3113
9.04 1.7593 0.4421
9.05 1.5792 0.5223
9.06 1.3769 0.7146
9.07 1.1624 0.7922
9.08 0.9464 0.9536
9.09 0.6849 0.9745
9.1 0.4383 1.0898
9.11 0.236 1.4021
9.12 0.1308 1.4091
9.13 0.0826 1.527
9.14 0.1177 1.5263
9.15 0.232 1.8881
9.16 0.4156 1.7056
9.17 0.5458 2.0687
9.18 0.7888 2.0375
9.19 1.037 2.1861
9.2 1.1518 2.1167
9.21 1.18 2.1654
9.22 1.403 2.2418
9.23 1.3064 2.1871
9.24 1.1716 2.2214
9.25 0.9481 2.574
9.26 0.6111 2.3888
9.27 0.2813 2.2455
9.28 -0.124 2.381
9.29 -0.5126 2.6153
9.3 -0.8526 2.4275
9.31 -1.3482 2.2417
9.32 -1.4399 2.4119
9.33 -1.966 2.4709
9.34 -1.773 2.1156
9.35 -2.1206 2.3093
9.36 -1.9747 1.9335
9.37 -1.7601 2.13
9.38 -1.6109 1.9164
9.39 -1.3191 1.8442
9.4 -1.0049 1.7465
9.41 -0.7423 1.5101
9.42 -0.4877 1.5343
9.43 -0.2524 1.5802
9.44 -0.125 1.4897
9.45 -0.0504 1.2348
9.46 -0.0585 1.2903
9.47 -0.1452 1.086
9.48 -0.2969 1.0925
9.49 -0.4284 1.0603
9.5 -0.5906 1.1005
9.51 -0.7885 1.0278
9.52 -0.9642 0.9032
9.53 -1.0593 0.9351
9.54 -1.1212 0.9479
