#time y2 y1
2.63 1.6795 -0.0435
2.64 1.5055 -0.931
2.65 1.5016 -1.2749
2.66 1.52 -1.1344
2.67 1.3956 -0.5359
2.68 1.2044 0.2269
2.69 1.3273 0.687
2.7 1.037 0.6923
2.71 0.989 0.2226
2.72 0.8278 -0.2855
2.73 0.7396 -0.5985
2.74 0.6561 -0.3137
2.75 0.4256 0.431
2.76 0.2896 1.4826
2.77 0.1425 2.1804
2.78 -0.0115 2.4119
2.79 -0.1764 1.8018
2.8 -0.3345 1.1489
2.81 -0.4582 0.666
2.82 -0.615 0.4325
2.83 -0.7935 0.6751
2.84 -0.7853 1.3811
2.85 -0.9399 1.8508
2.86 -0.9998 1.8185
2.87 -1.1145 1.2375
2.88 -1.0632 0.2541
2.89 -1.2543 -0.653
2.9 -1.2567 -1.1655
2.91 -1.2133 -1.0832
2.92 -1.2282 -0.5992
2.93 -1.1853 -0.0201
2.94 -1.1742 0.3624
2.95 -1.1938 0.2352
2.96 -1.0074 -0.2916
2.97 -1.0277 -0.8458
2.98 -0.9698 -1.1599
2.99 -0.7822 -1.0217
3.0 -0.6333 -0.3367
3.01 -0.5964 0.6748
3.02 -0.4472 1.4867
3.03 -0.3464 1.6485
3.04 -0.1797 1.5079
3.05 -0.0727 0.8692
3.06 0.0443 0.3682
3.07 0.1574 0.2295
3.08 0.2724 0.562
3.09 0.3814 1.3834
3.1 0.454 1.6974
3.11 0.5109 1.7729
3.12 0.6189 1.3578
3.13 0.6663 0.6425
3.14 0.7383 -0.293
3.15 0.7355 -0.9396
3.16 0.7157 -0.9975
3.17 0.7307 -0.5282
3.18 0.7915 0.0027
3.19 0.6511 0.2789
3.2 0.6406 0.0574
3.21 0.5605 -0.6075
3.22 0.5779 -1.379
3.23 0.5056 -1.9517
3.24 0.429 -1.786
3.25 0.3145 -1.1236
3.26 0.191 -0.1538
3.27 0.1083 0.6039
3.28 0.0112 0.9556
3.29 -0.0824 0.7283
3.3 -0.1794 0.2033
3.31 -0.2599 -0.2297
3.32 -0.392 -0.2239
3.33 -0.4588 0.2133
3.34 -0.5176 1.0568
3.35 -0.5471 1.6216
3.36 -0.5872 1.8588
3.37 -0.705 1.4654
3.38 -0.5953 0.8855
3.39 -0.6495 -0.0264
3.4 -0.7029 -0.6193
3.41 -0.6324 -0.6815
3.42 -0.6259 -0.254
3.43 -0.4918 0.2348
3.44 -0.4166 0.464
3.45 -0.3591 0.1575
3.46 -0.2854 -0.5793
3.47 -0.1554 -1.411
3.48 -0.0336 -1.9299
3.49 0.0906 -1.9903
3.5 0.2555 -1.5288
3.51 0.3936 -0.8319
3.52 0.5369 -0.0777
3.53 0.7111 0.1854
3.54 0.8573 -0.0161
3.55 1.007 -0.4835
3.56 1.1615 -1.0166
3.57 1.242 -0.9251
3.58 1.4942 -0.422
3.59 1.3694 0.4225
3.6 1.5361 1.2657
3.61 1.7579 1.7683
3.62 1.8664 1.3806
3.63 1.7172 0.8133
3.64 1.929 0.0748
3.65 1.9133 -0.4302
3.66 2.1671 -0.4104
3.67 1.7955 -0.0219
3.68 1.8715 0.4498
3.69 2.1206 0.7207
3.7 1.9296 0.446
3.71 1.9095 -0.3277
3.72 1.801 -1.2312
3.73 1.732 -2.0795
3.74 1.4537 -2.1277
3.75 1.4059 -1.9647
3.76 1.3125 -1.1966
3.77 1.3109 -0.4976
3.78 1.1085 -0.3157
3.79 1.0546 -0.6157
3.8 0.8499 -1.249
3.81 0.7252 -1.7187
3.82 0.6209 -1.6974
3.83 0.5018 -1.2032
3.84 0.3941 -0.2694
3.85 0.3122 0.6433
3.86 0.2172 1.1959
3.87 0.115 1.0374
3.88 0.0588 0.5228
3.89 0.0038 -0.0932
3.9 -0.0409 -0.5263
3.91 -0.0701 -0.3971
3.92 -0.0714 0.0908
3.93 -0.0699 0.6726
3.94 -0.0661 0.9592
3.95 -0.0348 0.7367
3.96 0.0098 0.0266
3.97 0.0592 -1.0021
3.98 0.1225 -1.5917
3.99 0.1776 -1.8485
4.0 0.2962 -1.8452
4.01 0.3527 -1.086
4.02 0.4764 -0.7085
4.03 0.5176 -0.5938
4.04 0.624 -0.9006
4.05 0.7825 -1.5366
4.06 0.8645 -2.2376
4.07 0.9779 -2.4153
4.08 0.9059 -1.7303
4.09 1.0179 -1.1319
4.1 1.0 -0.124
4.11 1.1917 0.4151
4.12 1.2602 0.5148
4.13 1.0986 0.0416
4.14 1.209 -0.5157
4.15 1.0676 -0.7755
4.16 1.0571 -0.6036
4.17 1.0144 -0.0184
4.18 1.1085 0.7523
4.19 0.8871 1.1755
4.2 0.8639 0.9349
4.21 0.7622 0.3282
4.22 0.5933 -0.5333
4.23 0.5468 -1.2891
4.24 0.398 -1.8288
4.25 0.2085 -1.3773
4.26 0.0521 -0.9698
4.27 -0.0999 -0.5863
4.28 -0.2475 -0.6089
4.29 -0.4411 -1.0002
4.3 -0.6451 -1.6897
4.31 -0.8479 -2.3954
4.32 -0.9645 -2.6992
4.33 -1.0305 -2.6775
4.34 -1.2126 -1.5243
4.35 -1.3411 -0.7915
4.36 -1.5119 -0.2311
4.37 -1.7333 -0.1971
4.38 -1.8353 -0.5578
4.39 -1.734 -1.0093
4.4 -1.953 -1.2974
4.41 -1.8445 -1.1472
4.42 -2.1413 -0.3524
4.43 -2.0559 0.4435
4.44 -1.9725 1.1133
4.45 -1.9416 1.1408
4.46 -1.909 0.5239
4.47 -1.8212 -0.2885
4.48 -1.9826 -0.9934
4.49 -1.7013 -1.4416
4.5 -1.5941 -1.0492
4.51 -1.7211 -0.5739
4.52 -1.5468 -0.2225
4.53 -1.589 -0.2504
4.54 -1.3478 -0.7467
4.55 -1.3572 -1.5062
4.56 -1.2641 -2.6618
4.57 -1.1154 -2.6675
4.58 -0.9884 -2.6747
4.59 -0.997 -2.1471
4.6 -0.8261 -1.2554
4.61 -0.8052 -0.8395
4.62 -0.6834 -0.8192
4.63 -0.7231 -1.1333
4.64 -0.6698 -1.7311
4.65 -0.5517 -2.0638
4.66 -0.643 -1.5877
4.67 -0.5502 -0.9292
4.68 -0.5602 0.0032
4.69 -0.6155 0.7152
4.7 -0.6952 0.9276
4.71 -0.7736 0.5073
4.72 -0.8583 -0.1879
4.73 -0.8219 -0.8892
4.74 -1.0755 -1.074
4.75 -1.0536 -0.8384
4.76 -1.1928 -0.2389
4.77 -1.1912 0.1948
4.78 -1.487 0.2281
4.79 -1.4883 -0.3081
4.8 -1.6512 -1.2596
4.81 -1.6254 -1.9796
4.82 -1.8634 -2.6935
4.83 -2.1642 -2.6015
4.84 -1.9017 -2.0372
4.85 -2.0285 -1.4329
4.86 -2.1455 -0.9582
4.87 -2.47 -1.1494
4.88 -2.2099 -1.5818
4.89 -2.3173 -2.1011
4.9 -2.6251 -2.6161
4.91 -2.517 -2.0749
4.92 -2.4079 -1.6746
4.93 -2.4399 -0.5292
4.94 -2.4517 0.2111
4.95 -2.1302 0.4594
4.96 -2.1845 0.209
4.97 -2.24 -0.3906
4.98 -1.9551 -0.8085
4.99 -1.9229 -1.0096
5.0 -1.7 -0.6639
5.01 -1.6755 0.0097
5.02 -1.5782 0.5372
5.03 -1.2887 0.6846
5.04 -1.1376 0.2193
5.05 -1.0852 -0.6516
5.06 -0.8151 -1.4418
5.07 -0.6432 -2.2736
5.08 -0.5804 -2.4029
5.09 -0.4276 -1.6974
5.1 -0.2616 -1.1782
5.11 -0.141 -0.9926
5.12 -0.0253 -1.0104
5.13 0.0696 -1.6791
5.14 0.1571 -2.5778
5.15 0.2571 -2.6053
5.16 0.2837 -2.5924
5.17 0.3381 -1.9567
5.18 0.3833 -1.147
5.19 0.3519 -0.3397
5.2 0.3531 -0.0005
5.21 0.3874 -0.1841
5.22 0.3231 -0.7005
5.23 0.2957 -1.1867
5.24 0.2461 -1.2511
5.25 0.1481 -0.6838
5.26 0.0775 0.0506
5.27 -0.0051 0.7852
5.28 -0.1022 0.9422
5.29 -0.2042 0.663
5.3 -0.2885 -0.1221
5.31 -0.3551 -0.927
5.32 -0.4921 -1.7156
5.33 -0.6119 -1.5017
5.34 -0.6336 -1.2441
5.35 -0.7415 -0.6929
5.36 -0.8917 -0.5263
5.37 -0.9005 -0.7771
5.38 -1.0407 -1.3575
5.39 -0.9959 -2.0942
5.4 -0.9536 -2.6356
5.41 -1.0244 -2.6011
5.42 -0.9729 -2.2471
5.43 -0.972 -1.5589
5.44 -0.9513 -0.7189
5.45 -1.0007 -0.4368
5.46 -0.8548 -0.6622
5.47 -0.8339 -1.0841
5.48 -0.8082 -1.6199
5.49 -0.656 -1.4379
5.5 -0.6023 -1.0785
5.51 -0.4223 -0.1281
5.52 -0.3741 0.6382
5.53 -0.2401 1.0213
5.54 -0.1138 0.9809
5.55 0.0082 0.2524
5.56 0.1308 -0.569
5.57 0.2587 -0.9705
5.58 0.3524 -1.0624
5.59 0.4358 -0.676
5.6 0.6162 -0.1383
5.61 0.6082 0.1097
5.62 0.7008 -0.1642
5.63 0.7552 -0.8305
5.64 0.9131 -1.6533
5.65 0.9132 -2.5777
5.66 0.8135 -2.6914
5.67 0.8662 -2.4967
5.68 0.8818 -1.4757
5.69 0.8858 -0.9972
5.7 0.8128 -0.6406
5.71 0.6859 -0.9894
5.72 0.6285 -1.505
5.73 0.5239 -1.9792
5.74 0.4101 -1.8367
5.75 0.3115 -1.3897
5.76 0.2216 -0.5064
5.77 0.0653 0.3886
5.78 -0.0758 0.8807
5.79 -0.2248 0.8979
5.8 -0.3834 0.3497
5.81 -0.5489 -0.2872
5.82 -0.7501 -0.7297
5.83 -0.7733 -0.5809
5.84 -0.9996 -0.1439
5.85 -1.2044 0.4185
5.86 -1.3846 0.8051
5.87 -1.2844 0.5586
5.88 -1.5762 -0.1784
5.89 -1.5214 -1.191
5.9 -1.5289 -1.8096
5.91 -1.6874 -2.3706
5.92 -1.8094 -1.8072
5.93 -2.0255 -1.3888
5.94 -1.8271 -0.7389
5.95 -1.9094 -0.6539
5.96 -1.8305 -0.9046
5.97 -1.7202 -1.7496
5.98 -1.7817 -2.195
5.99 -1.7484 -2.1741
6.0 -1.6283 -1.8255
6.01 -1.6948 -0.9233
6.02 -1.6079 0.048
6.03 -1.4242 0.6651
6.04 -1.4183 0.6271
6.05 -1.2822 0.2572
6.06 -1.3626 -0.288
6.07 -1.1407 -0.6193
6.08 -1.0889 -0.4436
6.09 -1.0419 0.1568
6.1 -0.9229 0.8045
6.11 -0.8233 1.4256
6.12 -0.8046 1.1127
6.13 -0.6821 0.4958
6.14 -0.7381 -0.3853
6.15 -0.7366 -1.1897
6.16 -0.6972 -1.3811
6.17 -0.6548 -1.3415
6.18 -0.7055 -0.7586
6.19 -0.7005 -0.3383
6.2 -0.7671 -0.2736
6.21 -0.7801 -0.6963
6.22 -0.912 -1.5083
6.23 -0.9459 -1.9236
6.24 -1.0756 -2.3272
6.25 -1.1096 -1.8838
6.26 -1.3582 -1.2049
6.27 -1.4992 -0.2664
6.28 -1.4194 0.3376
6.29 -1.5073 0.3597
6.3 -1.5974 0.0179
6.31 -1.9071 -0.5
6.32 -1.9035 -0.7811
6.33 -2.2767 -0.478
6.34 -2.1529 0.2031
6.35 -2.6017 0.9684
6.36 -2.339 1.6166
6.37 -2.4237 1.5076
6.38 -2.4878 1.1248
6.39 -2.5817 0.2771
6.4 -2.877 -0.4549
6.41 -2.8 -0.7331
6.42 -2.9897 -0.5195
6.43 -3.0228 -0.0645
6.44 -2.8918 0.3307
6.45 -2.6163 0.361
6.46 -3.034 -0.142
6.47 -2.7886 -0.9996
6.48 -2.6207 -1.7683
6.49 -2.482 -1.9301
6.5 -2.3889 -1.9249
6.51 -2.3189 -1.2129
6.52 -2.1694 -0.4502
6.53 -2.1704 0.0802
6.54 -1.9549 0.1315
6.55 -1.6622 -0.2786
6.56 -1.769 -0.7438
6.57 -1.4069 -0.9481
6.58 -1.4164 -0.6834
6.59 -1.1944 0.0297
6.6 -1.0056 0.9399
6.61 -0.9016 1.7378
6.62 -0.7944 1.852
6.63 -0.6068 1.4199
6.64 -0.5164 0.6684
6.65 -0.5033 0.0921
6.66 -0.3451 -0.1353
6.67 -0.287 0.1014
6.68 -0.2554 0.648
6.69 -0.1994 1.1916
6.7 -0.1816 1.0836
6.71 -0.1644 0.6597
6.72 -0.1804 -0.2489
6.73 -0.2015 -1.2658
6.74 -0.222 -1.5346
6.75 -0.2659 -1.5683
6.76 -0.3188 -0.968
6.77 -0.3769 -0.3166
6.78 -0.4168 0.0829
6.79 -0.5394 0.0522
6.8 -0.6026 -0.4281
6.81 -0.7328 -0.9927
6.82 -0.7481 -1.32
6.83 -0.768 -1.0595
6.84 -0.9308 -0.2697
6.85 -1.0802 0.6323
6.86 -1.1174 1.6169
6.87 -1.1299 1.7404
6.88 -1.1758 1.4423
6.89 -1.2737 0.8546
6.9 -1.2218 0.3949
6.91 -1.314 0.2369
6.92 -1.234 0.537
6.93 -1.3004 1.1942
6.94 -1.1375 1.7865
6.95 -1.1723 1.9331
6.96 -1.1399 1.5493
6.97 -1.0187 0.5805
6.98 -0.8546 -0.4104
6.99 -0.7398 -1.0358
7.0 -0.6375 -0.8841
7.01 -0.5748 -0.5693
7.02 -0.4082 0.0349
7.03 -0.2461 0.3949
7.04 -0.1351 0.2495
7.05 0.0279 -0.3327
7.06 0.1775 -0.9256
7.07 0.3445 -1.4578
7.08 0.4811 -1.3143
7.09 0.6381 -0.6272
7.1 0.8032 0.3638
7.11 0.9732 1.1962
7.12 1.0802 1.5728
7.13 1.0403 1.3896
7.14 1.2579 0.8833
7.15 1.409 0.3367
7.16 1.5171 0.2805
7.17 1.6026 0.7781
7.18 1.4487 1.5844
7.19 1.4198 2.244
7.2 1.4312 2.4739
7.21 1.4123 2.2606
7.22 1.4082 1.2294
7.23 1.3442 0.3777
7.24 1.5253 -0.1858
7.25 1.2267 -0.265
7.26 1.2794 0.1168
7.27 1.2432 0.6764
7.28 1.0942 0.9678
7.29 0.9805 0.6335
7.3 0.7744 0.0221
7.31 0.7588 -0.8495
7.32 0.5871 -1.2949
7.33 0.4323 -1.2699
7.34 0.3377 -0.8196
7.35 0.192 0.0834
7.36 0.0945 0.8374
7.37 -0.0257 1.0666
7.38 -0.1354 1.0439
7.39 -0.2254 0.5632
7.4 -0.3273 0.1202
7.41 -0.3964 0.1169
7.42 -0.428 0.5927
7.43 -0.4671 1.3231
7.44 -0.5449 2.3928
7.45 -0.4842 2.9127
7.46 -0.5412 2.2246
7.47 -0.4638 1.7531
7.48 -0.4641 1.0475
7.49 -0.4112 0.489
7.5 -0.3817 0.3787
7.51 -0.3415 0.7861
7.52 -0.2401 1.4277
7.53 -0.1685 1.498
7.54 -0.0749 1.2305
7.55 0.0164 0.589
7.56 0.105 -0.2999
7.57 0.2225 -0.976
7.58 0.2853 -1.1024
7.59 0.404 -0.7054
7.6 0.4972 0.0035
7.61 0.6138 0.6175
7.62 0.711 0.9459
7.63 0.6985 0.7707
7.64 0.7509 0.1924
7.65 0.7662 -0.2265
7.66 0.9226 -0.2309
7.67 0.9617 0.2479
7.68 0.8018 1.2245
7.69 0.9302 2.0189
7.7 0.8475 2.665
7.71 0.8297 2.476
7.72 0.6912 2.1291
7.73 0.653 1.41
7.74 0.6342 0.8052
7.75 0.444 0.886
7.76 0.379 1.2991
7.77 0.2413 2.0678
7.78 0.1154 2.377
7.79 -0.0129 1.9495
7.8 -0.1646 1.2666
7.81 -0.2927 0.3172
7.82 -0.4747 -0.4964
7.83 -0.6158 -0.6792
7.84 -0.7951 -0.4539
7.85 -0.9171 0.1709
7.86 -1.0604 0.7316
7.87 -1.21 0.8672
7.88 -1.1975 0.5512
7.89 -1.3281 -0.0205
7.9 -1.4173 -0.5389
7.91 -1.5758 -0.608
7.92 -1.5971 -0.1709
7.93 -1.7337 0.7522
7.94 -1.7459 1.6262
7.95 -1.65 2.255
7.96 -1.6797 2.1575
7.97 -1.7878 2.0084
7.98 -1.5549 1.3323
7.99 -1.5936 0.9751
8.0 -1.4558 1.1633
8.01 -1.4358 1.5055
8.02 -1.2494 2.0942
8.03 -1.306 2.5675
8.04 -1.0778 2.7459
8.05 -1.0697 1.8424
8.06 -0.9459 0.9497
8.07 -0.7721 0.1796
8.08 -0.6352 -0.1678
8.09 -0.5901 0.0353
8.1 -0.4123 0.5108
8.11 -0.3045 0.9645
8.12 -0.167 1.0677
8.13 -0.0499 0.6215
8.14 0.0502 -0.048
8.15 0.1289 -0.6655
8.16 0.2317 -0.8733
8.17 0.3071 -0.5347
8.18 0.3605 0.2433
8.19 0.3784 1.1582
8.2 0.4408 1.5832
8.21 0.4034 1.9568
8.22 0.4577 1.4658
8.23 0.4445 0.9026
8.24 0.3627 0.7233
8.25 0.3552 0.9351
8.26 0.3265 1.5002
8.27 0.2452 2.3846
8.28 0.1901 3.1537
8.29 0.1015 2.7749
8.3 0.0227 2.1632
8.31 -0.0658 1.5145
8.32 -0.1404 0.7673
8.33 -0.2338 0.4118
8.34 -0.3312 0.5698
8.35 -0.4421 0.9493
8.36 -0.5241 1.3605
8.37 -0.5736 1.5507
8.38 -0.6141 0.9102
8.39 -0.7212 0.1504
8.4 -0.7019 -0.6659
8.41 -0.8195 -0.9892
8.42 -0.8342 -0.7714
8.43 -0.7858 -0.085
8.44 -0.8 0.8016
8.45 -0.7084 1.3344
8.46 -0.6582 1.3479
8.47 -0.5658 0.9331
8.48 -0.5154 0.4626
8.49 -0.4211 0.203
8.5 -0.3351 0.4804
8.51 -0.2423 1.1616
8.52 -0.0889 2.2087
8.53 0.0405 2.9619
8.54 0.1757 2.8424
8.55 0.354 2.5815
8.56 0.5525 1.8481
8.57 0.6128 1.0322
8.58 0.8098 0.7268
8.59 1.0823 0.9373
8.6 1.1239 1.5467
8.61 1.235 2.0721
8.62 1.6178 1.8218
8.63 1.5791 1.3612
8.64 1.5972 0.5739
8.65 1.7751 -0.3111
8.66 1.954 -0.835
8.67 2.2581 -0.8174
8.68 2.1101 -0.1863
8.69 2.2238 0.4595
8.7 2.1683 0.8822
8.71 2.4221 1.0024
8.72 2.3433 0.5264
8.73 2.4492 -0.0844
8.74 2.4605 -0.4061
8.75 2.4991 -0.1685
8.76 2.1463 0.5722
8.77 2.2257 1.5759
8.78 2.201 2.3074
8.79 1.9251 2.708
8.8 2.0833 2.3474
8.81 2.0348 1.7234
8.82 1.624 1.1232
8.83 1.523 0.9127
8.84 1.5737 1.2702
8.85 1.5067 1.6186
8.86 1.5071 2.429
8.87 1.1868 2.5178
8.88 1.2643 1.983
8.89 0.9957 1.1093
8.9 1.0604 0.0923
8.91 0.8836 -0.5375
8.92 0.8961 -0.5758
8.93 0.7895 -0.089
8.94 0.915 0.4887
8.95 0.8234 0.9007
8.96 0.7693 0.7496
8.97 0.8114 0.1814
8.98 0.8751 -0.5179
8.99 0.8221 -0.9171
9.0 0.9619 -0.7034
9.01 0.9535 -0.0985
9.02 1.1297 0.877
9.03 1.2583 1.6228
9.04 1.3913 2.003
9.05 1.4121 1.8898
9.06 1.3515 1.2625
9.07 1.5431 0.8007
9.08 1.5691 0.7256
9.09 1.9726 1.0539
9.1 2.0187 1.6676
9.11 2.0355 2.5227
9.12 2.2805 2.471
9.13 2.0807 2.3024
9.14 2.4307 1.5293
9.15 2.2728 0.5431
9.16 2.2491 -0.0955
9.17 2.4 -0.1714
9.18 2.3043 0.1912
9.19 2.685 0.6967
9.2 2.5163 0.9949
9.21 2.3267 0.7401
9.22 2.6737 0.1067
9.23 2.5839 -0.7109
9.24 2.3625 -1.2341
9.25 2.1182 -1.2922
9.26 2.0082 -0.6402
9.27 1.851 0.1584
9.28 1.9126 0.9037
9.29 1.9218 1.1961
9.3 1.5957 1.1616
9.31 1.3724 0.565
9.32 1.2927 0.1829
9.33 1.302 0.1438
9.34 0.9931 0.5807
9.35 0.8076 1.4409
9.36 0.6688 2.0012
9.37 0.5154 2.704
9.38 0.4147 2.2204
9.39 0.2898 1.6824
9.4 0.147 0.8013
9.41 0.0441 0.2156
9.42 -0.0633 0.1263
9.43 -0.1614 0.5472
9.44 -0.2236 0.9704
9.45 -0.3037 1.3373
9.46 -0.3285 0.9686
9.47 -0.3567 0.2524
9.48 -0.4064 -0.6118
9.49 -0.3868 -1.4062
9.5 -0.3585 -1.3644
9.51 -0.33 -0.9628
9.52 -0.2542 -0.2921
9.53 -0.2032 0.3374
