# y : signal strength
#time y2 y1
4.17 -0.0716 -0.6789
4.18 -0.8148 -2.3068
4.19 -0.281 -0.1481
4.2 0.9281 -1.7561
4.21 1.242 -0.7623
4.22 0.3818 -0.2263
4.23 -0.5698 -1.5375
4.24 -0.2924 0.4084
4.25 0.9726 -1.0343
4.26 1.4222 -0.233
4.27 0.7984 0.3041
4.28 -0.3028 -0.9721
4.29 -0.2886 0.9847
4.3 0.7409 -0.5335
4.31 1.6326 0.3039
4.32 1.0235 0.6722
4.33 -0.108 -0.5045
4.34 -0.3327 1.5129
4.35 0.6303 -0.2284
4.36 1.5894 0.6535
4.37 1.1254 0.9488
4.38 0.0304 -0.2649
4.39 -0.478 1.4642
4.4 0.3263 -0.104
4.41 1.4601 0.8411
4.42 1.207 1.0982
4.43 0.1125 -0.2335
4.44 -0.6759 1.5121
4.45 -0.0362 -0.2775
4.46 1.1353 0.708
4.47 1.0975 0.79
4.48 0.1006 -0.4937
4.49 -0.7355 1.3374
4.5 -0.4857 -0.6343
4.51 0.5942 0.4266
4.52 0.9371 0.2988
4.53 0.046 -0.8116
4.54 -1.0218 0.8137
4.55 -0.997 -0.9935
4.56 0.1357 0.0227
4.57 0.6918 -0.153
4.58 -0.0565 -1.3113
4.59 -1.1038 0.4148
4.6 -1.4839 -1.5885
4.61 -0.3926 -0.335
4.62 0.3051 -0.5873
4.63 -0.1989 -1.6204
4.64 -1.34 0.1046
4.65 -1.7529 -1.8844
4.66 -0.9819 -0.562
4.67 -0.0574 -0.8431
4.68 -0.3422 -1.642
4.69 -1.4227 0.0067
4.7 -2.0646 -2.007
4.71 -1.4236 -0.4336
4.72 -0.4795 -0.8024
4.73 -0.495 -1.4814
4.74 -1.6298 0.1845
4.75 -2.596 -1.6198
4.76 -2.0949 -0.1476
4.77 -0.7819 -0.5188
4.78 -0.6068 -1.0187
4.79 -1.7812 0.6062
4.8 -2.557 -1.3094
4.81 -2.1646 0.3451
4.82 -1.2071 -0.0351
4.83 -0.7492 -0.5729
4.84 -1.5652 1.0342
4.85 -2.7029 -0.6384
4.86 -2.7898 0.9231
4.87 -1.4343 0.4935
4.88 -0.7895 0.0554
4.89 -1.2353 1.7681
4.9 -2.5303 -0.1273
4.91 -2.9231 1.4653
4.92 -1.5386 0.8708
4.93 -0.8374 0.532
4.94 -1.0659 2.0424
4.95 -2.085 0.2445
4.96 -2.8441 2.0317
4.97 -1.763 1.2876
4.98 -0.6616 0.8443
4.99 -0.8168 2.4627
5.0 -1.92 0.4226
5.01 -2.4946 1.9928
5.02 -1.7364 1.2289
5.03 -0.6471 0.8798
5.04 -0.5314 2.2054
5.05 -1.4626 0.3668
5.06 -2.1541 1.866
5.07 -1.6861 0.9481
5.08 -0.5922 0.7069
5.09 -0.1347 2.0228
5.1 -0.9279 0.0246
5.11 -1.9322 1.7595
5.12 -1.7841 0.6559
5.13 -0.4888 0.4236
5.14 0.2014 1.6077
5.15 -0.5003 -0.438
5.16 -1.5043 1.3965
5.17 -1.4548 0.1131
5.18 -0.335 -0.0233
5.19 0.4299 1.1124
5.2 -0.0043 -0.8668
5.21 -1.1495 0.9191
5.22 -1.3961 -0.3045
5.23 -0.3036 -0.3565
5.24 0.661 0.5987
5.25 0.4141 -1.0662
5.26 -0.7443 0.6839
5.27 -1.2312 -0.6003
5.28 -0.3434 -0.5143
5.29 0.6843 0.535
5.3 0.704 -1.2088
5.31 -0.3509 0.6437
5.32 -1.0836 -0.6828
5.33 -0.431 -0.3383
5.34 0.6812 0.6182
5.35 0.9815 -1.038
5.36 -0.0388 0.934
5.37 -0.9606 -0.3748
5.38 -0.569 -0.0085
5.39 0.5284 0.8802
5.4 1.0434 -0.7235
5.41 0.1596 1.2933
5.42 -0.9388 0.0354
5.43 -0.8145 0.5008
5.44 0.3241 1.3585
5.45 0.9288 -0.1144
5.46 0.2515 1.9089
5.47 -0.8524 0.5683
5.48 -0.9509 1.0613
5.49 -0.0569 1.8769
5.5 0.7062 0.3907
5.51 0.3048 2.2603
5.52 -0.8578 0.9323
5.53 -1.4541 1.6354
5.54 -0.4518 2.1886
5.55 0.4067 0.7869
5.56 0.192 3.0114
5.57 -0.9645 1.2857
5.58 -1.5517 2.0483
5.59 -0.9178 2.6788
5.6 0.0403 1.0441
5.61 0.0371 2.8776
5.62 -1.0051 1.3577
5.63 -1.9714 1.8449
5.64 -1.4398 2.4626
5.65 -0.4125 0.8478
5.66 -0.175 2.6852
5.67 -1.2427 1.1093
5.68 -2.2897 1.7989
5.69 -1.8607 1.9456
5.7 -0.8917 0.5793
5.71 -0.3989 2.3264
5.72 -1.2822 0.5911
5.73 -2.5285 1.4135
5.74 -2.3843 1.5268
5.75 -1.3898 0.1573
5.76 -0.6885 1.8546
5.77 -1.2263 0.0862
5.78 -2.4786 0.8802
5.79 -2.5809 0.9572
5.8 -1.8334 -0.3101
5.81 -0.8419 1.526
5.82 -1.1836 -0.3668
5.83 -2.2722 0.568
5.84 -3.0508 0.5627
5.85 -1.9994 -0.6976
5.86 -1.1975 1.1748
5.87 -1.1649 -0.7034
5.88 -2.2124 0.3075
5.89 -3.2092 0.2935
5.9 -2.2307 -0.8172
5.91 -1.1351 0.9401
5.92 -1.022 -0.7401
5.93 -2.0993 0.3677
5.94 -2.9966 0.2953
5.95 -2.2737 -0.74
5.96 -1.2258 1.1146
5.97 -0.9627 -0.6843
5.98 -1.8545 0.648
5.99 -2.6897 0.5305
6.0 -2.478 -0.3149
6.01 -1.3261 1.5725
6.02 -0.6904 -0.2625
6.03 -1.3333 1.1629
6.04 -2.1674 1.0207
6.05 -2.1861 0.1785
6.06 -1.2484 1.8886
6.07 -0.4903 0.2063
6.08 -0.9684 1.6286
6.09 -2.0249 1.3629
6.1 -2.2417 0.7592
6.11 -1.3279 2.556
6.12 -0.2352 0.5707
6.13 -0.3661 2.1935
6.14 -1.4518 1.8108
6.15 -2.0109 1.1378
6.16 -1.1453 2.8673
6.17 -0.0049 0.81
6.18 0.0615 2.4486
6.19 -1.0149 2.004
6.2 -1.6818 1.301
6.21 -1.1109 2.9555
6.22 0.1801 0.951
6.23 0.5041 2.3075
6.24 -0.4711 1.8157
6.25 -1.2756 1.2928
6.26 -0.9034 2.5123
6.27 0.2652 0.7423
6.28 0.8196 2.1144
6.29 0.037 1.4637
6.3 -0.9405 0.9371
6.31 -0.7824 2.4509
6.32 0.3073 0.2462
6.33 0.9293 1.6113
6.34 0.4248 0.9802
6.35 -0.6487 0.3851
6.36 -0.7328 1.5215
6.37 0.2224 -0.3077
6.38 1.0644 1.3213
6.39 0.6715 0.3195
6.4 -0.3803 -0.15
6.41 -0.8901 1.1673
6.42 0.0418 -0.9135
6.43 1.0487 0.6971
6.44 0.8244 -0.2209
6.45 -0.2159 -0.5264
6.46 -0.9111 0.7306
6.47 -0.211 -1.2385
6.48 0.8486 0.447
6.49 0.858 -0.5802
6.5 -0.1169 -0.8009
6.51 -0.9145 0.4496
6.52 -0.5651 -1.499
6.53 0.5226 0.414
6.54 0.9199 -0.574
6.55 -0.0696 -0.7389
6.56 -1.149 0.5199
6.57 -0.8415 -1.1721
6.58 0.1871 0.6522
6.59 0.6981 -0.4321
6.6 -0.1005 -0.3532
6.61 -1.2399 0.7555
6.62 -1.4171 -0.9483
6.63 -0.2934 1.092
6.64 0.4259 -0.0955
6.65 -0.1513 0.0825
6.66 -1.2966 1.2282
6.67 -1.5682 -0.4585
6.68 -0.8436 1.6107
6.69 0.0892 0.2963
6.7 -0.2702 0.5872
6.71 -1.3468 1.6662
6.72 -1.8505 -0.0493
6.73 -1.3599 2.0158
6.74 -0.2517 0.5859
6.75 -0.3808 1.0209
6.76 -1.5586 1.9766
6.77 -2.1195 0.2175
6.78 -1.532 2.0986
6.79 -0.6258 0.8079
6.8 -0.4252 1.1934
6.81 -1.4258 2.0696
6.82 -2.4682 0.2661
6.83 -2.1687 2.3135
6.84 -0.8584 0.7316
6.85 -0.5754 0.971
6.86 -1.5052 1.7022
6.87 -2.3222 0.0562
6.88 -2.1817 2.0345
6.89 -1.2951 0.3193
6.9 -0.6048 0.7411
6.91 -1.2846 1.1994
6.92 -2.4219 -0.3892
6.93 -2.5966 1.4224
6.94 -1.4595 -0.2352
6.95 -0.5802 0.236
6.96 -0.9143 0.696
6.97 -1.9432 -0.8743
6.98 -2.2127 0.8135
6.99 -1.3574 -0.8651
7.0 -0.429 -0.2508
7.01 -0.6114 0.0822
7.02 -1.6151 -1.3522
7.03 -2.4568 0.2961
7.04 -1.5349 -1.525
7.05 -0.391 -0.7394
7.06 -0.2497 -0.4402
7.07 -1.3569 -1.7671
7.08 -2.0242 -0.0348
7.09 -1.4514 -1.8636
7.1 -0.2244 -0.98
7.11 0.1115 -0.6182
7.12 -0.6999 -1.9447
7.13 -1.4806 -0.147
7.14 -1.3932 -1.8081
7.15 -0.0777 -0.9234
7.16 0.5217 -0.698
7.17 -0.1894 -1.8033
7.18 -1.0763 -0.0169
7.19 -1.0866 -1.878
7.2 0.0725 -0.5934
7.21 0.8312 -0.5016
7.22 0.3334 -1.7364
7.23 -0.7243 0.3063
7.24 -0.872 -1.5065
7.25 0.1677 -0.2295
7.26 1.1987 -0.0901
7.27 0.7742 -1.2247
7.28 -0.232 0.7663
7.29 -0.6179 -0.9558
7.3 0.2672 0.304
7.31 1.4609 0.3251
7.32 1.3434 -0.6323
7.33 0.2024 1.172
7.34 -0.3759 -0.6251
7.35 0.2695 0.7142
7.36 1.5209 0.6288
7.37 1.5086 -0.3214
7.38 0.617 1.2984
7.39 -0.2094 -0.4293
7.4 0.2539 0.8308
7.41 1.4922 0.7346
7.42 1.685 -0.2236
7.43 0.9335 1.375
7.44 -0.0547 -0.4935
7.45 0.1459 0.8887
7.46 1.3437 0.5412
7.47 1.887 -0.3922
7.48 1.0481 1.2551
7.49 0.043 -0.6948
7.5 -0.0307 0.5846
7.51 1.0396 0.0664
7.52 1.8914 -0.8411
7.53 1.1778 0.7349
7.54 0.085 -1.1554
7.55 -0.2384 0.091
7.56 0.594 -0.5114
7.57 1.6147 -1.3435
7.58 1.1964 0.1754
7.59 0.0871 -1.7728
7.6 -0.4896 -0.407
7.61 0.2452 -1.1908
7.62 1.212 -1.9211
7.63 1.1657 -0.3925
7.64 0.0651 -2.5035
7.65 -0.6721 -0.7976
7.66 -0.2262 -1.644
7.67 0.7913 -2.0727
7.68 1.0193 -0.7737
7.69 0.0154 -2.9605
7.7 -0.8553 -1.0279
7.71 -0.6734 -1.7714
7.72 0.4267 -2.2826
7.73 0.8673 -0.8894
7.74 -0.0332 -2.9875
7.75 -1.0801 -1.181
7.76 -1.1765 -1.9487
7.77 -0.0223 -2.4202
7.78 0.5897 -0.7797
7.79 -0.057 -2.5942
7.8 -1.1837 -0.8023
7.81 -1.4757 -1.7224
7.82 -0.4202 -1.9662
7.83 0.4244 -0.4493
7.84 -0.0486 -2.0551
7.85 -1.138 -0.432
7.86 -1.5982 -1.3381
7.87 -0.8302 -1.2411
7.88 0.2001 0.0013
7.89 0.0085 -1.8189
7.9 -1.0496 0.1119
7.91 -1.8954 -0.8773
7.92 -1.162 -0.8926
7.93 0.0367 0.4565
7.94 0.1215 -1.2169
7.95 -0.8878 0.5767
7.96 -1.7157 -0.4999
7.97 -1.2401 -0.4641
7.98 -0.0655 0.7163
7.99 0.2953 -1.0285
8.0 -0.5825 0.7469
8.01 -1.3911 -0.2979
8.02 -1.3288 -0.2241
8.03 -0.1106 0.7486
8.04 0.4564 -1.0114
8.05 -0.1938 0.7623
8.06 -1.2908 -0.4211
8.07 -1.3021 -0.339
8.08 -0.0778 0.5959
8.09 0.7757 -1.2893
8.1 0.2569 0.5391
8.11 -0.7509 -0.7574
8.12 -0.987 -0.618
8.13 -0.0039 0.1782
8.14 1.0422 -1.7135
8.15 0.711 0.1647
8.16 -0.3543 -1.3742
8.17 -0.7132 -0.9977
8.18 0.1124 -0.3268
8.19 1.2638 -2.098
8.2 1.2773 -0.3028
8.21 0.213 -1.771
8.22 -0.388 -1.5802
8.23 0.2435 -0.8897
8.24 1.4997 -2.7068
8.25 1.8203 -0.7516
8.26 0.6993 -2.3033
8.27 -0.0646 -1.7979
8.28 0.4111 -1.3408
8.29 1.4583 -3.0956
8.3 2.1753 -1.002
8.31 1.207 -2.4633
8.32 0.332 -2.1673
8.33 0.4763 -1.4318
8.34 1.6437 -3.0097
8.35 2.3453 -0.9942
8.36 1.6785 -2.4067
8.37 0.645 -1.9855
8.38 0.6508 -1.3091
8.39 1.5244 -2.6266
8.4 2.3506 -0.6695
8.41 2.2576 -2.4417
8.42 0.9169 -1.4542
8.43 0.6902 -0.9778
8.44 1.6444 -2.4568
8.45 2.3523 -0.2418
8.46 2.1103 -1.7027
8.47 1.1827 -0.8348
8.48 0.612 -0.4612
8.49 1.4338 -1.5946
8.5 2.4424 0.2823
8.51 2.4023 -1.2494
8.52 1.3058 -0.2978
8.53 0.5807 0.0331
8.54 1.1572 -1.16
8.55 2.2534 0.7289
8.56 2.4571 -0.9135
8.57 1.5415 0.1533
8.58 0.4764 0.3694
8.59 0.7895 -0.8328
8.6 1.7247 1.0709
8.61 2.5301 -0.604
8.62 1.5757 0.4016
8.63 0.4315 0.4795
8.64 0.3633 -0.6275
8.65 1.3838 1.1771
8.66 2.1292 -0.6415
8.67 1.4845 0.4322
8.68 0.2985 0.386
8.69 0.0226 -0.7837
8.7 0.9144 0.9334
8.71 1.7044 -0.9456
8.72 1.3299 0.2242
8.73 0.1568 0.0258
8.74 -0.3002 -1.0165
8.75 0.4598 0.6626
8.76 1.4152 -1.3841
8.77 1.1596 -0.1691
8.78 0.0858 -0.4377
8.79 -0.6766 -1.6465
8.8 -0.0132 0.1258
8.81 0.9576 -1.9638
8.82 1.2193 -0.5719
8.83 0.0514 -0.8676
8.84 -0.8179 -1.8138
8.85 -0.4378 -0.302
8.86 0.6847 -2.0322
8.87 1.0476 -0.9828
8.88 0.0884 -1.4454
8.89 -0.8863 -2.0236
8.9 -0.7906 -0.5838
8.91 0.3557 -2.6229
8.92 0.8905 -0.9601
8.93 0.1895 -1.5661
8.94 -0.8514 -2.3351
8.95 -1.0001 -0.4867
8.96 0.1104 -2.6362
8.97 0.7971 -0.7984
8.98 0.3547 -1.3395
8.99 -0.7001 -1.891
9.0 -1.032 -0.2877
9.01 -0.0659 -1.9696
9.02 0.8137 -0.4145
9.03 0.6889 -1.0629
9.04 -0.5138 -1.3595
9.05 -0.9465 0.1892
9.06 -0.151 -1.6659
9.07 0.9315 0.1054
9.08 0.9437 -0.4759
9.09 -0.0886 -0.8608
9.1 -0.7965 0.7332
9.11 -0.1409 -0.9903
9.12 0.9496 0.7296
9.13 1.2981 0.0566
9.14 0.3828 -0.2247
9.15 -0.4638 1.2803
9.16 -0.0746 -0.5423
9.17 1.0945 1.2472
9.18 1.6748 0.4998
9.19 0.9603 0.2286
9.2 -0.0871 1.6266
9.21 0.0817 -0.225
9.22 1.2387 1.4236
9.23 2.0454 0.6597
9.24 1.3556 0.4845
9.25 0.3282 1.8724
9.26 0.2645 -0.1321
9.27 1.3657 1.6724
9.28 2.4546 0.5684
9.29 2.0612 0.4135
9.3 0.8303 1.692
9.31 0.4906 -0.3217
9.32 1.3227 1.4727
9.33 2.4994 0.2706
9.34 2.562 0.1502
9.35 1.2861 1.2309
9.36 0.7737 -0.7299
9.37 1.4906 0.9526
9.38 2.6737 -0.1965
9.39 2.577 -0.2277
9.4 1.8084 0.6703
9.41 0.9935 -1.0446
9.42 1.3841 0.5672
9.43 2.5967 -0.6445
9.44 2.814 -0.5737
9.45 1.9862 0.2792
9.46 1.0625 -1.5754
9.47 1.3888 0.2844
9.48 2.5209 -1.1269
