# y : intensity
# label : secret experiment #5032
# x : time signal
#time y4 y1 y2 y3
0.75 1.8164 2.3669 2.0611 0.1342
0.76 1.7829 2.5563 2.3378 0.0348
0.77 0.5306 2.39 2.5192 0.0174
0.78 2.2774 2.4562 2.1375 0.0899
0.79 1.6595 1.9906 1.5082 0.2327
0.8 0.6288 1.882 0.9087 0.4133
0.81 2.2586 1.9593 0.5377 0.7399
0.82 1.121 1.69 0.5054 0.9228
0.83 1.0025 1.501 0.8186 1.1709
0.84 2.2767 1.4438 1.3854 1.4007
0.85 0.8184 1.1818 1.89 1.4707
0.86 1.3884 1.0788 2.3274 1.5748
0.87 2.1336 0.9495 2.373 1.5565
0.88 0.5309 0.8031 2.0709 1.2621
0.89 1.6696 0.7122 1.668 0.9944
0.9 2.2699 0.6715 1.0841 0.7656
0.91 0.4132 0.5741 0.5597 0.4232
0.92 2.1657 0.3972 0.3337 0.0579
0.93 1.7215 0.3016 0.4686 -0.2774
0.94 0.5294 0.2419 0.8675 -0.5987
0.95 2.2889 0.1981 1.598 -0.7732
0.96 1.3101 0.1415 1.8647 -0.8745
0.97 0.7145 0.0855 2.3433 -1.092
0.98 2.5633 0.0648 2.3242 -0.9552
0.99 0.9069 0.0386 1.8097 -0.8358
1.0 0.863 0.0363 1.1463 -0.6211
1.01 2.4532 0.0369 0.5607 -0.3326
1.02 0.5951 0.0605 0.253 -0.1129
1.03 1.2058 0.0833 0.1717 0.1392
1.04 2.0109 0.1084 0.4594 0.3577
1.05 0.3482 0.1698 1.084 0.5314
1.06 1.5329 0.2053 1.5484 0.6085
1.07 1.6492 0.2872 1.825 0.5588
1.08 0.2913 0.3202 1.9001 0.4381
1.09 1.8376 0.3659 1.6912 0.2398
1.1 1.3587 0.463 1.4106 -0.0244
1.11 0.3619 0.484 0.7087 -0.3359
1.12 2.2097 0.569 0.1917 -0.6701
1.13 1.0239 0.6457 -0.0492 -0.9929
1.14 0.5573 0.7451 0.0621 -1.368
1.15 2.0918 0.7039 0.4586 -1.4212
1.16 0.633 0.8734 1.1256 -1.5595
1.17 0.9253 0.885 1.6598 -1.7349
1.18 1.9286 0.7897 1.8383 -1.8249
1.19 0.2373 0.8903 1.8864 -1.4653
1.2 1.1649 0.8044 1.2469 -1.4855
1.21 1.7492 0.9221 0.7515 -1.1845
1.22 0.0679 0.9141 0.1759 -0.7543
1.23 1.5515 0.908 -0.1898 -0.5554
1.24 1.4189 0.8683 -0.2446 -0.2419
1.25 0.0336 0.7656 0.0072 -0.0582
1.26 1.659 0.74 0.5538 0.0563
1.27 0.9924 0.5952 1.1315 0.0911
1.28 0.1361 0.5137 1.4067 0.0354
1.29 1.881 0.381 1.4828 -0.117
1.3 0.5329 0.2774 1.4131 -0.3414
1.31 0.4034 0.1749 0.9074 -0.6625
1.32 1.932 0.0399 0.2467 -0.9551
1.33 0.1626 -0.0869 -0.2519 -1.1918
1.34 0.6943 -0.2443 -0.459 -1.5507
1.35 1.6717 -0.3994 -0.3596 -1.59
1.36 -0.1192 -0.546 0.0079 -1.7287
1.37 0.9751 -0.7687 0.5235 -2.0511
1.38 1.2626 -0.8369 1.0935 -1.8791
1.39 -0.267 -0.9918 1.3784 -1.7073
1.4 1.3861 -1.0849 1.3016 -1.4098
1.41 1.0518 -1.3777 0.8942 -1.2587
1.42 -0.2691 -1.3403 0.3284 -0.8963
1.43 1.3727 -1.478 -0.2117 -0.6232
1.44 0.5475 -1.688 -0.6754 -0.3556
1.45 -0.0849 -1.8198 -0.627 -0.0843
1.46 1.7361 -1.9875 -0.4591 0.094
1.47 0.1007 -2.2533 0.0749 0.1773
1.48 0.1733 -2.1904 0.6049 0.192
1.49 1.4377 -2.3292 1.0392 0.0793
1.5 -0.2757 -2.4901 1.2821 -0.0952
1.51 0.4894 -2.2363 1.0313 -0.3186
1.52 1.3989 -2.1645 0.5003 -0.667
1.53 -0.4738 -2.1757 -0.0949 -0.8863
1.54 0.8736 -2.2808 -0.643 -1.1955
1.55 0.9072 -2.1861 -0.9114 -1.4004
1.56 -0.6041 -2.5553 -0.6859 -1.5236
1.57 1.0575 -2.331 -0.3905 -1.5692
1.58 0.4849 -2.1439 0.2051 -1.5029
1.59 -0.4768 -2.2645 0.7655 -1.4827
1.6 1.1941 -2.2939 1.1 -1.2234
1.61 0.0906 -2.1814 0.9321 -0.9073
1.62 -0.2879 -2.1408 0.6136 -0.7131
1.63 1.1938 -2.0514 0.1058 -0.3207
1.64 -0.3047 -1.953 -0.4779 -0.0224
1.65 0.0191 -1.8474 -0.9327 0.2486
1.66 1.1235 -1.4616 -1.0487 0.4811
1.67 -0.6201 -1.4053 -0.7391 0.5897
1.68 0.349 -1.4373 -0.182 0.6021
1.69 0.9928 -1.2073 0.4118 0.5485
1.7 -0.7367 -1.329 0.8658 0.3949
1.71 0.7223 -1.187 0.9506 0.2049
1.72 0.5066 -1.1393 0.8902 -0.0692
1.73 -0.8671 -0.9071 0.3464 -0.3546
1.74 0.9978 -0.8848 -0.2431 -0.701
1.75 0.1326 -0.9452 -0.8136 -0.9011
1.76 -0.646 -0.8505 -1.0736 -0.9678
1.77 1.1165 -0.8423 -0.9748 -1.1752
1.78 -0.2658 -0.6911 -0.4857 -1.1761
1.79 -0.4003 -0.7457 0.0786 -1.1234
1.8 1.1463 -0.7753 0.6752 -0.8574
1.81 -0.6795 -0.8066 0.9424 -0.6005
1.82 -0.045 -0.8503 0.9559 -0.33
1.83 0.9176 -0.8211 0.618 -0.0431
1.84 -0.8295 -0.9565 0.0774 0.2883
1.85 0.313 -0.934 -0.5228 0.5862
1.86 0.696 -1.0683 -0.9291 0.7424
1.87 -1.0389 -1.0109 -1.0036 0.9414
1.88 0.6563 -1.0744 -0.7362 0.9177
1.89 0.2514 -1.2636 -0.1801 0.999
1.9 -0.8806 -1.2594 0.4333 0.8142
1.91 0.8685 -1.4199 0.8384 0.6102
1.92 -0.1472 -1.6253 1.0794 0.2985
1.93 -0.6959 -1.7658 0.988 -0.0002
1.94 1.0747 -1.5416 0.4273 -0.3255
1.95 -0.5681 -1.6963 -0.1196 -0.6186
1.96 -0.3996 -1.7253 -0.6334 -0.8626
1.97 0.8781 -2.14 -0.9307 -0.9372
1.98 -0.7803 -2.054 -0.7966 -0.9866
1.99 0.0152 -2.0995 -0.3501 -1.0089
2.0 0.8352 -2.2639 0.219 -0.7593
2.01 -0.9917 -2.4396 0.8084 -0.5842
2.02 0.4015 -2.393 1.1684 -0.3739
2.03 0.4479 -2.1647 1.1689 -0.0648
2.04 -0.9745 -2.3491 0.8457 0.2552
2.05 0.6983 -2.4996 0.3307 0.5248
2.06 0.0876 -2.1879 -0.2284 0.6837
2.07 -0.8447 -2.2069 -0.5847 0.8888
2.08 0.8657 -2.416 -0.6767 1.0243
2.09 -0.2765 -2.0641 -0.4661 0.901
2.1 -0.5175 -1.976 0.0735 0.7068
2.11 0.9362 -1.8357 0.7084 0.6228
2.12 -0.6733 -1.9511 1.066 0.3134
2.13 -0.1994 -2.0037 1.2709 -0.0153
2.14 1.011 -1.8217 1.3315 -0.3202
2.15 -0.8599 -1.6641 0.8535 -0.6663
2.16 0.2315 -1.3856 0.2672 -0.8279
2.17 0.704 -1.3099 -0.2446 -1.0487
2.18 -0.8514 -1.1606 -0.5351 -1.1706
2.19 0.6529 -0.94 -0.4384 -1.084
2.2 0.3881 -0.9412 0.0007 -1.1779
2.21 -0.8171 -0.7176 0.5907 -0.8711
2.22 0.8564 -0.5521 1.1484 -0.7176
2.23 0.0606 -0.4125 1.5719 -0.4023
2.24 -0.6244 -0.2666 1.6575 -0.1418
2.25 1.0311 -0.1405 1.3831 0.1175
2.26 -0.2755 -0.0011 0.7543 0.3746
2.27 -0.3165 0.1316 0.2279 0.4747
2.28 1.2572 0.2636 -0.1716 0.6177
2.29 -0.6076 0.3415 -0.2373 0.5621
2.3 0.1156 0.4217 -0.005 0.4917
2.31 0.9408 0.5324 0.5006 0.2628
2.32 -0.6774 0.6574 1.1622 0.0192
2.33 0.588 0.6873 1.6848 -0.2914
2.34 0.8929 0.7523 1.8609 -0.6561
2.35 -0.6934 0.8397 1.8134 -0.8804
2.36 0.9602 0.7639 1.392 -1.2965
2.37 0.527 0.8516 0.7275 -1.3339
2.38 -0.5978 0.9099 0.2616 -1.4374
2.39 1.1464 0.8038 -0.0054 -1.6888
2.4 0.1508 0.7706 0.0672 -1.3855
2.41 -0.3254 0.7916 0.4887 -1.3444
2.42 1.2459 0.7178 1.0754 -1.245
2.43 -0.1545 0.6653 1.5603 -0.8388
2.44 0.0895 0.5756 2.1658 -0.559
2.45 1.5148 0.5465 2.2361 -0.3063
2.46 -0.3874 0.5263 1.9783 -0.064
2.47 0.536 0.4038 1.4255 0.1376
2.48 1.2429 0.3499 0.693 0.2369
2.49 -0.4622 0.2611 0.3308 0.2816
2.5 0.9263 0.1918 0.2383 0.1896
2.51 0.9241 0.1435 0.4454 0.0521
2.52 -0.4137 0.0625 0.9813 -0.1951
2.53 1.4473 -0.0005 1.6801 -0.4163
2.54 0.6316 -0.0561 2.2581 -0.8195
2.55 -0.2214 -0.1022 2.3305 -1.1296
2.56 1.588 -0.1552 2.0166 -1.3329
2.57 0.3608 -0.1895 1.9184 -1.4402
2.58 0.1491 -0.1926 1.1685 -1.7347
2.59 1.6958 -0.2267 0.6575 -1.7399
2.6 0.0594 -0.2223 0.4652 -1.697
2.61 0.611 -0.1869 0.5248 -1.5734
2.62 1.6738 -0.1933 0.7828 -1.4092
2.63 -0.1033 -0.1401 1.3143 -1.1615
2.64 0.9453 -0.1075 2.223 -0.784
2.65 1.5045 -0.038 2.4955 -0.4333
2.66 -0.1387 0.0323 2.701 -0.1477
2.67 1.5518 0.1159 2.0705 0.09
2.68 1.318 0.2044 1.7304 0.2734
2.69 -0.0227 0.309 1.1515 0.3747
2.7 1.635 0.4317 0.6869 0.3133
2.71 0.8712 0.5453 0.5486 0.2173
2.72 0.2499 0.6031 0.8449 0.0477
2.73 2.0577 0.7206 1.3157 -0.1786
2.74 0.6103 0.9952 1.7368 -0.5024
2.75 0.6371 1.0825 2.5385 -0.7828
2.76 1.9787 1.1623 2.6171 -1.0613
2.77 0.292 1.3444 2.6267 -1.2589
2.78 1.0962 1.5902 1.9656 -1.2511
2.79 2.0462 1.6491 1.6084 -1.4327
2.8 0.2031 1.7295 1.0679 -1.4584
2.81 1.5239 1.7479 0.6602 -1.2145
2.82 1.763 1.9508 0.6676 -0.9931
2.83 0.2231 1.9513 1.0852 -0.7201
2.84 1.9872 1.9826 1.5664 -0.3699
2.85 1.2711 2.0063 2.0009 -0.0444
2.86 0.3738 2.3253 2.6606 0.3034
2.87 2.2144 2.2435 2.673 0.6223
2.88 1.0187 2.3894 2.6023 0.7595
2.89 0.6951 2.4413 1.9003 0.9983
2.9 2.4962 2.209 1.3225 0.9394
2.91 0.74 2.5145 0.8808 0.8778
2.92 1.1817 2.2121 0.6886 0.7221
2.93 2.1505 2.1284 0.7718 0.5819
2.94 0.5942 2.4218 1.3056 0.305
2.95 1.6488 2.1168 1.8702 0.0715
2.96 2.0646 1.9129 2.2557 -0.1926
2.97 0.4328 2.1403 2.4635 -0.378
2.98 1.8842 2.0706 2.3123 -0.585
2.99 2.025 1.947 1.9181 -0.6111
3.0 0.4876 1.8409 1.4211 -0.5925
3.01 2.223 1.6032 1.0365 -0.4703
3.02 1.4796 1.34 0.6371 -0.2293
3.03 0.658 1.4912 0.6743 0.0523
3.04 2.7569 1.3591 0.9578 0.3786
3.05 1.2635 1.2263 1.465 0.6789
3.06 0.9736 0.9249 2.2138 1.0432
3.07 2.6946 0.9242 2.5644 1.5095
3.08 0.8161 0.7614 2.6968 1.7432
3.09 1.3942 0.6823 2.3924 1.6853
3.1 2.3464 0.5307 1.6406 1.7141
3.11 0.7311 0.5022 1.1904 1.995
3.12 1.8303 0.3947 0.591 1.8296
3.13 2.459 0.3172 0.4509 1.7206
3.14 0.596 0.2423 0.591 1.2859
3.15 2.1963 0.2206 0.9714 1.1338
3.16 2.1122 0.1531 1.7187 0.8682
3.17 0.8092 0.1382 1.9488 0.6147
3.18 2.394 0.1307 2.4566 0.4556
3.19 1.6255 0.1165 2.0733 0.2955
3.2 0.9295 0.137 1.8795 0.3304
3.21 2.4417 0.1594 1.2843 0.4386
3.22 1.3221 0.1782 0.5593 0.5661
3.23 1.3373 0.2505 0.242 0.8788
3.24 2.422 0.2632 0.2154 1.1717
3.25 0.934 0.3537 0.503 1.3478
3.26 1.6487 0.385 1.0524 1.9852
3.27 2.492 0.5215 1.6522 2.0316
3.28 0.7022 0.543 1.9532 2.1404
3.29 2.1074 0.6506 1.9757 2.7907
3.3 2.0711 0.7205 1.8079 2.4024
3.31 0.7779 0.7981 1.2563 2.7308
3.32 2.1922 0.8337 0.6386 2.2947
3.33 1.8499 1.097 0.1179 2.3526
3.34 0.8603 1.0364 -0.0934 1.9536
3.35 2.6555 1.1157 0.0263 1.6205
3.36 1.3255 1.1204 0.4624 1.3909
3.37 1.1739 1.1811 0.9125 1.3275
3.38 2.5599 1.2696 1.5072 1.092
3.39 1.0158 1.4589 1.7977 0.8802
3.4 1.3065 1.3939 1.7493 0.709
3.41 2.4558 1.3709 1.1423 0.8381
3.42 0.7886 1.4893 0.5598 0.8449
3.43 1.841 1.4659 0.0196 1.0867
3.44 2.274 1.5884 -0.3954 1.3461
3.45 0.6744 1.379 -0.3789 1.5591
3.46 2.2144 1.295 -0.1363 1.777
3.47 1.9749 1.2815 0.3725 2.0451
3.48 0.6 1.2917 0.8464 2.582
3.49 2.3266 1.2978 1.3201 2.7422
3.5 1.5953 1.032 1.2534 2.5789
3.51 0.7479 1.0604 1.1151 2.4859
3.52 2.4457 0.9735 0.5207 2.6239
3.53 1.07 0.7324 -0.0472 2.5446
3.54 1.0327 0.6685 -0.6128 2.1273
3.55 2.3411 0.5833 -0.845 1.874
3.56 0.8603 0.3985 -0.6829 1.3243
3.57 1.3413 0.2817 -0.2773 1.2175
3.58 2.2691 0.1049 0.2552 0.9028
3.59 0.5657 -0.0283 0.8307 0.6131
3.6 1.7497 -0.1585 0.9709 0.4423
3.61 2.1328 -0.2865 0.9812 0.4662
3.62 0.4155 -0.4402 0.5176 0.5071
3.63 1.9971 -0.5193 -0.078 0.6247
3.64 1.6025 -0.7048 -0.6222 0.7725
3.65 0.4882 -0.8103 -1.0424 1.1383
3.66 2.1302 -0.8629 -1.2053 1.2247
3.67 1.2593 -1.0226 -0.8336 1.6041
3.68 0.6146 -1.1304 -0.3973 1.9004
3.69 2.3545 -1.2288 0.1509 1.8923
3.7 0.6831 -1.221 0.5889 1.9102
3.71 0.8685 -1.3654 0.7064 1.9068
3.72 1.9732 -1.2047 0.3807 1.866
3.73 0.3768 -1.3818 -0.1051 1.6753
3.74 1.2112 -1.3383 -0.7628 1.4466
3.75 2.0112 -1.2678 -1.3659 1.0506
3.76 0.136 -1.3244 -1.6455 0.6499
3.77 1.5107 -1.3904 -1.292 0.3255
3.78 1.4281 -1.318 -1.0832 -0.0345
3.79 0.0523 -1.222 -0.4045 -0.3198
3.8 1.9154 -1.0874 0.0575 -0.4677
3.81 1.1512 -1.0155 0.3285 -0.6119
3.82 0.1314 -1.031 0.2764 -0.5541
3.83 1.9836 -0.8278 -0.1375 -0.5475
3.84 0.6047 -0.7465 -0.6931 -0.3631
3.85 0.2978 -0.7384 -1.3622 -0.1786
3.86 1.733 -0.5962 -1.6949 0.0721
3.87 0.1788 -0.5446 -1.8688 0.2965
3.88 0.6144 -0.4408 -1.584 0.5655
3.89 1.5416 -0.3286 -0.9661 0.6427
3.9 -0.1458 -0.2171 -0.4865 0.8375
3.91 0.9276 -0.1438 -0.0625 0.7684
3.92 1.2738 -0.0746 0.0594 0.6014
3.93 -0.3388 0.0035 -0.1744 0.448
3.94 1.1757 0.0698 -0.6701 0.205
3.95 1.0198 0.1307 -1.2077 -0.1402
3.96 -0.3884 0.1594 -1.7245 -0.5156
3.97 1.4913 0.1957 -2.1197 -0.7993
3.98 0.4288 0.2373 -1.9728 -1.1245
3.99 -0.2774 0.216 -1.4981 -1.4494
4.0 1.4082 0.2458 -0.9267 -1.8999
4.01 -0.0059 0.2074 -0.4214 -1.7088
4.02 -0.0492 0.1781 -0.16 -1.9181
4.03 1.4597 0.1661 -0.2007 -1.8769
4.04 -0.3863 0.1046 -0.6202 -1.821
4.05 0.2193 0.0433 -1.1194 -1.4725
4.06 1.1472 -0.0208 -1.5836 -1.2193
4.07 -0.7502 -0.1098 -2.2241 -0.9078
4.08 0.5344 -0.1758 -2.1101 -0.7213
4.09 0.7672 -0.2962 -2.1325 -0.5726
4.1 -0.8796 -0.3868 -1.3976 -0.4073
4.11 0.7689 -0.5293 -0.8512 -0.4204
4.12 0.3239 -0.573 -0.4339 -0.4453
4.13 -0.8176 -0.7398 -0.2589 -0.5477
4.14 0.8991 -0.7859 -0.4842 -0.7924
4.15 -0.1802 -0.898 -0.8795 -1.0973
4.16 -0.6757 -1.0907 -1.6997 -1.4136
4.17 0.9106 -1.1127 -1.8699 -1.6879
4.18 -0.6772 -1.2306 -2.0864 -2.2366
4.19 -0.3841 -1.3405 -2.3926 -2.2116
4.2 0.857 -1.4256 -1.7351 -2.5284
4.21 -1.083 -1.3647 -1.3015 -2.8201
4.22 -0.1198 -1.4261 -0.7492 -2.5664
4.23 0.5602 -1.5835 -0.3701 -2.8832
4.24 -1.3081 -1.7863 -0.3642 -2.4219
4.25 0.1845 -1.8067 -0.6717 -2.5226
4.26 0.1299 -1.6125 -1.1848 -2.1396
4.27 -1.3526 -1.7524 -1.8959 -1.903
4.28 0.3978 -1.7142 -2.2781 -1.4522
4.29 -0.3318 -1.5886 -2.5328 -1.1556
4.3 -1.3085 -1.6248 -2.2629 -1.0531
4.31 0.4873 -1.5478 -1.4987 -0.9374
4.32 -0.8656 -1.6934 -0.9827 -0.9742
4.33 -1.07 -1.4333 -0.4558 -1.0491
4.34 0.446 -1.3595 -0.2974 -1.1287
4.35 -1.1164 -1.4319 -0.4719 -1.5347
4.36 -0.7337 -1.2937 -1.0251 -1.6218
4.37 0.3218 -1.1388 -1.586 -2.1476
4.38 -1.5075 -1.0162 -2.0142 -2.2975
4.39 -0.3954 -0.852 -2.4716 -2.5447
4.4 -0.0193 -0.7786 -2.2406 -2.8334
4.41 -1.6632 -0.5777 -1.8872 -2.6429
4.42 -0.1328 -0.4534 -1.1915 -2.947
4.43 -0.4611 -0.3762 -0.5995 -2.6736
4.44 -1.555 -0.2367 -0.2493 -2.7914
4.45 0.0742 -0.1033 -0.2651 -2.5015
4.46 -0.9166 0.0123 -0.5484 -2.1395
4.47 -1.4139 0.133 -0.9934 -1.642
4.48 0.1438 0.203 -1.6178 -1.3706
4.49 -1.3921 0.2947 -2.0022 -1.1137
4.5 -1.3229 0.4304 -2.1931 -0.7789
4.51 0.0849 0.4477 -1.7167 -0.6432
4.52 -1.783 0.5402 -1.3985 -0.5324
4.53 -1.0251 0.6354 -0.739 -0.5383
4.54 -0.1409 0.5696 -0.2989 -0.6727
4.55 -1.7587 0.5928 -0.063 -0.9249
4.56 -0.6666 0.6937 -0.2158 -1.1097
4.57 -0.4687 0.6075 -0.6952 -1.2798
4.58 -2.1388 0.6953 -1.1399 -1.7052
4.59 -0.3687 0.6027 -1.5818 -2.0381
4.6 -0.7947 0.5556 -1.9508 -2.2372
4.61 -2.0062 0.5556 -1.7752 -2.1869
4.62 -0.1434 0.4241 -1.3679 -2.2842
4.63 -1.1989 0.412 -0.9116 -1.9473
4.64 -1.7176 0.2941 -0.2842 -1.9101
4.65 -0.1138 0.2294 0.0637 -1.8183
4.66 -1.674 0.1343 0.0978 -1.4534
4.67 -1.5096 0.0474 -0.1995 -1.0275
4.68 -0.2041 -0.0578 -0.6559 -0.6344
4.69 -2.1564 -0.1416 -1.1679 -0.2941
4.7 -1.0908 -0.2513 -1.7874 -0.0107
4.71 -0.4705 -0.3653 -1.831 0.1923
4.72 -2.3662 -0.4104 -1.5607 0.3377
4.73 -0.747 -0.5219 -1.0047 0.4206
4.74 -0.7786 -0.6759 -0.3484 0.3042
4.75 -1.9698 -0.7584 0.118 0.1853
4.76 -0.4457 -0.7973 0.3144 -0.0006
4.77 -1.3018 -0.8925 0.22 -0.2289
4.78 -2.0529 -0.8781 -0.197 -0.4606
4.79 -0.2686 -0.8447 -0.6962 -0.7791
4.8 -1.4525 -0.9726 -1.3686 -0.9623
4.81 -1.7121 -1.0028 -1.4718 -1.138
4.82 -0.2488 -0.9321 -1.4077 -1.1879
4.83 -1.9926 -1.0494 -1.1399 -0.9621
4.84 -1.3746 -0.9796 -0.508 -0.9236
4.85 -0.3799 -0.9655 0.0916 -0.6658
4.86 -2.0258 -0.8345 0.4346 -0.3783
4.87 -0.9389 -0.8313 0.5063 -0.0379
4.88 -0.6582 -0.7913 0.2358 0.3152
4.89 -2.3645 -0.6868 -0.2521 0.6258
4.9 -0.5548 -0.5468 -0.8375 0.9954
4.91 -0.9546 -0.5134 -1.2261 1.1929
4.92 -2.2341 -0.3998 -1.4158 1.3354
4.93 -0.3165 -0.2341 -1.1342 1.3216
4.94 -1.2812 -0.1396 -0.6261 1.3113
4.95 -1.9214 -0.0198 0.0092 1.2725
4.96 -0.1926 0.0988 0.4891 1.132
4.97 -1.6406 0.2067 0.8126 0.856
4.98 -1.6115 0.3547 0.6424 0.5829
4.99 -0.2267 0.4851 0.2246 0.2704
5.0 -2.0728 0.5873 -0.3507 0.0644
5.01 -1.1567 0.6436 -0.7909 -0.1154
5.02 -0.3975 0.7022 -1.2123 -0.1917
5.03 -2.2348 0.7968 -1.1768 -0.1841
5.04 -0.7646 0.9119 -0.7586 -0.1127
5.05 -0.5781 0.9877 -0.1287 0.075
5.06 -1.9325 1.0193 0.4012 0.3131
5.07 -0.3772 1.1464 0.7945 0.6668
5.08 -1.0335 1.0905 0.8357 1.0168
5.09 -1.9005 1.187 0.5523 1.3329
5.1 -0.1585 1.1399 0.0987 1.4339
5.11 -1.2499 1.1358 -0.4309 1.805
5.12 -1.7174 1.2596 -0.9235 2.0322
5.13 -0.0511 1.1325 -0.9779 2.0454
5.14 -1.6124 1.1575 -0.849 2.0496
5.15 -1.2953 1.0659 -0.3092 1.842
5.16 -0.0968 1.0944 0.2882 1.6946
5.17 -1.7734 0.8988 0.7353 1.2786
5.18 -0.8519 0.8375 0.972 1.0705
5.19 -0.2938 0.7337 0.9101 0.8733
5.2 -1.8483 0.6775 0.5227 0.5783
5.21 -0.4367 0.5926 -0.1031 0.326
5.22 -0.5361 0.4513 -0.5765 0.1693
5.23 -1.887 0.3036 -1.004 0.0945
5.24 -0.0808 0.2083 -0.9346 0.1305
5.25 -0.8812 0.09 -0.5363 0.2438
5.26 -1.5937 -0.026 0.0096 0.4116
5.27 0.1202 -0.1282 0.6287 0.763
5.28 -1.358 -0.2282 0.8682 0.9316
5.29 -1.416 -0.343 1.0753 1.3929
5.3 0.1914 -0.47 0.7287 1.6072
5.31 -1.5123 -0.5015 0.2522 1.6312
5.32 -0.9353 -0.6171 -0.3787 1.8095
5.33 0.0953 -0.6744 -0.8004 1.965
5.34 -1.7857 -0.6738 -0.9089 2.1531
5.35 -0.3889 -0.8018 -0.7092 1.8526
5.36 -0.1222 -0.8067 -0.2999 1.7136
5.37 -1.8251 -0.892 0.2649 1.3453
5.38 -0.026 -0.8202 0.7985 1.0122
5.39 -0.3857 -0.9284 1.0906 0.7552
5.4 -1.457 -0.859 0.8108 0.446
5.41 0.2752 -0.764 0.5108 0.1527
5.42 -0.8329 -0.6991 -0.0964 -0.0499
5.43 -1.2614 -0.6734 -0.5907 -0.1694
5.44 0.464 -0.6705 -1.0656 -0.1822
5.45 -1.074 -0.6418 -1.0351 -0.0996
5.46 -0.84 -0.4657 -0.6671 0.0459
5.47 0.4874 -0.3843 -0.1203 0.2628
5.48 -1.4156 -0.3487 0.4368 0.5752
5.49 -0.4498 -0.2034 0.8697 0.8492
5.5 0.328 -0.1285 0.9423 1.1432
5.51 -1.426 -0.0105 0.5955 1.3452
5.52 0.0112 0.0912 0.09 1.5393
