# label : secret experiment #5762
#y3 y5 y2 y4 time y1 y6
1.9757 1.747 0.9059 1.2622 0.71 1.8236 2.2729
1.9204 1.6334 1.1881 1.4755 0.72 1.796 2.4956
1.8809 1.6445 1.8531 1.5894 0.73 1.7239 2.8386
2.0481 1.4332 2.487 1.9086 0.74 1.5188 2.8085
2.0128 1.1061 2.6277 2.0202 0.75 1.6197 2.827
1.6782 1.0598 2.8145 1.8731 0.76 1.3547 2.5259
1.3964 0.7428 2.1739 2.1722 0.77 1.3801 2.506
1.1733 0.487 1.5634 2.0878 0.78 1.1473 2.9525
1.0371 0.3229 1.0836 2.333 0.79 1.2114 2.6999
0.6762 0.0789 0.7273 2.0612 0.8 0.9849 2.8569
0.3941 -0.1395 0.9282 2.2321 0.81 0.9667 2.5871
0.111 -0.3116 1.3847 2.2283 0.82 0.8631 2.8055
-0.1038 -0.4392 2.0693 1.8994 0.83 0.6653 2.4316
-0.2439 -0.6133 2.3543 1.725 0.84 0.4949 2.5238
-0.3378 -0.6294 2.5619 1.7226 0.85 0.3841 2.4991
-0.2759 -0.7171 2.173 1.66 0.86 0.2753 2.5286
-0.2423 -0.68 1.4727 1.2896 0.87 0.1108 2.424
-0.0836 -0.7061 0.8685 1.3054 0.88 -0.0222 2.4352
0.1204 -0.5793 0.5901 1.0393 0.89 -0.1563 2.3504
0.3838 -0.5365 0.7693 0.8061 0.9 -0.2867 2.0686
0.6311 -0.3319 1.2456 0.5777 0.91 -0.3847 2.0393
0.8743 -0.2198 1.8804 0.3452 0.92 -0.519 1.7081
1.0527 -0.0285 2.3932 0.1447 0.93 -0.6364 1.7082
1.2452 0.1516 2.5638 -0.0297 0.94 -0.7419 1.7059
1.4417 0.3366 2.1725 -0.212 0.95 -0.9285 1.3771
1.3949 0.5226 1.2961 -0.3168 0.96 -1.0198 1.3982
1.4218 0.605 0.6907 -0.4931 0.97 -1.076 1.2491
1.0894 0.8589 0.3962 -0.5199 0.98 -1.1419 1.1679
0.9335 0.8934 0.4876 -0.6334 0.99 -1.1496 1.1209
0.7958 0.9145 0.8325 -0.6143 1.0 -1.0394 0.9401
0.5518 1.0397 1.5131 -0.6013 1.01 -1.0767 0.9964
0.2006 1.0648 2.2803 -0.6067 1.02 -1.0683 0.8162
-0.0834 0.8551 2.267 -0.5698 1.03 -1.2467 0.7577
-0.3671 0.8755 2.0118 -0.4696 1.04 -1.1449 0.7345
-0.5732 0.6855 1.1263 -0.4177 1.05 -1.1259 0.6739
-0.8307 0.5512 0.595 -0.2894 1.06 -0.9925 0.5667
-0.8675 0.4638 0.1219 -0.1621 1.07 -1.0719 0.5028
-0.9025 0.2414 0.1375 -0.0199 1.08 -1.0292 0.5153
-0.8543 0.0517 0.5306 0.1186 1.09 -0.9167 0.4901
-0.7346 -0.1473 1.1718 0.2643 1.1 -0.7443 0.485
-0.603 -0.3025 1.7403 0.3628 1.11 -0.6444 0.5159
-0.3183 -0.4549 1.9214 0.4349 1.12 -0.6326 0.4815
-0.0665 -0.6371 1.6292 0.5592 1.13 -0.5211 0.5159
0.198 -0.6737 0.9747 0.6933 1.14 -0.3665 0.5348
0.496 -0.8105 0.333 0.7339 1.15 -0.2721 0.6003
0.7234 -0.8587 -0.1537 0.6918 1.16 -0.1608 0.581
0.9146 -0.9216 -0.2275 0.6847 1.17 -0.0323 0.7124
0.9416 -0.8383 0.1533 0.6551 1.18 0.0993 0.6557
0.9012 -0.8039 0.7231 0.5427 1.19 0.2118 0.7046
0.8654 -0.6748 1.3795 0.4253 1.2 0.3377 0.8777
0.9207 -0.4616 1.5599 0.3509 1.21 0.4813 1.0014
0.607 -0.2767 1.4871 0.2001 1.22 0.5927 1.0114
0.4502 -0.0765 0.8225 0.0296 1.23 0.6587 1.0658
0.1879 0.1367 0.1148 -0.1602 1.24 0.7471 1.1095
-0.0988 0.3869 -0.3874 -0.3634 1.25 0.7931 1.2108
-0.3551 0.5645 -0.4995 -0.5339 1.26 0.9777 1.2737
-0.62 0.8731 -0.2538 -0.6643 1.27 1.0128 1.3154
-0.7528 1.0534 0.3832 -0.8947 1.28 1.0837 1.5282
-0.9605 1.2815 0.9231 -1.1566 1.29 1.183 1.5195
-0.9631 1.5253 1.3149 -1.1479 1.3 1.2003 1.489
-0.9474 1.6023 1.2152 -1.5274 1.31 1.1623 1.5591
-0.8525 1.4353 0.5936 -1.591 1.32 1.2136 1.7096
-0.7032 1.5817 -0.0956 -1.6116 1.33 1.2405 1.9344
-0.4258 1.5063 -0.6405 -1.8139 1.34 1.2113 1.6571
-0.1332 1.6542 -0.8588 -1.676 1.35 1.3133 1.8054
0.1357 1.5155 -0.6298 -1.6762 1.36 1.1889 1.8088
0.4469 1.4475 -0.0308 -1.5214 1.37 1.2887 1.6981
0.7007 1.2248 0.6061 -1.5858 1.38 1.0473 1.8928
1.0318 1.0696 0.9229 -1.6018 1.39 1.0302 2.0267
1.059 0.9731 0.8015 -1.3691 1.4 1.1519 1.7099
1.1794 0.9281 0.3758 -1.3892 1.41 1.0691 1.914
1.2629 0.7099 -0.3292 -1.213 1.42 0.9958 1.7845
1.2431 0.5874 -0.8256 -0.9311 1.43 0.8193 1.8841
1.0521 0.4042 -1.2054 -0.8389 1.44 0.8087 1.6034
1.062 0.2999 -0.8739 -0.669 1.45 0.7049 1.5894
0.8132 0.2453 -0.4219 -0.5022 1.46 0.6543 1.4669
0.5034 0.2367 0.2241 -0.3165 1.47 0.5826 1.5409
0.2583 0.2394 0.7085 -0.1534 1.48 0.6068 1.3311
0.0393 0.2624 0.6746 -0.0175 1.49 0.503 1.2795
-0.1442 0.4074 0.2285 0.083 1.5 0.4722 1.2342
-0.2876 0.5155 -0.4562 0.1651 1.51 0.4276 1.1408
-0.3982 0.7006 -1.0634 0.2241 1.52 0.3854 0.9574
-0.3674 0.7808 -1.4209 0.258 1.53 0.3831 0.7366
-0.3201 1.0687 -1.2712 0.2461 1.54 0.3341 0.7201
-0.1513 1.1533 -0.7803 0.2215 1.55 0.3371 0.551
0.0483 1.3702 -0.1004 0.1567 1.56 0.3245 0.4356
0.3021 1.8689 0.4038 0.0898 1.57 0.3433 0.3037
0.6646 1.8322 0.4411 -0.0217 1.58 0.3294 0.1924
0.9829 2.306 0.0766 -0.1455 1.59 0.3761 0.0755
1.1159 2.5196 -0.5589 -0.3033 1.6 0.4534 -0.04
1.3515 2.6131 -1.2493 -0.4613 1.61 0.5131 -0.1555
1.7268 2.6545 -1.6922 -0.6058 1.62 0.5331 -0.2605
1.8372 2.4619 -1.5884 -0.7934 1.63 0.6612 -0.3546
1.9984 2.4899 -1.0176 -0.9553 1.64 0.7533 -0.422
1.8379 2.6465 -0.3759 -1.1436 1.65 0.884 -0.5406
1.819 2.484 0.1652 -1.16 1.66 0.8453 -0.5817
1.8312 2.4538 0.3197 -1.4071 1.67 1.1176 -0.7109
1.7441 2.5618 -0.0103 -1.3893 1.68 1.1268 -0.6657
1.3708 2.085 -0.6431 -1.5508 1.69 1.297 -0.8483
1.1962 1.9938 -1.4212 -1.4409 1.7 1.4445 -0.7353
1.0087 1.8204 -1.6152 -1.4313 1.71 1.504 -0.8686
0.7897 1.6343 -1.8183 -1.3476 1.72 1.6783 -0.8992
0.5243 1.4277 -1.1573 -1.3853 1.73 1.8662 -0.9194
0.4659 1.1595 -0.582 -1.3135 1.74 1.8359 -0.8306
0.4018 1.0287 -0.0222 -1.0992 1.75 1.8501 -0.8883
0.3565 0.8919 0.1849 -0.966 1.76 2.3686 -0.7859
0.5044 0.8678 -0.0532 -0.9697 1.77 2.3318 -0.7242
0.6746 0.6577 -0.6066 -0.6668 1.78 2.4163 -0.6712
0.9235 0.6766 -1.3696 -0.5829 1.79 2.3915 -0.6507
1.1788 0.6457 -1.9233 -0.3469 1.8 2.7466 -0.6288
1.3301 0.6267 -1.697 -0.1781 1.81 2.8819 -0.6045
1.6594 0.7016 -1.4018 0.0249 1.82 2.7837 -0.5465
2.1491 0.9091 -0.7908 0.2013 1.83 2.7955 -0.3836
2.4171 0.9957 -0.1597 0.3369 1.84 3.1815 -0.3335
2.5223 1.13 0.1321 0.502 1.85 2.8805 -0.2446
2.79 1.2481 -0.0377 0.6028 1.86 3.1244 -0.1598
2.3797 1.3761 -0.5977 0.6954 1.87 3.0481 -0.0854
2.8279 1.4521 -1.1576 0.8071 1.88 3.0592 0.0037
2.4101 1.582 -1.7056 0.8642 1.89 2.8277 0.0987
2.295 1.9228 -1.8934 0.8501 1.9 3.1192 0.1905
2.1909 2.1243 -1.6383 0.808 1.91 2.849 0.2398
1.942 1.9479 -0.9147 0.7634 1.92 2.8249 0.341
1.6241 1.9528 -0.2053 0.6495 1.93 2.9475 0.3883
1.4571 2.025 0.1148 0.56 1.94 2.6291 0.4337
1.2115 2.3502 0.0161 0.4321 1.95 2.6762 0.4982
0.9526 2.1358 -0.5064 0.2957 1.96 2.7461 0.62
0.7619 2.0746 -1.0527 0.1607 1.97 2.6555 0.6281
0.7725 1.9164 -1.7655 -0.0083 1.98 2.5235 0.6171
0.7274 1.6223 -1.7453 -0.1813 1.99 2.2827 0.7044
0.8541 1.5106 -1.5435 -0.3404 2.0 2.1261 0.7955
0.9251 1.1787 -0.9919 -0.5004 2.01 1.869 0.7885
1.0728 1.0313 -0.2349 -0.5918 2.02 1.8492 0.8026
1.4072 0.6681 0.1466 -0.7879 2.03 1.5908 0.7263
1.7033 0.4794 0.1209 -0.9185 2.04 1.4688 0.7125
1.8448 0.244 -0.3493 -0.8348 2.05 1.3119 0.6985
2.0199 0.0113 -1.0865 -1.0045 2.06 1.3119 0.6375
2.5221 -0.2004 -1.4836 -1.0217 2.07 1.1875 0.6228
2.4242 -0.3349 -1.6397 -1.0598 2.08 0.9776 0.5693
2.5845 -0.5523 -1.409 -0.9728 2.09 0.9478 0.4963
2.5622 -0.5603 -0.9702 -0.8933 2.1 0.7315 0.4031
2.306 -0.7275 -0.2385 -0.8063 2.11 0.6287 0.3391
2.4342 -0.6584 0.2228 -0.702 2.12 0.5323 0.2437
2.337 -0.6934 0.2365 -0.55 2.13 0.4882 0.1984
1.769 -0.6602 -0.1414 -0.3477 2.14 0.3831 0.087
1.4493 -0.5703 -0.7417 -0.2252 2.15 0.2972 -0.0071
1.2037 -0.4462 -1.4967 -0.0404 2.16 0.2526 -0.1025
1.0023 -0.3519 -1.5571 0.1139 2.17 0.2115 -0.2097
0.684 -0.1631 -1.3527 0.2809 2.18 0.1708 -0.3263
0.5671 -0.0327 -0.913 0.4687 2.19 0.1402 -0.4277
0.4074 0.1032 -0.2383 0.5554 2.2 0.1456 -0.4934
0.3268 0.2595 0.2641 0.7364 2.21 0.1416 -0.6534
0.2953 0.3641 0.3841 0.839 2.22 0.1344 -0.6609
0.4052 0.4513 0.0548 0.813 2.23 0.1416 -0.7115
0.4896 0.4593 -0.6099 0.8957 2.24 0.1873 -0.807
0.6559 0.4854 -1.272 0.9718 2.25 0.2234 -0.9101
0.9284 0.4818 -1.5569 0.9775 2.26 0.24 -0.9721
1.2118 0.4679 -1.5144 0.8809 2.27 0.2893 -1.064
1.4751 0.3407 -0.801 0.7709 2.28 0.3618 -1.0434
1.6352 0.2167 -0.1654 0.6955 2.29 0.4327 -1.0986
1.8809 0.0536 0.36 0.5021 2.3 0.5081 -1.1413
1.6687 -0.1441 0.5554 0.3611 2.31 0.5494 -1.3201
1.9501 -0.3924 0.2414 0.1862 2.32 0.5736 -1.3243
1.8876 -0.6421 -0.3064 0.0118 2.33 0.7369 -1.33
1.5187 -0.7543 -0.8844 -0.163 2.34 0.7983 -1.2426
1.5404 -0.9903 -1.3939 -0.336 2.35 0.7702 -1.2856
1.1712 -1.2814 -1.1841 -0.5433 2.36 0.9278 -1.2044
0.8715 -1.4343 -0.7946 -0.7025 2.37 1.0008 -1.2113
0.5327 -1.646 -0.1536 -0.8248 2.38 0.8921 -1.0682
0.2521 -1.7881 0.4145 -1.0135 2.39 0.9921 -1.159
-0.0435 -2.0518 0.652 -1.0753 2.4 1.0651 -0.9906
-0.3314 -2.1032 0.4265 -1.2893 2.41 1.0896 -0.9815
-0.5548 -1.9972 -0.1077 -1.4168 2.42 1.119 -0.8761
-0.6785 -2.1717 -0.7155 -1.5053 2.43 1.2156 -0.701
-0.7801 -2.088 -1.2161 -1.4211 2.44 1.0224 -0.6499
-0.7624 -2.0449 -1.113 -1.5171 2.45 1.1342 -0.505
-0.6037 -1.7214 -0.8551 -1.4325 2.46 1.0861 -0.4808
-0.4685 -1.5474 -0.1051 -1.3817 2.47 0.9927 -0.3525
-0.2919 -1.4714 0.4747 -1.317 2.48 0.9717 -0.2442
-0.0518 -1.2177 0.7842 -1.1804 2.49 1.0328 -0.1128
0.1673 -1.2078 0.697 -0.9483 2.5 0.8987 -0.0057
0.3627 -0.9457 0.1124 -0.8791 2.51 0.8683 0.1028
0.6091 -0.7627 -0.5882 -0.6136 2.52 0.7681 0.2054
0.6917 -0.5496 -0.9405 -0.5044 2.53 0.6786 0.2942
0.7648 -0.4347 -1.1967 -0.3571 2.54 0.6203 0.4234
0.7744 -0.2971 -0.8001 -0.25 2.55 0.4371 0.5403
0.7232 -0.2077 -0.1062 -0.1012 2.56 0.3647 0.5683
0.4853 -0.1837 0.4964 -0.0015 2.57 0.2794 0.7098
0.2975 -0.1582 0.9093 0.0905 2.58 0.1536 0.7055
0.0129 -0.2158 0.7135 0.1555 2.59 0.0309 0.8132
-0.2773 -0.2677 0.2876 0.1756 2.6 -0.0847 0.9484
-0.582 -0.3721 -0.3891 0.172 2.61 -0.1951 1.0095
-1.0026 -0.5459 -0.9209 0.1659 2.62 -0.2756 0.9565
-1.1829 -0.6537 -1.0288 0.1049 2.63 -0.44 1.0232
-1.5109 -0.8226 -0.6929 0.0182 2.64 -0.4579 1.0483
-1.6292 -0.912 -0.1229 -0.1001 2.65 -0.6476 1.1507
-1.7647 -1.1639 0.4843 -0.2081 2.66 -0.6276 1.0895
-1.7231 -1.374 0.872 -0.3579 2.67 -0.7981 1.1777
-1.7351 -1.5068 0.8777 -0.5699 2.68 -0.8741 1.0067
-1.681 -1.6005 0.4513 -0.7275 2.69 -0.8194 1.1243
-1.2714 -1.8012 -0.2148 -0.9957 2.7 -0.9065 1.0364
-1.2628 -1.6979 -0.7455 -1.0671 2.71 -0.9693 0.8957
-0.9079 -1.6924 -1.0666 -1.2232 2.72 -1.0397 0.8324
-0.6152 -1.8117 -0.7608 -1.5784 2.73 -1.086 0.7645
-0.3987 -1.7841 -0.1763 -1.7577 2.74 -1.0789 0.7253
-0.2317 -1.5938 0.5252 -1.6573 2.75 -0.9543 0.7678
-0.1189 -1.5449 0.983 -1.8451 2.76 -0.9522 0.6663
-0.065 -1.3454 0.9444 -1.9477 2.77 -0.8758 0.5624
-0.0749 -1.3704 0.5896 -2.1642 2.78 -0.8686 0.486
-0.1487 -0.9787 -0.1186 -2.1839 2.79 -0.7539 0.3787
-0.2916 -0.8759 -0.731 -1.8809 2.8 -0.732 0.2681
-0.4858 -0.5254 -1.0134 -1.8991 2.81 -0.6577 0.183
-0.7038 -0.3269 -0.8298 -1.9811 2.82 -0.5524 0.0955
-1.1152 -0.1162 -0.2587 -1.9658 2.83 -0.4466 0.012
-1.4225 0.0887 0.3686 -1.7749 2.84 -0.3137 -0.074
-1.729 0.2588 0.8212 -1.6042 2.85 -0.2323 -0.1403
-1.7135 0.4095 0.887 -1.382 2.86 -0.0865 -0.232
-1.9571 0.5791 0.563 -1.1822 2.87 0.0565 -0.2854
-2.323 0.6867 -0.045 -1.118 2.88 0.1933 -0.3825
-2.169 0.6825 -0.7361 -0.9529 2.89 0.3031 -0.4432
-2.3516 0.7164 -0.952 -0.7562 2.9 0.4536 -0.4868
-2.0606 0.6111 -0.9808 -0.5362 2.91 0.66 -0.5616
-1.8668 0.544 -0.4334 -0.3739 2.92 0.7211 -0.537
-1.8049 0.4514 0.251 -0.2881 2.93 0.9092 -0.5525
-1.3314 0.3231 0.7895 -0.1582 2.94 1.0008 -0.6014
-1.0561 0.167 0.9936 -0.0494 2.95 1.192 -0.564
-0.8248 -0.0168 0.6613 0.0239 2.96 1.2327 -0.5382
-0.6011 -0.2033 -0.0096 0.0727 2.97 1.4908 -0.5228
-0.3987 -0.3779 -0.6215 0.0751 2.98 1.3787 -0.5212
-0.2336 -0.4841 -1.0667 0.0611 2.99 1.5942 -0.4802
-0.1832 -0.724 -1.0532 0.0268 3.0 1.7753 -0.5272
-0.1666 -0.7168 -0.566 -0.0454 3.01 1.9254 -0.4551
-0.2346 -0.8635 0.0598 -0.1302 3.02 1.9088 -0.3814
-0.3777 -1.0249 0.6764 -0.2587 3.03 2.0181 -0.3024
-0.5337 -0.8582 0.8713 -0.3838 3.04 1.9891 -0.2352
-0.8879 -0.9133 0.567 -0.4736 3.05 1.9677 -0.1295
-1.0788 -0.8208 -0.0131 -0.6048 3.06 1.9932 -0.0532
-1.2974 -0.7232 -0.6623 -0.7835 3.07 1.8669 0.0345
-1.6005 -0.6869 -1.1159 -1.0185 3.08 2.0367 0.1436
-1.752 -0.5052 -1.16 -1.0721 3.09 1.7533 0.2406
-1.8322 -0.279 -0.7942 -1.0744 3.1 1.7504 0.3041
-2.0157 -0.1122 -0.1314 -1.1608 3.11 1.7518 0.4614
-2.0741 0.1051 0.4181 -1.3098 3.12 1.8297 0.5094
-1.7498 0.3248 0.7448 -1.2825 3.13 1.5831 0.6982
-1.6121 0.5294 0.5325 -1.2857 3.14 1.8116 0.7919
-1.4304 0.7126 -0.0392 -1.3468 3.15 1.7422 0.8106
-1.2084 0.836 -0.7251 -1.2289 3.16 1.6731 0.99
-0.8927 0.8674 -1.2099 -1.1767 3.17 1.3215 0.9422
-0.6196 1.0772 -1.3747 -1.2838 3.18 1.4264 0.9982
-0.3033 1.0351 -0.9453 -1.0272 3.19 1.2336 1.2758
-0.0644 1.0045 -0.3957 -0.9206 3.2 1.298 1.1438
0.1469 1.0814 0.2483 -0.6311 3.21 1.0974 1.3013
0.2809 0.893 0.5619 -0.5402 3.22 1.0352 1.4115
0.3328 0.8098 0.4171 -0.2683 3.23 1.0064 1.3417
0.3175 0.7561 -0.0805 -0.0705 3.24 0.7848 1.2795
0.2741 0.4849 -0.8215 0.1328 3.25 0.7935 1.3971
0.1138 0.3031 -1.2521 0.3947 3.26 0.7118 1.3593
-0.09 0.0992 -1.5474 0.5324 3.27 0.6081 1.3855
-0.3017 -0.1335 -1.1564 0.7718 3.28 0.5883 1.366
-0.6247 -0.3732 -0.6493 1.0293 3.29 0.5107 1.4534
-0.8048 -0.5799 0.0249 1.1721 3.3 0.5269 1.3038
-0.9952 -0.78 0.396 1.1998 3.31 0.4909 1.3127
-1.2766 -0.8694 0.3148 1.3277 3.32 0.4245 1.2639
-1.2773 -1.0794 -0.141 1.4349 3.33 0.3969 1.1085
-1.3853 -1.2365 -0.8453 1.3875 3.34 0.4576 1.1775
-1.4056 -1.3096 -1.4498 1.5794 3.35 0.4659 0.9593
-1.0902 -1.3091 -1.4751 1.5279 3.36 0.4315 0.9536
-0.9536 -1.2292 -1.3871 1.3097 3.37 0.4509 0.9253
-0.7152 -1.4135 -0.8382 1.3949 3.38 0.5426 0.7343
-0.4578 -1.1038 -0.189 1.3684 3.39 0.5321 0.7402
-0.168 -1.0658 0.2551 1.2079 3.4 0.6711 0.6234
0.1216 -0.9118 0.253 1.0459 3.41 0.7495 0.4464
0.394 -0.7755 -0.1594 0.8461 3.42 0.7665 0.3527
0.6725 -0.7448 -0.8239 0.7929 3.43 0.8821 0.24
0.7583 -0.4836 -1.5605 0.7053 3.44 0.9704 0.1123
0.9923 -0.3525 -1.8822 0.5525 3.45 0.9892 0.0084
1.0358 -0.2491 -1.7286 0.4221 3.46 1.117 -0.0953
0.9424 -0.1084 -1.058 0.3706 3.47 1.0436 -0.2046
0.7521 -0.0273 -0.3861 0.3095 3.48 1.2728 -0.2899
0.6276 0.029 0.106 0.2564 3.49 1.4103 -0.4277
0.3543 0.0527 0.167 0.2782 3.5 1.3699 -0.4691
0.1257 0.0335 -0.1753 0.2672 3.51 1.4386 -0.5919
-0.1481 -0.0256 -0.8035 0.3354 3.52 1.4103 -0.6681
-0.3897 -0.1238 -1.3773 0.3752 3.53 1.3925 -0.8018
-0.5872 -0.2792 -1.6921 0.4697 3.54 1.4928 -0.7626
-0.7924 -0.4714 -1.7876 0.6723 3.55 1.6298 -0.8137
-0.8524 -0.6923 -1.2679 0.7932 3.56 1.617 -0.988
-0.9599 -0.8979 -0.5218 0.8606 3.57 1.6788 -0.8838
-0.9287 -1.1779 -0.0115 1.1 3.58 1.8313 -0.9937
-0.6898 -1.3368 0.1465 1.446 3.59 1.6637 -1.0714
-0.5082 -1.5049 -0.1567 1.5918 3.6 1.702 -1.0727
-0.3292 -1.9171 -0.7993 1.7346 3.61 1.5804 -0.9391
-0.0737 -2.1785 -1.5303 2.101 3.62 1.5666 -1.0307
0.189 -2.3145 -1.8262 2.308 3.63 1.64 -0.8543
0.4363 -2.2036 -1.8339 2.1853 3.64 1.4343 -0.8281
0.7195 -2.6949 -1.2747 2.6448 3.65 1.3649 -0.8491
0.9049 -2.3808 -0.7073 2.5988 3.66 1.4186 -0.7522
1.0999 -2.4213 -0.0886 2.6572 3.67 1.2996 -0.8053
1.0672 -2.6737 0.1243 2.9416 3.68 1.0264 -0.7499
1.0733 -2.7711 -0.1155 2.913 3.69 1.0062 -0.6781
1.0061 -2.5457 -0.7197 3.0162 3.7 0.7943 -0.5198
0.7457 -2.5745 -1.471 3.0709 3.71 0.7049 -0.4665
0.6054 -2.1694 -1.8402 2.8397 3.72 0.5741 -0.4548
0.3097 -2.102 -1.9226 2.9253 3.73 0.4087 -0.3737
0.0087 -1.7353 -1.3182 2.4695 3.74 0.2445 -0.272
-0.3027 -1.7541 -0.7773 2.4827 3.75 0.0849 -0.1794
-0.5976 -1.5896 -0.1166 2.1645 3.76 -0.0759 -0.12
-0.7345 -1.424 0.1748 2.3763 3.77 -0.2529 -0.0536
-0.9542 -1.1147 -0.0027 2.0572 3.78 -0.4116 0.0167
-1.1498 -1.047 -0.5366 1.7806 3.79 -0.5387 0.0867
-1.1639 -1.0612 -1.2561 1.7953 3.8 -0.6437 0.1424
-1.1501 -0.9734 -1.5782 1.5751 3.81 -0.8129 0.2025
-1.0438 -0.8699 -1.717 1.4811 3.82 -0.9108 0.2571
-0.7271 -0.9654 -1.4928 1.2899 3.83 -1.0786 0.2494
-0.5328 -1.037 -0.8003 1.091 3.84 -1.3325 0.3311
-0.3225 -1.0464 -0.105 1.0447 3.85 -1.4076 0.304
-0.0949 -1.0811 0.2461 0.9798 3.86 -1.3366 0.3151
0.145 -1.3853 0.1619 1.0021 3.87 -1.5168 0.3307
0.3196 -1.488 -0.3222 0.8601 3.88 -1.6552 0.3561
0.4924 -1.5334 -1.002 0.9588 3.89 -1.618 0.293
0.5727 -1.8943 -1.4045 0.9925 3.9 -1.7973 0.2804
0.6007 -1.9007 -1.5274 1.0645 3.91 -1.7852 0.2586
