#CandyMountain NPP, unit 4
#date;fha;bc;ao
1986-11-03;1.31;5.743;-5.794
1986-11-04;1.308;5.728;-5.79
1986-11-05;1.307;5.716;-5.788
1986-11-06;1.306;5.707;-5.786
1986-11-07;1.305;5.701;-5.784
1986-11-08;1.304;5.693;-5.782
1986-11-09;1.303;5.685;-5.778
1986-11-10;1.302;5.678;-5.774
1986-11-11;1.301;5.666;-5.773
1986-11-12;1.3;5.657;-5.771
1986-11-13;1.299;5.643;-5.768
1986-11-14;1.297;5.631;-5.764
1986-11-15;1.296;5.621;-5.761
1986-11-16;1.295;5.616;-5.757
1986-11-17;1.294;5.602;-5.754
1986-11-18;1.293;5.59;-5.752
1986-11-19;1.292;5.578;-5.749
1986-11-20;1.291;5.569;-5.747
1986-11-21;1.29;5.56;-5.744
1986-11-22;1.289;5.549;-5.741
1986-11-23;1.288;5.54;-5.738
1986-11-24;1.287;5.53;-5.736
1986-11-25;1.286;5.525;-5.734
1986-11-26;1.285;5.52;-5.731
1986-11-27;1.284;5.51;-5.729
1986-11-28;1.283;5.496;-5.725
1986-11-29;1.282;5.483;-5.722
1986-11-30;1.281;5.471;-5.721
1986-12-01;1.28;5.456;-5.719
1986-12-02;1.279;5.451;-5.716
1986-12-03;1.278;5.441;-5.713
1986-12-04;1.277;5.429;-5.71
1986-12-05;1.276;5.419;-5.708
1986-12-06;1.275;5.405;-5.705
1986-12-07;1.274;5.395;-5.702
1986-12-08;1.273;5.389;-5.7
1986-12-09;1.272;5.375;-5.698
1986-12-10;1.272;5.367;-5.695
1986-12-11;1.271;5.357;-5.693
1986-12-12;1.27;5.351;-5.691
1986-12-13;1.269;5.337;-5.688
1986-12-14;1.268;5.324;-5.685
1986-12-15;1.267;5.313;-5.682
1986-12-16;1.265;5.298;-5.68
1986-12-17;1.264;5.286;-5.679
1986-12-18;1.263;5.277;-5.677
1986-12-19;1.263;5.267;-5.674
1986-12-20;1.262;5.262;-5.672
1986-12-21;1.262;5.248;-5.67
1986-12-22;1.261;5.237;-5.667
1986-12-23;1.26;5.229;-5.665
1986-12-24;1.259;5.215;-5.662
1986-12-25;1.258;5.21;-5.659
1986-12-26;1.257;5.197;-5.657
1986-12-27;1.255;5.187;-5.655
1986-12-28;1.255;5.175;-5.653
1986-12-29;1.254;5.164;-5.651
1986-12-30;1.253;5.157;-5.649
1986-12-31;1.252;5.146;-5.647
1987-01-01;1.251;5.137;-5.645
1987-01-02;1.251;5.123;-5.643
1987-01-03;1.249;5.116;-5.641
1987-01-04;1.249;5.103;-5.637
1987-01-05;1.247;5.089;-5.636
1987-01-06;1.247;5.083;-5.633
1987-01-07;1.246;5.071;-5.63
1987-01-08;1.245;5.061;-5.626
1987-01-09;1.244;5.05;-5.623
1987-01-10;1.243;5.041;-5.62
1987-01-11;1.242;5.034;-5.618
1987-01-12;1.241;5.023;-5.615
1987-01-13;1.239;5.016;-5.613
1987-01-14;1.239;5.009;-5.609
1987-01-15;1.238;5.001;-5.607
1987-01-16;1.236;4.99;-5.606
1987-01-17;1.235;4.977;-5.604
1987-01-18;1.233;4.964;-5.601
1987-01-19;1.233;4.951;-5.599
1987-01-20;1.232;4.945;-5.596
1987-01-21;1.23;4.931;-5.594
1987-01-22;1.229;4.92;-5.591
1987-01-23;1.228;4.906;-5.59
1987-01-24;1.227;4.893;-5.586
1987-01-25;1.226;4.88;-5.585
1987-01-26;1.225;4.868;-5.583
1987-01-27;1.223;4.858;-5.58
1987-01-28;1.223;4.846;-5.578
1987-01-29;1.222;4.838;-5.576
1987-01-30;1.221;4.827;-5.574
1987-01-31;1.22;4.813;-5.572
1987-02-01;1.219;4.799;-5.57
1987-02-02;1.218;4.788;-5.568
1987-02-03;1.216;4.777;-5.565
1987-02-04;1.215;4.763;-5.562
1987-02-05;1.214;4.755;-5.559
1987-02-06;1.213;4.741;-5.557
1987-02-07;1.211;4.735;-5.556
1987-02-08;1.21;4.723;-5.554
1987-02-09;1.209;4.709;-5.552
1987-02-10;1.208;4.699;-5.55
1987-02-11;1.206;4.686;-5.547
1987-02-12;1.205;4.673;-5.545
1987-02-13;1.204;4.663;-5.542
1987-02-14;1.203;4.656;-5.54
1987-02-15;1.202;4.643;-5.537
1987-02-16;1.201;4.633;-5.536
1987-02-17;1.2;4.622;-5.534
1987-02-18;1.198;4.615;-5.532
1987-02-19;1.197;4.605;-5.53
1987-02-20;1.196;4.592;-5.527
1987-02-21;1.195;4.585;-5.525
1987-02-22;1.194;4.573;-5.524
1987-02-23;1.193;4.565;-5.523
1987-02-24;1.192;4.552;-5.522
1987-02-25;1.191;4.545;-5.521
1987-02-26;1.19;4.538;-5.518
1987-02-27;1.189;4.529;-5.516
1987-02-28;1.188;4.524;-5.514
1987-03-01;1.187;4.509;-5.511
1987-03-02;1.187;4.503;-5.509
1987-03-03;1.185;4.495;-5.507
1987-03-04;1.184;4.481;-5.505
1987-03-05;1.182;4.473;-5.503
1987-03-06;1.181;4.467;-5.5
1987-03-07;1.18;4.456;-5.498
1987-03-08;1.179;4.447;-5.495
1987-03-09;1.179;4.437;-5.494
1987-03-10;1.177;4.431;-5.491
1987-03-11;1.176;4.426;-5.488
1987-03-12;1.175;4.414;-5.485
1987-03-13;1.174;4.407;-5.483
1987-03-14;1.173;4.399;-5.481
1987-03-15;1.172;4.387;-5.478
1987-03-16;1.17;4.375;-5.476
1987-03-17;1.169;4.368;-5.475
1987-03-18;1.168;4.353;-5.473
1987-03-19;1.167;4.345;-5.471
1987-03-20;1.166;4.332;-5.47
1987-03-21;1.165;4.317;-5.468
1987-03-22;1.164;4.303;-5.467
1987-03-23;1.163;4.292;-5.465
1987-03-24;1.162;4.279;-5.462
1987-03-25;1.161;4.268;-5.459
1987-03-26;1.16;4.258;-5.457
1987-03-27;1.159;4.25;-5.455
1987-03-28;1.158;4.242;-5.453
1987-03-29;1.157;4.234;-5.451
1987-03-30;1.157;4.219;-5.449
1987-03-31;1.156;4.205;-5.447
1987-04-01;1.155;4.194;-5.444
1987-04-02;1.154;4.181;-5.442
1987-04-03;1.153;4.173;-5.44
1987-04-04;1.152;4.166;-5.438
1987-04-05;1.151;4.157;-5.436
1987-04-06;1.15;4.149;-5.434
1987-04-07;1.149;4.142;-5.432
1987-04-08;1.149;4.134;-5.43
1987-04-09;1.148;4.12;-5.427
1987-04-10;1.147;4.109;-5.425
1987-04-11;1.146;4.095;-5.424
1987-04-12;1.145;4.08;-5.421
1987-04-13;1.145;4.07;-5.419
1987-04-14;1.144;4.06;-5.416
1987-04-15;1.143;4.053;-5.414
1987-04-16;1.142;4.045;-5.412
1987-04-17;1.141;4.038;-5.409
1987-04-18;1.14;4.024;-5.407
1987-04-19;1.139;4.015;-5.405
1987-04-20;1.138;4.005;-5.402
1987-04-21;1.137;3.999;-5.401
1987-04-22;1.136;3.992;-5.399
1987-04-23;1.135;3.979;-5.397
1987-04-24;1.135;3.968;-5.395
1987-04-25;1.134;3.959;-5.393
1987-04-26;1.133;3.952;-5.39
1987-04-27;1.132;3.946;-5.388
1987-04-28;1.131;3.933;-5.386
1987-04-29;1.13;3.918;-5.384
1987-04-30;1.129;3.906;-5.383
1987-05-01;1.129;3.894;-5.381
1987-05-02;1.127;3.883;-5.379
1987-05-03;1.126;3.874;-5.376
1987-05-04;1.126;3.866;-5.375
1987-05-05;1.125;3.856;-5.372
1987-05-06;1.124;3.846;-5.371
1987-05-07;1.122;3.834;-5.37
1987-05-08;1.121;3.827;-5.367
1987-05-09;1.12;3.818;-5.365
1987-05-10;1.119;3.808;-5.363
1987-05-11;1.119;3.797;-5.361
1987-05-12;1.118;3.784;-5.36
1987-05-13;1.117;3.774;-5.358
1987-05-14;1.116;3.765;-5.356
1987-05-15;1.115;3.758;-5.354
1987-05-16;1.114;3.744;-5.353
1987-05-17;1.113;3.739;-5.351
1987-05-18;1.112;3.727;-5.35
1987-05-19;1.111;3.721;-5.348
1987-05-20;1.109;3.707;-5.346
1987-05-21;1.108;3.694;-5.343
1987-05-22;1.107;3.681;-5.342
1987-05-23;1.106;3.671;-5.341
1987-05-24;1.104;3.659;-5.339
1987-05-25;1.103;3.647;-5.338
1987-05-26;1.102;3.636;-5.335
1987-05-27;1.101;3.628;-5.334
1987-05-28;1.101;3.619;-5.333
1987-05-29;1.099;3.614;-5.331
1987-05-30;1.098;3.605;-5.329
1987-05-31;1.097;3.593;-5.326
1987-06-01;1.096;3.579;-5.324
1987-06-02;1.095;3.573;-5.323
1987-06-03;1.095;3.564;-5.322
1987-06-04;1.094;3.557;-5.32
1987-06-05;1.093;3.543;-5.317
1987-06-06;1.092;3.532;-5.315
1987-06-07;1.091;3.525;-5.314
1987-06-08;1.09;3.516;-5.312
1987-06-09;1.089;3.504;-5.311
1987-06-10;1.088;3.49;-5.309
1987-06-11;1.086;3.478;-5.308
1987-06-12;1.085;3.471;-5.306
1987-06-13;1.084;3.459;-5.304
1987-06-14;1.083;3.45;-5.303
1987-06-15;1.082;3.438;-5.302
1987-06-16;1.081;3.43;-5.3
1987-06-17;1.08;3.425;-5.298
1987-06-18;1.08;3.413;-5.296
1987-06-19;1.078;3.404;-5.295
1987-06-20;1.077;3.396;-5.293
1987-06-21;1.076;3.383;-5.291
1987-06-22;1.075;3.378;-5.289
1987-06-23;1.074;3.369;-5.287
1987-06-24;1.073;3.356;-5.286
1987-06-25;1.073;3.347;-5.284
1987-06-26;1.072;3.341;-5.282
1987-06-27;1.071;3.332;-5.281
1987-06-28;1.069;3.321;-5.279
1987-06-29;1.068;3.308;-5.277
1987-06-30;1.067;3.302;-5.276
1987-07-01;1.067;3.289;-5.275
1987-07-02;1.066;3.275;-5.274
1987-07-03;1.064;3.266;-5.271
1987-07-04;1.063;3.251;-5.269
1987-07-05;1.063;3.246;-5.266
1987-07-06;1.062;3.235;-5.264
1987-07-07;1.061;3.221;-5.263
1987-07-08;1.06;3.214;-5.261
1987-07-09;1.06;3.202;-5.258
1987-07-10;1.059;3.188;-5.256
1987-07-11;1.057;3.18;-5.255
1987-07-12;1.056;3.169;-5.252
1987-07-13;1.055;3.154;-5.251
1987-07-14;1.054;3.146;-5.25
1987-07-15;1.053;3.134;-5.248
1987-07-16;1.053;3.123;-5.247
1987-07-17;1.051;3.108;-5.244
1987-07-18;1.051;3.097;-5.243
1987-07-19;1.05;3.09;-5.241
1987-07-20;1.049;3.076;-5.238
1987-07-21;1.048;3.065;-5.236
1987-07-22;1.047;3.057;-5.234
1987-07-23;1.045;3.046;-5.233
1987-07-24;1.044;3.032;-5.23
1987-07-25;1.043;3.021;-5.228
1987-07-26;1.041;3.007;-5.225
1987-07-27;1.04;2.994;-5.223
1987-07-28;1.039;2.985;-5.221
1987-07-29;1.038;2.974;-5.22
1987-07-30;1.037;2.965;-5.219
1987-07-31;1.036;2.959;-5.216
1987-08-01;1.034;2.951;-5.214
1987-08-02;1.033;2.943;-5.213
1987-08-03;1.032;2.938;-5.211
1987-08-04;1.032;2.929;-5.21
1987-08-05;1.031;2.923;-5.207
1987-08-06;1.03;2.912;-5.205
1987-08-07;1.029;2.899;-5.204
1987-08-08;1.027;2.886;-5.203
1987-08-09;1.026;2.875;-5.201
1987-08-10;1.025;2.862;-5.199
1987-08-11;1.024;2.85;-5.197
1987-08-12;1.023;2.841;-5.196
1987-08-13;1.022;2.834;-5.194
1987-08-14;1.021;2.825;-5.193
1987-08-15;1.02;2.817;-5.19
1987-08-16;1.019;2.807;-5.189
1987-08-17;1.017;2.796;-5.187
1987-08-18;1.017;2.785;-5.186
1987-08-19;1.015;2.774;-5.184
1987-08-20;1.014;2.762;-5.182
1987-08-21;1.013;2.752;-5.181
1987-08-22;1.012;2.746;-5.179
1987-08-23;1.011;2.739;-5.176
1987-08-24;1.01;2.728;-5.175
1987-08-25;1.01;2.72;-5.173
1987-08-26;1.008;2.707;-5.171
1987-08-27;1.008;2.7;-5.169
1987-08-28;1.007;2.69;-5.167
1987-08-29;1.005;2.685;-5.166
1987-08-30;1.004;2.673;-5.164
1987-08-31;1.003;2.666;-5.162
1987-09-01;1.002;2.652;-5.16
1987-09-02;1.001;2.642;-5.158
1987-09-03;1.0;2.633;-5.155
1987-09-04;0.999;2.627;-5.153
1987-09-05;0.997;2.613;-5.151
1987-09-06;0.997;2.605;-5.149
1987-09-07;0.995;2.598;-5.147
1987-09-08;0.994;2.585;-5.144
1987-09-09;0.993;2.58;-5.143
1987-09-10;0.993;2.566;-5.142
1987-09-11;0.991;2.553;-5.141
1987-09-12;0.99;2.539;-5.139
1987-09-13;0.99;2.529;-5.137
1987-09-14;0.989;2.514;-5.135
1987-09-15;0.988;2.504;-5.134
1987-09-16;0.987;2.498;-5.133
1987-09-17;0.985;2.488;-5.131
1987-09-18;0.984;2.475;-5.129
1987-09-19;0.983;2.463;-5.128
1987-09-20;0.982;2.458;-5.127
1987-09-21;0.981;2.447;-5.124
1987-09-22;0.98;2.435;-5.123
1987-09-23;0.98;2.421;-5.122
1987-09-24;0.979;2.412;-5.12
1987-09-25;0.978;2.397;-5.119
1987-09-26;0.977;2.392;-5.118
1987-09-27;0.977;2.385;-5.116
1987-09-28;0.975;2.377;-5.115
1987-09-29;0.975;2.367;-5.114
1987-09-30;0.973;2.359;-5.112
1987-10-01;0.973;2.347;-5.11
1987-10-02;0.972;2.342;-5.108
1987-10-03;0.971;2.33;-5.106
1987-10-04;0.97;2.324;-5.105
1987-10-05;0.969;2.317;-5.103
1987-10-06;0.968;2.306;-5.102
1987-10-07;0.967;2.296;-5.101
1987-10-08;0.966;2.281;-5.1
1987-10-09;0.965;2.269;-5.098
1987-10-10;0.964;2.264;-5.097
1987-10-11;0.963;2.253;-5.095
1987-10-12;0.962;2.245;-5.093
1987-10-13;0.962;2.231;-5.091
1987-10-14;0.96;2.221;-5.09
1987-10-15;0.959;2.215;-5.088
1987-10-16;0.958;2.205;-5.086
1987-10-17;0.958;2.197;-5.085
1987-10-18;0.957;2.183;-5.083
1987-10-19;0.956;2.176;-5.082
1987-10-20;0.955;2.169;-5.079
1987-10-21;0.954;2.155;-5.078
1987-10-22;0.953;2.142;-5.077
1987-10-23;0.952;2.132;-5.076
1987-10-24;0.95;2.12;-5.075
1987-10-25;0.949;2.11;-5.074
1987-10-26;0.948;2.095;-5.071
1987-10-27;0.947;2.083;-5.069
1987-10-28;0.945;2.069;-5.067
1987-10-29;0.944;2.056;-5.066
1987-10-30;0.943;2.046;-5.064
1987-10-31;0.942;2.039;-5.063
1987-11-01;0.941;2.031;-5.061
1987-11-02;0.941;2.023;-5.059
1987-11-03;0.94;2.011;-5.057
1987-11-04;0.938;2.0;-5.054
1987-11-05;0.937;1.992;-5.053
1987-11-06;0.936;1.978;-5.052
1987-11-07;0.935;1.968;-5.051
1987-11-08;0.934;1.958;-5.049
1987-11-09;0.933;1.946;-5.048
1987-11-10;0.932;1.937;-5.047
1987-11-11;0.931;1.928;-5.046
1987-11-12;0.93;1.922;-5.044
1987-11-13;0.928;1.914;-5.043
1987-11-14;0.927;1.908;-5.041
1987-11-15;0.927;1.9;-5.04
1987-11-16;0.926;1.886;-5.039
1987-11-17;0.924;1.88;-5.037
1987-11-18;0.924;1.871;-5.037
1987-11-19;0.923;1.863;-5.035
1987-11-20;0.921;1.85;-5.033
1987-11-21;0.92;1.836;-5.031
1987-11-22;0.919;1.83;-5.03
1987-11-23;0.918;1.824;-5.028
1987-11-24;0.917;1.812;-5.026
1987-11-25;0.916;1.798;-5.025
1987-11-26;0.915;1.787;-5.024
1987-11-27;0.914;1.774;-5.021
1987-11-28;0.914;1.762;-5.021
1987-11-29;0.913;1.75;-5.019
1987-11-30;0.912;1.736;-5.018
1987-12-01;0.911;1.728;-5.016
1987-12-02;0.91;1.723;-5.014
1987-12-03;0.909;1.712;-5.012
1987-12-04;0.907;1.707;-5.01
1987-12-05;0.906;1.701;-5.009
1987-12-06;0.906;1.691;-5.008
1987-12-07;0.904;1.681;-5.005
1987-12-08;0.904;1.675;-5.003
1987-12-09;0.903;1.661;-5.002
1987-12-10;0.902;1.651;-5.001
1987-12-11;0.901;1.643;-5.0
1987-12-12;0.9;1.638;-4.999
1987-12-13;0.899;1.632;-4.997
1987-12-14;0.898;1.621;-4.996
1987-12-15;0.897;1.608;-4.993
1987-12-16;0.896;1.599;-4.993
1987-12-17;0.895;1.59;-4.991
1987-12-18;0.894;1.576;-4.99
1987-12-19;0.894;1.566;-4.988
1987-12-20;0.893;1.554;-4.986
1987-12-21;0.892;1.547;-4.984
1987-12-22;0.891;1.54;-4.983
1987-12-23;0.89;1.535;-4.982
1987-12-24;0.889;1.523;-4.98
1987-12-25;0.887;1.513;-4.978
1987-12-26;0.887;1.498;-4.976
1987-12-27;0.886;1.486;-4.975
1987-12-28;0.885;1.474;-4.973
1987-12-29;0.883;1.465;-4.971
1987-12-30;0.883;1.453;-4.969
1987-12-31;0.882;1.448;-4.968
1988-01-01;0.881;1.437;-4.966
1988-01-02;0.88;1.432;-4.964
1988-01-03;0.879;1.422;-4.964
1988-01-04;0.878;1.408;-4.962
1988-01-05;0.877;1.402;-4.961
1988-01-06;0.876;1.39;-4.959
1988-01-07;0.875;1.384;-4.957
1988-01-08;0.874;1.372;-4.955
1988-01-09;0.873;1.366;-4.954
1988-01-10;0.872;1.354;-4.953
1988-01-11;0.871;1.347;-4.951
1988-01-12;0.87;1.339;-4.95
1988-01-13;0.868;1.326;-4.947
1988-01-14;0.867;1.317;-4.946
1988-01-15;0.866;1.312;-4.945
1988-01-16;0.864;1.305;-4.944
1988-01-17;0.864;1.293;-4.942
1988-01-18;0.863;1.281;-4.94
1988-01-19;0.862;1.271;-4.939
1988-01-20;0.861;1.259;-4.937
1988-01-21;0.861;1.246;-4.935
1988-01-22;0.86;1.234;-4.933
1988-01-23;0.859;1.226;-4.932
1988-01-24;0.858;1.211;-4.93
1988-01-25;0.858;1.198;-4.929
1988-01-26;0.857;1.185;-4.928
1988-01-27;0.856;1.171;-4.926
1988-01-28;0.855;1.16;-4.925
1988-01-29;0.854;1.147;-4.924
1988-01-30;0.852;1.14;-4.922
1988-01-31;0.852;1.127;-4.921
1988-02-01;0.85;1.114;-4.919
1988-02-02;0.85;1.101;-4.917
1988-02-03;0.849;1.093;-4.915
1988-02-04;0.848;1.081;-4.913
1988-02-05;0.847;1.073;-4.912
1988-02-06;0.846;1.064;-4.911
1988-02-07;0.845;1.054;-4.909
1988-02-08;0.844;1.04;-4.908
1988-02-09;0.842;1.027;-4.906
1988-02-10;0.842;1.02;-4.904
1988-02-11;0.841;1.014;-4.902
1988-02-12;0.84;1.002;-4.901
1988-02-13;0.839;0.994;-4.9
1988-02-14;0.839;0.989;-4.898
1988-02-15;0.837;0.982;-4.896
1988-02-16;0.836;0.976;-4.894
1988-02-17;0.835;0.962;-4.893
1988-02-18;0.834;0.956;-4.892
1988-02-19;0.833;0.942;-4.89
1988-02-20;0.832;0.936;-4.888
1988-02-21;0.831;0.921;-4.886
1988-02-22;0.83;0.915;-4.884
1988-02-23;0.829;0.907;-4.882
1988-02-24;0.828;0.898;-4.881
1988-02-25;0.827;0.884;-4.879
1988-02-26;0.826;0.872;-4.877
1988-02-27;0.825;0.862;-4.875
1988-02-28;0.824;0.853;-4.874
1988-02-29;0.823;0.844;-4.873
1988-03-01;0.821;0.839;-4.872
1988-03-02;0.821;0.824;-4.871
1988-03-03;0.819;0.815;-4.868
1988-03-04;0.818;0.801;-4.866
1988-03-05;0.817;0.789;-4.865
1988-03-06;0.817;0.778;-4.863
1988-03-07;0.816;0.767;-4.861
1988-03-08;0.815;0.761;-4.859
1988-03-09;0.814;0.748;-4.857
1988-03-10;0.813;0.737;-4.856
1988-03-11;0.813;0.723;-4.855
1988-03-12;0.812;0.713;-4.852
1988-03-13;0.81;0.699;-4.85
1988-03-14;0.81;0.684;-4.848
1988-03-15;0.809;0.678;-4.847
1988-03-16;0.808;0.664;-4.846
1988-03-17;0.806;0.653;-4.844
1988-03-18;0.806;0.642;-4.842
1988-03-19;0.805;0.635;-4.841
1988-03-20;0.804;0.627;-4.839
1988-03-21;0.802;0.622;-4.837
1988-03-22;0.802;0.616;-4.835
1988-03-23;0.801;0.608;-4.834
1988-03-24;0.8;0.602;-4.832
1988-03-25;0.799;0.592;-4.83
1988-03-26;0.798;0.58;-4.829
1988-03-27;0.798;0.565;-4.828
1988-03-28;0.797;0.558;-4.826
1988-03-29;0.796;0.544;-4.824
1988-03-30;0.795;0.533;-4.823
1988-03-31;0.794;0.522;-4.821
1988-04-01;0.794;0.508;-4.821
1988-04-02;0.793;0.497;-4.819
1988-04-03;0.792;0.485;-4.818
1988-04-04;0.79;0.474;-4.817
1988-04-05;0.789;0.461;-4.815
1988-04-06;0.788;0.449;-4.813
1988-04-07;0.787;0.44;-4.811
1988-04-08;0.786;0.432;-4.81
1988-04-09;0.784;0.426;-4.809
1988-04-10;0.783;0.412;-4.807
1988-04-11;0.782;0.397;-4.805
1988-04-12;0.781;0.386;-4.804
1988-04-13;0.78;0.371;-4.802
1988-04-14;0.779;0.357;-4.801
1988-04-15;0.778;0.344;-4.799
1988-04-16;0.777;0.338;-4.798
1988-04-17;0.776;0.328;-4.797
1988-04-18;0.775;0.323;-4.796
1988-04-19;0.774;0.318;-4.794
1988-04-20;0.772;0.309;-4.793
1988-04-21;0.772;0.295;-4.791
1988-04-22;0.771;0.285;-4.79
1988-04-23;0.769;0.273;-4.788
1988-04-24;0.768;0.26;-4.786
1988-04-25;0.767;0.249;-4.784
1988-04-26;0.766;0.237;-4.783
1988-04-27;0.765;0.225;-4.781
1988-04-28;0.764;0.218;-4.779
1988-04-29;0.763;0.205;-4.778
1988-04-30;0.762;0.193;-4.777
1988-05-01;0.761;0.184;-4.775
1988-05-02;0.76;0.171;-4.774
1988-05-03;0.759;0.156;-4.773
1988-05-04;0.757;0.141;-4.771
1988-05-05;0.757;0.133;-4.77
1988-05-06;0.756;0.123;-4.768
1988-05-07;0.755;0.114;-4.766
1988-05-08;0.754;0.104;-4.765
1988-05-09;0.753;0.096;-4.763
1988-05-10;0.752;0.088;-4.762
1988-05-11;0.751;0.081;-4.761
1988-05-12;0.75;0.07;-4.76
1988-05-13;0.748;0.058;-4.758
1988-05-14;0.747;0.049;-4.757
1988-05-15;0.747;0.037;-4.756
1988-05-16;0.746;0.031;-4.755
1988-05-17;0.745;0.018;-4.753
1988-05-18;0.744;0.01;-4.752
1988-05-19;0.743;0.001;-4.751
