#Disneyland NPP, unit 3
#date;bc;ao;fha
3.12.1988;5.337;-6.787;1.282
4.12.1988;5.322;-6.785;1.281
5.12.1988;5.312;-6.783;1.279
6.12.1988;5.3;-6.779;1.278
7.12.1988;5.29;-6.776;1.278
8.12.1988;5.284;-6.772;1.277
9.12.1988;5.273;-6.77;1.277
10.12.1988;5.266;-6.767;1.275
11.12.1988;5.252;-6.763;1.275
12.12.1988;5.241;-6.759;1.273
13.12.1988;5.234;-6.756;1.272
14.12.1988;5.224;-6.754;1.271
15.12.1988;5.216;-6.752;1.27
16.12.1988;5.203;-6.75;1.269
17.12.1988;5.189;-6.746;1.268
18.12.1988;5.178;-6.742;1.268
19.12.1988;5.164;-6.739;1.267
20.12.1988;5.158;-6.737;1.266
21.12.1988;5.149;-6.735;1.264
22.12.1988;5.135;-6.733;1.264
23.12.1988;5.126;-6.732;1.263
24.12.1988;5.112;-6.73;1.262
25.12.1988;5.104;-6.728;1.261
26.12.1988;5.09;-6.726;1.26
27.12.1988;5.082;-6.723;1.259
28.12.1988;5.073;-6.719;1.259
29.12.1988;5.059;-6.717;1.258
30.12.1988;5.047;-6.716;1.257
31.12.1988;5.033;-6.714;1.256
1.1.1989;5.023;-6.71;1.255
2.1.1989;5.009;-6.707;1.255
3.1.1989;4.995;-6.704;1.254
4.1.1989;4.982;-6.702;1.253
5.1.1989;4.973;-6.699;1.253
6.1.1989;4.959;-6.697;1.251
7.1.1989;4.952;-6.695;1.25
8.1.1989;4.941;-6.692;1.25
9.1.1989;4.932;-6.69;1.248
10.1.1989;4.923;-6.688;1.247
11.1.1989;4.913;-6.685;1.247
12.1.1989;4.905;-6.681;1.246
13.1.1989;4.896;-6.68;1.244
14.1.1989;4.883;-6.677;1.243
15.1.1989;4.869;-6.674;1.242
16.1.1989;4.86;-6.672;1.241
17.1.1989;4.853;-6.67;1.24
18.1.1989;4.846;-6.667;1.239
19.1.1989;4.835;-6.664;1.238
20.1.1989;4.82;-6.661;1.237
21.1.1989;4.812;-6.658;1.236
22.1.1989;4.799;-6.655;1.235
23.1.1989;4.786;-6.651;1.234
24.1.1989;4.778;-6.649;1.233
25.1.1989;4.767;-6.646;1.232
26.1.1989;4.754;-6.644;1.231
27.1.1989;4.742;-6.642;1.23
28.1.1989;4.73;-6.64;1.228
29.1.1989;4.719;-6.638;1.227
30.1.1989;4.711;-6.635;1.226
31.1.1989;4.704;-6.634;1.225
1.2.1989;4.69;-6.631;1.225
2.2.1989;4.677;-6.629;1.224
3.2.1989;4.671;-6.626;1.223
4.2.1989;4.663;-6.625;1.221
5.2.1989;4.657;-6.622;1.22
6.2.1989;4.65;-6.621;1.22
7.2.1989;4.635;-6.619;1.219
8.2.1989;4.621;-6.616;1.218
9.2.1989;4.613;-6.613;1.217
10.2.1989;4.599;-6.611;1.217
11.2.1989;4.59;-6.609;1.216
12.2.1989;4.582;-6.608;1.215
13.2.1989;4.568;-6.605;1.214
14.2.1989;4.563;-6.604;1.213
15.2.1989;4.549;-6.602;1.212
16.2.1989;4.535;-6.599;1.211
17.2.1989;4.526;-6.598;1.21
18.2.1989;4.513;-6.596;1.209
19.2.1989;4.504;-6.594;1.208
20.2.1989;4.489;-6.592;1.207
21.2.1989;4.476;-6.59;1.207
22.2.1989;4.466;-6.587;1.205
23.2.1989;4.459;-6.585;1.205
24.2.1989;4.453;-6.583;1.204
25.2.1989;4.446;-6.58;1.203
26.2.1989;4.438;-6.578;1.202
27.2.1989;4.429;-6.576;1.2
28.2.1989;4.423;-6.573;1.199
1.3.1989;4.415;-6.572;1.198
2.3.1989;4.4;-6.568;1.197
3.3.1989;4.386;-6.565;1.197
4.3.1989;4.372;-6.564;1.195
5.3.1989;4.363;-6.562;1.194
6.3.1989;4.35;-6.56;1.193
7.3.1989;4.34;-6.557;1.192
8.3.1989;4.335;-6.554;1.191
9.3.1989;4.325;-6.553;1.19
10.3.1989;4.313;-6.551;1.19
11.3.1989;4.305;-6.549;1.189
12.3.1989;4.292;-6.548;1.188
13.3.1989;4.286;-6.545;1.187
14.3.1989;4.277;-6.542;1.186
15.3.1989;4.27;-6.54;1.185
16.3.1989;4.257;-6.539;1.183
17.3.1989;4.247;-6.537;1.183
18.3.1989;4.234;-6.535;1.182
19.3.1989;4.226;-6.533;1.18
20.3.1989;4.22;-6.531;1.179
21.3.1989;4.209;-6.529;1.179
22.3.1989;4.195;-6.528;1.178
23.3.1989;4.185;-6.525;1.177
24.3.1989;4.176;-6.522;1.176
25.3.1989;4.163;-6.519;1.175
26.3.1989;4.156;-6.517;1.174
27.3.1989;4.143;-6.514;1.173
28.3.1989;4.135;-6.513;1.171
29.3.1989;4.124;-6.512;1.17
30.3.1989;4.115;-6.51;1.169
31.3.1989;4.105;-6.507;1.168
1.4.1989;4.1;-6.506;1.167
2.4.1989;4.089;-6.504;1.166
3.4.1989;4.076;-6.503;1.165
4.4.1989;4.068;-6.5;1.164
5.4.1989;4.056;-6.498;1.163
6.4.1989;4.047;-6.495;1.162
7.4.1989;4.034;-6.493;1.16
8.4.1989;4.028;-6.49;1.159
9.4.1989;4.016;-6.488;1.158
10.4.1989;4.004;-6.485;1.156
11.4.1989;3.992;-6.482;1.155
12.4.1989;3.984;-6.479;1.154
13.4.1989;3.969;-6.477;1.153
14.4.1989;3.957;-6.474;1.152
15.4.1989;3.944;-6.473;1.151
16.4.1989;3.936;-6.471;1.15
17.4.1989;3.923;-6.468;1.149
18.4.1989;3.916;-6.466;1.148
19.4.1989;3.903;-6.464;1.147
20.4.1989;3.893;-6.462;1.146
21.4.1989;3.886;-6.46;1.145
22.4.1989;3.876;-6.458;1.144
23.4.1989;3.864;-6.456;1.143
24.4.1989;3.852;-6.453;1.142
25.4.1989;3.847;-6.451;1.142
26.4.1989;3.841;-6.449;1.14
27.4.1989;3.835;-6.447;1.139
28.4.1989;3.821;-6.445;1.138
29.4.1989;3.807;-6.443;1.137
30.4.1989;3.793;-6.44;1.136
1.5.1989;3.78;-6.439;1.135
2.5.1989;3.773;-6.436;1.135
3.5.1989;3.759;-6.435;1.133
4.5.1989;3.744;-6.433;1.133
5.5.1989;3.734;-6.43;1.131
6.5.1989;3.723;-6.428;1.13
7.5.1989;3.713;-6.426;1.129
8.5.1989;3.701;-6.423;1.128
9.5.1989;3.693;-6.421;1.128
10.5.1989;3.684;-6.418;1.127
11.5.1989;3.671;-6.416;1.126
12.5.1989;3.665;-6.414;1.125
13.5.1989;3.655;-6.413;1.124
14.5.1989;3.646;-6.411;1.123
15.5.1989;3.635;-6.408;1.121
16.5.1989;3.63;-6.406;1.121
17.5.1989;3.619;-6.404;1.119
18.5.1989;3.609;-6.402;1.118
19.5.1989;3.598;-6.4;1.117
20.5.1989;3.586;-6.397;1.115
21.5.1989;3.572;-6.396;1.115
22.5.1989;3.562;-6.393;1.113
23.5.1989;3.555;-6.391;1.112
24.5.1989;3.541;-6.39;1.111
25.5.1989;3.528;-6.388;1.111
26.5.1989;3.518;-6.386;1.11
27.5.1989;3.507;-6.383;1.109
28.5.1989;3.498;-6.382;1.108
29.5.1989;3.487;-6.379;1.106
30.5.1989;3.481;-6.378;1.105
31.5.1989;3.472;-6.376;1.104
1.6.1989;3.457;-6.374;1.103
2.6.1989;3.447;-6.372;1.103
3.6.1989;3.436;-6.37;1.102
4.6.1989;3.428;-6.367;1.101
5.6.1989;3.42;-6.365;1.1
6.6.1989;3.415;-6.364;1.1
7.6.1989;3.41;-6.362;1.098
8.6.1989;3.399;-6.359;1.097
9.6.1989;3.393;-6.358;1.096
10.6.1989;3.386;-6.355;1.096
11.6.1989;3.372;-6.353;1.095
12.6.1989;3.357;-6.351;1.094
13.6.1989;3.351;-6.348;1.093
14.6.1989;3.337;-6.347;1.092
15.6.1989;3.322;-6.346;1.091
16.6.1989;3.314;-6.343;1.09
17.6.1989;3.308;-6.341;1.09
18.6.1989;3.297;-6.339;1.089
19.6.1989;3.291;-6.338;1.088
20.6.1989;3.278;-6.336;1.087
21.6.1989;3.265;-6.333;1.087
22.6.1989;3.258;-6.332;1.086
23.6.1989;3.246;-6.33;1.085
24.6.1989;3.234;-6.328;1.084
25.6.1989;3.227;-6.326;1.083
26.6.1989;3.213;-6.324;1.082
27.6.1989;3.203;-6.323;1.081
28.6.1989;3.193;-6.322;1.081
29.6.1989;3.179;-6.319;1.08
30.6.1989;3.17;-6.317;1.079
1.7.1989;3.157;-6.315;1.078
2.7.1989;3.147;-6.313;1.077
3.7.1989;3.134;-6.31;1.076
4.7.1989;3.124;-6.308;1.075
5.7.1989;3.112;-6.306;1.074
6.7.1989;3.103;-6.305;1.073
7.7.1989;3.095;-6.303;1.073
8.7.1989;3.089;-6.3;1.072
9.7.1989;3.082;-6.299;1.072
10.7.1989;3.068;-6.297;1.071
11.7.1989;3.056;-6.295;1.07
12.7.1989;3.043;-6.292;1.069
13.7.1989;3.037;-6.29;1.068
14.7.1989;3.029;-6.288;1.067
15.7.1989;3.018;-6.287;1.067
16.7.1989;3.004;-6.284;1.065
17.7.1989;2.998;-6.282;1.064
18.7.1989;2.992;-6.281;1.063
19.7.1989;2.985;-6.28;1.063
20.7.1989;2.978;-6.279;1.062
21.7.1989;2.973;-6.277;1.061
22.7.1989;2.966;-6.274;1.06
23.7.1989;2.953;-6.272;1.059
24.7.1989;2.938;-6.27;1.058
25.7.1989;2.926;-6.268;1.057
26.7.1989;2.916;-6.266;1.056
27.7.1989;2.906;-6.264;1.055
28.7.1989;2.901;-6.262;1.054
29.7.1989;2.887;-6.26;1.053
30.7.1989;2.879;-6.259;1.052
31.7.1989;2.868;-6.257;1.051
1.8.1989;2.861;-6.254;1.05
2.8.1989;2.85;-6.252;1.049
3.8.1989;2.837;-6.25;1.048
4.8.1989;2.828;-6.248;1.047
5.8.1989;2.821;-6.246;1.047
6.8.1989;2.816;-6.243;1.045
7.8.1989;2.806;-6.242;1.044
8.8.1989;2.796;-6.241;1.044
9.8.1989;2.784;-6.238;1.043
10.8.1989;2.776;-6.237;1.042
11.8.1989;2.762;-6.235;1.04
12.8.1989;2.749;-6.233;1.04
13.8.1989;2.743;-6.231;1.039
14.8.1989;2.731;-6.229;1.038
15.8.1989;2.717;-6.227;1.037
16.8.1989;2.712;-6.226;1.036
17.8.1989;2.704;-6.225;1.035
18.8.1989;2.691;-6.224;1.034
19.8.1989;2.68;-6.223;1.033
20.8.1989;2.669;-6.22;1.032
21.8.1989;2.654;-6.217;1.031
22.8.1989;2.64;-6.216;1.029
23.8.1989;2.635;-6.213;1.028
24.8.1989;2.627;-6.212;1.027
25.8.1989;2.619;-6.211;1.026
26.8.1989;2.607;-6.209;1.025
27.8.1989;2.596;-6.207;1.024
28.8.1989;2.589;-6.205;1.024
29.8.1989;2.577;-6.204;1.023
30.8.1989;2.567;-6.202;1.021
31.8.1989;2.553;-6.2;1.02
1.9.1989;2.54;-6.199;1.019
2.9.1989;2.531;-6.197;1.018
3.9.1989;2.516;-6.195;1.017
4.9.1989;2.506;-6.192;1.016
5.9.1989;2.496;-6.19;1.015
6.9.1989;2.489;-6.189;1.014
7.9.1989;2.48;-6.186;1.013
8.9.1989;2.471;-6.184;1.012
9.9.1989;2.461;-6.182;1.012
10.9.1989;2.447;-6.18;1.011
11.9.1989;2.441;-6.179;1.01
12.9.1989;2.43;-6.177;1.009
13.9.1989;2.417;-6.175;1.008
14.9.1989;2.406;-6.173;1.007
15.9.1989;2.4;-6.172;1.006
16.9.1989;2.39;-6.17;1.005
17.9.1989;2.382;-6.168;1.004
18.9.1989;2.374;-6.166;1.003
19.9.1989;2.368;-6.163;1.002
20.9.1989;2.359;-6.162;1.001
21.9.1989;2.352;-6.159;1.0
22.9.1989;2.339;-6.157;0.999
23.9.1989;2.325;-6.155;0.999
24.9.1989;2.311;-6.153;0.997
25.9.1989;2.305;-6.151;0.997
26.9.1989;2.298;-6.15;0.995
27.9.1989;2.286;-6.148;0.995
28.9.1989;2.272;-6.145;0.994
29.9.1989;2.26;-6.143;0.993
30.9.1989;2.248;-6.141;0.992
1.10.1989;2.241;-6.139;0.991
2.10.1989;2.228;-6.138;0.99
3.10.1989;2.218;-6.136;0.989
4.10.1989;2.204;-6.135;0.988
5.10.1989;2.192;-6.134;0.987
6.10.1989;2.18;-6.132;0.986
7.10.1989;2.165;-6.13;0.985
8.10.1989;2.151;-6.127;0.985
9.10.1989;2.141;-6.126;0.984
10.10.1989;2.128;-6.124;0.983
11.10.1989;2.113;-6.122;0.981
12.10.1989;2.105;-6.121;0.98
13.10.1989;2.094;-6.119;0.979
14.10.1989;2.082;-6.116;0.978
15.10.1989;2.073;-6.115;0.977
16.10.1989;2.062;-6.114;0.976
17.10.1989;2.051;-6.113;0.975
18.10.1989;2.041;-6.11;0.973
19.10.1989;2.033;-6.108;0.973
20.10.1989;2.024;-6.107;0.972
21.10.1989;2.011;-6.105;0.971
22.10.1989;2.003;-6.103;0.97
23.10.1989;1.988;-6.101;0.969
24.10.1989;1.973;-6.098;0.968
25.10.1989;1.964;-6.097;0.966
26.10.1989;1.955;-6.095;0.965
27.10.1989;1.945;-6.094;0.964
28.10.1989;1.938;-6.092;0.963
29.10.1989;1.932;-6.092;0.962
30.10.1989;1.921;-6.09;0.96
31.10.1989;1.908;-6.088;0.959
1.11.1989;1.9;-6.086;0.959
2.11.1989;1.887;-6.085;0.957
3.11.1989;1.88;-6.084;0.956
4.11.1989;1.874;-6.082;0.955
5.11.1989;1.866;-6.081;0.954
6.11.1989;1.856;-6.079;0.953
7.11.1989;1.849;-6.077;0.952
8.11.1989;1.839;-6.075;0.951
9.11.1989;1.829;-6.074;0.949
10.11.1989;1.821;-6.072;0.948
11.11.1989;1.812;-6.071;0.947
12.11.1989;1.806;-6.069;0.946
13.11.1989;1.793;-6.068;0.945
14.11.1989;1.788;-6.066;0.944
15.11.1989;1.783;-6.065;0.943
16.11.1989;1.774;-6.063;0.942
17.11.1989;1.766;-6.061;0.94
18.11.1989;1.751;-6.058;0.939
19.11.1989;1.737;-6.057;0.938
20.11.1989;1.725;-6.054;0.937
21.11.1989;1.716;-6.053;0.936
22.11.1989;1.706;-6.051;0.935
23.11.1989;1.7;-6.049;0.934
24.11.1989;1.686;-6.047;0.933
25.11.1989;1.677;-6.046;0.932
26.11.1989;1.666;-6.044;0.93
27.11.1989;1.66;-6.042;0.929
28.11.1989;1.652;-6.04;0.929
29.11.1989;1.644;-6.039;0.928
30.11.1989;1.634;-6.037;0.927
1.12.1989;1.628;-6.036;0.926
2.12.1989;1.621;-6.033;0.925
3.12.1989;1.611;-6.032;0.924
4.12.1989;1.597;-6.03;0.922
5.12.1989;1.585;-6.028;0.921
6.12.1989;1.575;-6.026;0.92
7.12.1989;1.563;-6.025;0.919
8.12.1989;1.55;-6.023;0.918
9.12.1989;1.536;-6.022;0.917
10.12.1989;1.524;-6.02;0.916
11.12.1989;1.514;-6.018;0.914
12.12.1989;1.506;-6.016;0.913
13.12.1989;1.494;-6.014;0.913
14.12.1989;1.483;-6.013;0.911
15.12.1989;1.469;-6.011;0.91
16.12.1989;1.463;-6.009;0.909
17.12.1989;1.454;-6.007;0.908
18.12.1989;1.444;-6.005;0.907
19.12.1989;1.429;-6.004;0.906
20.12.1989;1.423;-6.002;0.905
21.12.1989;1.412;-6.001;0.904
22.12.1989;1.403;-5.999;0.903
23.12.1989;1.392;-5.997;0.902
24.12.1989;1.381;-5.996;0.901
25.12.1989;1.37;-5.995;0.9
26.12.1989;1.361;-5.993;0.899
27.12.1989;1.35;-5.992;0.897
28.12.1989;1.34;-5.99;0.897
29.12.1989;1.33;-5.989;0.895
30.12.1989;1.324;-5.988;0.894
31.12.1989;1.312;-5.986;0.894
1.1.1990;1.3;-5.985;0.892
2.1.1990;1.293;-5.983;0.891
3.1.1990;1.281;-5.981;0.89
4.1.1990;1.275;-5.98;0.888
5.1.1990;1.264;-5.977;0.887
6.1.1990;1.257;-5.976;0.886
7.1.1990;1.251;-5.974;0.885
8.1.1990;1.241;-5.973;0.884
9.1.1990;1.236;-5.972;0.883
10.1.1990;1.226;-5.97;0.882
11.1.1990;1.212;-5.968;0.881
12.1.1990;1.199;-5.966;0.88
13.1.1990;1.194;-5.965;0.879
14.1.1990;1.185;-5.962;0.878
15.1.1990;1.172;-5.961;0.877
16.1.1990;1.159;-5.959;0.876
17.1.1990;1.153;-5.957;0.875
18.1.1990;1.147;-5.956;0.874
19.1.1990;1.139;-5.955;0.873
20.1.1990;1.132;-5.953;0.872
21.1.1990;1.124;-5.951;0.872
22.1.1990;1.109;-5.949;0.871
23.1.1990;1.104;-5.947;0.87
24.1.1990;1.097;-5.946;0.868
25.1.1990;1.088;-5.944;0.867
26.1.1990;1.079;-5.942;0.866
27.1.1990;1.065;-5.941;0.865
28.1.1990;1.054;-5.94;0.863
29.1.1990;1.048;-5.938;0.862
30.1.1990;1.039;-5.937;0.862
31.1.1990;1.028;-5.935;0.86
1.2.1990;1.02;-5.933;0.859
2.2.1990;1.014;-5.932;0.857
3.2.1990;1.002;-5.929;0.856
4.2.1990;0.997;-5.928;0.855
5.2.1990;0.988;-5.927;0.854
6.2.1990;0.983;-5.925;0.853
7.2.1990;0.975;-5.924;0.852
8.2.1990;0.963;-5.923;0.851
9.2.1990;0.953;-5.921;0.85
10.2.1990;0.941;-5.919;0.849
11.2.1990;0.935;-5.918;0.848
12.2.1990;0.926;-5.915;0.848
13.2.1990;0.917;-5.914;0.847
14.2.1990;0.911;-5.912;0.845
15.2.1990;0.901;-5.911;0.844
16.2.1990;0.888;-5.91;0.843
17.2.1990;0.874;-5.908;0.842
18.2.1990;0.868;-5.906;0.84
19.2.1990;0.856;-5.904;0.839
20.2.1990;0.849;-5.903;0.838
21.2.1990;0.842;-5.901;0.837
22.2.1990;0.836;-5.9;0.835
23.2.1990;0.827;-5.898;0.834
24.2.1990;0.818;-5.897;0.834
25.2.1990;0.812;-5.895;0.832
26.2.1990;0.801;-5.894;0.832
27.2.1990;0.787;-5.892;0.831
28.2.1990;0.775;-5.891;0.83
1.3.1990;0.769;-5.89;0.829
2.3.1990;0.762;-5.889;0.828
3.3.1990;0.75;-5.888;0.828
4.3.1990;0.736;-5.887;0.827
5.3.1990;0.729;-5.886;0.826
6.3.1990;0.715;-5.885;0.825
7.3.1990;0.704;-5.883;0.824
8.3.1990;0.694;-5.881;0.823
9.3.1990;0.682;-5.88;0.822
10.3.1990;0.675;-5.878;0.821
11.3.1990;0.662;-5.877;0.82
12.3.1990;0.648;-5.875;0.819
13.3.1990;0.641;-5.874;0.818
14.3.1990;0.626;-5.871;0.817
15.3.1990;0.611;-5.87;0.816
16.3.1990;0.602;-5.87;0.815
17.3.1990;0.593;-5.868;0.814
18.3.1990;0.587;-5.866;0.812
19.3.1990;0.575;-5.864;0.812
20.3.1990;0.564;-5.862;0.81
21.3.1990;0.55;-5.861;0.809
22.3.1990;0.538;-5.858;0.808
23.3.1990;0.525;-5.858;0.807
24.3.1990;0.515;-5.856;0.806
25.3.1990;0.508;-5.854;0.804
26.3.1990;0.494;-5.853;0.804
27.3.1990;0.48;-5.851;0.803
28.3.1990;0.474;-5.849;0.801
29.3.1990;0.464;-5.847;0.8
30.3.1990;0.458;-5.846;0.799
31.3.1990;0.45;-5.845;0.798
1.4.1990;0.443;-5.844;0.797
2.4.1990;0.437;-5.842;0.796
3.4.1990;0.429;-5.84;0.796
4.4.1990;0.414;-5.838;0.794
5.4.1990;0.408;-5.836;0.793
6.4.1990;0.399;-5.834;0.792
7.4.1990;0.385;-5.832;0.791
8.4.1990;0.371;-5.831;0.79
9.4.1990;0.359;-5.828;0.789
10.4.1990;0.348;-5.826;0.788
11.4.1990;0.337;-5.824;0.786
12.4.1990;0.323;-5.823;0.785
13.4.1990;0.317;-5.821;0.784
14.4.1990;0.309;-5.82;0.783
15.4.1990;0.296;-5.818;0.782
16.4.1990;0.289;-5.816;0.78
17.4.1990;0.283;-5.815;0.78
18.4.1990;0.269;-5.814;0.779
19.4.1990;0.263;-5.813;0.778
20.4.1990;0.251;-5.811;0.777
21.4.1990;0.237;-5.809;0.776
22.4.1990;0.225;-5.807;0.776
23.4.1990;0.214;-5.804;0.775
24.4.1990;0.207;-5.804;0.774
25.4.1990;0.196;-5.802;0.773
26.4.1990;0.189;-5.801;0.772
27.4.1990;0.179;-5.8;0.771
28.4.1990;0.167;-5.798;0.77
29.4.1990;0.16;-5.797;0.77
30.4.1990;0.154;-5.796;0.769
1.5.1990;0.142;-5.794;0.768
2.5.1990;0.134;-5.792;0.766
3.5.1990;0.124;-5.79;0.765
4.5.1990;0.115;-5.789;0.764
5.5.1990;0.11;-5.787;0.763
6.5.1990;0.097;-5.786;0.762
7.5.1990;0.086;-5.784;0.761
8.5.1990;0.078;-5.782;0.759
9.5.1990;0.063;-5.781;0.758
10.5.1990;0.049;-5.78;0.757
11.5.1990;0.043;-5.779;0.756
12.5.1990;0.035;-5.777;0.756
13.5.1990;0.022;-5.776;0.754
14.5.1990;0.015;-5.774;0.753
15.5.1990;0.006;-5.772;0.752
