#Atlantis NPP, unit 11
#date;fha;ao;bc
28.7.1994;1.152;-5.648;3.621
29.7.1994;1.151;-5.647;3.609
30.7.1994;1.15;-5.644;3.601
31.7.1994;1.15;-5.641;3.591
1.8.1994;1.149;-5.64;3.578
2.8.1994;1.147;-5.639;3.572
3.8.1994;1.146;-5.636;3.558
4.8.1994;1.145;-5.634;3.55
5.8.1994;1.144;-5.632;3.538
6.8.1994;1.143;-5.631;3.524
7.8.1994;1.142;-5.629;3.517
8.8.1994;1.141;-5.626;3.508
9.8.1994;1.141;-5.625;3.497
10.8.1994;1.14;-5.623;3.486
11.8.1994;1.139;-5.621;3.479
12.8.1994;1.138;-5.62;3.47
13.8.1994;1.137;-5.617;3.462
14.8.1994;1.136;-5.614;3.449
15.8.1994;1.135;-5.613;3.44
16.8.1994;1.134;-5.611;3.428
17.8.1994;1.133;-5.609;3.42
18.8.1994;1.132;-5.608;3.408
19.8.1994;1.131;-5.606;3.399
20.8.1994;1.13;-5.604;3.385
21.8.1994;1.129;-5.602;3.375
22.8.1994;1.128;-5.6;3.364
23.8.1994;1.127;-5.597;3.356
24.8.1994;1.126;-5.595;3.349
25.8.1994;1.126;-5.593;3.342
26.8.1994;1.125;-5.59;3.334
27.8.1994;1.124;-5.588;3.322
28.8.1994;1.123;-5.587;3.317
29.8.1994;1.122;-5.585;3.31
30.8.1994;1.121;-5.583;3.296
31.8.1994;1.12;-5.581;3.289
1.9.1994;1.118;-5.578;3.276
2.9.1994;1.117;-5.575;3.27
3.9.1994;1.117;-5.572;3.262
4.9.1994;1.116;-5.57;3.257
5.9.1994;1.115;-5.568;3.251
6.9.1994;1.114;-5.565;3.24
7.9.1994;1.112;-5.563;3.228
8.9.1994;1.112;-5.562;3.22
9.9.1994;1.111;-5.561;3.208
10.9.1994;1.11;-5.559;3.2
11.9.1994;1.109;-5.558;3.192
12.9.1994;1.108;-5.556;3.178
13.9.1994;1.107;-5.555;3.164
14.9.1994;1.106;-5.553;3.159
15.9.1994;1.105;-5.55;3.153
16.9.1994;1.104;-5.549;3.143
17.9.1994;1.103;-5.547;3.129
18.9.1994;1.103;-5.545;3.118
19.9.1994;1.102;-5.543;3.103
20.9.1994;1.1;-5.542;3.092
21.9.1994;1.1;-5.541;3.083
22.9.1994;1.099;-5.539;3.072
23.9.1994;1.098;-5.536;3.06
24.9.1994;1.097;-5.534;3.049
25.9.1994;1.097;-5.532;3.036
26.9.1994;1.095;-5.53;3.025
27.9.1994;1.094;-5.527;3.014
28.9.1994;1.093;-5.524;3.002
29.9.1994;1.093;-5.521;2.994
30.9.1994;1.092;-5.519;2.98
1.10.1994;1.091;-5.518;2.971
2.10.1994;1.09;-5.516;2.965
3.10.1994;1.089;-5.515;2.956
4.10.1994;1.089;-5.514;2.948
5.10.1994;1.088;-5.512;2.942
6.10.1994;1.087;-5.51;2.936
7.10.1994;1.085;-5.507;2.927
8.10.1994;1.084;-5.505;2.917
9.10.1994;1.083;-5.504;2.91
10.10.1994;1.082;-5.503;2.905
11.10.1994;1.081;-5.501;2.894
12.10.1994;1.081;-5.5;2.882
13.10.1994;1.079;-5.499;2.875
14.10.1994;1.078;-5.497;2.87
15.10.1994;1.077;-5.496;2.865
16.10.1994;1.076;-5.494;2.854
17.10.1994;1.074;-5.493;2.844
18.10.1994;1.073;-5.491;2.834
19.10.1994;1.072;-5.488;2.824
20.10.1994;1.071;-5.486;2.816
21.10.1994;1.07;-5.485;2.805
22.10.1994;1.069;-5.483;2.796
23.10.1994;1.068;-5.48;2.786
24.10.1994;1.067;-5.478;2.772
25.10.1994;1.066;-5.477;2.764
26.10.1994;1.065;-5.476;2.754
27.10.1994;1.064;-5.474;2.744
28.10.1994;1.063;-5.472;2.737
29.10.1994;1.063;-5.471;2.727
30.10.1994;1.062;-5.469;2.714
31.10.1994;1.061;-5.468;2.7
1.11.1994;1.06;-5.467;2.686
2.11.1994;1.058;-5.465;2.681
3.11.1994;1.058;-5.462;2.668
4.11.1994;1.056;-5.46;2.661
5.11.1994;1.055;-5.458;2.649
6.11.1994;1.054;-5.456;2.643
7.11.1994;1.053;-5.454;2.632
8.11.1994;1.053;-5.452;2.621
9.11.1994;1.052;-5.45;2.609
10.11.1994;1.051;-5.449;2.604
11.11.1994;1.049;-5.448;2.591
12.11.1994;1.048;-5.447;2.585
13.11.1994;1.047;-5.446;2.57
14.11.1994;1.046;-5.444;2.558
15.11.1994;1.045;-5.443;2.547
16.11.1994;1.044;-5.441;2.536
17.11.1994;1.044;-5.439;2.525
18.11.1994;1.043;-5.437;2.518
19.11.1994;1.042;-5.434;2.511
20.11.1994;1.04;-5.433;2.497
21.11.1994;1.039;-5.431;2.491
22.11.1994;1.038;-5.43;2.481
23.11.1994;1.037;-5.427;2.469
24.11.1994;1.036;-5.425;2.458
25.11.1994;1.034;-5.422;2.453
26.11.1994;1.033;-5.42;2.444
27.11.1994;1.032;-5.418;2.43
28.11.1994;1.031;-5.417;2.421
29.11.1994;1.03;-5.415;2.409
30.11.1994;1.029;-5.414;2.401
1.12.1994;1.028;-5.412;2.391
2.12.1994;1.027;-5.411;2.38
3.12.1994;1.026;-5.408;2.374
4.12.1994;1.025;-5.407;2.359
5.12.1994;1.024;-5.404;2.347
6.12.1994;1.023;-5.403;2.332
7.12.1994;1.021;-5.402;2.317
8.12.1994;1.02;-5.4;2.308
9.12.1994;1.019;-5.398;2.301
10.12.1994;1.018;-5.396;2.288
11.12.1994;1.017;-5.393;2.283
12.12.1994;1.015;-5.392;2.269
13.12.1994;1.014;-5.389;2.26
14.12.1994;1.013;-5.387;2.246
15.12.1994;1.012;-5.386;2.234
16.12.1994;1.011;-5.385;2.223
17.12.1994;1.011;-5.383;2.217
18.12.1994;1.01;-5.382;2.208
19.12.1994;1.009;-5.38;2.195
20.12.1994;1.008;-5.378;2.183
21.12.1994;1.007;-5.378;2.172
22.12.1994;1.006;-5.375;2.165
23.12.1994;1.005;-5.373;2.157
24.12.1994;1.004;-5.371;2.144
25.12.1994;1.003;-5.369;2.137
26.12.1994;1.002;-5.368;2.13
27.12.1994;1.001;-5.366;2.116
28.12.1994;0.999;-5.365;2.109
29.12.1994;0.999;-5.364;2.101
30.12.1994;0.997;-5.361;2.092
31.12.1994;0.997;-5.359;2.078
1.1.1995;0.996;-5.357;2.065
2.1.1995;0.994;-5.355;2.06
3.1.1995;0.993;-5.353;2.047
4.1.1995;0.991;-5.352;2.033
5.1.1995;0.991;-5.351;2.02
6.1.1995;0.99;-5.35;2.007
7.1.1995;0.989;-5.348;1.999
8.1.1995;0.988;-5.346;1.993
9.1.1995;0.987;-5.344;1.983
10.1.1995;0.986;-5.342;1.971
11.1.1995;0.985;-5.34;1.965
12.1.1995;0.984;-5.338;1.955
13.1.1995;0.983;-5.337;1.948
14.1.1995;0.981;-5.334;1.94
15.1.1995;0.98;-5.332;1.926
16.1.1995;0.979;-5.33;1.918
17.1.1995;0.978;-5.329;1.906
18.1.1995;0.977;-5.327;1.9
19.1.1995;0.976;-5.326;1.885
20.1.1995;0.975;-5.323;1.872
21.1.1995;0.974;-5.321;1.858
22.1.1995;0.972;-5.319;1.846
23.1.1995;0.971;-5.316;1.838
24.1.1995;0.971;-5.315;1.824
25.1.1995;0.969;-5.314;1.81
26.1.1995;0.969;-5.313;1.799
27.1.1995;0.967;-5.312;1.785
28.1.1995;0.967;-5.31;1.773
29.1.1995;0.966;-5.308;1.767
30.1.1995;0.965;-5.307;1.761
31.1.1995;0.964;-5.305;1.747
1.2.1995;0.963;-5.304;1.734
2.2.1995;0.963;-5.302;1.725
3.2.1995;0.962;-5.301;1.714
4.2.1995;0.961;-5.298;1.705
5.2.1995;0.96;-5.296;1.69
6.2.1995;0.959;-5.294;1.677
7.2.1995;0.957;-5.293;1.662
8.2.1995;0.956;-5.291;1.656
9.2.1995;0.956;-5.29;1.644
10.2.1995;0.955;-5.288;1.638
11.2.1995;0.954;-5.285;1.631
12.2.1995;0.954;-5.284;1.625
13.2.1995;0.953;-5.281;1.615
14.2.1995;0.952;-5.279;1.601
15.2.1995;0.951;-5.277;1.589
16.2.1995;0.95;-5.276;1.578
17.2.1995;0.948;-5.274;1.57
18.2.1995;0.947;-5.272;1.562
19.2.1995;0.946;-5.271;1.556
20.2.1995;0.945;-5.269;1.546
21.2.1995;0.944;-5.268;1.539
22.2.1995;0.943;-5.266;1.526
23.2.1995;0.942;-5.264;1.519
24.2.1995;0.941;-5.263;1.505
25.2.1995;0.941;-5.262;1.497
26.2.1995;0.94;-5.26;1.485
27.2.1995;0.939;-5.258;1.476
28.2.1995;0.938;-5.257;1.463
1.3.1995;0.937;-5.255;1.455
2.3.1995;0.936;-5.254;1.447
3.3.1995;0.935;-5.253;1.436
4.3.1995;0.934;-5.251;1.427
5.3.1995;0.933;-5.25;1.421
6.3.1995;0.932;-5.248;1.412
7.3.1995;0.931;-5.247;1.4
8.3.1995;0.93;-5.245;1.394
9.3.1995;0.929;-5.243;1.388
10.3.1995;0.928;-5.241;1.38
11.3.1995;0.926;-5.239;1.372
12.3.1995;0.925;-5.237;1.366
13.3.1995;0.924;-5.235;1.355
14.3.1995;0.923;-5.233;1.343
15.3.1995;0.922;-5.232;1.334
16.3.1995;0.921;-5.23;1.32
17.3.1995;0.921;-5.228;1.308
18.3.1995;0.92;-5.226;1.296
19.3.1995;0.919;-5.224;1.283
20.3.1995;0.917;-5.222;1.275
21.3.1995;0.916;-5.22;1.262
22.3.1995;0.915;-5.219;1.254
23.3.1995;0.915;-5.217;1.241
24.3.1995;0.914;-5.216;1.226
25.3.1995;0.913;-5.214;1.22
26.3.1995;0.912;-5.213;1.214
27.3.1995;0.911;-5.212;1.205
28.3.1995;0.91;-5.21;1.196
29.3.1995;0.909;-5.209;1.191
30.3.1995;0.908;-5.207;1.183
31.3.1995;0.907;-5.206;1.168
1.4.1995;0.905;-5.205;1.162
2.4.1995;0.905;-5.202;1.148
3.4.1995;0.903;-5.201;1.142
4.4.1995;0.903;-5.199;1.135
5.4.1995;0.902;-5.198;1.124
6.4.1995;0.901;-5.195;1.117
7.4.1995;0.9;-5.194;1.106
8.4.1995;0.898;-5.193;1.097
9.4.1995;0.898;-5.191;1.09
10.4.1995;0.897;-5.19;1.085
11.4.1995;0.896;-5.187;1.076
12.4.1995;0.895;-5.185;1.063
13.4.1995;0.895;-5.183;1.049
14.4.1995;0.893;-5.181;1.039
15.4.1995;0.892;-5.18;1.03
16.4.1995;0.892;-5.178;1.018
17.4.1995;0.891;-5.176;1.01
18.4.1995;0.89;-5.174;0.999
19.4.1995;0.889;-5.173;0.986
20.4.1995;0.888;-5.171;0.973
21.4.1995;0.887;-5.169;0.96
22.4.1995;0.886;-5.168;0.947
23.4.1995;0.884;-5.166;0.934
24.4.1995;0.884;-5.164;0.924
25.4.1995;0.883;-5.163;0.916
26.4.1995;0.882;-5.161;0.906
27.4.1995;0.881;-5.159;0.899
28.4.1995;0.88;-5.158;0.889
29.4.1995;0.879;-5.156;0.876
30.4.1995;0.878;-5.155;0.87
1.5.1995;0.877;-5.153;0.857
2.5.1995;0.876;-5.15;0.842
3.5.1995;0.875;-5.15;0.827
4.5.1995;0.874;-5.148;0.813
5.5.1995;0.873;-5.146;0.803
6.5.1995;0.872;-5.144;0.798
7.5.1995;0.871;-5.143;0.792
8.5.1995;0.869;-5.142;0.78
9.5.1995;0.869;-5.141;0.769
10.5.1995;0.868;-5.14;0.762
11.5.1995;0.867;-5.138;0.756
12.5.1995;0.866;-5.137;0.747
13.5.1995;0.866;-5.136;0.738
14.5.1995;0.865;-5.134;0.726
15.5.1995;0.864;-5.133;0.718
16.5.1995;0.862;-5.132;0.707
17.5.1995;0.861;-5.131;0.701
18.5.1995;0.86;-5.13;0.686
19.5.1995;0.86;-5.129;0.677
20.5.1995;0.858;-5.128;0.664
21.5.1995;0.857;-5.127;0.649
22.5.1995;0.856;-5.125;0.638
23.5.1995;0.855;-5.124;0.625
24.5.1995;0.854;-5.123;0.611
25.5.1995;0.853;-5.122;0.601
26.5.1995;0.852;-5.12;0.591
27.5.1995;0.851;-5.118;0.578
28.5.1995;0.85;-5.117;0.569
29.5.1995;0.849;-5.115;0.562
30.5.1995;0.848;-5.114;0.553
31.5.1995;0.847;-5.113;0.547
1.6.1995;0.846;-5.111;0.537
2.6.1995;0.844;-5.109;0.53
3.6.1995;0.844;-5.108;0.524
4.6.1995;0.842;-5.106;0.51
5.6.1995;0.841;-5.104;0.502
6.6.1995;0.839;-5.102;0.488
7.6.1995;0.839;-5.101;0.475
8.6.1995;0.838;-5.1;0.462
9.6.1995;0.837;-5.098;0.453
10.6.1995;0.837;-5.096;0.445
11.6.1995;0.836;-5.095;0.438
12.6.1995;0.835;-5.093;0.433
13.6.1995;0.834;-5.091;0.427
14.6.1995;0.833;-5.089;0.416
15.6.1995;0.831;-5.088;0.404
16.6.1995;0.831;-5.086;0.391
17.6.1995;0.83;-5.084;0.385
18.6.1995;0.829;-5.083;0.373
19.6.1995;0.828;-5.081;0.361
20.6.1995;0.827;-5.08;0.35
21.6.1995;0.826;-5.079;0.335
22.6.1995;0.825;-5.076;0.324
23.6.1995;0.824;-5.075;0.317
24.6.1995;0.823;-5.074;0.306
25.6.1995;0.822;-5.072;0.291
26.6.1995;0.821;-5.07;0.279
27.6.1995;0.82;-5.068;0.266
28.6.1995;0.819;-5.066;0.258
29.6.1995;0.818;-5.065;0.244
30.6.1995;0.816;-5.063;0.23
1.7.1995;0.815;-5.061;0.224
2.7.1995;0.815;-5.06;0.213
3.7.1995;0.813;-5.058;0.2
4.7.1995;0.812;-5.056;0.186
5.7.1995;0.811;-5.055;0.179
6.7.1995;0.81;-5.053;0.173
7.7.1995;0.809;-5.051;0.166
8.7.1995;0.808;-5.049;0.16
9.7.1995;0.807;-5.047;0.152
10.7.1995;0.806;-5.046;0.142
11.7.1995;0.805;-5.045;0.133
12.7.1995;0.804;-5.043;0.119
13.7.1995;0.803;-5.042;0.109
14.7.1995;0.802;-5.04;0.094
15.7.1995;0.801;-5.038;0.086
16.7.1995;0.8;-5.038;0.076
17.7.1995;0.799;-5.035;0.062
18.7.1995;0.798;-5.034;0.057
19.7.1995;0.797;-5.033;0.045
20.7.1995;0.796;-5.031;0.033
21.7.1995;0.794;-5.03;0.022
22.7.1995;0.793;-5.028;0.013
23.7.1995;0.791;-5.027;0.005
