#Atlantis NPP, unit 9
#date;fha;ao;bc
1984-08-20;1.095;-6.157;2.834
1984-08-21;1.094;-6.155;2.821
1984-08-22;1.093;-6.153;2.808
1984-08-23;1.092;-6.151;2.794
1984-08-24;1.092;-6.149;2.785
1984-08-25;1.091;-6.146;2.773
1984-08-26;1.09;-6.144;2.763
1984-08-27;1.088;-6.143;2.755
1984-08-28;1.088;-6.141;2.741
1984-08-29;1.087;-6.139;2.735
1984-08-30;1.086;-6.137;2.726
1984-08-31;1.085;-6.136;2.713
1984-09-01;1.084;-6.135;2.699
1984-09-02;1.083;-6.133;2.691
1984-09-03;1.082;-6.132;2.685
1984-09-04;1.08;-6.131;2.676
1984-09-05;1.079;-6.13;2.669
1984-09-06;1.078;-6.128;2.654
1984-09-07;1.077;-6.126;2.645
1984-09-08;1.075;-6.124;2.635
1984-09-09;1.075;-6.122;2.626
1984-09-10;1.073;-6.12;2.62
1984-09-11;1.073;-6.118;2.613
1984-09-12;1.072;-6.116;2.599
1984-09-13;1.071;-6.115;2.587
1984-09-14;1.069;-6.113;2.577
1984-09-15;1.068;-6.112;2.568
1984-09-16;1.067;-6.111;2.56
1984-09-17;1.066;-6.11;2.545
1984-09-18;1.065;-6.107;2.539
1984-09-19;1.064;-6.106;2.528
1984-09-20;1.063;-6.105;2.517
1984-09-21;1.062;-6.103;2.507
1984-09-22;1.061;-6.101;2.494
1984-09-23;1.06;-6.1;2.486
1984-09-24;1.059;-6.099;2.473
1984-09-25;1.058;-6.097;2.467
1984-09-26;1.057;-6.096;2.453
1984-09-27;1.056;-6.094;2.447
1984-09-28;1.055;-6.093;2.437
1984-09-29;1.054;-6.09;2.426
1984-09-30;1.053;-6.088;2.415
1984-10-01;1.052;-6.087;2.403
1984-10-02;1.051;-6.085;2.397
1984-10-03;1.049;-6.083;2.384
1984-10-04;1.048;-6.082;2.377
1984-10-05;1.047;-6.079;2.363
1984-10-06;1.047;-6.078;2.354
1984-10-07;1.045;-6.075;2.341
1984-10-08;1.045;-6.073;2.329
1984-10-09;1.043;-6.071;2.318
1984-10-10;1.043;-6.071;2.307
1984-10-11;1.042;-6.069;2.292
1984-10-12;1.041;-6.067;2.28
1984-10-13;1.04;-6.065;2.272
1984-10-14;1.039;-6.064;2.261
1984-10-15;1.038;-6.062;2.248
1984-10-16;1.037;-6.061;2.24
1984-10-17;1.036;-6.059;2.227
1984-10-18;1.034;-6.058;2.216
1984-10-19;1.034;-6.056;2.207
1984-10-20;1.033;-6.054;2.193
1984-10-21;1.032;-6.052;2.181
1984-10-22;1.031;-6.051;2.169
1984-10-23;1.03;-6.049;2.161
1984-10-24;1.029;-6.047;2.153
1984-10-25;1.027;-6.045;2.139
1984-10-26;1.027;-6.043;2.125
1984-10-27;1.026;-6.042;2.118
1984-10-28;1.025;-6.04;2.11
1984-10-29;1.024;-6.039;2.1
1984-10-30;1.023;-6.038;2.095
1984-10-31;1.023;-6.037;2.088
1984-11-01;1.021;-6.035;2.076
1984-11-02;1.02;-6.034;2.068
1984-11-03;1.019;-6.032;2.054
1984-11-04;1.018;-6.03;2.044
1984-11-05;1.017;-6.028;2.032
1984-11-06;1.016;-6.027;2.017
1984-11-07;1.014;-6.026;2.006
1984-11-08;1.013;-6.025;2.0
1984-11-09;1.012;-6.024;1.985
1984-11-10;1.01;-6.023;1.977
1984-11-11;1.009;-6.021;1.97
1984-11-12;1.008;-6.02;1.958
1984-11-13;1.007;-6.019;1.949
1984-11-14;1.006;-6.016;1.938
1984-11-15;1.005;-6.015;1.933
1984-11-16;1.004;-6.013;1.925
1984-11-17;1.003;-6.012;1.914
1984-11-18;1.002;-6.01;1.905
1984-11-19;1.001;-6.01;1.898
1984-11-20;0.999;-6.008;1.893
1984-11-21;0.999;-6.006;1.878
1984-11-22;0.998;-6.005;1.872
1984-11-23;0.997;-6.004;1.858
1984-11-24;0.996;-6.003;1.845
1984-11-25;0.995;-6.001;1.832
1984-11-26;0.993;-6.0;1.819
1984-11-27;0.992;-5.999;1.811
1984-11-28;0.992;-5.998;1.799
1984-11-29;0.991;-5.995;1.784
1984-11-30;0.99;-5.994;1.776
1984-12-01;0.989;-5.992;1.762
1984-12-02;0.988;-5.99;1.756
1984-12-03;0.988;-5.988;1.745
1984-12-04;0.986;-5.986;1.734
1984-12-05;0.985;-5.985;1.72
1984-12-06;0.984;-5.983;1.713
1984-12-07;0.982;-5.981;1.705
1984-12-08;0.982;-5.979;1.691
1984-12-09;0.981;-5.978;1.682
1984-12-10;0.98;-5.977;1.677
1984-12-11;0.979;-5.976;1.666
1984-12-12;0.977;-5.975;1.659
1984-12-13;0.976;-5.974;1.651
1984-12-14;0.975;-5.973;1.645
1984-12-15;0.974;-5.972;1.63
1984-12-16;0.973;-5.971;1.618
1984-12-17;0.972;-5.969;1.604
1984-12-18;0.971;-5.967;1.589
1984-12-19;0.971;-5.966;1.577
1984-12-20;0.97;-5.965;1.563
1984-12-21;0.969;-5.963;1.551
1984-12-22;0.968;-5.962;1.539
1984-12-23;0.967;-5.961;1.533
1984-12-24;0.966;-5.959;1.52
1984-12-25;0.965;-5.957;1.506
1984-12-26;0.964;-5.957;1.495
1984-12-27;0.963;-5.955;1.49
1984-12-28;0.962;-5.954;1.481
1984-12-29;0.961;-5.953;1.47
1984-12-30;0.96;-5.951;1.456
1984-12-31;0.958;-5.95;1.446
1985-01-01;0.957;-5.948;1.44
1985-01-02;0.956;-5.946;1.426
1985-01-03;0.955;-5.945;1.414
1985-01-04;0.954;-5.943;1.408
1985-01-05;0.953;-5.941;1.403
1985-01-06;0.952;-5.94;1.395
1985-01-07;0.951;-5.939;1.389
1985-01-08;0.95;-5.938;1.383
1985-01-09;0.95;-5.937;1.374
1985-01-10;0.949;-5.936;1.362
1985-01-11;0.948;-5.933;1.35
1985-01-12;0.946;-5.932;1.339
1985-01-13;0.946;-5.93;1.33
1985-01-14;0.945;-5.929;1.325
1985-01-15;0.943;-5.928;1.311
1985-01-16;0.942;-5.927;1.301
1985-01-17;0.941;-5.924;1.295
1985-01-18;0.94;-5.922;1.283
1985-01-19;0.94;-5.921;1.27
1985-01-20;0.939;-5.92;1.261
1985-01-21;0.937;-5.919;1.247
1985-01-22;0.937;-5.918;1.241
1985-01-23;0.936;-5.916;1.234
1985-01-24;0.935;-5.914;1.221
1985-01-25;0.934;-5.913;1.214
1985-01-26;0.933;-5.911;1.206
1985-01-27;0.932;-5.91;1.197
1985-01-28;0.931;-5.908;1.186
1985-01-29;0.93;-5.907;1.176
1985-01-30;0.929;-5.906;1.163
1985-01-31;0.928;-5.905;1.152
1985-02-01;0.927;-5.903;1.145
1985-02-02;0.926;-5.901;1.134
1985-02-03;0.924;-5.899;1.124
1985-02-04;0.923;-5.898;1.115
1985-02-05;0.922;-5.897;1.11
1985-02-06;0.921;-5.896;1.104
1985-02-07;0.92;-5.894;1.096
1985-02-08;0.919;-5.892;1.087
1985-02-09;0.918;-5.891;1.082
1985-02-10;0.917;-5.888;1.069
1985-02-11;0.917;-5.887;1.062
1985-02-12;0.916;-5.886;1.051
1985-02-13;0.915;-5.885;1.036
1985-02-14;0.914;-5.883;1.023
1985-02-15;0.914;-5.882;1.013
1985-02-16;0.913;-5.881;1.005
1985-02-17;0.911;-5.88;0.991
1985-02-18;0.91;-5.879;0.977
1985-02-19;0.91;-5.878;0.965
1985-02-20;0.908;-5.876;0.952
1985-02-21;0.907;-5.874;0.942
1985-02-22;0.906;-5.873;0.931
1985-02-23;0.906;-5.872;0.923
1985-02-24;0.905;-5.871;0.912
1985-02-25;0.904;-5.87;0.9
1985-02-26;0.903;-5.869;0.886
1985-02-27;0.902;-5.868;0.878
1985-02-28;0.901;-5.866;0.869
1985-03-01;0.9;-5.865;0.858
1985-03-02;0.899;-5.863;0.853
1985-03-03;0.898;-5.862;0.839
1985-03-04;0.897;-5.86;0.832
1985-03-05;0.896;-5.858;0.822
1985-03-06;0.895;-5.857;0.811
1985-03-07;0.895;-5.856;0.798
1985-03-08;0.894;-5.855;0.788
1985-03-09;0.893;-5.853;0.779
1985-03-10;0.892;-5.851;0.771
1985-03-11;0.89;-5.85;0.76
1985-03-12;0.889;-5.849;0.751
1985-03-13;0.889;-5.847;0.74
1985-03-14;0.888;-5.846;0.729
1985-03-15;0.886;-5.843;0.722
1985-03-16;0.885;-5.842;0.713
1985-03-17;0.884;-5.84;0.708
1985-03-18;0.883;-5.839;0.695
1985-03-19;0.882;-5.837;0.689
1985-03-20;0.881;-5.836;0.683
1985-03-21;0.88;-5.835;0.677
1985-03-22;0.88;-5.833;0.662
1985-03-23;0.879;-5.832;0.656
1985-03-24;0.878;-5.831;0.65
1985-03-25;0.877;-5.829;0.643
1985-03-26;0.875;-5.827;0.629
1985-03-27;0.874;-5.826;0.615
1985-03-28;0.873;-5.825;0.606
1985-03-29;0.872;-5.823;0.6
1985-03-30;0.871;-5.821;0.591
1985-03-31;0.87;-5.82;0.581
1985-04-01;0.869;-5.818;0.568
1985-04-02;0.868;-5.817;0.553
1985-04-03;0.867;-5.815;0.54
1985-04-04;0.867;-5.813;0.527
1985-04-05;0.866;-5.812;0.519
1985-04-06;0.864;-5.811;0.509
1985-04-07;0.863;-5.809;0.495
1985-04-08;0.862;-5.808;0.489
1985-04-09;0.862;-5.806;0.475
1985-04-10;0.861;-5.805;0.461
1985-04-11;0.86;-5.803;0.448
1985-04-12;0.859;-5.802;0.442
1985-04-13;0.858;-5.8;0.436
1985-04-14;0.857;-5.798;0.429
1985-04-15;0.856;-5.797;0.419
1985-04-16;0.855;-5.795;0.413
1985-04-17;0.854;-5.794;0.404
1985-04-18;0.853;-5.793;0.389
1985-04-19;0.852;-5.792;0.379
1985-04-20;0.851;-5.792;0.373
1985-04-21;0.85;-5.791;0.361
1985-04-22;0.849;-5.789;0.348
1985-04-23;0.848;-5.788;0.334
1985-04-24;0.847;-5.786;0.323
1985-04-25;0.845;-5.785;0.309
1985-04-26;0.844;-5.783;0.302
1985-04-27;0.843;-5.781;0.296
1985-04-28;0.842;-5.779;0.282
1985-04-29;0.841;-5.778;0.271
1985-04-30;0.84;-5.776;0.263
1985-05-01;0.84;-5.775;0.249
1985-05-02;0.838;-5.774;0.237
1985-05-03;0.838;-5.773;0.23
1985-05-04;0.836;-5.771;0.22
1985-05-05;0.836;-5.77;0.209
1985-05-06;0.834;-5.769;0.196
1985-05-07;0.834;-5.768;0.183
1985-05-08;0.832;-5.768;0.177
1985-05-09;0.831;-5.766;0.167
1985-05-10;0.831;-5.765;0.154
1985-05-11;0.83;-5.764;0.141
1985-05-12;0.828;-5.763;0.126
1985-05-13;0.828;-5.762;0.12
1985-05-14;0.826;-5.761;0.113
1985-05-15;0.826;-5.759;0.1
1985-05-16;0.825;-5.757;0.088
1985-05-17;0.823;-5.756;0.076
1985-05-18;0.823;-5.754;0.068
1985-05-19;0.822;-5.753;0.054
1985-05-20;0.821;-5.752;0.039
1985-05-21;0.819;-5.75;0.026
1985-05-22;0.819;-5.749;0.019
1985-05-23;0.817;-5.748;0.008
