#Disneyland NPP, unit 10
#date;fha;ao;bc
01/22/1990;1.361;-6.691;4.724
01/23/1990;1.36;-6.688;4.714
01/24/1990;1.359;-6.685;4.704
01/25/1990;1.358;-6.683;4.694
01/26/1990;1.356;-6.68;4.687
01/27/1990;1.355;-6.678;4.68
01/28/1990;1.354;-6.676;4.674
01/29/1990;1.354;-6.674;4.668
01/30/1990;1.353;-6.671;4.655
01/31/1990;1.352;-6.67;4.65
02/01/1990;1.351;-6.667;4.637
02/02/1990;1.35;-6.665;4.622
02/03/1990;1.349;-6.663;4.616
02/04/1990;1.347;-6.662;4.608
02/05/1990;1.346;-6.659;4.602
02/06/1990;1.345;-6.655;4.596
02/07/1990;1.344;-6.653;4.59
02/08/1990;1.344;-6.651;4.582
02/09/1990;1.343;-6.65;4.575
02/10/1990;1.342;-6.647;4.561
02/11/1990;1.341;-6.644;4.554
02/12/1990;1.34;-6.641;4.545
02/13/1990;1.339;-6.639;4.531
02/14/1990;1.338;-6.637;4.521
02/15/1990;1.337;-6.635;4.512
02/16/1990;1.336;-6.633;4.498
02/17/1990;1.336;-6.632;4.491
02/18/1990;1.335;-6.629;4.482
02/19/1990;1.334;-6.627;4.47
02/20/1990;1.332;-6.625;4.463
02/21/1990;1.331;-6.624;4.45
02/22/1990;1.33;-6.622;4.435
02/23/1990;1.329;-6.62;4.422
02/24/1990;1.328;-6.617;4.413
02/25/1990;1.326;-6.614;4.403
02/26/1990;1.326;-6.613;4.395
02/27/1990;1.325;-6.611;4.382
02/28/1990;1.324;-6.609;4.377
03/01/1990;1.323;-6.607;4.367
03/02/1990;1.322;-6.606;4.359
03/03/1990;1.321;-6.603;4.348
03/04/1990;1.319;-6.601;4.342
03/05/1990;1.318;-6.6;4.332
03/06/1990;1.318;-6.598;4.326
03/07/1990;1.316;-6.596;4.316
03/08/1990;1.316;-6.595;4.305
03/09/1990;1.314;-6.593;4.29
03/10/1990;1.314;-6.59;4.285
03/11/1990;1.312;-6.587;4.278
03/12/1990;1.311;-6.586;4.266
03/13/1990;1.31;-6.583;4.257
03/14/1990;1.31;-6.58;4.249
03/15/1990;1.309;-6.578;4.234
03/16/1990;1.307;-6.576;4.227
03/17/1990;1.306;-6.575;4.221
03/18/1990;1.306;-6.572;4.209
03/19/1990;1.305;-6.57;4.199
03/20/1990;1.304;-6.567;4.194
03/21/1990;1.303;-6.564;4.182
03/22/1990;1.303;-6.561;4.176
03/23/1990;1.302;-6.559;4.168
03/24/1990;1.301;-6.558;4.156
03/25/1990;1.299;-6.556;4.15
03/26/1990;1.298;-6.553;4.14
03/27/1990;1.297;-6.55;4.131
03/28/1990;1.296;-6.547;4.121
03/29/1990;1.295;-6.546;4.112
03/30/1990;1.294;-6.544;4.1
03/31/1990;1.293;-6.541;4.087
04/01/1990;1.292;-6.539;4.077
04/02/1990;1.291;-6.537;4.065
04/03/1990;1.291;-6.535;4.056
04/04/1990;1.29;-6.532;4.048
04/05/1990;1.289;-6.53;4.042
04/06/1990;1.288;-6.527;4.034
04/07/1990;1.288;-6.526;4.025
04/08/1990;1.287;-6.523;4.02
04/09/1990;1.285;-6.52;4.014
04/10/1990;1.284;-6.517;4.003
04/11/1990;1.283;-6.516;3.991
04/12/1990;1.282;-6.514;3.984
04/13/1990;1.281;-6.511;3.978
04/14/1990;1.281;-6.509;3.963
04/15/1990;1.28;-6.507;3.958
04/16/1990;1.279;-6.505;3.943
04/17/1990;1.278;-6.502;3.932
04/18/1990;1.277;-6.5;3.924
04/19/1990;1.275;-6.498;3.916
04/20/1990;1.274;-6.495;3.902
04/21/1990;1.273;-6.493;3.897
04/22/1990;1.272;-6.491;3.883
04/23/1990;1.271;-6.489;3.877
04/24/1990;1.269;-6.487;3.867
04/25/1990;1.269;-6.484;3.853
04/26/1990;1.268;-6.482;3.846
04/27/1990;1.267;-6.48;3.831
04/28/1990;1.267;-6.478;3.824
04/29/1990;1.266;-6.476;3.812
04/30/1990;1.265;-6.475;3.804
05/01/1990;1.264;-6.472;3.792
05/02/1990;1.263;-6.471;3.783
05/03/1990;1.262;-6.469;3.77
05/04/1990;1.261;-6.467;3.762
05/05/1990;1.26;-6.465;3.756
05/06/1990;1.259;-6.464;3.747
05/07/1990;1.258;-6.463;3.736
05/08/1990;1.256;-6.46;3.726
05/09/1990;1.256;-6.458;3.712
05/10/1990;1.255;-6.456;3.698
05/11/1990;1.253;-6.455;3.688
05/12/1990;1.252;-6.453;3.683
05/13/1990;1.251;-6.45;3.676
05/14/1990;1.25;-6.448;3.662
05/15/1990;1.249;-6.446;3.656
05/16/1990;1.248;-6.444;3.641
05/17/1990;1.247;-6.442;3.627
05/18/1990;1.245;-6.439;3.619
05/19/1990;1.244;-6.438;3.606
05/20/1990;1.243;-6.435;3.596
05/21/1990;1.242;-6.434;3.583
05/22/1990;1.241;-6.432;3.571
05/23/1990;1.24;-6.429;3.563
05/24/1990;1.24;-6.428;3.557
05/25/1990;1.238;-6.425;3.547
05/26/1990;1.237;-6.423;3.534
05/27/1990;1.236;-6.42;3.521
05/28/1990;1.235;-6.418;3.513
05/29/1990;1.234;-6.415;3.501
05/30/1990;1.233;-6.414;3.494
05/31/1990;1.231;-6.413;3.486
06/01/1990;1.231;-6.411;3.476
06/02/1990;1.23;-6.41;3.467
06/03/1990;1.229;-6.408;3.46
06/04/1990;1.228;-6.405;3.454
06/05/1990;1.227;-6.404;3.444
06/06/1990;1.226;-6.402;3.439
06/07/1990;1.225;-6.4;3.424
06/08/1990;1.224;-6.398;3.418
06/09/1990;1.223;-6.396;3.41
06/10/1990;1.222;-6.394;3.4
06/11/1990;1.221;-6.392;3.386
06/12/1990;1.219;-6.39;3.377
06/13/1990;1.218;-6.388;3.363
06/14/1990;1.217;-6.387;3.352
06/15/1990;1.216;-6.384;3.344
06/16/1990;1.215;-6.382;3.33
06/17/1990;1.214;-6.38;3.317
06/18/1990;1.213;-6.377;3.309
06/19/1990;1.212;-6.376;3.296
06/20/1990;1.211;-6.373;3.285
06/21/1990;1.21;-6.371;3.273
06/22/1990;1.209;-6.369;3.263
06/23/1990;1.207;-6.367;3.255
06/24/1990;1.206;-6.365;3.249
06/25/1990;1.205;-6.363;3.243
06/26/1990;1.204;-6.361;3.231
06/27/1990;1.203;-6.359;3.217
06/28/1990;1.203;-6.357;3.209
06/29/1990;1.202;-6.356;3.199
06/30/1990;1.201;-6.354;3.188
07/01/1990;1.2;-6.352;3.18
07/02/1990;1.199;-6.349;3.17
07/03/1990;1.198;-6.346;3.16
07/04/1990;1.196;-6.344;3.147
07/05/1990;1.196;-6.343;3.137
07/06/1990;1.195;-6.341;3.131
07/07/1990;1.194;-6.339;3.117
07/08/1990;1.193;-6.337;3.102
07/09/1990;1.192;-6.335;3.089
07/10/1990;1.192;-6.333;3.078
07/11/1990;1.191;-6.331;3.073
07/12/1990;1.19;-6.329;3.061
07/13/1990;1.189;-6.328;3.055
07/14/1990;1.188;-6.325;3.046
07/15/1990;1.187;-6.323;3.037
07/16/1990;1.186;-6.322;3.026
07/17/1990;1.185;-6.321;3.014
07/18/1990;1.184;-6.319;3.006
07/19/1990;1.183;-6.318;2.993
07/20/1990;1.182;-6.317;2.98
07/21/1990;1.181;-6.314;2.974
07/22/1990;1.18;-6.313;2.964
07/23/1990;1.18;-6.311;2.952
07/24/1990;1.179;-6.31;2.945
07/25/1990;1.178;-6.307;2.931
07/26/1990;1.178;-6.305;2.918
07/27/1990;1.177;-6.303;2.913
07/28/1990;1.176;-6.302;2.901
07/29/1990;1.175;-6.3;2.892
07/30/1990;1.173;-6.299;2.884
07/31/1990;1.173;-6.297;2.875
08/01/1990;1.171;-6.296;2.868
08/02/1990;1.17;-6.294;2.857
08/03/1990;1.169;-6.292;2.849
08/04/1990;1.168;-6.29;2.839
08/05/1990;1.167;-6.288;2.828
08/06/1990;1.166;-6.286;2.82
08/07/1990;1.166;-6.284;2.806
08/08/1990;1.165;-6.283;2.792
08/09/1990;1.164;-6.281;2.778
08/10/1990;1.163;-6.28;2.767
08/11/1990;1.162;-6.278;2.76
08/12/1990;1.161;-6.277;2.745
08/13/1990;1.159;-6.276;2.731
08/14/1990;1.158;-6.273;2.717
08/15/1990;1.158;-6.27;2.711
08/16/1990;1.157;-6.269;2.704
08/17/1990;1.156;-6.268;2.696
08/18/1990;1.156;-6.266;2.682
08/19/1990;1.155;-6.264;2.676
08/20/1990;1.154;-6.263;2.661
08/21/1990;1.153;-6.262;2.651
08/22/1990;1.152;-6.259;2.641
08/23/1990;1.151;-6.257;2.631
08/24/1990;1.15;-6.255;2.616
08/25/1990;1.149;-6.253;2.602
08/26/1990;1.149;-6.251;2.597
08/27/1990;1.148;-6.248;2.591
08/28/1990;1.147;-6.246;2.581
08/29/1990;1.146;-6.244;2.57
08/30/1990;1.145;-6.242;2.556
08/31/1990;1.144;-6.239;2.55
09/01/1990;1.143;-6.238;2.541
09/02/1990;1.143;-6.236;2.53
09/03/1990;1.142;-6.235;2.523
09/04/1990;1.141;-6.233;2.516
09/05/1990;1.14;-6.232;2.502
09/06/1990;1.139;-6.23;2.494
09/07/1990;1.138;-6.228;2.48
09/08/1990;1.137;-6.226;2.469
09/09/1990;1.137;-6.224;2.457
09/10/1990;1.136;-6.222;2.447
09/11/1990;1.134;-6.22;2.438
09/12/1990;1.134;-6.218;2.424
09/13/1990;1.133;-6.215;2.413
09/14/1990;1.131;-6.214;2.404
09/15/1990;1.13;-6.213;2.391
09/16/1990;1.13;-6.211;2.379
09/17/1990;1.128;-6.21;2.37
09/18/1990;1.127;-6.209;2.365
09/19/1990;1.127;-6.207;2.355
09/20/1990;1.126;-6.205;2.348
09/21/1990;1.125;-6.204;2.34
09/22/1990;1.125;-6.202;2.329
09/23/1990;1.124;-6.199;2.316
09/24/1990;1.123;-6.198;2.309
09/25/1990;1.121;-6.197;2.299
09/26/1990;1.121;-6.195;2.289
09/27/1990;1.12;-6.194;2.281
09/28/1990;1.119;-6.193;2.271
09/29/1990;1.118;-6.191;2.258
09/30/1990;1.117;-6.19;2.245
10/01/1990;1.116;-6.189;2.233
10/02/1990;1.115;-6.186;2.224
10/03/1990;1.115;-6.185;2.212
10/04/1990;1.114;-6.183;2.198
10/05/1990;1.112;-6.181;2.192
10/06/1990;1.111;-6.18;2.18
10/07/1990;1.11;-6.178;2.171
10/08/1990;1.109;-6.176;2.156
10/09/1990;1.109;-6.175;2.145
10/10/1990;1.107;-6.174;2.131
10/11/1990;1.106;-6.173;2.118
10/12/1990;1.106;-6.172;2.103
10/13/1990;1.105;-6.17;2.092
10/14/1990;1.104;-6.167;2.08
10/15/1990;1.103;-6.166;2.071
10/16/1990;1.102;-6.165;2.058
10/17/1990;1.1;-6.163;2.046
10/18/1990;1.1;-6.161;2.032
10/19/1990;1.099;-6.16;2.02
10/20/1990;1.097;-6.158;2.008
10/21/1990;1.097;-6.156;2.001
10/22/1990;1.096;-6.155;1.995
10/23/1990;1.095;-6.152;1.984
10/24/1990;1.093;-6.15;1.972
10/25/1990;1.092;-6.148;1.96
10/26/1990;1.091;-6.146;1.951
10/27/1990;1.09;-6.144;1.945
10/28/1990;1.088;-6.143;1.938
10/29/1990;1.087;-6.141;1.929
10/30/1990;1.087;-6.14;1.915
10/31/1990;1.086;-6.139;1.908
11/01/1990;1.084;-6.138;1.9
11/02/1990;1.083;-6.135;1.892
11/03/1990;1.082;-6.133;1.879
11/04/1990;1.081;-6.131;1.864
11/05/1990;1.081;-6.129;1.857
11/06/1990;1.08;-6.127;1.846
11/07/1990;1.079;-6.124;1.831
11/08/1990;1.078;-6.124;1.826
11/09/1990;1.077;-6.121;1.816
11/10/1990;1.076;-6.119;1.801
11/11/1990;1.075;-6.118;1.792
11/12/1990;1.075;-6.116;1.779
11/13/1990;1.073;-6.115;1.764
11/14/1990;1.073;-6.112;1.756
11/15/1990;1.072;-6.111;1.746
11/16/1990;1.071;-6.109;1.733
11/17/1990;1.07;-6.108;1.726
11/18/1990;1.069;-6.106;1.713
11/19/1990;1.068;-6.104;1.707
11/20/1990;1.067;-6.102;1.693
11/21/1990;1.066;-6.101;1.679
11/22/1990;1.065;-6.099;1.67
11/23/1990;1.064;-6.097;1.664
11/24/1990;1.063;-6.096;1.656
11/25/1990;1.061;-6.094;1.648
11/26/1990;1.061;-6.092;1.638
11/27/1990;1.06;-6.09;1.624
11/28/1990;1.059;-6.089;1.61
11/29/1990;1.058;-6.087;1.601
11/30/1990;1.056;-6.086;1.592
12/01/1990;1.056;-6.084;1.578
12/02/1990;1.055;-6.082;1.572
12/03/1990;1.054;-6.081;1.562
12/04/1990;1.053;-6.079;1.547
12/05/1990;1.052;-6.078;1.534
12/06/1990;1.051;-6.077;1.528
12/07/1990;1.05;-6.075;1.519
12/08/1990;1.049;-6.074;1.51
12/09/1990;1.048;-6.073;1.496
12/10/1990;1.047;-6.071;1.486
12/11/1990;1.045;-6.07;1.476
12/12/1990;1.045;-6.069;1.468
12/13/1990;1.044;-6.067;1.463
12/14/1990;1.043;-6.065;1.452
12/15/1990;1.041;-6.063;1.44
12/16/1990;1.04;-6.062;1.431
12/17/1990;1.039;-6.06;1.417
12/18/1990;1.038;-6.059;1.409
12/19/1990;1.036;-6.058;1.403
12/20/1990;1.035;-6.057;1.39
12/21/1990;1.034;-6.055;1.375
12/22/1990;1.033;-6.053;1.363
12/23/1990;1.032;-6.052;1.355
12/24/1990;1.031;-6.051;1.345
12/25/1990;1.03;-6.05;1.334
12/26/1990;1.029;-6.048;1.319
12/27/1990;1.028;-6.047;1.308
12/28/1990;1.027;-6.045;1.296
12/29/1990;1.027;-6.043;1.282
12/30/1990;1.026;-6.042;1.273
12/31/1990;1.025;-6.041;1.262
01/01/1991;1.024;-6.04;1.247
01/02/1991;1.023;-6.038;1.242
01/03/1991;1.022;-6.036;1.234
01/04/1991;1.02;-6.034;1.222
01/05/1991;1.02;-6.033;1.216
01/06/1991;1.019;-6.032;1.205
01/07/1991;1.018;-6.03;1.19
01/08/1991;1.017;-6.028;1.179
01/09/1991;1.016;-6.026;1.168
01/10/1991;1.015;-6.024;1.154
01/11/1991;1.013;-6.022;1.143
01/12/1991;1.012;-6.021;1.135
01/13/1991;1.011;-6.018;1.124
01/14/1991;1.01;-6.016;1.112
01/15/1991;1.009;-6.015;1.098
01/16/1991;1.008;-6.013;1.083
01/17/1991;1.007;-6.012;1.078
01/18/1991;1.006;-6.011;1.072
01/19/1991;1.005;-6.009;1.067
01/20/1991;1.004;-6.008;1.054
01/21/1991;1.003;-6.006;1.041
01/22/1991;1.003;-6.005;1.03
01/23/1991;1.001;-6.004;1.019
01/24/1991;1.0;-6.002;1.01
01/25/1991;0.999;-6.0;0.998
01/26/1991;0.997;-5.999;0.992
01/27/1991;0.996;-5.998;0.985
01/28/1991;0.995;-5.997;0.971
01/29/1991;0.994;-5.994;0.957
01/30/1991;0.993;-5.992;0.944
01/31/1991;0.992;-5.991;0.934
02/01/1991;0.992;-5.989;0.922
02/02/1991;0.991;-5.988;0.912
02/03/1991;0.989;-5.986;0.903
02/04/1991;0.988;-5.985;0.892
02/05/1991;0.987;-5.984;0.877
02/06/1991;0.986;-5.982;0.871
02/07/1991;0.985;-5.98;0.863
02/08/1991;0.984;-5.979;0.849
02/09/1991;0.983;-5.978;0.844
02/10/1991;0.982;-5.977;0.83
02/11/1991;0.98;-5.976;0.816
02/12/1991;0.979;-5.974;0.801
02/13/1991;0.978;-5.972;0.788
02/14/1991;0.978;-5.971;0.782
02/15/1991;0.977;-5.969;0.767
02/16/1991;0.976;-5.967;0.752
02/17/1991;0.975;-5.966;0.744
02/18/1991;0.973;-5.964;0.734
02/19/1991;0.973;-5.963;0.728
02/20/1991;0.972;-5.961;0.72
02/21/1991;0.971;-5.96;0.706
02/22/1991;0.97;-5.959;0.695
02/23/1991;0.969;-5.956;0.684
02/24/1991;0.968;-5.954;0.676
02/25/1991;0.966;-5.952;0.664
02/26/1991;0.966;-5.95;0.654
02/27/1991;0.965;-5.949;0.646
02/28/1991;0.964;-5.948;0.639
03/01/1991;0.963;-5.947;0.63
03/02/1991;0.962;-5.946;0.622
03/03/1991;0.961;-5.944;0.617
03/04/1991;0.959;-5.943;0.61
03/05/1991;0.959;-5.941;0.602
03/06/1991;0.958;-5.939;0.593
03/07/1991;0.957;-5.938;0.581
03/08/1991;0.957;-5.936;0.568
03/09/1991;0.956;-5.934;0.559
03/10/1991;0.954;-5.933;0.545
03/11/1991;0.953;-5.931;0.532
03/12/1991;0.952;-5.929;0.517
03/13/1991;0.951;-5.928;0.506
03/14/1991;0.95;-5.927;0.494
03/15/1991;0.949;-5.926;0.482
03/16/1991;0.948;-5.925;0.471
03/17/1991;0.946;-5.922;0.46
03/18/1991;0.945;-5.921;0.454
03/19/1991;0.944;-5.92;0.443
03/20/1991;0.943;-5.919;0.43
03/21/1991;0.942;-5.917;0.424
03/22/1991;0.941;-5.916;0.41
03/23/1991;0.94;-5.913;0.399
03/24/1991;0.939;-5.912;0.39
03/25/1991;0.938;-5.911;0.384
03/26/1991;0.938;-5.909;0.375
03/27/1991;0.937;-5.908;0.361
03/28/1991;0.936;-5.906;0.35
03/29/1991;0.934;-5.905;0.336
03/30/1991;0.934;-5.904;0.325
03/31/1991;0.933;-5.903;0.315
04/01/1991;0.932;-5.902;0.307
04/02/1991;0.932;-5.901;0.3
04/03/1991;0.931;-5.899;0.286
04/04/1991;0.93;-5.898;0.28
04/05/1991;0.929;-5.896;0.274
04/06/1991;0.928;-5.894;0.265
04/07/1991;0.926;-5.893;0.259
04/08/1991;0.926;-5.892;0.247
04/09/1991;0.925;-5.891;0.239
04/10/1991;0.925;-5.889;0.226
04/11/1991;0.924;-5.888;0.215
04/12/1991;0.923;-5.887;0.206
04/13/1991;0.921;-5.885;0.193
04/14/1991;0.92;-5.884;0.186
04/15/1991;0.919;-5.882;0.18
04/16/1991;0.918;-5.881;0.174
04/17/1991;0.917;-5.879;0.165
04/18/1991;0.916;-5.878;0.159
04/19/1991;0.915;-5.876;0.151
04/20/1991;0.914;-5.874;0.143
04/21/1991;0.913;-5.873;0.135
04/22/1991;0.912;-5.872;0.127
04/23/1991;0.911;-5.87;0.114
04/24/1991;0.911;-5.869;0.105
04/25/1991;0.91;-5.867;0.097
04/26/1991;0.909;-5.865;0.085
04/27/1991;0.907;-5.864;0.079
04/28/1991;0.906;-5.862;0.07
04/29/1991;0.904;-5.861;0.064
04/30/1991;0.903;-5.859;0.059
05/01/1991;0.903;-5.858;0.05
05/02/1991;0.901;-5.856;0.041
05/03/1991;0.9;-5.855;0.036
05/04/1991;0.899;-5.854;0.03
05/05/1991;0.898;-5.853;0.018
05/06/1991;0.896;-5.851;0.011
05/07/1991;0.895;-5.849;0.005
