#Disneyland NPP, unit 2
#date;fha;ao;bc
11/14/1997;1.282;-5.199;5.048
11/15/1997;1.281;-5.196;5.035
11/16/1997;1.28;-5.192;5.028
11/17/1997;1.279;-5.19;5.021
11/18/1997;1.278;-5.188;5.011
11/19/1997;1.277;-5.187;4.997
11/20/1997;1.276;-5.184;4.992
11/21/1997;1.274;-5.183;4.98
11/22/1997;1.273;-5.181;4.972
11/23/1997;1.273;-5.179;4.964
11/24/1997;1.271;-5.176;4.959
11/25/1997;1.27;-5.174;4.954
11/26/1997;1.269;-5.17;4.94
11/27/1997;1.269;-5.168;4.93
11/28/1997;1.267;-5.166;4.921
11/29/1997;1.266;-5.165;4.913
11/30/1997;1.265;-5.163;4.904
12/01/1997;1.263;-5.16;4.894
12/02/1997;1.262;-5.158;4.882
12/03/1997;1.262;-5.155;4.868
12/04/1997;1.26;-5.154;4.854
12/05/1997;1.259;-5.151;4.839
12/06/1997;1.259;-5.149;4.833
12/07/1997;1.258;-5.148;4.821
12/08/1997;1.257;-5.146;4.812
12/09/1997;1.257;-5.143;4.804
12/10/1997;1.255;-5.141;4.79
12/11/1997;1.254;-5.138;4.781
12/12/1997;1.254;-5.135;4.772
12/13/1997;1.253;-5.133;4.759
12/14/1997;1.251;-5.131;4.751
12/15/1997;1.25;-5.128;4.744
12/16/1997;1.25;-5.126;4.735
12/17/1997;1.249;-5.124;4.722
12/18/1997;1.248;-5.122;4.712
12/19/1997;1.247;-5.12;4.703
12/20/1997;1.245;-5.117;4.696
12/21/1997;1.244;-5.115;4.683
12/22/1997;1.243;-5.112;4.678
12/23/1997;1.242;-5.111;4.664
12/24/1997;1.241;-5.108;4.649
12/25/1997;1.24;-5.106;4.643
12/26/1997;1.239;-5.105;4.629
12/27/1997;1.237;-5.103;4.621
12/28/1997;1.237;-5.102;4.614
12/29/1997;1.236;-5.099;4.601
12/30/1997;1.235;-5.096;4.592
12/31/1997;1.234;-5.095;4.587
01/01/1998;1.233;-5.094;4.572
01/02/1998;1.232;-5.092;4.558
01/03/1998;1.231;-5.09;4.546
01/04/1998;1.23;-5.087;4.536
01/05/1998;1.229;-5.086;4.53
01/06/1998;1.228;-5.084;4.517
01/07/1998;1.227;-5.081;4.511
01/08/1998;1.226;-5.08;4.497
01/09/1998;1.224;-5.078;4.488
01/10/1998;1.224;-5.076;4.478
01/11/1998;1.223;-5.074;4.471
01/12/1998;1.222;-5.072;4.465
01/13/1998;1.221;-5.069;4.451
01/14/1998;1.22;-5.066;4.437
01/15/1998;1.219;-5.065;4.43
01/16/1998;1.219;-5.063;4.419
01/17/1998;1.218;-5.062;4.41
01/18/1998;1.217;-5.059;4.399
01/19/1998;1.216;-5.057;4.392
01/20/1998;1.214;-5.054;4.384
01/21/1998;1.213;-5.052;4.371
01/22/1998;1.212;-5.049;4.366
01/23/1998;1.211;-5.047;4.361
01/24/1998;1.21;-5.044;4.347
01/25/1998;1.209;-5.042;4.334
01/26/1998;1.209;-5.039;4.324
01/27/1998;1.208;-5.038;4.314
01/28/1998;1.207;-5.035;4.303
01/29/1998;1.206;-5.033;4.293
01/30/1998;1.204;-5.032;4.283
01/31/1998;1.203;-5.029;4.268
02/01/1998;1.202;-5.027;4.254
02/02/1998;1.201;-5.025;4.24
02/03/1998;1.201;-5.022;4.23
02/04/1998;1.2;-5.021;4.221
02/05/1998;1.199;-5.02;4.213
02/06/1998;1.198;-5.017;4.201
02/07/1998;1.197;-5.015;4.192
02/08/1998;1.196;-5.012;4.183
02/09/1998;1.196;-5.01;4.174
02/10/1998;1.195;-5.008;4.164
02/11/1998;1.193;-5.007;4.157
02/12/1998;1.193;-5.005;4.151
02/13/1998;1.192;-5.003;4.142
02/14/1998;1.191;-5.002;4.135
02/15/1998;1.19;-5.0;4.129
02/16/1998;1.189;-4.997;4.116
02/17/1998;1.187;-4.995;4.106
02/18/1998;1.186;-4.993;4.095
02/19/1998;1.185;-4.991;4.087
02/20/1998;1.184;-4.989;4.076
02/21/1998;1.183;-4.988;4.068
02/22/1998;1.182;-4.985;4.062
02/23/1998;1.181;-4.984;4.049
02/24/1998;1.18;-4.982;4.035
02/25/1998;1.179;-4.981;4.03
02/26/1998;1.178;-4.979;4.02
02/27/1998;1.176;-4.977;4.015
02/28/1998;1.175;-4.974;4.004
03/01/1998;1.175;-4.973;3.995
03/02/1998;1.173;-4.97;3.985
03/03/1998;1.172;-4.967;3.978
03/04/1998;1.172;-4.966;3.965
03/05/1998;1.171;-4.964;3.955
03/06/1998;1.169;-4.963;3.949
03/07/1998;1.168;-4.961;3.943
03/08/1998;1.168;-4.959;3.936
03/09/1998;1.167;-4.957;3.928
03/10/1998;1.165;-4.955;3.918
03/11/1998;1.164;-4.952;3.91
03/12/1998;1.163;-4.95;3.9
03/13/1998;1.162;-4.948;3.888
03/14/1998;1.161;-4.947;3.879
03/15/1998;1.16;-4.945;3.874
03/16/1998;1.16;-4.942;3.861
03/17/1998;1.159;-4.941;3.851
03/18/1998;1.158;-4.939;3.84
03/19/1998;1.157;-4.938;3.827
03/20/1998;1.156;-4.936;3.815
03/21/1998;1.156;-4.934;3.802
03/22/1998;1.155;-4.933;3.795
03/23/1998;1.154;-4.93;3.786
03/24/1998;1.152;-4.928;3.774
03/25/1998;1.151;-4.927;3.765
03/26/1998;1.15;-4.926;3.752
03/27/1998;1.149;-4.923;3.74
03/28/1998;1.147;-4.921;3.732
03/29/1998;1.146;-4.92;3.717
03/30/1998;1.145;-4.918;3.702
03/31/1998;1.144;-4.915;3.697
04/01/1998;1.143;-4.913;3.685
04/02/1998;1.142;-4.912;3.678
04/03/1998;1.14;-4.91;3.669
04/04/1998;1.14;-4.908;3.663
04/05/1998;1.139;-4.906;3.652
04/06/1998;1.138;-4.905;3.641
04/07/1998;1.137;-4.903;3.635
04/08/1998;1.136;-4.901;3.624
04/09/1998;1.135;-4.898;3.612
04/10/1998;1.134;-4.897;3.6
04/11/1998;1.132;-4.895;3.586
04/12/1998;1.132;-4.893;3.579
04/13/1998;1.131;-4.892;3.565
04/14/1998;1.13;-4.89;3.553
04/15/1998;1.129;-4.888;3.544
04/16/1998;1.128;-4.887;3.535
04/17/1998;1.127;-4.885;3.523
04/18/1998;1.126;-4.883;3.514
04/19/1998;1.124;-4.881;3.507
04/20/1998;1.123;-4.88;3.501
04/21/1998;1.122;-4.878;3.488
04/22/1998;1.121;-4.876;3.475
04/23/1998;1.12;-4.875;3.466
04/24/1998;1.119;-4.873;3.456
04/25/1998;1.118;-4.872;3.444
04/26/1998;1.117;-4.87;3.429
04/27/1998;1.116;-4.868;3.421
04/28/1998;1.115;-4.867;3.415
04/29/1998;1.114;-4.864;3.407
04/30/1998;1.113;-4.862;3.4
05/01/1998;1.112;-4.86;3.392
05/02/1998;1.111;-4.859;3.386
05/03/1998;1.109;-4.856;3.38
05/04/1998;1.108;-4.854;3.374
05/05/1998;1.107;-4.852;3.361
05/06/1998;1.105;-4.85;3.351
05/07/1998;1.104;-4.849;3.337
05/08/1998;1.103;-4.847;3.33
05/09/1998;1.102;-4.846;3.323
05/10/1998;1.102;-4.845;3.312
05/11/1998;1.1;-4.843;3.303
05/12/1998;1.099;-4.841;3.297
05/13/1998;1.098;-4.839;3.288
05/14/1998;1.097;-4.837;3.276
05/15/1998;1.096;-4.834;3.261
05/16/1998;1.095;-4.832;3.252
05/17/1998;1.094;-4.83;3.237
05/18/1998;1.092;-4.828;3.227
05/19/1998;1.091;-4.826;3.22
05/20/1998;1.09;-4.825;3.209
05/21/1998;1.089;-4.824;3.197
05/22/1998;1.087;-4.822;3.183
05/23/1998;1.086;-4.821;3.175
05/24/1998;1.085;-4.819;3.166
05/25/1998;1.084;-4.818;3.159
05/26/1998;1.083;-4.817;3.151
05/27/1998;1.082;-4.816;3.139
05/28/1998;1.081;-4.814;3.124
05/29/1998;1.08;-4.812;3.114
05/30/1998;1.078;-4.81;3.105
05/31/1998;1.077;-4.807;3.093
06/01/1998;1.076;-4.806;3.085
06/02/1998;1.075;-4.804;3.08
06/03/1998;1.074;-4.802;3.071
06/04/1998;1.073;-4.8;3.056
06/05/1998;1.072;-4.799;3.048
06/06/1998;1.07;-4.797;3.039
06/07/1998;1.069;-4.796;3.031
06/08/1998;1.069;-4.795;3.026
06/09/1998;1.068;-4.793;3.015
06/10/1998;1.067;-4.791;3.005
06/11/1998;1.066;-4.789;2.994
06/12/1998;1.065;-4.787;2.986
06/13/1998;1.064;-4.786;2.977
06/14/1998;1.063;-4.784;2.965
06/15/1998;1.062;-4.782;2.956
06/16/1998;1.061;-4.78;2.942
06/17/1998;1.059;-4.778;2.929
06/18/1998;1.058;-4.777;2.916
06/19/1998;1.058;-4.775;2.906
06/20/1998;1.057;-4.774;2.899
06/21/1998;1.056;-4.772;2.885
06/22/1998;1.055;-4.771;2.879
06/23/1998;1.054;-4.768;2.864
06/24/1998;1.053;-4.767;2.858
06/25/1998;1.052;-4.765;2.852
06/26/1998;1.051;-4.762;2.844
06/27/1998;1.05;-4.761;2.836
06/28/1998;1.049;-4.759;2.826
06/29/1998;1.048;-4.758;2.819
06/30/1998;1.047;-4.755;2.811
07/01/1998;1.046;-4.754;2.802
07/02/1998;1.045;-4.752;2.795
07/03/1998;1.044;-4.75;2.786
07/04/1998;1.043;-4.748;2.772
07/05/1998;1.042;-4.747;2.761
07/06/1998;1.042;-4.745;2.747
07/07/1998;1.04;-4.743;2.739
07/08/1998;1.039;-4.742;2.733
07/09/1998;1.038;-4.741;2.721
07/10/1998;1.037;-4.739;2.714
07/11/1998;1.036;-4.736;2.707
07/12/1998;1.035;-4.734;2.695
07/13/1998;1.034;-4.733;2.687
07/14/1998;1.033;-4.732;2.677
07/15/1998;1.032;-4.73;2.664
07/16/1998;1.031;-4.728;2.652
07/17/1998;1.029;-4.726;2.647
07/18/1998;1.029;-4.724;2.634
07/19/1998;1.028;-4.722;2.629
07/20/1998;1.026;-4.72;2.618
07/21/1998;1.025;-4.718;2.608
07/22/1998;1.024;-4.715;2.599
07/23/1998;1.023;-4.713;2.587
07/24/1998;1.021;-4.711;2.574
07/25/1998;1.02;-4.709;2.566
07/26/1998;1.019;-4.708;2.555
07/27/1998;1.018;-4.706;2.548
07/28/1998;1.017;-4.704;2.54
07/29/1998;1.016;-4.703;2.525
07/30/1998;1.015;-4.701;2.52
07/31/1998;1.014;-4.7;2.514
08/01/1998;1.013;-4.699;2.506
08/02/1998;1.012;-4.696;2.498
08/03/1998;1.011;-4.694;2.483
08/04/1998;1.01;-4.693;2.478
08/05/1998;1.009;-4.691;2.466
08/06/1998;1.008;-4.69;2.459
08/07/1998;1.007;-4.688;2.446
08/08/1998;1.006;-4.686;2.438
08/09/1998;1.005;-4.683;2.425
08/10/1998;1.004;-4.682;2.414
08/11/1998;1.004;-4.68;2.399
08/12/1998;1.002;-4.679;2.39
08/13/1998;1.001;-4.678;2.377
08/14/1998;1.0;-4.676;2.365
08/15/1998;0.998;-4.673;2.351
08/16/1998;0.998;-4.672;2.346
08/17/1998;0.996;-4.671;2.334
08/18/1998;0.995;-4.669;2.328
08/19/1998;0.994;-4.666;2.316
08/20/1998;0.993;-4.665;2.308
08/21/1998;0.992;-4.664;2.298
08/22/1998;0.991;-4.663;2.283
08/23/1998;0.99;-4.662;2.269
08/24/1998;0.989;-4.66;2.257
08/25/1998;0.988;-4.658;2.242
08/26/1998;0.987;-4.656;2.23
08/27/1998;0.986;-4.654;2.221
08/28/1998;0.985;-4.654;2.216
08/29/1998;0.984;-4.651;2.206
08/30/1998;0.982;-4.649;2.193
08/31/1998;0.982;-4.647;2.186
09/01/1998;0.98;-4.646;2.174
09/02/1998;0.979;-4.644;2.169
09/03/1998;0.978;-4.642;2.155
09/04/1998;0.977;-4.641;2.144
09/05/1998;0.976;-4.64;2.138
09/06/1998;0.975;-4.638;2.129
09/07/1998;0.974;-4.636;2.117
09/08/1998;0.973;-4.635;2.108
09/09/1998;0.972;-4.633;2.099
09/10/1998;0.971;-4.632;2.089
09/11/1998;0.97;-4.631;2.075
09/12/1998;0.97;-4.629;2.067
09/13/1998;0.968;-4.627;2.057
09/14/1998;0.967;-4.626;2.047
09/15/1998;0.967;-4.625;2.04
09/16/1998;0.966;-4.624;2.032
09/17/1998;0.965;-4.622;2.018
09/18/1998;0.964;-4.621;2.01
09/19/1998;0.963;-4.62;1.996
09/20/1998;0.962;-4.618;1.982
09/21/1998;0.961;-4.617;1.972
09/22/1998;0.96;-4.616;1.962
09/23/1998;0.959;-4.614;1.949
09/24/1998;0.958;-4.612;1.944
09/25/1998;0.958;-4.611;1.932
09/26/1998;0.956;-4.61;1.922
09/27/1998;0.956;-4.609;1.907
09/28/1998;0.955;-4.608;1.896
09/29/1998;0.953;-4.606;1.891
09/30/1998;0.952;-4.604;1.879
10/01/1998;0.951;-4.604;1.868
10/02/1998;0.95;-4.602;1.856
10/03/1998;0.949;-4.601;1.842
10/04/1998;0.948;-4.599;1.83
10/05/1998;0.947;-4.598;1.819
10/06/1998;0.947;-4.596;1.808
10/07/1998;0.945;-4.594;1.8
10/08/1998;0.944;-4.593;1.788
10/09/1998;0.943;-4.591;1.782
10/10/1998;0.942;-4.589;1.768
10/11/1998;0.942;-4.587;1.757
10/12/1998;0.941;-4.585;1.743
10/13/1998;0.94;-4.584;1.73
10/14/1998;0.939;-4.582;1.721
10/15/1998;0.938;-4.58;1.712
10/16/1998;0.937;-4.579;1.701
10/17/1998;0.936;-4.578;1.693
10/18/1998;0.934;-4.576;1.681
10/19/1998;0.934;-4.575;1.667
10/20/1998;0.932;-4.572;1.654
10/21/1998;0.932;-4.572;1.643
10/22/1998;0.931;-4.569;1.633
10/23/1998;0.93;-4.568;1.622
10/24/1998;0.929;-4.566;1.613
10/25/1998;0.928;-4.564;1.601
10/26/1998;0.927;-4.563;1.593
10/27/1998;0.926;-4.562;1.587
10/28/1998;0.925;-4.561;1.576
10/29/1998;0.924;-4.559;1.562
10/30/1998;0.923;-4.558;1.548
10/31/1998;0.922;-4.556;1.535
11/01/1998;0.921;-4.555;1.527
11/02/1998;0.919;-4.554;1.522
11/03/1998;0.919;-4.552;1.507
11/04/1998;0.918;-4.551;1.496
11/05/1998;0.917;-4.549;1.484
11/06/1998;0.916;-4.547;1.471
11/07/1998;0.915;-4.546;1.457
11/08/1998;0.914;-4.545;1.449
11/09/1998;0.913;-4.543;1.443
11/10/1998;0.911;-4.541;1.432
11/11/1998;0.911;-4.539;1.417
11/12/1998;0.909;-4.537;1.404
11/13/1998;0.908;-4.536;1.393
11/14/1998;0.907;-4.534;1.382
11/15/1998;0.906;-4.532;1.369
11/16/1998;0.905;-4.53;1.363
11/17/1998;0.905;-4.528;1.352
11/18/1998;0.904;-4.526;1.346
11/19/1998;0.903;-4.525;1.341
11/20/1998;0.902;-4.523;1.326
11/21/1998;0.902;-4.522;1.319
11/22/1998;0.901;-4.52;1.312
11/23/1998;0.9;-4.518;1.298
11/24/1998;0.899;-4.517;1.284
11/25/1998;0.897;-4.516;1.276
11/26/1998;0.896;-4.514;1.271
11/27/1998;0.895;-4.513;1.259
11/28/1998;0.894;-4.512;1.247
11/29/1998;0.893;-4.511;1.239
11/30/1998;0.893;-4.509;1.23
12/01/1998;0.892;-4.508;1.216
12/02/1998;0.891;-4.507;1.209
12/03/1998;0.89;-4.504;1.195
12/04/1998;0.889;-4.503;1.189
12/05/1998;0.888;-4.502;1.18
12/06/1998;0.887;-4.5;1.166
12/07/1998;0.887;-4.499;1.158
12/08/1998;0.885;-4.498;1.148
12/09/1998;0.884;-4.496;1.135
12/10/1998;0.883;-4.494;1.129
12/11/1998;0.882;-4.493;1.117
12/12/1998;0.88;-4.492;1.103
12/13/1998;0.879;-4.49;1.09
12/14/1998;0.878;-4.489;1.076
12/15/1998;0.877;-4.488;1.063
12/16/1998;0.876;-4.486;1.053
12/17/1998;0.876;-4.485;1.041
12/18/1998;0.874;-4.483;1.028
12/19/1998;0.873;-4.482;1.016
12/20/1998;0.872;-4.48;1.01
12/21/1998;0.871;-4.479;1.002
12/22/1998;0.87;-4.478;0.993
12/23/1998;0.869;-4.477;0.981
12/24/1998;0.868;-4.475;0.968
12/25/1998;0.867;-4.473;0.955
12/26/1998;0.866;-4.471;0.947
12/27/1998;0.865;-4.469;0.942
12/28/1998;0.865;-4.468;0.935
12/29/1998;0.864;-4.466;0.923
12/30/1998;0.862;-4.464;0.91
12/31/1998;0.861;-4.463;0.897
01/01/1999;0.86;-4.461;0.887
01/02/1999;0.859;-4.46;0.878
01/03/1999;0.858;-4.459;0.868
01/04/1999;0.857;-4.458;0.862
01/05/1999;0.856;-4.457;0.851
01/06/1999;0.856;-4.456;0.843
01/07/1999;0.855;-4.455;0.829
01/08/1999;0.854;-4.453;0.823
01/09/1999;0.852;-4.451;0.813
01/10/1999;0.851;-4.449;0.8
01/11/1999;0.849;-4.448;0.791
01/12/1999;0.848;-4.448;0.78
01/13/1999;0.847;-4.446;0.772
01/14/1999;0.847;-4.444;0.761
01/15/1999;0.845;-4.442;0.75
01/16/1999;0.844;-4.441;0.743
01/17/1999;0.844;-4.439;0.735
01/18/1999;0.843;-4.438;0.73
01/19/1999;0.842;-4.436;0.721
01/20/1999;0.841;-4.434;0.709
01/21/1999;0.84;-4.432;0.703
01/22/1999;0.84;-4.43;0.688
01/23/1999;0.839;-4.429;0.68
01/24/1999;0.838;-4.427;0.671
01/25/1999;0.837;-4.425;0.664
01/26/1999;0.837;-4.424;0.652
01/27/1999;0.836;-4.423;0.639
01/28/1999;0.835;-4.423;0.631
01/29/1999;0.834;-4.421;0.619
01/30/1999;0.833;-4.419;0.614
01/31/1999;0.832;-4.418;0.605
02/01/1999;0.83;-4.417;0.596
02/02/1999;0.829;-4.415;0.583
02/03/1999;0.828;-4.414;0.569
02/04/1999;0.827;-4.412;0.562
02/05/1999;0.826;-4.41;0.556
02/06/1999;0.824;-4.408;0.541
02/07/1999;0.824;-4.407;0.534
02/08/1999;0.822;-4.406;0.519
02/09/1999;0.821;-4.404;0.507
02/10/1999;0.82;-4.404;0.498
02/11/1999;0.819;-4.402;0.49
02/12/1999;0.818;-4.399;0.476
02/13/1999;0.817;-4.398;0.463
02/14/1999;0.816;-4.397;0.455
02/15/1999;0.815;-4.396;0.449
02/16/1999;0.814;-4.394;0.442
02/17/1999;0.813;-4.393;0.433
02/18/1999;0.813;-4.391;0.42
02/19/1999;0.812;-4.39;0.405
02/20/1999;0.811;-4.388;0.398
02/21/1999;0.81;-4.386;0.386
02/22/1999;0.809;-4.384;0.378
02/23/1999;0.808;-4.382;0.363
02/24/1999;0.807;-4.381;0.357
02/25/1999;0.806;-4.38;0.345
02/26/1999;0.805;-4.379;0.33
02/27/1999;0.805;-4.377;0.32
02/28/1999;0.803;-4.376;0.308
03/01/1999;0.803;-4.374;0.303
03/02/1999;0.802;-4.372;0.289
03/03/1999;0.801;-4.37;0.279
03/04/1999;0.8;-4.369;0.266
03/05/1999;0.799;-4.367;0.26
03/06/1999;0.798;-4.365;0.246
03/07/1999;0.798;-4.363;0.237
03/08/1999;0.797;-4.361;0.225
03/09/1999;0.796;-4.36;0.212
03/10/1999;0.794;-4.358;0.205
03/11/1999;0.793;-4.357;0.199
03/12/1999;0.793;-4.356;0.186
03/13/1999;0.792;-4.354;0.173
03/14/1999;0.791;-4.352;0.159
03/15/1999;0.789;-4.35;0.145
03/16/1999;0.788;-4.349;0.137
03/17/1999;0.787;-4.347;0.128
03/18/1999;0.785;-4.346;0.115
03/19/1999;0.784;-4.345;0.109
03/20/1999;0.783;-4.344;0.101
03/21/1999;0.782;-4.343;0.088
03/22/1999;0.78;-4.343;0.077
03/23/1999;0.78;-4.342;0.065
03/24/1999;0.779;-4.34;0.052
03/25/1999;0.777;-4.339;0.039
03/26/1999;0.776;-4.337;0.025
03/27/1999;0.775;-4.335;0.018
03/28/1999;0.774;-4.334;0.009
