#time y4 y3 y1 y2
0.49 0.5307 0.2453 1.6564 0.5429
0.5 0.6054 0.2471 1.9585 0.5844
0.51 0.7201 0.2758 1.8843 0.6791
0.52 0.7354 0.358 2.1406 0.7623
0.53 0.9072 0.5384 2.2205 0.74
0.54 0.9893 0.6288 2.1473 0.8403
0.55 0.9608 0.8165 2.2351 0.9197
0.56 1.1866 0.987 1.9735 0.9543
0.57 1.2781 1.1611 1.7373 1.0855
0.58 1.2625 1.2435 1.5209 1.1244
0.59 1.3396 1.3489 1.185 1.3991
0.6 1.5392 1.6542 0.909 1.3268
0.61 1.5235 1.6431 0.55 1.5517
0.62 1.8792 1.6981 0.2779 1.5861
0.63 1.7749 1.6287 0.0034 1.5359
0.64 1.7883 1.4254 -0.2528 1.6774
0.65 1.8781 1.2907 -0.3922 1.8421
0.66 2.1456 0.9875 -0.534 1.6447
0.67 2.2712 0.7723 -0.5972 1.7721
0.68 2.0658 0.606 -0.5743 1.8358
0.69 2.5454 0.3211 -0.5328 1.7084
0.7 2.3889 0.0501 -0.3356 1.7372
0.71 2.4786 -0.1991 -0.1989 1.9767
0.72 2.448 -0.4368 0.0087 1.9742
0.73 2.589 -0.6775 0.2287 1.7467
0.74 2.2921 -0.8078 0.3856 1.6882
0.75 2.6748 -0.854 0.5146 1.6209
0.76 2.2304 -1.097 0.6867 1.7238
0.77 2.415 -1.0674 0.7442 1.7441
0.78 2.5503 -0.9942 0.748 1.6754
0.79 2.1363 -0.896 0.6941 1.5212
0.8 2.2268 -0.8496 0.6211 1.4053
0.81 2.1562 -0.6059 0.4396 1.2075
0.82 2.074 -0.414 0.19 1.162
0.83 1.8357 -0.1861 -0.0748 0.995
0.84 2.0896 0.028 -0.386 0.8883
0.85 1.9416 0.2199 -0.6486 0.7808
0.86 1.6887 0.429 -0.9757 0.6461
0.87 1.4443 0.5574 -1.2625 0.4864
0.88 1.4574 0.7366 -1.454 0.3455
0.89 1.3738 0.7533 -1.4889 0.1972
0.9 1.2082 0.9482 -1.4803 0.063
0.91 1.1496 0.8108 -1.5413 -0.0677
0.92 1.0304 0.9062 -1.6984 -0.1949
0.93 0.8702 0.7835 -1.4708 -0.3198
0.94 0.7092 0.6119 -1.2251 -0.3995
0.95 0.6749 0.4272 -1.042 -0.4861
0.96 0.5653 0.2536 -0.7703 -0.6577
0.97 0.4134 0.0398 -0.5166 -0.6643
0.98 0.3322 -0.1588 -0.2891 -0.8097
0.99 0.2485 -0.335 -0.0876 -0.8617
1.0 0.1674 -0.4848 0.1091 -0.8311
1.01 0.0843 -0.6001 0.2347 -0.9641
1.02 0.0307 -0.715 0.3185 -1.0211
1.03 -0.0182 -0.7507 0.3565 -1.0195
1.04 -0.0566 -0.7689 0.2859 -0.9307
1.05 -0.0859 -0.7617 0.162 -0.9587
1.06 -0.0895 -0.5771 -0.016 -0.986
1.07 -0.107 -0.4253 -0.205 -0.9242
1.08 -0.0974 -0.2585 -0.4439 -0.8258
1.09 -0.0762 -0.04 -0.7149 -0.7593
1.1 -0.0558 0.2089 -0.9354 -0.778
1.11 -0.0198 0.4492 -1.1924 -0.6396
1.12 0.0234 0.6503 -1.2338 -0.5915
1.13 0.0745 1.0035 -1.3225 -0.5271
1.14 0.1396 1.3046 -1.3735 -0.4287
1.15 0.2145 1.3429 -1.4906 -0.2956
1.16 0.2786 1.5286 -1.3493 -0.1873
1.17 0.3324 1.5305 -1.2785 -0.0909
1.18 0.3805 1.6024 -0.942 0.0221
1.19 0.4931 1.5668 -0.7775 0.1448
1.2 0.6326 1.6717 -0.4173 0.2628
1.21 0.6627 1.6371 -0.141 0.3416
1.22 0.7346 1.4164 0.1219 0.4423
1.23 0.8064 1.1549 0.3684 0.5869
1.24 0.8494 1.0414 0.5693 0.6075
1.25 1.0577 0.7943 0.7659 0.8169
1.26 1.11 0.5311 0.9065 0.8205
1.27 1.1419 0.3116 0.9582 0.8934
1.28 1.0749 0.1546 0.887 0.9883
1.29 1.1737 -0.0044 0.7894 1.0249
1.3 1.3136 -0.1218 0.5941 1.067
1.31 1.311 -0.2064 0.376 1.0677
1.32 1.2721 -0.2442 0.1367 1.0611
1.33 1.3462 -0.2165 -0.0949 1.2556
1.34 1.279 -0.1523 -0.3569 1.2727
1.35 1.1339 -0.0308 -0.5985 1.094
1.36 1.2902 0.1004 -0.7668 1.2576
1.37 1.2624 0.2974 -0.9484 1.0844
1.38 1.0605 0.456 -0.9473 1.1307
1.39 1.1294 0.6588 -1.035 1.1656
1.4 1.0763 0.886 -0.8337 1.1139
1.41 0.9481 1.0782 -0.7838 1.0149
1.42 0.8642 1.1043 -0.5455 0.9196
1.43 0.8149 1.1963 -0.3947 0.8113
1.44 0.6383 1.4496 -0.1506 0.8684
1.45 0.5106 1.3728 0.1113 0.7839
1.46 0.4314 1.2356 0.3442 0.6781
1.47 0.3288 1.2401 0.6268 0.5619
1.48 0.2475 1.1372 0.785 0.5036
1.49 0.1221 0.933 0.8452 0.4849
1.5 0.0095 0.677 0.9131 0.3851
1.51 -0.0997 0.355 0.8546 0.3735
1.52 -0.2079 0.0762 0.8297 0.3144
1.53 -0.323 -0.2148 0.6755 0.2671
1.54 -0.4097 -0.4597 0.5102 0.2385
1.55 -0.5605 -0.7903 0.2579 0.1875
1.56 -0.6237 -1.1342 0.008 0.1677
1.57 -0.6853 -1.2928 -0.3072 0.1554
1.58 -0.7872 -1.4111 -0.6005 0.1574
1.59 -0.8024 -1.7027 -0.8423 0.1784
1.6 -0.8595 -1.6684 -1.1009 0.1869
1.61 -1.0038 -1.5339 -1.2864 0.2499
1.62 -0.9261 -1.5919 -1.2318 0.2966
1.63 -1.0252 -1.542 -1.275 0.3437
1.64 -1.0934 -1.5642 -1.3592 0.4087
1.65 -0.9853 -1.4113 -1.4172 0.4277
1.66 -1.0113 -1.1893 -1.2197 0.5665
1.67 -0.9899 -1.0464 -0.9462 0.6728
1.68 -0.9638 -0.9315 -0.7701 0.7873
1.69 -0.8853 -0.7069 -0.5961 0.8672
1.7 -0.8459 -0.6076 -0.3392 0.9917
1.71 -0.7892 -0.5049 -0.1753 1.115
1.72 -0.7007 -0.5008 -0.0149 1.1169
1.73 -0.6296 -0.56 0.092 1.2423
1.74 -0.5384 -0.5684 0.1615 1.6381
1.75 -0.3859 -0.6301 0.1338 1.4945
1.76 -0.273 -0.8761 0.0546 1.711
1.77 -0.182 -1.001 -0.0817 2.0031
1.78 -0.0598 -1.2107 -0.2914 2.1403
1.79 0.0629 -1.4642 -0.4743 1.9839
1.8 0.163 -1.5942 -0.8487 2.1951
1.81 0.3022 -1.8983 -1.011 2.2696
1.82 0.4295 -2.2655 -1.4779 2.2745
1.83 0.5495 -2.4822 -1.6535 2.4237
1.84 0.6176 -2.4498 -1.7045 2.405
1.85 0.7609 -3.0464 -2.0514 2.5439
1.86 0.9057 -2.8075 -1.9569 2.8326
1.87 1.0354 -2.6948 -1.9584 2.7278
1.88 1.0626 -3.1698 -2.0381 2.8864
1.89 1.1008 -2.6821 -2.1055 3.1205
1.9 1.1788 -3.0443 -2.0717 2.8788
1.91 1.1902 -2.6916 -1.7013 2.6569
1.92 1.1926 -2.6637 -1.33 2.6934
1.93 1.3074 -2.0559 -1.1166 3.025
1.94 1.2859 -2.2029 -1.0062 2.9316
1.95 1.2902 -1.7633 -0.6637 2.6581
1.96 1.5371 -1.4117 -0.4485 2.6749
1.97 1.2759 -1.1934 -0.3208 2.4784
1.98 1.543 -1.064 -0.1728 2.6344
1.99 1.4211 -0.9128 -0.1421 2.7092
2.0 1.237 -0.7361 -0.1447 2.3505
2.01 1.3108 -0.7117 -0.2149 2.383
2.02 1.2134 -0.689 -0.3726 2.284
2.03 1.1853 -0.6764 -0.5602 1.8844
2.04 1.1927 -0.8113 -0.7403 1.8318
2.05 1.1055 -0.9085 -0.9988 1.7645
2.06 1.0681 -1.0334 -1.2763 1.7582
2.07 0.9696 -1.2595 -1.3773 1.5587
2.08 0.8757 -1.2345 -1.4821 1.4324
2.09 0.7496 -1.6092 -1.7356 1.211
2.1 0.6498 -1.7276 -1.578 1.109
2.11 0.638 -1.8918 -1.7074 1.02
2.12 0.5033 -1.8942 -1.4588 0.9035
2.13 0.4307 -1.7276 -1.4159 0.8586
2.14 0.4059 -1.8934 -1.262 0.7565
2.15 0.3502 -2.0156 -1.0102 0.5764
2.16 0.2815 -1.9001 -0.6624 0.5587
2.17 0.2432 -1.7105 -0.3074 0.4304
2.18 0.1824 -1.528 0.0184 0.4296
2.19 0.1291 -1.2962 0.3522 0.3181
2.2 0.1233 -0.8392 0.6101 0.2982
2.21 0.104 -0.5682 0.7966 0.2897
2.22 0.089 -0.3507 0.9351 0.283
2.23 0.0832 -0.0259 1.133 0.2658
2.24 0.1045 0.2662 1.0795 0.2616
2.25 0.1337 0.5049 1.044 0.2613
2.26 0.1569 0.794 1.1724 0.2746
2.27 0.2136 0.9894 0.9028 0.3016
2.28 0.2372 1.0559 0.7281 0.3652
2.29 0.3446 1.2639 0.6401 0.4003
2.3 0.3577 1.1717 0.4193 0.3957
2.31 0.5204 1.1031 0.263 0.4776
2.32 0.6047 1.0956 0.1182 0.4975
2.33 0.7258 0.9894 0.0333 0.5555
2.34 0.7539 0.947 -0.0029 0.6343
2.35 0.8301 0.7509 0.0295 0.7631
2.36 1.0117 0.5385 0.1259 0.7207
2.37 1.173 0.3856 0.3112 0.8548
2.38 1.1544 0.2228 0.5287 0.9473
2.39 1.2547 0.0988 0.7366 0.8943
2.4 1.4488 -0.0214 0.981 1.0454
2.41 1.4411 -0.0965 1.3152 1.0165
2.42 1.6782 -0.1292 1.637 1.0251
2.43 1.7061 -0.1118 1.8096 1.0566
2.44 1.9368 -0.0543 2.39 0.9876
2.45 2.0256 0.0439 2.5293 1.0416
2.46 2.0929 0.1822 2.7883 1.0364
2.47 2.1727 0.3903 2.9388 1.0006
2.48 2.3104 0.5672 2.6807 1.0958
2.49 2.4208 0.8718 2.734 1.0277
2.5 2.5814 1.0191 2.7028 0.989
2.51 2.3474 1.1693 2.5117 0.9238
2.52 2.4388 1.6102 1.9988 0.8059
2.53 2.5771 1.7558 1.9867 0.7391
2.54 2.4635 1.6431 1.7039 0.6833
2.55 2.8058 1.9121 1.5126 0.5375
2.56 2.6834 1.8241 1.4013 0.5095
2.57 2.6972 2.1285 1.167 0.3339
2.58 2.5817 1.9561 0.9592 0.2315
2.59 2.4562 1.6354 0.9757 0.1327
2.6 2.5962 1.7071 1.0269 -0.003
2.61 2.4898 1.4277 1.12 -0.1249
2.62 2.1533 1.2893 1.2319 -0.2538
2.63 1.99 0.9816 1.3656 -0.3616
2.64 1.9962 0.712 1.7276 -0.4675
2.65 1.99 0.4793 1.8261 -0.5938
2.66 1.7758 0.2411 1.8843 -0.764
2.67 1.9275 0.0277 2.3151 -0.9589
2.68 1.7111 -0.1567 2.5849 -0.9282
2.69 1.5786 -0.2841 2.5288 -1.093
2.7 1.5098 -0.393 2.5103 -1.1063
2.71 1.2276 -0.4633 2.8432 -1.2132
2.72 1.2201 -0.443 2.4574 -1.3113
2.73 1.2186 -0.3286 2.3785 -1.5287
2.74 0.9772 -0.2318 2.0897 -1.4345
2.75 0.9191 -0.1194 1.8867 -1.6145
2.76 0.8367 0.0427 1.6962 -1.4576
2.77 0.6914 0.2127 1.4688 -1.667
2.78 0.6166 0.4518 1.1169 -1.5895
2.79 0.5304 0.5987 0.8021 -1.5042
2.8 0.4926 0.739 0.5268 -1.6053
2.81 0.4377 0.9222 0.3023 -1.4347
2.82 0.3604 0.9966 0.0981 -1.4608
2.83 0.3741 1.1192 -0.0334 -1.5222
2.84 0.3401 1.1656 -0.091 -1.3708
2.85 0.3049 1.1256 -0.0983 -1.2496
2.86 0.2926 1.008 -0.0381 -1.1027
2.87 0.2903 0.8574 0.0661 -1.2216
2.88 0.2933 0.6673 0.2066 -1.0863
2.89 0.3045 0.5348 0.4189 -0.8125
2.9 0.3222 0.2929 0.5653 -0.709
2.91 0.3859 0.068 0.7594 -0.6377
2.92 0.4604 -0.1592 0.8668 -0.5332
2.93 0.456 -0.3845 0.9944 -0.3645
2.94 0.5852 -0.5798 1.0341 -0.2612
2.95 0.5646 -0.7821 1.0243 -0.138
2.96 0.6147 -0.9683 0.9484 -0.0182
2.97 0.7874 -0.9833 0.8003 0.0995
2.98 0.7533 -0.9831 0.5199 0.2289
2.99 0.8133 -1.0786 0.2899 0.3616
3.0 0.9526 -0.9186 -0.0269 0.451
3.01 0.9859 -0.8821 -0.3804 0.5576
3.02 1.1357 -0.619 -0.6469 0.5741
3.03 1.2435 -0.464 -1.0083 0.7828
3.04 1.2561 -0.229 -1.2557 0.8418
3.05 1.3346 0.0023 -1.6569 0.7804
3.06 1.441 0.24 -1.9005 0.9518
3.07 1.4899 0.4896 -1.9566 0.8793
3.08 1.3189 0.7052 -1.9608 1.0357
3.09 1.3153 0.8382 -2.0035 1.0764
3.1 1.3625 1.0703 -1.659 0.9954
3.11 1.3788 1.3325 -1.6712 0.9677
3.12 1.3422 1.3738 -1.4423 0.8852
3.13 1.5468 1.4004 -1.2806 0.946
3.14 1.4454 1.2734 -1.0536 0.9916
3.15 1.4594 1.1661 -0.8061 0.8069
3.16 1.3715 1.0498 -0.6745 0.8966
3.17 1.1739 1.0451 -0.4986 0.7973
3.18 1.2475 0.8038 -0.4058 0.7571
3.19 1.0786 0.578 -0.393 0.6389
3.2 0.9191 0.4488 -0.3903 0.4993
3.21 0.9067 0.2963 -0.5558 0.4594
3.22 0.8024 0.1429 -0.6471 0.356
3.23 0.6243 0.0379 -0.8315 0.3324
3.24 0.5178 -0.0426 -1.1651 0.245
3.25 0.3598 -0.0765 -1.24 0.1523
3.26 0.2602 -0.0531 -1.4644 0.0753
3.27 0.1227 0.0131 -1.7576 0.0006
3.28 -0.0178 0.1217 -2.1668 -0.0729
3.29 -0.1562 0.2633 -2.2542 -0.1266
3.3 -0.3029 0.4496 -2.5475 -0.1902
3.31 -0.4298 0.6999 -2.548 -0.2243
3.32 -0.592 1.0723 -2.4001 -0.271
3.33 -0.6728 1.2362 -2.5635 -0.3219
3.34 -0.8818 1.5811 -2.2358 -0.3376
3.35 -0.9906 1.7304 -2.1362 -0.3311
3.36 -1.1404 1.9304 -1.8652 -0.3699
3.37 -1.1921 2.119 -1.5788 -0.3469
3.38 -1.2641 2.3259 -1.2181 -0.3368
3.39 -1.4949 2.4159 -0.8622 -0.3141
3.4 -1.3668 2.6467 -0.641 -0.2447
3.41 -1.6701 2.6644 -0.4088 -0.1839
3.42 -1.5343 2.2888 -0.248 -0.1477
3.43 -1.7133 2.1337 -0.121 -0.0802
3.44 -1.8678 2.2498 -0.0883 -0.01
3.45 -1.644 1.7864 -0.0931 0.0679
3.46 -1.7535 1.6754 -0.1787 0.1439
3.47 -1.9485 1.4657 -0.3134 0.23
3.48 -1.6052 1.3996 -0.5007 0.3589
3.49 -1.9037 1.1077 -0.6178 0.4572
3.5 -1.8936 0.8716 -0.813 0.556
3.51 -1.8239 0.7383 -1.0922 0.5874
3.52 -1.6776 0.5947 -1.3276 0.6612
3.53 -1.4572 0.4848 -1.5416 0.7389
3.54 -1.4379 0.4205 -1.514 0.9052
3.55 -1.614 0.4392 -1.5574 1.003
3.56 -1.5336 0.4714 -1.4371 1.0892
3.57 -1.2875 0.6294 -1.3304 1.1973
3.58 -1.3038 0.7271 -1.2072 1.249
3.59 -1.1704 0.8252 -1.0386 1.1703
3.6 -1.2002 1.0102 -0.6948 1.2016
3.61 -1.0422 1.2328 -0.4986 1.1921
3.62 -0.9101 1.4696 -0.1661 1.2194
3.63 -0.8763 1.4264 0.1121 1.4529
3.64 -0.8081 1.7088 0.3894 1.3549
3.65 -0.7736 1.5738 0.6488 1.3261
3.66 -0.6683 1.8553 0.7445 1.3263
3.67 -0.5401 1.7251 0.8571 1.1858
3.68 -0.5549 1.736 0.9992 1.2548
3.69 -0.5144 1.5507 0.8728 1.0917
3.7 -0.4479 1.5245 0.828 1.1357
3.71 -0.3965 1.3293 0.6626 1.0185
3.72 -0.3832 0.8962 0.5593 0.9236
3.73 -0.3828 0.6543 0.3461 0.8113
3.74 -0.4317 0.413 0.0816 0.6062
3.75 -0.448 0.1178 -0.1659 0.5184
3.76 -0.47 -0.2116 -0.3709 0.4072
3.77 -0.5311 -0.5285 -0.5641 0.2184
3.78 -0.4901 -0.7219 -0.7123 0.0752
3.79 -0.5373 -1.0424 -0.822 -0.065
3.8 -0.6632 -1.1895 -0.7246 -0.2203
3.81 -0.6599 -1.3863 -0.7929 -0.3732
3.82 -0.808 -1.4863 -0.6404 -0.5471
3.83 -0.8876 -1.3956 -0.419 -0.6353
3.84 -1.0503 -1.446 -0.2048 -0.8237
3.85 -0.9787 -1.454 0.0207 -0.9184
3.86 -1.0978 -1.1837 0.2585 -1.1057
3.87 -1.3576 -1.1347 0.5141 -1.1746
3.88 -1.3366 -1.022 0.7764 -1.4527
3.89 -1.5106 -0.7525 0.9586 -1.37
3.9 -1.4866 -0.7325 1.0504 -1.4779
3.91 -1.5726 -0.5391 1.0509 -1.7152
3.92 -1.5871 -0.4132 1.0689 -1.8763
3.93 -1.8707 -0.3462 1.2002 -1.7829
3.94 -2.0868 -0.3454 0.9076 -1.7764
3.95 -2.2054 -0.3242 0.7696 -1.966
3.96 -2.2052 -0.4119 0.5574 -2.1419
3.97 -1.9876 -0.4818 0.2979 -2.0736
3.98 -2.147 -0.6711 0.0297 -2.2197
3.99 -2.4378 -0.8128 -0.24 -2.0811
4.0 -2.4267 -0.9931 -0.4823 -2.102
4.01 -2.1596 -1.2019 -0.7396 -2.1397
4.02 -2.377 -1.6031 -0.8718 -2.1553
4.03 -2.1652 -1.8571 -0.9383 -2.166
4.04 -2.2299 -2.232 -1.0732 -1.9439
4.05 -2.1569 -2.4376 -1.1373 -1.7733
4.06 -2.4372 -2.4868 -1.0401 -2.0122
4.07 -2.2134 -2.4492 -0.8051 -1.8138
4.08 -2.0952 -2.9328 -0.6688 -1.8366
4.09 -2.2771 -2.799 -0.4649 -1.7958
4.1 -1.9791 -2.7735 -0.203 -1.4741
4.11 -2.0789 -2.6542 0.0373 -1.4073
4.12 -2.0774 -2.4054 0.2678 -1.3621
4.13 -1.8477 -2.6001 0.4586 -1.3751
4.14 -1.609 -2.2086 0.6277 -1.1537
4.15 -1.5699 -1.8671 0.6566 -1.1284
4.16 -1.3689 -1.8948 0.7298 -1.1705
4.17 -1.2028 -1.4643 0.5818 -1.1459
4.18 -1.2499 -1.3636 0.4734 -0.9757
4.19 -1.1162 -1.1394 0.3561 -0.9434
4.2 -0.9158 -0.9237 0.1318 -0.9604
4.21 -0.7521 -0.7032 -0.1183 -0.9792
4.22 -0.6611 -0.6289 -0.3902 -0.9311
4.23 -0.5791 -0.5357 -0.6524 -0.9438
4.24 -0.4505 -0.5178 -0.9479 -0.8501
4.25 -0.3365 -0.5284 -1.1778 -0.8559
4.26 -0.2497 -0.6003 -1.2603 -0.9405
4.27 -0.1692 -0.772 -1.4426 -0.8702
4.28 -0.068 -0.9299 -1.3573 -0.9888
4.29 0.0148 -1.0533 -1.2831 -1.0314
4.3 0.0917 -1.0689 -1.2897 -0.9629
4.31 0.1529 -1.287 -0.9713 -1.2013
4.32 0.2107 -1.4678 -0.8394 -1.1402
4.33 0.2446 -1.5055 -0.5498 -1.3017
4.34 0.2794 -1.772 -0.2613 -1.2654
4.35 0.2651 -1.8937 -0.0049 -1.4978
4.36 0.3118 -1.8663 0.2634 -1.5244
4.37 0.3047 -1.9795 0.5366 -1.6642
4.38 0.2604 -1.6361 0.6658 -1.551
4.39 0.2567 -1.7737 0.776 -1.8549
4.4 0.2189 -1.5242 0.9502 -2.0587
4.41 0.1612 -1.2425 0.9757 -2.0764
4.42 0.1343 -1.0049 0.7895 -2.086
4.43 0.0718 -0.7348 0.6974 -2.3384
4.44 0.0016 -0.3994 0.6195 -2.4341
4.45 -0.0753 -0.1611 0.3831 -2.2911
4.46 -0.1329 0.1284 0.1706 -2.4212
4.47 -0.2107 0.3853 -0.0329 -2.5567
4.48 -0.3073 0.5757 -0.2099 -2.4547
4.49 -0.418 0.6827 -0.3553 -2.266
4.5 -0.4377 0.848 -0.5392 -2.5918
4.51 -0.5804 0.9842 -0.5552 -2.2562
4.52 -0.6937 0.9887 -0.5073 -2.5826
4.53 -0.7251 0.9419 -0.5075 -2.445
4.54 -0.8506 0.8977 -0.3284 -2.2181
4.55 -0.8377 0.7665 -0.1201 -2.211
4.56 -0.9533 0.5234 0.1303 -2.3782
4.57 -1.0334 0.3737 0.4111 -2.0644
4.58 -0.9521 0.1435 0.7199 -1.9898
4.59 -0.963 -0.0495 0.9492 -2.2685
4.6 -1.0253 -0.2355 1.1976 -1.8757
4.61 -1.1778 -0.4252 1.4342 -2.0348
4.62 -1.0755 -0.5537 1.7883 -1.5964
4.63 -1.0834 -0.7009 2.0244 -1.6702
4.64 -1.0372 -0.7167 2.0416 -1.418
4.65 -1.0666 -0.7095 2.0312 -1.3889
4.66 -0.9982 -0.7523 1.929 -1.1645
4.67 -1.135 -0.5898 2.0521 -1.069
4.68 -1.0582 -0.4574 1.9138 -0.9156
4.69 -1.015 -0.2943 1.7044 -0.7555
4.7 -0.9337 -0.1364 1.4906 -0.6645
4.71 -0.7097 0.0717 1.2829 -0.488
4.72 -0.7162 0.2939 1.0586 -0.3643
4.73 -0.599 0.4965 0.7484 -0.2423
4.74 -0.5506 0.7194 0.6293 -0.1089
4.75 -0.4255 0.813 0.534 0.0229
4.76 -0.3202 0.9476 0.5348 0.1416
4.77 -0.2108 1.1074 0.5515 0.2619
4.78 -0.0992 1.1676 0.697 0.361
4.79 0.0084 1.1082 0.8667 0.4122
4.8 0.1249 1.0145 1.1263 0.4669
4.81 0.2365 0.9278 1.3122 0.5945
4.82 0.3411 0.7635 1.5905 0.5969
4.83 0.3889 0.5285 1.8568 0.7025
4.84 0.5174 0.3337 2.0425 0.6187
4.85 0.5528 0.0729 2.4954 0.6868
4.86 0.6992 -0.1754 2.3288 0.7304
4.87 0.7438 -0.4117 2.5303 0.6481
4.88 0.8615 -0.7248 2.3808 0.72
4.89 0.8727 -0.9605 2.5714 0.6519
4.9 0.8364 -1.1391 2.7018 0.5883
4.91 1.0196 -1.3025 2.1053 0.5752
4.92 1.031 -1.406 2.0336 0.4993
4.93 0.9447 -1.2144 1.6907 0.4125
4.94 0.8645 -1.4053 1.626 0.3274
4.95 0.9772 -1.244 1.2474 0.2168
4.96 0.8268 -1.0549 0.9833 0.1651
4.97 0.8907 -0.9409 0.6942 0.0585
4.98 0.8031 -0.8809 0.5093 -0.0365
4.99 0.6984 -0.6479 0.2934 -0.1311
5.0 0.6385 -0.4465 0.1966 -0.2287
5.01 0.651 -0.1988 0.126 -0.3228
5.02 0.5439 -0.0236 0.1391 -0.3992
5.03 0.47 0.1379 0.2278 -0.5322
5.04 0.3067 0.2958 0.3811 -0.6082
5.05 0.2019 0.3362 0.4805 -0.6029
5.06 0.093 0.3804 0.6374 -0.7265
5.07 -0.0174 0.3818 0.9596 -0.8377
5.08 -0.127 0.3331 1.1273 -0.7854
5.09 -0.2408 0.2512 1.2278 -0.9231
5.1 -0.3937 0.1128 1.4236 -1.0159
5.11 -0.5297 -0.0581 1.3763 -0.9419
5.12 -0.65 -0.2585 1.326 -1.0656
5.13 -0.7452 -0.4634 1.3768 -0.8951
5.14 -0.9051 -0.6362 1.0375 -0.9484
5.15 -0.9721 -0.7938 0.8371 -1.0038
5.16 -1.0868 -1.0293 0.5809 -1.0122
5.17 -1.1186 -1.2346 0.2926 -0.8397
5.18 -1.352 -1.3693 -0.0243 -0.9409
5.19 -1.3209 -1.4549 -0.3786 -0.8803
5.2 -1.5226 -1.4347 -0.6888 -0.8292
5.21 -1.5429 -1.4627 -1.0874 -0.677
5.22 -1.6244 -1.315 -1.3013 -0.6039
5.23 -1.6232 -1.0068 -1.368 -0.5149
5.24 -1.5888 -0.8691 -1.5464 -0.4759
5.25 -1.5769 -0.6725 -1.6209 -0.4228
5.26 -1.6432 -0.4299 -1.8802 -0.3561
5.27 -1.5983 -0.1446 -1.7267 -0.2667
5.28 -1.6906 0.1607 -1.5915 -0.1775
5.29 -1.5864 0.4535 -1.406 -0.0897
5.3 -1.5723 0.7148 -1.1201 -0.0178
5.31 -1.4249 0.8894 -1.0032 0.055
5.32 -1.528 1.179 -0.8905 0.1174
5.33 -1.4234 1.2563 -0.7482 0.1799
5.34 -1.2104 1.3567 -0.5265 0.2237
5.35 -1.1751 1.3608 -0.5553 0.2579
5.36 -1.1831 1.493 -0.4835 0.3085
5.37 -1.0612 1.4396 -0.5916 0.3104
5.38 -1.0581 1.1709 -0.6516 0.3137
5.39 -0.963 1.0726 -0.7583 0.3661
5.4 -0.8504 0.983 -1.0118 0.322
5.41 -0.708 0.8829 -1.3412 0.3285
5.42 -0.623 0.773 -1.6109 0.2524
5.43 -0.6614 0.5289 -1.8092 0.22
5.44 -0.5475 0.4343 -2.4148 0.1758
5.45 -0.5124 0.3041 -2.3686 0.1156
5.46 -0.4586 0.2571 -2.5458 0.0276
5.47 -0.4108 0.2597 -2.7753 -0.0618
5.48 -0.3516 0.2864 -2.8697 -0.1398
5.49 -0.3284 0.3598 -3.0074 -0.2556
5.5 -0.2946 0.5313 -2.7753 -0.3947
5.51 -0.291 0.6483 -2.5984 -0.5147
5.52 -0.2713 0.8533 -2.4611 -0.5615
