#y4 y1 time y2 y3
0.7521 1.8572 0.92 2.6566 -2.1892
0.0581 1.9972 0.93 2.4342 -1.6888
-0.6038 2.2168 0.94 2.0566 -0.7572
-0.9078 2.1029 0.95 1.1395 -2.1744
-0.5921 2.3343 0.96 0.5628 -2.5382
-0.0669 2.2171 0.97 0.4831 -1.0077
0.5245 2.2142 0.98 0.841 -1.5974
0.9143 2.246 0.99 1.6512 -2.7953
0.716 2.4368 1.0 2.1977 -1.772
0.173 2.2444 1.01 2.0926 -0.6306
-0.6216 2.2901 1.02 1.6762 -2.0486
-1.1874 2.3662 1.03 1.0378 -1.9151
-1.424 2.4915 1.04 0.3215 -0.2457
-1.0392 2.1719 1.05 0.1243 -0.7998
-0.472 2.1976 1.06 0.4008 -1.8348
0.1119 2.1047 1.07 1.0751 -0.2186
0.4086 1.8647 1.08 1.6184 0.5708
0.151 1.7518 1.09 1.839 -0.8302
-0.467 1.8071 1.1 1.738 -0.4128
-1.3176 1.4494 1.11 0.9064 1.3051
-1.8646 1.244 1.12 0.1004 0.513
-1.6879 1.2033 1.13 -0.2235 -0.3263
-1.3801 1.0575 1.14 -0.0257 1.3028
-0.8915 1.012 1.15 0.6518 1.5584
-0.272 0.8023 1.16 1.2248 0.0803
-0.056 0.6424 1.17 1.5772 0.6519
-0.3284 0.5677 1.18 1.4574 1.8606
-1.0853 0.4508 1.19 0.6307 0.6802
-1.8538 0.4116 1.2 -0.1164 -0.0641
-2.2992 0.3369 1.21 -0.591 1.3216
-2.0364 0.2491 1.22 -0.5441 1.4044
-1.8486 0.2476 1.23 0.0557 -0.3603
-0.9643 0.2099 1.24 0.8005 0.3255
-0.5279 0.2339 1.25 1.2526 1.3592
-0.372 0.2732 1.26 1.1181 -0.1524
-0.7206 0.3011 1.27 0.3884 -0.7549
-1.4956 0.3747 1.28 -0.3393 0.6648
-2.1204 0.4182 1.29 -0.9954 0.2902
-2.3743 0.5467 1.3 -1.0155 -1.2677
-2.3393 0.6403 1.31 -0.5326 -0.1826
-1.7489 0.7086 1.32 0.1823 0.7391
-1.2843 0.8774 1.33 0.6858 -0.7553
-0.6373 0.8998 1.34 0.6672 -0.921
-0.6082 1.1297 1.35 0.199 0.7353
-1.0525 1.3214 1.36 -0.5525 0.1807
-1.6438 1.2444 1.37 -1.1958 -0.9884
-2.2329 1.4634 1.38 -1.4904 0.4134
-2.9233 1.5977 1.39 -0.9331 1.1138
-2.7019 1.7531 1.4 -0.3279 -0.1806
-1.7881 1.8694 1.41 0.2158 0.1568
-1.2872 1.6211 1.42 0.3602 1.8095
-0.6779 1.7913 1.43 -0.0422 1.0617
-0.7021 1.917 1.44 -0.7739 0.2746
-1.1197 1.9246 1.45 -1.5502 1.9755
-2.0135 1.9306 1.46 -1.9014 2.4899
-2.4975 1.9438 1.47 -1.4915 0.9912
-2.8804 1.6137 1.48 -0.8448 1.3267
-2.1637 1.549 1.49 -0.2432 3.1919
-1.8888 1.4547 1.5 0.028 1.9915
-1.0376 1.5248 1.51 -0.2622 1.0813
-0.7053 1.3298 1.52 -0.9945 2.8011
-0.6854 1.2621 1.53 -1.7494 2.5966
-1.219 1.2267 1.54 -2.1158 0.8575
-2.068 1.0213 1.55 -2.0291 1.6684
-2.6235 0.7919 1.56 -1.4181 2.3812
-2.5494 0.7121 1.57 -0.7144 1.1821
-2.3337 0.5296 1.58 -0.3001 0.3883
-1.3676 0.365 1.59 -0.453 1.8203
-0.7808 0.2088 1.6 -1.2352 1.1687
-0.4121 0.0518 1.61 -2.0713 -0.3395
-0.6222 -0.0801 1.62 -2.3836 0.4311
-1.2367 -0.1863 1.63 -2.5725 1.1875
-1.8873 -0.2627 1.64 -2.0003 -0.4455
-2.247 -0.364 1.65 -1.1215 -0.9366
-2.0869 -0.4655 1.66 -0.5989 0.5879
-1.6627 -0.5349 1.67 -0.6682 -0.1653
-1.0069 -0.5693 1.68 -1.2667 -1.6355
-0.3638 -0.5334 1.69 -1.8037 -0.3675
-0.1282 -0.5263 1.7 -2.3621 0.2243
-0.3467 -0.4665 1.71 -2.7035 -1.3204
-0.8433 -0.4131 1.72 -2.0672 -1.2242
-1.6655 -0.3944 1.73 -1.4379 0.3188
-1.9317 -0.3159 1.74 -0.9018 -0.4621
-1.8571 -0.2032 1.75 -0.767 -1.5318
-1.3952 -0.1012 1.76 -1.3596 0.0706
-0.5774 0.0215 1.77 -2.1097 0.5743
0.0573 0.1288 1.78 -2.7375 -0.8954
0.2548 0.2396 1.79 -3.0287 -0.3746
-0.0422 0.4212 1.8 -2.34 1.2039
-0.6809 0.4758 1.81 -1.7116 0.1729
-1.2447 0.5817 1.82 -1.2767 -0.5565
-1.4168 0.805 1.83 -0.9959 1.0169
-1.2413 0.8229 1.84 -1.2136 1.0362
-0.8113 0.8889 1.85 -1.9026 -0.3664
-0.0161 0.9312 1.86 -2.6943 0.3078
0.5564 1.1077 1.87 -3.2334 1.4788
0.6782 1.099 1.88 -2.7803 0.1149
0.2624 1.0842 1.89 -2.2118 -0.5153
-0.3184 1.0551 1.9 -1.3017 0.9054
-0.8985 1.0719 1.91 -0.9358 0.5616
-1.1495 1.0431 1.92 -1.2205 -1.1559
-0.9459 1.0214 1.93 -1.7018 -0.2927
-0.1993 1.0387 1.94 -2.5882 0.4736
0.4685 1.0067 1.95 -2.9949 -1.1654
0.9999 0.7488 1.96 -2.7156 -1.5887
1.0274 0.7352 1.97 -2.3232 -0.2499
0.6537 0.6155 1.98 -1.5466 -0.873
-0.0472 0.4163 1.99 -1.023 -2.5096
-0.5706 0.2845 2.0 -1.162 -1.3766
-0.7511 0.1627 2.01 -1.7348 -0.7804
-0.3926 0.0215 2.02 -2.3972 -2.4841
0.2954 -0.1232 2.03 -2.6667 -2.3263
0.9527 -0.2678 2.04 -2.8606 -1.1311
1.3109 -0.3901 2.05 -2.2658 -1.811
1.3775 -0.4944 2.06 -1.6229 -3.102
0.839 -0.6409 2.07 -1.0946 -1.4457
0.2143 -0.7855 2.08 -0.8674 -1.086
-0.2646 -0.835 2.09 -1.5152 -2.6515
-0.3712 -0.9675 2.1 -2.2115 -1.9865
0.0691 -0.8818 2.11 -2.4524 -0.4578
0.7125 -0.9115 2.12 -2.9676 -1.1839
1.4957 -1.0898 2.13 -2.0996 -1.967
1.7028 -0.9589 2.14 -1.7181 -0.3206
1.5346 -1.0195 2.15 -0.8395 0.0221
1.0723 -0.8335 2.16 -0.77 -1.2822
0.3923 -0.8745 2.17 -0.9771 -0.4837
-0.0384 -0.7535 2.18 -1.7493 0.9623
-0.0344 -0.7269 2.19 -2.4556 -0.2295
0.3954 -0.5585 2.2 -2.4996 -0.6426
1.064 -0.4489 2.21 -2.216 1.0034
1.6198 -0.3004 2.22 -1.622 0.8076
2.1825 -0.1549 2.23 -0.8633 -0.6
1.841 -0.021 2.24 -0.4521 0.3639
1.2443 0.112 2.25 -0.6806 1.3811
0.5139 0.2482 2.26 -1.4076 -0.1038
0.102 0.4307 2.27 -1.8773 -0.5219
0.1791 0.4822 2.28 -2.3096 1.0671
0.7265 0.637 2.29 -1.9258 0.4291
1.2843 0.8086 2.3 -1.4708 -1.0796
2.0358 0.8898 2.31 -0.7136 -0.0034
2.0233 0.8459 2.32 -0.1961 0.7053
1.9414 0.9562 2.33 -0.3033 -0.9235
1.0448 0.9407 2.34 -0.8267 -1.0913
0.5245 1.0334 2.35 -1.5253 0.3255
0.1611 1.0767 2.36 -2.1477 -0.5489
0.3443 1.1245 2.37 -1.8591 -1.892
0.8284 1.0149 2.38 -1.3475 -0.442
1.7186 1.0259 2.39 -0.4304 0.0463
1.8633 0.938 2.4 0.0811 -1.4666
2.272 0.7475 2.41 0.1003 -1.1981
1.7205 0.6792 2.42 -0.3965 0.3624
1.113 0.5337 2.43 -1.1763 -0.4944
0.386 0.4688 2.44 -1.444 -1.3911
0.1323 0.3478 2.45 -1.715 0.3251
0.3792 0.2024 2.46 -1.075 0.7479
0.909 0.0847 2.47 -0.2642 -0.6356
1.7235 -0.0461 2.48 0.3883 0.1109
1.9558 -0.1561 2.49 0.5024 1.7261
2.0953 -0.3015 2.5 0.1445 0.6554
1.5725 -0.4136 2.51 -0.5088 0.151
0.7545 -0.5374 2.52 -1.1583 2.0479
0.2008 -0.6127 2.53 -1.1308 2.0456
0.0227 -0.6905 2.54 -0.7848 0.5783
0.316 -0.7374 2.55 -0.0511 1.581
0.9726 -0.7195 2.56 0.6377 2.7375
1.6365 -0.7692 2.57 0.9194 1.5562
1.8705 -0.7816 2.58 0.6858 1.1429
1.8807 -0.7591 2.59 0.0205 2.9412
1.303 -0.602 2.6 -0.5966 2.1569
0.488 -0.6105 2.61 -0.7793 0.8615
-0.0365 -0.4534 2.62 -0.54 1.6946
-0.1466 -0.4301 2.63 0.1803 2.4556
0.2128 -0.2985 2.64 0.9397 0.9352
0.8872 -0.1468 2.65 1.2863 0.7815
1.3856 -0.0101 2.66 1.2002 2.0565
1.8586 0.1497 2.67 0.5507 1.2753
1.4283 0.2845 2.68 -0.103 -0.1827
0.9431 0.4715 2.69 -0.4195 0.8902
0.1663 0.559 2.7 -0.2977 1.4524
-0.3083 0.7067 2.71 0.3474 -0.4473
-0.3614 0.9892 2.72 1.0868 -0.2879
0.0596 0.9534 2.73 1.792 0.998
0.7017 1.2695 2.74 1.5106 -0.0521
1.1675 1.2403 2.75 1.2052 -1.164
1.3244 1.3017 2.76 0.3892 0.2869
1.237 1.3472 2.77 -0.0496 0.5593
0.4989 1.5576 2.78 0.0058 -1.0881
-0.2223 1.4945 2.79 0.6244 -0.4077
-0.6487 1.5903 2.8 1.2591 0.9149
-0.6134 1.6967 2.81 1.8149 -0.1775
-0.0971 1.5387 2.82 1.9718 -0.7602
0.6028 1.5353 2.83 1.731 0.8555
1.1304 1.4381 2.84 0.8848 0.8551
1.1228 1.5246 2.85 0.3447 -0.4398
0.8525 1.5156 2.86 0.2729 0.4475
0.1226 1.2349 2.87 0.6881 1.7123
-0.5653 1.2355 2.88 1.5585 0.5019
-0.9335 1.2386 2.89 2.2462 0.1372
-0.8243 0.9728 2.9 2.4403 1.634
-0.2163 0.8155 2.91 1.8614 1.3812
0.3931 0.7373 2.92 1.3855 0.0881
0.8602 0.677 2.93 0.7522 1.0286
0.9315 0.5603 2.94 0.512 1.9872
0.4965 0.4087 2.95 0.866 0.3722
-0.2369 0.3364 2.96 1.6761 0.1652
-0.8409 0.2262 2.97 2.3024 1.6512
-1.1977 0.1621 2.98 2.861 0.7829
-0.9184 0.12 2.99 2.4862 -0.6254
-0.3481 0.0679 3.0 1.676 0.4705
0.3386 0.0575 3.01 1.0169 0.814
0.6716 0.0491 3.02 0.7266 -0.9905
0.6273 0.0643 3.03 1.0464 -0.9711
0.1447 0.0966 3.04 1.6727 0.2468
-0.5455 0.1513 3.05 2.5142 -0.9661
-1.027 0.2274 3.06 2.952 -2.0376
-1.4386 0.3236 3.07 2.4556 -0.9205
-1.1084 0.3833 3.08 2.2305 -0.6734
-0.3478 0.5532 3.09 1.4986 -2.2288
0.2872 0.6842 3.1 0.9516 -1.9825
0.5953 0.8862 3.11 1.0351 -0.7937
0.4294 1.064 3.12 1.5256 -1.8244
-0.0941 1.0345 3.13 2.5202 -2.8442
-0.8173 1.2211 3.14 2.7856 -1.2236
-1.2422 1.3635 3.15 2.7265 -1.1686
-1.3526 1.5373 3.16 2.3919 -2.4297
-1.0497 1.8565 3.17 1.6536 -1.8127
-0.4003 1.8181 3.18 1.1624 -0.3758
0.2448 1.8885 3.19 0.9434 -1.6965
0.5218 2.0906 3.2 1.5547 -1.9703
0.32 2.0144 3.21 2.2726 -0.1635
-0.3002 2.2204 3.22 2.8409 -0.2673
-0.8891 2.3555 3.23 2.7735 -1.5414
-1.5274 2.2709 3.24 2.5486 -0.4195
-1.3706 2.318 3.25 1.6492 0.6994
-0.9769 2.4829 3.26 1.2733 -0.6284
-0.2796 2.6002 3.27 0.9244 -0.7578
0.2883 2.4183 3.28 1.3769 0.793
0.5049 2.1662 3.29 2.2137 0.3092
0.1917 2.188 3.3 2.7967 -0.9142
-0.4114 2.2677 3.31 2.6781 0.2828
-1.0887 2.158 3.32 2.8495 0.831
-1.5589 1.9216 3.33 2.049 -0.7686
-1.3812 1.6526 3.34 1.1032 -0.7438
-0.7828 1.5416 3.35 0.9393 0.7222
-0.1344 1.5175 3.36 1.1154 -0.329
0.3648 1.5359 3.37 1.8058 -1.468
0.5249 1.3208 3.38 2.3732 -0.2651
0.1479 1.1538 3.39 2.7069 -0.022
-0.4821 1.1122 3.4 2.5142 -1.7923
-1.1193 0.8978 3.41 1.8336 -1.3206
-1.5242 0.9276 3.42 1.3151 -0.1867
-1.249 0.7545 3.43 0.7501 -1.3557
-0.6509 0.6626 3.44 0.9698 -2.2599
0.0281 0.6098 3.45 1.603 -0.7547
0.511 0.6449 3.46 2.2967 -0.6488
0.5153 0.6074 3.47 2.8287 -2.2207
0.1369 0.6538 3.48 2.4501 -1.3915
-0.5877 0.6255 3.49 1.8549 -0.1756
-1.2361 0.6935 3.5 1.2505 -1.4762
-1.3421 0.8355 3.51 0.5512 -1.7066
-1.1926 0.7713 3.52 0.6168 0.0
-0.4731 0.8938 3.53 0.9933 -0.0567
0.2546 1.099 3.54 1.6677 -1.2422
0.7029 1.1615 3.55 2.3068 -0.1069
0.5746 1.3684 3.56 2.4455 1.1735
0.1448 1.3118 3.57 1.6618 -0.1289
-0.5236 1.4104 3.58 0.9967 -0.147
-1.0736 1.5755 3.59 0.4388 1.6924
-1.3507 2.0012 3.6 0.2592 1.1865
-0.8579 1.8288 3.61 0.6897 0.1512
-0.2459 2.1667 3.62 1.2618 1.4192
0.4435 2.1116 3.63 2.0584 2.451
0.8178 2.2561 3.64 1.9598 0.8637
0.7258 2.6601 3.65 1.7076 1.0085
0.1172 2.4223 3.66 0.815 2.4456
-0.5526 2.312 3.67 0.1818 1.8282
-1.0276 2.6686 3.68 -0.0902 0.5985
-1.1005 2.6845 3.69 0.1888 1.989
-0.685 2.7362 3.7 0.8537 2.3267
-0.0096 2.6658 3.71 1.4644 0.4986
0.6802 2.5323 3.72 1.6894 0.8143
0.9738 2.5339 3.73 1.2785 1.8863
0.6556 2.3804 3.74 0.7107 0.7512
0.0923 2.2598 3.75 -0.0618 -0.2071
-0.5317 2.3027 3.76 -0.4917 1.0942
-1.0744 2.0793 3.77 -0.303 1.0705
-0.98 1.9905 3.78 0.3129 -0.5546
-0.5235 1.6831 3.79 0.8953 -0.0197
0.1842 1.845 3.8 1.4069 1.1823
0.7152 1.625 3.81 1.1797 -0.2259
0.9683 1.4553 3.82 0.502 -0.8535
0.7261 1.2869 3.83 -0.2908 0.7539
0.0449 1.1529 3.84 -0.8697 0.5531
-0.5789 1.0155 3.85 -0.8222 -0.871
-1.0662 0.894 3.86 -0.261 0.1065
-0.8754 0.6761 3.87 0.4269 1.3031
-0.3256 0.6018 3.88 0.8923 -0.1066
0.3158 0.4848 3.89 0.8593 -0.2916
0.8645 0.5078 3.9 0.2299 1.39
1.0579 0.4497 3.91 -0.5629 1.1775
0.658 0.3659 3.92 -1.153 -0.0802
-0.0524 0.3406 3.93 -1.2947 1.287
-0.6872 0.417 3.94 -0.856 2.1178
-0.9364 0.3756 3.95 -0.0917 0.7305
-0.7368 0.4193 3.96 0.4564 0.7522
-0.2535 0.4637 3.97 0.4958 2.3726
0.4516 0.5731 3.98 0.0192 1.616
0.9052 0.6723 3.99 -0.6869 0.5719
0.9089 0.8483 4.0 -1.3599 1.9184
0.4823 0.8167 4.01 -1.7951 2.5761
-0.1765 0.9786 4.02 -1.2828 0.7828
-0.7736 1.1172 4.03 -0.6062 0.9545
-0.9348 1.3161 4.04 -0.0208 2.1993
-0.7267 1.3034 4.05 0.1686 1.0425
-0.1327 1.3376 4.06 -0.2123 -0.0472
0.5381 1.4263 4.07 -0.8969 1.3176
0.9536 1.5866 4.08 -1.8023 1.1442
0.9137 1.719 4.09 -1.999 -0.5501
0.3521 1.8381 4.1 -1.7027 -0.2104
-0.36 1.7258 4.11 -1.2265 0.8513
-0.9572 1.8202 4.12 -0.4627 -0.6322
-1.103 1.7697 4.13 -0.1745 -1.6202
-0.7787 1.8057 4.14 -0.4656 -0.1235
-0.0813 1.9198 4.15 -1.2153 -0.3973
0.6008 1.9406 4.16 -1.7536 -2.2216
0.885 1.8677 4.17 -2.4549 -1.2738
0.6472 1.6715 4.18 -2.387 -0.3449
0.1479 1.6847 4.19 -1.763 -1.9503
-0.5418 1.4217 4.2 -0.8421 -2.3422
-0.9836 1.3269 4.21 -0.4556 -0.604
-1.0717 1.3183 4.22 -0.6336 -0.9666
-0.7801 1.159 4.23 -1.3294 -2.104
-0.05 1.0186 4.24 -2.1407 -1.0131
0.5931 0.819 4.25 -2.4528 -0.1276
0.8642 0.5985 4.26 -2.2801 -1.5559
0.5533 0.494 4.27 -2.104 -1.3554
-0.0583 0.2908 4.28 -1.2077 0.2722
-0.7402 0.1418 4.29 -0.7472 -0.3214
-1.224 -0.0043 4.3 -0.8167 -1.4893
-1.1279 -0.1408 4.31 -1.205 0.0665
-0.7102 -0.2844 4.32 -2.0373 0.733
-0.0225 -0.4113 4.33 -2.8706 -0.8123
0.5022 -0.4935 4.34 -2.6314 -0.4584
0.6815 -0.5403 4.35 -2.3508 0.9964
0.371 -0.5914 4.36 -1.5772 0.0257
-0.2706 -0.6456 4.37 -1.1078 -0.87
-0.9467 -0.648 4.38 -0.915 0.4462
-1.2193 -0.688 4.39 -1.2117 0.6276
-1.0903 -0.5996 4.4 -2.0599 -1.1245
-0.6195 -0.6108 4.41 -2.8424 -0.5872
0.0213 -0.59 4.42 -2.8445 0.5549
0.5711 -0.5326 4.43 -2.3784 -0.8289
0.6387 -0.407 4.44 -2.0717 -1.7023
0.2282 -0.3277 4.45 -1.2297 -0.2742
-0.4688 -0.2026 4.46 -0.9878 -0.5388
-1.0951 -0.1166 4.47 -1.1788 -2.3012
-1.3461 0.0017 4.48 -1.9093 -1.3842
-1.2201 0.1113 4.49 -2.6824 -0.5061
-0.6413 0.2433 4.5 -3.0018 -2.1046
0.083 0.3495 4.51 -2.7142 -2.3591
0.5354 0.4276 4.52 -2.1979 -0.9396
0.6044 0.4934 4.53 -1.2797 -1.3203
0.108 0.5974 4.54 -1.0412 -2.6148
-0.6234 0.7061 4.55 -1.0647 -1.7914
-1.0779 0.6643 4.56 -1.8467 -0.6792
-1.3336 0.6753 4.57 -2.3358 -2.143
-1.1442 0.7711 4.58 -2.7486 -2.2668
-0.4641 0.6732 4.59 -2.9884 -0.339
0.2248 0.6686 4.6 -2.0789 -0.8044
0.604 0.6128 4.61 -1.499 -1.7642
0.5141 0.6273 4.62 -1.0242 -0.3376
0.0308 0.5213 4.63 -0.9189 0.434
-0.6354 0.4352 4.64 -1.4634 -0.8227
-1.1463 0.2937 4.65 -2.0858 -0.5071
-1.3384 0.1837 4.66 -2.8882 1.1017
-0.897 0.0338 4.67 -2.897 0.4517
-0.2672 -0.1068 4.68 -2.3757 -0.3315
0.3911 -0.273 4.69 -1.6083 1.2059
0.7554 -0.4315 4.7 -0.8463 1.6841
0.52 -0.6567 4.71 -0.8027 0.1484
0.0013 -0.7461 4.72 -1.3473 0.7309
-0.6768 -0.8621 4.73 -1.917 2.2255
-1.202 -0.9908 4.74 -2.4596 0.8979
-1.0924 -1.2741 4.75 -2.6153 0.1555
-0.6865 -1.2708 4.76 -2.3662 1.6509
-0.0526 -1.3395 4.77 -1.5815 1.5241
0.6313 -1.4961 4.78 -0.8667 -0.0787
0.8876 -1.687 4.79 -0.6182 0.5412
0.6743 -1.6164 4.8 -0.9607 1.6685
0.0253 -1.6745 4.81 -1.5418 0.124
-0.6542 -1.7252 4.82 -2.2423 -0.4752
-0.9537 -1.7135 4.83 -2.4642 0.9195
-1.0677 -1.6966 4.84 -2.2029 0.5446
-0.4988 -1.8275 4.85 -1.3752 -0.9505
0.2559 -1.5749 4.86 -0.6364 -0.0135
0.9069 -1.5709 4.87 -0.3269 0.8063
1.0867 -1.6381 4.88 -0.5277 -0.6861
0.6519 -1.3795 4.89 -1.0171 -0.9137
0.096 -1.435 4.9 -1.6094 0.6755
-0.5794 -1.3792 4.91 -2.0858 0.1469
-0.8285 -1.2259 4.92 -2.0569 -1.0143
-0.6864 -0.9821 4.93 -1.3183 0.3549
-0.1487 -0.9334 4.94 -0.5346 1.0693
0.6173 -0.7275 4.95 -0.03 -0.3262
1.0018 -0.6952 4.96 -0.0787 -0.0025
1.238 -0.55 4.97 -0.5957 1.4926
0.8194 -0.5123 4.98 -1.2988 0.8971
0.2111 -0.4044 4.99 -1.6844 0.0879
-0.4405 -0.3333 5.0 -1.6401 1.8137
-0.6043 -0.2359 5.01 -1.1805 2.1765
-0.4562 -0.2169 5.02 -0.3385 0.8104
0.188 -0.2039 5.03 0.2652 1.4543
0.9707 -0.1711 5.04 0.3238 2.6399
1.4678 -0.196 5.05 -0.0992 1.8456
1.382 -0.2128 5.06 -0.8381 1.0773
0.9479 -0.2677 5.07 -1.4214 2.7664
0.2828 -0.369 5.08 -1.47 2.7756
-0.2342 -0.4018 5.09 -0.9557 0.8924
-0.4563 -0.5291 5.1 -0.1145 1.5402
-0.1035 -0.6761 5.11 0.5653 2.4035
0.5558 -0.8663 5.12 0.705 1.2288
1.3329 -0.8978 5.13 0.4289 0.5037
1.7677 -0.9734 5.14 -0.2477 1.9547
1.4708 -1.1917 5.15 -0.8472 1.3675
1.0293 -1.4895 5.16 -0.928 -0.2355
0.426 -1.523 5.17 -0.6445 0.5433
-0.0914 -1.7543 5.18 0.1107 1.2343
-0.1954 -1.623 5.19 0.8965 -0.4189
0.1967 -1.827 5.2 1.1858 -0.7952
0.8425 -1.839 5.21 0.9189 0.638
1.4843 -2.2177 5.22 0.307 -0.1451
1.9836 -2.3002 5.23 -0.3081 -1.6442
1.8481 -2.0464 5.24 -0.6414 -0.4717
1.1236 -2.3947 5.25 -0.3567 0.1537
0.4709 -2.4369 5.26 0.3395 -1.5161
0.0142 -2.3155 5.27 1.0237 -1.3818
-0.004 -2.1196 5.28 1.5365 0.1461
0.4262 -2.1401 5.29 1.4454 -0.6314
1.1045 -2.0315 5.3 0.9161 -1.595
1.5813 -2.2302 5.31 0.1627 -0.2265
1.9371 -2.1335 5.32 -0.222 0.2722
1.7553 -2.1752 5.33 -0.0874 -1.2236
1.0869 -1.8555 5.34 0.5443 -0.6441
0.5154 -1.6224 5.35 1.3971 0.8458
0.0725 -1.6654 5.36 1.676 -0.1204
0.124 -1.5699 5.37 2.0028 -0.8244
0.6305 -1.3646 5.38 1.2488 0.7345
1.3986 -1.2731 5.39 0.7032 0.9909
2.0398 -1.0888 5.4 0.1702 -0.5255
2.1627 -0.987 5.41 0.197 0.1647
1.7492 -0.732 5.42 0.6674 1.2818
1.0292 -0.6808 5.43 1.4161 0.0539
0.3859 -0.5358 5.44 2.1978 -0.5581
0.0577 -0.4938 5.45 2.3065 1.0081
0.2019 -0.4076 5.46 1.6632 0.6027
0.7676 -0.3056 5.47 1.2038 -1.0276
1.5563 -0.2844 5.48 0.5679 -0.18
2.0554 -0.2579 5.49 0.4698 0.6172
2.1567 -0.2875 5.5 0.8193 -1.035
1.6694 -0.3033 5.51 1.6043 -1.5688
0.8046 -0.3083 5.52 2.3741 -0.0884
