#Atlantis NPP, unit 17
#date;fha;bc;ao
1996-11-14;1.278;4.665;-5.363
1996-11-15;1.277;4.658;-5.36
1996-11-16;1.276;4.644;-5.358
1996-11-17;1.275;4.635;-5.355
1996-11-18;1.275;4.628;-5.353
1996-11-19;1.274;4.616;-5.349
1996-11-20;1.273;4.607;-5.346
1996-11-21;1.272;4.597;-5.343
1996-11-22;1.271;4.591;-5.34
1996-11-23;1.27;4.584;-5.336
1996-11-24;1.269;4.575;-5.333
1996-11-25;1.267;4.564;-5.329
1996-11-26;1.267;4.558;-5.327
1996-11-27;1.265;4.546;-5.323
1996-11-28;1.264;4.535;-5.321
1996-11-29;1.263;4.523;-5.318
1996-11-30;1.262;4.512;-5.316
1996-12-01;1.26;4.503;-5.313
1996-12-02;1.259;4.496;-5.31
1996-12-03;1.258;4.486;-5.308
1996-12-04;1.257;4.477;-5.305
1996-12-05;1.256;4.467;-5.302
1996-12-06;1.255;4.454;-5.299
1996-12-07;1.255;4.44;-5.297
1996-12-08;1.254;4.426;-5.293
1996-12-09;1.253;4.418;-5.29
1996-12-10;1.251;4.405;-5.287
1996-12-11;1.25;4.392;-5.283
1996-12-12;1.249;4.382;-5.281
1996-12-13;1.247;4.377;-5.279
1996-12-14;1.246;4.364;-5.277
1996-12-15;1.245;4.357;-5.274
1996-12-16;1.245;4.344;-5.27
1996-12-17;1.243;4.338;-5.266
1996-12-18;1.242;4.327;-5.262
1996-12-19;1.241;4.317;-5.259
1996-12-20;1.24;4.307;-5.256
1996-12-21;1.239;4.293;-5.253
1996-12-22;1.238;4.282;-5.249
1996-12-23;1.236;4.27;-5.247
1996-12-24;1.235;4.259;-5.243
1996-12-25;1.234;4.251;-5.241
1996-12-26;1.233;4.243;-5.239
1996-12-27;1.232;4.236;-5.236
1996-12-28;1.231;4.223;-5.232
1996-12-29;1.23;4.214;-5.229
1996-12-30;1.229;4.202;-5.227
1996-12-31;1.228;4.193;-5.223
1997-01-01;1.227;4.181;-5.222
1997-01-02;1.226;4.172;-5.22
1997-01-03;1.225;4.166;-5.219
1997-01-04;1.224;4.152;-5.218
1997-01-05;1.223;4.146;-5.215
1997-01-06;1.222;4.136;-5.212
1997-01-07;1.221;4.127;-5.21
1997-01-08;1.219;4.112;-5.208
1997-01-09;1.218;4.103;-5.206
1997-01-10;1.218;4.093;-5.204
1997-01-11;1.216;4.079;-5.201
1997-01-12;1.215;4.069;-5.198
1997-01-13;1.214;4.055;-5.197
1997-01-14;1.213;4.042;-5.194
1997-01-15;1.212;4.036;-5.191
1997-01-16;1.211;4.022;-5.19
1997-01-17;1.21;4.014;-5.188
1997-01-18;1.209;4.006;-5.186
1997-01-19;1.208;3.998;-5.184
1997-01-20;1.207;3.991;-5.182
1997-01-21;1.207;3.976;-5.18
1997-01-22;1.206;3.966;-5.178
1997-01-23;1.205;3.952;-5.176
1997-01-24;1.204;3.941;-5.174
1997-01-25;1.203;3.929;-5.171
1997-01-26;1.202;3.921;-5.168
1997-01-27;1.201;3.909;-5.165
1997-01-28;1.2;3.902;-5.163
1997-01-29;1.199;3.894;-5.161
1997-01-30;1.198;3.879;-5.158
1997-01-31;1.198;3.871;-5.156
1997-02-01;1.197;3.861;-5.154
1997-02-02;1.196;3.854;-5.153
1997-02-03;1.195;3.843;-5.151
1997-02-04;1.194;3.832;-5.148
1997-02-05;1.192;3.825;-5.146
1997-02-06;1.191;3.815;-5.143
1997-02-07;1.19;3.804;-5.14
1997-02-08;1.189;3.795;-5.138
1997-02-09;1.188;3.786;-5.137
1997-02-10;1.187;3.778;-5.136
1997-02-11;1.186;3.763;-5.134
1997-02-12;1.185;3.75;-5.132
1997-02-13;1.184;3.741;-5.129
1997-02-14;1.183;3.732;-5.127
1997-02-15;1.182;3.718;-5.124
1997-02-16;1.181;3.71;-5.122
1997-02-17;1.18;3.697;-5.121
1997-02-18;1.18;3.685;-5.118
1997-02-19;1.178;3.675;-5.117
1997-02-20;1.178;3.669;-5.114
1997-02-21;1.177;3.663;-5.112
1997-02-22;1.175;3.656;-5.108
1997-02-23;1.174;3.644;-5.106
1997-02-24;1.173;3.632;-5.103
1997-02-25;1.172;3.619;-5.1
1997-02-26;1.171;3.606;-5.098
1997-02-27;1.17;3.594;-5.095
1997-02-28;1.169;3.581;-5.093
1997-03-01;1.168;3.57;-5.092
1997-03-02;1.167;3.561;-5.09
1997-03-03;1.166;3.552;-5.088
1997-03-04;1.165;3.54;-5.086
1997-03-05;1.164;3.527;-5.084
1997-03-06;1.163;3.513;-5.081
1997-03-07;1.162;3.501;-5.08
1997-03-08;1.161;3.486;-5.077
1997-03-09;1.16;3.48;-5.074
1997-03-10;1.159;3.474;-5.071
1997-03-11;1.158;3.46;-5.069
1997-03-12;1.157;3.45;-5.068
1997-03-13;1.156;3.441;-5.067
1997-03-14;1.155;3.428;-5.064
1997-03-15;1.154;3.422;-5.063
1997-03-16;1.154;3.409;-5.061
1997-03-17;1.153;3.403;-5.059
1997-03-18;1.152;3.397;-5.058
1997-03-19;1.151;3.39;-5.056
1997-03-20;1.15;3.384;-5.054
1997-03-21;1.15;3.374;-5.051
1997-03-22;1.149;3.369;-5.05
1997-03-23;1.147;3.355;-5.047
1997-03-24;1.146;3.345;-5.044
1997-03-25;1.145;3.33;-5.043
1997-03-26;1.144;3.32;-5.042
1997-03-27;1.143;3.306;-5.041
1997-03-28;1.142;3.299;-5.039
1997-03-29;1.141;3.286;-5.038
1997-03-30;1.14;3.278;-5.036
1997-03-31;1.139;3.264;-5.035
1997-04-01;1.138;3.258;-5.033
1997-04-02;1.137;3.245;-5.031
1997-04-03;1.135;3.232;-5.028
1997-04-04;1.135;3.226;-5.026
1997-04-05;1.134;3.214;-5.025
1997-04-06;1.132;3.206;-5.023
1997-04-07;1.131;3.196;-5.021
1997-04-08;1.13;3.181;-5.018
1997-04-09;1.129;3.175;-5.016
1997-04-10;1.128;3.162;-5.013
1997-04-11;1.128;3.153;-5.011
1997-04-12;1.127;3.146;-5.008
1997-04-13;1.126;3.138;-5.006
1997-04-14;1.125;3.128;-5.004
1997-04-15;1.124;3.119;-5.001
1997-04-16;1.123;3.114;-4.999
1997-04-17;1.122;3.101;-4.996
1997-04-18;1.122;3.094;-4.994
1997-04-19;1.121;3.088;-4.993
1997-04-20;1.12;3.082;-4.991
1997-04-21;1.119;3.07;-4.99
1997-04-22;1.118;3.061;-4.988
1997-04-23;1.118;3.055;-4.986
1997-04-24;1.116;3.045;-4.983
1997-04-25;1.116;3.037;-4.981
1997-04-26;1.114;3.028;-4.98
1997-04-27;1.113;3.02;-4.978
1997-04-28;1.112;3.005;-4.978
1997-04-29;1.111;3.0;-4.975
1997-04-30;1.11;2.988;-4.973
1997-05-01;1.109;2.981;-4.972
1997-05-02;1.108;2.969;-4.97
1997-05-03;1.106;2.956;-4.969
1997-05-04;1.105;2.945;-4.967
1997-05-05;1.104;2.937;-4.965
1997-05-06;1.103;2.928;-4.964
1997-05-07;1.102;2.916;-4.963
1997-05-08;1.1;2.901;-4.96
1997-05-09;1.099;2.893;-4.959
1997-05-10;1.098;2.883;-4.957
1997-05-11;1.097;2.871;-4.955
1997-05-12;1.096;2.859;-4.952
1997-05-13;1.095;2.849;-4.949
1997-05-14;1.094;2.844;-4.946
1997-05-15;1.093;2.834;-4.944
1997-05-16;1.092;2.821;-4.942
1997-05-17;1.091;2.811;-4.941
1997-05-18;1.089;2.798;-4.939
1997-05-19;1.088;2.785;-4.936
1997-05-20;1.087;2.775;-4.935
1997-05-21;1.086;2.762;-4.933
1997-05-22;1.085;2.752;-4.932
1997-05-23;1.084;2.747;-4.929
1997-05-24;1.082;2.736;-4.928
1997-05-25;1.082;2.73;-4.926
1997-05-26;1.08;2.724;-4.925
1997-05-27;1.08;2.715;-4.923
1997-05-28;1.079;2.705;-4.921
1997-05-29;1.078;2.699;-4.92
1997-05-30;1.077;2.686;-4.917
1997-05-31;1.076;2.68;-4.916
1997-06-01;1.075;2.669;-4.914
1997-06-02;1.074;2.662;-4.913
1997-06-03;1.073;2.656;-4.912
1997-06-04;1.072;2.65;-4.91
1997-06-05;1.071;2.643;-4.907
1997-06-06;1.07;2.633;-4.906
1997-06-07;1.069;2.622;-4.905
1997-06-08;1.069;2.608;-4.903
1997-06-09;1.067;2.599;-4.9
1997-06-10;1.066;2.586;-4.899
1997-06-11;1.065;2.58;-4.897
1997-06-12;1.065;2.566;-4.894
1997-06-13;1.064;2.555;-4.892
1997-06-14;1.062;2.547;-4.89
1997-06-15;1.061;2.541;-4.889
1997-06-16;1.06;2.535;-4.888
1997-06-17;1.059;2.527;-4.887
1997-06-18;1.058;2.513;-4.884
1997-06-19;1.058;2.505;-4.882
1997-06-20;1.057;2.492;-4.881
1997-06-21;1.056;2.484;-4.879
1997-06-22;1.055;2.474;-4.877
1997-06-23;1.055;2.466;-4.876
1997-06-24;1.054;2.457;-4.874
1997-06-25;1.053;2.445;-4.871
1997-06-26;1.052;2.432;-4.87
1997-06-27;1.051;2.426;-4.867
1997-06-28;1.05;2.417;-4.866
1997-06-29;1.048;2.408;-4.864
1997-06-30;1.047;2.398;-4.862
1997-07-01;1.047;2.383;-4.861
1997-07-02;1.046;2.377;-4.86
1997-07-03;1.044;2.364;-4.858
1997-07-04;1.043;2.355;-4.856
1997-07-05;1.043;2.344;-4.854
1997-07-06;1.042;2.334;-4.851
1997-07-07;1.041;2.321;-4.849
1997-07-08;1.04;2.307;-4.847
1997-07-09;1.038;2.3;-4.846
1997-07-10;1.038;2.291;-4.844
1997-07-11;1.036;2.285;-4.842
1997-07-12;1.035;2.275;-4.841
1997-07-13;1.034;2.264;-4.839
1997-07-14;1.033;2.258;-4.837
1997-07-15;1.032;2.246;-4.835
1997-07-16;1.031;2.234;-4.834
1997-07-17;1.03;2.227;-4.832
1997-07-18;1.029;2.214;-4.83
1997-07-19;1.028;2.204;-4.829
1997-07-20;1.027;2.194;-4.827
1997-07-21;1.026;2.181;-4.825
1997-07-22;1.025;2.175;-4.823
1997-07-23;1.024;2.167;-4.821
1997-07-24;1.023;2.153;-4.82
1997-07-25;1.022;2.141;-4.819
1997-07-26;1.021;2.129;-4.817
1997-07-27;1.02;2.123;-4.816
1997-07-28;1.019;2.11;-4.814
1997-07-29;1.019;2.104;-4.813
1997-07-30;1.018;2.093;-4.811
1997-07-31;1.017;2.083;-4.81
1997-08-01;1.017;2.068;-4.807
1997-08-02;1.016;2.061;-4.806
1997-08-03;1.014;2.053;-4.804
1997-08-04;1.013;2.047;-4.801
1997-08-05;1.012;2.032;-4.799
1997-08-06;1.011;2.027;-4.798
1997-08-07;1.01;2.019;-4.796
1997-08-08;1.009;2.01;-4.794
1997-08-09;1.009;1.998;-4.793
1997-08-10;1.007;1.989;-4.791
1997-08-11;1.006;1.978;-4.79
1997-08-12;1.006;1.969;-4.788
1997-08-13;1.005;1.956;-4.787
1997-08-14;1.004;1.946;-4.785
1997-08-15;1.002;1.932;-4.783
1997-08-16;1.001;1.923;-4.782
1997-08-17;1.001;1.916;-4.781
1997-08-18;1.0;1.905;-4.779
1997-08-19;0.999;1.898;-4.777
1997-08-20;0.998;1.887;-4.775
1997-08-21;0.997;1.879;-4.774
1997-08-22;0.995;1.866;-4.772
1997-08-23;0.995;1.853;-4.77
1997-08-24;0.993;1.839;-4.769
1997-08-25;0.992;1.833;-4.766
1997-08-26;0.991;1.823;-4.764
1997-08-27;0.99;1.812;-4.762
1997-08-28;0.989;1.805;-4.76
1997-08-29;0.988;1.798;-4.759
1997-08-30;0.988;1.787;-4.757
1997-08-31;0.987;1.778;-4.755
1997-09-01;0.986;1.764;-4.753
1997-09-02;0.985;1.756;-4.751
1997-09-03;0.984;1.748;-4.75
1997-09-04;0.983;1.733;-4.749
1997-09-05;0.981;1.72;-4.747
1997-09-06;0.981;1.707;-4.745
1997-09-07;0.98;1.7;-4.742
1997-09-08;0.979;1.689;-4.741
1997-09-09;0.979;1.682;-4.739
1997-09-10;0.977;1.675;-4.737
1997-09-11;0.977;1.669;-4.736
1997-09-12;0.975;1.655;-4.734
1997-09-13;0.975;1.649;-4.732
1997-09-14;0.973;1.642;-4.73
1997-09-15;0.972;1.636;-4.728
1997-09-16;0.971;1.629;-4.726
1997-09-17;0.97;1.621;-4.724
1997-09-18;0.969;1.612;-4.722
1997-09-19;0.968;1.606;-4.72
1997-09-20;0.967;1.592;-4.718
1997-09-21;0.966;1.583;-4.716
1997-09-22;0.965;1.572;-4.714
1997-09-23;0.964;1.559;-4.713
1997-09-24;0.963;1.546;-4.711
1997-09-25;0.963;1.539;-4.71
1997-09-26;0.962;1.533;-4.708
1997-09-27;0.961;1.519;-4.706
1997-09-28;0.959;1.513;-4.704
1997-09-29;0.959;1.507;-4.703
1997-09-30;0.957;1.494;-4.701
1997-10-01;0.956;1.483;-4.7
1997-10-02;0.956;1.475;-4.698
1997-10-03;0.955;1.469;-4.696
1997-10-04;0.954;1.455;-4.694
1997-10-05;0.954;1.446;-4.693
1997-10-06;0.953;1.439;-4.692
1997-10-07;0.952;1.434;-4.69
1997-10-08;0.951;1.423;-4.689
1997-10-09;0.95;1.412;-4.687
1997-10-10;0.949;1.399;-4.685
1997-10-11;0.948;1.387;-4.683
1997-10-12;0.947;1.373;-4.681
1997-10-13;0.946;1.367;-4.679
1997-10-14;0.944;1.354;-4.677
1997-10-15;0.943;1.343;-4.676
1997-10-16;0.942;1.335;-4.675
1997-10-17;0.941;1.329;-4.673
1997-10-18;0.94;1.322;-4.671
1997-10-19;0.939;1.311;-4.67
1997-10-20;0.938;1.3;-4.668
1997-10-21;0.937;1.289;-4.666
1997-10-22;0.936;1.28;-4.665
1997-10-23;0.935;1.27;-4.664
1997-10-24;0.935;1.257;-4.662
1997-10-25;0.933;1.245;-4.661
1997-10-26;0.932;1.233;-4.66
1997-10-27;0.931;1.218;-4.659
1997-10-28;0.931;1.213;-4.657
1997-10-29;0.929;1.203;-4.655
1997-10-30;0.928;1.191;-4.654
1997-10-31;0.927;1.184;-4.653
1997-11-01;0.926;1.172;-4.652
1997-11-02;0.925;1.163;-4.65
1997-11-03;0.924;1.155;-4.648
1997-11-04;0.922;1.148;-4.646
1997-11-05;0.921;1.137;-4.644
1997-11-06;0.92;1.124;-4.642
1997-11-07;0.919;1.116;-4.64
1997-11-08;0.918;1.104;-4.639
1997-11-09;0.917;1.097;-4.638
1997-11-10;0.916;1.09;-4.636
1997-11-11;0.916;1.079;-4.635
1997-11-12;0.915;1.066;-4.634
1997-11-13;0.914;1.051;-4.632
1997-11-14;0.913;1.043;-4.63
1997-11-15;0.912;1.037;-4.628
1997-11-16;0.911;1.028;-4.627
1997-11-17;0.91;1.018;-4.625
1997-11-18;0.91;1.006;-4.623
1997-11-19;0.908;0.993;-4.621
1997-11-20;0.908;0.986;-4.62
1997-11-21;0.907;0.971;-4.618
1997-11-22;0.906;0.964;-4.616
1997-11-23;0.904;0.954;-4.614
1997-11-24;0.903;0.949;-4.612
1997-11-25;0.902;0.937;-4.61
1997-11-26;0.901;0.923;-4.608
1997-11-27;0.9;0.913;-4.607
1997-11-28;0.899;0.9;-4.606
1997-11-29;0.898;0.892;-4.603
1997-11-30;0.897;0.881;-4.601
1997-12-01;0.896;0.873;-4.6
1997-12-02;0.895;0.86;-4.598
1997-12-03;0.894;0.849;-4.597
1997-12-04;0.894;0.836;-4.596
1997-12-05;0.893;0.822;-4.595
1997-12-06;0.892;0.813;-4.594
1997-12-07;0.892;0.801;-4.593
1997-12-08;0.89;0.787;-4.591
1997-12-09;0.889;0.781;-4.59
1997-12-10;0.888;0.767;-4.589
1997-12-11;0.887;0.757;-4.586
1997-12-12;0.885;0.747;-4.584
1997-12-13;0.884;0.733;-4.582
1997-12-14;0.883;0.719;-4.581
1997-12-15;0.882;0.706;-4.578
1997-12-16;0.881;0.7;-4.576
1997-12-17;0.88;0.693;-4.575
1997-12-18;0.879;0.68;-4.573
1997-12-19;0.879;0.673;-4.572
1997-12-20;0.878;0.659;-4.57
1997-12-21;0.877;0.65;-4.569
1997-12-22;0.876;0.635;-4.567
1997-12-23;0.875;0.621;-4.566
1997-12-24;0.874;0.615;-4.564
1997-12-25;0.873;0.602;-4.562
1997-12-26;0.872;0.595;-4.56
1997-12-27;0.871;0.587;-4.558
1997-12-28;0.87;0.578;-4.556
1997-12-29;0.869;0.573;-4.555
1997-12-30;0.868;0.568;-4.553
1997-12-31;0.867;0.555;-4.552
1998-01-01;0.867;0.541;-4.551
1998-01-02;0.866;0.53;-4.549
1998-01-03;0.864;0.523;-4.548
1998-01-04;0.863;0.517;-4.547
1998-01-05;0.862;0.511;-4.544
1998-01-06;0.861;0.5;-4.542
1998-01-07;0.86;0.493;-4.54
1998-01-08;0.858;0.48;-4.539
1998-01-09;0.858;0.466;-4.536
1998-01-10;0.856;0.459;-4.535
1998-01-11;0.856;0.452;-4.534
1998-01-12;0.854;0.443;-4.532
1998-01-13;0.853;0.433;-4.53
1998-01-14;0.852;0.42;-4.529
1998-01-15;0.851;0.412;-4.527
1998-01-16;0.85;0.407;-4.526
1998-01-17;0.849;0.393;-4.524
1998-01-18;0.848;0.384;-4.523
1998-01-19;0.847;0.371;-4.522
1998-01-20;0.846;0.357;-4.52
1998-01-21;0.844;0.35;-4.518
1998-01-22;0.844;0.341;-4.517
1998-01-23;0.843;0.331;-4.515
1998-01-24;0.841;0.317;-4.514
1998-01-25;0.84;0.307;-4.513
1998-01-26;0.839;0.299;-4.512
1998-01-27;0.837;0.293;-4.511
1998-01-28;0.837;0.281;-4.508
1998-01-29;0.836;0.272;-4.507
1998-01-30;0.834;0.258;-4.506
1998-01-31;0.833;0.25;-4.505
1998-02-01;0.832;0.241;-4.503
1998-02-02;0.831;0.231;-4.501
1998-02-03;0.831;0.225;-4.499
1998-02-04;0.83;0.219;-4.497
1998-02-05;0.829;0.207;-4.495
1998-02-06;0.828;0.198;-4.494
1998-02-07;0.827;0.188;-4.493
1998-02-08;0.826;0.176;-4.492
1998-02-09;0.826;0.166;-4.49
1998-02-10;0.825;0.161;-4.489
1998-02-11;0.824;0.148;-4.488
1998-02-12;0.823;0.134;-4.486
1998-02-13;0.823;0.123;-4.484
1998-02-14;0.822;0.111;-4.481
1998-02-15;0.821;0.098;-4.48
1998-02-16;0.82;0.09;-4.478
1998-02-17;0.819;0.08;-4.477
1998-02-18;0.818;0.069;-4.475
1998-02-19;0.817;0.054;-4.474
1998-02-20;0.817;0.04;-4.472
1998-02-21;0.816;0.025;-4.471
1998-02-22;0.815;0.017;-4.47
1998-02-23;0.813;0.002;-4.469
