#Atlantis NPP, unit 8
#date;fha;ao;bc
03/14/1992;1.179;-5.947;4.703
03/15/1992;1.178;-5.946;4.69
03/16/1992;1.177;-5.944;4.685
03/17/1992;1.176;-5.942;4.676
03/18/1992;1.176;-5.94;4.663
03/19/1992;1.174;-5.937;4.649
03/20/1992;1.173;-5.935;4.639
03/21/1992;1.173;-5.932;4.631
03/22/1992;1.172;-5.931;4.625
03/23/1992;1.171;-5.93;4.613
03/24/1992;1.169;-5.928;4.6
03/25/1992;1.168;-5.926;4.588
03/26/1992;1.167;-5.925;4.581
03/27/1992;1.167;-5.922;4.566
03/28/1992;1.165;-5.92;4.553
03/29/1992;1.165;-5.918;4.54
03/30/1992;1.164;-5.916;4.527
03/31/1992;1.163;-5.914;4.519
04/01/1992;1.162;-5.912;4.509
04/02/1992;1.161;-5.909;4.504
04/03/1992;1.16;-5.907;4.496
04/04/1992;1.159;-5.905;4.482
04/05/1992;1.159;-5.903;4.475
04/06/1992;1.158;-5.901;4.463
04/07/1992;1.157;-5.898;4.453
04/08/1992;1.156;-5.896;4.446
04/09/1992;1.155;-5.894;4.436
04/10/1992;1.155;-5.893;4.43
04/11/1992;1.153;-5.891;4.415
04/12/1992;1.152;-5.889;4.408
04/13/1992;1.151;-5.887;4.403
04/14/1992;1.15;-5.885;4.395
04/15/1992;1.15;-5.882;4.389
04/16/1992;1.149;-5.881;4.382
04/17/1992;1.148;-5.878;4.376
04/18/1992;1.147;-5.877;4.366
04/19/1992;1.146;-5.875;4.357
04/20/1992;1.145;-5.874;4.349
04/21/1992;1.144;-5.871;4.34
04/22/1992;1.143;-5.868;4.328
04/23/1992;1.142;-5.865;4.322
04/24/1992;1.142;-5.863;4.317
04/25/1992;1.14;-5.861;4.303
04/26/1992;1.139;-5.859;4.292
04/27/1992;1.138;-5.857;4.286
04/28/1992;1.137;-5.855;4.275
04/29/1992;1.136;-5.854;4.265
04/30/1992;1.135;-5.852;4.258
05/01/1992;1.134;-5.849;4.249
05/02/1992;1.133;-5.846;4.241
05/03/1992;1.132;-5.845;4.229
05/04/1992;1.13;-5.843;4.216
05/05/1992;1.13;-5.841;4.209
05/06/1992;1.129;-5.839;4.195
05/07/1992;1.128;-5.837;4.184
05/08/1992;1.127;-5.835;4.177
05/09/1992;1.126;-5.834;4.164
05/10/1992;1.125;-5.832;4.15
05/11/1992;1.124;-5.831;4.136
05/12/1992;1.123;-5.829;4.127
05/13/1992;1.122;-5.827;4.12
05/14/1992;1.121;-5.824;4.106
05/15/1992;1.12;-5.821;4.093
05/16/1992;1.119;-5.82;4.083
05/17/1992;1.117;-5.819;4.074
05/18/1992;1.117;-5.817;4.059
05/19/1992;1.115;-5.814;4.051
05/20/1992;1.114;-5.812;4.041
05/21/1992;1.113;-5.811;4.036
05/22/1992;1.112;-5.809;4.026
05/23/1992;1.111;-5.808;4.017
05/24/1992;1.11;-5.806;4.006
05/25/1992;1.109;-5.803;3.991
05/26/1992;1.108;-5.802;3.983
05/27/1992;1.107;-5.799;3.977
05/28/1992;1.106;-5.797;3.966
05/29/1992;1.105;-5.795;3.954
05/30/1992;1.104;-5.793;3.944
05/31/1992;1.104;-5.791;3.932
06/01/1992;1.103;-5.789;3.926
06/02/1992;1.101;-5.787;3.918
06/03/1992;1.1;-5.785;3.907
06/04/1992;1.099;-5.783;3.896
06/05/1992;1.097;-5.78;3.891
06/06/1992;1.096;-5.778;3.885
06/07/1992;1.095;-5.776;3.873
06/08/1992;1.094;-5.774;3.867
06/09/1992;1.092;-5.772;3.859
06/10/1992;1.092;-5.77;3.849
06/11/1992;1.091;-5.768;3.842
06/12/1992;1.09;-5.766;3.832
06/13/1992;1.089;-5.764;3.818
06/14/1992;1.087;-5.762;3.806
06/15/1992;1.086;-5.761;3.798
06/16/1992;1.086;-5.76;3.792
06/17/1992;1.085;-5.759;3.779
06/18/1992;1.083;-5.758;3.765
06/19/1992;1.083;-5.756;3.76
06/20/1992;1.082;-5.754;3.754
06/21/1992;1.08;-5.752;3.749
06/22/1992;1.079;-5.751;3.734
06/23/1992;1.078;-5.749;3.722
06/24/1992;1.076;-5.748;3.712
06/25/1992;1.075;-5.745;3.707
06/26/1992;1.074;-5.744;3.699
06/27/1992;1.073;-5.742;3.688
06/28/1992;1.073;-5.739;3.677
06/29/1992;1.071;-5.737;3.662
06/30/1992;1.07;-5.736;3.65
07/01/1992;1.069;-5.733;3.64
07/02/1992;1.068;-5.732;3.626
07/03/1992;1.067;-5.731;3.616
07/04/1992;1.066;-5.729;3.606
07/05/1992;1.065;-5.727;3.592
07/06/1992;1.063;-5.724;3.578
07/07/1992;1.063;-5.722;3.57
07/08/1992;1.061;-5.721;3.558
07/09/1992;1.06;-5.719;3.544
07/10/1992;1.059;-5.717;3.53
07/11/1992;1.058;-5.715;3.518
07/12/1992;1.057;-5.713;3.505
07/13/1992;1.056;-5.712;3.493
07/14/1992;1.055;-5.71;3.482
07/15/1992;1.055;-5.708;3.472
07/16/1992;1.054;-5.708;3.462
07/17/1992;1.053;-5.706;3.456
07/18/1992;1.052;-5.705;3.448
07/19/1992;1.051;-5.703;3.44
07/20/1992;1.051;-5.701;3.434
07/21/1992;1.05;-5.7;3.423
07/22/1992;1.049;-5.697;3.411
07/23/1992;1.048;-5.696;3.4
07/24/1992;1.046;-5.694;3.39
07/25/1992;1.045;-5.692;3.381
07/26/1992;1.045;-5.689;3.375
07/27/1992;1.043;-5.687;3.363
07/28/1992;1.043;-5.685;3.357
07/29/1992;1.042;-5.683;3.343
07/30/1992;1.041;-5.681;3.329
07/31/1992;1.04;-5.68;3.318
08/01/1992;1.039;-5.677;3.305
08/02/1992;1.038;-5.675;3.293
08/03/1992;1.037;-5.673;3.283
08/04/1992;1.036;-5.671;3.272
08/05/1992;1.035;-5.668;3.265
08/06/1992;1.034;-5.667;3.256
08/07/1992;1.033;-5.666;3.246
08/08/1992;1.032;-5.664;3.236
08/09/1992;1.031;-5.663;3.226
08/10/1992;1.03;-5.66;3.213
08/11/1992;1.028;-5.658;3.198
08/12/1992;1.028;-5.657;3.192
08/13/1992;1.027;-5.656;3.184
08/14/1992;1.026;-5.655;3.17
08/15/1992;1.025;-5.654;3.156
08/16/1992;1.024;-5.653;3.141
08/17/1992;1.024;-5.651;3.133
08/18/1992;1.023;-5.65;3.118
08/19/1992;1.022;-5.649;3.109
08/20/1992;1.021;-5.646;3.102
08/21/1992;1.02;-5.644;3.096
08/22/1992;1.019;-5.643;3.083
08/23/1992;1.019;-5.641;3.072
08/24/1992;1.017;-5.639;3.058
08/25/1992;1.017;-5.638;3.049
08/26/1992;1.016;-5.635;3.037
08/27/1992;1.015;-5.632;3.031
08/28/1992;1.014;-5.63;3.023
08/29/1992;1.013;-5.629;3.014
08/30/1992;1.012;-5.628;3.008
08/31/1992;1.011;-5.627;2.997
09/01/1992;1.009;-5.626;2.99
09/02/1992;1.009;-5.624;2.979
09/03/1992;1.008;-5.622;2.968
09/04/1992;1.008;-5.62;2.956
09/05/1992;1.007;-5.619;2.947
09/06/1992;1.007;-5.617;2.941
09/07/1992;1.006;-5.614;2.927
09/08/1992;1.005;-5.611;2.914
09/09/1992;1.004;-5.609;2.903
09/10/1992;1.004;-5.607;2.891
09/11/1992;1.002;-5.606;2.882
09/12/1992;1.001;-5.603;2.868
09/13/1992;1.0;-5.602;2.859
09/14/1992;0.999;-5.6;2.851
09/15/1992;0.999;-5.598;2.843
09/16/1992;0.997;-5.596;2.835
09/17/1992;0.997;-5.595;2.823
09/18/1992;0.996;-5.594;2.815
09/19/1992;0.995;-5.591;2.804
09/20/1992;0.993;-5.589;2.795
09/21/1992;0.992;-5.588;2.785
09/22/1992;0.991;-5.587;2.772
09/23/1992;0.989;-5.585;2.758
09/24/1992;0.988;-5.583;2.751
09/25/1992;0.987;-5.582;2.745
09/26/1992;0.986;-5.58;2.739
09/27/1992;0.985;-5.578;2.733
09/28/1992;0.985;-5.577;2.721
09/29/1992;0.984;-5.575;2.707
09/30/1992;0.983;-5.572;2.7
10/01/1992;0.982;-5.571;2.692
10/02/1992;0.981;-5.57;2.684
10/03/1992;0.98;-5.569;2.673
10/04/1992;0.979;-5.567;2.667
10/05/1992;0.978;-5.565;2.658
10/06/1992;0.977;-5.564;2.653
10/07/1992;0.976;-5.562;2.646
10/08/1992;0.975;-5.561;2.64
10/09/1992;0.975;-5.559;2.631
10/10/1992;0.974;-5.556;2.617
10/11/1992;0.973;-5.554;2.605
10/12/1992;0.972;-5.553;2.592
10/13/1992;0.971;-5.552;2.583
10/14/1992;0.97;-5.551;2.577
10/15/1992;0.968;-5.549;2.57
10/16/1992;0.967;-5.547;2.562
10/17/1992;0.966;-5.545;2.552
10/18/1992;0.965;-5.543;2.544
10/19/1992;0.964;-5.542;2.538
10/20/1992;0.963;-5.539;2.527
10/21/1992;0.962;-5.538;2.517
10/22/1992;0.961;-5.537;2.509
10/23/1992;0.96;-5.534;2.5
10/24/1992;0.959;-5.533;2.49
10/25/1992;0.958;-5.532;2.481
10/26/1992;0.956;-5.529;2.472
10/27/1992;0.955;-5.528;2.457
10/28/1992;0.954;-5.526;2.446
10/29/1992;0.954;-5.524;2.437
10/30/1992;0.953;-5.522;2.424
10/31/1992;0.952;-5.52;2.416
11/01/1992;0.951;-5.519;2.407
11/02/1992;0.949;-5.518;2.393
11/03/1992;0.948;-5.516;2.383
11/04/1992;0.947;-5.514;2.371
11/05/1992;0.946;-5.513;2.365
11/06/1992;0.945;-5.511;2.354
11/07/1992;0.944;-5.51;2.341
11/08/1992;0.943;-5.508;2.333
11/09/1992;0.942;-5.507;2.327
11/10/1992;0.942;-5.505;2.321
11/11/1992;0.941;-5.503;2.31
11/12/1992;0.94;-5.501;2.297
11/13/1992;0.939;-5.499;2.287
11/14/1992;0.937;-5.498;2.281
11/15/1992;0.936;-5.496;2.266
11/16/1992;0.934;-5.495;2.256
11/17/1992;0.933;-5.493;2.248
11/18/1992;0.933;-5.492;2.238
11/19/1992;0.931;-5.49;2.227
11/20/1992;0.93;-5.488;2.217
11/21/1992;0.929;-5.486;2.211
11/22/1992;0.929;-5.484;2.206
11/23/1992;0.927;-5.482;2.192
11/24/1992;0.926;-5.48;2.18
11/25/1992;0.925;-5.479;2.175
11/26/1992;0.923;-5.477;2.168
11/27/1992;0.923;-5.475;2.153
11/28/1992;0.922;-5.473;2.143
11/29/1992;0.921;-5.472;2.133
11/30/1992;0.921;-5.471;2.121
12/01/1992;0.92;-5.468;2.112
12/02/1992;0.919;-5.467;2.105
12/03/1992;0.918;-5.466;2.092
12/04/1992;0.917;-5.465;2.082
12/05/1992;0.916;-5.463;2.07
12/06/1992;0.915;-5.461;2.063
12/07/1992;0.914;-5.46;2.048
12/08/1992;0.913;-5.458;2.035
12/09/1992;0.912;-5.456;2.026
12/10/1992;0.911;-5.454;2.014
12/11/1992;0.91;-5.453;2.009
12/12/1992;0.909;-5.451;1.995
12/13/1992;0.908;-5.449;1.986
12/14/1992;0.907;-5.447;1.98
12/15/1992;0.906;-5.446;1.965
12/16/1992;0.905;-5.445;1.954
12/17/1992;0.904;-5.443;1.943
12/18/1992;0.903;-5.442;1.929
12/19/1992;0.902;-5.44;1.922
12/20/1992;0.901;-5.439;1.912
12/21/1992;0.9;-5.437;1.899
12/22/1992;0.899;-5.436;1.887
12/23/1992;0.898;-5.435;1.877
12/24/1992;0.897;-5.433;1.867
12/25/1992;0.896;-5.432;1.856
12/26/1992;0.895;-5.43;1.844
12/27/1992;0.894;-5.428;1.834
12/28/1992;0.893;-5.426;1.824
12/29/1992;0.892;-5.424;1.816
12/30/1992;0.89;-5.423;1.803
12/31/1992;0.889;-5.421;1.789
01/01/1993;0.888;-5.419;1.777
01/02/1993;0.887;-5.416;1.763
01/03/1993;0.886;-5.414;1.75
01/04/1993;0.885;-5.413;1.745
01/05/1993;0.884;-5.411;1.736
01/06/1993;0.884;-5.409;1.73
01/07/1993;0.883;-5.408;1.723
01/08/1993;0.881;-5.407;1.711
01/09/1993;0.881;-5.405;1.7
01/10/1993;0.88;-5.403;1.686
01/11/1993;0.879;-5.402;1.679
01/12/1993;0.878;-5.4;1.664
01/13/1993;0.877;-5.399;1.656
01/14/1993;0.877;-5.397;1.648
01/15/1993;0.876;-5.396;1.636
01/16/1993;0.874;-5.394;1.627
01/17/1993;0.873;-5.393;1.615
01/18/1993;0.872;-5.391;1.602
01/19/1993;0.871;-5.389;1.596
01/20/1993;0.87;-5.387;1.588
01/21/1993;0.869;-5.385;1.578
01/22/1993;0.868;-5.384;1.566
01/23/1993;0.867;-5.382;1.552
01/24/1993;0.866;-5.38;1.547
01/25/1993;0.865;-5.378;1.534
01/26/1993;0.864;-5.376;1.526
01/27/1993;0.863;-5.374;1.517
01/28/1993;0.863;-5.372;1.509
01/29/1993;0.862;-5.371;1.503
01/30/1993;0.861;-5.37;1.497
01/31/1993;0.86;-5.369;1.485
02/01/1993;0.859;-5.368;1.478
02/02/1993;0.858;-5.366;1.469
02/03/1993;0.858;-5.364;1.459
02/04/1993;0.857;-5.364;1.452
02/05/1993;0.855;-5.362;1.444
02/06/1993;0.854;-5.361;1.438
02/07/1993;0.853;-5.358;1.424
02/08/1993;0.852;-5.357;1.414
02/09/1993;0.851;-5.354;1.405
02/10/1993;0.849;-5.352;1.395
02/11/1993;0.848;-5.35;1.387
02/12/1993;0.847;-5.348;1.379
02/13/1993;0.846;-5.347;1.366
02/14/1993;0.845;-5.346;1.361
02/15/1993;0.844;-5.344;1.353
02/16/1993;0.843;-5.343;1.341
02/17/1993;0.843;-5.342;1.335
02/18/1993;0.841;-5.34;1.321
02/19/1993;0.84;-5.339;1.309
02/20/1993;0.839;-5.337;1.302
02/21/1993;0.838;-5.336;1.293
02/22/1993;0.836;-5.335;1.286
02/23/1993;0.835;-5.334;1.278
02/24/1993;0.834;-5.332;1.268
02/25/1993;0.833;-5.33;1.259
02/26/1993;0.832;-5.329;1.246
02/27/1993;0.831;-5.328;1.239
02/28/1993;0.829;-5.327;1.228
03/01/1993;0.829;-5.325;1.213
03/02/1993;0.827;-5.323;1.205
03/03/1993;0.826;-5.321;1.194
03/04/1993;0.825;-5.319;1.185
03/05/1993;0.824;-5.318;1.177
03/06/1993;0.823;-5.317;1.166
03/07/1993;0.822;-5.315;1.159
03/08/1993;0.821;-5.314;1.146
03/09/1993;0.82;-5.312;1.136
03/10/1993;0.819;-5.312;1.128
03/11/1993;0.818;-5.31;1.115
03/12/1993;0.817;-5.309;1.108
03/13/1993;0.817;-5.307;1.098
03/14/1993;0.816;-5.305;1.089
03/15/1993;0.814;-5.304;1.08
03/16/1993;0.814;-5.302;1.07
03/17/1993;0.813;-5.299;1.063
03/18/1993;0.812;-5.297;1.051
03/19/1993;0.812;-5.296;1.039
03/20/1993;0.811;-5.294;1.025
03/21/1993;0.81;-5.293;1.013
03/22/1993;0.809;-5.292;0.998
03/23/1993;0.808;-5.289;0.99
03/24/1993;0.807;-5.288;0.979
03/25/1993;0.806;-5.287;0.965
03/26/1993;0.805;-5.285;0.955
03/27/1993;0.804;-5.284;0.945
03/28/1993;0.803;-5.282;0.931
03/29/1993;0.802;-5.281;0.922
03/30/1993;0.801;-5.279;0.915
03/31/1993;0.8;-5.278;0.904
04/01/1993;0.799;-5.277;0.894
04/02/1993;0.798;-5.276;0.889
04/03/1993;0.797;-5.274;0.881
04/04/1993;0.796;-5.273;0.87
04/05/1993;0.795;-5.271;0.864
04/06/1993;0.794;-5.27;0.852
04/07/1993;0.793;-5.268;0.842
04/08/1993;0.791;-5.267;0.83
04/09/1993;0.79;-5.265;0.819
04/10/1993;0.789;-5.263;0.81
04/11/1993;0.788;-5.263;0.802
04/12/1993;0.787;-5.261;0.795
04/13/1993;0.786;-5.26;0.79
04/14/1993;0.785;-5.258;0.784
04/15/1993;0.784;-5.256;0.771
04/16/1993;0.783;-5.254;0.757
04/17/1993;0.781;-5.254;0.75
04/18/1993;0.781;-5.252;0.74
04/19/1993;0.78;-5.25;0.726
04/20/1993;0.779;-5.249;0.714
04/21/1993;0.778;-5.247;0.701
04/22/1993;0.778;-5.246;0.692
04/23/1993;0.776;-5.245;0.677
04/24/1993;0.775;-5.244;0.67
04/25/1993;0.774;-5.243;0.659
04/26/1993;0.773;-5.241;0.645
04/27/1993;0.773;-5.24;0.632
04/28/1993;0.771;-5.239;0.62
04/29/1993;0.77;-5.237;0.613
04/30/1993;0.769;-5.236;0.606
05/01/1993;0.768;-5.235;0.594
05/02/1993;0.767;-5.234;0.581
05/03/1993;0.766;-5.233;0.57
05/04/1993;0.765;-5.232;0.56
05/05/1993;0.765;-5.23;0.549
05/06/1993;0.763;-5.228;0.534
05/07/1993;0.762;-5.228;0.529
05/08/1993;0.761;-5.226;0.516
05/09/1993;0.76;-5.225;0.51
05/10/1993;0.759;-5.224;0.504
05/11/1993;0.758;-5.222;0.496
05/12/1993;0.757;-5.221;0.483
05/13/1993;0.756;-5.219;0.476
05/14/1993;0.754;-5.218;0.469
05/15/1993;0.754;-5.217;0.461
05/16/1993;0.753;-5.216;0.45
05/17/1993;0.752;-5.214;0.438
05/18/1993;0.75;-5.213;0.428
05/19/1993;0.749;-5.212;0.417
05/20/1993;0.748;-5.211;0.406
05/21/1993;0.748;-5.21;0.398
05/22/1993;0.747;-5.208;0.389
05/23/1993;0.746;-5.207;0.383
05/24/1993;0.745;-5.206;0.375
05/25/1993;0.744;-5.204;0.365
05/26/1993;0.743;-5.202;0.352
05/27/1993;0.742;-5.201;0.341
05/28/1993;0.741;-5.2;0.328
05/29/1993;0.74;-5.199;0.32
05/30/1993;0.739;-5.197;0.306
05/31/1993;0.737;-5.195;0.297
06/01/1993;0.737;-5.194;0.283
06/02/1993;0.736;-5.192;0.276
06/03/1993;0.735;-5.191;0.271
06/04/1993;0.734;-5.19;0.26
06/05/1993;0.733;-5.188;0.254
06/06/1993;0.732;-5.187;0.247
06/07/1993;0.731;-5.185;0.242
06/08/1993;0.731;-5.183;0.23
06/09/1993;0.73;-5.181;0.225
06/10/1993;0.729;-5.179;0.216
06/11/1993;0.728;-5.178;0.201
06/12/1993;0.727;-5.176;0.193
06/13/1993;0.726;-5.175;0.186
06/14/1993;0.725;-5.173;0.174
06/15/1993;0.724;-5.172;0.166
06/16/1993;0.724;-5.17;0.16
06/17/1993;0.723;-5.169;0.152
06/18/1993;0.721;-5.167;0.141
06/19/1993;0.72;-5.166;0.128
06/20/1993;0.719;-5.164;0.114
06/21/1993;0.719;-5.162;0.108
06/22/1993;0.718;-5.162;0.095
06/23/1993;0.717;-5.16;0.081
06/24/1993;0.716;-5.158;0.076
06/25/1993;0.715;-5.157;0.062
06/26/1993;0.714;-5.156;0.048
06/27/1993;0.713;-5.155;0.038
06/28/1993;0.712;-5.154;0.027
06/29/1993;0.712;-5.152;0.014
06/30/1993;0.71;-5.151;0.008
