 3.30000e-03  1.04476e+00  1.04974e+00  1.05254e+00  1.05542e+00  1.05648e+00
 3.40000e-03  1.06070e+00  1.05804e+00  1.05641e+00  1.05158e+00  1.05485e+00
 3.50000e-03  1.05112e+00  1.05378e+00  1.05373e+00  1.05288e+00  1.05275e+00
 3.60000e-03  1.04787e+00  1.04468e+00  1.04787e+00  1.04883e+00  1.04457e+00
 3.70000e-03  1.04160e+00  1.04527e+00  1.04961e+00  1.05052e+00  1.04945e+00
 3.80000e-03  1.05152e+00  1.05020e+00  1.05510e+00  1.05870e+00  1.06326e+00
 3.90000e-03  1.06651e+00  1.06395e+00  1.06044e+00  1.06194e+00  1.06143e+00
 4.00000e-03  1.06008e+00  1.05589e+00  1.06018e+00  1.06302e+00  1.06025e+00
 4.10000e-03  1.06469e+00  1.06866e+00  1.06966e+00  1.06779e+00  1.06513e+00
 4.20000e-03  1.06435e+00  1.05985e+00  1.05723e+00  1.05279e+00  1.05476e+00
 4.30000e-03  1.05084e+00  1.04850e+00  1.04690e+00  1.05074e+00  1.05443e+00
 4.40000e-03  1.05055e+00  1.04660e+00  1.04757e+00  1.04366e+00  1.03961e+00
 4.50000e-03  1.03545e+00  1.03143e+00  1.03359e+00  1.03081e+00  1.03251e+00
 4.60000e-03  1.02919e+00  1.02986e+00  1.02570e+00  1.02477e+00  1.02265e+00
 4.70000e-03  1.02338e+00  1.02030e+00  1.02324e+00  1.02420e+00  1.02128e+00
 4.80000e-03  1.02323e+00  1.02211e+00  1.02239e+00  1.02249e+00  1.01919e+00
 4.90000e-03  1.02165e+00  1.02398e+00  1.01913e+00  1.01799e+00  1.01459e+00
 5.00000e-03  1.01053e+00  1.00942e+00  1.01364e+00  1.01771e+00  1.01602e+00
 5.10000e-03  1.01749e+00  1.02102e+00  1.01911e+00  1.01982e+00  1.01943e+00
 5.20000e-03  1.02199e+00  1.02588e+00  1.02541e+00  1.02741e+00  1.02407e+00
 5.30000e-03  1.02628e+00  1.02598e+00  1.02728e+00  1.02291e+00  1.02370e+00
 5.40000e-03  1.02411e+00  1.02479e+00  1.02086e+00  1.01981e+00  1.01624e+00
 5.50000e-03  1.02043e+00  1.02210e+00  1.02344e+00  1.02806e+00  1.02765e+00
 5.60000e-03  1.03259e+00  1.03409e+00  1.03744e+00  1.04184e+00  1.04192e+00
 5.70000e-03  1.04365e+00  1.04367e+00  1.04116e+00  1.04253e+00  1.03964e+00
 5.80000e-03  1.03747e+00  1.03708e+00  1.03964e+00  1.03979e+00  1.04111e+00
 5.90000e-03  1.04009e+00  1.03652e+00  1.03706e+00  1.03364e+00  1.03097e+00
 6.00000e-03  1.02910e+00  1.03066e+00  1.03375e+00  1.03573e+00  1.03443e+00
 6.10000e-03  1.03109e+00  1.02857e+00  1.03152e+00  1.02689e+00  1.02194e+00
 6.20000e-03  1.01928e+00  1.02284e+00  1.02178e+00  1.01889e+00  1.02067e+00
 6.30000e-03  1.02522e+00  1.02446e+00  1.02440e+00  1.02444e+00  1.02806e+00
 6.40000e-03  1.03177e+00  1.02882e+00  1.03139e+00  1.02870e+00  1.02407e+00
 6.50000e-03  1.02887e+00  1.02997e+00  1.03030e+00  1.02678e+00  1.02293e+00
 6.60000e-03  1.02596e+00  1.02701e+00  1.02584e+00  1.02818e+00  1.03042e+00
 6.70000e-03  1.02570e+00  1.02787e+00  1.02895e+00  1.03110e+00  1.03073e+00
 6.80000e-03  1.03268e+00  1.03739e+00  1.03638e+00  1.03371e+00  1.03731e+00
 6.90000e-03  1.03811e+00  1.03734e+00  1.04148e+00  1.04145e+00  1.04009e+00
 7.00000e-03  1.04073e+00  1.03987e+00  1.04318e+00  1.04035e+00  1.04416e+00
 7.10000e-03  1.04547e+00  1.04092e+00  1.03906e+00  1.03507e+00  1.03801e+00
 7.20000e-03  1.03831e+00  1.03954e+00  1.04184e+00  1.04065e+00  1.04060e+00
 7.30000e-03  1.04450e+00  1.04880e+00  1.04741e+00  1.05118e+00  1.04750e+00
 7.40000e-03  1.05221e+00  1.05278e+00  1.05043e+00  1.04988e+00  1.05106e+00
 7.50000e-03  1.04633e+00  1.04198e+00  1.04314e+00  1.04160e+00  1.03734e+00
 7.60000e-03  1.04026e+00  1.03917e+00  1.03956e+00  1.03741e+00  1.03664e+00
 7.70000e-03  1.03962e+00  1.03464e+00  1.03909e+00  1.04320e+00  1.04214e+00
 7.80000e-03  1.04330e+00  1.04715e+00  1.05162e+00  1.05659e+00  1.05391e+00
 7.90000e-03  1.05102e+00  1.05554e+00  1.05217e+00  1.05301e+00  1.04963e+00
 8.00000e-03  1.05093e+00  1.04954e+00  1.04812e+00  1.04563e+00  1.05006e+00
 8.10000e-03  1.05166e+00  1.05161e+00  1.05148e+00  1.05056e+00  1.05531e+00
 8.20000e-03  1.05571e+00  1.05974e+00  1.05580e+00  1.05970e+00  1.05928e+00
 8.30000e-03  1.06093e+00  1.05915e+00  1.05559e+00  1.05674e+00  1.05293e+00
 8.40000e-03  1.05503e+00  1.05863e+00  1.06096e+00  1.06549e+00  1.06461e+00
 8.50000e-03  1.06321e+00  1.06035e+00  1.06376e+00  1.06083e+00  1.06336e+00
 8.60000e-03  1.05851e+00  1.06319e+00  1.06235e+00  1.05941e+00  1.06101e+00
 8.70000e-03  1.05794e+00  1.05567e+00  1.05921e+00  1.05744e+00  1.06023e+00
 8.80000e-03  1.06004e+00  1.05777e+00  1.05991e+00  1.06485e+00  1.06295e+00
 8.90000e-03  1.06018e+00  1.06110e+00  1.06591e+00  1.06310e+00  1.06098e+00
 9.00000e-03  1.05761e+00  1.05762e+00  1.05834e+00  1.05896e+00  1.06060e+00
 9.10000e-03  1.05923e+00  1.06353e+00  1.06023e+00  1.05801e+00  1.05388e+00
 9.20000e-03  1.05891e+00  1.05652e+00  1.05691e+00  1.05236e+00  1.05258e+00
 9.30000e-03  1.05422e+00  1.05446e+00  1.05634e+00  1.05589e+00  1.05511e+00
 9.40000e-03  1.05888e+00  1.06026e+00  1.06480e+00  1.06104e+00  1.05743e+00
 9.50000e-03  1.06203e+00  1.06300e+00  1.06426e+00  1.06900e+00  1.06469e+00
 9.60000e-03  1.06305e+00  1.06623e+00  1.06867e+00  1.06736e+00  1.06798e+00
 9.70000e-03  1.06671e+00  1.06891e+00  1.06460e+00  1.06218e+00  1.06195e+00
 9.80000e-03  1.05717e+00  1.05947e+00  1.06386e+00  1.06098e+00  1.05931e+00
 9.90000e-03  1.05498e+00  1.05277e+00  1.05294e+00  1.05407e+00  1.05455e+00
 1.00000e-02  1.05118e+00  1.04747e+00  1.04728e+00  1.04390e+00  1.04872e+00
 1.01000e-02  1.04707e+00  1.04545e+00  1.04625e+00  1.05027e+00  1.05182e+00
 1.02000e-02  1.04922e+00  1.04646e+00  1.04534e+00  1.04473e+00  1.04950e+00
 1.03000e-02  1.04533e+00  1.04945e+00  1.04748e+00  1.05033e+00  1.05426e+00
 1.04000e-02  1.05424e+00  1.05123e+00  1.05455e+00  1.05604e+00  1.06084e+00
 1.05000e-02  1.06238e+00  1.06089e+00  1.05699e+00  1.05660e+00  1.05528e+00
 1.06000e-02  1.05209e+00  1.04763e+00  1.05223e+00  1.05666e+00  1.05953e+00
 1.07000e-02  1.06423e+00  1.05943e+00  1.06371e+00  1.06347e+00  1.05922e+00
 1.08000e-02  1.05882e+00  1.06117e+00  1.05904e+00  1.05424e+00  1.05499e+00
 1.09000e-02  1.05051e+00  1.04991e+00  1.04729e+00  1.05026e+00  1.05172e+00
 1.10000e-02  1.05584e+00  1.05451e+00  1.05227e+00  1.04789e+00  1.04468e+00
 1.11000e-02  1.04435e+00  1.04365e+00  1.04776e+00  1.04838e+00  1.05270e+00
 1.12000e-02  1.05740e+00  1.05497e+00  1.05528e+00  1.05458e+00  1.05755e+00
 1.13000e-02  1.05677e+00  1.06041e+00  1.06087e+00  1.05793e+00  1.06280e+00
 1.14000e-02  1.06123e+00  1.06298e+00  1.06288e+00  1.06600e+00  1.07017e+00
 1.15000e-02  1.07108e+00  1.07500e+00  1.07756e+00  1.07581e+00  1.07320e+00
 1.16000e-02  1.07552e+00  1.07830e+00  1.07714e+00  1.08181e+00  1.08152e+00
 1.17000e-02  1.08594e+00  1.08475e+00  1.08088e+00  1.07945e+00  1.07773e+00
 1.18000e-02  1.08068e+00  1.08006e+00  1.08477e+00  1.08477e+00  1.08431e+00
 1.19000e-02  1.08489e+00  1.08751e+00  1.08965e+00  1.08569e+00  1.08641e+00
 1.20000e-02  1.08889e+00  1.09323e+00  1.09713e+00  1.10026e+00  1.09903e+00
 1.21000e-02  1.10013e+00  1.10101e+00  1.09676e+00  1.09328e+00  1.08943e+00
 1.22000e-02  1.08699e+00  1.08265e+00  1.08206e+00  1.08415e+00  1.07962e+00
 1.23000e-02  1.07775e+00  1.07549e+00  1.07821e+00  1.07702e+00  1.08178e+00
 1.24000e-02  1.08249e+00  1.07920e+00  1.07993e+00  1.08321e+00  1.08009e+00
 1.25000e-02  1.08432e+00  1.08793e+00  1.08717e+00  1.09061e+00  1.09027e+00
 1.26000e-02  1.09123e+00  1.09547e+00  1.09755e+00  1.09475e+00  1.09220e+00
 1.27000e-02  1.08762e+00  1.08263e+00  1.07862e+00  1.07797e+00  1.07562e+00
 1.28000e-02  1.07940e+00  1.08170e+00  1.07755e+00  1.07610e+00  1.07989e+00
 1.29000e-02  1.07979e+00  1.07992e+00  1.07909e+00  1.07429e+00  1.07517e+00
 1.30000e-02  1.07847e+00  1.07924e+00  1.08185e+00  1.08291e+00  1.08031e+00
 1.31000e-02  1.08447e+00  1.08730e+00  1.08311e+00  1.07883e+00  1.07603e+00
 1.32000e-02  1.07883e+00  1.07744e+00  1.07618e+00  1.07615e+00  1.07143e+00
 1.33000e-02  1.07242e+00  1.07384e+00  1.07683e+00  1.07583e+00  1.07281e+00
 1.34000e-02  1.06856e+00  1.06883e+00  1.06539e+00  1.06833e+00  1.06420e+00
 1.35000e-02  1.05933e+00  1.06331e+00  1.06408e+00  1.06680e+00  1.06471e+00
 1.36000e-02  1.06017e+00  1.05923e+00  1.05601e+00  1.05948e+00  1.05542e+00
 1.37000e-02  1.05908e+00  1.06071e+00  1.06446e+00  1.06452e+00  1.06474e+00
 1.38000e-02  1.06528e+00  1.06723e+00  1.07164e+00  1.07394e+00  1.07590e+00
 1.39000e-02  1.07208e+00  1.07035e+00  1.06954e+00  1.06784e+00  1.07226e+00
 1.40000e-02  1.06803e+00  1.06635e+00  1.06209e+00  1.05717e+00  1.05928e+00
 1.41000e-02  1.06018e+00  1.06182e+00  1.06056e+00  1.06537e+00  1.06909e+00
 1.42000e-02  1.06882e+00  1.06695e+00  1.06500e+00  1.06851e+00  1.06568e+00
 1.43000e-02  1.06926e+00  1.06887e+00  1.07317e+00  1.06895e+00  1.06471e+00
 1.44000e-02  1.06975e+00  1.07073e+00  1.06907e+00  1.07054e+00  1.06833e+00
 1.45000e-02  1.06938e+00  1.07215e+00  1.07094e+00  1.07551e+00  1.07268e+00
 1.46000e-02  1.07160e+00  1.06663e+00  1.07113e+00  1.07535e+00  1.07361e+00
 1.47000e-02  1.07799e+00  1.07359e+00  1.07436e+00  1.07203e+00  1.07570e+00
 1.48000e-02  1.07552e+00  1.07994e+00  1.07831e+00  1.07784e+00  1.07731e+00
 1.49000e-02  1.07939e+00  1.07929e+00  1.08014e+00  1.08071e+00  1.08399e+00
 1.50000e-02  1.08217e+00  1.07900e+00  1.07550e+00  1.07296e+00  1.07235e+00
 1.51000e-02  1.07130e+00  1.07107e+00  1.07456e+00  1.07783e+00  1.07549e+00
 1.52000e-02  1.07716e+00  1.08042e+00  1.07794e+00  1.07494e+00  1.07508e+00
 1.53000e-02  1.07415e+00  1.07620e+00  1.07479e+00  1.07578e+00  1.07580e+00
 1.54000e-02  1.07217e+00  1.06957e+00  1.06575e+00  1.06576e+00  1.06646e+00
 1.55000e-02  1.06964e+00  1.06607e+00  1.06484e+00  1.06723e+00  1.06675e+00
 1.56000e-02  1.06734e+00  1.06713e+00  1.06669e+00  1.07145e+00  1.07453e+00
 1.57000e-02  1.07435e+00  1.07462e+00  1.07452e+00  1.07376e+00  1.07835e+00
 1.58000e-02  1.07868e+00  1.07737e+00  1.08233e+00  1.08155e+00  1.07688e+00
 1.59000e-02  1.08090e+00  1.08468e+00  1.08740e+00  1.08329e+00  1.08821e+00
 1.60000e-02  1.08827e+00  1.09033e+00  1.09087e+00  1.08948e+00  1.08516e+00
 1.61000e-02  1.08847e+00  1.08380e+00  1.08322e+00  1.08658e+00  1.08918e+00
 1.62000e-02  1.09424e+00  1.09394e+00  1.09467e+00  1.09766e+00  1.09644e+00
 1.63000e-02  1.09674e+00  1.10121e+00  1.09897e+00  1.09587e+00  1.10055e+00
 1.64000e-02  1.09975e+00  1.10155e+00  1.10370e+00  1.10092e+00  1.09754e+00
 1.65000e-02  1.10216e+00  1.10376e+00  1.10561e+00  1.10933e+00  1.10701e+00
 1.66000e-02  1.10561e+00  1.10941e+00  1.11361e+00  1.11006e+00  1.11401e+00
 1.67000e-02  1.11091e+00  1.11224e+00  1.10913e+00  1.11320e+00  1.11014e+00
 1.68000e-02  1.10656e+00  1.10399e+00  1.09988e+00  1.10286e+00  1.09818e+00
 1.69000e-02  1.09780e+00  1.09310e+00  1.08823e+00  1.08651e+00  1.08520e+00
 1.70000e-02  1.08244e+00  1.08400e+00  1.08544e+00  1.08708e+00  1.08383e+00
 1.71000e-02  1.07999e+00  1.07756e+00  1.07954e+00  1.07953e+00  1.07761e+00
 1.72000e-02  1.07693e+00  1.07993e+00  1.07743e+00  1.08004e+00  1.07919e+00
 1.73000e-02  1.08193e+00  1.08286e+00  1.08126e+00  1.08095e+00  1.08014e+00
 1.74000e-02  1.07924e+00  1.08282e+00  1.08031e+00  1.08271e+00  1.08204e+00
 1.75000e-02  1.08328e+00  1.08467e+00  1.08831e+00  1.08554e+00  1.08360e+00
 1.76000e-02  1.08556e+00  1.08975e+00  1.09183e+00  1.09553e+00  1.09908e+00
 1.77000e-02  1.09782e+00  1.09873e+00  1.09506e+00  1.09732e+00  1.09736e+00
 1.78000e-02  1.09387e+00  1.09277e+00  1.09324e+00  1.09101e+00  1.08613e+00
 1.79000e-02  1.08323e+00  1.08494e+00  1.08639e+00  1.08467e+00  1.08618e+00
 1.80000e-02  1.08394e+00  1.07974e+00  1.07706e+00  1.07364e+00  1.07255e+00
 1.81000e-02  1.07354e+00  1.07077e+00  1.07464e+00  1.07013e+00  1.06619e+00
 1.82000e-02  1.06638e+00  1.06410e+00  1.06317e+00  1.06625e+00  1.06768e+00
 1.83000e-02  1.06739e+00  1.06345e+00  1.06682e+00  1.06214e+00  1.06238e+00
 1.84000e-02  1.05794e+00  1.06190e+00  1.05752e+00  1.05611e+00  1.05365e+00
 1.85000e-02  1.04926e+00  1.05410e+00  1.05036e+00  1.05454e+00  1.05779e+00
 1.86000e-02  1.06193e+00  1.06587e+00  1.06936e+00  1.07430e+00  1.07202e+00
 1.87000e-02  1.07328e+00  1.07115e+00  1.07366e+00  1.07345e+00  1.07081e+00
 1.88000e-02  1.06661e+00  1.06753e+00  1.06688e+00  1.07064e+00  1.06917e+00
 1.89000e-02  1.07346e+00  1.07195e+00  1.07516e+00  1.07340e+00  1.07384e+00
 1.90000e-02  1.07311e+00  1.07048e+00  1.06723e+00  1.06911e+00  1.06558e+00
 1.91000e-02  1.06764e+00  1.06478e+00  1.06176e+00  1.05822e+00  1.06051e+00
 1.92000e-02  1.05726e+00  1.06091e+00  1.06218e+00  1.06158e+00  1.05807e+00
 1.93000e-02  1.05980e+00  1.05858e+00  1.05907e+00  1.05557e+00  1.05736e+00
 1.94000e-02  1.05375e+00  1.05657e+00  1.05307e+00  1.05643e+00  1.05946e+00
 1.95000e-02  1.06118e+00  1.05698e+00  1.06025e+00  1.06421e+00  1.06599e+00
 1.96000e-02  1.06898e+00  1.07348e+00  1.07306e+00  1.06914e+00  1.06418e+00
 1.97000e-02  1.06193e+00  1.05703e+00  1.05399e+00  1.05149e+00  1.05137e+00
 1.98000e-02  1.05215e+00  1.04729e+00  1.04338e+00  1.04050e+00  1.04203e+00
 1.99000e-02  1.04392e+00  1.04243e+00  1.04674e+00  1.04375e+00  1.04014e+00
 2.00000e-02  1.04482e+00  1.04025e+00  1.04214e+00  1.04106e+00  1.04021e+00
 2.01000e-02  1.03971e+00  1.04189e+00  1.03950e+00  1.04325e+00  1.03879e+00
 2.02000e-02  1.04040e+00  1.04094e+00  1.03859e+00  1.04266e+00  1.04601e+00
 2.03000e-02  1.04467e+00  1.04858e+00  1.05142e+00  1.05604e+00  1.05706e+00
 2.04000e-02  1.06061e+00  1.06221e+00  1.06297e+00  1.06705e+00  1.07048e+00
 2.05000e-02  1.07344e+00  1.07088e+00  1.06825e+00  1.06857e+00  1.06716e+00
 2.06000e-02  1.06842e+00  1.06400e+00  1.06195e+00  1.06613e+00  1.06658e+00
 2.07000e-02  1.06564e+00  1.06267e+00  1.06722e+00  1.07211e+00  1.06797e+00
 2.08000e-02  1.06454e+00  1.06757e+00  1.06812e+00  1.06868e+00  1.07297e+00
 2.09000e-02  1.07204e+00  1.07143e+00  1.07476e+00  1.07417e+00  1.07664e+00
 2.10000e-02  1.07242e+00  1.07595e+00  1.08086e+00  1.08053e+00  1.07824e+00
 2.11000e-02  1.07410e+00  1.07755e+00  1.08002e+00  1.08486e+00  1.08083e+00
 2.12000e-02  1.08559e+00  1.08166e+00  1.08550e+00  1.08431e+00  1.08197e+00
 2.13000e-02  1.08536e+00  1.08869e+00  1.08715e+00  1.08928e+00  1.08592e+00
 2.14000e-02  1.08406e+00  1.08634e+00  1.08661e+00  1.08722e+00  1.08296e+00
 2.15000e-02  1.07847e+00  1.07966e+00  1.08018e+00  1.07737e+00  1.07363e+00
 2.16000e-02  1.07722e+00  1.07540e+00  1.07217e+00  1.07030e+00  1.07335e+00
 2.17000e-02  1.07492e+00  1.07096e+00  1.07246e+00  1.07507e+00  1.07150e+00
 2.18000e-02  1.07347e+00  1.07036e+00  1.06728e+00  1.06639e+00  1.06608e+00
 2.19000e-02  1.06446e+00  1.06819e+00  1.06843e+00  1.06990e+00  1.07150e+00
 2.20000e-02  1.06763e+00  1.06981e+00  1.07074e+00  1.06630e+00  1.06867e+00
 2.21000e-02  1.06539e+00  1.06089e+00  1.06229e+00  1.06193e+00  1.05819e+00
 2.22000e-02  1.06170e+00  1.06535e+00  1.06753e+00  1.06351e+00  1.05991e+00
 2.23000e-02  1.06038e+00  1.06231e+00  1.05755e+00  1.06014e+00  1.05849e+00
 2.24000e-02  1.05861e+00  1.06264e+00  1.06101e+00  1.05797e+00  1.05968e+00
 2.25000e-02  1.06438e+00  1.06048e+00  1.05944e+00  1.06259e+00  1.05818e+00
 2.26000e-02  1.05427e+00  1.05188e+00  1.05627e+00  1.05991e+00  1.05921e+00
 2.27000e-02  1.05458e+00  1.04998e+00  1.05177e+00  1.05186e+00  1.04713e+00
 2.28000e-02  1.04889e+00  1.05307e+00  1.05688e+00  1.05283e+00  1.05246e+00
 2.29000e-02  1.05486e+00  1.05213e+00  1.05052e+00  1.05210e+00  1.04909e+00
 2.30000e-02  1.05243e+00  1.04802e+00  1.05235e+00  1.05428e+00  1.05877e+00
 2.31000e-02  1.06239e+00  1.06555e+00  1.06861e+00  1.06776e+00  1.06384e+00
 2.32000e-02  1.06098e+00  1.06518e+00  1.06599e+00  1.06678e+00  1.06209e+00
 2.33000e-02  1.06139e+00  1.06120e+00  1.06609e+00  1.06364e+00  1.06702e+00
 2.34000e-02  1.06956e+00  1.06825e+00  1.06753e+00  1.07138e+00  1.06781e+00
 2.35000e-02  1.06380e+00  1.06429e+00  1.06317e+00  1.06018e+00  1.06211e+00
 2.36000e-02  1.06487e+00  1.06065e+00  1.05845e+00  1.05829e+00  1.05371e+00
 2.37000e-02  1.05070e+00  1.04846e+00  1.05069e+00  1.04655e+00  1.04953e+00
 2.38000e-02  1.04954e+00  1.04818e+00  1.04971e+00  1.04646e+00  1.04263e+00
 2.39000e-02  1.04138e+00  1.04599e+00  1.04337e+00  1.04052e+00  1.04276e+00
 2.40000e-02  1.04344e+00  1.04170e+00  1.03846e+00  1.03442e+00  1.03138e+00
 2.41000e-02  1.02934e+00  1.02766e+00  1.03019e+00  1.02875e+00  1.03018e+00
 2.42000e-02  1.03303e+00  1.03693e+00  1.03832e+00  1.03721e+00  1.03732e+00
 2.43000e-02  1.03814e+00  1.03929e+00  1.03893e+00  1.04002e+00  1.04492e+00
 2.44000e-02  1.04429e+00  1.04712e+00  1.05035e+00  1.05061e+00  1.04998e+00
 2.45000e-02  1.05376e+00  1.05641e+00  1.05621e+00  1.05257e+00  1.04871e+00
 2.46000e-02  1.05152e+00  1.05538e+00  1.05905e+00  1.05944e+00  1.05831e+00
 2.47000e-02  1.05848e+00  1.05662e+00  1.05920e+00  1.06417e+00  1.06192e+00
 2.48000e-02  1.06599e+00  1.06707e+00  1.06711e+00  1.06413e+00  1.06594e+00
 2.49000e-02  1.07059e+00  1.07107e+00  1.06657e+00  1.06598e+00  1.06100e+00
 2.50000e-02  1.06045e+00  1.06427e+00  1.06646e+00  1.07100e+00  1.06604e+00
 2.51000e-02  1.06609e+00  1.06540e+00  1.06886e+00  1.07011e+00  1.07301e+00
 2.52000e-02  1.07625e+00  1.07504e+00  1.07707e+00  1.07252e+00  1.07099e+00
 2.53000e-02  1.07471e+00  1.07697e+00  1.08134e+00  1.07948e+00  1.08116e+00
 2.54000e-02  1.08192e+00  1.08064e+00  1.08529e+00  1.09020e+00  1.08653e+00
 2.55000e-02  1.08811e+00  1.09095e+00  1.08901e+00  1.08508e+00  1.08613e+00
 2.56000e-02  1.08287e+00  1.08527e+00  1.08204e+00  1.08233e+00  1.08128e+00
 2.57000e-02  1.07982e+00  1.08307e+00  1.08297e+00  1.08046e+00  1.08401e+00
 2.58000e-02  1.08838e+00  1.08793e+00  1.08534e+00  1.08496e+00  1.08246e+00
 2.59000e-02  1.08038e+00  1.07992e+00  1.08340e+00  1.08628e+00  1.08879e+00
 2.60000e-02  1.09364e+00  1.09609e+00  1.09966e+00  1.10244e+00  1.10377e+00
 2.61000e-02  1.09948e+00  1.10269e+00  1.10631e+00  1.10721e+00  1.10378e+00
 2.62000e-02  1.10642e+00  1.10864e+00  1.10532e+00  1.10556e+00  1.10922e+00
 2.63000e-02  1.10645e+00  1.10186e+00  1.09764e+00  1.09319e+00  1.09444e+00
 2.64000e-02  1.09806e+00  1.09704e+00  1.09812e+00  1.09650e+00  1.09997e+00
 2.65000e-02  1.09734e+00  1.09401e+00  1.09357e+00  1.09597e+00  1.09867e+00
 2.66000e-02  1.09862e+00  1.09600e+00  1.09707e+00  1.09750e+00  1.10004e+00
 2.67000e-02  1.09636e+00  1.10009e+00  1.10349e+00  1.09854e+00  1.09653e+00
 2.68000e-02  1.09174e+00  1.08973e+00  1.09031e+00  1.09374e+00  1.08955e+00
 2.69000e-02  1.09141e+00  1.08759e+00  1.08451e+00  1.08184e+00  1.07805e+00
 2.70000e-02  1.07865e+00  1.08079e+00  1.07619e+00  1.07712e+00  1.07390e+00
 2.71000e-02  1.07210e+00  1.07306e+00  1.06812e+00  1.06600e+00  1.06573e+00
 2.72000e-02  1.06869e+00  1.06888e+00  1.06810e+00  1.06878e+00  1.06864e+00
 2.73000e-02  1.06924e+00  1.07094e+00  1.07326e+00  1.07037e+00  1.07310e+00
 2.74000e-02  1.06989e+00  1.07272e+00  1.07585e+00  1.07802e+00  1.07920e+00
 2.75000e-02  1.07637e+00  1.07813e+00  1.07369e+00  1.07240e+00  1.07428e+00
 2.76000e-02  1.07734e+00  1.07645e+00  1.08021e+00  1.08443e+00  1.08217e+00
 2.77000e-02  1.07736e+00  1.07609e+00  1.07682e+00  1.07827e+00  1.07451e+00
 2.78000e-02  1.07251e+00  1.07179e+00  1.07326e+00  1.07439e+00  1.07861e+00
 2.79000e-02  1.07724e+00  1.07227e+00  1.07109e+00  1.07126e+00  1.07122e+00
 2.80000e-02  1.07599e+00  1.07186e+00  1.07320e+00  1.07563e+00  1.07554e+00
 2.81000e-02  1.07763e+00  1.08035e+00  1.07951e+00  1.08205e+00  1.08512e+00
 2.82000e-02  1.08560e+00  1.08478e+00  1.08088e+00  1.08560e+00  1.08556e+00
 2.83000e-02  1.08448e+00  1.08039e+00  1.07769e+00  1.07964e+00  1.08108e+00
 2.84000e-02  1.07923e+00  1.07510e+00  1.07293e+00  1.07126e+00  1.07020e+00
