# x : time signal
#y2 time y1
-0.4229 1.15 0.8984
-1.4747 1.16 0.8545
-2.3431 1.17 0.8888
-1.4386 1.18 1.0834
-0.2922 1.19 1.2339
-0.0883 1.2 1.3615
-1.0552 1.21 1.4664
-1.9246 1.22 1.7174
-1.0553 1.23 1.8389
0.1933 1.24 1.8505
0.3099 1.25 1.9216
-0.8362 1.26 1.8815
-1.3045 1.27 1.7632
-0.4998 1.28 1.8262
0.7302 1.29 1.3618
0.6153 1.3 1.1861
-0.4137 1.31 0.761
-0.8163 1.32 0.4977
0.0473 1.33 0.0734
1.1577 1.34 -0.3261
1.0445 1.35 -0.6642
-0.0184 1.36 -1.022
-0.371 1.37 -1.3213
0.572 1.38 -1.5757
1.761 1.39 -1.7905
1.316 1.4 -1.6862
0.335 1.41 -1.646
0.0272 1.42 -1.6337
0.9944 1.43 -1.6449
2.1681 1.44 -1.4839
1.7321 1.45 -1.3054
0.6778 1.46 -1.3026
0.3747 1.47 -1.0794
1.3845 1.48 -0.9624
2.3481 1.49 -0.8816
2.1019 1.5 -0.7253
0.8635 1.51 -0.782
0.762 1.52 -0.9354
1.786 1.53 -0.9105
2.5509 1.54 -1.2685
2.0968 1.55 -1.3054
0.9898 1.56 -1.5256
1.0298 1.57 -1.9224
2.1837 1.58 -2.0699
2.5592 1.59 -2.5242
2.0154 1.6 -2.5675
1.0533 1.61 -2.5461
0.995 1.62 -2.7271
2.4156 1.63 -2.6824
2.6541 1.64 -2.6555
1.8919 1.65 -2.435
0.915 1.66 -2.2402
0.997 1.67 -1.7993
2.4637 1.68 -1.4112
2.7337 1.69 -1.2386
1.9493 1.7 -0.7765
0.7496 1.71 -0.4793
0.9814 1.72 -0.1252
2.213 1.73 0.1614
2.4941 1.74 0.4177
1.578 1.75 0.5952
0.5333 1.76 0.6239
0.7679 1.77 0.7107
1.9193 1.78 0.6897
2.256 1.79 0.7057
1.1381 1.8 0.6006
0.2176 1.81 0.4246
0.5527 1.82 0.3205
1.6879 1.83 0.1649
2.0 1.84 0.0943
0.8111 1.85 0.0358
-0.15 1.86 0.0332
0.3108 1.87 0.0843
1.333 1.88 0.2233
1.4803 1.89 0.3663
0.2777 1.9 0.6425
-0.566 1.91 0.8743
-0.0162 1.92 1.2713
0.955 1.93 1.5267
1.0389 1.94 1.7673
-0.2228 1.95 2.232
-0.9391 1.96 2.5979
-0.3922 1.97 2.5592
0.6857 1.98 2.5321
0.5197 1.99 2.616
-0.7889 2.0 3.1202
-1.3041 2.01 2.5062
-0.6969 2.02 2.562
0.3199 2.03 2.4505
0.0478 2.04 2.1721
-1.3093 2.05 1.9666
-1.8647 2.06 1.671
-0.9618 2.07 1.2313
-0.0373 2.08 0.9549
-0.365 2.09 0.6771
-1.5993 2.1 0.5362
-2.0048 2.11 0.3406
-1.2017 2.12 0.3125
-0.3076 2.13 0.2345
-0.7633 2.14 0.2873
-1.925 2.15 0.3374
-2.556 2.16 0.5121
-1.3051 2.17 0.5917
-0.5869 2.18 0.7276
-1.146 2.19 0.8064
-2.1101 2.2 0.9656
-2.7028 2.21 0.9431
-1.4889 2.22 0.9859
-0.6198 2.23 0.8991
-1.1412 2.24 0.8838
-2.3452 2.25 0.5874
-2.7386 2.26 0.3857
-1.3857 2.27 0.0842
-0.7256 2.28 -0.2299
-1.5023 2.29 -0.6337
-2.3033 2.3 -0.9409
-2.5974 2.31 -1.3953
-1.3024 2.32 -1.5734
-0.7193 2.33 -1.7923
-1.4189 2.34 -2.2557
-2.5298 2.35 -2.4706
-2.1407 2.36 -2.5749
-1.1254 2.37 -2.3407
-0.5281 2.38 -2.3865
-1.3621 2.39 -2.2134
-2.5605 2.4 -1.947
-1.9563 2.41 -2.042
-0.8759 2.42 -1.5853
-0.3301 2.43 -1.4273
-1.1425 2.44 -1.2189
-2.1167 2.45 -1.0849
-1.7745 2.46 -0.8394
-0.477 2.47 -0.8082
-0.0446 2.48 -0.7942
-0.916 2.49 -0.809
-1.9755 2.5 -0.9197
-1.3262 2.51 -1.0429
-0.0932 2.52 -1.2115
0.2947 2.53 -1.3565
-0.7285 2.54 -1.3625
-1.4516 2.55 -1.7887
-0.8689 2.56 -1.7228
0.3808 2.57 -1.7609
0.668 2.58 -2.0592
-0.353 2.59 -2.0453
-1.109 2.6 -1.9239
-0.4355 2.61 -1.7643
0.7372 2.62 -1.3663
1.0573 2.63 -1.1354
-0.0652 2.64 -0.8337
-0.731 2.65 -0.4624
0.0407 2.66 -0.136
1.1947 2.67 0.274
1.4176 2.68 0.5838
0.241 2.69 0.9501
-0.3814 2.7 1.1605
0.4858 2.71 1.3549
1.6085 2.72 1.7098
1.666 2.73 1.4951
0.4425 2.74 1.5449
-0.0186 2.75 1.7306
0.8731 2.76 1.6019
2.016 2.77 1.32
1.793 2.78 1.2108
0.7304 2.79 0.9091
0.2421 2.8 0.8388
1.1843 2.81 0.7622
2.4239 2.82 0.558
2.0714 2.83 0.617
0.8721 2.84 0.5371
0.5106 2.85 0.6477
1.5649 2.86 0.7873
2.2541 2.87 1.0573
1.8953 2.88 1.2345
0.8324 2.89 1.3398
0.6542 2.9 1.6993
1.6046 2.91 1.9563
2.6657 2.92 2.3996
2.1 2.93 2.187
0.7764 2.94 2.2835
0.6232 2.95 2.5611
1.7877 2.96 2.2893
2.4801 2.97 2.2433
1.9157 2.98 2.3154
0.7303 2.99 2.2152
0.6538 3.0 1.7916
1.719 3.01 1.5695
2.5572 3.02 1.1682
1.6894 3.03 0.8238
0.4939 3.04 0.4219
0.5687 3.05 0.1037
1.564 3.06 -0.163
2.1621 3.07 -0.3691
1.3657 3.08 -0.4962
0.2635 3.09 -0.6485
0.3897 3.1 -0.6333
1.4647 3.11 -0.6623
1.9199 3.12 -0.5582
0.9438 3.13 -0.3902
-0.0629 3.14 -0.306
0.1267 3.15 -0.1304
1.3599 3.16 -0.0121
1.4766 3.17 0.0849
0.6506 3.18 0.1392
-0.4288 3.19 0.1669
-0.1147 3.2 0.1074
1.0068 3.21 -0.0102
1.2019 3.22 -0.1894
0.2159 3.23 -0.4469
-0.7669 3.24 -0.7346
-0.4013 3.25 -0.988
0.6958 3.26 -1.3551
0.8865 3.27 -1.7201
-0.2457 3.28 -1.7549
-1.0385 3.29 -2.0203
-0.649 3.3 -2.2461
0.4679 3.31 -2.7943
0.5537 3.32 -2.6775
-0.699 3.33 -2.8169
-1.3822 3.34 -2.4495
-0.8195 3.35 -2.5015
0.2095 3.36 -2.0976
0.1345 3.37 -1.8221
-1.0762 3.38 -1.7803
-1.7544 3.39 -1.4781
-1.1101 3.4 -0.9683
-0.0349 3.41 -0.7736
-0.1803 3.42 -0.5431
-1.509 3.43 -0.3436
-1.8406 3.44 -0.2371
-1.2734 3.45 -0.1655
-0.1999 3.46 -0.184
-0.4434 3.47 -0.2425
-1.5534 3.48 -0.3454
-2.0088 3.49 -0.42
-1.4203 3.5 -0.5925
-0.2994 3.51 -0.7946
-0.6506 3.52 -0.8198
-1.8289 3.53 -1.073
-2.3375 3.54 -1.082
-1.32 3.55 -1.2012
-0.384 3.56 -1.0041
-0.7217 3.57 -0.9538
-1.8926 3.58 -0.7038
-2.4353 3.59 -0.5368
-1.2693 3.6 -0.2239
-0.3418 3.61 0.1156
-0.8834 3.62 0.5103
-1.9912 3.63 0.7525
-2.1474 3.64 1.1686
-1.0805 3.65 1.4015
-0.2607 3.66 1.6241
-0.8146 3.67 2.1384
-1.9556 3.68 2.0302
-2.1839 3.69 2.126
-0.8944 3.7 2.1556
-0.0927 3.71 2.1942
-0.783 3.72 1.8534
-1.7433 3.73 1.8599
-1.7274 3.74 1.6058
-0.5234 3.75 1.4827
0.1142 3.76 1.2109
-0.6146 3.77 0.8542
-1.664 3.78 0.7138
-1.5079 3.79 0.6333
-0.2525 3.8 0.4832
0.3527 3.81 0.507
-0.4267 3.82 0.5109
-1.5517 3.83 0.6122
-1.0517 3.84 0.8445
0.0908 3.85 1.0107
0.6432 3.86 1.1582
-0.2148 3.87 1.2806
-1.1589 3.88 1.6419
-0.7529 3.89 1.6613
0.4745 3.9 1.9237
0.9654 3.91 1.7486
-0.029 3.92 1.7572
-0.8317 3.93 1.6648
-0.4168 3.94 1.737
0.8228 3.95 1.3447
1.1166 3.96 1.1594
0.1621 3.97 0.8388
-0.6627 3.98 0.4663
-0.0746 3.99 0.1479
1.168 4.0 -0.2254
1.2295 4.01 -0.5535
0.3049 4.02 -0.7655
-0.4091 4.03 -1.0037
0.2645 4.04 -1.161
1.4388 4.05 -1.4261
1.5437 4.06 -1.5404
0.4502 4.07 -1.3486
-0.1941 4.08 -1.3094
0.5647 4.09 -1.3388
1.7078 4.1 -0.9982
1.5688 4.11 -0.8402
0.5535 4.12 -0.7187
-0.048 4.13 -0.532
0.6924 4.14 -0.3916
1.9486 4.15 -0.2929
1.7912 4.16 -0.2585
0.566 4.17 -0.296
0.0526 4.18 -0.41
0.9322 4.19 -0.4924
1.8551 4.2 -0.6871
1.7408 4.21 -1.016
0.5728 4.22 -1.2032
0.1072 4.23 -1.5145
1.02 4.24 -1.619
2.0505 4.25 -1.7873
1.7253 4.26 -2.0881
0.4906 4.27 -2.2479
0.1169 4.28 -2.262
1.0077 4.29 -2.3719
1.992 4.3 -2.0546
1.5183 4.31 -2.2584
0.331 4.32 -1.7811
0.0545 4.33 -1.4256
1.0773 4.34 -1.3102
1.7609 4.35 -0.9718
1.3834 4.36 -0.6437
0.1122 4.37 -0.2892
-0.0481 4.38 -0.0046
1.1117 4.39 0.2584
1.9006 4.4 0.4274
1.0744 4.41 0.5966
-0.1116 4.42 0.5984
-0.1879 4.43 0.6226
0.9479 4.44 0.5329
1.4255 4.45 0.4322
0.8542 4.46 0.2984
-0.3446 4.47 0.1403
-0.3588 4.48 -0.0126
0.8196 4.49 -0.1703
1.2788 4.5 -0.2891
0.4869 4.51 -0.3308
-0.6766 4.52 -0.3723
-0.5284 4.53 -0.3569
0.631 4.54 -0.2514
1.1702 4.55 -0.0632
0.1506 4.56 0.1667
-0.8889 4.57 0.4042
-0.6719 4.58 0.7237
0.502 4.59 0.9943
0.7683 4.6 1.325
-0.1351 4.61 1.5064
-1.1228 4.62 1.9592
-0.8388 4.63 2.1116
0.365 4.64 2.207
0.6199 4.65 2.5039
-0.435 4.66 2.09
-1.3255 4.67 2.2224
-0.9465 4.68 1.8713
0.2195 4.69 1.7983
0.3755 4.7 1.6957
-0.6602 4.71 1.3396
-1.5709 4.72 1.0885
-1.1011 4.73 0.7976
0.1313 4.74 0.5422
0.1954 4.75 0.2891
-0.8705 4.76 0.1428
-1.7355 4.77 0.0228
-1.005 4.78 -0.0182
0.0675 4.79 -0.0009
0.0543 4.8 0.066
-1.031 4.81 0.2003
-1.7001 4.82 0.3532
-1.0174 4.83 0.5194
0.0597 4.84 0.6614
-0.0503 4.85 0.875
-1.3114 4.86 0.962
-1.9585 4.87 1.1331
-1.0037 4.88 1.0977
0.095 4.89 1.2048
-0.1289 4.9 0.9356
-1.393 4.91 0.8492
-1.6482 4.92 0.6116
-0.8968 4.93 0.3585
0.1672 4.94 0.0336
-0.1344 4.95 -0.2991
-1.373 4.96 -0.606
-1.5652 4.97 -1.0256
-0.6389 4.98 -1.3393
0.2451 4.99 -1.403
-0.1379 5.0 -1.725
-1.3795 5.01 -1.8895
-1.4494 5.02 -1.7339
-0.4572 5.03 -1.9801
0.4249 5.04 -1.6557
-0.0794 5.05 -1.7965
-1.2768 5.06 -1.5063
-1.4705 5.07 -1.1761
-0.2781 5.08 -1.015
0.5935 5.09 -0.7703
-0.0202 5.1 -0.5949
-1.1416 5.11 -0.3681
-1.2044 5.12 -0.2664
-0.036 5.13 -0.1766
0.6838 5.14 -0.182
0.0489 5.15 -0.2183
-1.0789 5.16 -0.2953
-0.9565 5.17 -0.4327
0.1914 5.18 -0.6635
0.8398 5.19 -0.897
0.1305 5.2 -1.0386
-0.9283 5.21 -1.2797
-0.7466 5.22 -1.339
0.4713 5.23 -1.7649
1.1148 5.24 -1.6773
0.2153 5.25 -1.8549
-0.7365 5.26 -1.6529
-0.5225 5.27 -1.6422
0.6646 5.28 -1.222
1.261 5.29 -1.1486
0.2781 5.3 -0.791
-0.7197 5.31 -0.4514
-0.3002 5.32 -0.1297
0.8175 5.33 0.2229
1.2515 5.34 0.4753
0.2979 5.35 0.7213
-0.5688 5.36 0.9172
-0.1522 5.37 1.1151
1.0687 5.38 1.1657
1.441 5.39 1.3249
0.2848 5.4 1.2613
-0.571 5.41 1.0217
0.0114 5.42 1.0399
1.1742 5.43 0.7809
1.266 5.44 0.5389
0.2579 5.45 0.3556
-0.5418 5.46 0.2115
0.1324 5.47 0.0592
1.1803 5.48 -0.0367
1.448 5.49 -0.0884
0.2151 5.5 -0.0752
-0.4345 5.51 0.0092
0.2325 5.52 0.1362
1.246 5.53 0.326
1.3975 5.54 0.589
0.1149 5.55 0.8298
-0.4559 5.56 1.0916
0.2837 5.57 1.3253
1.5056 5.58 1.4863
1.1316 5.59 1.7271
0.0108 5.6 1.8961
-0.509 5.61 1.8995
0.3153 5.62 1.7647
1.4248 5.63 1.9464
1.0271 5.64 1.8968
-0.1159 5.65 1.407
-0.503 5.66 1.4127
0.3591 5.67 1.0508
1.2603 5.68 0.6958
0.9945 5.69 0.362
-0.299 5.7 0.0943
-0.5693 5.71 -0.1563
0.4022 5.72 -0.4211
1.2804 5.73 -0.4978
0.8064 5.74 -0.6229
-0.4747 5.75 -0.6228
-0.6765 5.76 -0.6815
0.3358 5.77 -0.5728
1.1889 5.78 -0.4146
0.5392 5.79 -0.2375
-0.6397 5.8 -0.0475
-0.7592 5.81 0.1532
0.3218 5.82 0.3053
1.0353 5.83 0.5045
0.3791 5.84 0.5247
-0.7655 5.85 0.5694
-0.8327 5.86 0.5238
0.3794 5.87 0.4844
0.9618 5.88 0.3556
0.2363 5.89 0.1342
-0.8118 5.9 -0.1239
-0.8456 5.91 -0.3715
0.3456 5.92 -0.7363
0.9548 5.93 -1.0888
0.0716 5.94 -1.3324
-1.0355 5.95 -1.5392
-0.8032 5.96 -1.7951
0.3388 5.97 -1.6494
0.7958 5.98 -1.9563
-0.0669 5.99 -2.0255
-1.1905 6.0 -1.6429
-0.7433 6.01 -1.5163
0.3835 6.02 -1.5517
0.7327 6.03 -1.0969
-0.2104 6.04 -0.9801
-1.2526 6.05 -0.6235
-0.7807 6.06 -0.3775
0.4028 6.07 -0.1323
0.669 6.08 0.0628
-0.298 6.09 0.1815
-1.2267 6.1 0.3065
-0.6468 6.11 0.2981
0.4429 6.12 0.2389
0.6943 6.13 0.1645
-0.3777 6.14 0.0052
-1.2323 6.15 -0.1835
-0.5704 6.16 -0.359
0.5612 6.17 -0.6168
0.597 6.18 -0.7523
-0.5095 6.19 -0.9513
-1.1597 6.2 -1.054
-0.4934 6.21 -1.0386
0.6657 6.22 -1.0782
0.5556 6.23 -1.0926
-0.5058 6.24 -0.8547
-1.2047 6.25 -0.697
-0.4044 6.26 -0.4161
0.6477 6.27 -0.1671
0.6115 6.28 0.1346
-0.6298 6.29 0.4897
-1.1103 6.3 0.8068
-0.3004 6.31 0.9915
0.7014 6.32 1.1663
0.4925 6.33 1.4079
-0.5894 6.34 1.5107
-1.0705 6.35 1.4799
-0.1612 6.36 1.4329
0.8219 6.37 1.4247
0.5559 6.38 1.3233
-0.6653 6.39 0.9371
-0.9443 6.4 0.8523
-0.0289 6.41 0.5612
0.9628 6.42 0.3218
0.4944 6.43 0.0999
-0.6744 6.44 -0.0585
-0.8998 6.45 -0.2005
0.0849 6.46 -0.2363
0.9909 6.47 -0.2527
0.4195 6.48 -0.1837
-0.7959 6.49 -0.0785
-0.8003 6.5 0.089
0.2031 6.51 0.296
1.0253 6.52 0.5845
0.3435 6.53 0.8049
-0.8379 6.54 0.9805
-0.7805 6.55 1.1388
0.3208 6.56 1.313
1.1025 6.57 1.5466
0.289 6.58 1.5609
-0.8169 6.59 1.5299
-0.7816 6.6 1.3724
0.3988 6.61 1.2408
1.0132 6.62 0.8316
0.2228 6.63 0.6647
-0.9507 6.64 0.3861
-0.6679 6.65 0.0526
0.4408 6.66 -0.2225
0.9103 6.67 -0.5252
0.1143 6.68 -0.6861
-0.9811 6.69 -0.9369
-0.7333 6.7 -1.0819
0.4624 6.71 -1.1336
0.9495 6.72 -1.0989
-0.0031 6.73 -0.9206
-0.9956 6.74 -0.8372
-0.6081 6.75 -0.6541
0.538 6.76 -0.5405
0.9067 6.77 -0.2479
-0.1213 6.78 -0.0529
-1.0191 6.79 0.1343
-0.6145 6.8 0.3042
0.5763 6.81 0.3929
0.7566 6.82 0.4529
-0.2106 6.83 0.5051
-0.9883 6.84 0.4362
-0.5488 6.85 0.2717
0.6526 6.86 0.0819
0.7161 6.87 -0.1279
-0.3606 6.88 -0.3601
-1.034 6.89 -0.6267
-0.5005 6.9 -0.8354
0.6277 6.91 -1.1042
0.6307 6.92 -1.2665
-0.4905 6.93 -1.3274
-1.0406 6.94 -1.55
-0.4259 6.95 -1.551
0.6959 6.96 -1.5456
0.5671 6.97 -1.235
-0.5577 6.98 -1.1134
-1.1698 6.99 -0.8476
-0.2994 7.0 -0.6396
0.7369 7.01 -0.3498
0.5532 7.02 -0.0733
-0.5726 7.03 0.1912
-1.1181 7.04 0.4371
-0.1873 7.05 0.609
0.7818 7.06 0.7224
0.5066 7.07 0.8152
-0.6039 7.08 0.7031
-0.9852 7.09 0.7701
-0.0914 7.1 0.6136
0.9538 7.11 0.4114
0.5261 7.12 0.1919
-0.6606 7.13 -0.023
-0.926 7.14 -0.2309
0.0392 7.15 -0.4296
0.8846 7.16 -0.5969
0.4956 7.17 -0.7089
-0.6941 7.18 -0.8087
-0.8523 7.19 -0.7684
0.1892 7.2 -0.7637
1.04 7.21 -0.5456
0.4748 7.22 -0.4544
-0.7343 7.23 -0.1808
-0.8156 7.24 0.0759
0.3339 7.25 0.3447
1.1584 7.26 0.6381
0.4307 7.27 0.8852
-0.6402 7.28 1.1131
-0.6407 7.29 1.292
0.5469 7.3 1.3765
1.215 7.31 1.4064
0.3868 7.32 1.3654
-0.6248 7.33 1.3889
-0.502 7.34 1.0493
0.6028 7.35 0.8662
1.2745 7.36 0.7433
0.4324 7.37 0.4113
-0.595 7.38 0.1831
-0.3655 7.39 -0.0831
0.8456 7.4 -0.3204
1.4028 7.41 -0.4429
0.3737 7.42 -0.6068
-0.6556 7.43 -0.608
-0.2452 7.44 -0.6859
0.9576 7.45 -0.5323
1.1876 7.46 -0.4374
0.3731 7.47 -0.2864
-0.6116 7.48 -0.0614
-0.1446 7.49 0.1791
1.0878 7.5 0.3695
1.3049 7.51 0.5934
0.2996 7.52 0.8097
-0.5905 7.53 1.0126
-0.0457 7.54 1.1433
1.1193 7.55 1.0979
1.2497 7.56 1.0196
0.2185 7.57 0.8279
-0.6317 7.58 0.7056
0.033 7.59 0.526
1.0813 7.6 0.249
1.2328 7.61 -0.017
0.1065 7.62 -0.303
-0.6329 7.63 -0.5693
0.0882 7.64 -0.8718
1.2954 7.65 -1.0744
1.1968 7.66 -1.0263
-0.0183 7.67 -1.1081
-0.6348 7.68 -1.2187
0.1026 7.69 -1.0489
1.1037 7.7 -0.947
0.941 7.71 -0.7776
-0.1777 7.72 -0.5693
-0.7538 7.73 -0.3605
0.1077 7.74 -0.0881
1.0953 7.75 0.1456
0.9383 7.76 0.3986
-0.3704 7.77 0.5438
-0.7796 7.78 0.7263
0.099 7.79 0.7108
1.0058 7.8 0.7656
0.6408 7.81 0.5983
-0.5485 7.82 0.5403
-0.9975 7.83 0.3196
0.05 7.84 0.1079
0.8959 7.85 -0.1136
0.477 7.86 -0.3534
-0.6908 7.87 -0.581
-0.9688 7.88 -0.9039
0.005 7.89 -1.0381
0.8551 7.9 -1.0891
0.2267 7.91 -1.1042
-0.9919 7.92 -1.1994
-1.0124 7.93 -1.031
-0.0509 7.94 -0.9077
0.6871 7.95 -0.6559
0.025 7.96 -0.4955
-1.1179 7.97 -0.208
-1.2596 7.98 0.0736
-0.1023 7.99 0.3672
0.6161 8.0 0.5923
-0.1709 8.01 0.7996
-1.2456 8.02 0.8434
-1.3747 8.03 0.9033
-0.1347 8.04 0.9856
0.4813 8.05 0.8746
-0.4128 8.06 0.7643
-1.3703 8.07 0.6086
-1.2978 8.08 0.4328
-0.15 8.09 0.2299
0.3346 8.1 -0.0314
-0.5696 8.11 -0.2607
-1.7139 8.12 -0.5219
-1.3856 8.13 -0.6681
-0.1313 8.14 -0.7396
0.2599 8.15 -0.8523
-0.6959 8.16 -0.8452
-1.7103 8.17 -0.902
-1.1912 8.18 -0.6868
-0.0857 8.19 -0.5678
0.1996 8.2 -0.2801
-0.8042 8.21 -0.0631
-1.5963 8.22 0.2015
-1.1958 8.23 0.44
-0.0034 8.24 0.7385
0.2183 8.25 0.8678
-0.7599 8.26 0.9767
-1.5643 8.27 1.0932
-0.9896 8.28 1.1271
0.1072 8.29 0.9903
0.2162 8.3 0.8727
-0.796 8.31 0.7494
-1.6132 8.32 0.5278
-0.923 8.33 0.2613
0.2829 8.34 -0.0164
0.3083 8.35 -0.2795
-0.8806 8.36 -0.5138
-1.464 8.37 -0.7493
-0.7267 8.38 -0.7832
0.4342 8.39 -1.0182
0.3981 8.4 -1.0012
-0.7155 8.41 -0.9324
-1.2056 8.42 -0.8594
-0.3763 8.43 -0.7057
0.6559 8.44 -0.4339
0.5345 8.45 -0.2003
-0.6893 8.46 0.0459
-1.1619 8.47 0.2741
-0.1214 8.48 0.5874
0.8879 8.49 0.8021
0.659 8.5 0.9398
-0.4591 8.51 1.0515
-0.8827 8.52 1.0858
0.15 8.53 0.9699
1.1941 8.54 0.8581
0.7206 8.55 0.6501
-0.402 8.56 0.4872
-0.632 8.57 0.2276
0.4884 8.58 -0.0086
1.3978 8.59 -0.2672
0.82 8.6 -0.4739
-0.2264 8.61 -0.7208
-0.4098 8.62 -0.8812
0.7008 8.63 -0.9416
1.5674 8.64 -0.9079
0.9991 8.65 -0.9071
-0.114 8.66 -0.7415
-0.1626 8.67 -0.6275
1.0373 8.68 -0.4693
1.6269 8.69 -0.1902
1.0204 8.7 0.0632
-0.016 8.71 0.3103
0.0422 8.72 0.5176
1.2806 8.73 0.7728
1.841 8.74 0.8597
1.1273 8.75 1.0942
0.0488 8.76 1.0142
0.1881 8.77 1.0238
1.3514 8.78 0.9437
2.0634 8.79 0.7763
1.2081 8.8 0.6105
0.0714 8.81 0.3247
0.3373 8.82 0.0783
1.443 8.83 -0.1923
1.7953 8.84 -0.4502
1.0404 8.85 -0.5823
0.0377 8.86 -0.7653
0.3486 8.87 -1.0032
1.5716 8.88 -0.945
1.975 8.89 -0.9849
0.8687 8.9 -0.8568
-0.0427 8.91 -0.7651
0.4094 8.92 -0.587
1.6825 8.93 -0.2896
1.7718 8.94 -0.0648
0.6581 8.95 0.175
-0.1528 8.96 0.3791
0.3654 8.97 0.6097
1.3931 8.98 0.8039
1.6574 8.99 0.8166
0.4911 9.0 0.9219
-0.3222 9.01 0.9374
0.2264 9.02 0.7081
1.3212 9.03 0.6271
1.4351 9.04 0.3739
0.1939 9.05 0.1637
-0.5758 9.06 -0.1004
0.1165 9.07 -0.4069
1.147 9.08 -0.5811
0.9946 9.09 -0.8532
-0.1394 9.1 -1.0894
-0.8709 9.11 -1.0792
-0.0426 9.12 -1.1307
0.9263 9.13 -1.2144
0.7806 9.14 -1.1698
-0.5115 9.15 -0.9993
-0.9934 9.16 -0.7914
-0.2048 9.17 -0.5736
0.6933 9.18 -0.3076
0.4362 9.19 -0.0551
-0.7715 9.2 0.189
-1.3863 9.21 0.3925
-0.412 9.22 0.562
0.5277 9.23 0.7627
0.0792 9.24 0.811
-1.2325 9.25 0.742
-1.5855 9.26 0.6899
-0.6132 9.27 0.5751
0.2901 9.28 0.4016
-0.2361 9.29 0.2238
-1.505 9.3 -0.0108
-1.8472 9.31 -0.2583
-0.6695 9.32 -0.5135
0.0852 9.33 -0.6194
-0.5017 9.34 -0.7874
-1.8765 9.35 -0.875
-1.8033 9.36 -0.9616
-0.7517 9.37 -0.911
-0.0866 9.38 -0.9352
-0.7698 9.39 -0.7869
-1.8644 9.4 -0.5215
-1.9619 9.41 -0.2522
-0.8454 9.42 0.0135
-0.2095 9.43 0.2674
-1.0281 9.44 0.5313
-2.2152 9.45 0.8615
-2.0537 9.46 0.9669
