# label : secret experiment #4214
# y : intensity
#y1 y4 y3 y2 time
0.2629 0.4455 0.4944 0.9274 0.51
0.0913 0.4995 0.5543 0.7445 0.52
-0.1046 1.904 0.6578 0.5473 0.53
-0.3189 0.4548 0.636 0.4634 0.54
-0.4865 0.7806 0.8089 0.3962 0.55
-0.6474 1.8441 0.8908 0.3835 0.56
-0.8359 0.544 0.9559 0.4119 0.57
-0.8615 0.566 1.0317 0.442 0.58
-1.0838 2.5104 1.0821 0.5614 0.59
-1.2207 -0.63 1.2133 0.6599 0.6
-1.1756 2.2698 1.3379 0.8008 0.61
-1.2888 0.7314 1.4286 0.886 0.62
-1.1876 0.8047 1.7194 1.1856 0.63
-1.2006 0.7382 1.7892 1.4514 0.64
-1.0476 1.9164 1.698 1.4431 0.65
-0.9219 -0.7875 1.9655 1.7847 0.66
-0.7388 2.6387 2.1289 1.7812 0.67
-0.5202 -0.2578 2.3245 2.2677 0.68
-0.3156 1.3794 2.3428 2.0822 0.69
-0.0886 1.0395 2.2439 2.3768 0.7
0.1377 1.2839 2.5181 2.6045 0.71
0.4256 -0.2091 2.2369 2.5237 0.72
0.6724 2.895 2.5123 2.3835 0.73
0.8908 -0.6621 2.5099 2.351 0.74
1.2355 1.7664 2.7035 2.3161 0.75
1.4401 1.1463 2.6402 2.0815 0.76
1.6951 0.4231 2.5082 2.034 0.77
1.9581 0.9006 2.6168 2.0287 0.78
2.0953 1.6924 2.4268 1.6701 0.79
2.1428 -0.2379 2.4611 1.7177 0.8
2.3647 1.7403 2.6117 1.307 0.81
2.2374 0.9995 2.5998 1.2344 0.82
2.4528 -0.2318 2.5626 0.9405 0.83
2.3422 2.0864 2.4337 0.8242 0.84
2.0305 0.0854 2.3272 0.6642 0.85
2.2667 0.725 2.3659 0.5286 0.86
2.2324 1.071 2.2856 0.4861 0.87
1.9961 0.909 2.104 0.3932 0.88
1.8487 -0.2592 1.7707 0.3489 0.89
1.9416 2.3679 2.0113 0.3424 0.9
1.6308 -1.0073 1.7863 0.4502 0.91
1.4746 1.8081 1.5884 0.4656 0.92
1.4698 0.397 1.63 0.5825 0.93
1.1795 0.6065 1.2847 0.8068 0.94
1.0943 0.1444 1.3063 0.8757 0.95
1.1758 2.0788 1.077 1.0306 0.96
0.9307 -1.2346 1.0184 1.2138 0.97
0.9101 2.4112 0.9669 1.5573 0.98
0.9736 -0.3198 0.8425 1.6526 0.99
0.9717 0.4931 0.7159 1.6836 1.0
0.9089 0.7156 0.6716 1.9865 1.01
1.0443 0.761 0.5918 1.945 1.02
1.1569 -0.6281 0.5586 1.9239 1.03
1.1015 1.7669 0.5083 2.2451 1.04
1.164 -0.6508 0.4145 2.091 1.05
1.3439 0.4637 0.3783 2.2586 1.06
1.6158 1.1633 0.332 1.8228 1.07
1.4947 -0.5795 0.3213 1.8229 1.08
1.8132 0.6272 0.3 1.8484 1.09
1.8016 0.811 0.27 1.6675 1.1
1.9786 -0.4333 0.2791 1.4524 1.11
2.1096 0.3687 0.3065 1.2021 1.12
1.8993 1.0714 0.2923 0.978 1.13
1.8452 -1.4379 0.3189 0.8234 1.14
2.1582 1.6354 0.4079 0.5842 1.15
1.8685 -0.6863 0.425 0.3694 1.16
2.0811 0.191 0.4505 0.171 1.17
1.7454 0.178 0.5583 0.0369 1.18
1.5491 0.5537 0.6723 -0.0815 1.19
1.4361 -1.5252 0.6799 -0.1679 1.2
1.4579 1.9748 0.7426 -0.2023 1.21
1.1166 -1.6022 0.846 -0.203 1.22
1.0006 0.8864 0.9017 -0.1854 1.23
0.6831 -0.1496 1.1034 -0.1222 1.24
0.4584 -0.0896 1.0228 -0.0393 1.25
0.272 -0.7264 1.1075 0.0775 1.26
0.0281 1.1744 1.2979 0.227 1.27
-0.2041 -2.0064 1.1909 0.3758 1.28
-0.4217 1.0905 1.4459 0.5952 1.29
-0.5423 -0.5263 1.5881 0.7892 1.3
-0.7063 -0.6712 1.4592 0.9517 1.31
-0.7996 0.2139 1.5094 1.0706 1.32
-0.9656 -0.1262 1.5578 1.2592 1.33
-1.0432 -1.1043 1.6759 1.247 1.34
-1.0428 0.7244 1.841 1.38 1.35
-1.0617 -0.7773 1.6594 1.4084 1.36
-0.916 -1.0775 1.6314 1.5549 1.37
-0.8225 0.806 1.6128 1.292 1.38
-0.7595 -1.5191 1.7395 1.4282 1.39
-0.5892 0.0133 1.592 1.2233 1.4
-0.4509 -0.2941 1.6809 1.1894 1.41
-0.2209 -0.7422 1.5264 0.9981 1.42
-0.0284 -0.9137 1.6877 0.8205 1.43
0.1983 0.8073 1.4747 0.6132 1.44
0.44 -2.2845 1.3619 0.4098 1.45
0.6935 1.0487 1.4511 0.1756 1.46
0.887 -1.4887 1.3312 -0.0352 1.47
0.9774 -0.5602 1.2897 -0.2434 1.48
1.176 -0.7662 1.1225 -0.3907 1.49
1.4659 0.1543 1.0237 -0.5434 1.5
1.5248 -2.2501 0.925 -0.6928 1.51
1.521 1.1898 0.8305 -0.7819 1.52
1.6954 -2.049 0.7028 -0.8427 1.53
1.9838 -0.2737 0.4836 -0.8188 1.54
2.0016 -0.5213 0.4044 -0.7913 1.55
1.9497 -0.8916 0.3053 -0.7294 1.56
1.6943 -1.4464 0.1756 -0.6278 1.57
1.8209 0.5065 0.0695 -0.5884 1.58
1.7204 -2.005 -0.0447 -0.3532 1.59
1.6603 -0.179 -0.1683 -0.2392 1.6
1.6108 -0.4503 -0.2425 -0.0466 1.61
1.4202 -1.7441 -0.3715 0.1376 1.62
1.3234 -0.1052 -0.4495 0.3494 1.63
1.2447 -1.0014 -0.555 0.4847 1.64
1.0366 -1.4278 -0.5672 0.6792 1.65
0.9944 -0.377 -0.6543 0.8408 1.66
0.915 -0.5713 -0.7555 0.8437 1.67
0.8441 -2.2633 -0.8214 0.9836 1.68
0.7706 0.8142 -0.7425 0.9371 1.69
0.6899 -2.4081 -0.785 0.942 1.7
0.7657 -0.4015 -0.8142 1.0074 1.71
0.7445 -0.9176 -0.862 0.9166 1.72
0.7876 -0.8881 -0.9071 0.8055 1.73
0.9252 -1.8254 -0.8447 0.5868 1.74
0.9482 0.8385 -0.8673 0.4675 1.75
1.1466 -3.1864 -0.7468 0.3283 1.76
1.1319 0.4701 -0.6989 0.1191 1.77
1.4276 -1.4852 -0.6495 -0.0678 1.78
1.4619 -1.0516 -0.5718 -0.2457 1.79
1.5116 -1.0825 -0.5356 -0.4707 1.8
1.7142 -0.0826 -0.4729 -0.6401 1.81
1.9229 -2.4415 -0.3558 -0.693 1.82
1.9987 0.5494 -0.2677 -0.8502 1.83
1.9274 -2.0507 -0.2036 -0.9529 1.84
1.9729 -1.1106 -0.0966 -0.9388 1.85
2.2351 -0.4117 -0.0009 -1.0809 1.86
2.0014 -1.3719 0.0877 -0.8929 1.87
2.1008 -1.3388 0.1882 -0.8359 1.88
2.0753 -0.0214 0.309 -0.7781 1.89
1.6889 -1.6964 0.3855 -0.7084 1.9
1.6436 -1.0393 0.4681 -0.511 1.91
1.5268 0.0443 0.5873 -0.3414 1.92
1.3434 -2.5204 0.5802 -0.1359 1.93
1.1707 0.0476 0.6988 0.0695 1.94
0.8138 -1.1496 0.7345 0.2881 1.95
0.6725 -1.1697 0.8534 0.4659 1.96
0.3412 -0.9078 0.9271 0.6297 1.97
0.1053 -0.0438 0.871 0.8245 1.98
-0.143 -2.6002 0.9037 0.9765 1.99
-0.4399 1.0629 1.0484 1.1416 2.0
-0.6265 -2.4091 0.9173 1.1298 2.01
-0.8984 -0.4129 0.9499 1.1952 2.02
-1.0194 -0.7908 0.9239 1.1715 2.03
-1.2392 -0.5665 1.0763 1.0814 2.04
-1.3061 -2.1756 1.0091 1.0597 2.05
-1.3598 1.0542 0.9815 0.94 2.06
-1.6199 -2.4455 0.8442 0.7494 2.07
-1.4309 0.2422 0.8843 0.5892 2.08
-1.4692 -0.8257 0.7789 0.4647 2.09
-1.338 -1.0742 0.6942 0.2988 2.1
-1.43 -0.8667 0.674 0.1134 2.11
-1.2421 0.1053 0.5988 -0.0643 2.12
-1.0634 -1.9893 0.454 -0.2159 2.13
-1.0269 0.4187 0.3574 -0.3692 2.14
-0.8449 -0.8609 0.2869 -0.4714 2.15
-0.6742 -1.4487 0.2265 -0.556 2.16
-0.5273 0.3715 0.1219 -0.601 2.17
-0.3022 -1.1793 0.0321 -0.6159 2.18
-0.1292 -0.772 -0.0627 -0.4958 2.19
0.0373 0.0197 -0.1534 -0.4457 2.2
0.1848 -0.6866 -0.2165 -0.3648 2.21
0.3389 -1.1327 -0.3362 -0.2032 2.22
0.42 1.0049 -0.3885 -0.0586 2.23
0.561 -2.2151 -0.491 0.1406 2.24
0.5452 0.6105 -0.5459 0.3162 2.25
0.7002 -0.6618 -0.5199 0.5209 2.26
0.6653 -0.4336 -0.5917 0.8113 2.27
0.6514 -0.766 -0.6688 1.0195 2.28
0.6374 0.9106 -0.63 1.1111 2.29
0.5603 -2.4564 -0.6556 1.345 2.3
0.4213 1.3788 -0.7191 1.5592 2.31
0.3579 -1.2418 -0.6644 1.741 2.32
0.2393 -0.0686 -0.7145 1.6053 2.33
0.165 -0.1558 -0.6806 1.703 2.34
0.0456 0.1767 -0.6097 1.6823 2.35
-0.0547 -1.3118 -0.587 1.8074 2.36
-0.1439 1.5471 -0.5145 1.6975 2.37
-0.24 -1.4757 -0.456 1.7576 2.38
-0.3088 0.2976 -0.383 1.6298 2.39
-0.3266 0.3829 -0.3106 1.4137 2.4
-0.333 -0.7853 -0.2339 1.2224 2.41
-0.3684 0.1039 -0.1281 0.955 2.42
-0.2954 0.6051 -0.0352 0.8684 2.43
-0.2851 -0.9474 0.0654 0.7416 2.44
-0.192 0.5006 0.1894 0.6254 2.45
-0.0821 0.6252 0.2864 0.4646 2.46
0.0438 -1.1176 0.422 0.3185 2.47
0.1697 1.4116 0.5846 0.228 2.48
0.3444 -0.6475 0.5954 0.1761 2.49
0.5099 0.1775 0.7588 0.169 2.5
0.6306 0.4267 0.923 0.1858 2.51
0.8529 0.5394 0.9312 0.2796 2.52
0.8767 -0.9842 1.0531 0.3311 2.53
1.1253 2.2876 1.2197 0.4739 2.54
1.1379 -1.3516 1.4 0.6124 2.55
1.2391 1.2295 1.3828 0.8383 2.56
1.5416 0.1378 1.4589 1.1141 2.57
1.5395 0.4239 1.672 1.3081 2.58
1.5112 -0.2049 1.5346 1.459 2.59
1.498 2.0037 1.7509 1.7073 2.6
1.4825 -1.3702 1.798 1.7016 2.61
1.219 2.1018 1.7206 1.881 2.62
1.2077 -0.103 1.7912 2.0235 2.63
0.9996 0.3052 1.9637 2.1063 2.64
0.8514 0.918 1.7551 2.5407 2.65
0.5734 0.7653 2.0368 2.7389 2.66
0.4159 -0.4852 1.7327 2.308 2.67
0.1482 1.7858 1.6916 2.2549 2.68
-0.1308 -0.1176 1.841 2.5271 2.69
-0.4062 0.3521 1.8707 2.5671 2.7
-0.694 1.5231 1.6029 2.1942 2.71
-0.8695 -0.3562 1.5174 1.9534 2.72
-1.1951 0.9527 1.4918 1.9984 2.73
-1.2668 1.1827 1.6291 1.9374 2.74
-1.6623 0.2624 1.6252 1.5234 2.75
-1.6998 0.5345 1.2744 1.4336 2.76
-2.062 1.7902 1.2601 1.125 2.77
-2.2431 -0.9341 1.1358 0.9894 2.78
-2.0024 2.2185 1.0482 0.9845 2.79
-2.3761 0.0241 1.1554 0.8198 2.8
-2.124 0.8983 0.9998 0.6999 2.81
-2.2412 0.8163 0.8087 0.6853 2.82
-2.2107 1.4196 0.7725 0.7163 2.83
-2.0941 -0.6819 0.6939 0.7005 2.84
-2.0579 2.8786 0.6338 0.9045 2.85
-1.9968 -0.6316 0.5602 0.9787 2.86
-1.74 1.4655 0.5457 1.0863 2.87
-1.6735 0.9005 0.5151 1.1928 2.88
-1.5747 0.9591 0.4055 1.385 2.89
-1.2384 0.2868 0.3872 1.4741 2.9
-1.0498 2.3603 0.3715 1.7283 2.91
-0.9968 -0.579 0.3258 1.8 2.92
-0.9551 1.8591 0.3302 2.0382 2.93
-0.7022 1.02 0.2888 2.2601 2.94
-0.6253 0.3093 0.3304 2.2717 2.95
-0.5953 1.5435 0.3276 2.6281 2.96
-0.5665 1.0171 0.384 2.7204 2.97
-0.5239 0.2296 0.4095 2.9181 2.98
-0.5799 1.9389 0.4012 2.961 2.99
-0.5834 0.857 0.5094 2.5502 3.0
-0.7019 0.0547 0.5311 2.46 3.01
-0.6885 2.3805 0.5955 2.4792 3.02
-0.757 -0.2337 0.7425 2.5538 3.03
-0.985 1.3485 0.7389 2.1754 3.04
-0.9558 1.1903 0.8452 1.9347 3.05
-1.0153 0.9988 0.9526 2.0772 3.06
-1.2918 0.2701 1.0638 1.7242 3.07
-1.2381 2.4029 1.1824 1.3949 3.08
-1.3744 -0.9608 1.2564 1.3016 3.09
-1.5482 2.2655 1.3438 1.22 3.1
-1.5355 0.3255 1.5479 1.03 3.11
-1.536 0.9457 1.618 0.792 3.12
-1.505 0.8212 1.7857 0.7086 3.13
-1.3982 1.8492 1.7781 0.6524 3.14
-1.4394 -0.7331 1.7091 0.6679 3.15
-1.443 2.7968 1.8247 0.5962 3.16
-1.2521 -0.1946 1.9995 0.6014 3.17
-1.0281 1.1083 1.8676 0.6749 3.18
-0.9941 1.2334 2.0834 0.7696 3.19
-0.7743 0.7007 2.2278 0.9788 3.2
-0.6036 0.3829 2.4283 1.0552 3.21
-0.3712 2.1275 2.2576 1.408 3.22
-0.1803 -0.2359 2.102 1.3962 3.23
0.0365 1.1347 2.2441 1.7469 3.24
0.2247 1.6145 2.3535 1.8353 3.25
0.4421 -0.3111 2.5107 1.9053 3.26
0.6316 1.6041 2.3005 2.1344 3.27
0.7299 0.7582 2.4892 2.1217 3.28
0.7946 0.3748 2.0492 2.2953 3.29
0.9489 0.9638 2.2533 2.4687 3.3
0.9671 1.4173 2.3008 2.4146 3.31
0.9183 -0.6844 2.2483 2.4064 3.32
1.0395 2.3594 1.7891 2.1166 3.33
0.8885 -0.571 1.7589 2.2366 3.34
0.9184 1.0894 1.6738 1.9494 3.35
0.6763 0.6652 1.6296 1.8008 3.36
0.6126 0.9371 1.7447 1.7393 3.37
0.3689 -0.4613 1.3472 1.4912 3.38
0.1571 2.5473 1.4035 1.2684 3.39
-0.0536 -1.2818 1.2669 0.9978 3.4
-0.2722 1.9367 1.1649 0.8024 3.41
-0.5754 0.263 1.1222 0.5392 3.42
-0.8477 0.3506 0.838 0.3303 3.43
-1.1035 0.3397 0.8261 0.1952 3.44
-1.3663 1.5678 0.7371 0.0459 3.45
-1.5207 -1.0221 0.5799 -0.0492 3.46
-1.8462 1.8455 0.4905 -0.1212 3.47
-1.8226 -0.1157 0.3201 -0.1331 3.48
-2.0957 0.0007 0.2638 -0.1398 3.49
-2.2145 1.1401 0.1532 -0.0923 3.5
-2.2831 -0.0564 0.0652 -0.0169 3.51
-2.3286 -0.0226 -0.0045 0.0864 3.52
-2.5099 1.0662 -0.0743 0.2055 3.53
-2.3317 -0.2322 -0.1199 0.374 3.54
-2.3335 -0.1472 -0.1803 0.5712 3.55
-2.2225 1.4304 -0.2281 0.6759 3.56
-2.0615 -1.4471 -0.2697 0.9154 3.57
-2.1056 1.2185 -0.2864 0.966 3.58
-1.8889 -0.0655 -0.2655 1.2185 3.59
-1.8951 -0.0402 -0.2777 1.1179 3.6
-1.7399 -0.1121 -0.2969 1.4065 3.61
-1.5586 1.1 -0.2531 1.3455 3.62
-1.2686 -1.7434 -0.2139 1.3212 3.63
-1.2433 1.8321 -0.1899 1.3767 3.64
-1.2139 -1.1681 -0.1382 1.191 3.65
-1.0222 0.3091 -0.1027 1.1925 3.66
-1.115 -0.0287 -0.049 1.0379 3.67
-0.9492 0.3491 0.0106 0.9102 3.68
-0.9825 -1.2364 0.0749 0.6286 3.69
-0.9197 1.6815 0.1306 0.4247 3.7
-1.101 -1.6829 0.1963 0.2416 3.71
-0.9978 0.5534 0.2973 0.0015 3.72
-1.1014 -0.0513 0.3689 -0.2077 3.73
-1.1695 -0.6693 0.4201 -0.4683 3.74
-1.3256 -0.2438 0.4676 -0.6115 3.75
-1.4723 0.47 0.6023 -0.7731 3.76
-1.4541 -1.4227 0.6315 -1.0339 3.77
-1.5559 0.5077 0.6344 -1.1439 3.78
-1.9098 -0.1986 0.7401 -1.1768 3.79
-2.0201 -1.5165 0.7603 -1.2124 3.8
-2.0233 0.8256 0.7573 -1.2653 3.81
-2.1701 -1.0483 0.8348 -1.256 3.82
-1.9108 -0.5707 0.7726 -1.1688 3.83
-1.864 -0.0446 0.9254 -0.9706 3.84
-2.2287 -0.4141 0.8317 -0.7918 3.85
-1.9379 -1.542 0.8329 -0.7804 3.86
-1.9906 1.1865 0.9186 -0.5861 3.87
-1.7069 -2.3741 0.7513 -0.3635 3.88
-1.6683 0.4102 0.7495 -0.2333 3.89
-1.5238 -0.8502 0.668 -0.0603 3.9
-1.2351 -0.6426 0.73 0.0741 3.91
-1.1601 -1.0961 0.5438 0.199 3.92
-0.8611 0.8184 0.5179 0.2727 3.93
-0.589 -2.6041 0.4124 0.3364 3.94
-0.3437 0.9591 0.3143 0.3513 3.95
-0.1348 -1.6149 0.2468 0.376 3.96
0.1005 -0.697 0.12 0.3591 3.97
0.3366 -0.5669 0.0113 0.25 3.98
0.5456 -0.4089 -0.1076 0.1402 3.99
0.7053 -2.0053 -0.2566 -0.0175 4.0
0.8326 0.6906 -0.3807 -0.1745 4.01
1.103 -1.9199 -0.4469 -0.4011 4.02
1.0947 -0.6651 -0.574 -0.5951 4.03
1.2658 -0.1335 -0.7257 -0.79 4.04
1.2735 -1.7772 -0.9764 -1.0137 4.05
1.2074 -0.7005 -1.0101 -1.2727 4.06
1.0992 -0.3329 -1.2559 -1.3527 4.07
0.979 -1.608 -1.1929 -1.4835 4.08
0.8984 -0.7191 -1.2784 -1.5725 4.09
0.8634 -0.0759 -1.4316 -1.7933 4.1
0.691 -2.2586 -1.6913 -1.9853 4.11
0.4859 0.4856 -1.7174 -2.0735 4.12
0.2708 -1.5478 -1.8077 -1.7494 4.13
0.0656 -0.9917 -1.9932 -1.7759 4.14
-0.1605 -0.8371 -1.9601 -1.7762 4.15
-0.3319 -0.4329 -2.0628 -1.6973 4.16
-0.5607 -2.4933 -1.95 -1.5272 4.17
-0.788 1.01 -2.1943 -1.3796 4.18
-1.0248 -2.4447 -2.2279 -1.1656 4.19
-1.0751 -0.1635 -2.3629 -1.0309 4.2
-1.1892 -1.1272 -1.973 -0.8313 4.21
-1.4156 -0.9416 -2.3159 -0.7165 4.22
-1.3908 -1.7978 -2.3444 -0.4884 4.23
-1.4568 0.5319 -2.2222 -0.3519 4.24
-1.5239 -2.8659 -2.2815 -0.2843 4.25
-1.4428 0.2701 -1.9924 -0.1629 4.26
-1.3894 -1.3878 -2.0417 -0.0986 4.27
-1.2617 -1.3249 -1.9724 -0.0893 4.28
-1.329 -0.5594 -1.7455 -0.0935 4.29
-1.2789 -0.6934 -1.9921 -0.1629 4.3
-1.0135 -1.9138 -1.8232 -0.2164 4.31
-0.9779 0.0843 -1.5464 -0.3187 4.32
-0.9242 -1.5223 -1.683 -0.4654 4.33
-0.7468 -1.7255 -1.4642 -0.7145 4.34
-0.6796 0.2569 -1.4047 -0.8615 4.35
-0.51 -2.1923 -1.3887 -1.0254 4.36
-0.4981 -0.6473 -1.2272 -1.1404 4.37
-0.4331 -0.7083 -1.1718 -1.4823 4.38
-0.3468 -1.244 -1.0268 -1.531 4.39
-0.3676 -1.4483 -0.9341 -1.8085 4.4
-0.3365 0.4599 -0.897 -1.6999 4.41
-0.3955 -2.6775 -0.8949 -2.0877 4.42
-0.4506 0.5835 -0.7919 -1.8933 4.43
-0.5444 -1.4969 -0.8383 -2.2213 4.44
-0.5847 -0.8393 -0.8255 -2.1146 4.45
-0.6784 -1.0519 -0.7945 -1.9825 4.46
-0.8536 0.0208 -0.7048 -2.0404 4.47
-1.0194 -2.4553 -0.6826 -1.8528 4.48
-1.0335 1.1537 -0.7224 -1.7325 4.49
-1.3175 -2.3581 -0.6401 -1.3371 4.5
-1.5085 -0.3434 -0.7158 -1.2807 4.51
-1.3566 -0.5398 -0.7543 -1.0466 4.52
-1.6263 -0.795 -0.6782 -0.8919 4.53
-1.6178 -1.5549 -0.8622 -0.6928 4.54
-1.5617 0.6855 -0.8206 -0.4676 4.55
-1.7415 -2.2516 -0.8231 -0.2801 4.56
-1.552 -0.0301 -1.0293 -0.1732 4.57
-1.7992 -0.3414 -0.977 -0.0349 4.58
-1.5496 -1.417 -1.2073 0.0478 4.59
-1.5867 0.041 -1.2774 0.0985 4.6
-1.292 -0.5021 -1.3733 0.1145 4.61
-1.1036 -1.1698 -1.2788 0.0935 4.62
-0.9183 -0.0378 -1.5117 0.0468 4.63
-0.6962 -0.2748 -1.6564 -0.0407 4.64
-0.5399 -1.6842 -1.8301 -0.1571 4.65
-0.2523 1.1054 -1.8841 -0.3191 4.66
0.017 -1.8663 -1.8894 -0.4226 4.67
0.2816 -0.0061 -1.8606 -0.5911 4.68
0.5371 -0.3824 -2.1515 -0.7717 4.69
0.7584 -0.3238 -2.1228 -1.0708 4.7
0.9434 -1.2557 -2.1724 -1.1555 4.71
1.1936 1.3383 -2.423 -1.2218 4.72
1.4208 -2.5157 -2.3019 -1.3399 4.73
1.4845 1.0878 -2.4121 -1.4157 4.74
1.9222 -0.7203 -2.6971 -1.6788 4.75
1.9178 -0.3106 -2.6798 -1.622 4.76
1.9576 -0.5026 -2.59 -1.5372 4.77
1.8068 0.7942 -2.7242 -1.5654 4.78
1.7746 -1.8421 -2.6327 -1.3531 4.79
1.7727 1.5657 -2.7543 -1.2695 4.8
1.704 -1.059 -2.4485 -1.0776 4.81
1.7233 -0.1939 -2.6304 -0.9532 4.82
1.4562 0.4639 -2.7179 -0.7752 4.83
1.5772 -0.3506 -2.7529 -0.6435 4.84
1.2609 -0.5732 -2.6666 -0.3706 4.85
1.0972 1.0726 -2.5511 -0.1895 4.86
0.9063 -0.7633 -2.5586 0.0142 4.87
0.7584 -0.0087 -2.3559 0.1957 4.88
0.5643 1.1043 -2.0885 0.3968 4.89
0.4003 -1.3375 -2.0338 0.4544 4.9
0.2899 1.0648 -2.0878 0.5941 4.91
0.1363 0.0215 -1.8281 0.7187 4.92
0.0343 -0.1797 -1.6832 0.7562 4.93
-0.0442 0.2047 -1.8636 0.6787 4.94
-0.1062 1.0544 -1.71 0.674 4.95
-0.1259 -1.4694 -1.5883 0.6094 4.96
-0.1325 2.1776 -1.5126 0.5104 4.97
-0.1124 -0.9428 -1.2374 0.314 4.98
-0.0687 0.6934 -1.1547 0.1928 4.99
-0.0039 0.3464 -1.0325 0.0189 5.0
0.0745 0.6823 -0.9125 -0.1423 5.01
0.1733 -0.8478 -0.7715 -0.3569 5.02
0.2807 2.3524 -0.6456 -0.483 5.03
0.3685 -1.25 -0.5654 -0.5985 5.04
0.5213 1.5655 -0.5539 -0.7418 5.05
0.6051 0.3895 -0.4706 -0.8186 5.06
0.7091 0.2479 -0.352 -0.9681 5.07
0.6701 0.4082 -0.3006 -1.064 5.08
0.7649 1.4831 -0.2294 -0.9341 5.09
0.7882 -0.857 -0.2005 -1.0543 5.1
0.7791 1.5844 -0.1454 -0.9918 5.11
0.851 0.3738 -0.1239 -0.8905 5.12
0.8417 -0.0658 -0.1068 -0.7105 5.13
0.7213 1.6233 -0.1083 -0.5336 5.14
0.6851 0.178 -0.1001 -0.326 5.15
0.5109 0.3842 -0.114 -0.1255 5.16
0.397 1.33 -0.1293 0.0625 5.17
0.2317 0.5413 -0.1542 0.2888 5.18
0.071 0.0128 -0.2205 0.4604 5.19
-0.1084 2.0724 -0.266 0.7005 5.2
-0.2881 -0.8219 -0.3237 0.8058 5.21
-0.4058 1.7227 -0.3615 0.8687 5.22
-0.5881 0.6004 -0.4223 1.1156 5.23
-0.7874 0.7646 -0.4867 1.1473 5.24
-0.9121 0.4418 -0.5952 1.1093 5.25
-1.0187 2.089 -0.6978 1.0621 5.26
-1.1616 -1.0096 -0.6847 1.0696 5.27
-1.1896 2.5996 -0.8008 0.9586 5.28
-1.0475 -0.1328 -0.8092 0.8233 5.29
-1.2189 1.0104 -0.9734 0.8027 5.3
-1.0896 0.9046 -0.9419 0.5576 5.31
-0.9003 1.3242 -1.0767 0.4412 5.32
-0.8556 -0.3478 -1.1601 0.2169 5.33
-0.6657 2.6564 -1.3265 0.0516 5.34
-0.4885 -0.4076 -1.2198 -0.1503 5.35
-0.3194 1.2843 -1.2137 -0.3364 5.36
-0.0672 1.3133 -1.4354 -0.5139 5.37
0.1703 0.3678 -1.5532 -0.6506 5.38
0.4082 1.0404 -1.5234 -0.7539 5.39
0.7191 1.6499 -1.5417 -0.7534 5.4
0.9484 -0.0158 -1.3379 -0.8462 5.41
1.2108 1.5192 -1.5394 -0.7312 5.42
1.4633 1.6282 -1.4962 -0.7968 5.43
1.6765 -0.2523 -1.4936 -0.7086 5.44
1.7727 2.4211 -1.275 -0.5571 5.45
2.1384 0.3734 -1.4179 -0.4528 5.46
2.4047 0.8669 -1.3704 -0.2916 5.47
2.1516 1.3682 -1.2424 -0.1256 5.48
2.2771 1.4346 -1.1744 0.0565 5.49
2.5881 -0.2714 -1.1319 0.2276 5.5
