 6.70000e-03  2.64549e-01  2.60944e-01  2.62219e-01  2.65406e-01  2.67392e-01  2.64823e-01
 6.80000e-03  2.67952e-01  2.66152e-01  2.63181e-01  2.62422e-01  2.65430e-01  2.63778e-01
 6.90000e-03  2.64651e-01  2.61036e-01  2.63567e-01  2.61831e-01  2.66810e-01  2.67735e-01
 7.00000e-03  2.66844e-01  2.67408e-01  2.64134e-01  2.69057e-01  2.68315e-01  2.65162e-01
 7.10000e-03  2.62261e-01  2.59158e-01  2.56027e-01  2.54910e-01  2.54909e-01  2.57351e-01
 7.20000e-03  2.58449e-01  2.59600e-01  2.63163e-01  2.65640e-01  2.63632e-01  2.66567e-01
 7.30000e-03  2.67036e-01  2.71931e-01  2.70915e-01  2.70999e-01  2.70465e-01  2.72272e-01
 7.40000e-03  2.68075e-01  2.71686e-01  2.74503e-01  2.73623e-01  2.75396e-01  2.72095e-01
 7.50000e-03  2.69941e-01  2.67609e-01  2.65204e-01  2.68167e-01  2.70644e-01  2.73391e-01
 7.60000e-03  2.77172e-01  2.75374e-01  2.76311e-01  2.76424e-01  2.79072e-01  2.77626e-01
 7.70000e-03  2.80947e-01  2.78420e-01  2.75649e-01  2.77760e-01  2.76302e-01  2.74961e-01
 7.80000e-03  2.76353e-01  2.78648e-01  2.78739e-01  2.79537e-01  2.74958e-01  2.79765e-01
 7.90000e-03  2.75362e-01  2.72865e-01  2.77774e-01  2.75805e-01  2.77752e-01  2.74842e-01
 8.00000e-03  2.74209e-01  2.73837e-01  2.77717e-01  2.75845e-01  2.72628e-01  2.73199e-01
 8.10000e-03  2.72369e-01  2.71402e-01  2.67411e-01  2.64578e-01  2.60327e-01  2.58883e-01
 8.20000e-03  2.55468e-01  2.58226e-01  2.58303e-01  2.55479e-01  2.52331e-01  2.53980e-01
 8.30000e-03  2.49590e-01  2.46904e-01  2.50550e-01  2.51312e-01  2.53453e-01  2.56790e-01
 8.40000e-03  2.53605e-01  2.52899e-01  2.48360e-01  2.44833e-01  2.49124e-01  2.45600e-01
 8.50000e-03  2.46279e-01  2.41514e-01  2.38268e-01  2.38148e-01  2.37627e-01  2.36196e-01
 8.60000e-03  2.39051e-01  2.38765e-01  2.34321e-01  2.31375e-01  2.33367e-01  2.33699e-01
 8.70000e-03  2.36063e-01  2.34106e-01  2.38181e-01  2.41116e-01  2.41496e-01  2.37960e-01
 8.80000e-03  2.34326e-01  2.33377e-01  2.28854e-01  2.25290e-01  2.25099e-01  2.25530e-01
 8.90000e-03  2.30331e-01  2.31231e-01  2.31215e-01  2.36139e-01  2.38065e-01  2.37546e-01
 9.00000e-03  2.37721e-01  2.39662e-01  2.39851e-01  2.41421e-01  2.42103e-01  2.42641e-01
 9.10000e-03  2.43857e-01  2.39081e-01  2.35019e-01  2.36902e-01  2.39851e-01  2.35022e-01
 9.20000e-03  2.37216e-01  2.40038e-01  2.41013e-01  2.42077e-01  2.38289e-01  2.42626e-01
 9.30000e-03  2.44530e-01  2.41559e-01  2.39090e-01  2.35794e-01  2.36835e-01  2.31914e-01
 9.40000e-03  2.36862e-01  2.41737e-01  2.44270e-01  2.41875e-01  2.38880e-01  2.37636e-01
 9.50000e-03  2.35466e-01  2.33430e-01  2.32388e-01  2.28704e-01  2.31717e-01  2.31518e-01
 9.60000e-03  2.29656e-01  2.29927e-01  2.28542e-01  2.32510e-01  2.34146e-01  2.32609e-01
 9.70000e-03  2.33816e-01  2.37777e-01  2.37410e-01  2.40058e-01  2.35769e-01  2.33962e-01
 9.80000e-03  2.32775e-01  2.28022e-01  2.25632e-01  2.23729e-01  2.26087e-01  2.26307e-01
 9.90000e-03  2.31060e-01  2.27023e-01  2.31498e-01  2.31809e-01  2.32302e-01  2.31733e-01
 1.00000e-02  2.31069e-01  2.34865e-01  2.30444e-01  2.26401e-01  2.21713e-01  2.18125e-01
 1.01000e-02  2.18072e-01  2.14193e-01  2.15480e-01  2.10962e-01  2.08701e-01  2.09467e-01
 1.02000e-02  2.08547e-01  2.12511e-01  2.14775e-01  2.13820e-01  2.15871e-01  2.17269e-01
 1.03000e-02  2.17864e-01  2.15475e-01  2.20389e-01  2.17826e-01  2.18689e-01  2.20858e-01
 1.04000e-02  2.16970e-01  2.15766e-01  2.13466e-01  2.15920e-01  2.15570e-01  2.17622e-01
 1.05000e-02  2.16089e-01  2.15065e-01  2.12326e-01  2.17026e-01  2.12252e-01  2.08334e-01
 1.06000e-02  2.05615e-01  2.06872e-01  2.11815e-01  2.11501e-01  2.12944e-01  2.09237e-01
 1.07000e-02  2.05689e-01  2.07287e-01  2.09444e-01  2.14364e-01  2.11353e-01  2.13977e-01
 1.08000e-02  2.10229e-01  2.10522e-01  2.12390e-01  2.16781e-01  2.20240e-01  2.21981e-01
 1.09000e-02  2.20495e-01  2.24286e-01  2.19854e-01  2.23492e-01  2.24699e-01  2.29690e-01
 1.10000e-02  2.34182e-01  2.37221e-01  2.39192e-01  2.39621e-01  2.41963e-01  2.38223e-01
 1.11000e-02  2.37312e-01  2.41558e-01  2.36721e-01  2.40761e-01  2.42665e-01  2.46216e-01
 1.12000e-02  2.41808e-01  2.45684e-01  2.45694e-01  2.44350e-01  2.43468e-01  2.41689e-01
 1.13000e-02  2.43771e-01  2.44621e-01  2.42705e-01  2.39793e-01  2.40203e-01  2.40787e-01
 1.14000e-02  2.45273e-01  2.47785e-01  2.50189e-01  2.50614e-01  2.53915e-01  2.50749e-01
 1.15000e-02  2.53707e-01  2.55053e-01  2.54514e-01  2.56267e-01  2.53527e-01  2.55905e-01
 1.16000e-02  2.51943e-01  2.53513e-01  2.50266e-01  2.49386e-01  2.47895e-01  2.45046e-01
 1.17000e-02  2.42228e-01  2.46677e-01  2.48191e-01  2.52095e-01  2.51908e-01  2.56001e-01
 1.18000e-02  2.52651e-01  2.48772e-01  2.52687e-01  2.50619e-01  2.55472e-01  2.57878e-01
 1.19000e-02  2.60690e-01  2.61812e-01  2.63830e-01  2.64225e-01  2.60627e-01  2.57337e-01
 1.20000e-02  2.59732e-01  2.63471e-01  2.66946e-01  2.66152e-01  2.67336e-01  2.69779e-01
 1.21000e-02  2.68159e-01  2.67832e-01  2.63812e-01  2.67531e-01  2.68574e-01  2.64917e-01
 1.22000e-02  2.69024e-01  2.72141e-01  2.71142e-01  2.71960e-01  2.76299e-01  2.74542e-01
 1.23000e-02  2.77974e-01  2.79856e-01  2.79697e-01  2.76402e-01  2.79553e-01  2.81214e-01
 1.24000e-02  2.77210e-01  2.79249e-01  2.83736e-01  2.84059e-01  2.88690e-01  2.84610e-01
 1.25000e-02  2.79849e-01  2.83834e-01  2.85209e-01  2.88555e-01  2.89466e-01  2.92591e-01
 1.26000e-02  2.93424e-01  2.91518e-01  2.94891e-01  2.98542e-01  2.96488e-01  2.93911e-01
 1.27000e-02  2.97788e-01  2.95953e-01  2.93850e-01  2.96887e-01  3.01871e-01  3.06076e-01
 1.28000e-02  3.08619e-01  3.03679e-01  3.01053e-01  2.96891e-01  2.92999e-01  2.94934e-01
 1.29000e-02  2.91721e-01  2.92144e-01  2.92682e-01  2.96590e-01  2.95572e-01  2.94045e-01
 1.30000e-02  2.92523e-01  2.94314e-01  2.97732e-01  2.97982e-01  3.02666e-01  3.01177e-01
 1.31000e-02  3.00751e-01  2.97613e-01  3.01067e-01  3.05741e-01  3.05212e-01  3.02883e-01
 1.32000e-02  3.01140e-01  3.05285e-01  3.04686e-01  3.04339e-01  2.99594e-01  2.96316e-01
 1.33000e-02  2.96524e-01  2.97377e-01  3.00263e-01  2.95499e-01  2.96494e-01  2.97113e-01
 1.34000e-02  3.00772e-01  2.97678e-01  2.95167e-01  2.91915e-01  2.87658e-01  2.83163e-01
 1.35000e-02  2.83436e-01  2.80740e-01  2.78938e-01  2.77975e-01  2.74486e-01  2.78909e-01
 1.36000e-02  2.74488e-01  2.71045e-01  2.73961e-01  2.78150e-01  2.80617e-01  2.84239e-01
 1.37000e-02  2.87458e-01  2.85433e-01  2.80698e-01  2.84307e-01  2.85181e-01  2.87240e-01
 1.38000e-02  2.84724e-01  2.84720e-01  2.84320e-01  2.87319e-01  2.90382e-01  2.93658e-01
 1.39000e-02  2.91028e-01  2.89825e-01  2.87198e-01  2.87774e-01  2.90922e-01  2.91609e-01
 1.40000e-02  2.89260e-01  2.91857e-01  2.94772e-01  2.90254e-01  2.89995e-01  2.89369e-01
 1.41000e-02  2.87188e-01  2.82232e-01  2.77706e-01  2.74536e-01  2.69802e-01  2.73757e-01
 1.42000e-02  2.76782e-01  2.77097e-01  2.73649e-01  2.78310e-01  2.82108e-01  2.83241e-01
 1.43000e-02  2.87388e-01  2.90587e-01  2.94572e-01  2.91911e-01  2.91434e-01  2.92890e-01
 1.44000e-02  2.89412e-01  2.92938e-01  2.92573e-01  2.97111e-01  2.92805e-01  2.96878e-01
 1.45000e-02  3.01345e-01  2.98634e-01  2.98140e-01  2.95675e-01  2.96900e-01  2.92074e-01
 1.46000e-02  2.91465e-01  2.89264e-01  2.89477e-01  2.84746e-01  2.84097e-01  2.83361e-01
 1.47000e-02  2.80234e-01  2.77886e-01  2.73970e-01  2.70411e-01  2.68065e-01  2.63115e-01
 1.48000e-02  2.61761e-01  2.61793e-01  2.57848e-01  2.61383e-01  2.60281e-01  2.61749e-01
 1.49000e-02  2.65121e-01  2.62593e-01  2.64504e-01  2.64989e-01  2.66958e-01  2.65536e-01
 1.50000e-02  2.66641e-01  2.69035e-01  2.70037e-01  2.65232e-01  2.63281e-01  2.68277e-01
 1.51000e-02  2.71665e-01  2.70109e-01  2.68688e-01  2.65315e-01  2.67116e-01  2.71338e-01
 1.52000e-02  2.70664e-01  2.68967e-01  2.72311e-01  2.71040e-01  2.69298e-01  2.71611e-01
 1.53000e-02  2.67543e-01  2.66449e-01  2.67372e-01  2.71789e-01  2.74452e-01  2.69725e-01
 1.54000e-02  2.72414e-01  2.70625e-01  2.75306e-01  2.74233e-01  2.78275e-01  2.79877e-01
 1.55000e-02  2.81111e-01  2.81507e-01  2.85008e-01  2.88795e-01  2.91833e-01  2.90944e-01
 1.56000e-02  2.89383e-01  2.85285e-01  2.83362e-01  2.84989e-01  2.83580e-01  2.79282e-01
 1.57000e-02  2.79086e-01  2.78617e-01  2.82104e-01  2.78169e-01  2.77520e-01  2.78701e-01
 1.58000e-02  2.80523e-01  2.80390e-01  2.78459e-01  2.80864e-01  2.85140e-01  2.86529e-01
 1.59000e-02  2.84384e-01  2.87074e-01  2.90598e-01  2.92109e-01  2.88596e-01  2.84137e-01
 1.60000e-02  2.87875e-01  2.85267e-01  2.80490e-01  2.83833e-01  2.85233e-01  2.89375e-01
 1.61000e-02  2.91436e-01  2.92158e-01  2.92418e-01  2.90682e-01  2.87440e-01  2.85281e-01
 1.62000e-02  2.84071e-01  2.79662e-01  2.75905e-01  2.72188e-01  2.75102e-01  2.73304e-01
 1.63000e-02  2.71671e-01  2.67122e-01  2.62628e-01  2.58720e-01  2.61856e-01  2.62916e-01
 1.64000e-02  2.64310e-01  2.63756e-01  2.61368e-01  2.62264e-01  2.67259e-01  2.72204e-01
 1.65000e-02  2.75842e-01  2.78158e-01  2.75342e-01  2.73095e-01  2.77396e-01  2.77596e-01
 1.66000e-02  2.73904e-01  2.78065e-01  2.82364e-01  2.87165e-01  2.88133e-01  2.83676e-01
 1.67000e-02  2.86579e-01  2.89070e-01  2.85270e-01  2.84221e-01  2.86812e-01  2.90502e-01
 1.68000e-02  2.89363e-01  2.94275e-01  2.94854e-01  2.93922e-01  2.95477e-01  2.91326e-01
 1.69000e-02  2.90534e-01  2.94691e-01  2.95344e-01  2.92757e-01  2.88269e-01  2.90736e-01
 1.70000e-02  2.89855e-01  2.85880e-01  2.89052e-01  2.92247e-01  2.88005e-01  2.87739e-01
 1.71000e-02  2.88119e-01  2.87840e-01  2.91250e-01  2.88915e-01  2.92185e-01  2.94710e-01
 1.72000e-02  2.90500e-01  2.86903e-01  2.82546e-01  2.86197e-01  2.87078e-01  2.88685e-01
 1.73000e-02  2.87879e-01  2.86215e-01  2.87403e-01  2.86070e-01  2.82359e-01  2.82785e-01
 1.74000e-02  2.83198e-01  2.87837e-01  2.89353e-01  2.91424e-01  2.89143e-01  2.88905e-01
 1.75000e-02  2.85770e-01  2.86491e-01  2.82869e-01  2.83779e-01  2.79424e-01  2.75543e-01
 1.76000e-02  2.73081e-01  2.70816e-01  2.70213e-01  2.70498e-01  2.73045e-01  2.75805e-01
 1.77000e-02  2.71536e-01  2.74559e-01  2.70659e-01  2.75152e-01  2.71362e-01  2.67662e-01
 1.78000e-02  2.69260e-01  2.65685e-01  2.64246e-01  2.62419e-01  2.61137e-01  2.58577e-01
 1.79000e-02  2.59615e-01  2.58853e-01  2.62794e-01  2.62108e-01  2.66835e-01  2.65168e-01
 1.80000e-02  2.67270e-01  2.65772e-01  2.65907e-01  2.61671e-01  2.61037e-01  2.63575e-01
 1.81000e-02  2.63389e-01  2.59233e-01  2.63017e-01  2.63440e-01  2.60299e-01  2.61147e-01
 1.82000e-02  2.61710e-01  2.64357e-01  2.67208e-01  2.71988e-01  2.72596e-01  2.75755e-01
 1.83000e-02  2.73980e-01  2.77786e-01  2.76393e-01  2.72172e-01  2.69374e-01  2.70414e-01
 1.84000e-02  2.71579e-01  2.71174e-01  2.73284e-01  2.73934e-01  2.77263e-01  2.79625e-01
 1.85000e-02  2.79664e-01  2.75871e-01  2.74841e-01  2.71374e-01  2.70673e-01  2.68903e-01
 1.86000e-02  2.67081e-01  2.67896e-01  2.65270e-01  2.66840e-01  2.71251e-01  2.67771e-01
 1.87000e-02  2.66247e-01  2.67983e-01  2.63279e-01  2.66928e-01  2.68848e-01  2.65346e-01
 1.88000e-02  2.65070e-01  2.62756e-01  2.66298e-01  2.67970e-01  2.63270e-01  2.65516e-01
 1.89000e-02  2.69060e-01  2.73577e-01  2.73793e-01  2.73070e-01  2.77809e-01  2.74791e-01
 1.90000e-02  2.77346e-01  2.75306e-01  2.72868e-01  2.70141e-01  2.67082e-01  2.67621e-01
 1.91000e-02  2.66010e-01  2.63602e-01  2.60253e-01  2.61671e-01  2.59850e-01  2.63106e-01
 1.92000e-02  2.65762e-01  2.67679e-01  2.72479e-01  2.75582e-01  2.79485e-01  2.79521e-01
 1.93000e-02  2.83249e-01  2.85445e-01  2.81512e-01  2.77319e-01  2.74901e-01  2.78176e-01
 1.94000e-02  2.78236e-01  2.75576e-01  2.72668e-01  2.72537e-01  2.69621e-01  2.66297e-01
 1.95000e-02  2.66242e-01  2.65481e-01  2.66597e-01  2.62299e-01  2.64931e-01  2.64602e-01
 1.96000e-02  2.61494e-01  2.63352e-01  2.68137e-01  2.70159e-01  2.72714e-01  2.69018e-01
 1.97000e-02  2.70467e-01  2.66061e-01  2.69729e-01  2.71661e-01  2.75337e-01  2.77867e-01
 1.98000e-02  2.75729e-01  2.75410e-01  2.78792e-01  2.81494e-01  2.82695e-01  2.79695e-01
 1.99000e-02  2.75339e-01  2.75645e-01  2.80359e-01  2.78800e-01  2.81370e-01  2.83432e-01
 2.00000e-02  2.81274e-01  2.79611e-01  2.80006e-01  2.78016e-01  2.82870e-01  2.78928e-01
 2.01000e-02  2.74948e-01  2.78571e-01  2.83222e-01  2.78921e-01  2.75645e-01  2.76971e-01
 2.02000e-02  2.75016e-01  2.78414e-01  2.78387e-01  2.75417e-01  2.71952e-01  2.73260e-01
 2.03000e-02  2.73521e-01  2.75348e-01  2.77275e-01  2.73131e-01  2.73352e-01  2.75962e-01
 2.04000e-02  2.72115e-01  2.68029e-01  2.70994e-01  2.68198e-01  2.71195e-01  2.73740e-01
 2.05000e-02  2.76189e-01  2.74765e-01  2.74245e-01  2.73087e-01  2.68641e-01  2.67998e-01
 2.06000e-02  2.69259e-01  2.68892e-01  2.64336e-01  2.66356e-01  2.67894e-01  2.63329e-01
 2.07000e-02  2.68343e-01  2.66887e-01  2.65527e-01  2.63903e-01  2.66740e-01  2.62129e-01
 2.08000e-02  2.60164e-01  2.56298e-01  2.54795e-01  2.53360e-01  2.57169e-01  2.56193e-01
 2.09000e-02  2.56114e-01  2.57596e-01  2.53200e-01  2.53192e-01  2.54909e-01  2.53259e-01
 2.10000e-02  2.49006e-01  2.45191e-01  2.49755e-01  2.51995e-01  2.56580e-01  2.60104e-01
 2.11000e-02  2.62268e-01  2.61034e-01  2.64418e-01  2.66416e-01  2.70310e-01  2.69651e-01
 2.12000e-02  2.74595e-01  2.79167e-01  2.77540e-01  2.78842e-01  2.77735e-01  2.82528e-01
 2.13000e-02  2.79085e-01  2.75114e-01  2.79607e-01  2.81323e-01  2.79838e-01  2.76232e-01
 2.14000e-02  2.71388e-01  2.68006e-01  2.66639e-01  2.68090e-01  2.63515e-01  2.65210e-01
 2.15000e-02  2.62774e-01  2.61572e-01  2.56964e-01  2.61194e-01  2.62124e-01  2.66295e-01
 2.16000e-02  2.63418e-01  2.60190e-01  2.61964e-01  2.64253e-01  2.64598e-01  2.67368e-01
 2.17000e-02  2.64987e-01  2.63997e-01  2.65442e-01  2.61411e-01  2.62244e-01  2.60982e-01
 2.18000e-02  2.63984e-01  2.61754e-01  2.63096e-01  2.61907e-01  2.60017e-01  2.56347e-01
 2.19000e-02  2.55650e-01  2.51048e-01  2.55480e-01  2.57850e-01  2.57954e-01  2.55455e-01
 2.20000e-02  2.53191e-01  2.55433e-01  2.52753e-01  2.54639e-01  2.58571e-01  2.54258e-01
 2.21000e-02  2.59063e-01  2.61988e-01  2.61364e-01  2.62952e-01  2.65378e-01  2.66063e-01
 2.22000e-02  2.70457e-01  2.67594e-01  2.68976e-01  2.65582e-01  2.60663e-01  2.62561e-01
 2.23000e-02  2.65024e-01  2.68559e-01  2.65677e-01  2.65426e-01  2.67659e-01  2.68437e-01
 2.24000e-02  2.73450e-01  2.77901e-01  2.77946e-01  2.74511e-01  2.70099e-01  2.73284e-01
 2.25000e-02  2.73056e-01  2.74770e-01  2.75062e-01  2.79378e-01  2.79022e-01  2.80059e-01
 2.26000e-02  2.80329e-01  2.81591e-01  2.80987e-01  2.85366e-01  2.88541e-01  2.93012e-01
 2.27000e-02  2.93135e-01  2.88140e-01  2.92376e-01  2.87770e-01  2.84114e-01  2.84155e-01
 2.28000e-02  2.84545e-01  2.86001e-01  2.82605e-01  2.85997e-01  2.85493e-01  2.87164e-01
 2.29000e-02  2.85861e-01  2.84162e-01  2.89078e-01  2.92893e-01  2.95665e-01  2.90837e-01
 2.30000e-02  2.95618e-01  2.94178e-01  2.98976e-01  3.03627e-01  3.00560e-01  2.99994e-01
 2.31000e-02  3.01003e-01  2.99928e-01  3.02778e-01  2.98643e-01  3.02349e-01  3.04876e-01
 2.32000e-02  3.09680e-01  3.10332e-01  3.08791e-01  3.12278e-01  3.14443e-01  3.14237e-01
 2.33000e-02  3.19025e-01  3.21008e-01  3.21174e-01  3.19358e-01  3.19536e-01  3.14561e-01
 2.34000e-02  3.11987e-01  3.09634e-01  3.12286e-01  3.12248e-01  3.16527e-01  3.17281e-01
 2.35000e-02  3.19125e-01  3.23596e-01  3.18656e-01  3.20903e-01  3.19790e-01  3.20664e-01
 2.36000e-02  3.24789e-01  3.28603e-01  3.25023e-01  3.22618e-01  3.25314e-01  3.24656e-01
 2.37000e-02  3.29291e-01  3.27458e-01  3.22852e-01  3.19683e-01  3.15018e-01  3.18190e-01
 2.38000e-02  3.22204e-01  3.22862e-01  3.22888e-01  3.25618e-01  3.30179e-01  3.25515e-01
 2.39000e-02  3.24513e-01  3.21152e-01  3.25541e-01  3.25543e-01  3.22353e-01  3.18104e-01
 2.40000e-02  3.22239e-01  3.26428e-01  3.27544e-01  3.25268e-01  3.23679e-01  3.21360e-01
 2.41000e-02  3.22337e-01  3.26527e-01  3.31200e-01  3.29690e-01  3.32662e-01  3.36248e-01
 2.42000e-02  3.33535e-01  3.36488e-01  3.36308e-01  3.39673e-01  3.44535e-01  3.45850e-01
 2.43000e-02  3.46934e-01  3.42806e-01  3.39105e-01  3.36283e-01  3.40523e-01  3.36853e-01
 2.44000e-02  3.38619e-01  3.38941e-01  3.36487e-01  3.38460e-01  3.35295e-01  3.34880e-01
