#y2 y1 y3 time
-0.2017 0.0924 -0.0417 1.62
-0.4823 0.2442 0.0029 1.63
-0.6671 0.405 0.1713 1.64
-0.8573 0.5814 0.445 1.65
-0.9869 0.7111 0.911 1.66
-1.1139 0.9371 1.4017 1.67
-1.0318 1.0408 1.6054 1.68
-1.0169 1.2953 1.8968 1.69
-0.776 1.2475 2.0555 1.7
-0.7687 1.5221 2.2789 1.71
-0.5764 1.7231 2.3289 1.72
-0.333 1.7732 1.9821 1.73
-0.1754 1.6922 1.7091 1.74
-0.0359 1.9207 1.3507 1.75
0.0691 1.8097 1.1513 1.76
0.1138 2.1172 0.7948 1.77
0.1154 2.2105 0.597 1.78
0.0478 2.0891 0.6498 1.79
-0.0831 2.1624 0.7337 1.8
-0.2534 2.0401 0.9435 1.81
-0.4826 1.9799 1.1039 1.82
-0.8281 1.9561 1.531 1.83
-1.0844 2.142 2.1198 1.84
-1.3489 1.9751 2.3997 1.85
-1.8711 1.9917 2.516 1.86
-2.0347 1.886 2.9912 1.87
-2.2599 1.7541 2.8321 1.88
-2.1807 1.5396 2.7917 1.89
-2.5009 1.4596 2.2174 1.9
-2.696 1.4611 2.2931 1.91
-2.7242 1.275 1.7933 1.92
-2.5541 1.2975 1.3624 1.93
-2.4589 1.2791 1.2474 1.94
-2.2536 1.0939 0.9217 1.95
-1.8598 1.0477 0.9188 1.96
-1.6289 0.9375 1.1259 1.97
-1.4432 0.7343 1.3104 1.98
-1.2275 0.7587 1.5073 1.99
-1.1618 0.6858 1.9352 2.0
-0.9939 0.642 2.2652 2.01
-0.8123 0.5745 2.4128 2.02
-0.8609 0.4583 3.1233 2.03
-0.9465 0.4556 2.9427 2.04
-0.9159 0.4396 3.1101 2.05
-1.0756 0.3657 2.8681 2.06
-1.3403 0.3596 2.5022 2.07
-1.6182 0.3314 1.9937 2.08
-1.7831 0.3834 1.6097 2.09
-2.1235 0.345 1.4575 2.1
-2.0359 0.3733 1.1366 2.11
-2.3344 0.4319 0.8966 2.12
-2.5627 0.3914 0.899 2.13
-2.545 0.4302 1.0947 2.14
-2.6461 0.5307 1.2917 2.15
-2.4308 0.527 1.4352 2.16
-2.4683 0.5317 1.9723 2.17
-2.2126 0.5336 2.0982 2.18
-2.0607 0.6142 2.5223 2.19
-1.7763 0.6092 2.5202 2.2
-1.3883 0.7271 2.6934 2.21
-1.3269 0.6963 2.6427 2.22
-0.9623 0.7372 2.2749 2.23
-0.6095 0.6923 1.8151 2.24
-0.4362 0.6934 1.4254 2.25
-0.2039 0.7093 1.2507 2.26
-0.0872 0.6247 0.87 2.27
-0.0187 0.6138 0.6074 2.28
-0.0137 0.5888 0.4976 2.29
-0.0628 0.5305 0.4824 2.3
-0.169 0.5121 0.593 2.31
-0.3424 0.4192 0.9104 2.32
-0.5383 0.3022 1.1907 2.33
-0.6456 0.2524 1.6816 2.34
-0.9368 0.1425 1.7716 2.35
-1.1061 0.0593 1.8675 2.36
-1.1667 -0.0539 2.2206 2.37
-1.4579 -0.1535 1.91 2.38
-1.2804 -0.2644 1.7711 2.39
-1.4382 -0.4213 1.7679 2.4
-1.3289 -0.5114 1.1659 2.41
-1.1581 -0.6344 0.8324 2.42
-1.037 -0.6725 0.4528 2.43
-0.7301 -0.8719 0.1104 2.44
-0.4462 -0.8691 -0.1099 2.45
-0.1477 -1.1218 -0.1793 2.46
0.1304 -1.0887 -0.1463 2.47
0.4245 -1.21 0.0493 2.48
0.5974 -1.2236 0.3256 2.49
0.8276 -1.3536 0.6357 2.5
1.0021 -1.2807 0.9155 2.51
0.9794 -1.3989 1.2298 2.52
1.1704 -1.3668 1.3944 2.53
1.0738 -1.5335 1.3912 2.54
0.9763 -1.2784 1.5015 2.55
0.6915 -1.4029 1.3123 2.56
0.5053 -1.3317 0.8803 2.57
0.3369 -1.2568 0.4675 2.58
0.0639 -1.122 0.0731 2.59
-0.1837 -1.1993 -0.2771 2.6
-0.4204 -1.0107 -0.5848 2.61
-0.5968 -0.8183 -0.7893 2.62
-0.7359 -0.831 -0.8147 2.63
-0.8341 -0.597 -0.649 2.64
-0.7531 -0.4372 -0.4097 2.65
-0.8059 -0.301 -0.0871 2.66
-0.6531 -0.1797 0.2751 2.67
-0.5163 -0.0102 0.535 2.68
-0.3524 0.1583 0.8885 2.69
-0.1026 0.3177 0.9955 2.7
0.1235 0.4347 1.129 2.71
0.3582 0.6667 0.946 2.72
0.5969 0.8579 0.7001 2.73
0.7231 0.8592 0.3846 2.74
0.8494 1.0469 -0.0241 2.75
0.8874 1.2877 -0.4377 2.76
0.8315 1.204 -0.7172 2.77
0.768 1.308 -0.9043 2.78
0.7682 1.5755 -1.1468 2.79
0.4793 1.5737 -1.0234 2.8
0.3085 1.5217 -0.882 2.81
0.0261 1.5911 -0.4853 2.82
-0.2462 1.5289 -0.183 2.83
-0.5143 1.583 0.2273 2.84
-0.8774 1.6895 0.5466 2.85
-1.0292 1.6991 0.7466 2.86
-1.1478 1.4114 0.9718 2.87
-1.4385 1.3865 0.9078 2.88
-1.6115 1.2955 0.8653 2.89
-1.4069 1.3089 0.5947 2.9
-1.3967 1.2187 0.2446 2.91
-1.4108 1.0449 -0.1229 2.92
-1.133 0.9253 -0.4585 2.93
-1.0319 0.7532 -0.792 2.94
-0.8466 0.4928 -0.8374 2.95
-0.6186 0.32 -0.9994 2.96
-0.345 0.1541 -0.8332 2.97
-0.1499 -0.0309 -0.5702 2.98
0.0075 -0.2092 -0.2207 2.99
0.116 -0.4403 0.1754 3.0
0.1623 -0.5706 0.5296 3.01
0.1491 -0.7202 0.897 3.02
0.0901 -0.9893 1.1905 3.03
-0.0375 -1.0842 1.3021 3.04
-0.2234 -1.2162 1.2355 3.05
-0.4503 -1.3307 1.0567 3.06
-0.6434 -1.5192 0.861 3.07
-0.9076 -1.6868 0.5096 3.08
-1.2297 -1.9666 0.1487 3.09
-1.4289 -2.1429 -0.172 3.1
-1.4732 -1.8603 -0.3507 3.11
-1.7239 -1.9352 -0.4625 3.12
-1.8694 -2.3315 -0.4608 3.13
-1.6966 -2.1742 -0.2946 3.14
-1.8461 -2.4401 0.0246 3.15
-1.5618 -2.4729 0.4037 3.16
-1.5039 -2.1682 0.8229 3.17
-1.2801 -2.3952 1.1495 3.18
-0.8657 -1.9705 1.6219 3.19
-0.6036 -2.0083 1.6796 3.2
-0.3063 -1.994 1.7976 3.21
-0.0619 -2.1974 1.7029 3.22
0.1771 -1.8732 1.5958 3.23
0.3823 -1.676 1.2768 3.24
0.516 -1.5709 0.918 3.25
0.7015 -1.7289 0.6593 3.26
0.6227 -1.6767 0.2941 3.27
0.659 -1.3664 0.1331 3.28
0.5544 -1.4344 0.0801 3.29
0.4598 -1.1748 0.1838 3.3
0.2884 -1.0933 0.3874 3.31
0.0887 -1.0617 0.7762 3.32
-0.1064 -0.9291 1.1965 3.33
-0.2618 -0.8363 1.3665 3.34
-0.424 -0.7797 2.0567 3.35
-0.5776 -0.6879 1.9764 3.36
-0.635 -0.573 2.3913 3.37
-0.5791 -0.5823 2.5356 3.38
-0.469 -0.4532 2.3705 3.39
-0.3823 -0.4746 2.0984 3.4
-0.2061 -0.4505 1.6424 3.41
0.0613 -0.405 1.2732 3.42
0.3312 -0.3632 0.9398 3.43
0.5936 -0.3664 0.7113 3.44
1.0046 -0.4186 0.6022 3.45
1.2051 -0.3914 0.539 3.46
1.6992 -0.4815 0.6367 3.47
1.8539 -0.529 0.8679 3.48
2.1933 -0.502 1.1168 3.49
2.1473 -0.532 1.6724 3.5
2.4124 -0.571 2.1823 3.51
2.4064 -0.6881 2.1838 3.52
2.1179 -0.6632 2.2858 3.53
1.9296 -0.7068 2.8102 3.54
2.0888 -0.7877 2.8004 3.55
1.9584 -0.9377 2.2876 3.56
1.7267 -0.8264 2.3161 3.57
1.4131 -0.8709 1.8393 3.58
1.2163 -0.9651 1.2727 3.59
0.9957 -1.0417 1.0225 3.6
0.851 -1.1326 0.8579 3.61
0.8447 -0.9956 0.6835 3.62
0.7844 -1.034 0.6442 3.63
0.8201 -1.0294 0.7367 3.64
1.0492 -1.0016 1.1083 3.65
1.1568 -1.0138 1.3554 3.66
1.4524 -0.9521 1.9024 3.67
1.7179 -0.9394 2.1583 3.68
1.9269 -0.8722 2.2833 3.69
2.0508 -0.7806 2.3894 3.7
2.2256 -0.874 2.5923 3.71
2.6519 -0.7417 2.2343 3.72
2.7999 -0.6705 2.269 3.73
2.6419 -0.6243 1.6856 3.74
3.0364 -0.5584 1.3326 3.75
3.134 -0.4511 0.9585 3.76
2.6138 -0.3389 0.7161 3.77
2.9528 -0.3 0.4113 3.78
2.4803 -0.2221 0.3155 3.79
2.4805 -0.13 0.3154 3.8
1.8364 -0.0691 0.5277 3.81
1.7625 -0.01 0.82 3.82
1.5237 0.0388 1.065 3.83
1.2281 0.082 1.5015 3.84
0.8946 0.116 1.5932 3.85
0.8365 0.1327 1.911 3.86
0.6296 0.1527 2.0976 3.87
0.5496 0.1617 1.8473 3.88
0.5954 0.1336 1.6312 3.89
0.6585 0.0941 1.5098 3.9
0.6827 0.057 1.1642 3.91
0.8392 0.0066 0.653 3.92
1.0996 -0.0579 0.3202 3.93
1.2742 -0.146 -0.0317 3.94
1.43 -0.2332 -0.2458 3.95
1.5026 -0.3574 -0.3305 3.96
1.8765 -0.4752 -0.2916 3.97
1.7689 -0.5386 -0.092 3.98
1.8689 -0.693 0.1675 3.99
1.9655 -0.8704 0.4904 4.0
1.6996 -0.9745 0.8942 4.01
1.63 -1.1379 1.1947 4.02
1.2834 -1.4314 1.337 4.03
1.0814 -1.5043 1.2882 4.04
0.8889 -1.739 1.2506 4.05
0.5571 -1.791 1.0009 4.06
0.2236 -2.0003 0.5882 4.07
-0.0554 -2.2565 0.2482 4.08
-0.3403 -2.2062 -0.1949 4.09
-0.5241 -2.1437 -0.5198 4.1
-0.7226 -2.4511 -0.8542 4.11
-0.8244 -2.5704 -0.9755 4.12
-0.8974 -2.6702 -1.0349 4.13
-0.817 -2.8925 -0.8677 4.14
-0.8481 -2.8384 -0.7935 4.15
-0.7035 -2.5722 -0.4249 4.16
-0.435 -2.8786 -0.1082 4.17
-0.2664 -2.7392 0.2015 4.18
-0.0686 -2.9076 0.4409 4.19
0.1405 -2.6347 0.5548 4.2
0.3421 -2.9225 0.6212 4.21
0.5096 -2.7719 0.4861 4.22
0.6092 -2.3765 0.1964 4.23
0.5999 -2.4244 -0.1449 4.24
0.6415 -2.2159 -0.5062 4.25
0.5665 -2.1477 -0.969 4.26
0.4259 -2.1364 -1.1765 4.27
0.2125 -2.1226 -1.4834 4.28
-0.0243 -1.7378 -1.5831 4.29
-0.2702 -1.578 -1.7362 4.3
-0.5532 -1.4229 -1.4249 4.31
-0.8079 -1.1724 -1.1872 4.32
-1.1328 -1.0747 -0.8593 4.33
-1.2481 -0.8617 -0.4814 4.34
-1.4024 -0.7181 -0.1595 4.35
-1.5377 -0.4182 0.0652 4.36
-1.5856 -0.301 0.19 4.37
-1.5339 -0.0946 0.1593 4.38
-1.2963 0.0728 0.007 4.39
-1.095 0.2526 -0.2619 4.4
-1.0033 0.4097 -0.6445 4.41
-0.6934 0.5552 -1.0236 4.42
-0.4552 0.6103 -1.2343 4.43
-0.189 0.7349 -1.8106 4.44
0.0972 0.8229 -1.6606 4.45
0.3367 0.877 -1.7447 4.46
0.5049 1.0131 -1.7155 4.47
0.6732 1.0308 -1.5848 4.48
0.7582 1.1247 -1.1778 4.49
0.8157 1.0245 -0.7669 4.5
0.711 1.0318 -0.4553 4.51
0.5524 1.0342 -0.1536 4.52
0.4414 1.1146 0.0859 4.53
0.2459 0.9982 0.1799 4.54
0.046 0.9717 0.1331 4.55
-0.192 0.9221 -0.0411 4.56
-0.3911 0.7219 -0.3008 4.57
-0.5347 0.6504 -0.6348 4.58
-0.7539 0.5755 -1.018 4.59
-0.7335 0.4201 -1.3734 4.6
-0.8754 0.3191 -1.5327 4.61
-0.7743 0.1735 -1.552 4.62
-0.7654 0.0545 -1.5796 4.63
-0.5991 -0.0704 -1.4845 4.64
-0.3742 -0.2088 -1.1646 4.65
-0.1409 -0.3253 -0.757 4.66
0.1199 -0.4846 -0.45 4.67
0.3674 -0.6088 -0.0487 4.68
0.6603 -0.6196 0.2566 4.69
0.8816 -0.6971 0.4265 4.7
1.1639 -0.873 0.4903 4.71
1.1932 -0.9531 0.4604 4.72
1.4189 -1.0781 0.2433 4.73
1.5349 -1.0993 -0.0329 4.74
1.4982 -1.0337 -0.3833 4.75
1.3953 -1.1191 -0.7066 4.76
1.2509 -1.1606 -1.056 4.77
1.0088 -1.2242 -1.2814 4.78
0.8152 -1.1333 -1.2444 4.79
0.4773 -1.1855 -1.1733 4.8
0.2377 -1.1596 -0.8673 4.81
-0.0043 -1.0525 -0.5779 4.82
-0.2416 -1.1604 -0.1986 4.83
-0.3687 -0.9817 0.2138 4.84
-0.5565 -1.0706 0.5864 4.85
-0.6237 -0.9633 0.8805 4.86
-0.5453 -0.7953 0.9582 4.87
-0.5646 -0.7742 1.0949 4.88
-0.3817 -0.7301 1.0171 4.89
-0.2524 -0.6387 0.7412 4.9
-0.0586 -0.6264 0.3641 4.91
0.1496 -0.5449 0.042 4.92
0.4097 -0.4985 -0.2657 4.93
0.5863 -0.4387 -0.5008 4.94
0.7547 -0.3551 -0.6367 4.95
0.8953 -0.2702 -0.7361 4.96
1.0029 -0.2489 -0.5737 4.97
0.9857 -0.1886 -0.2898 4.98
0.906 -0.1554 0.037 4.99
0.8544 -0.1531 0.4007 5.0
0.6046 -0.141 0.8072 5.01
0.4295 -0.1276 1.2063 5.02
0.1274 -0.1311 1.2537 5.03
-0.1577 -0.1374 1.3782 5.04
-0.4454 -0.1482 1.3518 5.05
-0.7213 -0.1719 1.1977 5.06
-1.0312 -0.194 0.91 5.07
-1.4292 -0.2472 0.6229 5.08
-1.5608 -0.2716 0.2889 5.09
-1.5289 -0.3023 -0.028 5.1
-1.6287 -0.3688 -0.2874 5.11
-1.7716 -0.3851 -0.3689 5.12
-1.7726 -0.4756 -0.3828 5.13
-1.6336 -0.532 -0.2217 5.14
-1.5198 -0.5583 0.0498 5.15
-1.2862 -0.5412 0.4041 5.16
-1.1673 -0.6429 0.7023 5.17
-1.0122 -0.7097 1.0249 5.18
-0.6939 -0.6056 1.329 5.19
-0.571 -0.6642 1.4947 5.2
-0.511 -0.6929 1.7162 5.21
-0.4922 -0.6749 1.6171 5.22
-0.4911 -0.6712 1.3184 5.23
-0.5715 -0.6103 0.9882 5.24
-0.6761 -0.618 0.5808 5.25
-0.9237 -0.6055 0.1941 5.26
-1.1978 -0.5426 -0.1416 5.27
-1.5098 -0.452 -0.343 5.28
-1.5605 -0.3325 -0.4203 5.29
-1.823 -0.2526 -0.4308 5.3
-2.1957 -0.1567 -0.2296 5.31
-2.6501 -0.0292 0.0261 5.32
-2.4266 0.0844 0.3962 5.33
-3.0821 0.2279 0.7702 5.34
-3.1473 0.3511 1.0416 5.35
-2.9085 0.5178 1.288 5.36
-3.103 0.6794 1.4778 5.37
-2.5019 0.7843 1.2779 5.38
-2.4964 1.0459 1.108 5.39
-2.2659 1.1548 0.8467 5.4
-2.0782 1.2897 0.4314 5.41
-1.9524 1.4271 0.0641 5.42
-1.708 1.6836 -0.2992 5.43
-1.5269 1.5588 -0.6852 5.44
-1.1752 1.9393 -0.8123 5.45
-0.9693 2.0728 -0.8452 5.46
-0.9223 2.0653 -0.8737 5.47
-0.8709 2.0093 -0.6211 5.48
-0.835 2.2396 -0.3995 5.49
-0.9885 2.0362 -0.0553 5.5
-1.2411 2.2664 0.2832 5.51
-1.2009 2.1307 0.5342 5.52
-1.4635 2.3461 0.7433 5.53
-1.592 2.0674 0.7893 5.54
-1.8061 2.3041 0.6845 5.55
-1.9009 2.0242 0.429 5.56
-2.4836 2.2397 0.0818 5.57
-2.371 2.0998 -0.3525 5.58
-2.2583 1.7853 -0.8134 5.59
-2.614 1.8526 -1.1152 5.6
-2.2276 1.8095 -1.3095 5.61
-2.0177 1.5776 -1.5998 5.62
-2.0552 1.3223 -1.5214 5.63
-1.7115 1.3201 -1.4986 5.64
-1.4063 1.0474 -1.3281 5.65
-0.9956 0.8625 -0.9424 5.66
-0.7313 0.7912 -0.6098 5.67
-0.4056 0.6209 -0.3585 5.68
-0.1609 0.4398 -0.1167 5.69
0.0704 0.2313 0.0084 5.7
0.2566 0.0658 0.0024 5.71
0.399 -0.0972 -0.1492 5.72
0.4879 -0.2468 -0.4229 5.73
0.4441 -0.4098 -0.708 5.74
0.3598 -0.5203 -1.1152 5.75
0.2677 -0.6717 -1.4589 5.76
0.1123 -0.807 -1.8207 5.77
-0.0517 -0.889 -2.1984 5.78
-0.2353 -0.8892 -2.0956 5.79
-0.3961 -1.0943 -2.3046 5.8
-0.5918 -1.1429 -2.1442 5.81
-0.7254 -1.1253 -1.9579 5.82
-0.7742 -1.2092 -1.5 5.83
-0.7385 -1.1425 -1.1301 5.84
-0.7147 -1.0314 -0.9546 5.85
-0.6427 -1.1967 -0.6141 5.86
-0.4319 -1.0546 -0.6182 5.87
-0.234 -1.0343 -0.6376 5.88
0.0141 -0.974 -0.815 5.89
0.2931 -0.7463 -1.0104 5.9
0.5702 -0.7198 -1.3447 5.91
0.9711 -0.6041 -1.8973 5.92
1.0523 -0.4135 -2.0678 5.93
1.3659 -0.2893 -2.3748 5.94
1.4993 -0.1128 -2.4968 5.95
1.763 0.0437 -2.5044 5.96
1.6742 0.2237 -2.4851 5.97
1.8236 0.355 -2.6762 5.98
1.6507 0.527 -2.0291 5.99
1.5019 0.6896 -1.7746 6.0
1.4472 0.7971 -1.5059 6.01
1.1949 1.0907 -1.0842 6.02
0.9748 1.1007 -0.8188 6.03
0.7161 1.3493 -0.8352 6.04
0.4379 1.4647 -0.8704 6.05
0.2042 1.6625 -1.0044 6.06
0.059 1.6688 -1.4213 6.07
-0.0583 1.7167 -1.8177 6.08
-0.1096 1.9104 -2.1535 6.09
-0.1207 1.7764 -2.3757 6.1
-0.0455 2.1356 -2.5683 6.11
0.0809 2.2246 -2.5984 6.12
0.2606 2.0814 -2.7209 6.13
0.4591 1.9536 -2.5027 6.14
0.6132 2.1976 -2.1736 6.15
0.9067 2.0928 -1.8492 6.16
1.0412 1.8963 -1.5403 6.17
1.2144 1.9627 -1.2118 6.18
1.4846 2.2034 -0.8017 6.19
1.4924 1.8916 -0.6903 6.2
1.6278 1.9408 -0.6564 6.21
1.6056 2.0049 -0.6431 6.22
1.5322 1.9131 -0.8751 6.23
1.2356 1.652 -1.2394 6.24
1.256 1.761 -1.4589 6.25
0.976 1.6018 -1.7873 6.26
0.6759 1.5827 -2.2112 6.27
0.3157 1.4107 -2.2149 6.28
0.0423 1.3844 -2.2252 6.29
-0.2289 1.229 -2.2743 6.3
-0.4143 1.2126 -2.1548 6.31
-0.5926 1.1757 -1.8412 6.32
-0.8242 0.9624 -1.2897 6.33
-0.7754 1.0734 -0.9259 6.34
-0.7491 0.9666 -0.5759 6.35
-0.7686 1.0463 -0.3208 6.36
-0.6298 1.0209 -0.1692 6.37
-0.4741 1.0035 -0.1371 6.38
-0.2561 0.863 -0.2473 6.39
-0.0245 0.8276 -0.4756 6.4
0.1978 0.9447 -0.7074 6.41
0.4488 0.8658 -1.0685 6.42
0.6091 0.9964 -1.4407 6.43
0.8111 0.8946 -1.5147 6.44
0.8435 1.0283 -1.7881 6.45
0.926 1.1694 -1.7392 6.46
0.8357 1.2151 -1.5363 6.47
0.7569 1.1356 -1.2756 6.48
0.6283 1.278 -1.0375 6.49
0.416 1.1558 -0.6413 6.5
0.1665 1.3769 -0.2459 6.51
-0.0923 1.3982 0.0981 6.52
-0.3265 1.2558 0.3653 6.53
-0.604 1.3026 0.4808 6.54
-0.7136 1.2815 0.4383 6.55
-0.9538 1.484 0.3088 6.56
-1.1386 1.4881 0.0183 6.57
-1.0582 1.3184 -0.3124 6.58
-1.0136 1.484 -0.6869 6.59
-1.0592 1.3207 -1.005 6.6
-0.917 1.4407 -1.1105 6.61
-0.7287 1.2636 -1.226 6.62
-0.4474 1.4517 -1.3521 6.63
-0.1547 1.2475 -1.0712 6.64
0.1165 1.0939 -0.8153 6.65
0.4189 1.042 -0.4122 6.66
0.6065 1.0331 -0.01 6.67
0.9795 0.8536 0.3387 6.68
1.0591 0.759 0.6795 6.69
1.2837 0.744 0.8895 6.7
1.212 0.6688 0.8315 6.71
1.1636 0.5063 0.7913 6.72
1.2018 0.3562 0.6544 6.73
1.185 0.249 0.308 6.74
0.9059 0.1377 -0.0704 6.75
0.8337 0.0202 -0.4054 6.76
0.6044 -0.097 -0.7671 6.77
0.3869 -0.1966 -0.8914 6.78
0.1821 -0.2835 -1.0884 6.79
0.0434 -0.4078 -0.9398 6.8
-0.0679 -0.4809 -0.7157 6.81
-0.1187 -0.5685 -0.4357 6.82
-0.1073 -0.6073 -0.0808 6.83
-0.0244 -0.7314 0.2813 6.84
0.1281 -0.7735 0.6006 6.85
0.3211 -0.6731 0.7888 6.86
0.5993 -0.7099 0.9086 6.87
0.8799 -0.7083 0.9499 6.88
1.096 -0.7385 0.8426 6.89
1.4543 -0.7309 0.5003 6.9
1.7005 -0.5698 0.1826 6.91
2.1185 -0.59 -0.2127 6.92
2.254 -0.4091 -0.5364 6.93
2.182 -0.3692 -0.9287 6.94
2.6637 -0.2349 -1.0217 6.95
2.765 -0.1127 -1.1082 6.96
2.5504 0.0257 -1.0396 6.97
2.5871 0.1829 -0.78 6.98
2.066 0.3232 -0.5174 6.99
