#y3 y2 y1 time
-1.6613 -0.0595 1.5949 1.62
-1.6953 -0.1852 1.6257 1.63
-1.1406 -0.306 1.7512 1.64
-0.9146 -0.4495 1.584 1.65
-0.5169 -0.6412 1.2477 1.66
-0.413 -0.6823 1.0352 1.67
-0.536 -0.7948 0.9875 1.68
-0.7875 -1.0494 0.6818 1.69
-1.4312 -0.9621 0.548 1.7
-1.9748 -0.9746 0.3735 1.71
-2.5257 -0.9857 0.2275 1.72
-2.8053 -1.0053 0.1615 1.73
-2.5733 -0.8955 0.1599 1.74
-2.2909 -0.7093 0.1882 1.75
-1.6741 -0.4627 0.2961 1.76
-1.2906 -0.2082 0.4557 1.77
-0.8139 0.0877 0.6419 1.78
-0.513 0.3622 0.9855 1.79
-0.4694 0.7747 1.0433 1.8
-0.6073 0.9943 1.4566 1.81
-1.0317 1.3925 1.556 1.82
-1.3996 1.8026 2.1203 1.83
-1.4759 1.9592 2.0254 1.84
-1.6085 2.235 2.3341 1.85
-1.3467 2.4711 2.3611 1.86
-0.6814 2.5696 2.5412 1.87
0.0386 2.5621 2.308 1.88
0.7649 2.7459 2.536 1.89
1.3707 2.8861 2.325 1.9
1.6317 2.7594 2.1664 1.91
1.8263 2.9928 2.1011 1.92
1.5409 2.3613 1.9192 1.93
1.0342 2.6567 1.4305 1.94
0.7573 2.1362 1.3389 1.95
0.5189 1.8393 1.0543 1.96
0.5044 1.6043 0.8304 1.97
0.7437 1.6095 0.7396 1.98
1.1828 1.2827 0.6843 1.99
1.8824 1.131 0.6097 2.0
2.2457 0.878 0.628 2.01
2.4732 0.6181 0.7122 2.02
2.6645 0.5255 0.9839 2.03
2.718 0.389 1.1009 2.04
1.9661 0.2699 1.4118 2.05
1.4659 0.2611 1.5279 2.06
0.7674 0.2326 1.8674 2.07
0.4694 0.2357 2.0764 2.08
0.2869 0.2925 2.0105 2.09
0.3947 0.3406 2.462 2.1
0.8043 0.4637 2.2575 2.11
1.0332 0.5233 2.4435 2.12
1.3137 0.6036 2.7768 2.13
1.686 0.64 2.5153 2.14
1.5003 0.7472 2.5439 2.15
1.0185 0.7879 2.0608 2.16
0.4415 0.7223 2.0818 2.17
-0.1945 0.7416 1.8388 2.18
-0.7681 0.7787 1.6138 2.19
-1.1174 0.6203 1.288 2.2
-1.1098 0.4862 0.935 2.21
-0.9332 0.3503 0.7239 2.22
-0.4308 0.1696 0.5617 2.23
0.0535 -0.0231 0.4067 2.24
0.434 -0.2121 0.302 2.25
0.6019 -0.4371 0.2278 2.26
0.5924 -0.6051 0.2544 2.27
0.2486 -0.9137 0.2985 2.28
-0.223 -0.9947 0.4345 2.29
-0.6304 -1.0268 0.5657 2.3
-1.1514 -1.1521 0.725 2.31
-1.1426 -1.3844 0.9878 2.32
-1.0093 -1.3583 1.0337 2.33
-0.5519 -1.3694 1.2361 2.34
0.0241 -1.188 1.5955 2.35
0.5608 -1.0562 1.7566 2.36
1.027 -0.8735 1.6731 2.37
1.1846 -0.7119 1.8367 2.38
1.1991 -0.4487 1.5963 2.39
0.8411 -0.2209 1.5013 2.4
0.3013 0.037 1.3712 2.41
-0.1917 0.2965 1.2347 2.42
-0.5167 0.5421 1.1606 2.43
-0.5823 0.7694 0.7358 2.44
-0.4571 1.0792 0.51 2.45
-0.084 1.0955 0.2278 2.46
0.393 1.2439 -0.0626 2.47
0.7964 1.3772 -0.3137 2.48
1.0078 1.3334 -0.5766 2.49
0.9917 1.4205 -0.6601 2.5
0.7546 1.4354 -0.861 2.51
0.1588 1.2338 -0.9316 2.52
-0.4809 1.1486 -0.8107 2.53
-1.1818 0.9576 -0.8389 2.54
-1.5882 0.6892 -0.6852 2.55
-1.7144 0.4004 -0.5611 2.56
-1.5504 0.0881 -0.4374 2.57
-1.3392 -0.1854 -0.2287 2.58
-0.8469 -0.4644 -0.0331 2.59
-0.5523 -0.7 0.1482 2.6
-0.4171 -1.05 0.3298 2.61
-0.4636 -1.1883 0.4556 2.62
-0.9675 -1.4139 0.4615 2.63
-1.518 -1.6017 0.5334 2.64
-2.1555 -1.7341 0.4403 2.65
-2.3358 -1.7582 0.3511 2.66
-3.0172 -1.6798 0.2466 2.67
-2.7495 -1.6437 0.0358 2.68
-2.3876 -1.6789 -0.2104 2.69
-1.896 -1.697 -0.5058 2.7
-1.3137 -1.4699 -0.7085 2.71
-0.8051 -1.2882 -1.0602 2.72
-0.4553 -1.3913 -1.1721 2.73
-0.4512 -1.1664 -1.4602 2.74
-0.6021 -1.156 -1.6759 2.75
-0.9669 -1.0768 -2.0168 2.76
-1.2476 -1.0512 -2.1384 2.77
-1.5938 -0.9328 -1.8012 2.78
-1.5579 -1.0244 -1.9081 2.79
-1.3219 -1.0471 -2.0504 2.8
-0.6859 -1.0639 -1.6543 2.81
0.0644 -1.025 -1.4584 2.82
0.8434 -1.1298 -1.4703 2.83
1.2464 -1.3383 -1.1006 2.84
1.7967 -1.4829 -0.9108 2.85
1.7595 -1.6503 -0.6601 2.86
1.6097 -1.665 -0.5907 2.87
1.223 -2.1234 -0.383 2.88
0.74 -1.9188 -0.3113 2.89
0.515 -2.0145 -0.2864 2.9
0.5371 -1.9628 -0.2913 2.91
0.7309 -2.3728 -0.3932 2.92
1.2173 -2.1191 -0.4637 2.93
1.9948 -1.906 -0.7217 2.94
2.3685 -1.9537 -0.8205 2.95
2.548 -1.916 -1.0948 2.96
2.626 -1.5493 -1.34 2.97
2.706 -1.2094 -1.5479 2.98
1.9965 -0.9254 -1.8673 2.99
1.301 -0.7345 -2.1395 3.0
0.7334 -0.3162 -2.0909 3.01
0.4307 -0.0062 -2.0979 3.02
0.28 0.3061 -2.1099 3.03
0.3604 0.6748 -2.5104 3.04
0.7211 1.014 -2.0712 3.05
1.0011 1.1871 -2.1276 3.06
1.3796 1.3414 -1.8548 3.07
1.48 1.7334 -1.7651 3.08
1.4616 1.5911 -1.3377 3.09
1.0519 1.8853 -1.2476 3.1
0.4172 1.7957 -0.9874 3.11
-0.198 1.6503 -0.6562 3.12
-0.8233 1.7694 -0.5298 3.13
-1.1645 1.5823 -0.3814 3.14
-1.151 1.2966 -0.2239 3.15
-0.8345 1.1074 -0.1784 3.16
-0.4839 0.9287 -0.165 3.17
0.0452 0.8018 -0.2115 3.18
0.4481 0.5442 -0.3172 3.19
0.5885 0.2918 -0.4445 3.2
0.6073 0.0743 -0.6163 3.21
0.2768 -0.0936 -0.9466 3.22
-0.1968 -0.239 -1.0222 3.23
-0.6524 -0.3727 -1.2433 3.24
-1.0986 -0.4575 -1.3482 3.25
-1.2275 -0.4116 -1.5392 3.26
-1.0084 -0.4424 -1.7088 3.27
-0.5677 -0.4412 -1.6525 3.28
0.0314 -0.2957 -1.9742 3.29
0.5713 -0.2348 -1.8783 3.3
1.078 -0.0804 -1.649 3.31
1.3056 0.0633 -1.6771 3.32
1.2218 0.221 -1.3719 3.33
0.8401 0.3863 -1.0438 3.34
0.3361 0.4684 -0.7619 3.35
-0.167 0.6131 -0.5595 3.36
-0.4865 0.6607 -0.2829 3.37
-0.5618 0.7896 -0.0303 3.38
-0.4842 0.8791 0.1703 3.39
-0.0917 0.8853 0.3644 3.4
0.392 0.7634 0.4546 3.41
0.8419 0.7955 0.5703 3.42
1.104 0.6687 0.5268 3.43
0.9414 0.5751 0.435 3.44
0.6954 0.4897 0.37 3.45
0.1543 0.3088 0.2364 3.46
-0.5012 0.1797 0.0315 3.47
-1.0062 0.0384 -0.1707 3.48
-1.523 -0.0899 -0.4053 3.49
-1.5866 -0.169 -0.5774 3.5
-1.5261 -0.2474 -0.8229 3.51
-1.3495 -0.2906 -0.8729 3.52
-0.8899 -0.3207 -0.9893 3.53
-0.5512 -0.2548 -1.0492 3.54
-0.4414 -0.1585 -1.2035 3.55
-0.5607 -0.0287 -1.147 3.56
-0.8834 0.1302 -0.9863 3.57
-1.2899 0.3465 -0.7726 3.58
-2.0076 0.5992 -0.5699 3.59
-2.5611 0.8369 -0.3608 3.6
-2.7118 1.093 -0.1276 3.61
-2.9603 1.4833 0.1242 3.62
-2.3127 1.811 0.3573 3.63
-1.9736 2.051 0.5753 3.64
-1.2665 2.007 0.7342 3.65
-0.7462 2.5877 0.8296 3.66
-0.4884 2.4124 0.9342 3.67
-0.4242 2.5924 1.0993 3.68
-0.5586 2.7092 1.0563 3.69
-0.9537 2.7244 0.8626 3.7
-1.2451 2.6576 0.8285 3.71
-1.5068 2.9421 0.5833 3.72
-1.4114 2.3678 0.3295 3.73
-1.26 2.4598 0.1162 3.74
-0.677 2.0511 -0.1099 3.75
0.0764 1.7618 -0.3576 3.76
0.8652 1.4351 -0.5539 3.77
1.4131 1.2703 -0.7699 3.78
1.7556 0.9304 -0.8066 3.79
1.7528 0.6036 -0.9525 3.8
1.5442 0.3682 -1.051 3.81
1.0334 0.0851 -1.0589 3.82
0.8158 -0.139 -0.8838 3.83
0.59 -0.3703 -0.7983 3.84
0.5055 -0.4716 -0.571 3.85
0.7598 -0.6477 -0.3653 3.86
1.1682 -0.7164 -0.1519 3.87
1.8235 -0.7494 0.0881 3.88
2.5118 -0.8472 0.2772 3.89
2.4475 -0.7149 0.511 3.9
2.6285 -0.6409 0.6218 3.91
2.4935 -0.5749 0.6815 3.92
1.8739 -0.5498 0.7852 3.93
1.3254 -0.4086 0.835 3.94
0.8658 -0.3346 0.6754 3.95
0.3719 -0.2675 0.534 3.96
0.228 -0.2431 0.3414 3.97
0.3387 -0.2041 0.1585 3.98
0.6469 -0.2177 -0.0936 3.99
1.0345 -0.2255 -0.3776 4.0
1.3252 -0.2664 -0.6125 4.01
1.6861 -0.3983 -0.8436 4.02
1.4294 -0.5434 -1.0237 4.03
0.9794 -0.5948 -1.2919 4.04
0.4201 -0.857 -1.4447 4.05
-0.2174 -0.9843 -1.4827 4.06
-0.7753 -1.1495 -1.6381 4.07
-0.9994 -1.3926 -1.5287 4.08
-1.1255 -1.4602 -1.6828 4.09
-0.8734 -1.7911 -1.3233 4.1
-0.4478 -1.6609 -1.1978 4.11
0.0395 -1.9418 -1.1452 4.12
0.4266 -1.7234 -0.8446 4.13
0.6002 -1.9188 -0.6173 4.14
0.5818 -1.9357 -0.4353 4.15
0.2807 -1.8669 -0.28 4.16
-0.1728 -1.7669 -0.1734 4.17
-0.6761 -1.4846 -0.0837 4.18
-1.0839 -1.1976 -0.0545 4.19
-1.1361 -0.962 -0.0952 4.2
-1.0084 -0.7397 -0.1715 4.21
-0.5535 -0.45 -0.3341 4.22
0.0451 -0.1785 -0.566 4.23
0.6817 0.0664 -0.8264 4.24
1.0373 0.3231 -0.9855 4.25
1.1578 0.5338 -1.398 4.26
1.236 0.6908 -1.6532 4.27
0.8638 0.8175 -1.7598 4.28
0.3081 0.9823 -2.092 4.29
-0.1558 0.9095 -2.0251 4.3
-0.5151 0.9998 -2.2831 4.31
-0.664 0.9629 -2.5465 4.32
-0.4836 0.7634 -2.4572 4.33
-0.1158 0.6195 -2.3649 4.34
0.3684 0.5034 -2.5831 4.35
0.7193 0.2569 -2.2508 4.36
1.0468 -0.0111 -2.0112 4.37
0.9969 -0.256 -1.6989 4.38
0.7193 -0.5345 -1.6164 4.39
0.1421 -0.8377 -1.2666 4.4
-0.477 -1.0534 -1.1157 4.41
-1.2029 -1.4306 -0.9246 4.42
-1.43 -1.5896 -0.9232 4.43
-1.7941 -1.8337 -0.6967 4.44
-1.6579 -1.8872 -0.7673 4.45
-1.2667 -2.0732 -0.7274 4.46
-1.0222 -1.9128 -0.8574 4.47
-0.6226 -1.7573 -0.8962 4.48
-0.4343 -1.8867 -1.0917 4.49
-0.5408 -1.7373 -1.25 4.5
-0.9284 -1.6005 -1.7462 4.51
-1.5494 -1.5271 -1.682 4.52
-2.0689 -1.4605 -2.2688 4.53
-2.7142 -1.3485 -2.2199 4.54
-2.5767 -1.0941 -2.4223 4.55
-2.6461 -0.9536 -2.7547 4.56
-2.2042 -0.8154 -2.9932 4.57
-1.8135 -0.7167 -2.7703 4.58
-1.3755 -0.6125 -2.9117 4.59
-0.6849 -0.483 -2.43 4.6
-0.4408 -0.4469 -2.7402 4.61
-0.3611 -0.4311 -2.1384 4.62
-0.5685 -0.4515 -1.9806 4.63
-0.8353 -0.4921 -1.9819 4.64
-1.3393 -0.6492 -1.5675 4.65
-1.4268 -0.7092 -1.2593 4.66
-1.3352 -0.7751 -1.0982 4.67
-1.0672 -0.9465 -0.9431 4.68
-0.5832 -0.8982 -0.7601 4.69
0.0928 -0.9391 -0.6635 4.7
0.8681 -1.1398 -0.6075 4.71
1.3584 -1.084 -0.6035 4.72
1.6837 -1.0887 -0.6554 4.73
1.7948 -0.9957 -0.7075 4.74
1.6572 -1.028 -0.9388 4.75
1.0585 -0.7589 -1.0183 4.76
0.8672 -0.5907 -1.2321 4.77
0.5762 -0.4085 -1.5728 4.78
0.5611 -0.1395 -1.5039 4.79
0.7499 0.1419 -1.6877 4.8
1.3657 0.4402 -2.1677 4.81
1.8384 0.6968 -2.1394 4.82
2.3228 1.1783 -2.3356 4.83
2.5903 1.3896 -1.9625 4.84
2.7746 1.8449 -1.8588 4.85
2.6735 1.8656 -2.0916 4.86
1.9 2.2789 -1.5772 4.87
1.232 2.5886 -1.6274 4.88
0.8055 2.5688 -1.1877 4.89
0.3982 2.8569 -0.9732 4.9
0.2358 2.6694 -0.7038 4.91
0.3405 2.5446 -0.3896 4.92
0.7249 2.3496 -0.1504 4.93
1.0554 2.3431 0.0761 4.94
1.4461 2.0859 0.2426 4.95
1.515 2.1761 0.3715 4.96
1.3272 1.9309 0.4524 4.97
0.9399 1.4439 0.5061 4.98
0.3896 1.3261 0.4042 4.99
-0.2426 0.9787 0.3667 5.0
-0.8242 0.7301 0.2271 5.01
-1.1529 0.5548 0.0442 5.02
-1.1732 0.2954 -0.1467 5.03
-0.8718 0.1336 -0.3554 5.04
-0.4752 -0.0172 -0.5644 5.05
0.0333 -0.1229 -0.6357 5.06
0.423 -0.2034 -0.8573 5.07
0.6608 -0.2026 -0.8794 5.08
0.5486 -0.1853 -1.0119 5.09
0.2704 -0.158 -0.9526 5.1
-0.1786 -0.0676 -0.746 5.11
-0.6927 0.0418 -0.7244 5.12
-1.0143 0.1853 -0.508 5.13
-1.1688 0.2982 -0.2889 5.14
-0.8462 0.4277 0.0006 5.15
-0.557 0.5343 0.2846 5.16
0.0565 0.7308 0.5394 5.17
0.5871 0.8611 0.862 5.18
1.1631 0.9161 1.041 5.19
1.1994 0.9384 1.1879 5.2
1.1377 0.9527 1.4648 5.21
0.7778 0.9255 1.6059 5.22
0.3734 0.9233 1.5964 5.23
-0.1473 0.7544 1.6334 5.24
-0.5286 0.711 1.4109 5.25
-0.6234 0.5238 1.5246 5.26
-0.495 0.3946 1.2498 5.27
-0.1056 0.2606 1.1413 5.28
0.3451 0.0953 0.8449 5.29
0.7144 -0.0384 0.6525 5.3
0.9586 -0.1593 0.5096 5.31
0.9227 -0.2501 0.3147 5.32
0.7074 -0.3339 0.1479 5.33
0.1169 -0.3225 0.0546 5.34
-0.5826 -0.3145 0.004 5.35
-1.2551 -0.2882 0.0154 5.36
-1.4557 -0.1865 0.0877 5.37
-1.6356 -0.0656 0.2179 5.38
-1.6875 0.0901 0.3726 5.39
-1.3855 0.2774 0.5902 5.4
-0.866 0.467 0.8932 5.41
-0.5799 0.7593 1.0764 5.42
-0.4975 0.9602 1.3133 5.43
-0.5283 1.1665 1.4596 5.44
-0.9927 1.4026 1.7412 5.45
-1.3887 1.5354 1.9071 5.46
-2.1925 1.7829 1.9752 5.47
-2.6386 1.8122 2.1671 5.48
-2.5195 2.0026 2.3492 5.49
-2.4937 2.2247 1.9804 5.5
-2.3499 2.1628 1.8445 5.51
-2.0404 1.9007 1.685 5.52
-1.2675 1.8892 1.48 5.53
-0.7706 1.5542 1.3535 5.54
-0.4413 1.4734 1.0525 5.55
-0.3957 1.0271 0.8357 5.56
-0.5311 0.8138 0.6279 5.57
-0.9329 0.514 0.4936 5.58
-1.3281 0.1764 0.3 5.59
-1.5623 -0.1447 0.17 5.6
-1.3678 -0.4417 0.0897 5.61
-1.0717 -0.784 0.0779 5.62
-0.5491 -0.9981 0.1272 5.63
0.1129 -1.2314 0.2031 5.64
0.7596 -1.6801 0.3844 5.65
1.4987 -1.8295 0.5357 5.66
1.6834 -1.7925 0.7078 5.67
1.6295 -1.918 1.0605 5.68
1.4878 -1.8142 1.1865 5.69
1.1273 -1.9616 1.4868 5.7
0.8964 -1.9694 1.7017 5.71
0.6118 -1.8481 1.6889 5.72
0.5432 -1.724 1.6381 5.73
0.8892 -1.7073 1.6614 5.74
1.1425 -1.4189 1.9331 5.75
1.8606 -1.3921 1.6215 5.76
2.2581 -1.139 1.4224 5.77
2.6601 -1.1983 1.4737 5.78
2.4964 -0.9939 1.1547 5.79
2.4329 -0.9882 0.8854 5.8
1.9442 -0.9643 0.647 5.81
1.3214 -0.9169 0.357 5.82
0.7618 -0.8963 0.0875 5.83
0.3704 -0.9806 -0.1302 5.84
0.2297 -1.0595 -0.3424 5.85
0.299 -1.1387 -0.4282 5.86
0.6786 -1.4093 -0.5707 5.87
0.9287 -1.5517 -0.5577 5.88
1.2995 -1.407 -0.463 5.89
1.4916 -1.7164 -0.4226 5.9
1.4595 -1.6583 -0.2743 5.91
0.9001 -1.682 -0.0854 5.92
0.3786 -1.8049 0.1314 5.93
-0.2336 -1.9958 0.349 5.94
-0.7833 -1.6884 0.5862 5.95
-1.1948 -1.7646 0.8109 5.96
-1.075 -1.6411 0.8945 5.97
-0.9297 -1.5459 0.9996 5.98
-0.493 -1.3056 1.183 5.99
0.0274 -1.1103 1.1543 6.0
0.4518 -0.7682 1.053 6.01
0.6522 -0.5349 0.9369 6.02
0.5422 -0.2761 0.7833 6.03
0.3259 -0.0072 0.6871 6.04
-0.1573 0.2833 0.4545 6.05
-0.5958 0.5336 0.1636 6.06
-1.0423 0.6884 -0.0757 6.07
-1.0919 0.9976 -0.3361 6.08
-0.9962 1.006 -0.5817 6.09
-0.5326 1.2405 -0.737 6.1
0.0557 1.3901 -0.8361 6.11
0.6069 1.249 -1.0507 6.12
1.0131 1.153 -1.176 6.13
1.3428 1.1489 -1.0725 6.14
1.2661 1.0111 -1.0162 6.15
0.9232 0.7643 -0.8869 6.16
0.3884 0.5688 -0.6802 6.17
-0.1351 0.3477 -0.4805 6.18
-0.4953 0.0825 -0.2411 6.19
-0.6161 -0.1962 -0.0178 6.2
-0.4457 -0.4038 0.1972 6.21
-0.127 -0.6454 0.4402 6.22
0.3296 -0.8533 0.6012 6.23
0.7181 -1.1368 0.7793 6.24
0.9649 -1.3691 0.8225 6.25
1.0571 -1.3021 0.9262 6.26
0.6122 -1.5098 0.8407 6.27
0.1175 -1.5789 0.8281 6.28
-0.5294 -1.5418 0.7059 6.29
-1.1403 -1.3112 0.4536 6.3
-1.6049 -1.3886 0.2882 6.31
-1.8843 -1.222 0.0682 6.32
-1.7621 -0.9448 -0.1698 6.33
-1.3793 -0.6975 -0.4106 6.34
-0.9871 -0.5694 -0.5247 6.35
-0.6905 -0.3373 -0.6992 6.36
-0.5039 -0.1657 -0.7833 6.37
-0.527 0.0137 -0.9783 6.38
-0.8851 0.1647 -0.8567 6.39
-1.3751 0.2924 -0.8901 6.4
-2.1708 0.4687 -0.7666 6.41
-2.3843 0.4637 -0.5781 6.42
-2.6377 0.5143 -0.4049 6.43
-2.9402 0.6115 -0.1422 6.44
-2.4494 0.5469 0.1363 6.45
-1.8186 0.4515 0.4126 6.46
-1.1917 0.4216 0.6391 6.47
-0.7955 0.3832 0.905 6.48
-0.4356 0.2807 1.1848 6.49
-0.3611 0.1746 1.3074 6.5
-0.5504 0.1085 1.5233 6.51
-0.9059 0.0506 1.4783 6.52
-1.2514 0.0193 1.5137 6.53
-1.4632 0.019 1.5012 6.54
-1.3421 0.0448 1.3529 6.55
-1.1442 0.1265 1.2062 6.56
-0.5109 0.2335 0.9447 6.57
0.1448 0.3483 0.7686 6.58
0.7702 0.5271 0.53 6.59
1.3243 0.6884 0.2973 6.6
1.6757 0.9177 0.1444 6.61
1.8562 1.3142 0.0206 6.62
1.6442 1.5772 -0.0631 6.63
1.2138 1.7338 -0.0973 6.64
0.905 2.1711 -0.0815 6.65
0.5824 2.5019 0.0016 6.66
0.5957 2.7099 0.1355 6.67
0.8152 2.4532 0.3327 6.68
1.2154 2.7085 0.519 6.69
1.6455 2.8128 0.7443 6.7
2.129 3.1775 1.0205 6.71
2.7309 2.8357 1.382 6.72
2.859 2.7129 1.512 6.73
2.6535 2.7532 1.9356 6.74
2.1081 2.7362 2.1048 6.75
1.4062 2.396 2.3652 6.76
0.7082 2.2214 2.5374 6.77
0.3354 1.9439 2.5146 6.78
0.2015 1.4841 2.1606 6.79
0.2926 1.1458 2.1828 6.8
0.6231 0.8108 2.3051 6.81
1.0541 0.5716 2.0137 6.82
1.3223 0.25 1.8222 6.83
1.3732 -0.0334 1.7283 6.84
1.3375 -0.2505 1.304 6.85
0.8833 -0.485 1.0955 6.86
0.3672 -0.5991 1.0521 6.87
-0.233 -0.6646 0.8316 6.88
-0.8232 -0.7337 0.8113 6.89
-1.0144 -0.7752 0.7836 6.9
-1.2649 -0.7535 0.7833 6.91
-0.917 -0.7307 0.8919 6.92
-0.4901 -0.5385 0.9243 6.93
0.0224 -0.5037 1.1675 6.94
0.4808 -0.3439 1.3546 6.95
