#y1 y5 y4 y3 time y2 y6
-1.083 1.8563 1.1978 1.7657 0.84 0.0797 0.9916
-1.2202 1.4904 1.1401 1.6829 0.85 0.5079 0.9651
-1.1803 1.2922 1.0185 1.4221 0.86 0.8327 0.81
-1.1473 1.1958 0.8317 1.3185 0.87 0.9897 0.8469
-0.8392 0.9605 0.728 0.9523 0.88 0.9322 0.6742
-0.3715 0.8113 0.4652 0.8185 0.89 0.3939 0.563
0.0022 0.623 0.3367 0.7113 0.9 -0.1645 0.5106
0.3728 0.3979 0.0925 0.4989 0.91 -0.5848 0.32
0.5657 0.2817 -0.128 0.405 0.92 -0.7316 0.2437
0.7525 0.1665 -0.3864 0.3104 0.93 -0.2712 0.1114
0.6785 0.0903 -0.653 0.2597 0.94 0.4923 -0.0055
0.3528 0.0378 -0.8987 0.2204 0.95 1.5269 -0.1071
0.0218 0.029 -1.152 0.2206 0.96 2.3129 -0.1843
-0.3571 0.0422 -1.2762 0.2664 0.97 2.5726 -0.2341
-0.7473 0.0963 -1.5364 0.3159 0.98 2.2044 -0.2718
-1.0936 0.1733 -1.8018 0.4404 0.99 1.8628 -0.2712
-1.1335 0.275 -1.9673 0.4848 1.0 1.3469 -0.2292
-1.1768 0.3676 -1.9571 0.6439 1.01 1.0813 -0.1796
-0.8432 0.5888 -2.0113 0.7571 1.02 0.9901 -0.0931
-0.5908 0.7425 -2.0751 0.8998 1.03 1.2576 0.02
-0.1242 0.9139 -2.0868 1.1604 1.04 1.7368 0.1717
0.2862 1.0437 -2.2729 1.2346 1.05 2.0434 0.311
0.664 1.1076 -2.2432 1.3201 1.06 2.3713 0.5652
0.9297 1.4022 -2.0577 1.2648 1.07 1.7232 0.6951
0.9654 1.4284 -2.1365 1.5091 1.08 1.0818 1.027
1.0918 1.664 -1.9185 1.5645 1.09 0.1553 1.2205
0.837 1.6754 -1.8147 1.5542 1.1 -0.5823 1.4949
0.4688 1.7384 -1.7543 1.4487 1.11 -0.9083 1.6791
0.0634 1.5741 -1.54 1.468 1.12 -0.8233 1.6865
-0.2554 1.605 -1.4889 1.3437 1.13 -0.2045 1.9643
-0.5643 1.5047 -1.2973 1.2516 1.14 0.4756 2.4329
-0.6051 1.61 -1.1887 1.0402 1.15 1.121 2.4719
-0.4689 1.2994 -1.1558 0.8053 1.16 1.3816 2.7133
-0.2364 1.2558 -0.9968 0.654 1.17 1.2249 2.6913
0.1338 1.0703 -0.8354 0.4058 1.18 0.9021 2.8081
0.5605 0.9926 -0.9162 0.1832 1.19 0.5277 2.609
1.0991 0.7515 -0.8935 -0.0309 1.2 0.3694 2.5679
1.3513 0.4778 -0.8689 -0.282 1.21 0.6022 2.9633
1.6949 0.2825 -0.8942 -0.448 1.22 1.2409 2.4799
1.9527 0.1226 -0.8185 -0.6588 1.23 2.1516 2.5143
1.8344 -0.079 -0.945 -0.9398 1.24 2.7784 2.4526
1.5635 -0.2701 -0.9805 -1.0716 1.25 2.7938 2.656
1.2291 -0.4306 -1.0859 -1.2218 1.26 2.5786 2.329
0.8066 -0.5773 -1.2962 -1.2882 1.27 1.8544 2.1539
0.4927 -0.5993 -1.5066 -1.3138 1.28 1.1874 1.8941
0.2478 -0.7151 -1.484 -1.4643 1.29 0.485 1.8459
0.1996 -0.7109 -1.6372 -1.2897 1.3 0.0522 1.6909
0.3353 -0.7629 -1.9624 -1.3915 1.31 0.0649 1.6323
0.5456 -0.6907 -1.9493 -1.2408 1.32 0.3514 1.4447
0.9422 -0.6384 -2.2613 -1.3241 1.33 0.7613 1.1704
1.4424 -0.5823 -2.327 -1.0422 1.34 1.0469 1.1601
1.7475 -0.444 -2.5181 -0.9603 1.35 0.8812 0.98
2.2049 -0.2865 -2.5241 -0.9296 1.36 0.461 0.9403
2.2739 -0.151 -2.5382 -0.7018 1.37 -0.158 0.9165
2.7215 -0.007 -2.9375 -0.625 1.38 -0.7546 0.7806
2.351 0.1422 -2.9265 -0.4024 1.39 -0.923 0.7817
2.2936 0.3516 -3.0269 -0.3376 1.4 -0.5873 0.8583
1.7936 0.4867 -2.7916 -0.2041 1.41 0.1214 0.885
1.5519 0.6149 -2.58 -0.158 1.42 0.9368 0.8957
1.1903 0.7614 -2.3543 -0.095 1.43 1.9179 0.9682
0.9667 0.7633 -2.317 -0.0772 1.44 2.0734 1.1873
0.8135 0.8816 -2.5254 -0.0783 1.45 2.0429 1.2556
0.9804 0.9341 -2.2633 -0.1343 1.46 1.9546 1.407
1.209 0.9646 -1.9426 -0.2067 1.47 1.3453 1.601
1.5055 0.9067 -1.5882 -0.3429 1.48 0.8654 1.5772
1.8196 0.8934 -1.515 -0.4621 1.49 0.8416 1.5221
2.2411 0.8209 -1.3026 -0.6302 1.5 0.9737 1.9214
2.9245 0.7044 -1.0864 -0.8504 1.51 1.454 1.7235
2.7993 0.5818 -0.8651 -1.0789 1.52 1.8772 1.7914
3.0029 0.4819 -0.651 -1.2488 1.53 1.8296 1.8246
2.9674 0.2624 -0.4917 -1.3323 1.54 1.7642 2.0306
2.4064 0.1053 -0.3232 -1.5461 1.55 0.9836 1.7544
1.9628 -0.0819 -0.2238 -1.9155 1.56 0.1133 1.7525
1.7203 -0.2716 -0.0918 -2.0618 1.57 -0.7056 1.6112
1.2244 -0.4626 0.0087 -2.0984 1.58 -1.1879 1.6257
1.1058 -0.642 0.0784 -2.1567 1.59 -1.0438 1.2913
0.8769 -0.7368 0.1259 -2.6184 1.6 -0.7042 1.1781
0.9649 -0.8492 0.1263 -2.6655 1.61 0.0159 1.1491
1.3344 -1.0364 0.1401 -2.5239 1.62 0.6553 0.8619
1.5756 -1.0728 0.0933 -2.6993 1.63 0.878 0.6774
1.9107 -1.1481 0.043 -2.4262 1.64 0.8311 0.3876
2.3708 -1.0042 -0.0261 -2.3987 1.65 0.5378 0.1671
2.8859 -1.0429 -0.1105 -2.2956 1.66 0.133 -0.0819
2.5821 -1.0322 -0.1912 -2.5503 1.67 -0.0553 -0.2864
2.5234 -0.9645 -0.2948 -2.1513 1.68 0.1364 -0.4928
2.677 -0.7297 -0.3961 -1.8525 1.69 0.6692 -0.6712
2.274 -0.5977 -0.5315 -1.908 1.7 1.5307 -0.8566
1.6415 -0.4865 -0.5537 -1.7031 1.71 2.3282 -0.9766
1.3483 -0.2827 -0.7341 -1.5397 1.72 2.4662 -1.1943
0.8099 -0.1197 -0.7675 -1.2745 1.73 2.2644 -1.3192
0.5585 0.0652 -0.8386 -1.2735 1.74 1.8052 -1.3262
0.5268 0.2681 -0.7587 -1.0995 1.75 1.0299 -1.1772
0.6265 0.4661 -0.7501 -0.9275 1.76 0.1897 -1.3029
0.8559 0.5896 -0.7479 -0.7738 1.77 -0.3078 -1.1819
1.173 0.6812 -0.6225 -0.7118 1.78 -0.3709 -1.0347
1.4204 0.8468 -0.6469 -0.7548 1.79 -0.1105 -1.1235
1.8553 0.8541 -0.4606 -0.7113 1.8 0.2759 -0.9491
2.2951 1.0106 -0.3538 -0.7223 1.81 0.527 -0.7938
2.3803 1.095 -0.164 -0.8104 1.82 0.454 -0.6041
1.92 1.0988 0.0204 -0.8984 1.83 0.0931 -0.4789
1.8535 0.9141 0.2373 -1.1466 1.84 -0.5103 -0.3373
1.4281 0.8767 0.4728 -1.1546 1.85 -1.0852 -0.1438
0.8741 0.8412 0.6229 -1.4379 1.86 -1.4267 0.0147
0.4798 0.6923 0.7993 -1.672 1.87 -1.2672 0.1586
0.1338 0.611 0.9964 -1.8376 1.88 -0.6014 0.309
-0.1394 0.459 1.2577 -1.9999 1.89 0.2366 0.4444
-0.2006 0.2961 1.6227 -1.8997 1.9 1.1617 0.5386
-0.1139 0.1263 1.7342 -2.1534 1.91 1.7419 0.5078
0.1332 -0.0237 2.0431 -2.1566 1.92 1.6125 0.6492
0.4988 -0.1872 2.2089 -2.3476 1.93 1.3431 0.6381
0.8656 -0.2871 2.0082 -2.5156 1.94 0.775 0.6589
1.2673 -0.4578 2.314 -2.5422 1.95 0.3737 0.5535
1.2841 -0.5402 2.4175 -2.3557 1.96 0.2069 0.5103
1.5286 -0.5542 2.2504 -2.7328 1.97 0.3841 0.4131
1.4573 -0.6103 2.5317 -2.3238 1.98 0.8431 0.2963
1.0848 -0.5813 2.1908 -2.4096 1.99 1.3014 0.2258
0.7353 -0.5994 2.4768 -2.354 2.0 1.4081 0.0973
0.2251 -0.5492 2.2056 -2.2999 2.01 1.1389 -0.0334
-0.2249 -0.4265 2.2872 -2.0116 2.02 0.5865 -0.1605
-0.5939 -0.3125 1.9151 -1.9184 2.03 -0.2649 -0.3082
-0.7384 -0.1719 1.9105 -1.4975 2.04 -1.0514 -0.4133
-0.8707 0.0022 1.8952 -1.399 2.05 -1.7772 -0.4645
-0.7212 0.1815 1.7269 -1.1028 2.06 -1.6692 -0.5838
-0.4114 0.383 1.506 -0.9213 2.07 -1.5224 -0.6218
-0.0348 0.626 1.3719 -0.826 2.08 -0.8086 -0.6606
0.3435 0.7651 1.1358 -0.6372 2.09 -0.1665 -0.675
0.7551 0.9308 0.9731 -0.4237 2.1 0.2157 -0.6157
0.9254 1.2574 0.9571 -0.3146 2.11 0.2181 -0.66
0.9059 1.4355 0.9159 -0.2139 2.12 -0.1075 -0.5502
0.9172 1.3784 0.8093 -0.1322 2.13 -0.4993 -0.4449
0.6753 1.7999 0.7149 -0.0941 2.14 -0.8073 -0.3298
0.2613 1.6278 0.7248 -0.0821 2.15 -0.6053 -0.1776
-0.154 1.6921 0.7035 -0.1056 2.16 -0.1527 -0.0136
-0.5595 1.9037 0.8163 -0.1496 2.17 0.6306 0.1636
-0.8821 1.8119 0.8838 -0.232 2.18 1.3634 0.3324
-0.9133 1.9136 0.9438 -0.3306 2.19 1.8953 0.5508
-1.0328 1.6017 1.0833 -0.4417 2.2 1.6743 0.8166
-0.7242 1.7674 1.2174 -0.6234 2.21 1.282 0.9088
-0.4493 1.7007 1.2907 -0.8318 2.22 0.5064 1.2004
-0.0546 1.4582 1.5952 -0.8726 2.23 -0.2918 1.4155
0.3987 1.3591 1.6803 -1.0554 2.24 -0.8955 1.4309
0.7512 1.1113 1.7501 -1.1482 2.25 -1.0664 1.6675
1.0833 1.0181 1.8939 -1.3197 2.26 -0.8624 1.6423
1.1756 0.9144 1.8505 -1.4317 2.27 -0.4282 1.9215
0.9554 0.7319 2.3126 -1.3347 2.28 -0.1171 1.7642
0.7414 0.5793 2.2321 -1.424 2.29 -0.123 2.0196
0.3846 0.5177 2.2843 -1.4652 2.3 -0.4597 1.7445
0.0155 0.3725 2.4555 -1.4746 2.31 -1.1363 1.6405
-0.329 0.3161 2.1848 -1.4042 2.32 -1.7073 1.882
-0.57 0.3143 2.6042 -1.2164 2.33 -2.2728 1.628
-0.6797 0.3369 2.2644 -1.1803 2.34 -1.9063 1.3641
-0.5761 0.3504 2.3449 -1.0178 2.35 -1.524 1.242
-0.4024 0.4492 2.3567 -0.8329 2.36 -0.6698 1.097
-0.0128 0.5024 2.1181 -0.6066 2.37 0.1644 0.8811
0.4048 0.6779 1.782 -0.3578 2.38 0.7734 0.8179
0.9636 0.8471 1.652 -0.143 2.39 0.9881 0.5489
1.2707 1.0289 1.6742 0.0763 2.4 0.707 0.3645
1.5025 1.3174 1.3395 0.3079 2.41 0.2711 0.1561
1.561 1.5046 1.1473 0.5386 2.42 -0.2059 -0.0282
1.5838 1.6777 1.059 0.6947 2.43 -0.5088 -0.1864
1.3963 1.8987 0.7317 0.8724 2.44 -0.3677 -0.3634
0.8894 1.9334 0.4863 1.0973 2.45 0.0422 -0.5019
0.6251 2.0789 0.3059 1.1745 2.46 0.5117 -0.6041
0.224 2.5029 0.1408 1.2198 2.47 0.7866 -0.6679
0.0193 2.2391 -0.0433 1.2224 2.48 0.7341 -0.6205
-0.0562 2.7141 -0.1903 1.2708 2.49 0.1721 -0.7196
0.0464 2.7273 -0.3418 1.2268 2.5 -0.6462 -0.6333
0.3182 2.7444 -0.4889 1.3131 2.51 -1.5682 -0.728
0.6873 2.7667 -0.4887 1.0927 2.52 -2.1018 -0.6279
1.0877 2.7047 -0.6159 0.9718 2.53 -2.304 -0.5852
1.5191 2.6428 -0.5986 0.9426 2.54 -2.1257 -0.4666
2.1437 2.5512 -0.5632 0.7052 2.55 -1.5555 -0.3604
2.0966 2.2958 -0.5658 0.5672 2.56 -0.9399 -0.2833
2.3939 2.4218 -0.5072 0.467 2.57 -0.5305 -0.1702
2.3479 2.2203 -0.4316 0.3221 2.58 -0.4058 -0.0784
1.9901 2.0605 -0.3664 0.2069 2.59 -0.7577 0.0073
1.4362 1.7441 -0.3217 0.0781 2.6 -1.2007 0.0874
1.1957 1.7315 -0.204 -0.0239 2.61 -1.3943 0.1453
0.8942 1.3938 -0.0797 -0.0999 2.62 -1.4909 0.1612
0.591 1.3127 0.0267 -0.14 2.63 -0.9158 0.1633
0.5375 1.3121 0.1166 -0.176 2.64 -0.2296 0.1599
0.6942 1.1751 0.2086 -0.1484 2.65 0.5253 0.1127
0.8789 1.1063 0.3035 -0.0942 2.66 1.03 0.05
1.1928 0.9838 0.3768 -0.0181 2.67 1.3416 -0.0499
1.6014 0.9843 0.364 0.0826 2.68 0.7899 -0.1645
2.1738 1.0129 0.4179 0.2382 2.69 0.1291 -0.3008
2.5184 0.9161 0.3586 0.4024 2.7 -0.7038 -0.5071
2.7133 1.0195 0.346 0.5624 2.71 -1.4126 -0.7084
2.6485 1.1227 0.3069 0.8235 2.72 -1.423 -0.8228
2.288 1.2616 0.1839 0.9387 2.73 -1.3098 -1.1085
2.1703 1.2707 0.0857 1.1879 2.74 -0.9573 -1.4016
1.8881 1.4192 -0.0548 1.4477 2.75 -0.7504 -1.5969
1.4879 1.7945 -0.2175 1.5637 2.76 -0.6094 -1.6339
0.9417 2.004 -0.4118 1.5986 2.77 -0.812 -1.9282
0.8186 2.0362 -0.6183 1.7283 2.78 -1.4851 -2.3289
0.752 2.3891 -0.7829 1.9153 2.79 -2.099 -2.1032
0.8083 2.299 -1.0115 1.9225 2.8 -2.4466 -2.6888
1.1532 2.3764 -1.0896 2.1506 2.81 -2.5885 -2.6196
1.3202 2.7366 -1.429 2.0601 2.82 -2.393 -2.5572
1.8105 2.6512 -1.6489 2.3543 2.83 -1.5319 -2.928
2.1367 2.616 -1.7908 2.3864 2.84 -0.5462 -2.6482
2.2807 2.705 -2.0123 2.227 2.85 0.1239 -2.6734
2.4538 2.6176 -2.2195 1.9542 2.86 0.4095 -2.8642
2.4412 2.9947 -2.3746 1.9015 2.87 0.2691 -2.5805
2.4417 2.7456 -2.1736 1.7123 2.88 -0.1461 -2.533
1.924 2.8537 -2.2431 1.6388 2.89 -0.6043 -2.6225
1.4663 2.4683 -2.1791 1.4516 2.9 -0.9122 -2.1163
0.9851 2.5323 -2.4053 1.2559 2.91 -0.8368 -2.2786
0.6848 2.1154 -2.5625 1.0081 2.92 -0.5153 -2.0453
0.4335 2.136 -2.1893 0.9466 2.93 0.0311 -1.8307
0.3176 1.922 -2.3152 0.7952 2.94 0.3969 -1.4462
0.4429 1.6933 -2.1305 0.644 2.95 0.4352 -1.4252
0.6548 1.5718 -1.9524 0.5302 2.96 -0.0321 -1.1185
0.9134 1.4012 -1.744 0.4132 2.97 -0.7683 -1.0714
1.2703 1.0742 -1.638 0.3769 2.98 -1.7256 -0.7769
1.6298 0.9897 -1.59 0.3157 2.99 -2.4325 -0.7192
1.9745 0.8241 -1.3674 0.3444 3.0 -2.5915 -0.5392
1.8491 0.7622 -1.2711 0.4188 3.01 -2.7828 -0.4669
2.0653 0.6488 -1.0957 0.4539 3.02 -2.2505 -0.4843
1.4855 0.6681 -0.9943 0.6152 3.03 -1.4017 -0.4194
1.2473 0.6329 -0.7727 0.7188 3.04 -1.0111 -0.3928
0.8191 0.6344 -0.6411 0.826 3.05 -0.7749 -0.4461
0.3193 0.6876 -0.629 1.0443 3.06 -1.0535 -0.4925
-0.0942 0.7755 -0.574 1.2677 3.07 -1.3891 -0.5227
-0.3285 0.8951 -0.5491 1.4117 3.08 -1.5895 -0.6602
-0.483 0.9651 -0.5129 1.4126 3.09 -1.8223 -0.7775
-0.3243 1.1383 -0.4588 1.6567 3.1 -1.5158 -0.9014
-0.1272 1.1493 -0.5823 1.8448 3.11 -0.7936 -0.9319
0.1885 1.3188 -0.5915 2.0126 3.12 0.1042 -1.0754
0.5568 1.5012 -0.7524 1.9118 3.13 0.7048 -1.2327
0.9374 1.6757 -0.8699 2.2145 3.14 0.9403 -1.21
1.0258 1.6916 -0.9474 2.2095 3.15 0.7683 -1.5086
1.1171 2.0139 -1.0323 2.3138 3.16 0.0926 -1.576
0.9631 1.9683 -1.229 2.2942 3.17 -0.716 -1.5646
0.7615 2.2404 -1.2721 1.8962 3.18 -1.3157 -1.389
0.3425 1.9742 -1.5573 1.8394 3.19 -1.7743 -1.4359
-0.1271 1.977 -1.6673 2.0089 3.2 -1.6053 -1.6016
-0.5364 2.0579 -1.6994 1.5752 3.21 -1.15 -1.3802
-0.9787 2.2583 -1.7917 1.7042 3.22 -0.8603 -1.2281
-1.2697 2.1403 -1.9086 1.3885 3.23 -0.7545 -1.2285
-1.3196 1.9043 -1.8334 1.1955 3.24 -0.981 -1.1256
-1.2244 1.7974 -1.7774 0.9682 3.25 -1.4966 -1.0157
-0.9248 1.6294 -2.0792 0.8174 3.26 -2.1482 -0.7497
-0.5316 1.4068 -2.0993 0.5428 3.27 -2.7534 -0.5967
-0.1345 1.1083 -1.7797 0.4024 3.28 -2.7601 -0.4096
0.1996 0.9157 -1.6848 0.2226 3.29 -2.7281 -0.2229
0.4532 0.7555 -1.7214 0.0787 3.3 -1.6669 -0.0112
0.4947 0.5916 -1.4701 -0.0369 3.31 -0.9615 0.1906
0.3795 0.318 -1.4256 -0.1114 3.32 -0.118 0.3656
0.0755 0.155 -1.1812 -0.1605 3.33 0.2849 0.5506
-0.3371 -0.0086 -0.9329 -0.187 3.34 0.2516 0.6903
-0.7242 -0.1568 -0.8693 -0.1879 3.35 -0.1138 0.8056
-1.1891 -0.2788 -0.6709 -0.1216 3.36 -0.6077 0.8541
-1.4005 -0.372 -0.4204 -0.0492 3.37 -0.9524 0.8986
-1.6187 -0.3866 -0.1736 0.0492 3.38 -0.9288 1.0638
-1.6611 -0.4049 0.032 0.1637 3.39 -0.5164 0.9284
-1.4862 -0.3815 0.2183 0.2974 3.4 -0.0233 1.0216
-1.1696 -0.3563 0.4051 0.4877 3.41 0.4497 0.907
-0.7459 -0.2676 0.5712 0.6108 3.42 0.4821 0.8766
-0.3578 -0.1911 0.7642 0.8349 3.43 0.1979 0.6298
-0.0246 -0.0531 0.8415 0.9146 3.44 -0.4889 0.5131
0.1898 0.079 0.97 1.1415 3.45 -1.4192 0.3684
0.3069 0.2103 0.9304 1.0649 3.46 -2.1587 0.1767
0.1939 0.388 0.9305 1.3784 3.47 -2.7632 -0.0077
-0.0706 0.5214 0.9579 1.2833 3.48 -2.7588 -0.2038
-0.4236 0.6351 1.0303 1.3285 3.49 -2.1157 -0.4335
-0.8341 0.8091 0.9632 1.4494 3.5 -1.5106 -0.5894
-1.2012 0.8471 0.8093 1.3042 3.51 -0.9787 -0.7965
-1.5636 0.9513 0.8566 1.3437 3.52 -0.6493 -1.0227
-1.4845 1.0195 0.719 1.1342 3.53 -0.7695 -1.2497
-1.6599 1.112 0.5885 1.0589 3.54 -1.2866 -1.2534
-1.2858 1.1345 0.4852 0.9393 3.55 -1.7412 -1.36
-1.0189 1.1114 0.3493 0.75 3.56 -1.6159 -1.379
-0.5121 0.894 0.1899 0.5277 3.57 -1.4399 -1.4651
-0.0814 0.8185 0.0895 0.3048 3.58 -0.745 -1.5429
0.3046 0.7714 -0.0002 0.0748 3.59 0.0974 -1.489
0.5723 0.5844 -0.0844 -0.1363 3.6 0.8279 -1.5926
0.5557 0.4129 -0.1393 -0.3318 3.61 1.0908 -1.5505
0.5048 0.2675 -0.2072 -0.5232 3.62 1.0687 -1.5307
0.2624 0.0582 -0.2018 -0.6898 3.63 0.4808 -1.3227
-0.0721 -0.1582 -0.1894 -0.9333 3.64 -0.2406 -1.2102
-0.4068 -0.3446 -0.1711 -0.9616 3.65 -1.0289 -1.2693
-0.7654 -0.5448 -0.1058 -1.1569 3.66 -1.2714 -1.1346
-1.0435 -0.7927 -0.0118 -1.057 3.67 -1.4272 -1.0149
-1.1687 -0.8425 0.1054 -1.206 3.68 -0.9065 -0.7959
-1.0667 -1.1363 0.2325 -1.1084 3.69 -0.5549 -0.7069
-0.679 -1.0595 0.421 -0.9904 3.7 -0.3471 -0.6049
-0.3411 -1.2923 0.568 -0.9478 3.71 -0.5164 -0.5055
0.09 -1.2422 0.7146 -0.9304 3.72 -0.8985 -0.4935
0.4942 -1.2813 0.9902 -0.7975 3.73 -1.8141 -0.4683
0.8687 -1.3133 1.155 -0.7111 3.74 -2.2993 -0.4967
1.1773 -1.3212 1.4097 -0.5256 3.75 -2.519 -0.4644
1.2817 -1.2326 1.3966 -0.3366 3.76 -2.3073 -0.4907
1.0719 -1.0834 1.5776 -0.184 3.77 -1.6806 -0.5508
0.8653 -1.0495 1.7615 -0.0346 3.78 -0.7337 -0.6415
0.4697 -0.8591 1.7894 0.1107 3.79 0.0887 -0.8077
0.1124 -0.7399 1.8906 0.2334 3.8 0.5571 -0.9105
-0.2237 -0.5504 2.2604 0.3464 3.81 0.6291 -1.1883
-0.4559 -0.353 2.4245 0.4536 3.82 0.366 -1.2111
-0.511 -0.1928 2.132 0.4788 3.83 -0.0939 -1.4825
-0.4266 -0.0228 2.2584 0.4432 3.84 -0.464 -1.7233
-0.1183 0.1233 2.0283 0.4672 3.85 -0.4769 -1.8602
0.2589 0.2429 2.3607 0.3995 3.86 -0.1963 -1.8551
0.6972 0.3217 1.9558 0.3252 3.87 0.371 -2.3638
1.1215 0.3768 2.0861 0.2292 3.88 0.8417 -2.2684
1.6078 0.4626 1.6536 0.0833 3.89 1.1486 -2.2701
1.7541 0.4831 1.8269 -0.0797 3.9 0.8052 -2.7148
