#y1 time y3 y4 y2
-0.5064 1.56 -2.2881 1.679 0.4397
1.2943 1.57 -2.4169 1.7562 1.0145
-0.246 1.58 -2.4192 1.7717 1.4806
0.2796 1.59 -2.1875 1.5467 1.2897
1.0401 1.6 -1.9562 1.3093 0.6964
-0.6843 1.61 -1.4597 0.9757 -0.0027
1.0882 1.62 -0.9428 0.4203 -0.5589
-0.1856 1.63 -0.5845 0.0474 -0.6901
-0.0511 1.64 -0.2532 -0.2108 -0.3636
0.9771 1.65 -0.0096 -0.2274 0.2705
-0.8946 1.66 0.072 -0.1173 0.8119
0.9309 1.67 0.0066 0.1957 0.9992
-0.0592 1.68 -0.1876 0.5745 0.9105
-0.384 1.69 -0.4778 0.9976 0.1942
1.0636 1.7 -0.7414 1.4391 -0.5198
-0.809 1.71 -1.1689 1.5023 -0.9861
0.6929 1.72 -1.4521 1.534 -0.985
0.069 1.73 -1.6828 1.3972 -0.3942
-0.6561 1.74 -1.4893 0.8945 0.2843
1.0354 1.75 -1.4238 0.4218 0.8485
-0.9535 1.76 -1.1031 -0.0185 0.9788
0.3554 1.77 -0.7797 -0.4531 0.5967
0.2131 1.78 -0.3405 -0.6664 -0.08
-0.874 1.79 0.1064 -0.7508 -0.7463
0.9589 1.8 0.4148 -0.5604 -0.9337
-0.8344 1.81 0.7526 -0.3181 -0.771
0.1117 1.82 0.8154 0.0806 -0.0771
0.3231 1.83 0.8442 0.535 0.6219
-0.9519 1.84 0.5919 0.8682 1.1714
0.7881 1.85 0.3338 0.9186 1.0686
-0.689 1.86 0.0006 1.0984 0.5869
-0.1717 1.87 -0.3457 0.8982 -0.0537
0.5037 1.88 -0.5478 0.4989 -0.532
-1.1946 1.89 -0.741 0.0201 -0.6908
0.6349 1.9 -0.8759 -0.4855 -0.1988
-0.6033 1.91 -0.6844 -0.888 0.4687
-0.4714 1.92 -0.4283 -1.114 1.1238
0.5317 1.93 -0.0894 -1.1872 1.5062
-1.2084 1.94 0.3349 -1.0324 1.3574
0.5107 1.95 0.7502 -0.6705 0.804
-0.4601 1.96 1.1996 -0.2396 0.2305
-0.7292 1.97 1.3385 0.1717 -0.1556
0.6374 1.98 1.6652 0.5213 -0.0482
-1.3517 1.99 1.3769 0.7815 0.5369
0.3333 2.0 1.2195 0.7638 1.3095
-0.2876 2.01 0.9702 0.6535 1.7375
-0.9585 2.02 0.766 0.2671 2.2931
0.7086 2.03 0.3512 -0.1677 1.7143
-1.1772 2.04 0.0663 -0.6219 1.1889
0.1565 2.05 -0.1365 -1.0308 0.5786
-0.0715 2.06 -0.2054 -1.2425 0.3278
-1.0328 2.07 -0.1377 -1.3157 0.5962
0.6748 2.08 0.0619 -1.0618 1.2689
-1.1109 2.09 0.3976 -0.6965 2.2211
-0.0535 2.1 0.7745 -0.2938 2.6016
0.1187 2.11 1.0844 0.1736 2.6632
-1.2071 2.12 1.5088 0.5369 2.1261
0.7467 2.13 1.8658 0.7103 1.5246
-0.9529 2.14 2.0179 0.7932 0.892
-0.2699 2.15 1.7702 0.7239 0.8058
0.3379 2.16 1.8251 0.3352 1.2498
-1.3402 2.17 1.3564 -0.0395 1.8033
0.6195 2.18 1.1538 -0.4474 2.6939
-0.7505 2.19 0.8268 -0.8389 2.8728
-0.4479 2.2 0.4715 -0.9631 2.5735
0.5333 2.21 0.1892 -0.9653 2.2709
-1.3591 2.22 0.0591 -0.8018 1.5568
0.5311 2.23 0.0902 -0.5105 1.0686
-0.4829 2.24 0.2718 -0.1005 1.1091
-0.6012 2.25 0.5583 0.3293 1.5232
0.6992 2.26 0.8176 0.7072 2.134
-1.2415 2.27 1.2935 1.0021 2.8278
0.4216 2.28 1.5798 0.9985 2.7353
-0.2613 2.29 1.8786 0.9028 2.6394
-0.732 2.3 2.1068 0.5347 1.7878
0.7241 2.31 2.1453 0.135 1.2789
-1.0444 2.32 2.0289 -0.2862 0.9184
0.2524 2.33 1.6718 -0.6572 1.0455
-0.0033 2.34 1.2378 -0.7948 1.4996
-0.9101 2.35 0.75 -0.9094 2.192
0.8736 2.36 0.4179 -0.7799 2.4304
-1.018 2.37 0.1771 -0.4024 2.423
0.1339 2.38 0.0008 0.0024 2.0836
0.2524 2.39 -0.0202 0.4765 1.41
-1.0432 2.4 0.0998 0.8035 0.7383
0.8885 2.41 0.3503 0.9644 0.4883
-0.7347 2.42 0.6252 1.1291 0.8423
-0.0396 2.43 0.9641 0.937 1.4651
0.4554 2.44 1.3956 0.6098 1.9131
-0.9386 2.45 1.7964 0.1422 2.4276
0.9421 2.46 1.9044 -0.2784 1.9258
-0.4868 2.47 1.8378 -0.7538 1.29
-0.2183 2.48 1.6108 -0.8544 0.6324
0.6674 2.49 1.4541 -0.9004 0.0625
-1.027 2.5 0.9968 -0.8686 0.0077
0.8673 2.51 0.6206 -0.5734 0.4123
-0.2733 2.52 0.1921 -0.1362 1.0269
-0.3628 2.53 -0.1067 0.3047 1.4893
0.9367 2.54 -0.3262 0.5772 1.6082
-0.9503 2.55 -0.3876 0.8489 1.2489
0.715 2.56 -0.3049 0.7976 0.5678
0.0059 2.57 -0.0627 0.6461 -0.1989
-0.4585 2.58 0.2369 0.3316 -0.5898
1.0303 2.59 0.5813 -0.1073 -0.4841
-0.7671 2.6 0.9802 -0.602 0.0754
0.6223 2.61 1.2493 -0.9347 0.6626
0.3009 2.62 1.2569 -1.2382 1.0336
-0.6018 2.63 1.3811 -1.3165 1.026
1.1869 2.64 1.3508 -1.0902 0.5399
-0.5905 2.65 0.9361 -0.9795 -0.1897
0.5292 2.66 0.6651 -0.5443 -0.8672
0.5353 2.67 0.2514 -0.0885 -1.0148
-0.6331 2.68 -0.1525 0.2568 -0.7288
1.2204 2.69 -0.5016 0.4676 -0.0702
-0.4563 2.7 -0.7824 0.4547 0.5063
0.3579 2.71 -0.8534 0.2726 0.7963
0.8046 2.72 -0.7107 -0.0504 0.7231
-0.6617 2.73 -0.5396 -0.4639 0.0891
1.2378 2.74 -0.254 -0.9376 -0.5679
-0.2318 2.75 0.1088 -1.4078 -1.2073
0.1582 2.76 0.5114 -1.5345 -1.2063
0.993 2.77 0.8199 -1.6575 -0.6675
-0.7259 2.78 0.9906 -1.56 0.0522
1.06 2.79 0.948 -1.2771 0.6114
0.0317 2.8 0.8088 -0.7795 0.8456
0.0113 2.81 0.6033 -0.4025 0.5715
1.2192 2.82 0.2784 -0.0488 -0.1212
-0.6318 2.83 -0.091 0.1951 -0.7968
1.0935 2.84 -0.4605 0.2139 -1.057
0.2772 2.85 -0.7962 0.0715 -0.8955
-0.1275 2.86 -1.0695 -0.2332 -0.2577
1.3087 2.87 -1.186 -0.6679 0.4971
-0.5522 2.88 -1.0691 -1.1315 0.9826
0.9488 2.89 -1.0191 -1.604 0.9516
0.5814 2.9 -0.6065 -1.5652 0.6203
-0.2837 2.91 -0.2582 -1.8996 -0.0301
1.3057 2.92 0.1084 -1.6348 -0.6248
-0.4064 2.93 0.4578 -1.3414 -0.6578
0.7659 2.94 0.6638 -0.8702 -0.3448
0.8459 2.95 0.7667 -0.3417 0.3541
-0.3451 2.96 0.6763 0.0458 1.0811
1.37 2.97 0.4293 0.2868 1.3965
-0.2559 2.98 0.1436 0.417 1.3747
0.5458 2.99 -0.2557 0.2448 0.9344
0.9629 3.0 -0.6537 -0.0122 0.2127
-0.5051 3.01 -0.9414 -0.3903 -0.2023
1.3034 3.02 -1.2178 -0.733 -0.1656
-0.0524 3.03 -1.2486 -1.2463 0.3273
0.3765 3.04 -1.4214 -1.3459 1.1976
1.0838 3.05 -1.1632 -1.23 1.7249
-0.4997 3.06 -0.7716 -1.0387 1.8174
1.2268 3.07 -0.4746 -0.753 1.5779
0.1281 3.08 -0.072 -0.3283 1.1353
0.1792 3.09 0.2938 0.1782 0.5287
1.4336 3.1 0.4817 0.6198 0.1953
-0.5229 3.11 0.6679 0.8632 0.3748
1.167 3.12 0.6463 1.1145 1.0652
0.3696 3.13 0.4541 0.9027 1.5879
-0.0428 3.14 0.1591 0.6594 2.4289
1.373 3.15 -0.2072 0.3097 2.5282
-0.473 3.16 -0.5943 -0.066 2.038
0.9903 3.17 -0.9468 -0.3494 1.1621
0.5222 3.18 -1.1919 -0.5514 0.7217
-0.2573 3.19 -1.2158 -0.5258 0.496
1.4477 3.2 -1.3134 -0.3821 0.8788
-0.461 3.21 -1.1535 0.0222 1.6259
0.8166 3.22 -0.866 0.4932 2.2833
0.7725 3.23 -0.4619 1.0602 2.6748
-0.4198 3.24 -0.0667 1.3717 2.1732
1.4032 3.25 0.3052 1.6737 1.8133
-0.3293 3.26 0.6239 1.6756 1.0892
0.4992 3.27 0.6812 1.7378 0.6116
0.857 3.28 0.7376 1.5083 0.5118
-0.5793 3.29 0.5707 1.0348 0.9276
1.3589 3.3 0.3445 0.7001 1.5316
-0.2199 3.31 -0.0205 0.3899 2.1356
0.2469 3.32 -0.4118 0.2226 2.2944
0.8843 3.33 -0.6968 0.2184 2.1498
-0.6337 3.34 -0.9313 0.3535 1.3334
1.211 3.35 -1.2256 0.6914 0.6261
-0.1058 3.36 -1.1541 1.1827 0.2479
-0.0332 3.37 -0.9941 1.5693 0.3187
0.9703 3.38 -0.7676 2.0705 0.8525
-0.7155 3.39 -0.3967 2.251 1.4768
0.9784 3.4 0.0216 2.539 1.8228
0.0181 3.41 0.434 2.1194 2.0812
-0.3129 3.42 0.6925 1.9279 1.5792
1.1072 3.43 0.9286 1.5595 0.6997
-0.8793 3.44 0.8398 1.2533 0.0196
0.7126 3.45 0.8407 0.7873 -0.2759
0.1439 3.46 0.5812 0.4917 -0.0505
-0.6132 3.47 0.1869 0.4173 0.5019
0.9825 3.48 -0.162 0.624 1.2484
-0.8009 3.49 -0.4824 0.9511 1.4928
0.3916 3.5 -0.8146 1.2314 1.1772
0.2563 3.51 -1.0781 1.7274 0.6235
-0.9162 3.52 -0.9841 2.1569 -0.1337
0.9843 3.53 -0.9683 2.1888 -0.6772
-0.8827 3.54 -0.7074 2.4945 -0.8512
0.0843 3.55 -0.2875 2.218 -0.4532
0.3782 3.56 0.0811 1.6415 0.1456
-0.9846 3.57 0.4626 1.2941 0.6796
0.7354 3.58 0.7474 0.8416 0.852
-0.8157 3.59 0.9228 0.3854 0.505
-0.2594 3.6 0.9753 0.1098 -0.1774
0.4459 3.61 0.9258 -0.0178 -0.9222
-1.3329 3.62 0.7078 0.0544 -1.4977
0.641 3.63 0.3388 0.3098 -1.3467
-0.7196 3.64 -0.0382 0.6797 -0.784
-0.5316 3.65 -0.4005 0.967 -0.1623
0.4298 3.66 -0.7171 1.4204 0.2888
-1.4772 3.67 -0.8427 1.3812 0.3256
0.364 3.68 -0.8952 1.5967 -0.1149
-0.6842 3.69 -0.8921 1.2355 -0.7811
-0.9406 3.7 -0.7394 0.9065 -1.3809
0.4188 3.71 -0.3277 0.3676 -1.8066
-1.5085 3.72 0.0179 -0.1474 -1.4167
0.076 3.73 0.4067 -0.6555 -0.9722
-0.5561 3.74 0.707 -0.9723 -0.2145
-1.2842 3.75 0.8502 -1.1869 0.1616
0.3533 3.76 0.9853 -1.0229 0.0434
-1.5697 3.77 0.9336 -0.7525 -0.4778
-0.2412 3.78 0.6057 -0.5086 -1.1311
-0.4233 3.79 0.3563 -0.1354 -1.658
-1.6308 3.8 -0.0438 0.1453 -1.7071
0.272 3.81 -0.4407 0.2918 -1.419
-1.442 3.82 -0.8261 0.2782 -0.6539
-0.6028 3.83 -0.9024 0.0764 -0.019
-0.4152 3.84 -1.0847 -0.2987 0.2463
-1.9147 3.85 -1.1099 -0.8096 0.0063
0.0893 3.86 -0.777 -1.1993 -0.5861
-1.5731 3.87 -0.5258 -1.6581 -1.2829
-0.8609 3.88 -0.1858 -2.1459 -1.7555
-0.3197 3.89 0.184 -2.1377 -1.3634
-1.8072 3.9 0.5312 -2.0866 -0.8336
-0.1146 3.91 0.6837 -2.0395 -0.1661
-1.5351 3.92 0.8629 -1.6934 0.3987
-1.247 3.93 0.7102 -1.3027 0.5118
-0.2907 3.94 0.4926 -0.9453 0.1806
-2.1121 3.95 0.2051 -0.7055 -0.4622
-0.3522 3.96 -0.1825 -0.7203 -0.9486
-1.4958 3.97 -0.6275 -0.862 -1.1538
-1.5947 3.98 -0.8876 -1.188 -0.9551
-0.2896 3.99 -1.2976 -1.6417 -0.2103
-2.2422 4.0 -1.2234 -2.0178 0.5323
-0.6214 4.01 -1.3558 -2.695 0.9656
-1.3672 4.02 -1.1287 -2.7413 0.8572
-1.9345 4.03 -0.7711 -3.11 0.5017
-0.3983 4.04 -0.5182 -2.7099 -0.177
-2.0401 4.05 -0.1104 -2.5399 -0.6118
-1.016 4.06 0.2355 -1.9808 -0.7273
-1.2689 4.07 0.4316 -1.6179 -0.2588
-2.1957 4.08 0.6179 -1.1638 0.4675
-0.4103 4.09 0.4797 -0.893 1.2686
-2.4383 4.1 0.3189 -0.8745 1.5995
-1.3002 4.11 0.0473 -0.8791 1.1903
-1.0328 4.12 -0.3338 -1.3371 0.6582
-2.4006 4.13 -0.7571 -1.7593 0.0209
-0.5994 4.14 -1.0315 -2.1938 -0.3365
-2.2259 4.15 -1.4298 -2.348 -0.2228
-1.537 4.16 -1.4482 -2.6618 0.3175
-1.0109 4.17 -1.4034 -2.6206 1.0106
-2.524 4.18 -1.2221 -2.2785 1.7159
-0.6706 4.19 -1.044 -2.1599 1.559
-2.1259 4.2 -0.7924 -1.624 1.2899
-1.6862 4.21 -0.3187 -1.1226 0.6158
-1.0068 4.22 -0.0011 -0.6513 0.0412
-2.4551 4.23 0.2655 -0.2675 -0.2214
-0.8465 4.24 0.4147 -0.1492 0.0207
-1.9745 4.25 0.3861 -0.1703 0.5926
-2.339 4.26 0.2728 -0.3883 1.2192
-0.8647 4.27 -0.0141 -0.6928 1.8676
-2.674 4.28 -0.3919 -1.0598 1.4783
-1.189 4.29 -0.8119 -1.4349 1.1345
-1.9923 4.3 -1.1908 -1.511 0.3846
-2.5509 4.31 -1.2651 -1.5523 -0.1833
-0.8489 4.32 -1.5995 -1.2762 -0.3305
-2.668 4.33 -1.4537 -0.8907 0.0193
-1.3778 4.34 -1.3779 -0.3827 0.6827
-1.5385 4.35 -1.0791 0.1553 1.3772
-2.7485 4.36 -0.8748 0.6929 1.4232
-0.8373 4.37 -0.3813 0.9401 1.0957
-2.4853 4.38 -0.041 1.2215 0.4965
-1.6495 4.39 0.2587 1.0964 -0.1993
-1.5916 4.4 0.4371 0.9168 -0.6191
-2.5343 4.41 0.5108 0.6886 -0.6414
-0.8235 4.42 0.3871 0.2774 -0.2311
-2.761 4.43 0.1173 -0.0028 0.4508
-1.7945 4.44 -0.2201 -0.1579 0.8279
-1.3888 4.45 -0.614 -0.1476 1.0268
-3.0554 4.46 -0.8737 0.0741 0.4547
-0.9491 4.47 -1.2378 0.4669 -0.251
-2.4183 4.48 -1.4334 0.9575 -0.9184
-2.0432 4.49 -1.5167 1.56 -1.2101
-1.2023 4.5 -1.2832 1.9564 -1.1487
-2.7762 4.51 -1.004 2.4194 -0.6549
-0.9845 4.52 -0.6382 2.2434 0.0166
-2.1399 4.53 -0.2269 2.4691 0.3831
-2.0617 4.54 0.1574 2.149 0.268
-1.052 4.55 0.5221 1.7325 -0.3171
-3.0212 4.56 0.6893 1.4978 -1.1463
-1.0816 4.57 0.7906 1.1157 -1.7355
-1.8464 4.58 0.6977 0.8679 -1.7224
-2.593 4.59 0.4649 0.8424 -1.7172
-0.7644 4.6 0.2063 0.9366 -0.8923
-2.7999 4.61 -0.138 1.2116 -0.3904
-1.1639 4.62 -0.4653 1.7323 -0.1432
-1.7518 4.63 -0.8199 2.0338 -0.4349
-2.2247 4.64 -0.9999 2.5723 -1.1198
-0.6894 4.65 -1.0219 2.7914 -1.7153
-2.5322 4.66 -0.8758 3.2631 -2.4136
-1.4202 4.67 -0.5978 2.7825 -2.0927
-1.2988 4.68 -0.2498 2.5824 -1.8525
-2.7291 4.69 0.1515 1.9478 -1.1365
-0.7086 4.7 0.5745 1.8339 -0.6328
-2.1403 4.71 1.0099 1.2155 -0.4983
-1.3897 4.72 1.2074 1.0702 -0.8839
-1.1478 4.73 1.3868 0.9864 -1.6273
-2.636 4.74 1.2692 0.9027 -2.4218
-0.5985 4.75 1.1343 1.2708 -2.6238
-1.8818 4.76 0.7081 1.5285 -2.1771
-1.6997 4.77 0.4753 1.9751 -1.7922
-0.7494 4.78 0.1016 2.4415 -0.9708
-2.5373 4.79 -0.1849 2.4683 -0.6503
-0.6033 4.8 -0.3969 2.3446 -0.6039
-1.6886 4.81 -0.4764 2.517 -1.0597
-1.764 4.82 -0.3702 2.0083 -1.7429
-0.5506 4.83 -0.117 1.4523 -2.2515
-2.3921 4.84 0.2319 0.9655 -2.2812
-0.5892 4.85 0.6019 0.6021 -1.9131
-1.4318 4.86 1.0218 0.2264 -1.3629
-1.9521 4.87 1.5451 0.0641 -0.7733
-0.3395 4.88 1.7165 0.111 -0.3871
-2.1126 4.89 1.98 0.3145 -0.5572
-0.6714 4.9 1.8462 0.6753 -1.0732
-1.1064 4.91 1.6469 0.9081 -1.8256
-1.849 4.92 1.4495 1.1709 -2.1004
-0.118 4.93 0.9718 1.3151 -2.2682
-2.0829 4.94 0.6971 1.5572 -1.4957
-0.6688 4.95 0.366 1.2231 -0.834
-0.7629 4.96 0.1204 0.8131 -0.1441
-1.9301 4.97 0.0393 0.3665 0.046
0.0287 4.98 0.0871 -0.1971 -0.2388
-1.6813 4.99 0.3218 -0.7534 -0.9223
-0.7175 5.0 0.5775 -0.972 -1.4389
-0.3504 5.01 0.96 -1.1903 -1.554
-1.858 5.02 1.291 -1.1524 -1.428
0.1553 5.03 1.6761 -1.0178 -0.799
-1.2947 5.04 1.9579 -0.6356 -0.0504
-0.8181 5.05 2.1087 -0.3318 0.4634
-0.01 5.06 1.9663 -0.0292 0.52
-1.7313 5.07 1.8515 0.1411 0.0727
0.2209 5.08 1.7267 0.1394 -0.5526
-0.869 5.09 1.2982 -0.0368 -1.1323
-0.8901 5.1 1.1157 -0.4401 -1.1638
0.2752 5.11 0.6259 -0.9505 -0.7839
-1.4537 5.12 0.432 -1.4134 -0.1036
0.2515 5.13 0.2674 -1.6847 0.5368
-0.5736 5.14 0.279 -2.3462 0.877
-0.8771 5.15 0.4387 -2.2564 0.859
0.5822 5.16 0.7466 -2.0986 0.2144
-1.3428 5.17 1.1076 -2.1917 -0.4204
0.2903 5.18 1.512 -1.6385 -0.8415
-0.1729 5.19 1.8641 -1.1811 -0.7724
-0.863 5.2 1.8935 -0.852 -0.3347
0.7837 5.21 2.2111 -0.6771 0.4135
-1.0998 5.22 2.0483 -0.5869 0.9716
0.263 5.23 2.2068 -0.7264 1.1635
0.2075 5.24 1.8476 -0.9721 0.8705
-0.8623 5.25 1.4678 -1.4132 0.1353
1.0333 5.26 1.0829 -1.9868 -0.5675
-0.7693 5.27 0.652 -2.2144 -0.9135
0.2134 5.28 0.3362 -2.7857 -0.6952
0.5938 5.29 0.1705 -2.6338 -0.1195
-0.7762 5.3 0.125 -2.7023 0.5546
1.1116 5.31 0.2411 -2.4803 1.0337
-0.397 5.32 0.4297 -1.7573 0.8995
0.1774 5.33 0.747 -1.2982 0.4488
0.961 5.34 1.2109 -0.9401 -0.276
-0.6698 5.35 1.5977 -0.7124 -0.8767
1.178 5.36 1.6045 -0.6397 -0.9907
-0.0028 5.37 1.8982 -0.6703 -0.8785
0.1441 5.38 2.0297 -0.952 -0.1979
1.3824 5.39 1.8104 -1.1959 0.437
-0.5564 5.4 1.4593 -1.6024 0.6455
1.3087 5.41 1.0511 -1.977 0.4418
0.3884 5.42 0.6688 -2.2091 -0.1569
0.0977 5.43 0.2192 -2.1929 -0.9873
1.6611 5.44 -0.1364 -2.248 -1.4615
-0.3458 5.45 -0.3651 -1.8411 -1.4308
1.139 5.46 -0.4284 -1.3396 -1.0172
0.8177 5.47 -0.3884 -0.7723 -0.4698
0.082 5.48 -0.2111 -0.3121 0.053
1.8018 5.49 0.0902 0.0291 0.1717
-0.0929 5.5 0.4488 0.1967 -0.2276
