#y4 y1 y2 y3 time
0.9049 0.4439 1.7934 0.1001 0.53
1.5296 0.4817 1.7494 0.3094 0.54
0.2079 0.531 1.7763 0.8788 0.55
-0.5109 0.5598 1.708 1.6295 0.56
0.6547 0.7022 1.5751 1.7174 0.57
1.2105 0.8624 1.5238 1.7413 0.58
0.0783 0.9035 1.5041 1.3199 0.59
-0.7445 1.0812 1.5636 0.8397 0.6
0.3421 1.4158 1.4638 0.1229 0.61
1.1683 1.6652 1.2603 -0.2085 0.62
-0.0012 1.7049 1.1901 -0.0895 0.63
-0.8644 1.9734 1.0311 0.4156 0.64
0.1111 2.2429 0.8118 1.1201 0.65
1.0861 2.5941 0.608 1.398 0.66
-0.0296 2.5155 0.4582 1.5558 0.67
-1.003 2.732 0.245 1.2346 0.68
-0.0635 2.7395 0.0887 0.5987 0.69
0.9246 2.6498 -0.0795 -0.1111 0.7
-0.0032 2.5451 -0.2739 -0.4853 0.71
-1.0112 2.5136 -0.4123 -0.5694 0.72
-0.2013 2.1761 -0.5723 -0.1007 0.73
0.9335 2.0331 -0.7221 0.4886 0.74
0.0876 1.9037 -0.8564 1.0722 0.75
-0.9899 1.8137 -0.9636 1.1435 0.76
-0.2766 1.547 -0.9662 1.0086 0.77
1.0064 1.4942 -0.971 0.3616 0.78
0.2479 1.3182 -1.0406 -0.3338 0.79
-0.9565 1.2052 -1.1916 -0.7954 0.8
-0.2464 0.8656 -1.1735 -0.8922 0.81
1.0782 0.8756 -1.1431 -0.5672 0.82
0.4536 0.7979 -0.9702 0.1081 0.83
-0.802 0.6938 -1.0412 0.6844 0.84
-0.2347 0.6315 -0.9732 0.9363 0.85
1.0294 0.6532 -0.7952 0.7936 0.86
0.6558 0.667 -0.7525 0.2689 0.87
-0.6325 0.8708 -0.5681 -0.4317 0.88
-0.1678 0.9823 -0.4281 -0.9538 0.89
1.3183 1.169 -0.3166 -1.1407 0.9
0.8398 1.2046 -0.1619 -0.7666 0.91
-0.4578 1.3661 -0.0309 -0.2133 0.92
-0.0629 1.8445 0.0975 0.4656 0.93
1.4358 1.9096 0.2556 0.8803 0.94
1.1599 1.9823 0.34 0.7455 0.95
-0.1916 2.3483 0.4865 0.275 0.96
0.0309 2.3781 0.6543 -0.3595 0.97
1.5178 2.6506 0.6291 -0.873 0.98
1.4931 2.6457 0.842 -1.1519 0.99
0.0218 2.4136 0.7655 -0.8962 1.0
0.112 2.6001 0.9882 -0.3736 1.01
1.4677 2.5553 0.9984 0.3048 1.02
1.6281 2.3685 0.8951 0.7146 1.03
0.194 2.4461 1.0225 0.9467 1.04
0.157 1.9929 0.8771 0.5 1.05
1.5158 1.8239 0.8661 -0.115 1.06
1.5895 1.6233 0.8393 -0.6647 1.07
0.4023 1.4669 0.7968 -1.0139 1.08
0.1625 1.1511 0.6724 -0.8999 1.09
1.6768 0.9922 0.6283 -0.3142 1.1
1.866 0.7554 0.5232 0.3525 1.11
0.4646 0.6901 0.4801 1.0003 1.12
0.1397 0.4795 0.4123 1.1926 1.13
1.3791 0.4344 0.3057 0.8571 1.14
1.8037 0.366 0.1955 0.2578 1.15
0.5378 0.3141 0.1392 -0.3196 1.16
0.0351 0.2882 0.0571 -0.7538 1.17
1.4115 0.3895 0.0 -0.6081 1.18
1.9475 0.4796 -0.0442 -0.1294 1.19
0.5251 0.5769 -0.0761 0.5128 1.2
-0.1289 0.7708 -0.1079 1.2567 1.21
1.0003 0.8638 -0.1075 1.5545 1.22
1.7557 1.0017 -0.0834 1.2376 1.23
0.3842 1.3109 -0.0494 0.8252 1.24
-0.3525 1.4344 0.0068 0.1831 1.25
0.7724 1.5363 0.0781 -0.2251 1.26
1.4924 1.8704 0.1912 -0.277 1.27
0.2127 1.998 0.2812 0.1499 1.28
-0.6805 2.1045 0.4447 0.7715 1.29
0.3946 1.8076 0.5658 1.377 1.3
1.2181 2.0102 0.7514 1.8086 1.31
0.0294 2.0656 0.8959 1.8028 1.32
-0.9606 1.8056 0.9885 1.2987 1.33
0.0254 1.9447 1.2403 0.8078 1.34
0.9597 1.5838 1.441 0.2843 1.35
-0.1959 1.3648 1.6617 0.1692 1.36
-1.2088 1.2002 1.7735 0.53 1.37
-0.3979 1.0289 2.006 1.2272 1.38
0.5194 0.9107 2.25 1.793 1.39
-0.499 0.664 2.2474 2.2924 1.4
-1.4778 0.3994 2.2733 2.3916 1.41
-0.8399 0.1908 2.4979 2.0965 1.42
0.1819 0.0266 2.6784 1.3735 1.43
-0.7735 -0.1129 2.9097 0.7494 1.44
-2.064 -0.2431 3.0637 0.5723 1.45
-1.1649 -0.264 2.8554 0.826 1.46
-0.1792 -0.3228 2.7148 1.3983 1.47
-0.8748 -0.3211 2.8287 1.9751 1.48
-2.3248 -0.2444 2.8784 2.4598 1.49
-1.5311 -0.1553 2.9935 2.5731 1.5
-0.5207 -0.0473 2.7487 2.193 1.51
-1.2116 0.1132 2.9415 1.7862 1.52
-2.6225 0.29 2.59 1.1722 1.53
-1.8799 0.4261 2.3706 0.9299 1.54
-0.8282 0.6236 2.5545 1.04 1.55
-1.3389 0.7916 2.3326 1.5302 1.56
-2.4477 0.9977 2.3715 2.3997 1.57
-2.3185 1.0525 2.1604 2.9788 1.58
-0.9736 1.2848 1.8353 2.7281 1.59
-1.4412 1.3964 1.7989 2.4333 1.6
-2.8755 1.3941 1.6179 2.2199 1.61
-2.5788 1.2549 1.5092 1.3135 1.62
-1.1279 1.3643 1.227 1.1248 1.63
-1.2758 1.3868 1.2331 1.1172 1.64
-2.6957 1.0854 1.1242 1.4786 1.65
-2.8211 0.9805 0.9548 1.9742 1.66
-1.2121 0.832 0.852 2.6905 1.67
-1.4032 0.6747 0.7247 3.0243 1.68
-2.791 0.4194 0.8052 2.871 1.69
-2.5981 0.2047 0.7093 2.4189 1.7
-1.3345 -0.0132 0.6726 1.4487 1.71
-1.0956 -0.2033 0.6463 1.0775 1.72
-2.7582 -0.3729 0.6184 1.0301 1.73
-2.7704 -0.5498 0.7506 1.3832 1.74
-1.0661 -0.7619 0.7354 1.9189 1.75
-1.0277 -0.7845 0.7452 2.357 1.76
-2.4775 -0.8528 0.8993 2.6803 1.77
-2.5003 -0.8721 0.9172 2.4238 1.78
-0.9421 -0.8964 1.0914 2.261 1.79
-0.69 -0.7104 1.1564 1.3764 1.8
-2.0595 -0.6423 1.2229 0.8826 1.81
-2.1562 -0.5018 1.4073 0.7007 1.82
-0.8068 -0.3768 1.2672 0.8302 1.83
-0.3375 -0.196 1.4979 1.4096 1.84
-1.491 -0.0203 1.6423 2.2212 1.85
-2.0242 0.1613 1.6411 2.3789 1.86
-0.6221 0.3766 1.5009 2.46 1.87
-0.0146 0.572 1.7435 2.0641 1.88
-1.0971 0.6442 1.6846 1.3185 1.89
-1.691 0.7537 1.6132 0.6507 1.9
-0.3917 0.8115 1.6338 0.2681 1.91
0.3415 0.8563 1.508 0.4303 1.92
-0.8072 0.9466 1.6833 0.8575 1.93
-1.3249 0.9692 1.4125 1.4693 1.94
-0.1714 0.8255 1.3198 2.1067 1.95
0.6553 0.8271 1.4223 1.8884 1.96
-0.3826 0.6333 1.0913 1.7018 1.97
-1.2391 0.4946 1.0671 1.0087 1.98
0.0269 0.2617 0.9947 0.2475 1.99
1.0346 0.0697 0.728 -0.1446 2.0
-0.0469 -0.1391 0.6161 -0.1394 2.01
-0.8504 -0.3232 0.4412 0.272 2.02
0.2056 -0.5642 0.2635 0.9157 2.03
1.1812 -0.7541 0.0776 1.3509 2.04
0.291 -0.8789 -0.1035 1.6572 2.05
-0.6589 -1.0367 -0.2546 1.1675 2.06
0.3237 -1.0649 -0.4164 0.5804 2.07
1.455 -1.1042 -0.6135 -0.0807 2.08
0.5718 -1.1623 -0.7079 -0.5125 2.09
-0.5323 -1.0386 -0.8131 -0.6785 2.1
0.3899 -0.8877 -0.8181 -0.2679 2.11
1.4066 -0.8961 -1.0272 0.3136 2.12
0.805 -0.6184 -1.137 0.8969 2.13
-0.377 -0.5085 -1.1168 1.0719 2.14
0.3223 -0.3304 -1.0316 0.8996 2.15
1.4373 -0.1052 -1.0421 0.3838 2.16
0.9102 0.1057 -0.9999 -0.3439 2.17
-0.3629 0.2748 -0.9606 -0.9015 2.18
0.2978 0.522 -0.8617 -1.1172 2.19
1.4168 0.655 -0.8039 -0.7106 2.2
0.8843 0.7762 -0.7464 -0.1227 2.21
-0.3002 0.8608 -0.672 0.5175 2.22
0.1737 0.959 -0.474 0.8144 2.23
1.3855 1.0592 -0.3419 0.7329 2.24
1.0683 0.9281 -0.2411 0.235 2.25
-0.3781 0.8331 -0.0666 -0.4198 2.26
-0.0143 0.8434 0.0871 -1.0409 2.27
1.2716 0.6724 0.255 -1.2163 2.28
1.0003 0.524 0.3935 -0.9839 2.29
-0.4517 0.3118 0.5869 -0.4403 2.3
-0.2137 0.134 0.7395 0.1869 2.31
1.2177 -0.0537 0.8459 0.6671 2.32
0.9593 -0.225 1.0538 0.653 2.33
-0.5831 -0.4349 0.9829 0.2547 2.34
-0.4676 -0.6317 1.0995 -0.3571 2.35
0.8522 -0.6492 1.3579 -0.968 2.36
0.724 -0.7536 1.2417 -1.2634 2.37
-0.6627 -0.8851 1.3215 -1.0588 2.38
-0.7172 -0.8251 1.2724 -0.6371 2.39
0.6494 -0.9074 1.277 0.0886 2.4
0.7769 -0.8899 1.4375 0.5911 2.41
-0.6849 -0.6779 1.4693 0.6847 2.42
-0.9658 -0.5904 1.1972 0.4648 2.43
0.4459 -0.431 1.3461 -0.1453 2.44
0.6327 -0.2086 1.0605 -0.839 2.45
-0.7603 -0.015 1.1464 -1.1582 2.46
-1.0997 0.2088 1.0551 -1.1239 2.47
0.2691 0.4142 0.9625 -0.5429 2.48
0.5484 0.6761 0.8576 0.1162 2.49
-0.8113 0.7379 0.6808 0.7176 2.5
-1.2231 0.9603 0.6733 0.9767 2.51
0.1672 1.1407 0.5218 0.7075 2.52
0.5707 1.3188 0.4879 0.2368 2.53
-0.6811 1.2647 0.4099 -0.4449 2.54
-1.3099 1.3273 0.3437 -0.8447 2.55
0.0589 1.364 0.2932 -0.7645 2.56
0.6574 1.1516 0.2593 -0.3883 2.57
-0.6343 1.1057 0.2562 0.2942 2.58
-1.2606 1.1035 0.2436 0.9579 2.59
0.0278 0.8362 0.2463 1.2779 2.6
0.7212 0.6815 0.3022 1.2481 2.61
-0.4527 0.4915 0.3377 0.6466 2.62
-1.0504 0.3125 0.4202 0.0486 2.63
0.0609 0.1403 0.5239 -0.392 2.64
0.8418 -0.0175 0.5814 -0.5258 2.65
-0.2106 -0.1736 0.6724 -0.1765 2.66
-1.0802 -0.3018 0.7725 0.4441 2.67
0.1482 -0.421 0.9576 1.1208 2.68
1.0981 -0.4659 1.1769 1.5411 2.69
0.0876 -0.4779 1.1946 1.7122 2.7
-0.8591 -0.3948 1.5513 1.1044 2.71
0.2606 -0.3689 1.7017 0.491 2.72
1.2778 -0.2395 1.7181 -0.0177 2.73
0.4468 -0.1097 1.8575 -0.2187 2.74
-0.5536 0.0577 2.0725 0.0413 2.75
0.4689 0.2491 1.9602 0.6062 2.76
1.575 0.4243 1.9901 1.3455 2.77
0.7469 0.7007 2.428 1.8303 2.78
-0.2656 0.8916 2.5515 1.7524 2.79
0.6396 1.0775 2.2465 1.6132 2.8
1.9618 1.4059 2.5533 1.0065 2.81
1.2211 1.4621 2.4498 0.3221 2.82
0.0344 1.6795 2.651 0.044 2.83
0.8087 1.5374 2.6024 0.1997 2.84
2.1867 1.5915 2.1307 0.7429 2.85
1.3779 1.8553 2.1893 1.326 2.86
0.3335 1.8324 2.3065 2.1011 2.87
0.941 1.7454 1.858 2.1218 2.88
2.3238 1.5817 1.9772 1.8082 2.89
1.7743 1.3136 1.5853 1.1755 2.9
0.577 1.3819 1.5827 0.6051 2.91
1.0402 1.0593 1.5477 0.1971 2.92
2.4502 0.9945 1.1875 0.2024 2.93
1.974 0.7306 1.0642 0.6718 2.94
0.7786 0.5695 0.8924 1.189 2.95
1.1486 0.3694 0.7544 1.862 2.96
2.7373 0.1997 0.4718 2.042 2.97
2.2103 0.0806 0.3312 2.0858 2.98
1.0966 -0.0179 0.1654 1.3134 2.99
1.3656 -0.0681 0.0081 0.6629 3.0
2.6237 -0.0847 -0.1286 0.1574 3.01
2.2903 -0.0728 -0.2915 0.0881 3.02
1.0365 -0.0017 -0.3786 0.4399 3.03
1.2143 0.1086 -0.4319 1.0666 3.04
2.8394 0.2363 -0.5247 1.7355 3.05
2.4048 0.3787 -0.6296 2.058 3.06
1.1198 0.6395 -0.6566 1.6374 3.07
1.0814 0.7112 -0.6396 1.2311 3.08
2.4809 0.9017 -0.6736 0.6076 3.09
2.384 1.1001 -0.7083 -0.0071 3.1
1.1246 1.4831 -0.6201 -0.2023 3.11
0.9611 1.572 -0.5989 0.0456 3.12
2.3247 1.7047 -0.5461 0.5773 3.13
2.3424 1.7629 -0.5032 1.181 3.14
1.0915 1.9171 -0.366 1.5609 3.15
0.709 1.972 -0.2876 1.4269 3.16
1.8161 1.8479 -0.2272 1.0019 3.17
2.1256 2.0295 -0.1549 0.3217 3.18
0.8122 1.81 -0.0759 -0.2896 3.19
0.3571 1.7102 0.0063 -0.5734 3.2
1.652 1.6245 0.072 -0.492 3.21
2.0486 1.4568 0.1265 0.0319 3.22
0.5592 1.0994 0.184 0.6381 3.23
-0.0156 0.9782 0.2417 0.97 3.24
1.2316 0.812 0.2372 1.0991 3.25
1.6373 0.6064 0.2719 0.6469 3.26
0.3517 0.4116 0.2197 -0.0183 3.27
-0.359 0.2186 0.2059 -0.6692 3.28
0.6856 0.0884 0.1671 -0.9897 3.29
1.274 -0.0186 0.1026 -0.9861 3.3
0.0619 -0.0791 0.0316 -0.5545 3.31
-0.7633 -0.1248 -0.057 -0.0021 3.32
0.2653 -0.096 -0.1556 0.5289 3.33
0.9871 -0.0425 -0.2733 0.5544 3.34
-0.2107 0.0463 -0.4077 0.2714 3.35
-1.0982 0.1714 -0.5446 -0.3967 3.36
-0.1687 0.3436 -0.7038 -1.1848 3.37
0.6244 0.4812 -0.7681 -1.6125 3.38
-0.4619 0.7413 -1.0823 -1.721 3.39
-1.4854 0.8345 -1.0433 -1.274 3.4
-0.5774 0.9902 -1.1827 -0.5948 3.41
0.3665 1.1988 -1.5527 -0.1031 3.42
-0.6994 1.2993 -1.396 0.1093 3.43
-1.8709 1.4764 -1.6048 -0.125 3.44
-0.983 1.5937 -1.8503 -0.7226 3.45
0.0669 1.5405 -1.7418 -1.3733 3.46
-0.7869 1.825 -1.9079 -1.8493 3.47
-1.8453 1.5777 -1.789 -2.1386 3.48
-1.1553 1.5282 -1.821 -1.7487 3.49
-0.1553 1.4947 -2.0526 -1.1082 3.5
-0.9985 1.3115 -2.0636 -0.6032 3.51
-2.1218 1.2796 -2.0019 -0.2937 3.52
-1.377 0.9653 -2.0577 -0.4296 3.53
-0.3169 0.8414 -1.7352 -0.9033 3.54
-0.9539 0.6127 -1.8172 -1.5021 3.55
-2.128 0.3103 -1.5208 -2.3972 3.56
-1.7947 0.1254 -1.57 -2.4347 3.57
-0.3676 -0.0749 -1.3232 -2.089 3.58
-1.0021 -0.2423 -1.0712 -1.4537 3.59
-2.0358 -0.3816 -1.0562 -1.0242 3.6
-1.6406 -0.4757 -0.7993 -0.5159 3.61
-0.4236 -0.6484 -0.6181 -0.5737 3.62
-0.8871 -0.6038 -0.5274 -0.9885 3.63
-1.9684 -0.6623 -0.3297 -1.5654 3.64
-1.6684 -0.645 -0.1658 -2.1095 3.65
-0.4153 -0.5452 0.0067 -2.4452 3.66
-0.675 -0.3804 0.1554 -2.2136 3.67
-1.8089 -0.2364 0.3168 -1.9497 3.68
-1.6814 -0.1045 0.3965 -1.2003 3.69
-0.2989 0.0691 0.5821 -0.6538 3.7
-0.4272 0.2676 0.6945 -0.5201 3.71
-1.8749 0.419 0.7384 -0.7923 3.72
-1.8248 0.538 0.7012 -1.5838 3.73
-0.1972 0.7418 0.8123 -2.0792 3.74
-0.1705 0.7643 0.8874 -2.2867 3.75
-1.4105 0.8402 0.7546 -2.2906 3.76
-1.5286 1.0319 0.7818 -1.8557 3.77
-0.0831 0.9715 0.7731 -1.2634 3.78
0.0767 0.964 0.7895 -0.5685 3.79
-1.2007 0.8278 0.6672 -0.4008 3.8
-1.4709 0.6895 0.6279 -0.5797 3.81
0.0421 0.5467 0.5353 -1.0836 3.82
0.3391 0.4167 0.4039 -1.767 3.83
-1.0354 0.1966 0.2945 -2.3784 3.84
-1.352 -0.0359 0.1718 -1.973 3.85
0.1395 -0.2454 0.0627 -1.7183 3.86
0.5422 -0.5016 -0.0441 -1.1261 3.87
-0.8045 -0.7001 -0.1482 -0.4462 3.88
-1.1597 -0.9885 -0.266 -0.0824 3.89
0.2398 -1.0907 -0.3125 -0.2023 3.9
0.784 -1.305 -0.4364 -0.7037 3.91
-0.542 -1.382 -0.4489 -1.4606 3.92
-0.9635 -1.4858 -0.5147 -1.6553 3.93
0.2497 -1.5155 -0.5345 -1.9559 3.94
0.9604 -1.3884 -0.5848 -1.3592 3.95
-0.3325 -1.3753 -0.5656 -0.78 3.96
-0.9919 -1.3891 -0.6224 -0.1628 3.97
0.2161 -1.3726 -0.5473 0.2302 3.98
0.8771 -1.2149 -0.4682 0.1988 3.99
-0.1842 -1.0084 -0.474 -0.2223 4.0
-0.9197 -0.7477 -0.3581 -0.8971 4.01
0.1638 -0.6659 -0.2698 -1.3911 4.02
1.0686 -0.5148 -0.1874 -1.4405 4.03
-0.1277 -0.332 -0.0742 -1.3211 4.04
-0.9839 -0.1651 0.0386 -0.6193 4.05
0.0127 -0.078 0.1561 0.0799 4.06
0.8691 -0.0011 0.2873 0.5559 4.07
-0.1153 0.0351 0.4036 0.5713 4.08
-1.1793 0.035 0.5095 0.2505 4.09
-0.1669 -0.0105 0.6243 -0.3452 4.1
0.7436 -0.0964 0.6738 -0.9553 4.11
-0.1535 -0.2271 0.795 -1.2375 4.12
-1.3865 -0.3595 0.8844 -0.9402 4.13
-0.4042 -0.5593 0.9319 -0.4389 4.14
0.6135 -0.813 0.9187 0.2256 4.15
-0.237 -1.0631 1.0225 0.7943 4.16
-1.3845 -1.3252 1.0335 0.856 4.17
-0.7521 -1.3515 0.9859 0.6459 4.18
0.437 -1.5927 0.9018 0.0231 4.19
-0.3451 -2.0342 0.8901 -0.5726 4.2
-1.5692 -1.8627 0.7984 -0.9458 4.21
-0.9334 -2.3835 0.6301 -0.9081 4.22
0.2185 -2.2158 0.5468 -0.377 4.23
-0.4266 -2.207 0.3819 0.2576 4.24
-1.8784 -2.5885 0.2219 0.8865 4.25
-1.386 -2.6234 0.0486 1.1305 4.26
-0.0302 -2.216 -0.1149 0.8219 4.27
-0.568 -2.332 -0.3332 0.2386 4.28
-1.9133 -1.9887 -0.5149 -0.4144 4.29
-1.4032 -2.1032 -0.7273 -0.8753 4.3
-0.2586 -1.8421 -0.9296 -0.8778 4.31
-0.6242 -1.6823 -1.0698 -0.5076 4.32
-1.9661 -1.4492 -1.1598 0.1112 4.33
-1.7791 -1.2502 -1.477 0.765 4.34
-0.4339 -1.0249 -1.4876 1.0964 4.35
-0.6461 -1.0124 -1.6125 0.8637 4.36
-2.2611 -0.9197 -1.8327 0.3235 4.37
-2.0724 -0.8372 -1.9217 -0.3993 4.38
-0.5262 -0.7454 -1.9358 -0.9045 4.39
-0.7689 -0.6609 -2.4473 -1.0076 4.4
-2.0707 -0.6872 -2.5112 -0.7416 4.41
-2.1377 -0.7847 -2.5045 -0.2011 4.42
-0.6169 -1.0274 -2.4668 0.4388 4.43
-0.6484 -1.0983 -2.2913 0.7597 4.44
-1.9362 -1.3024 -2.1805 0.6948 4.45
-2.1626 -1.3882 -2.5368 0.1955 4.46
-0.6215 -1.519 -2.4868 -0.506 4.47
-0.4654 -1.955 -2.2768 -1.1292 4.48
-1.9205 -2.0514 -2.3045 -1.5058 4.49
-1.9195 -2.1523 -2.0062 -1.1226 4.5
-0.6069 -2.5042 -1.7953 -0.6194 4.51
-0.3033 -2.8409 -1.8931 -0.0454 4.52
-1.7746 -2.6681 -1.8192 0.357 4.53
-1.7929 -2.7679 -1.5893 0.3801 4.54
-0.4773 -3.0884 -1.42 -0.0418 4.55
-0.0511 -3.0563 -1.4158 -0.6888 4.56
-1.3732 -2.6741 -1.3935 -1.3557 4.57
-1.8762 -2.8877 -1.2058 -1.6468 4.58
-0.2962 -2.8519 -1.1325 -1.5278 4.59
0.2596 -2.3627 -1.0727 -1.2237 4.6
-0.8675 -2.4433 -0.9874 -0.6319 4.61
-1.3788 -2.1747 -0.8968 -0.1072 4.62
-0.0931 -1.905 -0.9709 -0.0095 4.63
0.5884 -1.8013 -0.8655 -0.3801 4.64
-0.5414 -1.6882 -0.9254 -0.9259 4.65
-1.0152 -1.5763 -1.0573 -1.7496 4.66
0.1755 -1.1763 -1.0625 -2.0069 4.67
0.9752 -1.2237 -1.1408 -1.9957 4.68
-0.0681 -1.1604 -1.1948 -1.6751 4.69
-0.8521 -0.997 -1.2505 -1.2587 4.7
0.4138 -0.9048 -1.2123 -0.65 4.71
1.4193 -1.0267 -1.5011 -0.4049 4.72
0.3717 -1.1642 -1.6541 -0.7017 4.73
-0.3889 -1.2391 -1.7333 -1.3738 4.74
0.7442 -1.2128 -1.8636 -1.9536 4.75
1.9078 -1.5862 -1.8499 -2.2593 4.76
0.8093 -1.6972 -2.0107 -2.8128 4.77
-0.0654 -1.8805 -1.9381 -2.0994 4.78
1.0577 -1.9117 -2.1472 -1.6622 4.79
2.0556 -2.2694 -2.078 -1.0528 4.8
1.2806 -2.2618 -2.147 -0.7229 4.81
0.2552 -2.4222 -2.5291 -0.9787 4.82
1.2827 -2.4822 -2.5433 -1.5112 4.83
2.2843 -2.9599 -2.1951 -2.2579 4.84
1.6712 -2.7662 -2.5441 -2.8128 4.85
0.5535 -3.1813 -2.3845 -2.7221 4.86
1.2413 -2.9916 -2.4417 -2.3389 4.87
2.7023 -3.0089 -2.3181 -1.83 4.88
1.8856 -2.9792 -2.0582 -1.4372 4.89
0.7241 -2.7274 -2.2172 -1.0147 4.9
1.5032 -2.5236 -2.05 -1.085 4.91
2.5883 -2.282 -1.8865 -1.3349 4.92
1.9795 -2.2004 -1.8005 -2.2596 4.93
0.8781 -1.9775 -1.5538 -2.9006 4.94
1.3059 -1.5436 -1.3065 -3.072 4.95
2.5081 -1.3129 -1.0328 -2.9914 4.96
2.2125 -1.2799 -0.9943 -2.3225 4.97
1.07 -1.0755 -0.7938 -1.4973 4.98
1.357 -0.9363 -0.6208 -1.0233 4.99
2.8299 -0.76 -0.3777 -0.8894 5.0
2.5639 -0.7245 -0.2062 -1.1922 5.01
1.0717 -0.6264 -0.0409 -1.8818 5.02
1.216 -0.7225 0.1092 -2.6216 5.03
2.6508 -0.7592 0.2454 -2.6553 5.04
2.4173 -0.7533 0.3955 -2.7268 5.05
1.0066 -0.9496 0.5183 -1.9886 5.06
1.1166 -1.1683 0.5613 -1.3531 5.07
2.4403 -1.319 0.6695 -0.9712 5.08
2.3664 -1.4202 0.7566 -0.7703 5.09
0.7665 -1.7163 0.6887 -0.8791 5.1
0.8081 -1.6758 0.8033 -1.5082 5.11
2.2831 -1.7702 0.6854 -2.1398 5.12
1.9663 -1.9158 0.7005 -2.4399 5.13
0.6703 -2.0834 0.6153 -2.4847 5.14
0.4921 -2.2232 0.6339 -2.057 5.15
1.8868 -2.2696 0.4783 -1.197 5.16
1.8595 -2.2008 0.4394 -0.7153 5.17
0.4523 -2.3526 0.2736 -0.3619 5.18
0.1564 -2.3264 0.1722 -0.4499 5.19
1.3934 -2.0186 0.056 -1.0863 5.2
1.7924 -2.0484 -0.0674 -1.5025 5.21
0.2444 -1.7854 -0.1831 -2.1703 5.22
-0.165 -1.4066 -0.3161 -2.1606 5.23
1.126 -1.4389 -0.4861 -1.5346 5.24
1.5904 -1.1631 -0.5329 -0.9985 5.25
0.0535 -0.9357 -0.637 -0.3359 5.26
-0.4981 -0.6501 -0.8051 0.0794 5.27
0.7571 -0.4043 -0.7905 0.039 5.28
1.2756 -0.2647 -0.8278 -0.4173 5.29
-0.1144 -0.1085 -0.887 -1.0613 5.3
-0.7468 -0.0024 -0.9738 -1.6064 5.31
0.3872 0.0667 -0.9772 -1.7056 5.32
0.9383 0.0981 -1.0038 -1.4146 5.33
-0.2267 0.1086 -1.0865 -0.6668 5.34
-1.0788 0.0603 -0.9695 0.0401 5.35
0.1354 -0.0251 -0.8889 0.5416 5.36
0.9493 -0.1357 -0.942 0.5733 5.37
-0.3135 -0.2596 -0.8825 0.2 5.38
-1.1769 -0.4735 -0.7222 -0.4099 5.39
-0.0695 -0.6146 -0.6284 -0.8897 5.4
0.7309 -0.7431 -0.5335 -1.1673 5.41
-0.3143 -0.9876 -0.4417 -0.9887 5.42
-1.321 -1.1352 -0.3398 -0.381 5.43
-0.2561 -1.1286 -0.2341 0.3433 5.44
0.773 -1.4346 -0.1383 0.8919 5.45
-0.2693 -1.3756 -0.0607 1.0727 5.46
-1.2516 -1.5001 0.0234 0.7205 5.47
-0.3468 -1.5903 0.0963 0.1297 5.48
0.6863 -1.3046 0.1525 -0.4331 5.49
