# x : time signal
# y : intensity
# label : detector calibration 18. 10. 2015
#y2 y1 time y4 y3
-1.6731 -0.4506 1.75 1.1092 0.8483
-1.6705 -0.0961 1.76 0.9391 0.9714
-1.0245 0.386 1.77 1.4474 1.1187
-0.3029 0.8815 1.78 2.1401 1.2637
0.3194 1.1905 1.79 2.9928 1.2239
0.4487 1.3042 1.8 2.6295 1.2453
0.1118 1.3962 1.81 2.181 1.1255
-0.3852 1.0617 1.82 1.4644 0.9996
-0.705 0.5409 1.83 0.8516 0.6713
-0.4969 0.0398 1.84 0.8435 0.3718
0.2882 -0.3996 1.85 1.2966 -0.0007
1.247 -0.5489 1.86 1.9614 -0.3312
1.9474 -0.6194 1.87 2.6412 -0.5998
2.5326 -0.367 1.88 2.3335 -0.7644
2.1207 0.072 1.89 2.0135 -0.8582
1.4622 0.6042 1.9 1.1948 -0.9907
0.9261 1.0664 1.91 0.6222 -0.7896
0.7206 1.211 1.92 0.7467 -0.6002
1.2676 1.2584 1.93 1.3899 -0.233
1.8064 1.0521 1.94 2.0444 0.1867
2.1307 0.6801 1.95 2.3073 0.5905
2.05 0.2265 1.96 2.2313 0.94
1.0452 -0.2374 1.97 1.3623 1.4476
0.0515 -0.5671 1.98 0.5626 1.7785
-0.8797 -0.8036 1.99 0.2457 2.1231
-1.3129 -0.7534 2.0 0.4603 2.2389
-1.3593 -0.3955 2.01 1.0909 2.3091
-0.8557 0.0407 2.02 1.8504 2.1362
-0.5787 0.5219 2.03 2.2281 1.9719
-0.6226 0.7996 2.04 1.7732 1.8728
-1.2655 1.0732 2.05 0.7629 1.4749
-2.1447 0.9761 2.06 0.081 1.3514
-2.6845 0.7419 2.07 -0.1179 1.134
-2.6154 0.2595 2.08 0.2936 0.9562
-2.2178 -0.2354 2.09 0.9456 0.9323
-1.4058 -0.685 2.1 1.7209 0.9724
-0.4813 -1.0108 2.11 1.7279 1.237
-0.064 -1.2166 2.12 1.1258 1.3689
-0.1592 -0.9768 2.13 0.2343 1.6153
-0.5388 -0.6308 2.14 -0.346 1.9028
-0.9555 -0.2119 2.15 -0.3561 2.0638
-0.7679 0.2313 2.16 0.152 2.6043
-0.175 0.5268 2.17 0.9686 2.4249
0.7896 0.6351 2.18 1.2527 2.883
1.6355 0.4576 2.19 1.2102 2.3947
1.846 0.1087 2.2 0.5196 2.5175
1.536 -0.3688 2.21 -0.2525 2.1921
0.924 -0.9566 2.22 -0.6951 1.6766
0.2485 -1.2954 2.23 -0.547 1.4842
-0.0228 -1.6928 2.24 0.1101 0.9632
0.2348 -1.6987 2.25 0.8127 0.5278
0.8811 -1.4957 2.26 1.1575 0.1095
1.4457 -0.9747 2.27 0.8825 -0.2327
1.4939 -0.5847 2.28 0.1018 -0.4864
0.9486 -0.1422 2.29 -0.5902 -0.6353
0.1227 0.0679 2.3 -0.8462 -0.6908
-0.713 0.0774 2.31 -0.5941 -0.515
-0.9466 -0.1659 2.32 0.1648 -0.3764
-0.757 -0.5893 2.33 0.8822 -0.142
-0.0063 -1.031 2.34 0.9685 0.1478
0.698 -1.6467 2.35 0.5481 0.4463
1.0549 -1.8018 2.36 -0.2258 0.6597
0.9189 -2.2186 2.37 -0.8025 0.7819
0.2569 -2.0226 2.38 -0.9138 0.948
-0.359 -1.6867 2.39 -0.4573 0.962
-0.5533 -1.3694 2.4 0.3277 1.017
-0.1589 -0.8982 2.41 0.8917 0.8561
0.6246 -0.5295 2.42 1.0023 0.6506
1.3414 -0.3694 2.43 0.3598 0.3703
1.6365 -0.4337 2.44 -0.3964 0.1654
1.3819 -0.7983 2.45 -0.9114 -0.0312
0.5315 -1.2887 2.46 -0.7866 -0.1662
-0.3645 -1.8527 2.47 -0.2036 -0.2381
-0.8265 -2.2311 2.48 0.5642 -0.1899
-0.9128 -2.467 2.49 1.0043 -0.0239
-0.4577 -2.5675 2.5 0.8599 0.2204
0.0246 -2.4688 2.51 0.2586 0.5225
0.1155 -1.8705 2.52 -0.4372 0.9895
-0.3651 -1.5539 2.53 -0.824 1.4366
-1.2193 -1.0197 2.54 -0.5848 1.7769
-2.0589 -0.8257 2.55 0.1911 2.1847
-2.5083 -0.6603 2.56 1.0227 2.4886
-2.3739 -0.8763 2.57 1.3624 2.9269
-1.855 -1.3066 2.58 1.0727 3.0314
-1.0573 -1.5983 2.59 0.2719 2.9039
-0.583 -2.1004 2.6 -0.3766 2.7172
-0.5234 -2.5473 2.61 -0.5867 2.3733
-0.9459 -2.5371 2.62 -0.1029 2.1197
-1.3366 -2.9243 2.63 0.7391 1.9936
-1.4291 -2.2256 2.64 1.2951 1.5945
-0.8769 -1.9228 2.65 1.7075 1.0556
0.1342 -1.654 2.66 1.106 0.9326
1.3756 -1.0559 2.67 0.3654 0.6358
2.1414 -0.7855 2.68 -0.1846 0.581
2.0067 -0.7127 2.69 -0.1707 0.5253
1.7452 -0.916 2.7 0.4588 0.6182
1.2726 -1.3633 2.71 1.2354 0.7774
0.932 -1.8056 2.72 1.708 0.9532
1.1866 -2.1496 2.73 1.9115 0.9895
1.7529 -2.6092 2.74 1.2339 1.3824
2.4458 -2.6642 2.75 0.5319 1.3083
2.8335 -2.7126 2.76 0.0968 1.3667
2.3813 -1.9629 2.77 0.2811 1.4818
1.3212 -1.4979 2.78 1.0525 1.3842
0.3478 -1.1515 2.79 1.8639 0.9907
-0.4398 -0.775 2.8 2.0058 0.7877
-0.6529 -0.5091 2.81 1.9706 0.4059
-0.3491 -0.5306 2.82 1.4428 0.0603
0.0874 -0.7985 2.83 0.7241 -0.3245
0.3493 -1.2933 2.84 0.4128 -0.6573
0.0457 -1.668 2.85 0.7166 -0.9773
-0.6738 -2.0421 2.86 1.5644 -1.062
-1.4664 -2.2044 2.87 2.4546 -1.1513
-2.033 -2.12 2.88 2.3958 -1.0918
-1.939 -1.9475 2.89 2.0532 -0.9272
-1.5211 -1.4041 2.9 1.3956 -0.7021
-0.5755 -0.9859 2.91 0.8113 -0.3902
0.0956 -0.482 2.92 0.7096 0.0098
0.2328 -0.1507 2.93 1.0181 0.3879
-0.1486 -0.0013 2.94 1.7892 0.7214
-0.8166 -0.0935 2.95 2.4865 1.2192
-1.0763 -0.4194 2.96 2.5352 1.4656
-0.9864 -0.8849 2.97 2.0084 1.6663
-0.4082 -1.3439 2.98 1.4105 1.6853
0.4478 -1.6921 2.99 0.744 1.6475
1.0368 -1.7115 3.0 0.7725 1.3742
1.0042 -1.694 3.01 1.4643 1.3272
0.3999 -1.1256 3.02 2.1594 1.0402
-0.4213 -0.6415 3.03 2.4785 0.7728
-1.0536 -0.1495 3.04 2.8854 0.686
-1.1955 0.3269 3.05 1.8549 0.5352
-0.8889 0.6532 3.06 1.1163 0.518
-0.1458 0.712 3.07 0.8207 0.5252
0.3253 0.5531 3.08 0.9301 0.6528
0.353 0.1795 3.09 1.4988 0.9282
-0.1326 -0.2627 3.1 2.3575 1.2689
-0.8558 -0.6103 3.11 2.8447 1.3779
-1.4751 -0.9045 3.12 2.4817 1.7916
-1.2415 -0.8993 3.13 1.5436 2.2982
-0.6299 -0.6764 3.14 0.98 2.5188
0.2836 -0.2781 3.15 0.6794 2.2033
1.1856 0.2755 3.16 0.8877 2.4636
1.4838 0.879 3.17 1.7974 2.1918
1.2969 1.2485 3.18 2.2367 2.3429
0.7145 1.4068 3.19 2.7051 1.6867
0.4024 1.5372 3.2 2.1431 1.4686
0.4702 1.179 3.21 1.1927 0.9159
1.09 0.8316 3.22 0.5472 0.5193
1.9957 0.3215 3.23 0.4849 0.1252
2.3272 -0.0127 3.24 0.9198 -0.2549
2.7601 -0.1774 3.25 1.6245 -0.5262
1.923 -0.1343 3.26 2.2706 -0.7602
1.2305 0.1504 3.27 2.2905 -0.8293
0.3043 0.6751 3.28 1.4084 -0.8403
-0.1355 1.1544 3.29 0.7201 -0.6431
-0.0741 1.5023 3.3 0.1622 -0.4853
0.2809 2.1688 3.31 0.1733 -0.2558
0.5866 2.2285 3.32 0.7547 -0.0089
0.3771 2.1852 3.33 1.614 0.1947
-0.3442 1.57 3.34 1.842 0.38
-1.3692 1.1502 3.35 1.7978 0.4761
-2.3603 0.8368 3.36 0.9248 0.5246
-2.8278 0.4617 3.37 0.15 0.4381
-2.2835 0.3982 3.38 -0.3003 0.2887
-1.8083 0.5403 3.39 -0.0924 0.085
-1.0746 0.8164 3.4 0.5172 -0.1691
-0.9369 1.3259 3.41 1.1593 -0.4359
-1.0247 1.7931 3.42 1.5504 -0.6056
-1.4888 2.3195 3.43 1.0371 -0.8536
-1.9328 2.546 3.44 0.3444 -0.9839
-1.9514 2.3275 3.45 -0.4288 -1.0181
-1.3953 2.5148 3.46 -0.7418 -0.9243
-0.2442 1.7646 3.47 -0.3326 -0.6894
0.7238 1.5185 3.48 0.3921 -0.3695
1.4469 1.0022 3.49 1.0366 0.0403
1.336 0.7334 3.5 1.0519 0.5046
0.776 0.6733 3.51 0.5918 0.8156
0.249 0.8113 3.52 -0.2938 1.31
0.1275 1.1599 3.53 -1.0213 1.5105
0.4762 1.7394 3.54 -1.0645 2.0495
1.2309 2.2984 3.55 -0.5777 2.2416
1.8262 2.5471 3.56 0.2033 2.2212
2.2337 2.9427 3.57 0.7966 2.3075
1.7254 2.8223 3.58 0.7051 1.9102
0.8651 2.309 3.59 0.0163 1.8472
-0.063 1.8919 3.6 -0.7902 1.3639
-0.489 1.3735 3.61 -1.3325 0.9765
-0.4402 0.8949 3.62 -1.3374 0.726
0.1155 0.7245 3.63 -0.6108 0.4555
0.6981 0.6909 3.64 0.1502 0.3076
0.9731 1.0315 3.65 0.5457 0.187
0.663 1.4332 3.66 0.2948 0.1646
-0.0195 1.9219 3.67 -0.4584 0.2239
-0.6611 2.1125 3.68 -1.2455 0.3621
-0.9319 2.4769 3.69 -1.5446 0.5294
-0.6349 2.8099 3.7 -1.3853 0.6607
0.071 2.2321 3.71 -0.601 0.903
0.9604 1.8195 3.72 0.1556 0.9892
1.469 1.5523 3.73 0.3903 1.1468
1.3219 0.9713 3.74 0.0026 1.0354
0.6806 0.6161 3.75 -0.7363 0.9416
-0.0815 0.4106 3.76 -1.5821 0.7625
-0.4917 0.4883 3.77 -1.5153 0.4842
-0.386 0.8654 3.78 -1.0927 0.1841
0.2095 1.2872 3.79 -0.3493 -0.2212
0.771 1.6109 3.8 0.2416 -0.6711
1.0198 2.1419 3.81 0.3171 -1.0861
0.5859 2.2677 3.82 -0.1674 -1.3127
-0.2394 2.3615 3.83 -0.8806 -1.5151
-1.2642 1.8335 3.84 -1.4749 -1.62
-1.8031 1.3855 3.85 -1.5344 -1.6953
-1.9937 0.8842 3.86 -0.8563 -1.5916
-1.4574 0.4201 3.87 -0.0964 -1.5903
-1.0329 0.0769 3.88 0.4007 -1.3748
-0.5668 -0.008 3.89 0.3523 -0.8797
-0.7629 0.1315 3.9 -0.268 -0.5584
-1.4917 0.5343 3.91 -1.0181 -0.1776
-2.1858 0.9145 3.92 -1.313 0.1455
-2.5482 1.2455 3.93 -1.1759 0.4239
-2.0792 1.5223 3.94 -0.5328 0.5951
-1.1202 1.8919 3.95 0.3036 0.6236
-0.09 1.485 3.96 0.7139 0.6978
0.6798 1.3211 3.97 0.4689 0.5236
0.9996 0.6412 3.98 -0.2604 0.372
0.7556 0.1742 3.99 -0.8709 0.1815
0.3575 -0.2759 4.0 -1.2106 -0.02
0.2127 -0.4936 4.01 -0.8031 -0.179
0.5556 -0.4821 4.02 -0.0095 -0.3091
1.2882 -0.2287 4.03 0.6952 -0.3608
2.2793 0.1438 4.04 0.9179 -0.3004
3.0867 0.6306 4.05 0.5973 -0.1718
2.7013 0.9803 4.06 -0.1758 0.028
2.075 1.13 4.07 -0.8337 0.3017
1.3902 1.1124 4.08 -0.9184 0.6451
0.661 1.0776 4.09 -0.3387 1.0093
0.4093 0.5974 4.1 0.5047 1.383
0.6786 0.0388 4.11 1.2047 1.4416
1.1865 -0.4947 4.12 1.2759 1.6517
1.4609 -0.7426 4.13 0.6821 1.702
0.9777 -1.0153 4.14 -0.0677 1.7982
0.137 -0.8173 4.15 -0.5681 1.7435
-0.8274 -0.5667 4.16 -0.4365 1.4817
-1.5889 -0.1015 4.17 0.1963 1.0946
-1.7442 0.3499 4.18 1.0216 0.6792
-1.39 0.6698 4.19 1.5171 0.2483
-0.8512 0.8063 4.2 1.463 -0.1539
-0.3592 0.8359 4.21 0.7774 -0.5022
-0.2639 0.5274 4.22 0.0179 -0.9482
-0.7037 0.0388 4.23 -0.3221 -1.0949
-1.4937 -0.4744 4.24 -0.0737 -1.2983
-1.819 -0.9351 4.25 0.5946 -1.2874
-1.6196 -1.1449 4.26 1.3453 -1.0707
-1.0144 -1.1942 4.27 1.9075 -1.0272
-0.0712 -1.071 4.28 1.516 -0.9329
0.6997 -0.6065 4.29 0.7844 -0.5986
0.8368 -0.1817 4.3 0.052 -0.424
0.4848 0.2787 4.31 -0.1647 -0.2598
-0.1964 0.5761 4.32 0.234 -0.1741
-0.6969 0.6842 4.33 0.9914 -0.1569
-0.8783 0.5682 4.34 1.6681 -0.2254
-0.4245 0.1937 4.35 1.831 -0.4212
0.2757 -0.2851 4.36 1.3402 -0.5841
0.7561 -0.8243 4.37 0.5854 -0.9536
0.738 -1.0921 4.38 0.0095 -1.1837
0.236 -1.2115 4.39 -0.0484 -1.5069
-0.6092 -1.317 4.4 0.4735 -1.6207
-1.3385 -1.0478 4.41 1.3121 -1.9061
-1.3847 -0.4738 4.42 1.9012 -1.7454
-0.9211 -0.0088 4.43 1.6563 -1.7789
-0.2291 0.4491 4.44 1.0792 -1.6544
0.5184 0.7148 4.45 0.3644 -1.5689
0.7986 0.7662 4.46 -0.1125 -1.0045
0.5278 0.51 4.47 -0.0224 -0.6978
-0.0582 0.0901 4.48 0.6663 -0.2694
-0.4843 -0.3446 4.49 1.2302 0.1771
-0.3767 -0.7584 4.5 1.8331 0.5589
0.2041 -1.2026 4.51 1.656 0.9477
1.1874 -1.1183 4.52 0.7724 1.0484
2.0819 -0.9489 4.53 0.0295 1.338
2.5315 -0.6905 4.54 -0.3255 1.3148
2.2217 -0.1821 4.55 -0.0926 1.1978
1.3704 0.303 4.56 0.577 0.8719
0.8885 0.706 4.57 1.3851 0.6289
0.5466 0.9567 4.58 1.5691 0.3922
0.8598 0.7884 4.59 1.0419 0.1212
1.4428 0.5191 4.6 0.3443 -0.1267
1.6304 0.14 4.61 -0.385 -0.336
1.5316 -0.3134 4.62 -0.5698 -0.447
0.9492 -0.6807 4.63 -0.2272 -0.4811
-0.0935 -1.0179 4.64 0.4721 -0.4066
-1.0852 -1.0031 4.65 0.9848 -0.2737
-1.614 -0.6785 4.66 1.1358 -0.0841
-1.7477 -0.2319 4.67 0.6283 0.1444
-1.2819 0.2576 4.68 -0.2637 0.3529
-0.928 0.7986 4.69 -0.9074 0.5897
-0.8011 1.1525 4.7 -1.0124 0.6909
-1.259 1.2466 4.71 -0.3971 0.6606
-1.8793 1.0184 4.72 0.2884 0.6177
-2.4652 0.7388 4.73 0.7777 0.4296
-2.6794 0.1986 4.74 0.6139 0.1915
-2.1526 -0.261 4.75 -0.0424 -0.1618
-1.5587 -0.6078 4.76 -0.9139 -0.533
-0.4287 -0.715 4.77 -1.2619 -1.0345
0.1388 -0.6579 4.78 -1.2066 -1.4617
0.2154 -0.2839 4.79 -0.6052 -1.6884
-0.1301 0.1546 4.8 0.0853 -2.1724
-0.4691 0.6522 4.81 0.3975 -2.5289
-0.5439 1.1644 4.82 0.0878 -2.5239
-0.003 1.2452 4.83 -0.7065 -2.5773
0.9162 1.3148 4.84 -1.3508 -2.1532
1.7346 1.0993 4.85 -1.6528 -2.227
2.4239 0.7333 4.86 -1.501 -1.9469
2.1627 0.2078 4.87 -0.8436 -1.5883
1.3114 -0.1975 4.88 -0.1669 -1.1905
0.5919 -0.5351 4.89 -0.0046 -0.8899
0.1517 -0.5405 4.9 -0.4234 -0.5168
0.2253 -0.4284 4.91 -1.3972 -0.3557
0.7781 -0.0363 4.92 -2.1517 -0.318
1.2509 0.4743 4.93 -2.0682 -0.2814
1.52 0.8878 4.94 -1.8353 -0.3585
1.1356 1.3885 4.95 -1.0293 -0.5752
0.2484 1.464 4.96 -0.367 -0.6638
-0.6276 1.3512 4.97 -0.4102 -0.8871
-1.1743 0.9575 4.98 -0.9434 -1.0887
-0.9414 0.5708 4.99 -1.6518 -1.268
-0.316 0.0567 5.0 -2.2083 -1.222
0.3972 -0.335 5.01 -2.3701 -1.1821
0.9476 -0.5704 5.02 -1.8164 -1.2384
0.7278 -0.6197 5.03 -0.9591 -0.941
0.2507 -0.3836 5.04 -0.5671 -0.5773
-0.4021 0.0454 5.05 -0.7137 -0.3111
-0.7732 0.546 5.06 -1.4514 0.0943
-0.5254 0.9011 5.07 -2.1797 0.4295
0.1534 1.1136 5.08 -2.3561 0.7486
1.0274 1.3257 5.09 -2.4924 0.9713
1.466 1.0514 5.1 -1.6079 1.2694
1.243 0.7202 5.11 -0.9112 1.1902
0.482 0.1662 5.12 -0.5324 1.2721
-0.4254 -0.3074 5.13 -0.8156 0.9321
-1.1033 -0.6738 5.14 -1.5756 0.7322
-1.2195 -0.9579 5.15 -2.4088 0.3915
-0.7187 -0.8676 5.16 -2.3524 -0.0242
-0.2091 -0.5207 5.17 -2.1946 -0.4338
0.0271 -0.0847 5.18 -1.416 -0.8086
-0.2523 0.4099 5.19 -0.7208 -1.0893
-1.1039 0.7054 5.2 -0.6131 -1.3592
-1.9762 0.9492 5.21 -1.0284 -1.7077
-2.5056 0.8191 5.22 -1.6278 -1.7322
-2.4345 0.552 5.23 -2.5566 -1.6613
-1.6588 0.1009 5.24 -2.2056 -1.3966
-0.9946 -0.4219 5.25 -1.751 -1.2319
-0.3042 -0.8272 5.26 -0.9688 -1.0466
-0.136 -1.1342 5.27 -0.4209 -0.8718
-0.3843 -1.3767 5.28 -0.4417 -0.7342
-0.8064 -1.264 5.29 -1.1115 -0.6199
-1.0287 -0.8619 5.3 -1.6236 -0.6521
-0.6351 -0.4233 5.31 -2.1464 -0.7133
0.2866 0.0365 5.32 -2.239 -0.7898
1.3111 0.3212 5.33 -1.3217 -1.1845
2.2479 0.4494 5.34 -0.64 -1.2502
2.4558 0.2904 5.35 -0.1519 -1.8221
2.2658 -0.0929 5.36 -0.3291 -2.0614
1.656 -0.6132 5.37 -1.0276 -2.5295
1.0626 -1.1444 5.38 -1.6043 -2.7563
0.992 -1.457 5.39 -1.9996 -2.8309
1.4395 -1.9286 5.4 -1.7433 -2.4306
1.9547 -1.8182 5.41 -0.8791 -2.4155
2.3654 -1.4499 5.42 -0.1355 -2.3418
2.2889 -1.1602 5.43 0.1779 -2.2062
1.3643 -0.7157 5.44 -0.1307 -1.593
0.3013 -0.4059 5.45 -0.7809 -1.3404
-0.6096 -0.143 5.46 -1.4591 -0.8855
-1.0312 -0.1249 5.47 -1.569 -0.3816
-0.8719 -0.3528 5.48 -1.1574 -0.0425
-0.3802 -0.8354 5.49 -0.3476 0.2291
-0.0487 -1.2322 5.5 0.3438 0.3883
