#time y1 y2
5.63 0.7757 -1.5951
5.64 0.0458 -1.7475
5.65 -0.2528 -1.9729
5.66 0.063 -1.9275
5.67 0.7927 -2.0794
5.68 1.6126 -2.2382
5.69 1.8374 -1.8537
5.7 1.4854 -2.0051
5.71 0.9345 -1.8326
5.72 0.2514 -1.6281
5.73 -0.0882 -1.5119
5.74 0.1427 -1.4779
5.75 0.8806 -1.0869
5.76 1.6745 -0.8609
5.77 1.8608 -0.6888
5.78 1.757 -0.5375
5.79 1.2158 -0.4262
5.8 0.4513 -0.2364
5.81 0.0209 -0.1528
5.82 0.175 -0.1031
5.83 0.8884 -0.0709
5.84 1.4739 -0.1005
5.85 2.0979 -0.1599
5.86 1.9015 -0.2365
5.87 1.157 -0.4054
5.88 0.5667 -0.5555
5.89 0.0777 -0.7857
5.9 0.1849 -0.9723
5.91 0.7135 -1.169
5.92 1.4598 -1.3287
5.93 2.132 -1.5188
5.94 1.7834 -1.7163
5.95 1.234 -1.6777
5.96 0.5425 -2.0167
5.97 0.0761 -1.8255
5.98 0.1197 -1.9131
5.99 0.653 -1.7036
6.0 1.4191 -1.8353
6.01 2.0799 -1.6714
6.02 1.9167 -1.4345
6.03 1.3728 -1.3867
6.04 0.5521 -1.0502
6.05 0.0253 -0.8244
6.06 -0.0048 -0.6363
6.07 0.5467 -0.432
6.08 1.1637 -0.2331
6.09 1.6331 -0.0434
6.1 1.6821 0.1204
6.11 1.211 0.2316
6.12 0.4758 0.3764
6.13 -0.0897 0.3816
6.14 -0.1827 0.3762
6.15 0.2714 0.3863
6.16 0.9783 0.3124
6.17 1.6421 0.2262
6.18 1.6519 0.0844
6.19 1.1447 -0.075
6.2 0.3594 -0.2271
6.21 -0.2808 -0.4344
6.22 -0.4225 -0.6153
6.23 -0.0325 -0.7193
6.24 0.732 -0.9712
6.25 1.1696 -0.9791
6.26 1.4102 -0.9817
6.27 0.9481 -1.128
6.28 0.205 -1.1917
6.29 -0.4654 -1.052
6.3 -0.6594 -1.0203
6.31 -0.378 -0.9425
6.32 0.315 -0.6809
6.33 0.8735 -0.4942
6.34 1.0757 -0.2923
6.35 0.7012 -0.0647
6.36 -0.0246 0.1755
6.37 -0.7601 0.4141
6.38 -0.9294 0.6075
6.39 -0.767 0.8232
6.4 -0.0663 1.028
6.41 0.5674 1.1274
6.42 0.7454 1.3176
6.43 0.4768 1.513
6.44 -0.2881 1.3112
6.45 -1.0143 1.2881
6.46 -1.2309 1.5033
6.47 -1.0821 1.2924
6.48 -0.4344 1.253
6.49 0.2044 0.9568
6.5 0.4396 0.8914
6.51 0.186 0.6389
6.52 -0.4746 0.5372
6.53 -1.1647 0.332
6.54 -1.7529 0.2052
6.55 -1.443 0.1061
6.56 -0.8025 0.0129
6.57 -0.1938 -0.0396
6.58 0.1497 -0.0517
6.59 -0.0597 -0.0209
6.6 -0.8151 0.0496
6.61 -1.6509 0.1631
6.62 -1.9379 0.3256
6.63 -1.7319 0.5225
6.64 -1.3196 0.7146
6.65 -0.4859 0.9232
6.66 -0.1376 1.1426
6.67 -0.2807 1.2915
6.68 -0.979 1.7311
6.69 -1.7726 2.0199
6.7 -2.4157 2.0855
6.71 -2.0587 2.0898
6.72 -1.4687 2.4496
6.73 -0.8985 2.2799
6.74 -0.3721 2.512
6.75 -0.4452 2.5766
6.76 -1.0276 2.1846
6.77 -1.7154 2.4037
6.78 -2.5719 2.0989
6.79 -2.2498 2.135
6.8 -1.9753 1.8608
6.81 -1.0287 1.7157
6.82 -0.592 1.4502
6.83 -0.6056 1.267
6.84 -1.1399 1.0091
6.85 -1.8547 0.9345
6.86 -2.5918 0.8066
6.87 -2.6004 0.6606
6.88 -2.1361 0.7407
6.89 -1.3169 0.6438
6.9 -0.7165 0.7671
6.91 -0.6321 0.7412
6.92 -1.0819 0.9717
6.93 -1.7681 1.1207
6.94 -2.4695 1.2568
6.95 -2.6701 1.4212
6.96 -1.9073 1.5111
6.97 -1.3593 1.6754
6.98 -0.7055 2.2359
6.99 -0.671 2.4018
7.0 -0.9899 2.3205
7.01 -1.7307 2.6226
7.02 -2.3223 2.4258
7.03 -2.3545 2.5781
7.04 -1.9658 2.8417
7.05 -1.21 2.6082
7.06 -0.6236 2.6468
7.07 -0.5202 2.5241
7.08 -0.8486 2.3524
7.09 -1.4288 2.1229
7.1 -2.145 1.9947
7.11 -2.1586 1.7966
7.12 -1.8044 1.5987
7.13 -1.1755 1.4117
7.14 -0.5645 1.0274
7.15 -0.2823 0.862
7.16 -0.5609 0.7034
7.17 -1.2969 0.6616
7.18 -2.1077 0.5511
7.19 -2.3288 0.4932
7.2 -1.6863 0.461
7.21 -1.0962 0.5167
7.22 -0.3255 0.597
7.23 0.0174 0.6447
7.24 -0.2548 0.7863
7.25 -0.8237 1.0296
7.26 -1.6297 1.0912
7.27 -1.7372 1.3128
7.28 -1.5273 1.4802
7.29 -0.7214 1.6339
7.3 -0.0145 1.8934
7.31 0.3523 1.8707
7.32 0.163 2.0884
7.33 -0.4286 1.9974
7.34 -1.1226 1.9124
7.35 -1.316 2.1826
7.36 -1.0692 1.9401
7.37 -0.4603 1.6219
7.38 0.3265 1.6698
7.39 0.7493 1.4282
7.4 0.5979 1.1645
7.41 0.0295 0.9003
7.42 -0.6981 0.6334
7.43 -1.0691 0.4779
7.44 -0.7629 0.2149
7.45 -0.1318 -0.0071
7.46 0.6668 -0.1846
7.47 1.1089 -0.3522
7.48 1.0842 -0.443
7.49 0.5503 -0.5691
7.5 -0.1626 -0.5968
7.51 -0.5407 -0.6116
7.52 -0.3858 -0.5788
7.53 0.2242 -0.5103
7.54 1.0388 -0.3478
7.55 1.499 -0.2231
7.56 1.4555 -0.1024
7.57 1.0881 0.0674
7.58 0.3296 0.2407
7.59 -0.1162 0.3658
7.6 -0.0386 0.4608
7.61 0.5704 0.5622
7.62 1.4833 0.6955
7.63 2.006 0.7678
7.64 1.8641 0.6826
7.65 1.6127 0.7227
7.66 0.8273 0.6391
7.67 0.2956 0.4446
7.68 0.3152 0.3126
7.69 0.7987 0.0906
7.7 1.5993 -0.1465
7.71 2.0535 -0.3397
7.72 2.5094 -0.6334
7.73 1.8129 -0.8936
7.74 1.2567 -1.0283
7.75 0.6625 -1.3777
7.76 0.6431 -1.5289
7.77 1.0131 -1.6747
7.78 1.7067 -1.9356
7.79 2.5874 -2.0482
7.8 2.7329 -2.184
7.81 2.1638 -2.1339
7.82 1.3599 -1.9095
7.83 0.8229 -1.9091
7.84 0.7273 -1.6593
7.85 1.198 -1.512
7.86 2.1712 -1.6538
7.87 2.5187 -1.4224
7.88 2.6003 -1.155
7.89 2.5339 -0.9071
7.9 1.6463 -0.8374
7.91 1.1093 -0.7746
7.92 0.9612 -0.6173
7.93 1.2449 -0.5953
7.94 2.2256 -0.5769
7.95 2.6998 -0.6043
7.96 3.1419 -0.5827
7.97 2.3534 -0.7752
7.98 1.8843 -0.9098
7.99 1.2303 -1.0534
8.0 0.9928 -1.1158
8.01 1.1942 -1.3792
8.02 2.0024 -1.5234
8.03 2.8663 -1.97
8.04 2.6801 -2.3233
8.05 2.3921 -2.1057
8.06 1.9055 -2.3331
8.07 1.1885 -2.5438
8.08 0.7854 -2.7098
8.09 1.0624 -3.1014
8.1 1.7885 -2.7413
8.11 2.6788 -2.9789
8.12 2.889 -2.7741
8.13 2.2766 -2.5106
8.14 1.9379 -2.4791
8.15 1.0751 -2.4002
8.16 0.6913 -2.4103
8.17 0.8407 -2.2994
8.18 1.3248 -1.9255
8.19 2.3136 -1.7469
8.2 2.5323 -1.6436
8.21 2.42 -1.3074
8.22 1.6648 -1.248
8.23 0.7719 -1.1772
8.24 0.4098 -0.9605
8.25 0.4735 -1.0688
8.26 1.0295 -0.958
8.27 1.6952 -0.9544
8.28 2.3209 -1.2431
8.29 1.916 -1.2352
8.3 1.234 -1.5442
8.31 0.4968 -1.682
8.32 0.0243 -1.8012
8.33 0.0731 -2.132
8.34 0.6536 -2.1351
8.35 1.2348 -2.1501
8.36 1.7534 -2.2955
8.37 1.6512 -2.69
8.38 0.9792 -2.8991
8.39 0.1875 -2.8007
8.4 -0.4055 -3.0189
8.41 -0.3807 -2.7344
8.42 0.1018 -2.4267
8.43 0.7356 -2.7631
8.44 1.1668 -2.504
8.45 1.2856 -2.3852
8.46 0.553 -2.023
8.47 -0.2183 -1.7097
8.48 -0.7466 -1.4024
8.49 -0.908 -1.2491
8.5 -0.4385 -1.0553
8.51 0.2541 -0.9189
8.52 0.7344 -0.6878
8.53 0.7627 -0.4994
8.54 0.2262 -0.3928
8.55 -0.553 -0.3498
8.56 -1.3057 -0.2969
8.57 -1.4387 -0.2935
8.58 -0.9611 -0.3428
8.59 -0.3031 -0.4417
8.6 0.2568 -0.5134
8.61 0.3247 -0.7719
8.62 -0.1725 -0.9221
8.63 -0.9527 -1.1185
8.64 -1.7033 -1.0959
8.65 -1.7472 -1.3812
8.66 -1.4304 -1.6094
8.67 -0.8792 -1.7288
8.68 -0.2305 -1.5904
8.69 -0.0859 -1.7087
8.7 -0.5256 -1.6052
8.71 -1.2209 -1.6351
8.72 -1.9727 -1.4117
8.73 -2.3042 -1.4397
8.74 -2.0883 -1.2208
8.75 -1.1616 -1.0215
8.76 -0.602 -0.8032
8.77 -0.4719 -0.6229
8.78 -0.7912 -0.3136
8.79 -1.6373 -0.0889
8.8 -2.2988 0.1603
8.81 -2.6213 0.3848
8.82 -2.5298 0.6014
8.83 -1.6332 0.7894
8.84 -1.0678 0.8967
8.85 -0.7063 0.9525
8.86 -1.0193 1.0556
8.87 -1.6984 1.0464
8.88 -2.514 1.0705
8.89 -3.0201 0.9773
8.9 -2.5517 0.7986
8.91 -2.0324 0.7079
8.92 -1.2119 0.6706
8.93 -0.925 0.4352
8.94 -1.1431 0.3172
8.95 -1.9062 0.1354
8.96 -2.3345 0.0044
8.97 -3.0397 -0.0997
8.98 -2.658 -0.2136
8.99 -2.1765 -0.2684
9.0 -1.3254 -0.2322
9.01 -1.092 -0.2169
9.02 -1.068 -0.144
9.03 -1.6767 -0.0343
9.04 -2.3632 0.1067
9.05 -2.9728 0.3197
9.06 -2.8539 0.5618
9.07 -2.1908 0.7654
9.08 -1.3277 1.0129
9.09 -0.9365 1.2476
9.1 -1.1209 1.402
9.11 -1.5049 1.6288
9.12 -2.3686 1.8459
9.13 -3.0781 2.1198
9.14 -2.4695 1.9936
9.15 -2.3311 2.1164
9.16 -1.4526 2.1486
9.17 -0.8322 2.325
9.18 -0.7924 2.4318
9.19 -1.5183 2.0463
9.2 -2.01 2.1651
9.21 -2.6159 2.1961
9.22 -2.3344 1.893
9.23 -1.8967 1.7303
9.24 -1.2474 1.5454
9.25 -0.6014 1.2087
9.26 -0.5687 1.0286
9.27 -0.9845 0.916
9.28 -1.7754 0.8525
9.29 -2.3306 0.73
9.3 -2.3068 0.6879
9.31 -1.624 0.7464
9.32 -1.0305 0.7457
9.33 -0.2998 0.8726
9.34 -0.2267 0.8834
9.35 -0.6268 1.0062
9.36 -1.2789 1.2454
9.37 -2.0131 1.3411
9.38 -1.9356 1.6708
9.39 -1.5464 1.8025
9.4 -0.6236 2.3033
9.41 0.0319 2.1494
9.42 0.2011 2.616
9.43 -0.1797 2.4041
9.44 -0.7943 2.5765
9.45 -1.3028 2.6252
9.46 -1.4211 3.0411
9.47 -0.9966 2.8318
