#y4 y3 y2 y1 time
-1.2342 0.6252 0.181 -0.7688 1.71
-1.2853 0.6207 0.032 -1.234 1.72
-1.2429 0.6182 -0.1158 -1.4372 1.73
-1.1768 0.4264 -0.2297 -1.3245 1.74
-1.0434 0.2651 -0.3019 -0.8561 1.75
-0.9816 0.0864 -0.3693 -0.3603 1.76
-0.6333 -0.1215 -0.3332 0.1956 1.77
-0.387 -0.3505 -0.3057 0.5819 1.78
-0.1028 -0.5848 -0.2057 0.5847 1.79
0.2102 -0.8552 -0.0968 0.367 1.8
0.4781 -1.0269 0.0554 -0.1003 1.81
0.7652 -1.1092 0.2633 -0.6409 1.82
1.0103 -1.3069 0.4157 -1.0249 1.83
1.187 -1.4314 0.6342 -1.3863 1.84
1.3955 -1.5308 0.9843 -1.3108 1.85
1.4585 -1.4126 1.2532 -0.7339 1.86
1.3557 -1.2799 1.4759 -0.2653 1.87
1.3492 -1.2303 1.5867 0.3014 1.88
1.3782 -1.1294 1.6181 0.679 1.89
1.1207 -0.9589 2.089 0.746 1.9
1.0453 -0.7163 2.026 0.4546 1.91
0.8644 -0.4729 2.0253 0.0217 1.92
0.5629 -0.2361 2.1999 -0.5047 1.93
0.4612 -0.0261 2.3905 -0.9939 1.94
0.3125 0.1587 2.0687 -1.0713 1.95
0.2414 0.3092 2.3003 -1.1471 1.96
0.1634 0.3898 1.8367 -0.7011 1.97
0.1955 0.4685 2.0106 -0.1059 1.98
0.2374 0.4605 1.5414 0.4424 1.99
0.3581 0.4706 1.4903 0.7412 2.0
0.5307 0.4008 1.4915 0.8356 2.01
0.7732 0.2357 1.3017 0.7029 2.02
1.0534 0.084 1.1355 0.1766 2.03
1.2192 -0.102 0.9105 -0.3858 2.04
1.5302 -0.3427 0.8521 -0.8729 2.05
1.6991 -0.5815 0.6528 -0.9781 2.06
2.2389 -0.7985 0.6012 -0.9124 2.07
2.4278 -1.0268 0.722 -0.5155 2.08
2.4175 -1.1317 0.7309 0.0692 2.09
2.5566 -1.3097 0.7468 0.6599 2.1
2.8295 -1.3993 0.86 0.9306 2.11
2.4145 -1.2826 1.0369 1.1137 2.12
2.4606 -1.4533 1.3144 0.8164 2.13
2.5118 -1.3806 1.5211 0.352 2.14
2.1743 -1.291 1.7037 -0.1961 2.15
2.0905 -1.0586 1.9426 -0.6373 2.16
1.8772 -0.8417 2.0775 -0.8311 2.17
1.5528 -0.7043 2.204 -0.7123 2.18
1.263 -0.3847 2.3009 -0.3244 2.19
0.9219 -0.1728 2.3892 0.2305 2.2
0.7708 0.0547 3.045 0.7425 2.21
0.4964 0.2378 2.8836 1.2068 2.22
0.4234 0.4069 2.6852 1.289 2.23
0.3458 0.6431 3.0619 0.8649 2.24
0.3214 0.7317 3.1603 0.4489 2.25
0.3476 0.696 2.8007 -0.0727 2.26
0.3675 0.6669 2.8589 -0.5793 2.27
0.4683 0.7173 2.561 -0.6786 2.28
0.6172 0.5055 2.2174 -0.6487 2.29
0.7582 0.4136 2.0369 -0.1974 2.3
1.0672 0.229 1.938 0.3361 2.31
1.2122 0.0295 2.0279 0.8231 2.32
1.1488 -0.1701 1.8091 1.1332 2.33
1.4229 -0.4228 1.5379 1.3712 2.34
1.3175 -0.5744 1.3811 0.9574 2.35
1.2375 -0.7379 1.1882 0.5337 2.36
1.1762 -0.8552 0.9963 -0.0032 2.37
1.0667 -0.9773 1.0186 -0.4395 2.38
1.0282 -1.0584 1.0454 -0.6093 2.39
0.6765 -1.1202 1.0539 -0.5899 2.4
0.4043 -1.0602 0.9695 -0.163 2.41
0.0716 -1.0187 1.0106 0.3898 2.42
-0.2927 -0.8874 1.3445 0.8867 2.43
-0.5932 -0.6458 1.2588 1.3285 2.44
-1.0375 -0.4047 1.4834 1.3609 2.45
-1.3327 -0.1759 1.621 1.0392 2.46
-1.4917 0.0627 1.9001 0.5418 2.47
-1.5823 0.3079 1.9803 -0.0081 2.48
-1.7386 0.5636 2.1973 -0.4861 2.49
-2.0887 0.6824 2.3564 -0.6641 2.5
-2.0579 0.93 2.5844 -0.6003 2.51
-2.1164 1.0211 2.7437 -0.1884 2.52
-2.1213 1.033 2.6922 0.3413 2.53
-1.8502 1.0804 2.6767 0.833 2.54
-1.7367 1.0487 2.536 1.2768 2.55
-1.5271 0.8485 2.7725 1.1359 2.56
-1.287 0.7431 2.6603 0.9995 2.57
-1.1992 0.6846 2.3231 0.4829 2.58
-0.9788 0.4824 2.3234 -0.1082 2.59
-0.9203 0.2176 1.9136 -0.6259 2.6
-0.829 0.0045 1.8437 -0.7689 2.61
-0.9111 -0.1964 1.4149 -0.6682 2.62
-0.8745 -0.4231 1.3184 -0.3492 2.63
-0.9573 -0.6123 1.0407 0.2208 2.64
-1.1773 -0.7297 0.7656 0.6941 2.65
-1.3914 -0.7551 0.5954 1.065 2.66
-1.6338 -0.8579 0.4508 1.1601 2.67
-1.843 -0.8066 0.3856 0.8351 2.68
-2.1311 -0.7486 0.2733 0.3097 2.69
-2.3295 -0.5723 0.2202 -0.2856 2.7
-2.7087 -0.5019 0.2156 -0.8179 2.71
-2.4422 -0.2444 0.2362 -0.9724 2.72
-3.027 -0.0525 0.3057 -0.9394 2.73
-2.8232 0.1658 0.407 -0.5799 2.74
-2.7306 0.3937 0.4862 -0.0153 2.75
-3.0971 0.6156 0.7482 0.4607 2.76
-2.7046 0.7639 0.9254 0.8524 2.77
-2.7565 1.0048 0.9875 0.7961 2.78
-2.3241 1.1828 1.1617 0.5903 2.79
-2.0231 1.2607 1.3434 0.0327 2.8
-1.7032 1.1852 1.397 -0.5592 2.81
-1.3457 1.1417 1.4542 -0.9916 2.82
-1.1297 1.0959 1.7911 -1.2136 2.83
-0.8321 0.9614 1.5074 -1.2202 2.84
-0.609 0.8065 1.6971 -0.8616 2.85
-0.3835 0.5626 1.467 -0.3087 2.86
-0.2005 0.4106 1.4398 0.2134 2.87
-0.1047 0.1502 1.335 0.5047 2.88
-0.0416 -0.0832 1.3347 0.5228 2.89
-0.0423 -0.2941 1.0612 0.2213 2.9
-0.0841 -0.4582 0.7956 -0.2893 2.91
-0.1735 -0.68 0.5639 -0.9471 2.92
-0.3104 -0.6993 0.361 -1.4724 2.93
-0.4104 -0.7999 0.1377 -1.6414 2.94
-0.6435 -0.9172 -0.0997 -1.4951 2.95
-0.7634 -0.88 -0.3134 -1.2403 2.96
-0.7772 -0.6729 -0.4438 -0.6582 2.97
-1.0039 -0.5665 -0.6866 -0.1231 2.98
-1.031 -0.4328 -0.738 0.1706 2.99
-1.0051 -0.2312 -0.7697 0.2169 3.0
-0.8394 -0.0454 -0.806 -0.0959 3.01
-0.7302 0.1582 -0.8461 -0.6001 3.02
-0.5289 0.3733 -0.7976 -1.1939 3.03
-0.3483 0.5248 -0.7136 -1.7123 3.04
-0.0448 0.7854 -0.5803 -2.0696 3.05
0.2596 0.8551 -0.5405 -2.0025 3.06
0.6232 0.8673 -0.3078 -1.4867 3.07
0.9651 0.9583 -0.1693 -1.0345 3.08
1.1255 0.9746 0.0153 -0.4705 3.09
1.3626 0.9503 0.1802 -0.1522 3.1
1.7087 0.7575 0.3798 -0.1376 3.11
1.759 0.6481 0.4889 -0.4001 3.12
1.9772 0.416 0.654 -1.0061 3.13
1.9671 0.1491 0.6626 -1.5508 3.14
2.2312 -0.0878 0.7089 -2.1952 3.15
2.1065 -0.3473 0.7325 -2.2704 3.16
1.8386 -0.5534 0.7498 -2.3468 3.17
1.6258 -0.7907 0.6716 -1.6462 3.18
1.6683 -1.0349 0.5097 -1.3431 3.19
1.3297 -1.0635 0.3691 -0.7466 3.2
1.0948 -1.2611 0.2124 -0.4538 3.21
0.9115 -1.1722 0.0391 -0.4119 3.22
0.7428 -1.1958 -0.183 -0.7281 3.23
0.5389 -1.2871 -0.3902 -1.2378 3.24
0.4193 -1.2 -0.6178 -1.7087 3.25
0.4454 -1.0376 -0.7952 -2.153 3.26
0.4252 -0.864 -0.9863 -2.6709 3.27
0.4935 -0.5642 -1.2052 -2.2814 3.28
0.6241 -0.4205 -1.3221 -2.1281 3.29
0.7106 -0.2278 -1.2478 -1.4639 3.3
0.9382 -0.024 -1.3173 -1.05 3.31
1.0516 0.127 -1.299 -0.6125 3.32
1.2189 0.2784 -1.3109 -0.684 3.33
1.5002 0.369 -1.309 -0.885 3.34
1.5842 0.4336 -1.1461 -1.4654 3.35
1.8238 0.4283 -0.9927 -1.8869 3.36
1.9017 0.3689 -0.8738 -2.2622 3.37
2.1977 0.2302 -0.6531 -2.8743 3.38
2.1316 0.0792 -0.3854 -2.8075 3.39
2.1629 -0.1172 -0.1823 -2.0511 3.4
2.0279 -0.3571 0.0156 -1.5889 3.41
1.7393 -0.6119 0.2076 -1.0675 3.42
1.3097 -0.9283 0.3697 -0.8016 3.43
1.1659 -1.0135 0.5073 -0.7832 3.44
0.9717 -1.3154 0.6867 -0.9258 3.45
0.6234 -1.5924 0.7717 -1.4232 3.46
0.3021 -1.7295 0.7924 -1.9205 3.47
0.0308 -1.7807 0.6648 -2.6432 3.48
-0.2299 -1.7587 0.6879 -2.9812 3.49
-0.4142 -2.0056 0.6699 -2.6425 3.5
-0.5927 -1.8732 0.5009 -2.3226 3.51
-0.667 -1.7618 0.3431 -1.8006 3.52
-0.6939 -1.626 0.1877 -1.1675 3.53
-0.6277 -1.6754 0.0086 -0.747 3.54
-0.5559 -1.4312 -0.1888 -0.6942 3.55
-0.4224 -1.0995 -0.3448 -0.894 3.56
-0.2358 -0.858 -0.552 -1.4803 3.57
-0.0244 -0.6865 -0.6688 -1.8376 3.58
0.1829 -0.524 -0.765 -2.6669 3.59
0.4024 -0.4596 -0.8772 -2.4676 3.6
0.4965 -0.2866 -0.9755 -2.4096 3.61
0.7133 -0.2627 -0.976 -2.0509 3.62
0.7899 -0.2223 -0.8354 -1.4948 3.63
0.8104 -0.2529 -0.7693 -1.0631 3.64
0.774 -0.3655 -0.7107 -0.6406 3.65
0.7112 -0.4786 -0.5898 -0.506 3.66
0.6088 -0.7046 -0.4391 -0.7623 3.67
0.4435 -0.902 -0.2168 -1.229 3.68
0.2765 -0.9887 0.0069 -1.7364 3.69
0.0169 -1.2724 0.2216 -2.4168 3.7
-0.2534 -1.6537 0.4978 -2.6229 3.71
-0.4386 -1.7694 0.6722 -2.3196 3.72
-0.6752 -1.9271 0.9113 -1.7846 3.73
-0.8882 -2.1415 1.1314 -1.1841 3.74
-1.0488 -2.1463 1.1895 -0.6506 3.75
-1.2487 -2.2515 1.2753 -0.3455 3.76
-1.1764 -2.4943 1.397 -0.2938 3.77
-1.3757 -2.5731 1.5538 -0.5376 3.78
-1.1829 -2.3257 1.6032 -1.0122 3.79
-1.047 -2.2077 1.5202 -1.3952 3.8
-0.9664 -2.1889 1.4088 -2.0486 3.81
-0.7638 -1.8179 1.3241 -2.012 3.82
-0.452 -1.5515 1.1442 -1.8014 3.83
-0.1827 -1.5432 0.8605 -1.4168 3.84
0.0683 -1.1814 0.7566 -0.8481 3.85
0.3045 -1.0469 0.6 -0.3143 3.86
0.5234 -0.9435 0.4258 0.027 3.87
0.6717 -0.6663 0.2425 0.0957 3.88
0.787 -0.5857 0.0831 -0.1322 3.89
1.0098 -0.5128 -0.0338 -0.6083 3.9
1.0193 -0.5297 -0.112 -1.168 3.91
0.8465 -0.6182 -0.1888 -1.6075 3.92
0.8997 -0.7343 -0.1816 -1.5728 3.93
0.6466 -0.8611 -0.1529 -1.4491 3.94
0.5154 -0.9751 -0.0902 -1.151 3.95
0.2953 -1.1353 0.0222 -0.4835 3.96
0.0541 -1.4568 0.1525 0.1072 3.97
-0.1638 -1.6295 0.3444 0.4411 3.98
-0.3631 -2.0243 0.5634 0.6178 3.99
-0.5851 -2.286 0.6847 0.3254 4.0
-0.6519 -2.434 0.9802 -0.1157 4.01
-0.7907 -2.2286 1.272 -0.6293 4.02
-0.8447 -2.3899 1.3924 -0.9598 4.03
-0.7567 -2.6351 1.4989 -1.162 4.04
-0.6872 -2.392 1.7706 -0.9456 4.05
-0.5078 -2.3206 1.9226 -0.5042 4.06
-0.395 -2.1632 1.9396 0.0382 4.07
-0.1534 -1.9803 1.8779 0.6316 4.08
0.0644 -1.8431 1.8177 0.9791 4.09
0.2816 -1.6135 1.9703 1.144 4.1
0.5186 -1.4197 1.8282 0.7921 4.11
0.7364 -1.2279 1.6624 0.3723 4.12
0.9943 -0.9526 1.6178 -0.1172 4.13
1.0257 -0.8384 1.5837 -0.5084 4.14
1.1056 -0.6121 1.3894 -0.6814 4.15
1.0574 -0.5293 1.0184 -0.5334 4.16
0.9793 -0.403 0.8383 -0.0569 4.17
0.8714 -0.3202 0.737 0.5073 4.18
0.7665 -0.3555 0.5091 1.0794 4.19
0.5768 -0.401 0.3422 1.3893 4.2
0.2966 -0.5218 0.181 1.614 4.21
0.0135 -0.6229 0.0578 1.3099 4.22
-0.283 -0.8673 -0.0177 0.9291 4.23
-0.4999 -0.9255 -0.0549 0.3529 4.24
-0.8115 -1.1829 -0.0547 -0.038 4.25
-1.098 -1.2995 -0.006 -0.1758 4.26
-1.1853 -1.6466 0.0734 -0.0223 4.27
-1.3077 -1.7111 0.1806 0.391 4.28
-1.3706 -1.9641 0.3421 1.0962 4.29
-1.3973 -1.9262 0.465 1.6798 4.3
-1.2572 -1.9136 0.6762 1.7601 4.31
-1.1825 -2.0277 0.9009 1.9226 4.32
-1.1376 -1.8497 1.0299 1.888 4.33
-0.9044 -1.9986 1.3104 1.4474 4.34
-0.7395 -1.7394 1.2826 0.7499 4.35
-0.6087 -1.5317 1.5664 0.4037 4.36
-0.4057 -1.2409 1.4345 0.2109 4.37
-0.2123 -1.0545 1.5131 0.4109 4.38
-0.0992 -0.7271 1.779 0.8328 4.39
-0.0209 -0.432 1.49 1.2996 4.4
-0.0016 -0.1852 1.3793 2.0282 4.41
-0.0348 0.0127 1.4202 2.2475 4.42
-0.1293 0.2059 1.2697 2.5999 4.43
-0.264 0.3217 1.0079 2.0772 4.44
-0.4309 0.4301 0.8969 1.7099 4.45
-0.7601 0.4505 0.6949 1.2202 4.46
-1.0435 0.4596 0.3923 0.6566 4.47
-1.132 0.3529 0.1765 0.5617 4.48
-1.5836 0.2418 -0.0427 0.6762 4.49
-1.8168 0.0939 -0.2666 1.1436 4.5
-1.8859 -0.0707 -0.4615 1.6899 4.51
-2.0693 -0.2436 -0.5842 2.1934 4.52
-2.1174 -0.4774 -0.7761 2.585 4.53
-2.2035 -0.5938 -0.796 2.4009 4.54
-2.364 -0.8267 -0.9022 2.4145 4.55
-2.24 -0.8927 -0.9193 1.8686 4.56
-2.181 -0.9967 -0.936 1.4847 4.57
-1.778 -1.1438 -0.8853 1.0002 4.58
-1.7359 -1.0383 -0.707 0.7709 4.59
-1.3514 -1.0194 -0.5603 0.9035 4.6
-1.2061 -0.8538 -0.4829 1.4321 4.61
-0.8651 -0.7741 -0.3009 1.6869 4.62
-0.6733 -0.5312 -0.138 2.17 4.63
-0.4092 -0.2848 0.0088 2.54 4.64
-0.2124 -0.042 0.1603 2.7094 4.65
-0.0554 0.219 0.3121 2.7104 4.66
0.0353 0.4769 0.3879 1.8425 4.67
0.0721 0.6885 0.4164 1.5278 4.68
0.0606 1.0767 0.5035 1.0745 4.69
-0.0035 1.1301 0.5088 0.857 4.7
-0.1049 1.4158 0.4357 0.9426 4.71
-0.2529 1.5865 0.3753 1.2159 4.72
-0.4138 1.4555 0.2437 1.9322 4.73
-0.5935 1.6247 0.0605 2.2243 4.74
-0.6971 1.5357 -0.1166 2.6921 4.75
-0.9185 1.3374 -0.3361 3.0264 4.76
-0.9835 1.2442 -0.541 2.6687 4.77
-0.9936 1.1157 -0.7412 1.9967 4.78
-1.0345 0.9625 -1.0015 1.387 4.79
-0.9058 0.7617 -1.3285 0.8954 4.8
-0.8522 0.5221 -1.5294 0.7969 4.81
-0.6535 0.352 -1.5459 0.847 4.82
-0.4682 0.2293 -1.8943 1.2307 4.83
-0.1516 0.1042 -2.1407 1.728 4.84
0.1708 0.0315 -2.0672 2.2689 4.85
0.4741 0.012 -2.2218 2.7309 4.86
0.7683 0.0424 -1.9522 2.6913 4.87
1.2086 0.1268 -2.173 2.1789 4.88
1.5433 0.2725 -2.0205 1.6463 4.89
1.8657 0.4126 -1.8595 1.2335 4.9
1.845 0.6572 -1.6333 0.7631 4.91
1.9044 0.8129 -1.4477 0.5214 4.92
2.3756 1.1831 -1.522 0.6184 4.93
2.1083 1.3452 -1.3347 1.0058 4.94
2.2508 1.6954 -0.9908 1.5609 4.95
2.1918 1.8839 -0.848 2.2657 4.96
1.9 2.2376 -0.7964 2.3238 4.97
1.9314 2.1298 -0.6899 2.4892 4.98
1.7593 2.258 -0.53 1.9282 4.99
1.597 2.6726 -0.564 1.5101 5.0
1.4075 2.2961 -0.5199 0.9077 5.01
1.1163 2.4272 -0.525 0.4482 5.02
1.0368 2.5664 -0.5707 0.2804 5.03
1.0038 2.1259 -0.6962 0.4115 5.04
0.9394 2.1721 -0.8352 0.7891 5.05
0.8936 1.7892 -1.1262 1.2723 5.06
0.9627 1.6917 -1.2103 1.7229 5.07
1.1677 1.3796 -1.5428 1.9844 5.08
1.1843 1.3453 -1.5324 1.9533 5.09
1.4125 1.0752 -1.827 1.7403 5.1
1.658 1.0325 -2.0873 1.3184 5.11
1.9064 0.7683 -2.4509 0.557 5.12
2.1966 0.8152 -2.4096 0.149 5.13
2.3099 0.8282 -2.2734 -0.0768 5.14
2.5275 0.76 -2.4427 0.03 5.15
2.5848 0.876 -2.6929 0.4016 5.16
2.6523 1.0064 -2.8905 0.8432 5.17
2.6445 1.1484 -2.497 1.3202 5.18
2.9278 1.4712 -2.7038 1.7678 5.19
2.4339 1.6787 -2.5873 1.5586 5.2
2.6548 1.9774 -2.2444 1.2546 5.21
2.3864 2.2129 -2.317 0.7901 5.22
2.1386 2.3798 -2.0475 0.2496 5.23
1.4916 2.7249 -1.7175 -0.2307 5.24
1.3639 2.8057 -1.4211 -0.4226 5.25
1.0579 2.7958 -1.2871 -0.3236 5.26
0.7399 3.0228 -1.1281 0.0528 5.27
0.4391 2.9679 -0.9503 0.5745 5.28
0.2124 2.6452 -0.8492 0.9877 5.29
0.0035 2.8053 -0.6691 1.3156 5.3
-0.1192 2.7797 -0.634 1.4374 5.31
-0.2133 2.401 -0.593 1.0858 5.32
-0.2332 2.4965 -0.543 0.5203 5.33
-0.1895 2.1653 -0.6277 -0.0941 5.34
-0.1363 1.9923 -0.6122 -0.5343 5.35
-0.0121 1.6497 -0.857 -0.7298 5.36
0.1129 1.5353 -0.9409 -0.6126 5.37
0.2783 1.157 -1.0435 -0.2879 5.38
0.4232 1.0003 -1.2734 0.2487 5.39
0.5077 0.972 -1.3734 0.7364 5.4
0.627 0.8967 -1.5219 1.0452 5.41
0.5782 0.9137 -1.8612 1.0962 5.42
0.6216 1.0456 -1.7912 0.7541 5.43
0.587 0.9969 -2.0363 0.1612 5.44
0.3895 1.1898 -2.2535 -0.3725 5.45
0.2352 1.2678 -2.3787 -0.8015 5.46
0.0157 1.4691 -2.2148 -1.0799 5.47
-0.2388 1.652 -2.2771 -0.9754 5.48
-0.5633 1.9637 -2.0585 -0.556 5.49
-0.956 2.1819 -1.9222 -0.0368 5.5
-1.1958 2.4152 -1.8767 0.4255 5.51
-1.4746 2.7051 -1.6932 0.8263 5.52
-1.6812 2.4234 -1.6177 0.7381 5.53
