#time y2 y1
5.17 0.2436 0.846
5.18 0.3204 0.7032
5.19 0.2883 0.4556
5.2 0.2058 0.2691
5.21 0.0357 0.0492
5.22 -0.1569 -0.1296
5.23 -0.3439 -0.2702
5.24 -0.4187 -0.4406
5.25 -0.4899 -0.4681
5.26 -0.5782 -0.5723
5.27 -0.4993 -0.6371
5.28 -0.332 -0.5511
5.29 -0.1552 -0.5247
5.3 0.0324 -0.3891
5.31 0.1941 -0.3262
5.32 0.2846 -0.1634
5.33 0.3351 0.0199
5.34 0.266 0.1793
5.35 0.0935 0.3486
5.36 -0.1811 0.6064
5.37 -0.5699 0.7122
5.38 -0.9265 0.8711
5.39 -1.3316 1.0048
5.4 -1.7053 1.1301
5.41 -1.9879 1.1595
5.42 -2.4222 1.287
5.43 -2.4492 1.0981
5.44 -2.3035 1.165
5.45 -2.1292 0.9446
5.46 -1.7583 0.7695
5.47 -1.4619 0.7492
5.48 -1.0018 0.529
5.49 -0.4365 0.2955
5.5 0.08 0.0666
5.51 0.5608 -0.1581
5.52 0.9527 -0.3939
5.53 1.0037 -0.5367
5.54 1.1433 -0.7508
5.55 1.0938 -0.8635
5.56 0.8062 -1.0417
5.57 0.4588 -1.2259
5.58 0.0861 -1.2338
5.59 -0.3391 -1.1289
5.6 -0.6612 -1.1169
5.61 -1.059 -1.168
5.62 -1.4197 -1.0845
5.63 -1.5638 -0.9265
5.64 -1.6131 -0.7902
5.65 -1.5847 -0.5665
5.66 -1.5422 -0.4816
5.67 -1.3073 -0.3085
5.68 -1.0261 -0.1217
5.69 -0.9995 0.0179
5.7 -0.7907 0.1293
5.71 -0.7266 0.2338
5.72 -0.8229 0.2689
5.73 -0.9027 0.3538
5.74 -1.1199 0.3163
5.75 -1.3273 0.2534
5.76 -1.5378 0.1681
5.77 -1.7068 0.0289
5.78 -1.8067 -0.1333
5.79 -1.5902 -0.3447
5.8 -1.6646 -0.5341
5.81 -1.4258 -0.7681
5.82 -1.0517 -0.9167
5.83 -0.7366 -1.3071
5.84 -0.3859 -1.3932
5.85 0.0715 -1.6616
5.86 0.5129 -1.8727
5.87 0.8479 -1.8308
5.88 0.9442 -2.0147
5.89 1.0499 -2.0204
5.9 0.8558 -2.2653
5.91 0.6512 -2.2505
5.92 0.2941 -2.0244
5.93 -0.1725 -1.9856
5.94 -0.7411 -1.9756
5.95 -1.1833 -1.8051
5.96 -1.9387 -1.6611
5.97 -2.0222 -1.3381
5.98 -2.2614 -1.2644
5.99 -2.847 -1.2421
6.0 -2.5856 -1.0271
6.01 -2.6959 -0.8425
6.02 -2.4491 -0.7536
6.03 -2.079 -0.6892
6.04 -1.5308 -0.5594
6.05 -1.2613 -0.6295
6.06 -0.8721 -0.6671
6.07 -0.4649 -0.6743
6.08 -0.2645 -0.7549
6.09 -0.1272 -0.9946
6.1 -0.1252 -1.157
6.11 -0.1791 -1.3178
6.12 -0.3084 -1.3506
6.13 -0.5224 -1.601
6.14 -0.7052 -2.0689
6.15 -0.8353 -2.2638
6.16 -0.989 -2.428
6.17 -0.9053 -2.2997
6.18 -0.9781 -2.4449
6.19 -0.8208 -2.5378
6.2 -0.6228 -2.6352
6.21 -0.3961 -2.7433
6.22 -0.244 -2.946
6.23 -0.0998 -2.9173
6.24 -0.0203 -2.8878
6.25 -0.0422 -2.7362
6.26 -0.1823 -2.578
6.27 -0.4365 -2.4466
6.28 -0.7866 -2.2556
6.29 -1.1194 -1.7902
6.3 -1.5742 -1.8644
6.31 -1.9758 -1.4588
6.32 -2.2768 -1.4982
6.33 -2.8304 -1.2367
6.34 -2.8839 -1.1176
6.35 -2.8562 -0.9926
6.36 -2.8881 -0.9619
6.37 -2.4257 -0.9747
6.38 -1.9266 -0.9676
6.39 -1.536 -1.0016
6.4 -0.9733 -1.2215
6.41 -0.4888 -1.1832
6.42 0.0418 -1.4267
6.43 0.4505 -1.8019
6.44 0.7719 -1.966
6.45 0.8504 -1.8426
6.46 0.8227 -2.1109
6.47 0.5845 -2.254
6.48 0.3202 -2.5697
6.49 -0.0107 -2.9136
6.5 -0.4145 -3.0689
6.51 -0.8937 -2.7461
6.52 -1.2803 -2.8388
6.53 -1.3428 -3.0886
6.54 -1.5764 -2.7634
6.55 -1.7688 -2.6902
6.56 -1.6075 -2.4262
6.57 -1.778 -2.5921
6.58 -1.5991 -2.2533
6.59 -1.4474 -2.08
6.6 -1.2661 -2.0036
6.61 -1.1389 -1.5795
6.62 -1.0043 -1.4415
6.63 -0.9262 -1.2657
6.64 -1.1585 -1.0811
6.65 -1.1028 -0.9474
6.66 -1.2927 -0.7587
6.67 -1.6713 -0.6364
6.68 -1.9308 -0.6195
6.69 -1.9137 -0.6397
6.7 -1.8749 -0.6472
6.71 -1.868 -0.6961
6.72 -1.8783 -0.8095
6.73 -1.3328 -0.9431
6.74 -1.1863 -1.2099
6.75 -0.6436 -1.383
6.76 -0.2535 -1.5329
6.77 0.1657 -1.594
6.78 0.5212 -1.8647
6.79 0.8201 -1.9795
6.8 0.8182 -1.9739
6.81 0.7891 -2.1427
6.82 0.6206 -2.0892
6.83 0.3305 -2.4259
6.84 -0.0793 -2.1665
6.85 -0.6282 -2.0157
6.86 -1.2175 -2.1203
6.87 -1.6864 -2.0504
6.88 -2.0625 -1.7282
6.89 -2.7015 -1.5113
6.9 -2.7908 -1.4654
6.91 -2.6572 -1.2196
6.92 -2.5976 -0.9104
6.93 -2.565 -0.8269
6.94 -2.0668 -0.5361
6.95 -1.978 -0.3507
6.96 -1.3562 -0.187
6.97 -1.0684 -0.0323
6.98 -0.7193 0.0872
6.99 -0.3905 0.1578
7.0 -0.2268 0.2088
7.01 -0.1605 0.1751
7.02 -0.1934 0.1539
7.03 -0.3017 0.0742
7.04 -0.4737 -0.0332
7.05 -0.6438 -0.1676
7.06 -0.7797 -0.3096
7.07 -0.9171 -0.4866
7.08 -0.88 -0.6249
7.09 -0.9113 -0.9049
7.1 -0.8169 -0.892
7.11 -0.7313 -1.087
7.12 -0.5212 -1.3554
7.13 -0.3137 -1.3067
7.14 -0.1208 -1.2589
7.15 -0.022 -1.3873
7.16 0.0033 -1.2356
7.17 -0.0753 -1.2512
7.18 -0.2587 -1.2931
7.19 -0.5548 -1.1117
7.2 -0.8677 -0.8523
7.21 -1.4695 -0.7152
7.22 -1.8696 -0.4338
7.23 -2.2253 -0.2789
7.24 -2.5548 -0.0342
7.25 -2.8284 0.1679
7.26 -2.8819 0.383
7.27 -2.8984 0.5586
7.28 -2.5596 0.6844
7.29 -2.305 0.7926
7.3 -1.5323 0.9992
7.31 -1.0964 0.9671
7.32 -0.5396 0.9036
7.33 -0.068 1.0157
7.34 0.3658 0.9366
7.35 0.7463 0.6806
7.36 0.9122 0.6329
7.37 0.9031 0.4078
7.38 0.8695 0.279
7.39 0.6431 0.0885
7.4 0.2544 -0.0883
7.41 -0.116 -0.2501
7.42 -0.5329 -0.4343
7.43 -0.9486 -0.6089
7.44 -1.2114 -0.6643
7.45 -1.6124 -0.8509
7.46 -1.6142 -0.7534
7.47 -1.7131 -0.8518
7.48 -1.5918 -0.724
7.49 -1.4118 -0.7386
7.5 -1.3697 -0.6683
7.51 -1.0469 -0.4631
7.52 -0.9624 -0.3405
7.53 -0.8439 -0.1287
7.54 -0.8247 0.0648
7.55 -0.7746 0.2439
7.56 -0.9314 0.4393
7.57 -1.2169 0.6666
7.58 -1.3732 0.7919
7.59 -1.4061 1.0491
7.6 -1.595 1.162
7.61 -1.7756 1.0504
7.62 -1.6965 1.2777
7.63 -1.619 1.0957
7.64 -1.2452 1.2391
7.65 -1.0893 1.0726
7.66 -0.6177 0.8736
7.67 -0.2151 0.7598
7.68 0.2376 0.6159
7.69 0.6027 0.4277
7.7 0.9345 0.2743
7.71 1.1421 0.055
7.72 1.1956 -0.156
7.73 0.9478 -0.3313
7.74 0.7326 -0.4946
7.75 0.4194 -0.6996
7.76 -0.096 -0.7448
7.77 -0.6828 -0.8705
7.78 -1.0597 -0.9014
7.79 -1.5482 -0.9739
7.8 -2.0756 -0.8033
7.81 -2.3044 -0.8832
7.82 -2.6955 -0.6791
7.83 -2.2553 -0.6306
7.84 -2.1026 -0.4194
7.85 -1.8916 -0.2279
7.86 -1.6317 -0.0711
7.87 -1.1782 0.1058
7.88 -0.9145 0.3013
7.89 -0.5027 0.4463
7.9 -0.2139 0.5916
7.91 0.0199 0.6727
7.92 0.1292 0.7641
7.93 0.1363 0.7463
7.94 0.0817 0.8511
7.95 -0.0528 0.7995
7.96 -0.2044 0.6484
7.97 -0.4159 0.5535
7.98 -0.5416 0.4929
7.99 -0.6366 0.2846
8.0 -0.5878 0.0866
8.01 -0.5037 -0.1183
8.02 -0.3786 -0.3171
8.03 -0.2098 -0.5971
8.04 0.0044 -0.7529
8.05 0.1826 -0.9981
8.06 0.3619 -1.0719
8.07 0.4181 -1.29
8.08 0.382 -1.2709
8.09 0.2339 -1.4902
8.1 -0.0113 -1.3493
8.11 -0.3351 -1.3608
8.12 -0.7903 -1.5668
8.13 -1.2206 -1.4308
8.14 -1.5505 -1.1204
8.15 -1.8929 -1.1192
8.16 -2.0774 -1.0308
8.17 -2.1504 -0.7245
8.18 -2.5119 -0.6133
8.19 -2.0812 -0.4448
8.2 -1.7848 -0.2408
8.21 -1.4671 -0.0988
8.22 -0.9427 0.0234
8.23 -0.3989 0.115
8.24 0.1689 0.1752
8.25 0.6511 0.184
8.26 1.1285 0.1833
8.27 1.1921 0.1243
8.28 1.2724 0.025
8.29 1.2726 -0.1033
8.3 1.0632 -0.2378
8.31 0.9074 -0.4629
8.32 0.4906 -0.6872
8.33 0.1281 -0.9195
8.34 -0.2673 -1.1183
8.35 -0.6154 -1.2637
8.36 -0.8581 -1.5611
8.37 -1.0083 -1.6115
8.38 -1.0536 -1.7901
8.39 -1.0757 -2.0678
8.4 -1.0487 -2.1686
8.41 -0.9185 -1.9981
8.42 -0.6818 -2.1958
8.43 -0.4554 -2.0926
8.44 -0.3367 -1.7269
8.45 -0.2839 -1.838
8.46 -0.3294 -1.796
8.47 -0.3631 -1.5276
8.48 -0.5742 -1.402
8.49 -0.6868 -1.1999
8.5 -0.9845 -0.9121
8.51 -1.1691 -0.7282
8.52 -1.2722 -0.5315
8.53 -1.2957 -0.4505
8.54 -1.1601 -0.3203
8.55 -0.8862 -0.2095
8.56 -0.7246 -0.1515
8.57 -0.2945 -0.1405
8.58 0.1469 -0.1524
8.59 0.568 -0.2076
8.6 0.9341 -0.3069
8.61 1.2953 -0.4345
8.62 1.5366 -0.6464
8.63 1.7094 -0.7375
8.64 1.6094 -0.9604
8.65 1.4417 -1.1964
8.66 1.1271 -1.2535
8.67 0.7012 -1.4814
8.68 0.1552 -1.7501
8.69 -0.4062 -1.9905
8.7 -0.8355 -2.0858
8.71 -1.4629 -2.0872
8.72 -1.6566 -2.0724
8.73 -1.7624 -2.0828
8.74 -1.9018 -2.1793
8.75 -1.8328 -2.0705
8.76 -1.572 -1.7332
8.77 -1.3449 -1.6624
8.78 -0.8219 -1.3878
8.79 -0.482 -1.3844
8.8 -0.0787 -1.1431
8.81 0.2848 -0.8053
8.82 0.5513 -0.6524
8.83 0.7112 -0.4083
8.84 0.7434 -0.2347
8.85 0.6644 -0.087
8.86 0.6168 0.0392
8.87 0.4076 0.1341
8.88 0.2547 0.1884
8.89 0.1366 0.1932
8.9 0.0316 0.1686
8.91 0.0042 0.1193
8.92 0.0432 0.0318
8.93 0.1591 -0.0902
8.94 0.3276 -0.2216
8.95 0.5704 -0.4108
8.96 0.6756 -0.5891
8.97 0.8166 -0.6894
8.98 0.968 -0.961
8.99 1.0883 -1.0968
9.0 0.8952 -1.1491
9.01 0.794 -1.3672
9.02 0.4207 -1.3043
9.03 0.0457 -1.3643
9.04 -0.3547 -1.5019
9.05 -0.7964 -1.2976
9.06 -1.1361 -1.2767
9.07 -1.6603 -1.0686
9.08 -1.7711 -1.0262
9.09 -1.8683 -0.7512
9.1 -1.7218 -0.5398
9.11 -1.407 -0.3954
9.12 -1.1058 -0.1305
9.13 -0.498 0.082
9.14 0.0064 0.3191
9.15 0.5468 0.5271
9.16 1.136 0.7069
9.17 1.5707 0.9314
9.18 1.9444 0.9223
9.19 1.829 1.081
9.2 2.1454 1.0137
9.21 1.9319 1.2085
9.22 1.5654 1.0634
9.23 1.2392 0.9913
9.24 0.9051 0.9225
9.25 0.4842 0.7485
9.26 0.1662 0.6873
9.27 -0.1517 0.468
9.28 -0.3711 0.3191
9.29 -0.4554 0.173
9.3 -0.4898 0.0145
9.31 -0.4255 -0.1204
9.32 -0.3003 -0.233
9.33 -0.1047 -0.3383
9.34 0.0813 -0.3529
9.35 0.2314 -0.3447
9.36 0.2908 -0.3173
9.37 0.3638 -0.2452
9.38 0.2911 -0.1732
9.39 0.1751 -0.0199
9.4 -0.0091 0.1474
9.41 -0.1881 0.3285
9.42 -0.3786 0.5806
9.43 -0.4759 0.8502
9.44 -0.5473 1.0164
9.45 -0.5624 1.1677
